
[00:00:00.000 --> 00:00:05.000]  好的 姐妹平安
[00:13:13.000 --> 00:13:16.000]  完全沒有想像過
[00:13:16.000 --> 00:13:19.000]  會有一個陌生人在自己面前出現
[00:13:19.000 --> 00:13:23.000]  並且還說是上帝的先知
[00:13:23.000 --> 00:13:27.000]  我想在這一刻
[00:13:27.000 --> 00:13:31.000]  無論她的生命有多苦
[00:13:31.000 --> 00:13:35.000]  竟然有人出現在她的面前
[00:13:35.000 --> 00:13:40.000]  並且是想像不到
[00:13:40.000 --> 00:13:44.000]  遠方有一個先知來到眼前
[00:13:44.000 --> 00:13:47.000]  我不知道你有什麼感受
[00:13:47.000 --> 00:13:50.000]  並且經文繼續看下去
[00:13:50.000 --> 00:13:52.000]  原來這個先知來到
[00:13:52.000 --> 00:13:56.000]  是會幫助她渡過難關和危機
[00:13:56.000 --> 00:14:01.000]  人生裏面真的有時候
[00:14:01.000 --> 00:14:03.000]  很多時候都會覺得
[00:14:03.000 --> 00:14:05.000]  很多事情有苦自己知道
[00:14:05.000 --> 00:14:08.000]  有很多事情都是靠自己
[00:14:08.000 --> 00:14:11.000]  去撐起頭家
[00:14:11.000 --> 00:14:13.000]  沒有人明白
[00:14:13.000 --> 00:14:17.000]  但原來即使在聖經裏面
[00:14:17.000 --> 00:14:19.000]  有一個窮寡婦
[00:14:19.000 --> 00:14:23.000]  也讓我們知道上帝會去顧念
[00:14:23.000 --> 00:14:27.000]  所以在這裏讓我們看到
[00:14:27.000 --> 00:14:31.000]  一個很困苦的人
[00:14:31.000 --> 00:14:35.000]  上帝真的會去顧念
[00:14:35.000 --> 00:14:37.000]  可能未必是我們生命的問題
[00:14:37.000 --> 00:14:40.000]  得到完全的解決
[00:14:40.000 --> 00:14:44.000]  但在人生的困苦、苦境裏面
[00:14:44.000 --> 00:14:47.000]  很重要的一件事我們要知道
[00:14:47.000 --> 00:14:49.000]  有一個全能的神祂知道
[00:14:49.000 --> 00:14:51.000]  祂會去紀念
[00:14:51.000 --> 00:14:53.000]  在我自己的墓區裏面
[00:14:53.000 --> 00:14:55.000]  也有一些姐妹
[00:14:55.000 --> 00:14:57.000]  都是單親的家庭
[00:14:57.000 --> 00:14:59.000]  在這段疫情裏面
[00:14:59.000 --> 00:15:01.000]  的確是很困苦
[00:15:01.000 --> 00:15:05.000]  但在這段時間裏面
[00:15:05.000 --> 00:15:07.000]  有很多見證
[00:15:07.000 --> 00:15:09.000]  聽到他們分享出來
[00:15:09.000 --> 00:15:12.000]  上帝真的會去顧念他們
[00:15:12.000 --> 00:15:14.000]  當中有一個姐妹
[00:15:14.000 --> 00:15:18.000]  她本身居住的條件非常惡劣
[00:15:18.000 --> 00:15:20.000]  衛生條件也很差
[00:15:20.000 --> 00:15:22.000]  但竟然在疫情期間
[00:15:22.000 --> 00:15:24.000]  就在四月初的時候
[00:15:24.000 --> 00:15:26.000]  她成功搬家
[00:15:26.000 --> 00:15:29.000]  環境得到很大的改善
[00:15:29.000 --> 00:15:33.000]  有一個姐妹因為單親
[00:15:33.000 --> 00:15:37.000]  孩子需要每天帶到學校裏面
[00:15:37.000 --> 00:15:40.000]  等候學校有老師去照顧
[00:15:40.000 --> 00:15:45.000]  但到了口罩最嚴峻的時候
[00:15:45.000 --> 00:15:47.000]  莫說小朋友的口罩
[00:15:47.000 --> 00:15:50.000]  成人口罩都一罩難求的時候
[00:15:50.000 --> 00:15:53.000]  她都沒有辦法將孩子帶到學校
[00:15:53.000 --> 00:15:56.000]  因為真的找不到小朋友的口罩
[00:15:56.000 --> 00:15:58.000]  誰知在那段時間
[00:15:58.000 --> 00:16:01.000]  教會就一直每個星期開始收集口罩
[00:16:01.000 --> 00:16:03.000]  我都有向教會申請
[00:16:03.000 --> 00:16:05.000]  希望申請到一些兒童的口罩
[00:16:05.000 --> 00:16:07.000]  可以給予這個姐妹
[00:16:07.000 --> 00:16:10.000]  負責的童工都說
[00:16:10.000 --> 00:16:13.000]  開始了幾個星期的收集
[00:16:13.000 --> 00:16:15.000]  都很少會有兒童口罩
[00:16:15.000 --> 00:16:19.000]  所以都不能確保下個星期有沒有
[00:16:19.000 --> 00:16:24.000]  到了下一個星期收集結算的時候
[00:16:24.000 --> 00:16:26.000]  竟然那個星期
[00:16:26.000 --> 00:16:28.000]  有五十多個口罩
[00:16:28.000 --> 00:16:30.000]  是小朋友的口罩
[00:16:30.000 --> 00:16:33.000]  可以分到三十個給我
[00:16:33.000 --> 00:16:37.000]  我就可以幫助到這個姐妹
[00:16:37.000 --> 00:16:39.000]  很奇妙
[00:16:39.000 --> 00:16:42.000]  在那個最需要的時間
[00:16:42.000 --> 00:16:45.000]  上帝就親自來供應
[00:16:45.000 --> 00:16:49.000]  在這段日子都會聽到很多
[00:16:49.000 --> 00:16:53.000]  很困難的單親家庭的姐妹
[00:16:53.000 --> 00:16:58.000]  她們都分享經歷上帝在裏面的看顧
[00:16:58.000 --> 00:17:02.000]  我們的信仰不是一個有求必應的信仰
[00:17:02.000 --> 00:17:05.000]  但我們確實要相信一件事
[00:17:05.000 --> 00:17:08.000]  上帝真的會顧念我們
[00:17:08.000 --> 00:17:13.000]  並且他的愛真的很廣大
[00:17:13.000 --> 00:17:16.000]  我們看聖經裏面
[00:17:16.000 --> 00:17:21.000]  主耶穌都曾經在他全道的旅程裏面
[00:17:21.000 --> 00:17:25.000]  引用過窮寡婦的事件
[00:17:25.000 --> 00:17:27.000]  在路加福音四章裏面
[00:17:27.000 --> 00:17:29.000]  他這樣說
[00:17:29.000 --> 00:17:30.000]  我對你們說實話
[00:17:30.000 --> 00:17:31.000]  在以利亞的時候
[00:17:31.000 --> 00:17:33.000]  天閉塞了三年六個月
[00:17:33.000 --> 00:17:35.000]  遍地有大饑荒
[00:17:35.000 --> 00:17:38.000]  那時以色列中有許多寡婦
[00:17:38.000 --> 00:17:43.000]  以利亞並沒有奉差往他們中間任何一個人那裏去
[00:17:43.000 --> 00:17:48.000]  只奉差往西頓的撒勒法一個寡婦那裏去
[00:17:48.000 --> 00:17:52.000]  其實耶穌當時正正因為
[00:17:52.000 --> 00:17:55.000]  他曾經在一些外邦人的地方裏面
[00:17:55.000 --> 00:17:58.000]  去施行神蹟、醫治
[00:17:58.000 --> 00:18:03.000]  當他回到他的家鄉裏面的時候
[00:18:03.000 --> 00:18:08.000]  那些同鄉的猶太人就去拒絕耶穌
[00:18:08.000 --> 00:18:11.000]  因為他們很拒絕外邦人
[00:18:11.000 --> 00:18:13.000]  主耶穌就引用這個例子
[00:18:13.000 --> 00:18:17.000]  讓猶太人知道上帝都關心外邦人
[00:18:17.000 --> 00:18:20.000]  他們都是在上帝的救贖計劃裏面
[00:18:20.000 --> 00:18:23.000]  從寡婦的生命裏面
[00:18:23.000 --> 00:18:26.000]  正好耶穌都舉了這個例子
[00:18:26.000 --> 00:18:30.000]  讓他們看到我們這個上帝真是不偏待人
[00:18:30.000 --> 00:18:32.000]  無論你是甚麼階層
[00:18:32.000 --> 00:18:34.000]  無論你是甚麼國籍
[00:18:34.000 --> 00:18:38.000]  其實上帝都很願意去關顧人
[00:18:38.000 --> 00:18:44.000]  我盼望在我們的人生可能面對很多苦的裏面
[00:18:44.000 --> 00:18:46.000]  我們要知道一件事
[00:18:46.000 --> 00:18:49.000]  就是主沒有遺忘我們
[00:18:49.000 --> 00:18:53.000]  再難過,祂陪你一起過
[00:18:53.000 --> 00:18:56.000]  上帝從來都沒有缺席
[00:18:56.000 --> 00:18:59.000]  祂沒有遺忘過我們每一個
[00:18:59.000 --> 00:19:01.000]  第二點
[00:19:01.000 --> 00:19:04.000]  我們看到寡婦的生命
[00:19:04.000 --> 00:19:07.000]  她在苦裏面仍然可以活出一個美善
[00:19:07.000 --> 00:19:14.000]  當以利亞請你給我一點水喝的時候
[00:19:14.000 --> 00:19:16.000]  她就去取水
[00:19:16.000 --> 00:19:21.000]  其實這也是一件很自然的事
[00:19:21.000 --> 00:19:25.000]  特別在中東很炎熱的天氣下
[00:19:25.000 --> 00:19:31.000]  有一些客女路過去問當地人取水
[00:19:31.000 --> 00:19:36.000]  都是一些很合乎常理
[00:19:36.000 --> 00:19:39.000]  人之常情的事
[00:19:39.000 --> 00:19:43.000]  在這裏我們看到寡婦
[00:19:43.000 --> 00:19:46.000]  雖然當時有旱災
[00:19:46.000 --> 00:19:49.000]  水可能是非常珍貴的
[00:19:49.000 --> 00:19:53.000]  但聖經裏面都沒有記載她說甚麼
[00:19:53.000 --> 00:19:57.000]  她很簡單地去取水
[00:19:57.000 --> 00:20:01.000]  你想起耶穌去撒瑪利亞井旁
[00:20:01.000 --> 00:20:03.000]  和一個婦人取水
[00:20:03.000 --> 00:20:06.000]  那個婦人問耶穌很多事
[00:20:06.000 --> 00:20:10.000]  但這個婦人沒有記載她有甚麼回應
[00:20:10.000 --> 00:20:13.000]  她就很簡單地去取水
[00:20:13.000 --> 00:20:16.000]  但當以利亞再呼喚她
[00:20:16.000 --> 00:20:19.000]  請你手裏也拿點餅來給我
[00:20:19.000 --> 00:20:25.000]  這句說話就很觸動寡婦的神經
[00:20:25.000 --> 00:20:31.000]  她在準備的茶就準備回去煮最後的晚餐
[00:20:31.000 --> 00:20:35.000]  所以她在這裏對著以利亞說了這番話
[00:20:35.000 --> 00:20:36.000]  我只著永生的耶和華
[00:20:36.000 --> 00:20:37.000]  你的上帝起誓
[00:20:37.000 --> 00:20:38.000]  我沒有餅
[00:20:38.000 --> 00:20:40.000]  潭內也只有一把麵
[00:20:40.000 --> 00:20:42.000]  坪裏只有一點油
[00:20:42.000 --> 00:20:45.000]  看我回去做了餅之後
[00:20:45.000 --> 00:20:48.000]  我和我的兒子吃了就等死了
[00:20:48.000 --> 00:20:53.000]  這句很悲情的一番說話
[00:20:53.000 --> 00:20:58.000]  原來她是一個盡頭的狀況
[00:20:58.000 --> 00:21:01.000]  但當她說完這番話之後
[00:21:01.000 --> 00:21:07.000]  以利亞的回應是很荒謬的
[00:21:07.000 --> 00:21:09.000]  當我們繼續看經文的時候
[00:21:09.000 --> 00:21:10.000]  以利亞就說
[00:21:10.000 --> 00:21:11.000]  你不用怕
[00:21:11.000 --> 00:21:15.000]  你現在就照我的話說去做
[00:21:15.000 --> 00:21:17.000]  你先做一個小的餅給我
[00:21:17.000 --> 00:21:22.000]  然後你再為你和你的兒子做餅
[00:21:22.000 --> 00:21:26.000]  因為耶和華以色列的上帝如此說
[00:21:26.000 --> 00:21:29.000]  潭內的麵就不會用盡
[00:21:29.000 --> 00:21:32.000]  坪裏的油必不短缺
[00:21:32.000 --> 00:21:34.000]  直到耶和華寫史語
[00:21:34.000 --> 00:21:36.000]  「剛在地上的日子」
[00:21:36.000 --> 00:21:39.000]  我們相信很熟悉這段經文
[00:21:39.000 --> 00:21:41.000]  但你想像一下
[00:21:41.000 --> 00:21:45.000]  一個窮寡婦去到這樣的光景
[00:21:45.000 --> 00:21:47.000]  有一個陌生的人
[00:21:47.000 --> 00:21:49.000]  他自稱為先知
[00:21:49.000 --> 00:21:53.000]  然後要完水再要餅
[00:21:53.000 --> 00:21:59.000]  再說我所信的神會這樣來祝福你
[00:21:59.000 --> 00:22:01.000]  我不知道
[00:22:01.000 --> 00:22:04.000]  如果你代入這個角色
[00:22:04.000 --> 00:22:06.000]  你的回應是怎樣呢
