
[00:00:00.000 --> 00:00:05.000]  感謝勁擺隊在我們當中的服侍
[00:08:37.000 --> 00:08:40.000]  深深愛上了拉潔
[00:08:40.000 --> 00:08:46.000]  在創世紀二十九章就這樣記載
[00:08:46.000 --> 00:08:48.000]  拉班有兩個女兒
[00:08:48.000 --> 00:08:49.000]  大的名叫莉雅
[00:08:49.000 --> 00:08:51.000]  小的名叫拉潔
[00:08:51.000 --> 00:08:53.000]  莉雅的雙眼無神
[00:08:53.000 --> 00:08:56.000]  拉潔卻長得美貌秀麗
[00:08:56.000 --> 00:08:57.000]  亞國愛拉潔
[00:08:57.000 --> 00:09:00.000]  就說我願為你的小女兒拉潔
[00:09:00.000 --> 00:09:02.000]  服侍你七年
[00:09:02.000 --> 00:09:06.000]  當亞國為拉班打了七年工之後
[00:09:06.000 --> 00:09:07.000]  他很開心
[00:09:07.000 --> 00:09:09.000]  終於等到那一天
[00:09:09.000 --> 00:09:14.000]  他能夠娶到他心愛的拉潔為妻
[00:09:14.000 --> 00:09:21.000]  誰知當亞國和拉潔結婚洞房的那一晚
[00:09:21.000 --> 00:09:23.000]  發生了什麼事呢
[00:09:23.000 --> 00:09:27.000]  拉班竟然將小女兒拉潔
[00:09:27.000 --> 00:09:31.000]  調換成大女兒莉雅
[00:09:31.000 --> 00:09:33.000]  亞國何時發現呢
[00:09:33.000 --> 00:09:38.000]  就是當他煮完飯第二天早上起來的時候
[00:09:38.000 --> 00:09:41.000]  知不知道煮了什麼飯
[00:09:41.000 --> 00:09:45.000]  謎以成炊
[00:09:45.000 --> 00:09:49.000]  當亞國煮完飯第二天早上起來
[00:09:49.000 --> 00:09:52.000]  他發覺一件很震驚的事情
[00:09:52.000 --> 00:09:54.000]  原來昨晚和他一起煮飯的
[00:09:54.000 --> 00:09:56.000]  不是他心愛的拉潔
[00:09:56.000 --> 00:10:00.000]  竟然是另一個女人
[00:10:00.000 --> 00:10:03.000]  拉潔的姐姐莉雅
[00:10:03.000 --> 00:10:05.000]  很震驚的一件事
[00:10:05.000 --> 00:10:10.000]  雖然亞國最終可以娶到拉潔為妻
[00:10:10.000 --> 00:10:14.000]  不過一個由早煩到晚
[00:10:14.000 --> 00:10:16.000]  兩個老婆兩個姐妹
[00:10:16.000 --> 00:10:20.000]  鬥珍寵鬥生仔的一個故事
[00:10:20.000 --> 00:10:23.000]  就由這樣開始
[00:10:23.000 --> 00:10:26.000]  在這兩姐妹的故事中
[00:10:26.000 --> 00:10:28.000]  我們首先看第一件事
[00:10:28.000 --> 00:10:32.000]  我們會發現在每個人的人生中
[00:10:32.000 --> 00:10:35.000]  都會經歷一些無奈
[00:10:35.000 --> 00:10:38.000]  那個無奈就是我們總要面對
[00:10:38.000 --> 00:10:45.000]  我們生命中一些沒有缺陷或不足夠的東西
[00:10:45.000 --> 00:10:48.000]  有一句歌詞就是
[00:10:48.000 --> 00:10:51.000]  如果命運能選擇
[00:10:51.000 --> 00:10:53.000]  有些人會這樣說
[00:10:53.000 --> 00:10:55.000]  如果我們能選擇得到命運
[00:10:55.000 --> 00:10:58.000]  這就不叫命運了
[00:10:58.000 --> 00:11:03.000]  在我們人生不同的處境中
[00:11:03.000 --> 00:11:09.000]  當然我們都不能將所有東西歸咎於命運的安排
[00:11:09.000 --> 00:11:10.000]  如果是這樣的話
[00:11:10.000 --> 00:11:13.000]  我們自己就完全不用負責任
[00:11:13.000 --> 00:11:17.000]  不過我們又不得不否認一件事
[00:11:17.000 --> 00:11:20.000]  有時候我們有些什麼
[00:11:20.000 --> 00:11:22.000]  沒有什麼
[00:11:22.000 --> 00:11:25.000]  我們總會經歷不少的際遇
[00:11:25.000 --> 00:11:27.000]  不是我們自己能說出事
[00:11:27.000 --> 00:11:29.000]  不是我們能決定
[00:11:29.000 --> 00:11:31.000]  而在這些經歷中
[00:11:31.000 --> 00:11:33.000]  我們總會發現
[00:11:33.000 --> 00:11:37.000]  我們會面對人生中一些沒有
[00:11:37.000 --> 00:11:41.000]  不足夠或不夠好的地方
[00:11:41.000 --> 00:11:43.000]  可能我們回到家
[00:11:43.000 --> 00:11:46.000]  我們會看到自己的家不夠大
[00:11:46.000 --> 00:11:50.000]  我們工作的際遇不夠好
[00:11:50.000 --> 00:11:52.000]  或者我們的家人
[00:11:52.000 --> 00:11:54.000]  老婆不夠溫柔
[00:11:54.000 --> 00:11:55.000]  老公不夠細心
[00:11:55.000 --> 00:11:56.000]  子女不夠乖
[00:11:56.000 --> 00:11:57.000]  不夠長進
[00:11:57.000 --> 00:11:58.000]  讀書不夠好
[00:11:58.000 --> 00:12:00.000]  很多很多這些不足夠
[00:12:00.000 --> 00:12:06.000]  如果從姐姐莉亞的角度去看
[00:12:06.000 --> 00:12:11.000]  我們首先看看她在經歷什麼沒有或不足夠
[00:12:11.000 --> 00:12:13.000]  第一件事
[00:12:13.000 --> 00:12:16.000]  當雅各投靠拉班的時候
[00:12:16.000 --> 00:12:19.000]  第一個遇上的女人
[00:12:19.000 --> 00:12:21.000]  不是莉亞
[00:12:21.000 --> 00:12:23.000]  而是梅梅拉傑
[00:12:23.000 --> 00:12:24.000]  即是說
[00:12:24.000 --> 00:12:31.000]  莉亞沒有了一個讓雅各一見鍾情的機會
[00:12:31.000 --> 00:12:33.000]  第二樣沒有是什麼呢
[00:12:33.000 --> 00:12:36.000]  莉亞天生沒有拉傑
[00:12:36.000 --> 00:12:39.000]  長得那麼美貌秀麗
[00:12:39.000 --> 00:12:41.000]  沒有她那麼漂亮
[00:12:41.000 --> 00:12:44.000]  而是雙眼無神
[00:12:44.000 --> 00:12:49.000]  不過就算莉亞雙眼無神也好
[00:12:49.000 --> 00:12:51.000]  各位弟兄
[00:12:51.000 --> 00:12:56.000]  當一個女孩擁有一雙憂鬱的眼神
[00:12:56.000 --> 00:12:58.000]  其實也可以很吸引
[00:12:58.000 --> 00:13:04.000]  不過就算莉亞雖然雙眼無神
[00:13:04.000 --> 00:13:10.000]  不過可能莉亞本身也有很好的特質
[00:13:10.000 --> 00:13:14.000]  但總之就是吸引不到雅各
[00:13:14.000 --> 00:13:18.000]  得不到雅各的寵愛
[00:13:18.000 --> 00:13:19.000]  而另外
[00:13:19.000 --> 00:13:23.000]  梅梅的沒有又是什麼呢
[00:13:23.000 --> 00:13:29.000]  我們知道拉傑很想為雅各生孩子
[00:13:29.000 --> 00:13:33.000]  不過他一直很長時間都為雅各生不到孩子
[00:13:33.000 --> 00:13:37.000]  甚至乎後來他真的可以生到也好
[00:13:37.000 --> 00:13:42.000]  他還是不夠他姐姐為雅各生得那麼多
[00:13:42.000 --> 00:13:46.000]  這就是梅梅拉傑的沒有
[00:13:46.000 --> 00:13:53.000]  等姐妹們看完這兩姐妹的沒有或不足夠的時候
[00:13:53.000 --> 00:13:56.000]  我們可以先看看我們自己
[00:13:56.000 --> 00:14:00.000]  就是今天在我們的生命裡
[00:14:00.000 --> 00:14:09.000]  我們最覺得沒有、不足夠、不夠好的是什麼呢
[00:14:09.000 --> 00:14:13.000]  在《集界經文》裡提到房屋、妻子、奴僕、婢女、牛奴
[00:14:13.000 --> 00:14:19.000]  但在我們的生命裡又有什麼會令我們緊緊於懷
[00:14:19.000 --> 00:14:21.000]  日想夜想
[00:14:21.000 --> 00:14:24.000]  真的覺得不足夠、不夠好
[00:14:24.000 --> 00:14:27.000]  阻礙了我們的人生呢
[00:14:27.000 --> 00:14:31.000]  在我們人生不同的際遇裡
[00:14:31.000 --> 00:14:38.000]  有些人會理解人生本來有一份隨機性或偶然性
[00:14:38.000 --> 00:14:42.000]  很多事情的發生在人的角度
[00:14:42.000 --> 00:14:46.000]  其實真的不能完全明白得到
[00:14:46.000 --> 00:14:52.000]  又或者我們有時候要去解釋我們所經歷或一些的際遇的時候
[00:14:52.000 --> 00:15:06.000]  其實有些事情總不能用百分之一百的合理原因去解釋我們生命裡的一些經歷
[00:15:06.000 --> 00:15:08.000]  就像剛才提過
[00:15:08.000 --> 00:15:11.000]  一個家庭有很多兒女
[00:15:11.000 --> 00:15:15.000]  爸爸媽媽特別對某一個兒女的偏愛
[00:15:15.000 --> 00:15:17.000]  其實有時候真的解釋不了
[00:15:17.000 --> 00:15:25.000]  而那個對某一個的偏愛其實不代表錯在其他兄弟姐妹身上
[00:15:25.000 --> 00:15:27.000]  錯不是在他們那裡
[00:15:27.000 --> 00:15:31.000]  責任也不是在他們那裡
[00:15:31.000 --> 00:15:38.000]  正如莉雅得不到雅各的寵愛
[00:15:38.000 --> 00:15:43.000]  拉潔又很遲才為雅各生了孩子
[00:15:43.000 --> 00:15:46.000]  也生得很少
[00:15:46.000 --> 00:15:49.000]  這些的際遇這些的經歷
[00:15:49.000 --> 00:15:53.000]  真的錯不在他們兩姐妹身上
[00:15:53.000 --> 00:15:57.000]  責任不是在他們那裡
[00:15:57.000 --> 00:16:00.000]  他們沒有選擇
[00:16:00.000 --> 00:16:02.000]  不過頂姐妹當我們去到這裡的時候
[00:16:02.000 --> 00:16:05.000]  我們就需要問下一個問題
[00:16:05.000 --> 00:16:09.000]  究竟在他們兩個的生命經歷裡
[00:16:09.000 --> 00:16:11.000]  在他們的沒有
[00:16:11.000 --> 00:16:16.000]  有什麼地方可以讓我們有提醒
[00:16:16.000 --> 00:16:18.000]  有得著呢
[00:16:18.000 --> 00:16:23.000]  在他們的際遇裡
[00:16:23.000 --> 00:16:27.000]  雖然他們有些事情真的不是來自他們的錯
[00:16:27.000 --> 00:16:29.000]  不是在他們的責任身上
[00:16:29.000 --> 00:16:32.000]  我們看到的就是有些東西
[00:16:32.000 --> 00:16:34.000]  其實他們真的沒有選擇
[00:16:34.000 --> 00:16:37.000]  不過有些東西他們可以選擇
[00:16:37.000 --> 00:16:42.000]  但他們很不幸地選擇了
[00:16:42.000 --> 00:16:48.000]  活在比較真正妒忌的這些裡
[00:16:48.000 --> 00:16:51.000]  而讓我們看到他們兩姐妹
[00:16:51.000 --> 00:16:56.000]  都是活得非常不開心不快樂
[00:16:56.000 --> 00:16:59.000]  我們首先一起去看下莉雅
[00:16:59.000 --> 00:17:01.000]  在29章31節
[00:17:01.000 --> 00:17:03.000]  聖經那裡這樣說
[00:17:03.000 --> 00:17:06.000]  耶和華見莉雅失寵就使她身辱
[00:17:06.000 --> 00:17:09.000]  她得不到雅各的寵愛
[00:17:09.000 --> 00:17:11.000]  不過神因此顧念她
[00:17:11.000 --> 00:17:13.000]  顧念姐姐
[00:17:13.000 --> 00:17:17.000]  使她可以為雅各生很多孩子
[00:17:17.000 --> 00:17:20.000]  不過她縱然為雅各生很多孩子也好
[00:17:20.000 --> 00:17:23.000]  不過我們從那些經文
[00:17:23.000 --> 00:17:24.000]  當她生在裡面
[00:17:24.000 --> 00:17:27.000]  西面利美這些經文裡
[00:17:27.000 --> 00:17:29.000]  我們看到一樣東西就是
[00:17:29.000 --> 00:17:33.000]  姐姐一直生孩子原本是一件很開心的事
[00:17:33.000 --> 00:17:36.000]  但她關注的是什麼呢
[00:17:36.000 --> 00:17:39.000]  她一直關注著她自己
[00:17:39.000 --> 00:17:43.000]  由始至終都得不到雅各的愛
[00:17:43.000 --> 00:17:47.000]  活在一個痛苦的裡面
[00:17:47.000 --> 00:17:51.000]  她因此並不快樂
[00:17:51.000 --> 00:17:53.000]  拉潔又怎樣呢
[00:17:53.000 --> 00:17:56.000]  在30章1節提到
[00:17:56.000 --> 00:17:59.000]  拉潔雖然得到雅各的愛
[00:17:59.000 --> 00:18:02.000]  但她又遲遲都為雅各生不到孩子
[00:18:02.000 --> 00:18:07.000]  她因此妒忌她姐姐
[00:18:07.000 --> 00:18:08.000]  不單止這樣
[00:18:08.000 --> 00:18:11.000]  她還想到一條糟糕的辦法
[00:18:11.000 --> 00:18:13.000]  為了生孩子
[00:18:13.000 --> 00:18:18.000]  她將自己的一個婢女嫁給雅各做妾侍
[00:18:18.000 --> 00:18:23.000]  讓這個婢女可以為她幫雅各生孩子
[00:18:23.000 --> 00:18:26.000]  和她姐姐鬥多
[00:18:26.000 --> 00:18:31.000]  不過在30章3節記載到
[00:18:31.000 --> 00:18:39.000]  當她給了她的婢女為她生孩子的時候
[00:18:39.000 --> 00:18:48.000]  或者當她自己親自為雅各生虐室也好
[00:18:48.000 --> 00:18:51.000]  其實我們看到不論是阿旦的出生
[00:18:51.000 --> 00:18:53.000]  拿忽他利的出生
[00:18:53.000 --> 00:18:56.000]  或者虐室的出生也好
[00:18:56.000 --> 00:19:01.000]  我們看到拉潔一直覺得不足夠
[00:19:01.000 --> 00:19:02.000]  不夠好
[00:19:02.000 --> 00:19:04.000]  要多一點
[00:19:04.000 --> 00:19:05.000]  要多一點
[00:19:05.000 --> 00:19:06.000]  繼續要多一點
[00:19:06.000 --> 00:19:11.000]  以致到最後當拉潔生最小的兒子
[00:19:11.000 --> 00:19:14.000]  變雅問的時候發生什麼事呢
[00:19:14.000 --> 00:19:18.000]  難產離世
[00:19:18.000 --> 00:19:23.000]  拉潔她一生都並不快樂
[00:19:23.000 --> 00:19:29.000]  當我們一起看這兩姐妹的人生的時候
[00:19:29.000 --> 00:19:32.000]  姐姐利亞得不到丈夫的愛
[00:19:32.000 --> 00:19:35.000]  不過神給她生了很多兒子
[00:19:35.000 --> 00:19:40.000]  相反妹妹她生不了很多兒子
[00:19:40.000 --> 00:19:44.000]  不過她得到雅各丈夫對她的愛
[00:19:44.000 --> 00:19:48.000]  我們看到這兩姐妹的得與失
[00:19:48.000 --> 00:19:51.000]  她們的命運各有不同
[00:19:51.000 --> 00:19:54.000]  她們的際遇各有不同
[00:19:54.000 --> 00:19:56.000]  相同的是什麼呢
[00:19:56.000 --> 00:19:59.000]  相同的是她們兩個人
[00:19:59.000 --> 00:20:04.000]  一直在人生裡只想得到對方有
[00:20:04.000 --> 00:20:08.000]  而自己沒有那一樣東西
[00:20:08.000 --> 00:20:11.000]  兩個都不開心
[00:20:11.000 --> 00:20:13.000]  所以這裡首先讓我們思想
[00:20:13.000 --> 00:20:17.000]  有時候我們人生裡的開心和不開心
[00:20:17.000 --> 00:20:22.000]  似乎不是真的關乎我們有什麼或沒有什麼
[00:20:22.000 --> 00:20:28.000]  而是我們很多時候只認為我們有的東西
[00:20:28.000 --> 00:20:31.000]  總之就是不夠好
[00:20:31.000 --> 00:20:34.000]  我們的家人不夠好
[00:20:34.000 --> 00:20:38.000]  我們數其他人的缺點很容易
[00:20:38.000 --> 00:20:40.000]  這些就是我們的人性
[00:20:40.000 --> 00:20:45.000]  或者去看我們的際遇那些不好的東西
[00:20:45.000 --> 00:20:48.000]  其實都很容易的
[00:20:48.000 --> 00:20:53.000]  這些就是我們的軟弱
[00:20:53.000 --> 00:20:56.000]  另外我們再看多一點
[00:20:56.000 --> 00:21:02.000]  就是在聖經29到30章整個篇幅裡
[00:21:02.000 --> 00:21:05.000]  聖經其實很刻意記載一件事
[00:21:05.000 --> 00:21:13.000]  就是其實神對她們兩姐妹同樣都有一份看顧
[00:21:13.000 --> 00:21:16.000]  在29章31節裡這樣說
[00:21:16.000 --> 00:21:19.000]  就是上帝看見利亞使她生育
[00:21:19.000 --> 00:21:21.000]  然後就是神應運利亞
[00:21:21.000 --> 00:21:25.000]  同樣在30章22節裡也記載
[00:21:25.000 --> 00:21:27.000]  就是神顧念拉結
[00:21:27.000 --> 00:21:30.000]  應運她使她能夠生育
[00:21:30.000 --> 00:21:33.000]  聖經在這裡很刻意表達
[00:21:33.000 --> 00:21:38.000]  其實神對她們兩姐妹是很公平的
[00:21:38.000 --> 00:21:40.000]  不過聽姐妹
[00:21:40.000 --> 00:21:43.000]  這裡要給我們留意一件事
[00:21:43.000 --> 00:21:45.000]  就是神的公平
[00:21:45.000 --> 00:21:49.000]  其實不是說我們所有人的際遇
[00:21:49.000 --> 00:21:52.000]  或者擁有的東西都是一模一樣
[00:21:52.000 --> 00:21:54.000]  這個不是上帝的公平
[00:21:54.000 --> 00:21:56.000]  上帝的公平是什麼呢
[00:21:56.000 --> 00:21:58.000]  上帝的公平在這段聖經裡
[00:21:58.000 --> 00:22:00.000]  給我們看到一件事
[00:22:00.000 --> 00:22:03.000]  就是祂顧念每一個
[00:22:03.000 --> 00:22:05.000]  祂顧念利亞
[00:22:05.000 --> 00:22:08.000]  祂同樣都顧念拉結
[00:22:08.000 --> 00:22:10.000]  不過很可惜的是
[00:22:10.000 --> 00:22:18.000]  這兩姐妹一直只想自己的處境可以倒轉
[00:22:18.000 --> 00:22:21.000]  只覺得自己想要的那樣東西
[00:22:21.000 --> 00:22:23.000]  才是最好最好
[00:22:23.000 --> 00:22:26.000]  在她們人生裡最重要的
[00:22:26.000 --> 00:22:32.000]  而這個想法有一個什麼問題呢
