
[00:00:00.000 --> 00:00:05.000]  很高興來到和向神一同敬拜
[00:19:20.000 --> 00:19:27.000]  明朝先祢我帶上活走
[00:19:27.000 --> 00:19:36.000]  變相我的所有
[00:19:36.000 --> 00:19:42.000]  我願對主左右
[00:19:42.000 --> 00:19:48.000]  現實自祢看破的手
[00:19:48.000 --> 00:19:55.000]  我願一片天左右
[00:19:55.000 --> 00:20:03.000]  埋沒為主爭天
[00:20:03.000 --> 00:20:09.000]  高舉我主聖地
[00:20:09.000 --> 00:20:16.000]  盡力為主我懼怕
[00:20:16.000 --> 00:20:22.000]  嘗試我的勇氣
[00:20:22.000 --> 00:20:28.000]  盡力為主我懼怕
[00:20:28.000 --> 00:20:34.000]  嘗試我的勇氣
[00:20:35.000 --> 00:20:37.000]  大神啊
[00:20:37.000 --> 00:20:39.000]  願我們每一個
[00:20:39.000 --> 00:20:41.000]  侍立在祢面前的
[00:20:41.000 --> 00:20:43.000]  我們都是盡力
[00:20:43.000 --> 00:20:45.000]  為主祢無畏懼
[00:20:45.000 --> 00:20:47.000]  主啊因為
[00:20:47.000 --> 00:20:49.000]  我們的一切
[00:20:49.000 --> 00:20:51.000]  都是神祢賜給我們
[00:20:51.000 --> 00:20:53.000]  求祢幫助我們
[00:20:53.000 --> 00:20:55.000]  當我們軟弱的時候
[00:20:55.000 --> 00:20:56.000]  神祢就讓我們
[00:20:56.000 --> 00:20:58.000]  持守著祢給我們的勇氣
[00:20:58.000 --> 00:21:00.000]  這份決心
[00:21:00.000 --> 00:21:02.000]  願意為主你們去爭
[00:21:02.000 --> 00:21:04.000]  主啊求祢與我們同在
[00:21:04.000 --> 00:21:06.000]  感謝祢預立我們的經脈
[00:21:06.000 --> 00:21:07.000]  我們的禱告
[00:21:07.000 --> 00:21:09.000]  是奉主耶穌基督的聖名
[00:21:09.000 --> 00:21:11.000]  祈求阿們
[00:21:12.000 --> 00:21:13.000]  好 弟兄姊妹
[00:21:13.000 --> 00:21:15.000]  我們一起先有個祈禱
[00:21:15.000 --> 00:21:20.000]  神啊求祢今天
[00:21:20.000 --> 00:21:22.000]  向我們每一個弟兄姊妹說話
[00:21:22.000 --> 00:21:25.000]  願祢的聖靈幫助我們明白
[00:21:25.000 --> 00:21:27.000]  也願祢的說話
[00:21:27.000 --> 00:21:29.000]  改變我們 更新我們
[00:21:29.000 --> 00:21:31.000]  我們禱告是奉主耶穌基督的聖名
[00:21:31.000 --> 00:21:33.000]  致以求 阿們
[00:21:33.000 --> 00:21:36.000]  弟兄姊妹
[00:21:36.000 --> 00:21:38.000]  這個世代是一個
[00:21:38.000 --> 00:21:40.000]  講選擇的世代
[00:21:40.000 --> 00:21:42.000]  我們找工作
[00:21:42.000 --> 00:21:44.000]  我們決定轉不轉工
[00:21:44.000 --> 00:21:46.000]  我們會首先考慮
[00:21:46.000 --> 00:21:48.000]  那份工作的工作環境有多好
[00:21:48.000 --> 00:21:50.000]  他有沒有發展空間
[00:21:50.000 --> 00:21:52.000]  我們才會決定
[00:21:52.000 --> 00:21:54.000]  選這份工作或不選這份工作
[00:21:54.000 --> 00:21:55.000]  我們拍拖
[00:21:55.000 --> 00:21:57.000]  我們會評估對象
[00:21:57.000 --> 00:21:59.000]  是否合乎我的擇偶條件
[00:21:59.000 --> 00:22:01.000]  我對他是否有所謂有感覺
[00:22:01.000 --> 00:22:04.000]  然後我決定選他或不選他
[00:22:04.000 --> 00:22:08.000]  甚至管治我們的人或議會
[00:22:08.000 --> 00:22:10.000]  如果我們可以選擇
[00:22:10.000 --> 00:22:12.000]  我們會基於他們的政綱
[00:22:12.000 --> 00:22:14.000]  他們的理念
[00:22:14.000 --> 00:22:16.000]  是否跟我們的信念相符
[00:22:16.000 --> 00:22:18.000]  然後我們決定選擇或不選擇
[00:22:18.000 --> 00:22:20.000]  無論如何
[00:22:20.000 --> 00:22:22.000]  這就是一個講求選擇的世代
[00:22:22.000 --> 00:22:24.000]  是人會按自己的喜好
[00:22:24.000 --> 00:22:26.000]  按自己的意願
[00:22:26.000 --> 00:22:28.000]  作決定的世代
[00:22:28.000 --> 00:22:30.000]  就像我們走入超級市場
[00:22:30.000 --> 00:22:32.000]  我們會選擇
[00:22:32.000 --> 00:22:34.000]  我們認為價錢最適合我的
[00:22:34.000 --> 00:22:36.000]  宣傳最吸引我眼球的
[00:22:36.000 --> 00:22:38.000]  或感覺最能滿足我需要的
[00:22:38.000 --> 00:22:40.000]  換一個說法
[00:22:40.000 --> 00:22:42.000]  其實這就是一個以我為中心的世代
[00:22:42.000 --> 00:22:44.000]  凡事都是由我出發
[00:22:44.000 --> 00:22:46.000]  我的需要
[00:22:46.000 --> 00:22:48.000]  我的喜好
[00:22:48.000 --> 00:22:50.000]  我的選擇
[00:22:50.000 --> 00:22:52.000]  不過
[00:22:52.000 --> 00:22:54.000]  人就是應該這樣
[00:22:54.000 --> 00:22:56.000]  不是嗎
[00:22:56.000 --> 00:22:58.000]  所謂人不為己天誅地滅
[00:22:58.000 --> 00:23:00.000]  我們不為自己打算
[00:23:00.000 --> 00:23:02.000]  我們不為自己選擇最好的
[00:23:02.000 --> 00:23:04.000]  難道我們不為自己選擇最好的嗎
[00:23:04.000 --> 00:23:06.000]  難道我們期望
[00:23:06.000 --> 00:23:08.000]  有人會為我們選擇嗎
[00:23:08.000 --> 00:23:10.000]  何況只有我才最認識
[00:23:10.000 --> 00:23:12.000]  我自己需要甚麼
[00:23:12.000 --> 00:23:14.000]  只有我才最清楚
[00:23:14.000 --> 00:23:16.000]  甚麼是適合我的
[00:23:16.000 --> 00:23:18.000]  我要選擇
[00:23:18.000 --> 00:23:20.000]  因為我要為我的人生負責
[00:23:20.000 --> 00:23:22.000]  我要為自己選擇最好的
[00:23:22.000 --> 00:23:26.000]  我有權選擇
[00:23:26.000 --> 00:23:28.000]  我有權為我的生命作出抉擇
[00:23:28.000 --> 00:23:30.000]  只有我能夠為我自己的生命作出選擇
[00:23:30.000 --> 00:23:32.000]  我們這一代人都是很理所當然地相信
[00:23:32.000 --> 00:23:34.000]  我們都是在這種意識形態之下成長
[00:23:34.000 --> 00:23:36.000]  直到一個地步
[00:23:36.000 --> 00:23:38.000]  甚至我們可能都是這樣看待我們的信仰
[00:23:38.000 --> 00:23:40.000]  信仰有時候都成為了一個我們的選擇
[00:23:40.000 --> 00:23:42.000]  這間教會的聚會
[00:23:42.000 --> 00:23:44.000]  適合我的口味
[00:23:44.000 --> 00:23:46.000]  我選擇參與這間教會的聚會
[00:23:46.000 --> 00:23:48.000]  這個小組的組員
[00:23:48.000 --> 00:23:50.000]  令我覺得很舒服
[00:23:50.000 --> 00:23:52.000]  我不需要去做任何事
[00:23:52.000 --> 00:23:54.000]  我可以在這裏
[00:23:54.000 --> 00:23:56.000]  我可以在這裏
[00:23:56.000 --> 00:23:58.000]  我可以在這裏
[00:23:58.000 --> 00:24:00.000]  這個小組員令我覺得很舒服
[00:24:00.000 --> 00:24:02.000]  我就選擇加入這個小組
[00:24:02.000 --> 00:24:04.000]  這個侍奉崗位令我侍奉得很開心
[00:24:04.000 --> 00:24:06.000]  我就選擇投身這個侍奉
[00:24:06.000 --> 00:24:10.000]  甚至這位上帝感動到我
[00:24:10.000 --> 00:24:14.000]  這本聖經對我有用
[00:24:14.000 --> 00:24:16.000]  我就選擇相信這位上帝
[00:24:16.000 --> 00:24:20.000]  這位耶穌在我困難的時候幫到我
[00:24:20.000 --> 00:24:22.000]  我就選擇跟隨這位耶穌
[00:24:22.000 --> 00:24:26.000]  當我們用這種心態去看待信仰
[00:24:26.000 --> 00:24:28.000]  看待各種在教會裏的信仰前行的時候
[00:24:28.000 --> 00:24:30.000]  難怪有些時候
[00:24:30.000 --> 00:24:32.000]  某些頂姐妹
[00:24:32.000 --> 00:24:34.000]  在某些崇拜小組侍奉團隊裏
[00:24:34.000 --> 00:24:36.000]  她們就是選擇性的參與
[00:24:36.000 --> 00:24:38.000]  選擇性的出席
[00:24:38.000 --> 00:24:40.000]  選擇性的準時
[00:24:40.000 --> 00:24:42.000]  選擇性的投入
[00:24:42.000 --> 00:24:46.000]  正正因為我們都視信仰為一個選擇
[00:24:46.000 --> 00:24:50.000]  所以教會在很多事工裏
[00:24:50.000 --> 00:24:52.000]  都好像要銷售給我們
[00:24:52.000 --> 00:24:54.000]  我們都要去嘗試
[00:24:54.000 --> 00:24:56.000]  在很多事工裏都好像要銷售給大家參與
[00:24:56.000 --> 00:25:00.000]  牧者、組長、組員
[00:25:00.000 --> 00:25:02.000]  要想盡辦法留住大家
[00:25:02.000 --> 00:25:04.000]  讓大家感覺好一點
[00:25:04.000 --> 00:25:06.000]  遷就大家多一點
[00:25:06.000 --> 00:25:08.000]  否則大家隨時就會有機會離開
[00:25:08.000 --> 00:25:12.000]  因為選擇權在你們手上
[00:25:12.000 --> 00:25:16.000]  今天你如何在超級市場裏
[00:25:16.000 --> 00:25:18.000]  選擇你要買些甚麼
[00:25:18.000 --> 00:25:20.000]  你如何選擇你的工作
[00:25:20.000 --> 00:25:22.000]  你的興趣
[00:25:22.000 --> 00:25:24.000]  我沒有辦法去干涉你
[00:25:24.000 --> 00:25:26.000]  不過如果你今天
[00:25:26.000 --> 00:25:28.000]  你真的認為是你選擇了上帝
[00:25:28.000 --> 00:25:30.000]  是你在很多可能性裏
[00:25:30.000 --> 00:25:32.000]  選擇了基督信仰
[00:25:32.000 --> 00:25:34.000]  是你選擇了
[00:25:34.000 --> 00:25:36.000]  認可這位上帝的真實的話
[00:25:36.000 --> 00:25:40.000]  那我就必須告訴你
[00:25:40.000 --> 00:25:42.000]  我必須告訴你
[00:25:42.000 --> 00:25:44.000]  你需要糾正這個想法
[00:25:44.000 --> 00:25:48.000]  今天我們會一同一起去看
[00:25:48.000 --> 00:25:50.000]  二不所書裏面的一段經文
[00:25:50.000 --> 00:25:52.000]  二不所書的背景其實都挺有趣
[00:25:52.000 --> 00:25:54.000]  傳統認為二不所書的作者
[00:25:54.000 --> 00:25:56.000]  就是保羅
[00:25:56.000 --> 00:25:58.000]  不過原來近代開始有些研究
[00:25:58.000 --> 00:26:00.000]  就覺得應該可能不是保羅
[00:26:00.000 --> 00:26:02.000]  可能有第二個人
[00:26:02.000 --> 00:26:04.000]  至於二不所書這封信的收信人
[00:26:04.000 --> 00:26:06.000]  原來都未必一定
[00:26:06.000 --> 00:26:08.000]  只是那班二不所教會的基督徒
[00:26:08.000 --> 00:26:10.000]  這封信可能
[00:26:10.000 --> 00:26:12.000]  是對著包括二不所教會在內的
[00:26:12.000 --> 00:26:14.000]  整個小亞細亞地區的
[00:26:14.000 --> 00:26:16.000]  幾間教會而寫的
[00:26:16.000 --> 00:26:18.000]  不過從信的內容來看
[00:26:18.000 --> 00:26:20.000]  我們至少可以肯定
[00:26:20.000 --> 00:26:22.000]  那封信的讀者
[00:26:22.000 --> 00:26:24.000]  那班收信人
[00:26:24.000 --> 00:26:26.000]  大部分都是外邦基督徒
[00:26:26.000 --> 00:26:28.000]  即是一班完全沒有猶太信仰背景的外邦人
[00:26:28.000 --> 00:26:34.000]  所以作者其實在二不所書裏面
[00:26:34.000 --> 00:26:36.000]  放了很多篇幅來解釋
[00:26:36.000 --> 00:26:38.000]  究竟外邦信徒是怎樣因著耶穌
[00:26:38.000 --> 00:26:40.000]  而得著子民的身份
[00:26:40.000 --> 00:26:42.000]  而這個身份又對這班外邦信徒
[00:26:42.000 --> 00:26:44.000]  有甚麼意義
[00:26:44.000 --> 00:26:46.000]  那為何我們今天要讀這封信
[00:26:46.000 --> 00:26:48.000]  最基本的就是
[00:26:48.000 --> 00:26:50.000]  對於上帝起初所揀選的猶太人來說
[00:26:50.000 --> 00:26:52.000]  我們都是一班外邦人
[00:26:52.000 --> 00:26:54.000]  我們都是一班外邦信徒
[00:26:54.000 --> 00:26:56.000]  我們都是和二不所書的第一代讀者一樣
[00:26:56.000 --> 00:26:58.000]  我們都是一班外邦基督徒
[00:26:58.000 --> 00:27:00.000]  雖然我們和他們的處境
[00:27:00.000 --> 00:27:02.000]  或是文化面對的東西
[00:27:02.000 --> 00:27:04.000]  都未必一樣
[00:27:04.000 --> 00:27:06.000]  我們信仰出現偏差的地方
[00:27:06.000 --> 00:27:08.000]  可能和那班基督徒的原因
[00:27:08.000 --> 00:27:10.000]  或是偏差的地方
[00:27:10.000 --> 00:27:12.000]  有所不同
[00:27:12.000 --> 00:27:14.000]  但我們信仰出現偏差的地方
[00:27:14.000 --> 00:27:16.000]  可能和那班基督徒的原因
[00:27:16.000 --> 00:27:18.000]  或是偏差的地方
[00:27:18.000 --> 00:27:20.000]  都不一樣
[00:27:20.000 --> 00:27:22.000]  但我想昔日那班信徒
[00:27:22.000 --> 00:27:24.000]  需要在身份上
[00:27:24.000 --> 00:27:26.000]  即是有關身份這件事上
[00:27:26.000 --> 00:27:28.000]  被提醒
[00:27:28.000 --> 00:27:30.000]  其實今天我們可能都需要
[00:27:30.000 --> 00:27:32.000]  我們都需要重新反思到底
[00:27:32.000 --> 00:27:34.000]  我們基督徒的身份代表著甚麼
[00:27:34.000 --> 00:27:36.000]  我們又需要怎樣調整自己
[00:27:36.000 --> 00:27:38.000]  去向人展現身份
[00:27:42.000 --> 00:27:44.000]  我為大家讀出我們今天會看的經文
[00:27:44.000 --> 00:27:46.000]  就如創立世界以前
[00:27:46.000 --> 00:27:48.000]  他在基督裡揀選了我們
[00:27:48.000 --> 00:27:50.000]  使我們因著愛
[00:27:50.000 --> 00:27:52.000]  在他面前成為聖賢
[00:27:52.000 --> 00:27:54.000]  沒有瑕疵
[00:27:54.000 --> 00:27:56.000]  他又按著自己旨意所喜悅的
[00:27:56.000 --> 00:27:58.000]  預定我們藉著耶穌基督
[00:27:58.000 --> 00:28:00.000]  得而至的名分
[00:28:00.000 --> 00:28:02.000]  好使他恩典的榮耀得著重讚
[00:28:02.000 --> 00:28:04.000]  這恩典是他在愛子裡
[00:28:04.000 --> 00:28:06.000]  賜給我們的
[00:28:06.000 --> 00:28:08.000]  二弗所書一章四至六字
[00:28:08.000 --> 00:28:12.000]  二弗所書其實挺好
[00:28:12.000 --> 00:28:14.000]  挺好看的
[00:28:14.000 --> 00:28:16.000]  挺容易看的
[00:28:16.000 --> 00:28:18.000]  二弗所書總共有六章
[00:28:18.000 --> 00:28:20.000]  而頭三章其實就是
[00:28:20.000 --> 00:28:22.000]  作者從不同的角度去演繹
[00:28:22.000 --> 00:28:24.000]  基督徒得著的那份救恩
[00:28:24.000 --> 00:28:26.000]  到底是甚麼
[00:28:26.000 --> 00:28:28.000]  而後面的三章其實就是
[00:28:28.000 --> 00:28:30.000]  講完那個救恩是甚麼
[00:28:30.000 --> 00:28:32.000]  然後就告訴你
[00:28:32.000 --> 00:28:34.000]  你得到這個救恩之後
[00:28:34.000 --> 00:28:36.000]  你在行為上應該有甚麼表現
[00:28:36.000 --> 00:28:38.000]  所以可以說
[00:28:38.000 --> 00:28:40.000]  頭三章是一個理論
[00:28:40.000 --> 00:28:42.000]  講理論的
[00:28:42.000 --> 00:28:44.000]  然後尾章就是講實踐的
