
[00:00:00.000 --> 00:00:02.000]  各位大姊妹平安
[00:01:20.000 --> 00:01:24.000]  都知道這個系列已經開始說了一段時間
[00:01:24.000 --> 00:01:30.000]  而今天我所宣講的題目是「附帶價的門徒」
[00:01:30.000 --> 00:01:36.000]  這段經文是在《使徒行傳》六至七章的經文
[00:01:36.000 --> 00:01:38.000]  所以大家如果手上有聖經
[00:01:38.000 --> 00:01:40.000]  都可以繼續翻出
[00:01:40.000 --> 00:01:42.000]  在我一邊說的時間
[00:01:42.000 --> 00:01:47.000]  你都可以方便地一邊看著整個經文的脈絡
[00:01:47.000 --> 00:01:52.000]  今天我們要宣講的題目是「附帶價的門徒」
[00:01:52.000 --> 00:01:54.000]  首先定義一下
[00:01:54.000 --> 00:01:55.000]  什麼是「代價」呢?
[00:01:55.000 --> 00:01:59.000]  我專門在網上查了一些字典
[00:01:59.000 --> 00:02:01.000]  代價可以說是cost或者price
[00:02:01.000 --> 00:02:05.000]  就是販子為了達到某一種目的
[00:02:05.000 --> 00:02:10.000]  而去耗費的物質、精力或作出犧牲
[00:02:10.000 --> 00:02:13.000]  這個就是代價
[00:02:13.000 --> 00:02:16.000]  如果說起我們要去做一個作
[00:02:16.000 --> 00:02:20.000]  要去附帶價的門徒的時候
[00:02:20.000 --> 00:02:24.000]  究竟我們作為耶穌的門徒
[00:02:24.000 --> 00:02:28.000]  我們要去達到的是什麼目的呢?
[00:02:28.000 --> 00:02:32.000]  而我們為了達到某一個目的
[00:02:32.000 --> 00:02:35.000]  而我們要去付的代價又是什麼呢?
[00:02:35.000 --> 00:02:37.000]  如果我們是糊里糊塗
[00:02:37.000 --> 00:02:40.000]  不知道我們作為信徒是要達到什麼
[00:02:40.000 --> 00:02:45.000]  其實你不會願意去付一個很多的代價
[00:02:45.000 --> 00:02:48.000]  因為如果我們不知道我們的目的是什麼
[00:02:48.000 --> 00:02:50.000]  甚至有多重要的時候
[00:02:50.000 --> 00:02:52.000]  我們又憑什麼去說
[00:02:52.000 --> 00:02:56.000]  我們願意去為最終我想達到的目的
[00:02:56.000 --> 00:02:58.000]  去付出什麼呢?
[00:02:58.000 --> 00:03:01.000]  希望今天我透過
[00:03:01.000 --> 00:03:05.000]  除了是《使徒行傳》當中有關的《試題犯》的經文
[00:03:05.000 --> 00:03:07.000]  更加很想去到
[00:03:07.000 --> 00:03:09.000]  我覺得上來也很特別
[00:03:09.000 --> 00:03:11.000]  很想結合我過去一個星期
[00:03:11.000 --> 00:03:15.000]  我去到走訪了九州的長崎縣
[00:03:15.000 --> 00:03:18.000]  去做一個訪孫的pre-trip
[00:03:18.000 --> 00:03:20.000]  當中在預備的時候
[00:03:20.000 --> 00:03:26.000]  我發覺當中有很多相似或可以吻合的地方
[00:03:26.000 --> 00:03:29.000]  盼望我可以結合當中的一些見聞
[00:03:29.000 --> 00:03:32.000]  和當中這段《使徒行傳》的經文
[00:03:32.000 --> 00:03:36.000]  跟大家分享當中一些可以帶給我們熟齡的反思
[00:03:36.000 --> 00:03:39.000]  也順便賣一賣廣告
[00:03:39.000 --> 00:03:41.000]  我計劃這個旅程
[00:03:41.000 --> 00:03:47.000]  希望明年可以和不同的其他堂
[00:03:47.000 --> 00:03:51.000]  一同去到這個很特別的長期旅程
[00:03:51.000 --> 00:03:55.000]  所以無論有沒有機會去
[00:03:55.000 --> 00:03:57.000]  當大家在暑假期間
[00:03:57.000 --> 00:03:59.000]  經常說去哪裡旅行的時候
[00:03:59.000 --> 00:04:01.000]  也盼望大家
[00:04:01.000 --> 00:04:06.000]  日本自從去年有10元去福岡的機票
[00:04:06.000 --> 00:04:07.000]  突然間多了很多人
[00:04:07.000 --> 00:04:08.000]  除了去東京大阪之外
[00:04:08.000 --> 00:04:10.000]  也多了很多人去福岡
[00:04:10.000 --> 00:04:12.000]  除了去玩
[00:04:12.000 --> 00:04:14.000]  也有紅本紅之外
[00:04:14.000 --> 00:04:18.000]  其實有一段對於信徒來說很重要的歷史
[00:04:18.000 --> 00:04:21.000]  也在福岡下面長期發生
[00:04:21.000 --> 00:04:24.000]  所以無論你一直聽這個訊息
[00:04:24.000 --> 00:04:26.000]  神有沒有感動你
[00:04:26.000 --> 00:04:30.000]  也很想親身去到達晉這個地方
[00:04:30.000 --> 00:04:32.000]  或者你未必親身去到
[00:04:32.000 --> 00:04:34.000]  你也可以透過不同的方式
[00:04:34.000 --> 00:04:37.000]  和我們可以更深入地思考
[00:04:37.000 --> 00:04:40.000]  當中我們作門徒的代價是什麼
[00:04:40.000 --> 00:04:43.000]  首先我們回到經文那裡
[00:04:43.000 --> 00:04:45.000]  我們提到今天有一個很重要的人物是
[00:04:45.000 --> 00:04:48.000]  試題犯Steven
[00:04:48.000 --> 00:04:50.000]  他是誰呢
[00:04:50.000 --> 00:04:54.000]  在《使徒行傳》的早一章的經文裡
[00:04:54.000 --> 00:04:55.000]  他提到
[00:04:55.000 --> 00:04:59.000]  當初期教會有很多人在信主
[00:04:59.000 --> 00:05:02.000]  但是門徒很忙
[00:05:02.000 --> 00:05:03.000]  又去管理飯食
[00:05:03.000 --> 00:05:06.000]  又有太多的事情要處理
[00:05:06.000 --> 00:05:10.000]  於是十二門徒就叫了一眾門徒
[00:05:10.000 --> 00:05:15.000]  在當中選出七個所謂教會的執事
[00:05:15.000 --> 00:05:18.000]  這七個要做執事的人有什麼條件呢
[00:05:18.000 --> 00:05:19.000]  就是有好的明星
[00:05:19.000 --> 00:05:20.000]  是滿有性靈
[00:05:20.000 --> 00:05:22.000]  滿有智慧
[00:05:22.000 --> 00:05:28.000]  十二使徒就可以派這七位執事去幫忙管理教會
[00:05:28.000 --> 00:05:30.000]  而試題犯就是
[00:05:30.000 --> 00:05:33.000]  當一群會眾說要去選執事的時候
[00:05:33.000 --> 00:05:36.000]  第一個就去說
[00:05:36.000 --> 00:05:37.000]  試題犯呀
[00:05:37.000 --> 00:05:42.000]  特別說到他是一個滿有信心和性靈的人
[00:05:42.000 --> 00:05:46.000]  你看得出之後那六位執事都提了提名
[00:05:46.000 --> 00:05:49.000]  可見試題犯在信徒當中
[00:05:49.000 --> 00:05:51.000]  都是一個很好的榜樣
[00:05:51.000 --> 00:05:52.000]  也是一個特別傑出
[00:05:52.000 --> 00:05:55.000]  特別top的信徒領袖
[00:05:55.000 --> 00:05:58.000]  一群群眾都說要去選嗎
[00:05:58.000 --> 00:06:00.000]  試題犯呀
[00:06:00.000 --> 00:06:03.000]  試題犯他經歷了什麼事呢
[00:06:03.000 --> 00:06:08.000]  我們就去看看我們今天要去看的經文
[00:06:08.000 --> 00:06:16.000]  試題犯他是滿有恩惠和能力的
[00:06:16.000 --> 00:06:19.000]  順帶一提這段經文是在《士徒行傳》的六章八節
[00:06:19.000 --> 00:06:22.000]  試題犯是滿有恩惠和能力的
[00:06:22.000 --> 00:06:26.000]  他在民間行了大的騎士和神蹟
[00:06:26.000 --> 00:06:29.000]  當時有稱為自由人的會堂
[00:06:29.000 --> 00:06:32.000]  並管理內亞歷山大會堂的人
[00:06:32.000 --> 00:06:36.000]  還有一些從基尼加亞細亞來的人
[00:06:36.000 --> 00:06:38.000]  起來就和試題犯辯論
[00:06:38.000 --> 00:06:42.000]  試題犯是以智慧和性靈說話的
[00:06:42.000 --> 00:06:44.000]  眾人都抵擋不住
[00:06:44.000 --> 00:06:46.000]  於是就收買人
[00:06:46.000 --> 00:06:51.000]  我們聽見他去說一些褻瀆摩西和上帝的話
[00:06:51.000 --> 00:06:55.000]  他們又去煽動百姓長老和民事
[00:06:55.000 --> 00:06:57.000]  就突然捉拿他
[00:06:57.000 --> 00:06:59.000]  將他帶到議會
[00:06:59.000 --> 00:07:01.000]  並施下假的見證
[00:07:01.000 --> 00:07:04.000]  就說這個人不斷說話
[00:07:04.000 --> 00:07:07.000]  去侮辱神聖的地方和律法
[00:07:07.000 --> 00:07:09.000]  我們曾經聽見他說
[00:07:09.000 --> 00:07:13.000]  這個那撒勒人耶穌要毀壞這個地方
[00:07:13.000 --> 00:07:16.000]  也要改變摩西交給我們的規矩
[00:07:16.000 --> 00:07:19.000]  議會裏面坐著的人都定睛去看他
[00:07:19.000 --> 00:07:22.000]  見他的面貌好像天使的面貌
[00:07:22.000 --> 00:07:24.000]  大祭司就說
[00:07:24.000 --> 00:07:26.000]  果真有這些事嗎?
[00:07:26.000 --> 00:07:30.000]  經文暫時讀到這裏
[00:07:30.000 --> 00:07:33.000]  經文一開始再三提到
[00:07:33.000 --> 00:07:36.000]  試題犯是一個有恩惠、有能力
[00:07:36.000 --> 00:07:38.000]  並且有智慧
[00:07:38.000 --> 00:07:42.000]  亦是依靠性靈的一個跟隨耶穌的門徒之一
[00:07:42.000 --> 00:07:45.000]  而當時的社會背景
[00:07:45.000 --> 00:07:52.000]  有一群在自由人的會堂裏面來的人
[00:07:52.000 --> 00:07:55.000]  當時試題犯所主要服侍的對象
[00:07:55.000 --> 00:07:58.000]  是一群說希臘話的猶太人
[00:07:58.000 --> 00:08:01.000]  但現在經文所說的這群人
[00:08:01.000 --> 00:08:03.000]  是一些來自巴勒斯坦以外
[00:08:03.000 --> 00:08:06.000]  但住在耶路撒冷的猶太人
[00:08:06.000 --> 00:08:10.000]  簡單來說他們的信仰理念比較保守
[00:08:10.000 --> 00:08:13.000]  因此試題犯要去到宣講
[00:08:13.000 --> 00:08:16.000]  不單是說舊約的事
[00:08:16.000 --> 00:08:20.000]  也說到耶穌的身份、祂的犧牲、祂的作供等等
[00:08:20.000 --> 00:08:24.000]  他們就不能接受試題犯的言行
[00:08:24.000 --> 00:08:28.000]  於是他們就起來跟他辯論
[00:08:28.000 --> 00:08:31.000]  見到不夠他說
[00:08:31.000 --> 00:08:34.000]  因為試題犯的說話是有智慧和有性靈
[00:08:34.000 --> 00:08:36.000]  見到不夠他說
[00:08:36.000 --> 00:08:41.000]  抵擋不住這群人就開始出陰招
[00:08:41.000 --> 00:08:44.000]  開始收買那些人
[00:08:44.000 --> 00:08:46.000]  散佈謠言
[00:08:46.000 --> 00:08:48.000]  煽動百姓
[00:08:48.000 --> 00:08:50.000]  說些不說些
[00:08:50.000 --> 00:08:55.000]  把他們抓去說侮辱律法
[00:08:55.000 --> 00:08:59.000]  說是褻瀆摩西、上帝的話
[00:08:59.000 --> 00:09:02.000]  但裏面根本沒有確實的證據
[00:09:02.000 --> 00:09:06.000]  但無奈地連大祭司都相信這些說話
[00:09:06.000 --> 00:09:11.000]  並且當捉拿了試題犯到議會裏
[00:09:11.000 --> 00:09:14.000]  這個果真有者,是嗎?
[00:09:14.000 --> 00:09:17.000]  你去看這句,是否真的有這件事?
[00:09:17.000 --> 00:09:18.000]  其實不是那麼禮貌
[00:09:18.000 --> 00:09:20.000]  這句說話的意思是
[00:09:20.000 --> 00:09:22.000]  你是否承認這些指控?
[00:09:22.000 --> 00:09:25.000]  好像真的把他帶到法庭
[00:09:25.000 --> 00:09:27.000]  你現在認不認罪?
[00:09:27.000 --> 00:09:30.000]  好像已經說到,這些說話都已經是
[00:09:30.000 --> 00:09:33.000]  那你現在認不認罪?
[00:09:33.000 --> 00:09:36.000]  可惜在聖經裏面,這些不公義的事
[00:09:36.000 --> 00:09:39.000]  不單單出現一次
[00:09:39.000 --> 00:09:44.000]  甚至不單單出現在聖經裏面
[00:09:44.000 --> 00:09:48.000]  可能大家認識日本是一片福音的硬土
[00:09:48.000 --> 00:09:50.000]  但不知道大家知不知道
[00:09:50.000 --> 00:09:51.000]  在日本歷史裏面
[00:09:51.000 --> 00:09:54.000]  其實也有一段福音遍傳
[00:09:54.000 --> 00:09:58.000]  有很多人信著得救的歷史
[00:09:58.000 --> 00:10:01.000]  在十六世紀
[00:10:01.000 --> 00:10:07.000]  海上霸權是西班牙葡萄牙的時代
[00:10:07.000 --> 00:10:12.000]  當時在日本處於戰國時期
[00:10:12.000 --> 00:10:15.000]  還有很多領國
[00:10:15.000 --> 00:10:17.000]  有很多大將出來打仗
[00:10:17.000 --> 00:10:21.000]  即織田信長那些時代
[00:10:21.000 --> 00:10:24.000]  因為十六世紀海上貿易生意蓬勃
[00:10:24.000 --> 00:10:26.000]  在1549年
[00:10:26.000 --> 00:10:29.000]  有一位叫聖方濟沙密略的傳教士
[00:10:29.000 --> 00:10:32.000]  去了六二島
[00:10:32.000 --> 00:10:36.000]  並且在平戶開始展開傳教工作
[00:10:36.000 --> 00:10:39.000]  於是日本的塑圖漸漸增長
[00:10:39.000 --> 00:10:41.000]  不單單是一些平民百姓
[00:10:41.000 --> 00:10:44.000]  更加是一些有權貴的人開始信主
[00:10:44.000 --> 00:10:47.000]  譬如在長崎港口的一個大名
[00:10:47.000 --> 00:10:49.000]  大名即是他們的藩主
[00:10:49.000 --> 00:10:51.000]  叫做大川
[00:10:51.000 --> 00:10:53.000]  大川這個大名就是信主
[00:10:53.000 --> 00:10:54.000]  甚至受洗
[00:10:54.000 --> 00:10:59.000]  甚至願意開放整個長崎的海港
[00:10:59.000 --> 00:11:03.000]  可以給葡國的商人和耶穌會使用
[00:11:03.000 --> 00:11:08.000]  而耶穌會的修士也積極傳教了四十年
[00:11:08.000 --> 00:11:12.000]  當中日本有三十萬的信徒
[00:11:12.000 --> 00:11:16.000]  但到了1587年
[00:11:16.000 --> 00:11:18.000]  織田信長之後
[00:11:18.000 --> 00:11:20.000]  就是豐臣秀吉
[00:11:20.000 --> 00:11:23.000]  豐臣秀吉統一了九州之後
[00:11:23.000 --> 00:11:27.000]  開始對這群勢力雄厚的
[00:11:27.000 --> 00:11:29.000]  不單單是平民百姓
[00:11:29.000 --> 00:11:34.000]  不同地方的藩主和大名都開始信主
[00:11:34.000 --> 00:11:38.000]  他覺得對這群勢力雄厚的教徒
[00:11:38.000 --> 00:11:40.000]  感受到有威脅
[00:11:40.000 --> 00:11:43.000]  我們想想一群有權有勢的人信主
[00:11:43.000 --> 00:11:46.000]  有外國的勢力去加持
[00:11:46.000 --> 00:11:51.000]  當中也和日本的佛教徒多了很多的衝突和爭執
[00:11:51.000 --> 00:11:55.000]  他們也擔心會被侵略
[00:11:55.000 --> 00:12:01.000]  於是就開始了一系列的禁教政策
[00:12:01.000 --> 00:12:05.000]  當時禁教的政策是甚麼呢
[00:12:05.000 --> 00:12:07.000]  開始去破壞教會
[00:12:07.000 --> 00:12:09.000]  有禁教令
[00:12:09.000 --> 00:12:11.000]  去到說你信耶穌是犯法的
[00:12:11.000 --> 00:12:13.000]  信耶穌是邪教
[00:12:13.000 --> 00:12:15.000]  並且開始鎖國
[00:12:15.000 --> 00:12:17.000]  禁止任何海上貿易
[00:12:17.000 --> 00:12:20.000]  禁止任何宣教士入境
[00:12:20.000 --> 00:12:24.000]  甚至去高額獎勵一些舉報的人
[00:12:24.000 --> 00:12:26.000]  例如舉報
[00:12:26.000 --> 00:12:28.000]  如果你知道你的村子是誰說自己信耶穌
[00:12:28.000 --> 00:12:30.000]  就拿他出來
[00:12:30.000 --> 00:12:32.000]  我就想你多少兩銀
[00:12:32.000 --> 00:12:34.000]  如果找到傳教士出來
[00:12:34.000 --> 00:12:36.000]  就更加高額懸賞
[00:12:36.000 --> 00:12:40.000]  當時還有一個叫做答賄令
[00:12:40.000 --> 00:12:42.000]  你看到這張圖
[00:12:42.000 --> 00:12:48.000]  當中有一個印有瑪利亞和耶穌的賄辦
[00:12:48.000 --> 00:12:54.000]  這個答賄令就是一些官兵
[00:12:54.000 --> 00:12:57.000]  衙差那些去到不同的村落
[00:12:57.000 --> 00:12:59.000]  要求每一個居民
[00:12:59.000 --> 00:13:04.000]  每一個村民要輪流上前去踩賄辦
[00:13:04.000 --> 00:13:08.000]  以致證明自己不是一個信徒
[00:13:08.000 --> 00:13:10.000]  因為當時日本人
[00:13:10.000 --> 00:13:12.000]  或者現在的日本人都是很忠心
[00:13:12.000 --> 00:13:14.000]  一是不相信
[00:13:14.000 --> 00:13:16.000]  一是很願意很委身去相信
[00:13:16.000 --> 00:13:20.000]  因此當他見到一些信徒很猶豫
[00:13:20.000 --> 00:13:22.000]  不敢踩
[00:13:22.000 --> 00:13:24.000]  就會知道
[00:13:24.000 --> 00:13:26.000]  即是你是信徒
[00:13:26.000 --> 00:13:28.000]  這些人就會被捉拿
[00:13:28.000 --> 00:13:30.000]  甚至處死
[00:13:30.000 --> 00:13:32.000]  去到後期
[00:13:32.000 --> 00:13:36.000]  開始有些傳教士就說
[00:13:36.000 --> 00:13:38.000]  不要緊
[00:13:38.000 --> 00:13:40.000]  你踩吧
[00:13:40.000 --> 00:13:42.000]  信耶穌不是只看你表面的一個行為
[00:13:42.000 --> 00:13:44.000]  但他們的行動開始再升級
[00:13:44.000 --> 00:13:46.000]  見你掙扎一輪
[00:13:46.000 --> 00:13:48.000]  都踩
[00:13:48.000 --> 00:13:50.000]  再進攻
[00:13:50.000 --> 00:13:52.000]  你吐口水下去吧
[00:13:52.000 --> 00:13:54.000]  你去罵耶穌
[00:13:54.000 --> 00:13:56.000]  你去罵瑪利亞
[00:13:56.000 --> 00:13:58.000]  不斷衝擊他們的信仰
[00:13:58.000 --> 00:14:00.000]  於是有很多人
[00:14:00.000 --> 00:14:02.000]  抵受不住這些不同的禁教政策
[00:14:02.000 --> 00:14:04.000]  開始被捉拿
[00:14:04.000 --> 00:14:06.000]  長期的信徒
[00:14:06.000 --> 00:14:10.000]  當時遭受到這麼嚴重的宗教迫害
[00:14:10.000 --> 00:14:12.000]  而史提反
[00:14:12.000 --> 00:14:18.000]  亦因為傳講和當時的保守派信徒不一樣的訊息
[00:14:18.000 --> 00:14:20.000]  同樣
[00:14:20.000 --> 00:14:22.000]  他都因著信仰的緣故
[00:14:22.000 --> 00:14:24.000]  而面對生命的威脅
[00:14:24.000 --> 00:14:26.000]  我們回到經文
[00:14:26.000 --> 00:14:28.000]  在議會裏面
[00:14:28.000 --> 00:14:30.000]  坐在那裏的人都定睛去看他
[00:14:30.000 --> 00:14:32.000]  見他的面貌
[00:14:32.000 --> 00:14:34.000]  好像天使的面貌
[00:14:34.000 --> 00:14:36.000]  這個天使的面貌
[00:14:36.000 --> 00:14:38.000]  其實是猶太人去形容一些人
[00:14:38.000 --> 00:14:40.000]  很敬虔的一個用語
[00:14:40.000 --> 00:14:42.000]  作者在這裏去到強調
[00:14:42.000 --> 00:14:44.000]  史提反是一個有智慧
[00:14:44.000 --> 00:14:46.000]  倚靠聖靈的人
[00:14:46.000 --> 00:14:48.000]  並且連作者都為他去平反
[00:14:48.000 --> 00:14:50.000]  明明就是一個很敬虔的人
[00:14:50.000 --> 00:14:52.000]  強行去說一些很莫須有的罪名
[00:14:52.000 --> 00:14:54.000]  更加為了他接下來的宣講
[00:14:54.000 --> 00:14:56.000]  去到作預備
[00:14:56.000 --> 00:14:58.000]  去到說以下那些神的啟示
[00:14:58.000 --> 00:15:00.000]  那段宣講是很長的
[00:15:00.000 --> 00:15:02.000]  我簡單去到回顧
[00:15:02.000 --> 00:15:04.000]  整個第七章
[00:15:04.000 --> 00:15:06.000]  第七章的主題
[00:15:06.000 --> 00:15:08.000]  我簡單去到回顧
[00:15:08.000 --> 00:15:10.000]  整個第七章
[00:15:10.000 --> 00:15:12.000]  史提反都有一個
[00:15:12.000 --> 00:15:14.000]  所謂的答辯的講道
[00:15:14.000 --> 00:15:16.000]  當大祭司去問他
[00:15:16.000 --> 00:15:18.000]  你承不承認這些指控
[00:15:18.000 --> 00:15:20.000]  史提反就開始去講了一篇的訊息
[00:15:20.000 --> 00:15:22.000]  當中的內容
[00:15:22.000 --> 00:15:24.000]  就是提及到猶太人的祖先
[00:15:24.000 --> 00:15:26.000]  阿伯拉罕
[00:15:26.000 --> 00:15:28.000]  和上帝的納約開始一來講
[00:15:28.000 --> 00:15:30.000]  以撒、雅各、約瑟、摩西
[00:15:30.000 --> 00:15:32.000]  他們是同樣怎樣去到經歷
[00:15:32.000 --> 00:15:34.000]  上帝的拯救
[00:15:34.000 --> 00:15:36.000]  以及金牛毒的事件
[00:15:36.000 --> 00:15:38.000]  以色列民在曠野漂流
[00:15:38.000 --> 00:15:40.000]  40年
[00:15:40.000 --> 00:15:42.000]  講到大衛所羅門
[00:15:42.000 --> 00:15:44.000]  信息的最後
[00:15:44.000 --> 00:15:46.000]  史提反就去責備
[00:15:46.000 --> 00:15:48.000]  在過去
[00:15:48.000 --> 00:15:50.000]  這些以色列人就是如此的
[00:15:50.000 --> 00:15:52.000]  去迫害先知
[00:15:52.000 --> 00:15:54.000]  並且他更加去到指著
[00:15:54.000 --> 00:15:56.000]  那一班在議會裏面聽著訊息的
[00:15:56.000 --> 00:15:58.000]  這一班的猶太人
[00:15:58.000 --> 00:16:00.000]  說他們是一班硬著脖子看
[00:16:00.000 --> 00:16:02.000]  是一班未受割禮的人
[00:16:02.000 --> 00:16:04.000]  當然
[00:16:04.000 --> 00:16:06.000]  眾人聽到
[00:16:06.000 --> 00:16:08.000]  史提反對他們的這麼大的指控
[00:16:08.000 --> 00:16:10.000]  當然很生氣
[00:16:10.000 --> 00:16:12.000]  並且向史提反
[00:16:12.000 --> 00:16:14.000]  去咬牙切齒
[00:16:14.000 --> 00:16:16.000]  眾人甚至在喊叫
[00:16:16.000 --> 00:16:18.000]  掩著耳朵齊心去衝向他
[00:16:18.000 --> 00:16:20.000]  將他一直推推推
[00:16:20.000 --> 00:16:22.000]  由議會推到城外面
[00:16:22.000 --> 00:16:24.000]  就用石頭圍著去打他
[00:16:24.000 --> 00:16:26.000]  眾人的反應
[00:16:26.000 --> 00:16:28.000]  由一開始聽到
[00:16:28.000 --> 00:16:30.000]  一些人的風聲
[00:16:30.000 --> 00:16:32.000]  去說史提反這個人
[00:16:32.000 --> 00:16:34.000]  是褻瀆摩西
[00:16:34.000 --> 00:16:36.000]  褻瀆上帝
[00:16:36.000 --> 00:16:38.000]  聽他講完一番說話的時候
[00:16:38.000 --> 00:16:40.000]  就由反感去到極其的憎恨
[00:16:40.000 --> 00:16:42.000]  並且這一篇的訊息
[00:16:42.000 --> 00:16:44.000]  沒有去喚起他們內心的良知
[00:16:44.000 --> 00:16:46.000]  反而他們是毫無悔意
[00:16:46.000 --> 00:16:48.000]  甚至起了殺機
[00:16:48.000 --> 00:16:50.000]  這段經文很特別的
[00:16:50.000 --> 00:16:52.000]  一個枝節就是提及了
[00:16:52.000 --> 00:16:54.000]  掃羅的出現
[00:16:54.000 --> 00:16:56.000]  掃羅都是一直去見證著
[00:16:56.000 --> 00:16:58.000]  史提反整個被害
[00:16:58.000 --> 00:17:00.000]  殉道的過程
[00:17:00.000 --> 00:17:02.000]  當這群群眾
[00:17:02.000 --> 00:17:04.000]  這麼激動的時候
[00:17:04.000 --> 00:17:06.000]  史提反又如何呢
[00:17:06.000 --> 00:17:08.000]  真是一個很大的對比
[00:17:08.000 --> 00:17:10.000]  史提反他滿有聖靈
[00:17:10.000 --> 00:17:12.000]  定睛望天
[00:17:12.000 --> 00:17:14.000]  去看見上帝的榮耀
[00:17:14.000 --> 00:17:16.000]  又看見耶穌站在上帝的右邊
[00:17:16.000 --> 00:17:18.000]  史提反
[00:17:18.000 --> 00:17:20.000]  當面對著這群群情洶湧
[00:17:20.000 --> 00:17:22.000]  甚至一直逼近他
[00:17:22.000 --> 00:17:24.000]  準備用石頭去打他
[00:17:24.000 --> 00:17:26.000]  他面對死亡的恐懼
[00:17:26.000 --> 00:17:28.000]  他毫無驚恐
[00:17:28.000 --> 00:17:30.000]  因為他滿有聖靈
[00:17:30.000 --> 00:17:32.000]  在他的心裡面
[00:17:32.000 --> 00:17:34.000]  而更加
[00:17:34.000 --> 00:17:36.000]  當他們真的將他帶到城外
[00:17:36.000 --> 00:17:38.000]  用石頭去打他的時候
[00:17:38.000 --> 00:17:40.000]  史提反在說
[00:17:40.000 --> 00:17:42.000]  主耶穌啊
[00:17:42.000 --> 00:17:44.000]  求祢接納我的靈魂
[00:17:44.000 --> 00:17:46.000]  然後他就跪下
[00:17:46.000 --> 00:17:48.000]  大聲喊著
[00:17:48.000 --> 00:17:50.000]  主啊,不要將這罪歸於他們
[00:17:50.000 --> 00:17:52.000]  說完這句說話
[00:17:52.000 --> 00:17:54.000]  他就長眠了
[00:17:54.000 --> 00:17:56.000]  他已經去到死了
[00:17:56.000 --> 00:17:58.000]  但是
[00:17:58.000 --> 00:18:00.000]  作者在這裡的描述
[00:18:00.000 --> 00:18:02.000]  都是去到暗示或是強調
[00:18:02.000 --> 00:18:04.000]  我們在主裡的人
[00:18:04.000 --> 00:18:06.000]  的死亡
[00:18:06.000 --> 00:18:08.000]  只不過好像是碎了一樣
[00:18:08.000 --> 00:18:10.000]  是一個快將要殉道的史提反
[00:18:10.000 --> 00:18:12.000]  他竟然在經歷到
[00:18:12.000 --> 00:18:14.000]  那些聖徒
[00:18:14.000 --> 00:18:16.000]  要在末日才可以
[00:18:16.000 --> 00:18:18.000]  見到耶穌的榮耀降下來
[00:18:18.000 --> 00:18:20.000]  而史提反
[00:18:20.000 --> 00:18:22.000]  他的殉道
[00:18:22.000 --> 00:18:24.000]  和他以前說的話
[00:18:24.000 --> 00:18:26.000]  和主耶穌的殉道有很多相同之處
[00:18:26.000 --> 00:18:28.000]  作者刻意
[00:18:28.000 --> 00:18:30.000]  去到強調
[00:18:30.000 --> 00:18:32.000]  史提反走上了一條
[00:18:32.000 --> 00:18:34.000]  昔日耶穌都走過的道路
[00:18:34.000 --> 00:18:38.000]  究竟一個人的見證
[00:18:38.000 --> 00:18:40.000]  可以發出多大的力量呢?
[00:18:40.000 --> 00:18:44.000]  一個人的敬虔
[00:18:44.000 --> 00:18:46.000]  又可以帶來多大的影響呢?
[00:18:50.000 --> 00:18:52.000]  長期的金交
[00:18:52.000 --> 00:18:54.000]  一直持續
[00:18:54.000 --> 00:18:56.000]  一直到1596年
[00:18:56.000 --> 00:18:58.000]  奉神授吉認定
