
[00:00:00.000 --> 00:00:07.000]  大家好,再一次能夠去到小聯堂跟大家分享
[00:02:05.000 --> 00:02:09.000]  上過去,巴士沒有過,那時候第一次認識沙浸
[00:02:09.000 --> 00:02:13.000]  那時候我就申請實習,實習的時候就說
[00:02:13.000 --> 00:02:17.000]  是想做Sport Pastor,不是做Youth
[00:02:17.000 --> 00:02:20.000]  我經常提醒自己,免得自己身分迷失
[00:02:20.000 --> 00:02:24.000]  就說這裡沒有Sport Pastor這個位置,你去做Youth吧
[00:02:24.000 --> 00:02:29.000]  那我就說好吧,第一年的時候就看看怎樣作主門徒
[00:02:29.000 --> 00:02:32.000]  那時候就在座堂學了一會兒
[00:02:32.000 --> 00:02:38.000]  之後2008年我就說我想學其他東西,也是想看一些康體
[00:02:38.000 --> 00:02:43.000]  2008年馮牧師就問我,你有沒有興趣去馬鞍山分堂開荒
[00:02:43.000 --> 00:02:45.000]  我本身也是開荒,我說好啊
[00:02:45.000 --> 00:02:49.000]  2007、2008年就去了馬鞍山分堂
[00:02:49.000 --> 00:02:52.000]  開雙魚崇拜或籃球的事情
[00:02:52.000 --> 00:02:57.000]  之後2009年我就說我學完了,我就去其他地方再看門徒訓練
[00:02:57.000 --> 00:03:01.000]  他說你沒看過中央,中央就是巡迴幾堂
[00:03:01.000 --> 00:03:04.000]  那時候就去一堂,我說好啊,還有
[00:03:04.000 --> 00:03:09.000]  原先應該是不批准的,神樂院說通常一個神樂山只會留在這裡一年
[00:03:09.000 --> 00:03:12.000]  最多一年或最多申請兩年,我就說好吧,這樣看
[00:03:12.000 --> 00:03:14.000]  又看了,三年又過去
[00:03:14.000 --> 00:03:19.000]  最後那一年我真的,沙鎮我看了很多門徒訓練
[00:03:19.000 --> 00:03:24.000]  我想出去看看,去了恩福堂,去看看那邊的康體
[00:03:24.000 --> 00:03:28.000]  結果2010年就加入沙鎮
[00:03:28.000 --> 00:03:34.000]  那時候第一次在實習的時候,和大家一樣都是接觸到何謂門徒訓練
[00:03:34.000 --> 00:03:39.000]  所以今天你問我的時候,作門徒我相信大家不陌生
[00:03:39.000 --> 00:03:42.000]  但如何使人作門徒呢?
[00:03:42.000 --> 00:03:47.000]  這個我希望和大家一同在聖經裡面尋求答案
[00:03:47.000 --> 00:03:49.000]  如何使人作主門徒
[00:03:49.000 --> 00:03:55.000]  這段經文如果你在沙鎮有申請的會友卡,後面都有提示
[00:03:55.000 --> 00:04:01.000]  基本上沙鎮的使命宣言都是出自這段經文的觀念
[00:04:01.000 --> 00:04:05.000]  在《馬太方案》28章,最後那五節已經是書卷末
[00:04:05.000 --> 00:04:12.000]  16節開始,11位門徒,大家要炒聖經,為何只剩下11位,沒有另一位呢?
[00:04:12.000 --> 00:04:17.000]  11位門徒往加利利,到了耶穌指定他們去的山上
[00:04:17.000 --> 00:04:24.000]  這11位門徒見到耶穌就拜祂,但拜的時候還有人疑惑
[00:04:24.000 --> 00:04:28.000]  耶穌向前走,就和他們說
[00:04:28.000 --> 00:04:36.000]  天上地下所有的權柄都賜給了我,所以你們要去使萬民作我的門徒
[00:04:36.000 --> 00:04:40.000]  奉父子聖靈的名,給他們施洗
[00:04:40.000 --> 00:04:44.000]  凡是我所吩咐你們的,都教導他們遵守
[00:04:44.000 --> 00:04:51.000]  漢或者一些譯記住,我天天與你們同在,直到世代的終結
[00:04:53.000 --> 00:04:58.000]  在這段經文當時《馬太方案》寫的時候,本身是針對猶太人寫的
[00:04:58.000 --> 00:05:02.000]  那時候在編排的時候,但就加了一些外邦人的元素
[00:05:02.000 --> 00:05:07.000]  所以令我們不是猶太人的時候,看上去都容易明白
[00:05:07.000 --> 00:05:13.000]  以致能夠讓我們明白到耶穌基督不是單單將福音帶給猶太人
[00:05:13.000 --> 00:05:16.000]  亦都是帶給不同民族的人
[00:05:16.000 --> 00:05:20.000]  在這卷《馬太方案》成書的時候,當時是一個十字路口
[00:05:20.000 --> 00:05:25.000]  對於猶太人,因為第一代的門徒信徒,他們都是猶太人
[00:05:25.000 --> 00:05:30.000]  在猶太人的時候,每天生活在不單止與政權共存的世代
[00:05:30.000 --> 00:05:35.000]  而且要去想猶太教經常都是嚴格的教導
[00:05:35.000 --> 00:05:41.000]  究竟是要繼續遵守猶太教的教導,還是要自立門戶
[00:05:41.000 --> 00:05:46.000]  成立另一個派別呢?那時候十字路口是很大的掙扎
[00:05:47.000 --> 00:05:52.000]  《馬太方案》就在挑戰當時生活場景的信徒
[00:05:52.000 --> 00:05:58.000]  就要去遵守耶穌基督的教導,而且要將這個教導去同一人篇傳
[00:05:58.000 --> 00:06:07.000]  在上文的時候,這卷《馬太方案》書亦都講及很多門徒訓練的要素
[00:06:07.000 --> 00:06:11.000]  當時第27章的時候,那裡講及一個財主的門徒
[00:06:11.000 --> 00:06:17.000]  如果你熟悉聖經都知道,要成為門徒,而且是財主是很艱難的
[00:06:17.000 --> 00:06:23.000]  這個財主門徒的時候,當時就與政權比拉多去一個訴求
[00:06:23.000 --> 00:06:28.000]  就說耶穌都已經被釘死了,可不可以拿回他的遺體呢?
[00:06:28.000 --> 00:06:33.000]  那時候的猶太文化,看回生命記載的時候
[00:06:33.000 --> 00:06:39.000]  就會認為在十誡上面的都是罪犯,都是被詛咒
[00:06:39.000 --> 00:06:45.000]  怪物架上不可以留過東西,要盡快處理遺體,燒了它
[00:06:45.000 --> 00:06:48.000]  那時候這個財主雖然去暗地裡做門徒
[00:06:48.000 --> 00:06:54.000]  經文顯示他暗暗地跟隨主,他害怕當時的猶太人
[00:06:54.000 --> 00:07:01.000]  但他仍然夠膽有勇氣,與比拉多去尋求,去拿回耶穌的遺體
[00:07:01.000 --> 00:07:04.000]  在當時這個遺體放在哪裏呢?
[00:07:04.000 --> 00:07:11.000]  不是放在舊的墳墓,而是放在一些前財實力才有的空墳墓
[00:07:11.000 --> 00:07:14.000]  即是從來沒有人用過的一個新的墳墓
[00:07:14.000 --> 00:07:17.000]  這三個洞是鑿開出來的
[00:07:17.000 --> 00:07:22.000]  然後將遺體放進去的時候,就要將入口的大石滾起來
[00:07:22.000 --> 00:07:27.000]  封住它,不然就會被小偷或各樣的昆蟲進去
[00:07:27.000 --> 00:07:31.000]  當時聖經記載有莫大拉的瑪利亞就在墳前坐著
[00:07:31.000 --> 00:07:33.000]  就不會看錯墳墓
[00:07:33.000 --> 00:07:38.000]  第二天官員,甚至當時猶太的信徒領袖就說
[00:07:38.000 --> 00:07:43.000]  不行,當時有一個耶穌的夫子教導說會三日後復活
[00:07:43.000 --> 00:07:49.000]  如果當時一些信徒偷走的時候,這個消息很震撼
[00:07:49.000 --> 00:07:52.000]  當時猶太人的領袖就跟比拉多聯手
[00:07:52.000 --> 00:07:57.000]  大家都是權力的群體,就說我派兵給你
[00:07:57.000 --> 00:07:59.000]  猶太人你們自己管自己
[00:07:59.000 --> 00:08:05.000]  結果士兵就守著墳墓,而且封住石頭
[00:08:05.000 --> 00:08:10.000]  結果就在第28章,頭頂介紹就是
[00:08:10.000 --> 00:08:15.000]  那些婦女,很奇怪,竟然記載是婦女而不是門徒
[00:08:15.000 --> 00:08:20.000]  當時女士的地位不是那麼顯赫,一些弱勢社群
[00:08:20.000 --> 00:08:25.000]  在婦女來到墳墓的時候,突然間見到主的使者從天而降
[00:08:25.000 --> 00:08:29.000]  將大石滾開,婦人就見到空墳墓
[00:08:29.000 --> 00:08:33.000]  見到耶穌復活,那些婦女就拜祂
[00:08:33.000 --> 00:08:35.000]  那些婦女就回去找門徒
[00:08:35.000 --> 00:08:39.000]  當時嚇得像死人一樣的守衛同樣回去
[00:08:39.000 --> 00:08:43.000]  不過回去跟更高權力的人說,找祭司長
[00:08:43.000 --> 00:08:48.000]  祭司長就想,不行,這個消息,這個真相
[00:08:48.000 --> 00:08:50.000]  太大的震撼力了,傳播出來
[00:08:50.000 --> 00:08:56.000]  結果聖經記載,疏通了,編造了一個
[00:08:56.000 --> 00:08:59.000]  如果今天你放上網fact check,都是談不成的
[00:08:59.000 --> 00:09:04.000]  你這樣,你就說你睡著的時候,門徒偷走了
[00:09:04.000 --> 00:09:08.000]  睡著?失職的,你就算賄賂我的時候
[00:09:08.000 --> 00:09:11.000]  我都跟不上我的上頭交代
[00:09:11.000 --> 00:09:15.000]  還要睡著的時候,那些小聲聲作大石頭
[00:09:15.000 --> 00:09:18.000]  不是吧,你那麼大個石頭的時候
[00:09:18.000 --> 00:09:21.000]  你要各樣的方法去的時候
[00:09:21.000 --> 00:09:24.000]  怎麼會令到你睡沉睡,昏迷
[00:09:24.000 --> 00:09:26.000]  不可能,天大的笑話
[00:09:26.000 --> 00:09:29.000]  但偏偏當時的人都會覺得
[00:09:29.000 --> 00:09:32.000]  寧願編一個謊言,比傳播真相好
[00:09:32.000 --> 00:09:37.000]  因為這個真相會影響當時很多權力群體的生存
[00:09:37.000 --> 00:09:40.000]  這個就是當時上文
[00:09:40.000 --> 00:09:44.000]  而那些門徒就去指定加里尼山上
[00:09:44.000 --> 00:09:46.000]  耶穌的時候就去拜祂
[00:09:46.000 --> 00:09:50.000]  大拜的時候跟那些婦女不同,仍然有人疑惑
[00:09:50.000 --> 00:09:57.000]  在最後的時候,馬太福音其實是首尾呼應
[00:09:57.000 --> 00:10:01.000]  在開頭不單止記載著耶穌的家譜
[00:10:01.000 --> 00:10:03.000]  而在第一章的時候也記載
[00:10:03.000 --> 00:10:05.000]  天使也跟瑪利亞說
[00:10:05.000 --> 00:10:09.000]  你兒子接下來的聖靈感應
[00:10:09.000 --> 00:10:13.000]  是賜予一名耶穌,是以馬來尼
[00:10:13.000 --> 00:10:16.000]  意思是神與人同在
[00:10:16.000 --> 00:10:19.000]  而去到舉目的時候
[00:10:19.000 --> 00:10:21.000]  奉哪個名去施洗呢?
[00:10:21.000 --> 00:10:24.000]  奉父子聖靈的名去施洗
[00:10:24.000 --> 00:10:29.000]  竟然是三位同尊同一個神聖,三位一體
[00:10:29.000 --> 00:10:34.000]  是很明顯的,馬太福音對耶穌的神聖一個宣告
[00:10:34.000 --> 00:10:38.000]  不過我們看到耶穌基督的降生到最後的時候
[00:10:38.000 --> 00:10:41.000]  同樣仍然是神與我們同在
[00:10:41.000 --> 00:10:45.000]  特別是他的敬拜,為什麼當時會有人敬拜他
[00:10:45.000 --> 00:10:48.000]  因為他已經齊了所有的權柄
[00:10:48.000 --> 00:10:50.000]  他勝過人間的教導
[00:10:50.000 --> 00:10:54.000]  很多的祭司,很多的知識之士想打他
[00:10:54.000 --> 00:10:57.000]  要不要交稅,他又答應
[00:10:57.000 --> 00:11:00.000]  醫治的時候,違反奸淫的婦人怎樣去懲罰
[00:11:00.000 --> 00:11:02.000]  他也處理到
[00:11:02.000 --> 00:11:04.000]  他勝過人間所有教導
[00:11:04.000 --> 00:11:06.000]  他也勝過疾病
[00:11:06.000 --> 00:11:09.000]  勝過大自然,勝過靈界
[00:11:09.000 --> 00:11:12.000]  勝過歷史,勝過時空
[00:11:12.000 --> 00:11:17.000]  所以這個權柄唯一的結果就是我們只能去敬拜他
[00:11:17.000 --> 00:11:21.000]  你問我今天怎樣能夠使人作主門徒的時候
[00:11:21.000 --> 00:11:24.000]  Simple but not easy,有三樣
[00:11:24.000 --> 00:11:28.000]  我相信其中一樣你開始去學習的時候
[00:11:28.000 --> 00:11:33.000]  這個就是我們明白到使人作主門徒
[00:11:33.000 --> 00:11:36.000]  使人作主門徒,門徒和學生有什麼分別呢
[00:11:36.000 --> 00:11:39.000]  其中一個,如果你在網上查看定義的時候
[00:11:39.000 --> 00:11:44.000]  門徒是會宣揚你跟從領袖的教義
[00:11:44.000 --> 00:11:47.000]  整個的生活意識形態都會被改變
[00:11:47.000 --> 00:11:49.000]  但學生不一定
[00:11:49.000 --> 00:11:52.000]  學生是一個特別的學習
[00:11:52.000 --> 00:11:56.000]  無論是自學,或者課程,在家學習,跟群體的時候
[00:11:56.000 --> 00:12:00.000]  是一個特定的目標,特定的時期
[00:12:00.000 --> 00:12:05.000]  而往往去評估學生的,都是看他最後的表現
[00:12:05.000 --> 00:12:11.000]  但門徒是不同的,門徒是一生的,一生,整個人生的旅程
[00:12:11.000 --> 00:12:16.000]  其中一個如何使人作主門徒的第一樣就是走向人
[00:12:16.000 --> 00:12:21.000]  在第十九節就是,所以你們要去,使萬民作主的門徒
[00:12:21.000 --> 00:12:26.000]  當時在聖經年代的時候,為什麼要去使萬民呢
[00:12:26.000 --> 00:12:29.000]  只是猶太人就可以,只是守國禮就可以
[00:12:29.000 --> 00:12:34.000]  還沒守國禮的那些外邦人,不應該配得上帝的福音
[00:12:34.000 --> 00:12:37.000]  所以去到士徒人主義的時候,都爭論得很厲害
[00:12:37.000 --> 00:12:41.000]  初代的信徒,究竟福音,這樣好的東西
[00:12:41.000 --> 00:12:45.000]  是否應該留在自己的群體,自己的聚會點
[00:12:45.000 --> 00:12:48.000]  還是要跟其他人分享
[00:12:48.000 --> 00:12:55.000]  當時萬民沒有敬拜,結果第十七節就顯示
[00:12:55.000 --> 00:13:00.000]  仍然沒有人去拜這位天上地下已經有權柄的耶穌
[00:13:00.000 --> 00:13:03.000]  而這個去,這個高是有方向的
[00:13:03.000 --> 00:13:08.000]  目的就是使人受洗,歸入三一上帝的命
[00:13:08.000 --> 00:13:14.000]  這個名字的尊貴程度,耶穌教導門徒的禱文的時候
[00:13:14.000 --> 00:13:19.000]  主禱文裡有一句,「願人都尊你的命為聖」
[00:13:19.000 --> 00:13:23.000]  亦都是走向人的時候,是連於教會
[00:13:23.000 --> 00:13:27.000]  因為在馬太福音第26章那裡說及受浸的意義
[00:13:27.000 --> 00:13:32.000]  是一同手煮餐,一同紀念基督,亦都是群體的
[00:13:32.000 --> 00:13:36.000]  如果當時第一代的門徒,在現場的門徒
[00:13:36.000 --> 00:13:38.000]  聽到這句說話,這十一位門徒
[00:13:38.000 --> 00:13:43.000]  他們只是說「我在這裡真好,這是山上夫子」
[00:13:43.000 --> 00:13:47.000]  結果應該就不會出現今天的我們
[00:13:47.000 --> 00:13:54.000]  不要說任何的民族人,只是猶太人都很少會獲得這個大好訊息
[00:13:54.000 --> 00:14:01.000]  現時的背景對於我們來說,不再限於只是走向其他國家
[00:14:01.000 --> 00:14:07.000]  你說Jimmy,這麼難,剛剛才通關,又有疫情,又要護照
[00:14:07.000 --> 00:14:10.000]  很難去其他外地,這是正常的
[00:14:10.000 --> 00:14:15.000]  但一個同心圓是從自己一個中心慢慢擴散出去
[00:14:15.000 --> 00:14:20.000]  這個走向不只是單單限於距離上
[00:14:20.000 --> 00:14:25.000]  第一,對於英雄,我自己也是一個挑戰這篇訊息
[00:14:25.000 --> 00:14:28.000]  英雄亦都是一個邀請
[00:14:28.000 --> 00:14:32.000]  因為內向者很多時候都會很怕陌生人
[00:14:32.000 --> 00:14:35.000]  很想跟自己熟悉的人去生活
[00:14:35.000 --> 00:14:39.000]  但introvert的挑戰就是說,福音只是停在自己的圈子
[00:14:39.000 --> 00:14:42.000]  不能夠跟其他的人去分享
[00:14:42.000 --> 00:14:47.000]  要跨越的,第一個要跨越的就是自己的性格
[00:14:47.000 --> 00:14:51.000]  可能你是introvert,其中一個要求主給我們有勇氣
[00:14:51.000 --> 00:14:56.000]  第二個要跨越的,就是NPDI,九型人格,文化不同
[00:14:56.000 --> 00:15:02.000]  如果跟自己的性格相配,在學校當然可以做朋友
[00:15:02.000 --> 00:15:06.000]  不單止是同學,你知道學校有些只是同學,有些是朋友
[00:15:06.000 --> 00:15:08.000]  那個friend的level是不同的
[00:15:08.000 --> 00:15:12.000]  去到職場亦都是做同事,又不是做朋友
[00:15:12.000 --> 00:15:15.000]  下班之後還要去social,不好
[00:15:15.000 --> 00:15:20.000]  所以其中一個要突破的,是我們的性格,我們的文化
[00:15:20.000 --> 00:15:24.000]  最後才是去到距離
[00:15:24.000 --> 00:15:26.000]  當時要找回自己的黑歷史
[00:15:26.000 --> 00:15:31.000]  在早期的時候,我還沒有家庭負擔
[00:15:31.000 --> 00:15:36.000]  未有妻兒子女,仍然是single單身,容易出動
[00:15:36.000 --> 00:15:42.000]  那時候不是回沙鎮,因為我實習的時候才在沙鎮
[00:15:42.000 --> 00:15:45.000]  我之前那間教會是狂講宣教的
[00:15:45.000 --> 00:15:48.000]  因為宣教是設立的那間教會
[00:15:48.000 --> 00:15:50.000]  所以經常都聽到宣教的訊息
[00:15:50.000 --> 00:15:53.000]  崇拜又聽到,小組團體又聽到
[00:15:53.000 --> 00:15:57.000]  差傳年會,晚會,基本上經常都聽到
[00:15:57.000 --> 00:16:00.000]  有一次有一個機緣巧合
[00:16:00.000 --> 00:16:08.000]  有一個地方問我,Jimmy你讀神學,會不會有興趣來這個國家
[00:16:08.000 --> 00:16:12.000]  我說我三不識出,表情和樣貌都和我不同
[00:16:12.000 --> 00:16:16.000]  我當地語言不懂說,我只懂說廣東話
[00:16:16.000 --> 00:16:19.000]  英語之後才到國語
[00:16:19.000 --> 00:16:22.000]  這三種語言如果你們聽得懂,那就ok了
[00:16:22.000 --> 00:16:26.000]  他們說可以翻譯,我就試試
[00:16:26.000 --> 00:16:31.000]  結果去到的時候,其實都是和他們一起生活
[00:16:31.000 --> 00:16:35.000]  和他們一起打球,用上帝給我的東西
[00:16:35.000 --> 00:16:40.000]  我記得我來到沙鎮的時候有一本書叫成為感染力的信徒
[00:16:40.000 --> 00:16:42.000]  那本書應該是,有些人點頭
[00:16:42.000 --> 00:16:45.000]  應該是當時進深緩道訓練要指定看的書
[00:16:45.000 --> 00:16:47.000]  我就快速地揭
[00:16:47.000 --> 00:16:52.000]  其中有條formula,又是三不識,要connect其他人
[00:16:52.000 --> 00:16:55.000]  有key的訊息,有connection
[00:16:55.000 --> 00:16:58.000]  第一步我就最被他感動
[00:16:58.000 --> 00:17:04.000]  他說不一定要單單extra time,要抽更多時間去邀請人
[00:17:04.000 --> 00:17:07.000]  特別對於我intro的時候,我更加好怕邀請人
[00:17:07.000 --> 00:17:11.000]  他說你想想你自己每一日或每個星期
[00:17:11.000 --> 00:17:13.000]  有哪些時間表,那些事你自己必須要做
[00:17:13.000 --> 00:17:16.000]  沒有其他人在現場你都會做
[00:17:16.000 --> 00:17:19.000]  我想吃飯,睡覺,娛樂那些一定
[00:17:19.000 --> 00:17:21.000]  沒有其他人,我自己做intro
[00:17:21.000 --> 00:17:25.000]  他說你就試下祈禱,若果那樣是你的時間表
[00:17:25.000 --> 00:17:28.000]  你必須要做的,你不需要額外
[00:17:28.000 --> 00:17:32.000]  你只需要邀請一個人和你一起做,一起吃飯
[00:17:32.000 --> 00:17:34.000]  對我來說都是一個挑戰
[00:17:34.000 --> 00:17:39.000]  無端端和一個陌生人去吃飯,又不是很習慣social 聊天
[00:17:39.000 --> 00:17:41.000]  結果我自己都要試
[00:17:41.000 --> 00:17:45.000]  那時候我都是帶第一代門徒來到沙鎮的時候
[00:17:45.000 --> 00:17:48.000]  去和門徒分享,一起練習
[00:17:48.000 --> 00:17:50.000]  我自己都要練習,講完訊息的時候
[00:17:50.000 --> 00:17:52.000]  我記得其中一位門徒
[00:17:52.000 --> 00:17:56.000]  他分享了他自己很少量的掙扎見證
[00:17:56.000 --> 00:18:02.000]  他說Jimmy我試一次,邀請一個同學一起吃飯
[00:18:02.000 --> 00:18:04.000]  我問他為什麼會選這位同學
[00:18:04.000 --> 00:18:07.000]  他就說那個同學好像在發霉
[00:18:07.000 --> 00:18:09.000]  我說什麼叫發霉呢
[00:18:09.000 --> 00:18:13.000]  他說在班房的時候,一到午餐時間的時候
[00:18:13.000 --> 00:18:17.000]  有時出去吃飯,有些可能是初中就留在班房吃飯
[00:18:17.000 --> 00:18:24.000]  他說班房有一個角落位置沒有人去賣,只有一位同學
[00:18:24.000 --> 00:18:27.000]  好像發霉,烏雲蓋頂,表情都一般般
[00:18:27.000 --> 00:18:29.000]  好像阿仇的角色
[00:18:29.000 --> 00:18:33.000]  他就說見到,聽完分享後
[00:18:33.000 --> 00:18:36.000]  他說自己都有一份心想和他一起吃飯
[00:18:36.000 --> 00:18:39.000]  不是要再傳科跟他說耶穌,絕對不是
[00:18:39.000 --> 00:18:43.000]  只是想和他一起吃飯,關心一下他,了解他的近況
[00:18:43.000 --> 00:18:45.000]  他說祝福你,就去
[00:18:45.000 --> 00:18:49.000]  過了兩三個星期,他再回來分享
[00:18:49.000 --> 00:18:51.000]  我問他怎樣,你做成怎樣
[00:18:51.000 --> 00:18:53.000]  他說開始時都是被拒絕的
[00:18:53.000 --> 00:18:57.000]  不是成功見證,一站到就立刻說
[00:18:57.000 --> 00:18:59.000]  好啊,神立刻感動萬人
[00:18:59.000 --> 00:19:01.000]  不是,他說都是被拒絕
[00:19:01.000 --> 00:19:04.000]  我就再聽下去,我都沒有什麼特別的feedback給他
[00:19:04.000 --> 00:19:06.000]  他說他想再試
[00:19:06.000 --> 00:19:11.000]  我說你自己留意,如果太多的時候好像很hard sell
[00:19:11.000 --> 00:19:15.000]  太過social distance,好像被打破
[00:19:15.000 --> 00:19:17.000]  我自己intro都有留意這件事
[00:19:17.000 --> 00:19:19.000]  他說他自己,好吧,就去祈禱
[00:19:19.000 --> 00:19:22.000]  後來過了一段時間,回來他說
[00:19:22.000 --> 00:19:25.000]  他成功做一次,最終都有一次
[00:19:25.000 --> 00:19:26.000]  一起吃飯
[00:19:26.000 --> 00:19:28.000]  我說對方的反應如何
[00:19:28.000 --> 00:19:30.000]  對方的反應是很驚訝的
[00:19:30.000 --> 00:19:32.000]  不是開心,是很累,怕
[00:19:32.000 --> 00:19:36.000]  不知道為什麼自己吃飯,無端有人來打架
[00:19:36.000 --> 00:19:38.000]  他說可不可以和你一起吃
[00:19:38.000 --> 00:19:39.000]  是很odd的
[00:19:39.000 --> 00:19:42.000]  如果大家有再圓滑的說話,可以教一下
[00:19:42.000 --> 00:19:44.000]  早完早上分享
[00:19:44.000 --> 00:19:46.000]  那一次的時候,怪怪的
[00:19:46.000 --> 00:19:51.000]  但吃完的時候,練習的人
[00:19:51.000 --> 00:19:53.000]  他自己經歷到,他做這件事
[00:19:53.000 --> 00:19:57.000]  好像給了一杯涼水給身邊的人
[00:19:57.000 --> 00:20:01.000]  他感覺到對方都有少少差異的時候
[00:20:01.000 --> 00:20:04.000]  反應都沒有那麼負面
[00:20:04.000 --> 00:20:08.000]  他會驚訝,竟然有人打破social distance去進入
[00:20:08.000 --> 00:20:12.000]  小弟兄姊妹,你問我走向哪裡的時候
[00:20:12.000 --> 00:20:15.000]  我很期望你們聽完今天訊息的時候
[00:20:15.000 --> 00:20:17.000]  在心裡去祈禱
[00:20:17.000 --> 00:20:19.000]  甚至你還沒去祈禱的時候
[00:20:19.000 --> 00:20:21.000]  你的腦海,你今天在聽這段訊息的時候
[00:20:21.000 --> 00:20:23.000]  神藉著這段訊息跟你說話
[00:20:23.000 --> 00:20:28.000]  可能有一次,兩個人的名字已經在你腦海裡
[00:20:28.000 --> 00:20:30.000]  記掛著
[00:20:30.000 --> 00:20:34.000]  可能是很久沒回教會,結年的弟兄姊妹
[00:20:34.000 --> 00:20:36.000]  也可能是曾經聽過訊息
[00:20:36.000 --> 00:20:40.000]  種子殺在路旁,或者是經濟
[00:20:40.000 --> 00:20:43.000]  遇到憂愁的時候離開了
[00:20:43.000 --> 00:20:47.000]  又或者可能你覺得是從來硬心,沒機會信主的人
[00:20:47.000 --> 00:20:49.000]  你再給一次機會
[00:20:49.000 --> 00:20:54.000]  你祈禱,求主讓你用不同的love language去接近他們
[00:20:54.000 --> 00:20:58.000]  第二樣,怎樣讓人去作主門徒的時候
[00:20:58.000 --> 00:21:00.000]  就是用I know去認識神
[00:21:00.000 --> 00:21:02.000]  在第20節那裡說到
[00:21:02.000 --> 00:21:06.000]  看主常與我們同在
[00:21:06.000 --> 00:21:11.000]  其實這句對於我們在香港今時今日
[00:21:11.000 --> 00:21:13.000]  是有些難度
[00:21:13.000 --> 00:21:17.000]  我想這個大家也不需要去明言
[00:21:17.000 --> 00:21:21.000]  也不是我們心裡所想所求的局面
[00:21:21.000 --> 00:21:23.000]  祈禱也不再像初信的時候
[00:21:23.000 --> 00:21:27.000]  很靈驗,往往奇的東西都得不到
[00:21:27.000 --> 00:21:29.000]  崇拜也不是爆滿
[00:21:29.000 --> 00:21:31.000]  敬拜隊也不是full team
[00:21:31.000 --> 00:21:33.000]  也不像昔日的光景
[00:21:33.000 --> 00:21:36.000]  怎樣有像神的同在呢?
[00:21:36.000 --> 00:21:38.000]  如果神真的這麼厲害的話
[00:21:38.000 --> 00:21:41.000]  為什麼信主的人不是應該更多呢?
[00:21:41.000 --> 00:21:48.000]  為什麼放榜DSE,大學,選科,求職,求愛,家人
[00:21:48.000 --> 00:21:51.000]  全部都好像不是自己所想所求
[00:21:51.000 --> 00:21:54.000]  怎樣能夠有看到神的同在呢?
[00:21:54.000 --> 00:21:57.000]  所以第17節仍然有人疑惑
[00:21:57.000 --> 00:22:01.000]  但是聖經從來強調
[00:22:01.000 --> 00:22:03.000]  信主不是一個人
[00:22:03.000 --> 00:22:06.000]  我們有時將福音太過限制於
[00:22:06.000 --> 00:22:10.000]  只是個人和上帝的敬拜或是靈修
[00:22:10.000 --> 00:22:13.000]  這個不是聖經描述的教會觀
[00:22:13.000 --> 00:22:14.000]  是群體
[00:22:14.000 --> 00:22:17.000]  主常與不是你同在
[00:22:17.000 --> 00:22:19.000]  不是我同在
[00:22:19.000 --> 00:22:22.000]  主常與我們同在
[00:22:22.000 --> 00:22:27.000]  當時主耶穌已經明言見到歷代的門徒
[00:22:27.000 --> 00:22:30.000]  是很難自己一個人看到
[00:22:30.000 --> 00:22:32.000]  解讀到人生的事件
