
[00:00:00.000 --> 00:00:03.720]  今天有機會跟大家提出一個題目
[00:02:08.200 --> 00:02:12.400]  就是在聶王記十九章的時候
[00:02:12.400 --> 00:02:14.240]  一段很熟悉的說到
[00:02:14.240 --> 00:02:16.880]  這一位的以利亞
[00:02:16.880 --> 00:02:18.880]  她求死不得的時候
[00:02:18.880 --> 00:02:21.200]  其實那個就是輔導房
[00:02:21.200 --> 00:02:23.080]  你試試去看經文
[00:02:23.080 --> 00:02:26.160]  雖然今天這段經文18節是長的
[00:02:26.160 --> 00:02:29.560]  但我們不要選擇來看
[00:02:29.560 --> 00:02:33.000]  要看就全面地看這18節裡面
[00:02:33.000 --> 00:02:37.080]  以利亞究竟在輔導房發生什麼事
[00:02:37.080 --> 00:02:40.280]  我會簡單讀給大家聽
[00:02:40.280 --> 00:02:42.880]  十九章開始
[00:02:42.880 --> 00:02:45.680]  阿哈就將以利亞一切所做的
[00:02:45.680 --> 00:02:48.480]  跟她用刀殺了眾仙子的事
[00:02:48.480 --> 00:02:50.160]  告訴耶駒別
[00:02:50.160 --> 00:02:53.360]  耶駒別就派使者去到以利亞那裡
[00:02:53.360 --> 00:02:55.280]  就說明天這個時候
[00:02:55.280 --> 00:02:56.880]  我不要你的命
[00:02:56.880 --> 00:02:58.480]  好像那些人的命一樣
[00:02:58.480 --> 00:03:00.480]  就願神明重重罰我
[00:03:00.480 --> 00:03:02.480]  以利亞很害怕
[00:03:02.480 --> 00:03:04.080]  就起來逃跑
[00:03:04.080 --> 00:03:06.080]  到了猶大的別士巴
[00:03:06.080 --> 00:03:08.080]  就將僕人留在那裡
[00:03:08.080 --> 00:03:10.880]  她自己就在曠野走了一天的路
[00:03:10.880 --> 00:03:12.880]  來到羅藤樹下面
[00:03:12.880 --> 00:03:14.280]  就坐下來求死
[00:03:14.280 --> 00:03:16.280]  說耶和華很舊了
[00:03:16.280 --> 00:03:18.280]  求你拿走我的命算了
[00:03:18.280 --> 00:03:21.280]  因為我不會比我的祖先好
[00:03:21.280 --> 00:03:24.680]  她就在羅藤樹下面睡著了
[00:03:24.680 --> 00:03:25.680]  看看
[00:03:25.680 --> 00:03:27.680]  有一個天使來拍她
[00:03:27.680 --> 00:03:28.680]  跟她說
[00:03:28.680 --> 00:03:30.080]  起床吃東西
[00:03:30.080 --> 00:03:32.080]  她看一看
[00:03:32.080 --> 00:03:36.680]  旁邊有好像敲到石頭一樣的餅和一壺水
[00:03:36.680 --> 00:03:39.680]  她就吃了喝了又再躺在那裡
[00:03:39.680 --> 00:03:41.480]  耶和華的使者
[00:03:41.480 --> 00:03:43.480]  再來第二次拍她
[00:03:43.480 --> 00:03:44.280]  跟她說
[00:03:44.280 --> 00:03:45.680]  起床了吃東西了
[00:03:45.680 --> 00:03:47.880]  因為你要走的路很遠
[00:03:47.880 --> 00:03:49.880]  她就起床又吃又喝
[00:03:49.880 --> 00:03:52.480]  就像飲食的力量
[00:03:52.480 --> 00:03:54.480]  她又多走了四十晝夜
[00:03:54.480 --> 00:03:57.480]  去到上帝的山就是河列山了
[00:03:57.480 --> 00:04:01.680]  她就躲在洞裡過夜
[00:04:01.680 --> 00:04:02.880]  看看
[00:04:02.880 --> 00:04:03.680]  耶和華說
[00:04:03.680 --> 00:04:04.480]  臨到跟她說
[00:04:04.480 --> 00:04:06.480]  伊利亞你在搞什麼
[00:04:06.480 --> 00:04:07.280]  她說
[00:04:07.280 --> 00:04:10.480]  我為耶和華萬軍之上帝大發熱心
[00:04:10.480 --> 00:04:12.680]  因為以色列人背棄了你的約
[00:04:12.680 --> 00:04:14.080]  又毀壞了你的談
[00:04:14.080 --> 00:04:15.880]  又用刀殺了你的人
[00:04:15.880 --> 00:04:16.880]  剩下我而已
[00:04:16.880 --> 00:04:18.880]  他們現在還要追殺我
[00:04:18.880 --> 00:04:19.880]  耶和華說
[00:04:19.880 --> 00:04:21.880]  你出來站在山上
[00:04:21.880 --> 00:04:23.880]  在耶和華面前
[00:04:23.880 --> 00:04:24.880]  看看
[00:04:24.880 --> 00:04:26.880]  耶和華就在那裡經過
[00:04:26.880 --> 00:04:28.880]  在耶和華面前有裂風大作
[00:04:28.880 --> 00:04:30.880]  山崩石碎
[00:04:30.880 --> 00:04:32.880]  耶和華就不在風中
[00:04:32.880 --> 00:04:33.880]  風後有地震
[00:04:33.880 --> 00:04:35.880]  耶和華又不在其中
[00:04:35.880 --> 00:04:36.880]  地震之後有火
[00:04:36.880 --> 00:04:38.880]  耶和華又不在火裡
[00:04:38.880 --> 00:04:41.880]  火之後有把很小的聲音
[00:04:41.880 --> 00:04:42.880]  就說話
[00:04:42.880 --> 00:04:45.880]  伊利亞聽到就用外衣蒙著臉
[00:04:45.880 --> 00:04:47.880]  走出來的山洞聽
[00:04:47.880 --> 00:04:49.880]  有聲音向她說
[00:04:49.880 --> 00:04:51.880]  伊利亞你在搞什麼
[00:04:51.880 --> 00:04:52.880]  她說
[00:04:52.880 --> 00:04:54.880]  我為耶和華萬軍之上帝大發熱心
[00:04:54.880 --> 00:04:57.880]  因為以色列人背棄了你的約
[00:04:57.880 --> 00:04:58.880]  毀壞了你的談
[00:04:58.880 --> 00:04:59.880]  又用刀殺了你的人
[00:04:59.880 --> 00:05:00.880]  剩下我而已
[00:05:00.880 --> 00:05:02.880]  他們還要追殺我
[00:05:02.880 --> 00:05:03.880]  耶和華說
[00:05:03.880 --> 00:05:04.880]  去吧
[00:05:04.880 --> 00:05:08.880]  從沿路走回大馬士革的曠野
[00:05:08.880 --> 00:05:09.880]  到了那裡
[00:05:09.880 --> 00:05:12.880]  你要去哈薩做阿南王
[00:05:12.880 --> 00:05:17.880]  由高靈士的孫子耶護做以色列王
[00:05:17.880 --> 00:05:21.880]  由高阿伯米荷拉人沙伐的兒子
[00:05:21.880 --> 00:05:24.880]  以利沙做先知去接續你
[00:05:24.880 --> 00:05:29.880]  將來逃過哈薩的刀就被耶護殺
[00:05:29.880 --> 00:05:32.880]  逃過耶護的刀就被以利沙殺
[00:05:32.880 --> 00:05:35.880]  但我在以色列留了七千人
[00:05:35.880 --> 00:05:37.880]  是未向巴力屈殺
[00:05:37.880 --> 00:05:39.880]  也未親吻巴力
[00:05:39.880 --> 00:05:41.880]  這一段經文
[00:05:41.880 --> 00:05:44.880]  我一次過看完
[00:05:44.880 --> 00:05:46.880]  大約在聽的過程
[00:05:46.880 --> 00:05:51.880]  你聽到一個經過追殺之後
[00:05:51.880 --> 00:05:52.880]  很累
[00:05:52.880 --> 00:05:55.880]  很想發脾氣的一個過程
[00:05:55.880 --> 00:05:58.880]  但神就在一個荷列山
[00:05:58.880 --> 00:06:00.880]  就像輔導房一樣
[00:06:00.880 --> 00:06:03.880]  去解答他的疑難
[00:06:03.880 --> 00:06:07.880]  而且指教他下一步應該怎樣做
[00:06:07.880 --> 00:06:10.880]  我們看看簡單的背景
[00:06:10.880 --> 00:06:13.880]  當有人聯手對付你的時候
[00:06:13.880 --> 00:06:15.880]  其實是一個險境
[00:06:15.880 --> 00:06:17.880]  聯手對付
[00:06:17.880 --> 00:06:19.880]  當時有一個阿哈王
[00:06:19.880 --> 00:06:21.880]  雖然他是敬拜耶和華
[00:06:21.880 --> 00:06:23.880]  但他已經沒落
[00:06:23.880 --> 00:06:26.880]  他已經娶了老婆耶洗別
[00:06:26.880 --> 00:06:28.880]  是一個愛邦的女子
[00:06:28.880 --> 00:06:30.880]  一個皇后
[00:06:30.880 --> 00:06:33.880]  聽到婆婆說
[00:06:33.880 --> 00:06:34.880]  當他發現
[00:06:34.880 --> 00:06:38.880]  以利亞好像在搞風搞雨
[00:06:38.880 --> 00:06:43.880]  把拜巴力的先知全部殺掉
[00:06:43.880 --> 00:06:45.880]  於是來到十九章
[00:06:45.880 --> 00:06:47.880]  一開始就跟老婆說
[00:06:47.880 --> 00:06:49.880]  這個人不行
[00:06:49.880 --> 00:06:52.880]  他是耶和華的人
[00:06:52.880 --> 00:06:56.880]  他殺掉了巴力的先知
[00:06:56.880 --> 00:06:59.880]  兩夫妻一起聯手
[00:06:59.880 --> 00:07:05.880]  到達後就派使者告訴以利亞
[00:07:05.880 --> 00:07:07.880]  看看你怎樣
[00:07:07.880 --> 00:07:09.880]  讓你過了今天
[00:07:09.880 --> 00:07:11.880]  明天我就要工作了
[00:07:11.880 --> 00:07:16.880]  當時經文形容「我若不」
[00:07:16.880 --> 00:07:20.880]  「我若不」的意思其實是斑馬
[00:07:20.880 --> 00:07:23.880]  把你有的權力
[00:07:23.880 --> 00:07:25.880]  把你有的體位
[00:07:25.880 --> 00:07:26.880]  眼中釘的人
[00:07:26.880 --> 00:07:28.880]  我想辦法設計
[00:07:28.880 --> 00:07:31.880]  我都不會讓你有條好路走
[00:07:31.880 --> 00:07:34.880]  在這個聯盟裡面
[00:07:34.880 --> 00:07:35.880]  很多人說
[00:07:35.880 --> 00:07:38.880]  以利亞一定很害怕
[00:07:38.880 --> 00:07:39.880]  很害怕
[00:07:39.880 --> 00:07:42.880]  其實在《原文聖經》裡提到
[00:07:42.880 --> 00:07:44.880]  這是中文譯本
[00:07:44.880 --> 00:07:45.880]  《原文聖經》裡提到
[00:07:45.880 --> 00:07:47.880]  其實他看到
[00:07:47.880 --> 00:07:50.880]  他看到這個差派來的使者
[00:07:50.880 --> 00:07:53.880]  說了一堆話威脅他
[00:07:53.880 --> 00:07:56.880]  他預視到不會有好事發生
[00:07:56.880 --> 00:07:59.880]  所以他就逃走了
[00:07:59.880 --> 00:08:01.880]  實在有時候
[00:08:01.880 --> 00:08:02.880]  在某些時候
[00:08:02.880 --> 00:08:06.880]  我們為何人的狀態不太好
[00:08:06.880 --> 00:08:09.880]  來自幾個原因
[00:08:09.880 --> 00:08:11.880]  有時對自己突然覺得沒用
[00:08:11.880 --> 00:08:13.880]  健康感不太足夠
[00:08:13.880 --> 00:08:15.880]  有時處境無緣無故
[00:08:15.880 --> 00:08:19.880]  在讀書的環境被人欺凌
[00:08:19.880 --> 00:08:23.880]  或者在工作裡買不到堆
[00:08:23.880 --> 00:08:28.880]  又或者有時帶著期望調節不了
[00:08:28.880 --> 00:08:30.880]  突然間人際關係
[00:08:30.880 --> 00:08:32.880]  很緊張
[00:08:32.880 --> 00:08:34.880]  其實有很多事情
[00:08:34.880 --> 00:08:37.880]  可以令到我們心裡的狀態不太好
[00:08:37.880 --> 00:08:40.880]  在這樣的情況裡
[00:08:40.880 --> 00:08:42.880]  以利亞也一樣
[00:08:42.880 --> 00:08:46.880]  他現在被人聯手對付的不是那些嘍囉
[00:08:46.880 --> 00:08:49.880]  是那些有權有勢
[00:08:49.880 --> 00:08:52.880]  並且本來他跟隨著這個阿哈王
[00:08:52.880 --> 00:08:55.880]  他應該是敬畏耶和華
[00:08:55.880 --> 00:08:56.880]  你不幫我
[00:08:56.880 --> 00:08:58.880]  你幫你老婆拜別的神
[00:08:58.880 --> 00:08:59.880]  現在還要追殺我
[00:08:59.880 --> 00:09:02.880]  因此在這個聯盟裡
[00:09:02.880 --> 00:09:04.880]  他很自然的
[00:09:04.880 --> 00:09:06.880]  人是否健康感不足
[00:09:06.880 --> 00:09:08.880]  處境性的拉力
[00:09:08.880 --> 00:09:09.880]  沒有調節到
[00:09:09.880 --> 00:09:11.880]  你真的以為他是好人
[00:09:11.880 --> 00:09:15.880]  其實他也有他的動機
[00:09:15.880 --> 00:09:17.880]  無論是哪一件事
[00:09:17.880 --> 00:09:19.880]  在以利亞這個處境裡
[00:09:19.880 --> 00:09:21.880]  他就是受苦
[00:09:21.880 --> 00:09:23.880]  他就是受苦
[00:09:23.880 --> 00:09:28.880]  所以今天我們一起要看看
[00:09:28.880 --> 00:09:30.880]  當我們生活裡
[00:09:30.880 --> 00:09:33.880]  有時無形中
[00:09:33.880 --> 00:09:36.880]  總會有些受苦的時候
[00:09:36.880 --> 00:09:38.880]  我們人會控訴
[00:09:38.880 --> 00:09:41.880]  但是神是如何供應的呢
[00:09:41.880 --> 00:09:43.880]  看看四至八節
[00:09:43.880 --> 00:09:45.880]  他的控訴
[00:09:45.880 --> 00:09:47.880]  以利亞離不開有兩樣
[00:09:47.880 --> 00:09:51.880]  他用了祖先和羅騰樹作為代表
[00:09:51.880 --> 00:09:54.880]  羅騰樹也是當時在中東
[00:09:54.880 --> 00:09:56.880]  一些礦物的時候
[00:09:56.880 --> 00:09:57.880]  比較唯一一點
[00:09:57.880 --> 00:10:02.880]  樹枝、樹葉可以生長得很長
[00:10:02.880 --> 00:10:04.880]  即是說它是一個shelter
[00:10:04.880 --> 00:10:06.880]  在一個很乾燥的時候
[00:10:06.880 --> 00:10:08.880]  可以擲、可以躲
[00:10:08.880 --> 00:10:10.880]  所以以色列人很多時候
[00:10:10.880 --> 00:10:12.880]  他要口傳
[00:10:12.880 --> 00:10:15.880]  說一些神的命令也好
[00:10:15.880 --> 00:10:17.880]  說一些教導也好
[00:10:17.880 --> 00:10:20.880]  他們會在樹帶很遮陰的樹下
[00:10:20.880 --> 00:10:23.880]  去研讀神的話
[00:10:23.880 --> 00:10:25.880]  會聽神的話或是默想
[00:10:25.880 --> 00:10:30.880]  人們就說羅騰樹給猶太人一種感覺
[00:10:30.880 --> 00:10:32.880]  在下面是一個境界
[00:10:32.880 --> 00:10:35.880]  是一個標準
[00:10:35.880 --> 00:10:38.880]  另一樣是祖先
[00:10:38.880 --> 00:10:40.880]  當時以利亞有提過
[00:10:40.880 --> 00:10:42.880]  我不會比祖先好
[00:10:42.880 --> 00:10:45.880]  是否說他自己的直系父母特別好呢
[00:10:45.880 --> 00:10:46.880]  可能不是
[00:10:46.880 --> 00:10:48.880]  而是他知道在宗族裡
[00:10:48.880 --> 00:10:49.880]  有些很厲害的人
[00:10:49.880 --> 00:10:51.880]  神用他
[00:10:51.880 --> 00:10:54.880]  摩西或者阿布拉罕
[00:10:54.880 --> 00:10:56.880]  神選了一些人用他
[00:10:56.880 --> 00:10:58.880]  神今天不是說選了用我嗎
[00:10:58.880 --> 00:10:59.880]  擺了我有角色
[00:10:59.880 --> 00:11:01.880]  但是會functional不到
[00:11:01.880 --> 00:11:03.880]  這個時候
[00:11:03.880 --> 00:11:06.880]  他就覺得我不夠祖先好
[00:11:06.880 --> 00:11:08.880]  不如不要搞我
[00:11:08.880 --> 00:11:09.880]  我知道我走不開
[00:11:09.880 --> 00:11:10.880]  要不死了他
[00:11:10.880 --> 00:11:11.880]  你讓我死了他
[00:11:11.880 --> 00:11:12.880]  不用我做了
[00:11:12.880 --> 00:11:15.880]  那我就沒事了
[00:11:15.880 --> 00:11:20.880]  當時他裡面和外面都有聲音在干擾他
[00:11:20.880 --> 00:11:23.880]  都是來自他心裡面的吉利古魯
[00:11:23.880 --> 00:11:25.880]  是的
[00:11:25.880 --> 00:11:28.880]  如果他要成為改變歷史的人
[00:11:28.880 --> 00:11:32.880]  成為神眼中被選擇適合用的人
[00:11:32.880 --> 00:11:34.880]  可能他也有一個標準
[00:11:34.880 --> 00:11:37.880]  今天我們在現代裡
[00:11:37.880 --> 00:11:38.880]  在我們的角色
[00:11:38.880 --> 00:11:40.880]  有時候我們也有些標準
[00:11:40.880 --> 00:11:41.880]  大祖
[00:11:41.880 --> 00:11:43.880]  當然要懂得搞氣氛
[00:11:43.880 --> 00:11:46.880]  我回來等了很久
[00:11:46.880 --> 00:11:48.880]  排了五張椅子
[00:11:48.880 --> 00:11:49.880]  沒有人回來
[00:11:49.880 --> 00:11:51.880]  預備了的東西
[00:11:51.880 --> 00:11:53.880]  沒有人去收
[00:11:53.880 --> 00:11:54.880]  一回來
[00:11:54.880 --> 00:11:56.880]  你想和他好好地聊聖經
[00:11:56.880 --> 00:11:57.880]  分享一些東西
[00:11:57.880 --> 00:11:58.880]  但他和你搞笑
[00:11:58.880 --> 00:12:00.880]  是的
[00:12:00.880 --> 00:12:02.880]  有時候我們也有一個標準
[00:12:02.880 --> 00:12:05.880]  甚至有時候工作
[00:12:05.880 --> 00:12:07.880]  你想著我也是好好的
[00:12:07.880 --> 00:12:09.880]  我希望做好那件事
[00:12:09.880 --> 00:12:12.880]  但為什麼我的同事不是這樣想
[00:12:12.880 --> 00:12:13.880]  時間到了
[00:12:13.880 --> 00:12:14.880]  走吧
[00:12:14.880 --> 00:12:15.880]  你還OT
[00:12:15.880 --> 00:12:16.880]  你不要想那麼多辦法
[00:12:16.880 --> 00:12:17.880]  你想那麼多辦法
[00:12:17.880 --> 00:12:19.880]  我們多做一些事情
[00:12:19.880 --> 00:12:20.880]  是的
[00:12:20.880 --> 00:12:23.880]  有時候我們也在我們的崗位裡
[00:12:23.880 --> 00:12:25.880]  如果你有些要求
[00:12:25.880 --> 00:12:26.880]  有些堅持
[00:12:26.880 --> 00:12:28.880]  你有時候也會是
[00:12:28.880 --> 00:12:31.880]  究竟那件事做不到的時候
[00:12:31.880 --> 00:12:33.880]  你會是怎樣的呢
[00:12:33.880 --> 00:12:36.880]  伊利亞相信他對自己
[00:12:36.880 --> 00:12:37.880]  先知這個角色
[00:12:37.880 --> 00:12:39.880]  他對自己有要求
[00:12:39.880 --> 00:12:41.880]  其實神對他也有要求
[00:12:41.880 --> 00:12:44.880]  給了他一個賦予的身份
[00:12:44.880 --> 00:12:46.880]  當在環境裡
[00:12:46.880 --> 00:12:48.880]  他控制不到的時候
[00:12:48.880 --> 00:12:50.880]  他有很多顧慮
[00:12:50.880 --> 00:12:53.880]  但我們看看這段經文裡
[00:12:53.880 --> 00:12:55.880]  這位神
[00:12:55.880 --> 00:12:58.880]  他派了使者出來做什麼
[00:12:58.880 --> 00:13:00.880]  我剛才讀的時候
[00:13:00.880 --> 00:13:03.880]  專門說到「拍」字不是很溫柔
[00:13:03.880 --> 00:13:04.880]  拍一下你
[00:13:04.880 --> 00:13:05.880]  你睡著了嗎
[00:13:05.880 --> 00:13:08.880]  好像父母那樣
[00:13:08.880 --> 00:13:11.880]  你今天好像有大事要做
[00:13:11.880 --> 00:13:12.880]  輕輕地拍你
[00:13:12.880 --> 00:13:13.880]  睡醒了
[00:13:13.880 --> 00:13:14.880]  叫你五次
[00:13:14.880 --> 00:13:15.880]  當然不是
[00:13:15.880 --> 00:13:16.880]  一聲就走過來
[00:13:16.880 --> 00:13:17.880]  因為這個「拍」字
[00:13:17.880 --> 00:13:19.880]  在英文的譯本
[00:13:19.880 --> 00:13:21.880]  其實是一種撞擊
[00:13:21.880 --> 00:13:23.880]  你在本坪
[00:13:23.880 --> 00:13:24.880]  又不吃又不睡
[00:13:24.880 --> 00:13:25.880]  走了這麼多路
[00:13:25.880 --> 00:13:27.880]  來到羅藤樹下
[00:13:27.880 --> 00:13:29.880]  吵得很厲害
[00:13:29.880 --> 00:13:31.880]  他就派了使者去
[00:13:31.880 --> 00:13:32.880]  拍擊他
[00:13:32.880 --> 00:13:35.880]  為了叫他先吃點東西
[00:13:35.880 --> 00:13:38.880]  神其實不會就手旁觀
[00:13:38.880 --> 00:13:39.880]  不理我們
[00:13:39.880 --> 00:13:40.880]  有些時候
[00:13:40.880 --> 00:13:43.880]  他會容許你有抱怨
[00:13:43.880 --> 00:13:44.880]  容許你低沉
[00:13:44.880 --> 00:13:47.880]  但他不會完全不理你
[00:13:47.880 --> 00:13:50.880]  在以利亞的狀況裡
[00:13:50.880 --> 00:13:53.880]  神不是自己即時出手
[00:13:53.880 --> 00:13:54.880]  首先第一
[00:13:54.880 --> 00:13:57.880]  派了天使來做媒介
[00:13:57.880 --> 00:14:00.880]  全人關懷他
[00:14:00.880 --> 00:14:02.880]  不是一走過來就問
[00:14:02.880 --> 00:14:03.880]  你屬靈
[00:14:03.880 --> 00:14:04.880]  生命怎樣
[00:14:04.880 --> 00:14:07.880]  你有什麼沒有靈修
[00:14:07.880 --> 00:14:09.880]  不是說這些
[00:14:09.880 --> 00:14:11.880]  你匆匆忙忙說回來要侍奉
[00:14:11.880 --> 00:14:13.880]  你今早做什麼
[00:14:13.880 --> 00:14:15.880]  你塞車嗎
[00:14:15.880 --> 00:14:17.880]  你沒吃早餐嗎
[00:14:17.880 --> 00:14:21.880]  好像是很淫為的事
[00:14:21.880 --> 00:14:24.880]  但有時在我們的生命裡
[00:14:24.880 --> 00:14:27.880]  不是這樣切割
[00:14:27.880 --> 00:14:29.880]  是如果你連一些好生活的事
[00:14:29.880 --> 00:14:31.880]  你都搞不定
[00:14:31.880 --> 00:14:33.880]  神有時先關心的是
[00:14:33.880 --> 00:14:34.880]  你可不可以先搞好
[00:14:34.880 --> 00:14:37.880]  你的生活的作息
[00:14:37.880 --> 00:14:39.880]  你生活作息都搞亂了
[00:14:39.880 --> 00:14:40.880]  你怎能夠裡面
[00:14:40.880 --> 00:14:43.880]  有份平靜安穩呢
[00:14:43.880 --> 00:14:47.880]  在這裡神用了兩個對話
[00:14:47.880 --> 00:14:50.880]  去跟以利亞說話
[00:14:50.880 --> 00:14:52.880]  是一個模式
[00:14:52.880 --> 00:14:53.880]  在結構裡
[00:14:53.880 --> 00:14:56.880]  祂說了你在搞什麼
[00:14:56.880 --> 00:14:57.880]  是不是問你搞什麼
[00:14:57.880 --> 00:14:59.880]  我演繹而已
[00:14:59.880 --> 00:15:01.880]  你在做什麼
[00:15:01.880 --> 00:15:02.880]  問了兩次
[00:15:02.880 --> 00:15:03.880]  下一個模式就是
[00:15:03.880 --> 00:15:04.880]  我啊
[00:15:04.880 --> 00:15:06.880]  我做了什麼
[00:15:06.880 --> 00:15:09.880]  第三就是神回應他
[00:15:09.880 --> 00:15:13.880]  神用了兩種環境去回應他
[00:15:13.880 --> 00:15:15.880]  我們看看第一個
[00:15:15.880 --> 00:15:16.880]  第一節是什麼
[00:15:16.880 --> 00:15:19.880]  當以利亞為神大發熱心的時候
[00:15:19.880 --> 00:15:21.880]  其實他背後有想法
[00:15:21.880 --> 00:15:23.880]  以利亞不只是這麼簡單
[00:15:23.880 --> 00:15:25.880]  只是抱一抱怨
[00:15:25.880 --> 00:15:30.880]  你看看我為什麼要逃跑
[00:15:30.880 --> 00:15:34.880]  是因為那個阿克
[00:15:34.880 --> 00:15:37.880]  他是背叛了
[00:15:37.880 --> 00:15:40.880]  他不是一國之君嗎
[00:15:40.880 --> 00:15:43.880]  為什麼他可以拜別的神
[00:15:43.880 --> 00:15:46.880]  還要煽動整個國家的人
[00:15:46.880 --> 00:15:48.880]  就已經拜別的神了
[00:15:48.880 --> 00:15:50.880]  是他背叛了這個承諾
[00:15:50.880 --> 00:15:52.880]  是他破壞了你的電
[00:15:52.880 --> 00:15:54.880]  是他傷害了人
[00:15:54.880 --> 00:15:56.880]  搞到我這麼孤單
[00:15:56.880 --> 00:15:59.880]  其實說那堆話的同時
[00:15:59.880 --> 00:16:02.880]  以色列人背叛了約
[00:16:02.880 --> 00:16:04.880]  毀壞了彈用刀殺先知
[00:16:04.880 --> 00:16:05.880]  剩下我了
[00:16:05.880 --> 00:16:06.880]  還要追殺我
[00:16:06.880 --> 00:16:08.880]  其實是我們內心的一個
[00:16:08.880 --> 00:16:11.880]  很人性的
[00:16:11.880 --> 00:16:13.880]  我被背叛了
[00:16:13.880 --> 00:16:16.880]  他不守約
[00:16:16.880 --> 00:16:18.880]  還在做錯事
[00:16:18.880 --> 00:16:20.880]  還要搞我
[00:16:20.880 --> 00:16:23.880]  神就叫他回到自己的面前
[00:16:23.880 --> 00:16:24.880]  你站出來
[00:16:24.880 --> 00:16:26.880]  站在耶和華面前
[00:16:26.880 --> 00:16:28.880]  然後有一堆的經文
[00:16:28.880 --> 00:16:32.880]  是說一些很大自然顯露了
[00:16:32.880 --> 00:16:34.880]  好像山崩碎裂一樣
[00:16:34.880 --> 00:16:36.880]  有火的 有地震的
[00:16:36.880 --> 00:16:39.880]  神要告訴以利亞
[00:16:39.880 --> 00:16:42.880]  你看看
[00:16:42.880 --> 00:16:44.880]  你說到你大發熱心
[00:16:44.880 --> 00:16:46.880]  這麼不開心的那堆東西
[00:16:46.880 --> 00:16:48.880]  你看看
[00:16:48.880 --> 00:16:50.880]  這個世界不是我創造的嗎
[00:16:50.880 --> 00:16:52.880]  我可以山崩碎裂
[00:16:52.880 --> 00:16:53.880]  我可以地震
[00:16:53.880 --> 00:16:54.880]  我可以火災
[00:16:54.880 --> 00:16:57.880]  我可以顯露在大自然
[00:16:57.880 --> 00:17:00.880]  但是最後這裡的收尾是
[00:17:00.880 --> 00:17:05.880]  他在微星裡跟以利亞說話
[00:17:05.880 --> 00:17:08.880]  有時候在我們信仰裡
[00:17:08.880 --> 00:17:10.880]  經常覺得神應該做大事
[00:17:10.880 --> 00:17:12.880]  神應該出手來幫我們
