
[00:00:00.000 --> 00:00:05.000]  今日開始之前想同大家做一個情景題
[00:04:00.000 --> 00:04:04.000]  都必按佢所做嘅從主得到賞賜
[00:04:04.000 --> 00:04:07.000]  作主人嘅你哋要待僕人也是一樣
[00:04:07.000 --> 00:04:08.000]  不要威嚇佢哋
[00:04:08.000 --> 00:04:11.000]  因為知道佢哋同你哋在天上同有一位主
[00:04:11.000 --> 00:04:14.000]  他並不偏待人
[00:04:14.000 --> 00:04:16.000]  講呢一段嘅經文之先
[00:04:16.000 --> 00:04:20.000]  大家要了解返當時嘅環境係點
[00:04:20.000 --> 00:04:25.000]  當時伊弗所係羅馬嘅其中一個殖民地
[00:04:25.000 --> 00:04:32.000]  所以羅馬嗰個做法觀念影響係非常之大
[00:04:32.000 --> 00:04:36.000]  有一個好重要就係講緊羅馬嘅階級觀
[00:04:36.000 --> 00:04:37.000]  咩階級觀呢
[00:04:37.000 --> 00:04:40.000]  即係你譬如你係做羅馬公民嘅
[00:04:40.000 --> 00:04:42.000]  有享有咩權利唔係羅馬公民
[00:04:42.000 --> 00:04:44.000]  就唔能夠享有呢啲權利
[00:04:44.000 --> 00:04:47.000]  記唔記得喺小唐傳
[00:04:47.000 --> 00:04:49.000]  有個千夫長就問寶羅
[00:04:49.000 --> 00:04:51.000]  你係咪羅馬公民
[00:04:51.000 --> 00:04:52.000]  寶羅點答
[00:04:52.000 --> 00:04:54.000]  我生出來就是
[00:04:54.000 --> 00:04:55.000]  好熟聖經
[00:04:55.000 --> 00:04:56.000]  我生出來就是
[00:04:56.000 --> 00:05:00.000]  但係你有冇問題聽完之後
[00:05:00.000 --> 00:05:02.000]  我有
[00:05:02.000 --> 00:05:04.000]  點解生出來就是
[00:05:04.000 --> 00:05:06.000]  明明係猶太人
[00:05:06.000 --> 00:05:07.000]  大家記唔記得
[00:05:07.000 --> 00:05:10.000]  你之前話猶太人而家生出來就是
[00:05:10.000 --> 00:05:11.000]  你咪講大話
[00:05:11.000 --> 00:05:12.000]  點解生出來就是
[00:05:12.000 --> 00:05:16.000]  猶太人又羅馬公民點解
[00:05:16.000 --> 00:05:18.000]  其實就同而家差唔多
[00:05:18.000 --> 00:05:19.000]  美籍華人嗰啲
[00:05:19.000 --> 00:05:20.000]  明唔明
[00:05:20.000 --> 00:05:22.000]  應該啲學者就話
[00:05:22.000 --> 00:05:24.000]  寶羅嘅阿爸或者阿媽
[00:05:24.000 --> 00:05:26.000]  或者阿爸阿媽
[00:05:26.000 --> 00:05:30.000]  係羅馬政府度有啲官職
[00:05:30.000 --> 00:05:34.000]  所以佢生出來就是羅馬公民
[00:05:34.000 --> 00:05:35.000]  所以係好正常
[00:05:35.000 --> 00:05:36.000]  冇講大話
[00:05:36.000 --> 00:05:38.000]  應該係阿爸
[00:05:38.000 --> 00:05:39.000]  唔係阿媽冇可能係阿媽
[00:05:39.000 --> 00:05:40.000]  諗返起
[00:05:40.000 --> 00:05:43.000]  另外千夫長點樣答佢
[00:05:43.000 --> 00:05:45.000]  重不重覆到
[00:05:45.000 --> 00:05:46.000]  你生出來就是
[00:05:46.000 --> 00:05:50.000]  我要用許多銀紙財買回來
[00:05:50.000 --> 00:05:52.000]  即係買得返
[00:05:52.000 --> 00:05:55.000]  用錢可以買到呢個籍
[00:05:55.000 --> 00:05:57.000]  所以羅馬籍
[00:05:57.000 --> 00:05:58.000]  即係有個身份
[00:05:58.000 --> 00:05:59.000]  有階級
[00:05:59.000 --> 00:06:02.000]  所以羅馬公民係高級啲
[00:06:02.000 --> 00:06:04.000]  去到家族裏面
[00:06:04.000 --> 00:06:06.000]  高級嘅係族長
[00:06:06.000 --> 00:06:08.000]  再落落去就係有家長
[00:06:08.000 --> 00:06:09.000]  做父母
[00:06:09.000 --> 00:06:11.000]  最低級就係成員
[00:06:11.000 --> 00:06:13.000]  做仔女嗰啲係最低級
[00:06:13.000 --> 00:06:15.000]  記住有階級之分
[00:06:15.000 --> 00:06:18.000]  提到自由人
[00:06:18.000 --> 00:06:20.000]  即係唔係僕人
[00:06:20.000 --> 00:06:21.000]  唔係奴隸
[00:06:21.000 --> 00:06:23.000]  點解會變成奴隸
[00:06:23.000 --> 00:06:25.000]  生來欠債
[00:06:25.000 --> 00:06:26.000]  爭人錢嗰啲
[00:06:26.000 --> 00:06:27.000]  畀人賣咗
[00:06:27.000 --> 00:06:29.000]  或者畀遺棄
[00:06:29.000 --> 00:06:31.000]  執咗你返屋企養
[00:06:31.000 --> 00:06:33.000]  當你工人當你奴僕一樣
[00:06:33.000 --> 00:06:34.000]  咁我哋記住
[00:06:34.000 --> 00:06:35.000]  有階層
[00:06:35.000 --> 00:06:37.000]  所有羅馬帝國時候
[00:06:37.000 --> 00:06:38.000]  好有階級觀念
[00:06:38.000 --> 00:06:39.000]  一層一層
[00:06:39.000 --> 00:06:41.000]  所以解釋呢段經文
[00:06:41.000 --> 00:06:43.000]  需要有呢個背景
[00:06:43.000 --> 00:06:44.000]  我哋先能夠解落去
[00:06:44.000 --> 00:06:46.000]  其實好簡單
[00:06:46.000 --> 00:06:47.000]  非常之簡單
[00:06:47.000 --> 00:06:49.000]  大家讀過千萬次
[00:06:49.000 --> 00:06:51.000]  如何分幾段
[00:06:51.000 --> 00:06:52.000]  幾個身份去講
[00:06:52.000 --> 00:06:53.000]  點樣做一個好仔女
[00:06:53.000 --> 00:06:54.000]  做一個父母
[00:06:54.000 --> 00:06:55.000]  點樣做一個僕人
[00:06:55.000 --> 00:06:56.000]  點樣做一個主人
[00:06:56.000 --> 00:06:58.000]  要有聖經教導
[00:06:58.000 --> 00:07:00.000]  首先講子女
[00:07:00.000 --> 00:07:01.000]  作兒女
[00:07:01.000 --> 00:07:03.000]  你們要在主女聽從父母
[00:07:03.000 --> 00:07:04.000]  這是理所當然
[00:07:04.000 --> 00:07:05.000]  頭先講咗
[00:07:05.000 --> 00:07:07.000]  做仔女係最低級
[00:07:07.000 --> 00:07:09.000]  要向上
[00:07:09.000 --> 00:07:10.000]  你係下面
[00:07:10.000 --> 00:07:11.000]  向上聽從
[00:07:11.000 --> 00:07:13.000]  即係你爸爸高過你
[00:07:13.000 --> 00:07:14.000]  你媽媽高過你
[00:07:14.000 --> 00:07:15.000]  要聽從佢
[00:07:15.000 --> 00:07:17.000]  原文hypo
[00:07:17.000 --> 00:07:18.000]  你係下面
[00:07:18.000 --> 00:07:19.000]  要聽上面講
[00:07:19.000 --> 00:07:21.000]  要尊重尊敬佢哋
[00:07:21.000 --> 00:07:22.000]  要孝敬佢哋
[00:07:22.000 --> 00:07:23.000]  都冇問題呢段經文
[00:07:23.000 --> 00:07:25.000]  理所當然又點解呢
[00:07:25.000 --> 00:07:26.000]  理所當然就係話
[00:07:26.000 --> 00:07:29.000]  爸爸媽媽好用多時間養育你
[00:07:29.000 --> 00:07:30.000]  照顧你
[00:07:30.000 --> 00:07:31.000]  犧牲又忍耐用多錢
[00:07:31.000 --> 00:07:32.000]  各樣各樣嘢
[00:07:32.000 --> 00:07:33.000]  理所當然呢
[00:07:33.000 --> 00:07:34.000]  即係話
[00:07:34.000 --> 00:07:36.000]  你都應該要咁樣做
[00:07:36.000 --> 00:07:38.000]  佢哋對你咁樣咁好
[00:07:38.000 --> 00:07:40.000]  再簡單啲講
[00:07:40.000 --> 00:07:42.000]  你生日
[00:07:42.000 --> 00:07:43.000]  你應該送禮物畀你
[00:07:43.000 --> 00:07:45.000]  到你朋友生日嘅時候
[00:07:45.000 --> 00:07:46.000]  你應該送禮物畀人
[00:07:46.000 --> 00:07:47.000]  係咪呀
[00:07:47.000 --> 00:07:48.000]  即係禮尚往來
[00:07:48.000 --> 00:07:50.000]  理所當然嘅一樣嘢係
[00:07:50.000 --> 00:07:51.000]  所以呢
[00:07:51.000 --> 00:07:52.000]  就咁樣解落去
[00:07:52.000 --> 00:07:53.000]  跟住落去解
[00:07:53.000 --> 00:07:54.000]  佢話
[00:07:54.000 --> 00:07:56.000]  第一條大英許嘅誡命
[00:07:56.000 --> 00:07:57.000]  第一個冇乜問題
[00:07:57.000 --> 00:07:58.000]  使你得福
[00:07:58.000 --> 00:07:59.000]  詩篇都講過
[00:07:59.000 --> 00:08:01.000]  凡他所作的盡都屬你
[00:08:01.000 --> 00:08:02.000]  即係all the best
[00:08:02.000 --> 00:08:03.000]  咩都好
[00:08:03.000 --> 00:08:04.000]  祝福你
[00:08:04.000 --> 00:08:05.000]  跟住下一句
[00:08:05.000 --> 00:08:06.000]  再世長壽
[00:08:06.000 --> 00:08:09.000]  孝敬父母再世長壽
[00:08:09.000 --> 00:08:11.000]  你冇得朋友呢
[00:08:11.000 --> 00:08:13.000]  好孝敬父母
[00:08:13.000 --> 00:08:15.000]  但係好早離開世界
[00:08:15.000 --> 00:08:17.000]  好似有
[00:08:17.000 --> 00:08:19.000]  經文咪唔啱
[00:08:19.000 --> 00:08:21.000]  但係有冇見到呢啲呢
[00:08:21.000 --> 00:08:22.000]  衰人嚟
[00:08:22.000 --> 00:08:23.000]  好長命
[00:08:23.000 --> 00:08:24.000]  大家見到好多
[00:08:24.000 --> 00:08:26.000]  你見唔到咩你哋
[00:08:26.000 --> 00:08:28.000]  我見到好多
[00:08:28.000 --> 00:08:30.000]  即係好似唔啱
[00:08:30.000 --> 00:08:33.000]  經文講啲嘢點解唔啱
[00:08:33.000 --> 00:08:34.000]  咁一啲性英學者呢
[00:08:34.000 --> 00:08:36.000]  就講返
[00:08:36.000 --> 00:08:38.000]  孝敬父母再世長壽
[00:08:38.000 --> 00:08:40.000]  呢條係一個誡命
[00:08:40.000 --> 00:08:42.000]  即係孝敬父母
[00:08:42.000 --> 00:08:45.000]  如果你能夠守到呢條誡命
[00:08:45.000 --> 00:08:47.000]  你另外你屋企守
[00:08:47.000 --> 00:08:49.000]  當係你出面街好多好多條誡命
[00:08:49.000 --> 00:08:50.000]  613條
[00:08:50.000 --> 00:08:52.000]  你其他都守得到
[00:08:52.000 --> 00:08:53.000]  好容易會守得到
[00:08:53.000 --> 00:08:54.000]  即係調返轉
[00:08:54.000 --> 00:08:57.000]  如果你連呢條孝敬父母都守唔到
[00:08:57.000 --> 00:09:00.000]  你好多誡命都守唔到之後
[00:09:00.000 --> 00:09:01.000]  就點呀
[00:09:01.000 --> 00:09:03.000]  即係犯咗好多法
[00:09:03.000 --> 00:09:04.000]  畀人捉拿
[00:09:04.000 --> 00:09:05.000]  畀人打
[00:09:05.000 --> 00:09:06.000]  或者處死
[00:09:06.000 --> 00:09:07.000]  即係咁樣去解釋
[00:09:07.000 --> 00:09:09.000]  我哋性英學者係咁樣解返
[00:09:09.000 --> 00:09:10.000]  所以呢
[00:09:10.000 --> 00:09:11.000]  第一條帶英學嘅誡命
[00:09:11.000 --> 00:09:13.000]  就可以咁樣睇
[00:09:13.000 --> 00:09:14.000]  作父母嘅呢
[00:09:14.000 --> 00:09:15.000]  係可以點做呢
[00:09:15.000 --> 00:09:16.000]  作父親嘅
[00:09:16.000 --> 00:09:18.000]  你哋不要激怒兒女
[00:09:18.000 --> 00:09:19.000]  好開心呀
[00:09:19.000 --> 00:09:20.000]  啲姐妹係咪
[00:09:20.000 --> 00:09:21.000]  做父親咋嘛
[00:09:21.000 --> 00:09:24.000]  咁即係做阿媽可以激怒你啦
[00:09:24.000 --> 00:09:25.000]  錯嘅
[00:09:25.000 --> 00:09:26.000]  即係
[00:09:26.000 --> 00:09:27.000]  喺希伯來書嗰度講過呢
[00:09:27.000 --> 00:09:29.000]  引用返去《出乞及》嗰度講呢
[00:09:29.000 --> 00:09:31.000]  嗰個字呀
[00:09:31.000 --> 00:09:32.000]  諗吓返個字
[00:09:32.000 --> 00:09:34.000]  作母親其實又唔係淨係作母親
[00:09:34.000 --> 00:09:35.000]  係父母咁解
[00:09:35.000 --> 00:09:37.000]  返返原文一段都係呀
[00:09:37.000 --> 00:09:38.000]  唔係淨係作父親
[00:09:38.000 --> 00:09:39.000]  係父母
[00:09:39.000 --> 00:09:42.000]  和合本話唔好激怒你嘅兒女呀
[00:09:42.000 --> 00:09:45.000]  唔好惹你兒女嘅戲呀
[00:09:45.000 --> 00:09:47.000]  和合本所講嘅係
[00:09:47.000 --> 00:09:49.000]  所以點樣惹兒女嘅戲呢
[00:09:49.000 --> 00:09:51.000]  唔好做啲咩嘢呢
[00:09:51.000 --> 00:09:54.000]  網上呢就話有啲嘢呢
[00:09:54.000 --> 00:09:56.000]  就係點樣會惹到兒女嘅戲
[00:09:56.000 --> 00:09:57.000]  佢哋就講啦
[00:09:57.000 --> 00:10:00.000]  誇大咗仔女嘅錯嘅嚴重性啦
[00:10:00.000 --> 00:10:02.000]  嗰啲街邊成日聽到㗎嘛
[00:10:02.000 --> 00:10:04.000]  再藝呢就唔要你
[00:10:04.000 --> 00:10:05.000]  有冇聽過呀
[00:10:05.000 --> 00:10:06.000]  有冇真係唔要佢呢
[00:10:06.000 --> 00:10:07.000]  有冇唔要佢喎
[00:10:07.000 --> 00:10:08.000]  你誇大咗仲少少錯
[00:10:08.000 --> 00:10:09.000]  唔使要我呀
[00:10:09.000 --> 00:10:11.000]  或者期望過高啦
[00:10:11.000 --> 00:10:12.000]  期望過高就係
[00:10:12.000 --> 00:10:16.000]  即係要佢讀書
[00:10:16.000 --> 00:10:17.000]  又搵一間好嘅幼稚園
[00:10:17.000 --> 00:10:19.000]  又搵一間出名band one嘅小學
[00:10:19.000 --> 00:10:21.000]  又中學讀到搵間好嘅大學
[00:10:21.000 --> 00:10:23.000]  去揀邊一科去讀
[00:10:23.000 --> 00:10:25.000]  邊一科去讀又要做啲專業人士
[00:10:25.000 --> 00:10:26.000]  又要生律師
[00:10:26.000 --> 00:10:28.000]  即係期望過高喎會唔會係
[00:10:28.000 --> 00:10:29.000]  佢哋就會惹兒女
[00:10:29.000 --> 00:10:30.000]  我根本就唔係咁醒
[00:10:30.000 --> 00:10:32.000]  你逼咩我啫係咪
[00:10:32.000 --> 00:10:33.000]  或者你中懷了
[00:10:33.000 --> 00:10:35.000]  有啲人係生一個嘅
[00:10:35.000 --> 00:10:36.000]  中懷了
[00:10:36.000 --> 00:10:38.000]  或者生兩個又反而會偏心
[00:10:38.000 --> 00:10:40.000]  好煩呀總之係
[00:10:40.000 --> 00:10:41.000]  即係你生一個唔得
[00:10:41.000 --> 00:10:42.000]  生兩個又話偏心
[00:10:42.000 --> 00:10:43.000]  言行不一啦
[00:10:43.000 --> 00:10:45.000]  你講嘅一套就做個一套
[00:10:45.000 --> 00:10:46.000]  特別係基督徒
[00:10:46.000 --> 00:10:48.000]  你講嘅話跟聖經做
[00:10:48.000 --> 00:10:49.000]  你返屋企又唔係跟聖經做嘅
[00:10:49.000 --> 00:10:51.000]  最慘就係我哋呢啲企喺度講
[00:10:51.000 --> 00:10:52.000]  講完之後返屋企又唔係
[00:10:52.000 --> 00:10:54.000]  佢聽到就好麻煩
[00:10:54.000 --> 00:10:56.000]  所以雖然暫時唔喺度
[00:10:56.000 --> 00:10:57.000]  但係遲啲可能會聽得到
[00:10:57.000 --> 00:11:00.000]  所以言行需要一致嘅
[00:11:00.000 --> 00:11:01.000]  賞罰不公又係
[00:11:01.000 --> 00:11:03.000]  明明話獎佢又唔獎佢
[00:11:03.000 --> 00:11:04.000]  咁佢又唔開心
[00:11:04.000 --> 00:11:06.000]  呢啲就係野兒女嘅戲
[00:11:06.000 --> 00:11:08.000]  可能你細佬仔細就咁撚
[00:11:08.000 --> 00:11:09.000]  但係你大咗嗰啲呢
[00:11:09.000 --> 00:11:12.000]  有啲大咗嗰啲仔女都去出嚟做嘢
[00:11:12.000 --> 00:11:13.000]  結婚嗰啲呢
[00:11:13.000 --> 00:11:14.000]  都一樣
[00:11:14.000 --> 00:11:15.000]  我聽過一啲呢
[00:11:15.000 --> 00:11:17.000]  無嗜嗜無端端
[00:11:17.000 --> 00:11:18.000]  唔知點解
[00:11:18.000 --> 00:11:20.000]  阿爸阿媽衝咗上你屋企嗰啲
[00:11:20.000 --> 00:11:21.000]  有你鎖匙嗰啲呢
[00:11:21.000 --> 00:11:23.000]  即係你擺呢條backup鎖匙
[00:11:23.000 --> 00:11:24.000]  去屋企突然間衝咗上嚟
[00:11:24.000 --> 00:11:25.000]  嘩咩事呀
[00:11:25.000 --> 00:11:27.000]  跟住阿爸阿媽點講
[00:11:27.000 --> 00:11:28.000]  我點解唔上得嚟呀
[00:11:28.000 --> 00:11:29.000]  手期我畀嘅
[00:11:29.000 --> 00:11:30.000]  即係嗰啲呢
[00:11:30.000 --> 00:11:31.000]  大家都知
[00:11:31.000 --> 00:11:32.000]  而家啲人畀唔到買唔到嘅
[00:11:32.000 --> 00:11:33.000]  手期係父母畀嘅
[00:11:33.000 --> 00:11:34.000]  我梗係上得嚟啦
[00:11:34.000 --> 00:11:36.000]  咁呢啲咪野兒女嘅戲
[00:11:36.000 --> 00:11:37.000]  雖然係你畀啫
[00:11:37.000 --> 00:11:38.000]  佢畀條backup鎖匙你
[00:11:38.000 --> 00:11:40.000]  你唔使衝上去
[00:11:40.000 --> 00:11:41.000]  人哋做緊咩你又唔好意思
[00:11:41.000 --> 00:11:42.000]  你見到係咪
[00:11:42.000 --> 00:11:44.000]  所以呢啲又係野兒女嘅戲
[00:11:44.000 --> 00:11:46.000]  同樣有啲呢
[00:11:46.000 --> 00:11:47.000]  父母呢
[00:11:47.000 --> 00:11:49.000]  兒女好唔鍾意嘅就係你
[00:11:49.000 --> 00:11:51.000]  重複重複又重複又再重複
[00:11:51.000 --> 00:11:53.000]  講啲相同嘅說話
[00:11:53.000 --> 00:11:55.000]  即係你唔好成日講啲相同
[00:11:55.000 --> 00:11:57.000]  你唔好成日講啲相同
[00:11:57.000 --> 00:11:59.000]  你唔好成日講啲相同
[00:11:59.000 --> 00:12:01.000]  你唔好成日講啲相同
[00:12:01.000 --> 00:12:03.000]  你唔好成日講啲相同
[00:12:03.000 --> 00:12:05.000]  你唔好成日講啲相同
[00:12:05.000 --> 00:12:07.000]  你唔好成日講啲相同
[00:12:07.000 --> 00:12:09.000]  你唔好成日講啲相同
[00:12:09.000 --> 00:12:11.000]  你唔好成日講啲相同
[00:12:11.000 --> 00:12:13.000]  你唔好成日講啲相同
[00:12:13.000 --> 00:12:15.000]  你唔好成日講啲相同
[00:12:15.000 --> 00:12:17.000]  你唔好成日講啲相同
[00:12:17.000 --> 00:12:19.000]  你唔好成日講啲相同
[00:12:19.000 --> 00:12:21.000]  你唔好成日講啲相同
[00:12:21.000 --> 00:12:23.000]  你唔好成日講啲相同
[00:12:23.000 --> 00:12:25.000]  你唔好成日講啲相同
[00:12:25.000 --> 00:12:27.000]  你唔好成日講啲相同
[00:12:27.000 --> 00:12:29.000]  你唔好成日講啲相同
[00:12:29.000 --> 00:12:31.000]  你唔好成日講啲相同
[00:12:31.000 --> 00:12:33.000]  你唔好成日講啲相同
[00:12:33.000 --> 00:12:35.000]  你唔好成日講啲相同
[00:12:35.000 --> 00:12:37.000]  你唔好成日講啲相同
[00:12:37.000 --> 00:12:39.000]  你唔好成日講啲相同
[00:12:39.000 --> 00:12:41.000]  你唔好成日講啲相同
[00:12:41.000 --> 00:12:43.000]  你唔好成日講啲相同
[00:12:43.000 --> 00:12:45.000]  你唔好成日講啲相同
[00:12:45.000 --> 00:12:47.000]  你唔好成日講啲相同
[00:12:47.000 --> 00:12:49.000]  你唔好成日講啲相同
[00:12:49.000 --> 00:12:51.000]  你唔好成日講啲相同
[00:12:51.000 --> 00:12:53.000]  佢自己會答你
[00:12:53.000 --> 00:12:55.000]  功課未做哂點玩
[00:12:55.000 --> 00:12:57.000]  佢自己會答你啲問題
[00:12:57.000 --> 00:12:59.000]  網上教父母用潮語
[00:12:59.000 --> 00:13:01.000]  同子女溝通
[00:13:01.000 --> 00:13:03.000]  你唔好成日講重複嘅說話
[00:13:03.000 --> 00:13:05.000]  再大啲嗰啲細個啲
[00:13:05.000 --> 00:13:07.000]  讀書嗰啲
[00:13:07.000 --> 00:13:09.000]  你唔好成日講幾時拍拖
[00:13:09.000 --> 00:13:11.000]  幾時帶個女仔返嚟食飯
[00:13:11.000 --> 00:13:13.000]  幾時結婚
[00:13:13.000 --> 00:13:15.000]  成日問嗰啲嘢係咪
[00:13:15.000 --> 00:13:17.000]  跟住問完結婚幾時生仔
[00:13:17.000 --> 00:13:19.000]  問來問去成日問埋啲嘢
[00:13:19.000 --> 00:13:21.000]  所以我哋唔好做父母嘅
[00:13:21.000 --> 00:13:23.000]  唔好惹兒女嘅戲
[00:13:23.000 --> 00:13:25.000]  唔好成日講啲重複嘅說話
[00:13:25.000 --> 00:13:27.000]  轉下啲新嘅概念同佢哋溝通嘅時候
[00:13:27.000 --> 00:13:29.000]  轉個彎同佢哋溝通
[00:13:29.000 --> 00:13:31.000]  佢哋會開心啲
[00:13:31.000 --> 00:13:33.000]  網上講唔好惹兒女嘅戲
[00:13:33.000 --> 00:13:35.000]  應該點做呢
[00:13:35.000 --> 00:13:37.000]  照著主教訓警戒佢哋
[00:13:37.000 --> 00:13:39.000]  照著主
[00:13:39.000 --> 00:13:41.000]  針對好多講點樣教導仔女
[00:13:41.000 --> 00:13:43.000]  我唔逐節去講
[00:13:43.000 --> 00:13:45.000]  大約需要從小去教導
[00:13:45.000 --> 00:13:47.000]  從小去訓練
[00:13:47.000 --> 00:13:50.000]  如果你嘅仔女細細個就帶返嚟教會
[00:13:50.000 --> 00:13:52.000]  兒童侍工
[00:13:52.000 --> 00:13:54.000]  如果有孫都可以咁樣做
