
[00:00:00.000 --> 00:00:02.800]  通常我帶領的
[00:21:19.000 --> 00:21:22.000]  奉靠主耶穌基督之名而求
[00:21:22.000 --> 00:21:23.000]  阿們
[00:21:23.000 --> 00:21:25.000]  大家請坐
[00:21:25.000 --> 00:21:27.000]  請
[00:21:27.000 --> 00:21:56.000]  大家好
[00:21:56.000 --> 00:22:00.000]  大家好
[00:22:00.000 --> 00:22:02.000]  大家好
[00:22:02.000 --> 00:22:05.000]  Hello
[00:22:05.000 --> 00:22:11.000]  今天又回到大家當中有分享的時間
[00:22:11.000 --> 00:22:17.000]  今天的講題其實繼續是我們的信心系列
[00:22:17.000 --> 00:22:21.000]  就是有恩典的神
[00:22:21.000 --> 00:22:23.000]  在進入經文之前
[00:22:23.000 --> 00:22:27.000]  我想問大家一個問題
[00:22:27.000 --> 00:22:29.000]  想問問大家
[00:22:29.000 --> 00:22:32.000]  有沒有試過
[00:22:32.000 --> 00:22:34.000]  考試溫書的時候
[00:22:34.000 --> 00:22:37.000]  自己溫了一整晚
[00:22:37.000 --> 00:22:40.000]  甚至更長的時間
[00:22:40.000 --> 00:22:43.000]  你得出來的成績
[00:22:43.000 --> 00:22:45.000]  與你旁邊的同學說
[00:22:45.000 --> 00:22:47.000]  我溫了一個小時
[00:22:47.000 --> 00:22:49.000]  是差不多
[00:22:49.000 --> 00:22:53.000]  甚至他比你更高分
[00:22:53.000 --> 00:22:56.000]  你們有沒有試過這個狀態
[00:22:56.000 --> 00:22:59.000]  還是你就是不用溫書
[00:22:59.000 --> 00:23:03.000]  就拿很高分的那個
[00:23:03.000 --> 00:23:08.000]  我以前讀大學的時候
[00:23:08.000 --> 00:23:10.000]  其中一科考試
[00:23:10.000 --> 00:23:14.000]  那一科叫做商業法律
[00:23:14.000 --> 00:23:17.000]  其實有很多資料要背
[00:23:17.000 --> 00:23:20.000]  要明白法律的概念
[00:23:20.000 --> 00:23:25.000]  我其實用了很多時間去溫和預備
[00:23:25.000 --> 00:23:29.000]  我們有一班同學一起上課
[00:23:29.000 --> 00:23:33.000]  其中一位同學的成績
[00:23:33.000 --> 00:23:35.000]  平時已經不錯
[00:23:35.000 --> 00:23:36.000]  都挺好
[00:23:36.000 --> 00:23:39.000]  但他這次考之前就特別提醒
[00:23:39.000 --> 00:23:41.000]  我沒溫
[00:23:41.000 --> 00:23:43.000]  應該不會高分
[00:23:43.000 --> 00:23:45.000]  誰知道考試結果出來
[00:23:45.000 --> 00:23:48.000]  你們猜到是怎樣嗎
[00:23:48.000 --> 00:23:50.000]  就是他拿了
[00:23:50.000 --> 00:23:53.000]  我記憶中好像是拿了滿分
[00:23:53.000 --> 00:23:58.000]  然後我的分數是一個普通分數
[00:23:58.000 --> 00:24:01.000]  但我看著分數就覺得
[00:24:01.000 --> 00:24:06.000]  和我付出的時間都不太成正比
[00:24:06.000 --> 00:24:08.000]  不過這樣也算吧
[00:24:08.000 --> 00:24:11.000]  別人拿高分是別人的福氣
[00:24:11.000 --> 00:24:12.000]  恭喜他吧
[00:24:12.000 --> 00:24:14.000]  但他有一句說話
[00:24:14.000 --> 00:24:18.000]  令我打沉了或是辣著我
[00:24:18.000 --> 00:24:20.000]  他就是這樣說
[00:24:20.000 --> 00:24:22.000]  想不到會這麼高分
[00:24:22.000 --> 00:24:25.000]  我只是考之前的一個小時
[00:24:25.000 --> 00:24:28.000]  隨便看看筆記
[00:24:28.000 --> 00:24:31.000]  然後那一刻我突然覺得
[00:24:31.000 --> 00:24:34.000]  我之前溫習的時間和努力
[00:24:34.000 --> 00:24:36.000]  有什麼意義呢
[00:24:36.000 --> 00:24:40.000]  都不及別人的隨便一個小時
[00:24:40.000 --> 00:24:42.000]  所以我奉勸
[00:24:42.000 --> 00:24:44.000]  如果在座的那位
[00:24:44.000 --> 00:24:47.000]  就是隨便溫習一個小時
[00:24:47.000 --> 00:24:49.000]  就拿高分滿分的那個
[00:24:49.000 --> 00:24:53.000]  你放在自己心裡暗爽就行
[00:24:53.000 --> 00:24:57.000]  你不用說出來去挫折所有人
[00:24:57.000 --> 00:25:06.000]  有時面對結果和你付出的心力時間有落差
[00:25:06.000 --> 00:25:08.000]  有時你都覺得
[00:25:08.000 --> 00:25:10.000]  都可以啦
[00:25:10.000 --> 00:25:12.000]  自己消化到就算了
[00:25:12.000 --> 00:25:15.000]  但當你看到其他人
[00:25:15.000 --> 00:25:17.000]  人家旁邊那個
[00:25:17.000 --> 00:25:19.000]  付出少少
[00:25:19.000 --> 00:25:21.000]  他所得出來的結果
[00:25:21.000 --> 00:25:23.000]  和你一樣
[00:25:23.000 --> 00:25:26.000]  甚至乎比你好的時候
[00:25:26.000 --> 00:25:29.000]  其實你的心理不平衡的感覺
[00:25:29.000 --> 00:25:31.000]  是很大的
[00:25:31.000 --> 00:25:35.000]  覺得這個世界真的太不公平了
[00:25:35.000 --> 00:25:39.000]  令你覺得我在公平和努力之間的關係
[00:25:39.000 --> 00:25:42.000]  產生了一些懷疑
[00:25:42.000 --> 00:25:44.000]  而我們今天看的經文
[00:25:44.000 --> 00:25:48.000]  正正就是給我們這種感覺
[00:25:48.000 --> 00:25:52.000]  而耶穌藉著葡萄園工人這個比喻
[00:25:52.000 --> 00:25:55.000]  其實想帶出什麼訊息呢
[00:25:55.000 --> 00:25:57.000]  我們一起看一看
[00:25:57.000 --> 00:25:59.000]  在今天的經文
[00:25:59.000 --> 00:26:02.000]  《馬太福音》20章1至16節
[00:26:02.000 --> 00:26:06.000]  是關於葡萄園工人的比喻
[00:26:06.000 --> 00:26:09.000]  當時葡萄園的主人
[00:26:09.000 --> 00:26:14.000]  要找工人進入葡萄園採收葡萄
[00:26:14.000 --> 00:26:18.000]  他們一大早就會出去市場找人
[00:26:18.000 --> 00:26:22.000]  當時的工人每天都在市集的地方
[00:26:22.000 --> 00:26:24.000]  站著
[00:26:24.000 --> 00:26:26.000]  等待僱主看到他們
[00:26:26.000 --> 00:26:29.000]  就說「你你你你你,過來開工了」
[00:26:29.000 --> 00:26:32.000]  所以當天他被選中
[00:26:32.000 --> 00:26:34.000]  就有工開了
[00:26:34.000 --> 00:26:36.000]  在葡萄園的故事中
[00:26:36.000 --> 00:26:38.000]  有一位工人
[00:26:38.000 --> 00:26:40.000]  為了方便稱呼他
[00:26:40.000 --> 00:26:42.000]  我稱呼他為「強仔」
[00:26:42.000 --> 00:26:44.000]  那個葡萄園工人「強仔」
[00:26:44.000 --> 00:26:46.000]  他一大早
[00:26:46.000 --> 00:26:49.000]  六點鐘已經站在那裡
[00:26:49.000 --> 00:26:51.000]  等人請他
[00:26:51.000 --> 00:26:52.000]  很幸運地
[00:26:52.000 --> 00:26:55.000]  他被葡萄園的主人看到
[00:26:55.000 --> 00:26:57.000]  就請他
[00:26:57.000 --> 00:27:01.000]  和一班工人一起進入葡萄園
[00:27:01.000 --> 00:27:03.000]  打工,工作
[00:27:03.000 --> 00:27:05.000]  你猜猜工資是多少呢?
[00:27:05.000 --> 00:27:07.000]  這裡有寫
[00:27:07.000 --> 00:27:08.000]  工資是
[00:27:08.000 --> 00:27:10.000]  原主和工人說定了
[00:27:10.000 --> 00:27:12.000]  一天的工資
[00:27:12.000 --> 00:27:14.000]  一天一個工資
[00:27:14.000 --> 00:27:17.000]  等於帶他們進入葡萄園
[00:27:17.000 --> 00:27:19.000]  一個工資代表
[00:27:19.000 --> 00:27:22.000]  當時一個普通工人
[00:27:22.000 --> 00:27:24.000]  一天的工資
[00:27:24.000 --> 00:27:26.000]  「強仔」很好
[00:27:26.000 --> 00:27:29.000]  他肯定有一個工資
[00:27:29.000 --> 00:27:30.000]  首先
[00:27:30.000 --> 00:27:33.000]  今天的飯錢有著落
[00:27:33.000 --> 00:27:36.000]  家裡的洗費
[00:27:36.000 --> 00:27:38.000]  有錢支付
[00:27:38.000 --> 00:27:39.000]  不用擔心
[00:27:39.000 --> 00:27:40.000]  可以放心
[00:27:40.000 --> 00:27:43.000]  於是「強仔」就帶著這個心情
[00:27:43.000 --> 00:27:45.000]  努力地工作
[00:27:45.000 --> 00:27:47.000]  在葡萄園裡
[00:27:47.000 --> 00:27:49.000]  就算烈日當空地曬著
[00:27:49.000 --> 00:27:51.000]  也不要緊
[00:27:51.000 --> 00:27:53.000]  因為擔憂都沒有了
[00:27:53.000 --> 00:27:55.000]  所以也開心
[00:27:55.000 --> 00:28:00.000]  於是「強仔」很努力地工作了三個小時
[00:28:00.000 --> 00:28:03.000]  大約九點多
[00:28:03.000 --> 00:28:06.000]  他看到有一批人進來
[00:28:06.000 --> 00:28:08.000]  也是一樣去摘葡萄
[00:28:08.000 --> 00:28:09.000]  他就想
[00:28:09.000 --> 00:28:14.000]  嘩,為什麼原主九點鐘又請一班人進來
[00:28:14.000 --> 00:28:15.000]  他就想
[00:28:15.000 --> 00:28:19.000]  可能最近葡萄園收成很好
[00:28:19.000 --> 00:28:22.000]  我們這班人不夠人手摘
[00:28:22.000 --> 00:28:24.000]  多找一批人進來也好
[00:28:24.000 --> 00:28:26.000]  幫助一下我
[00:28:26.000 --> 00:28:28.000]  我就不用做那麼多
[00:28:28.000 --> 00:28:29.000]  於是他就這樣
[00:28:29.000 --> 00:28:31.000]  繼續工作三個小時
[00:28:31.000 --> 00:28:33.000]  大約到十二點
[00:28:33.000 --> 00:28:36.000]  又來一批人
[00:28:36.000 --> 00:28:38.000]  一樣來摘葡萄
