
[00:00:00.000 --> 00:00:04.000]  大家好,我的聲音也不太好
[00:09:01.000 --> 00:09:04.000]  將自己賣給敗壞
[00:09:04.000 --> 00:09:05.000]  而是這樣生成
[00:09:05.000 --> 00:09:09.000]  不是我們不斷重複這些事
[00:09:09.000 --> 00:09:12.000]  而是我們生成這個敗壞
[00:09:12.000 --> 00:09:17.000]  重建自己關係講道的第一步
[00:09:17.000 --> 00:09:21.000]  停止用舊我的眼光去看自己
[00:09:21.000 --> 00:09:24.000]  我們問自己三個問題
[00:09:24.000 --> 00:09:28.000]  我的自我定義是否建立在神的話語上
[00:09:28.000 --> 00:09:31.000]  還是在世俗上
[00:09:31.000 --> 00:09:36.000]  我們有沒有一些罪的麻木
[00:09:36.000 --> 00:09:41.000]  需要神重新喚醒我們的痛覺
[00:09:41.000 --> 00:09:43.000]  因為我們又不是願意宣告
[00:09:43.000 --> 00:09:48.000]  從今以後我們不照舊人行事
[00:09:48.000 --> 00:09:52.000]  頂替我們的舊我不是過去
[00:09:52.000 --> 00:09:57.000]  而是活在我們每天的藉口和妥協裏
[00:09:57.000 --> 00:10:01.000]  神呼召我們要醒來
[00:10:01.000 --> 00:10:03.000]  我們要認清我們的虛妄
[00:10:03.000 --> 00:10:04.000]  拒絕昏昧
[00:10:04.000 --> 00:10:09.000]  恢復知覺
[00:10:09.000 --> 00:10:12.000]  接著我們說說如何學習基督
[00:10:12.000 --> 00:10:16.000]  在心思裏面更新的新我
[00:10:16.000 --> 00:10:18.000]  在四章二十節裏說
[00:10:18.000 --> 00:10:21.000]  但你們從基督學的不是這樣
[00:10:21.000 --> 00:10:22.000]  如果你們聽過他的道
[00:10:22.000 --> 00:10:24.000]  領了他的教
[00:10:24.000 --> 00:10:26.000]  因為真理就在耶穌裏
[00:10:26.000 --> 00:10:28.000]  你們要脫去從前的行為
[00:10:28.000 --> 00:10:30.000]  脫去舊我
[00:10:30.000 --> 00:10:34.000]  舊我是因私欲的迷惑而漸漸敗壞的
[00:10:34.000 --> 00:10:37.000]  你們要把自己的心智更新
[00:10:37.000 --> 00:10:39.000]  並且穿上新我
[00:10:39.000 --> 00:10:42.000]  這新我是照著上帝的形象造的
[00:10:42.000 --> 00:10:46.000]  有從真理來的公義和聖潔
[00:10:46.000 --> 00:10:49.000]  保羅在四章二十節裏
[00:10:49.000 --> 00:10:51.000]  給了一個很強烈的對比
[00:10:51.000 --> 00:10:55.000]  他說你們學了基督就不應該是這樣
[00:10:55.000 --> 00:10:57.000]  因為你們真的聽過他的道理
[00:10:57.000 --> 00:10:58.000]  領過他的教
[00:10:58.000 --> 00:11:00.000]  你就不應該再是這樣
[00:11:00.000 --> 00:11:03.000]  這個學了一套的教義
[00:11:03.000 --> 00:11:07.000]  這個不是說學了一套的教義
[00:11:07.000 --> 00:11:12.000]  而是把基督作為你生命的師傅
[00:11:12.000 --> 00:11:13.000]  剛剛完了浸禮
[00:11:13.000 --> 00:11:15.000]  你們上星期不是浸禮了嗎?
[00:11:15.000 --> 00:11:17.000]  可能受浸的時候會不會用到
[00:11:17.000 --> 00:11:20.000]  《迦太書》三章二十七節
[00:11:20.000 --> 00:11:22.000]  你們受洗歸入基督
[00:11:22.000 --> 00:11:24.000]  都是披戴基督
[00:11:24.000 --> 00:11:27.000]  披戴基督就是讓人一眼就看得出
[00:11:27.000 --> 00:11:30.000]  你是屬基督的人
[00:11:30.000 --> 00:11:32.000]  四章二十二至二十四節
[00:11:32.000 --> 00:11:35.000]  說的是新我的形成
[00:11:35.000 --> 00:11:41.000]  脫去原文的意思是帶有自己脫下來的意象
[00:11:41.000 --> 00:11:45.000]  是有意識地決斷這樣做
[00:11:45.000 --> 00:11:48.000]  不是說除了脫
[00:11:48.000 --> 00:11:49.000]  不是這樣
[00:11:49.000 --> 00:11:50.000]  是特別的意思
[00:11:50.000 --> 00:11:51.000]  我舉個例子
[00:11:51.000 --> 00:11:53.000]  如果我說我想減肥
[00:11:53.000 --> 00:11:55.000]  是因為我想瘦
[00:11:55.000 --> 00:11:57.000]  又或者說
[00:11:57.000 --> 00:11:59.000]  我想減肥是因為我想身體健康
[00:11:59.000 --> 00:12:01.000]  我想活得更加好
[00:12:01.000 --> 00:12:02.000]  我想侍奉更得力
[00:12:02.000 --> 00:12:04.000]  這個就很不同
[00:12:04.000 --> 00:12:06.000]  脫去不是被動
[00:12:06.000 --> 00:12:09.000]  而是被人脫去救我
[00:12:09.000 --> 00:12:13.000]  不是單單說一個動作
[00:12:13.000 --> 00:12:15.000]  而是一個自我的決斷
[00:12:15.000 --> 00:12:17.000]  自己主動地選擇脫去
[00:12:17.000 --> 00:12:22.000]  因為這個對自己有益的行動
[00:12:22.000 --> 00:12:24.000]  救人被描述為
[00:12:24.000 --> 00:12:27.000]  因私慾的迷惑而敗壞
[00:12:27.000 --> 00:12:30.000]  重點不是外在的行為
[00:12:30.000 --> 00:12:32.000]  而是身份的定位
[00:12:32.000 --> 00:12:36.000]  錯誤所帶來的整體敗壞
[00:12:36.000 --> 00:12:40.000]  不知道大家今天處於什麼光景
[00:12:40.000 --> 00:12:43.000]  是否還是一個救人的光景
[00:12:43.000 --> 00:12:46.000]  不知道大家會否想脫去自己去救我
[00:12:46.000 --> 00:12:50.000]  其實神從來沒有迫我們這樣做
[00:12:50.000 --> 00:12:53.000]  這個不是一個命令式
[00:12:53.000 --> 00:12:56.000]  是正正連接上面的一段經文
[00:12:56.000 --> 00:12:58.000]  即是四章二十至二十一節
[00:12:58.000 --> 00:13:01.000]  它說我們學了基督的結果
[00:13:01.000 --> 00:13:03.000]  與祂有內在連結
[00:13:03.000 --> 00:13:05.000]  我們已經學了基督
[00:13:05.000 --> 00:13:08.000]  所以我們自己會被祂真理的更新
[00:13:08.000 --> 00:13:10.000]  所以我們脫去
[00:13:10.000 --> 00:13:14.000]  脫去這是一個自然而然的行為和結果
[00:13:14.000 --> 00:13:17.000]  我們繼續看二十三節
[00:13:17.000 --> 00:13:22.000]  你們要把心智更新
[00:13:22.000 --> 00:13:27.000]  更新是一個被動詞在原文裡
[00:13:27.000 --> 00:13:31.000]  不是自己更新自己
[00:13:31.000 --> 00:13:34.000]  而是被聖靈和真理更新
[00:13:34.000 --> 00:13:38.000]  我們的戰場其實在我們的思維中心
[00:13:38.000 --> 00:13:42.000]  原來文化的持續性
[00:13:42.000 --> 00:13:46.000]  是指這個光景不斷發生
[00:13:46.000 --> 00:13:48.000]  正正在我們面對的生活就是這樣
[00:13:48.000 --> 00:13:51.000]  其實現實地我們面對的生活也是這樣
[00:13:51.000 --> 00:13:53.000]  不斷發生重複
[00:13:53.000 --> 00:13:56.000]  好像我們無法控制我們的思想
[00:13:56.000 --> 00:14:01.000]  其實神不斷在幫我們拆解舊有的框架
[00:14:01.000 --> 00:14:03.000]  建立新的眼光
[00:14:03.000 --> 00:14:05.000]  我們的責任是配合
[00:14:05.000 --> 00:14:08.000]  不是捉住舊有的東西不放
[00:14:08.000 --> 00:14:11.000]  我們的心思就是一個戰場
[00:14:11.000 --> 00:14:15.000]  我們有沒有留意到自己在想什麼
[00:14:15.000 --> 00:14:18.000]  或者我們是否真的無法控制
[00:14:18.000 --> 00:14:25.000]  當我們意識到自己有負面或污穢的思想的時候
[00:14:25.000 --> 00:14:27.000]  我們願意去呼求神
[00:14:27.000 --> 00:14:30.000]  讓聖靈去掌管我們
[00:14:30.000 --> 00:14:33.000]  當我們的舊有告訴我們
[00:14:33.000 --> 00:14:34.000]  救我
[00:14:34.000 --> 00:14:36.000]  當我們的舊有告訴我們
[00:14:36.000 --> 00:14:38.000]  我不配被愛的時候
[00:14:38.000 --> 00:14:39.000]  新我卻是說
[00:14:39.000 --> 00:14:40.000]  基督為我們死
[00:14:40.000 --> 00:14:43.000]  我們已經完全被接納
[00:14:43.000 --> 00:14:46.000]  當我們舊的我告訴我們
[00:14:46.000 --> 00:14:47.000]  你是失敗的
[00:14:47.000 --> 00:14:49.000]  新的我就是說
[00:14:49.000 --> 00:14:52.000]  我的意在基督裡面已經完全
[00:14:52.000 --> 00:14:56.000]  這是心意更新的日常操練
[00:14:56.000 --> 00:14:59.000]  思想帶動我們的行為
[00:14:59.000 --> 00:15:02.000]  我們有沒有讓聖靈更新我們的思想
[00:15:02.000 --> 00:15:05.000]  我們有沒有操練我們在想什麼
[00:15:05.000 --> 00:15:08.000]  我們有沒有操練我們在想事情的方法
[00:15:08.000 --> 00:15:10.000]  其實是一個鍛鍊
[00:15:10.000 --> 00:15:12.000]  當我們一想到不好的時候
[00:15:12.000 --> 00:15:15.000]  我們去提醒自己去調教神
[00:15:15.000 --> 00:15:17.000]  去怎樣教導我們
[00:15:17.000 --> 00:15:21.000]  還是繼續放縱我們的私慾
[00:15:21.000 --> 00:15:23.000]  我們不單要脫去
[00:15:23.000 --> 00:15:25.000]  更要穿上新人
[00:15:25.000 --> 00:15:27.000]  我們要有意識地
[00:15:27.000 --> 00:15:30.000]  當一個新人去行事
[00:15:30.000 --> 00:15:32.000]  而不是一味拿著我們的舊我
[00:15:32.000 --> 00:15:34.000]  做一個藉口
[00:15:34.000 --> 00:15:37.000]  新人是照著神的形象所做
[00:15:37.000 --> 00:15:39.000]  這裡好像是直接聯想
[00:15:39.000 --> 00:15:41.000]  聯在這個創世裡面
[00:15:41.000 --> 00:15:44.000]  照著神的形象做
[00:15:44.000 --> 00:15:45.000]  顯示這個新我
[00:15:45.000 --> 00:15:49.000]  是重新創造的一個身份
[00:15:49.000 --> 00:15:51.000]  在真理的人意和聖潔裡面
[00:15:51.000 --> 00:15:54.000]  好像神一樣
[00:15:54.000 --> 00:15:56.000]  穿上新人的意味是
[00:15:56.000 --> 00:15:58.000]  穿上一個新的身份
[00:15:58.000 --> 00:16:00.000]  去回應舊的挑戰
[00:16:00.000 --> 00:16:02.000]  壓力來的時候
[00:16:02.000 --> 00:16:04.000]  我們不是說我做不到
[00:16:04.000 --> 00:16:08.000]  而是神意給我們有新人的能力
[00:16:08.000 --> 00:16:10.000]  被人傷害的時候
[00:16:10.000 --> 00:16:12.000]  不是說我受不到
[00:16:12.000 --> 00:16:17.000]  而是說新人在基督裡有瑤書和恩典
[00:16:17.000 --> 00:16:20.000]  重建關係的第二步
[00:16:20.000 --> 00:16:23.000]  我們不是做一個更好的舊我
[00:16:23.000 --> 00:16:25.000]  而是承認我們的舊我
[00:16:25.000 --> 00:16:28.000]  已經在基督裡被判死刑
[00:16:28.000 --> 00:16:30.000]  我們不要以我們的舊我
[00:16:30.000 --> 00:16:32.000]  自我定義
[00:16:32.000 --> 00:16:35.000]  讓神更新我們心智的靈
[00:16:35.000 --> 00:16:38.000]  重學如何去看自己
[00:16:38.000 --> 00:16:40.000]  不是以這些成就
[00:16:40.000 --> 00:16:43.000]  評價和慾望來為標準
[00:16:43.000 --> 00:16:45.000]  而是以基督的愛
[00:16:45.000 --> 00:16:48.000]  在基督裡被愛、被揀選、被赦免
[00:16:48.000 --> 00:16:50.000]  被創造為新人
[00:16:50.000 --> 00:16:52.000]  為一個真實
[00:16:52.000 --> 00:16:55.000]  每當我們在行為上有具體的選擇的時候
[00:16:55.000 --> 00:16:57.000]  我們去問自己
[00:16:57.000 --> 00:16:58.000]  這一刻的反應
[00:16:58.000 --> 00:17:00.000]  我們究竟是活在舊我裡面
[00:17:00.000 --> 00:17:05.000]  還是活在神創造的新我裡面
[00:17:05.000 --> 00:17:06.000]  第三點
[00:17:06.000 --> 00:17:08.000]  活出新人
[00:17:08.000 --> 00:17:10.000]  在具體選擇中
[00:17:10.000 --> 00:17:12.000]  斷絕舊我
[00:17:12.000 --> 00:17:14.000]  我們可以一起去到這幾節經文嗎?
[00:17:14.000 --> 00:17:15.000]  大家看到嗎?
[00:17:15.000 --> 00:17:17.000]  應該年輕人也看到吧?
[00:17:17.000 --> 00:17:18.000]  好,我們一起讀吧
[00:17:18.000 --> 00:17:19.000]  預備,1、2、3
[00:17:19.000 --> 00:17:23.000]  所以你們要棄絕謊言
[00:17:23.000 --> 00:17:26.000]  每個人要與淪舍說誠實話
[00:17:26.000 --> 00:17:29.000]  因為我們是互為肢體
[00:17:29.000 --> 00:17:32.000]  即使生氣也不要犯罪
[00:17:32.000 --> 00:17:34.000]  不可含怒度日落
[00:17:34.000 --> 00:17:37.000]  不可給魔鬼留地步
[00:17:37.000 --> 00:17:40.000]  偷竊的不要再偷
[00:17:40.000 --> 00:17:41.000]  總要勤勞
[00:17:41.000 --> 00:17:43.000]  親手做正當的事
[00:17:43.000 --> 00:17:46.000]  這樣才可以把自己有用的
[00:17:46.000 --> 00:17:48.000]  分級有缺乏的人
[00:17:48.000 --> 00:17:51.000]  一句壞話也不可出口
[00:17:51.000 --> 00:17:56.000]  只要隨著需要說做就人的好話
[00:17:56.000 --> 00:17:58.000]  讓聽見的人得益處
[00:17:58.000 --> 00:18:02.000]  不要視神的靈性擔憂
[00:18:02.000 --> 00:18:05.000]  你們原是受了他的印記
[00:18:05.000 --> 00:18:08.000]  等候得救贖的日子來到
[00:18:08.000 --> 00:18:12.000]  一切苦毒、憤怒、怒恨
[00:18:12.000 --> 00:18:16.000]  讓鬧、毀謗和一切惡毒
[00:18:16.000 --> 00:18:19.000]  都要從你們中間除掉
[00:18:19.000 --> 00:18:21.000]  要仁慈相待
[00:18:21.000 --> 00:18:25.000]  全憐憫的心彼此饒恕
[00:18:25.000 --> 00:18:30.000]  正如神在基督裡饒恕了你們一樣
[00:18:30.000 --> 00:18:31.000]  謝謝大家
[00:18:31.000 --> 00:18:32.000]  知道大家看得很辛苦
[00:18:32.000 --> 00:18:34.000]  字體頗為小
[00:18:34.000 --> 00:18:36.000]  下次我會改大一點
[00:18:36.000 --> 00:18:39.000]  好,抱著蓋子
[00:18:39.000 --> 00:18:43.000]  重戰自我關係最真實的場景是什麼?
[00:18:43.000 --> 00:18:46.000]  不是在我們退休的時候
[00:18:46.000 --> 00:18:51.000]  卻是在我們每一天的關係和反應中選擇
[00:18:51.000 --> 00:18:54.000]  新我不只是改變自我的感覺
[00:18:54.000 --> 00:18:57.000]  更具體的是關係的模式
[00:18:57.000 --> 00:19:01.000]  保羅用了一連串的對比命令
[00:19:01.000 --> 00:19:06.000]  顯示了舊我如何在新我面前敗退
[00:19:06.000 --> 00:19:09.000]  其實在四章25至32節
[00:19:09.000 --> 00:19:11.000]  即是大家剛才讀的裡面
[00:19:11.000 --> 00:19:16.000]  最多出現的字是什麼?
[00:19:16.000 --> 00:19:17.000]  你們讀完
[00:19:17.000 --> 00:19:20.000]  最多出現
[00:19:20.000 --> 00:19:23.000]  「不要」和「要」
[00:19:23.000 --> 00:19:25.000]  很清晰地教我們
[00:19:25.000 --> 00:19:28.000]  我們什麼要做,什麼不要做
[00:19:28.000 --> 00:19:32.000]  我想大家在字面上都會明白
[00:19:32.000 --> 00:19:36.000]  教我們要真實地取代我們的虛假
