
[00:00:00.000 --> 00:00:04.320]  今天的講題叫作《作門徒,事成為光》
[00:03:08.080 --> 00:03:11.040]  當我知道原因的時候
[00:03:11.720 --> 00:03:16.120]  我只是意圖,我只是知道他們怎樣看我
[00:03:16.120 --> 00:03:19.120]  當我意圖的時候,我真的發覺
[00:03:19.120 --> 00:03:21.600]  旁邊的人的眼光是有點奇怪的
[00:03:21.600 --> 00:03:24.200]  但我繼續去吃嗎?
[00:03:24.200 --> 00:03:26.800]  怕不怕他們的眼光好呢?
[00:03:26.800 --> 00:03:29.320]  我當然不怕他們的眼光
[00:03:29.320 --> 00:03:30.920]  因為我只是意圖而已
[00:03:30.920 --> 00:03:35.800]  本身這些食店為了的目的都是治療人的肚皮
[00:03:35.800 --> 00:03:38.600]  那我為甚麼要去戒人的眼光呢?
[00:03:39.320 --> 00:03:43.320]  原來吃拉麵、牛肉飯、快餐是窮男吃的東西
[00:03:43.320 --> 00:03:46.600]  當時的日本人是這樣想的
[00:03:46.600 --> 00:03:52.440]  今天的講題是《作門徒成為光》
[00:03:52.440 --> 00:03:57.080]  選了《肥立比書》二章十二至十八節
[00:03:57.080 --> 00:04:01.960]  重點都會說十四、十五、十六、十三節
[00:04:01.960 --> 00:04:04.520]  我先讀經文
[00:04:04.520 --> 00:04:07.720]  《肥立比書》二章十二節開始
[00:04:07.720 --> 00:04:09.720]  (文字)
[00:04:10.600 --> 00:04:12.600]  (文字)
[00:04:12.600 --> 00:04:14.600]  (文字)
[00:04:14.600 --> 00:04:16.600]  (文字)
[00:04:16.600 --> 00:04:18.600]  (文字)
[00:04:18.600 --> 00:04:20.600]  (文字)
[00:04:20.600 --> 00:04:22.800]  造成你們得救的功夫
[00:04:22.800 --> 00:04:24.800]  因為你們立志行事
[00:04:24.800 --> 00:04:27.340]  都是神在你們心裡運行
[00:04:27.340 --> 00:04:29.740]  為要成就他的美儀
[00:04:29.740 --> 00:04:33.340]  凡所行的都不要發怨言起爭論
[00:04:33.340 --> 00:04:35.340]  使你們無可指責
[00:04:35.340 --> 00:04:38.380]  誠實無畏在這彎曲撥貌的世代
[00:04:38.380 --> 00:04:40.380]  作神無瑕疵的兒女
[00:04:40.380 --> 00:04:42.380]  你們顯在這世代中
[00:04:42.380 --> 00:04:45.620]  好像光明照耀
[00:04:45.620 --> 00:04:47.620]  將生命的道表明出來
[00:04:47.620 --> 00:04:50.020]  叫我在基督的日子好誇
[00:04:50.020 --> 00:04:52.500]  我沒有空炮也沒有徒勞
[00:04:52.500 --> 00:04:57.700]  我以你們的信心為貢獻的祭物
[00:04:57.700 --> 00:05:01.300]  我若被囂墊在旗上也是喜樂
[00:05:01.300 --> 00:05:06.300]  而且與你們眾人一同喜樂
[00:05:06.300 --> 00:05:08.700]  你們也照樣喜樂
[00:05:08.700 --> 00:05:10.700]  並且與我一同喜樂
[00:05:10.700 --> 00:05:12.700]  我們一起祈禱
[00:05:12.700 --> 00:05:14.700]  再一次獻上感恩
[00:05:14.700 --> 00:05:16.700]  因為你使我們每一個
[00:05:16.700 --> 00:05:19.700]  成為軍營的一點光
[00:05:19.700 --> 00:05:23.700]  幫助他渡過一個不容易的時間
[00:05:23.700 --> 00:05:25.700]  主啊,我在這裡也求祢
[00:05:25.700 --> 00:05:27.700]  不只是今天保護他
[00:05:27.700 --> 00:05:29.700]  祢繼續每一天都保護他
[00:05:29.700 --> 00:05:31.700]  讓他也能成為
[00:05:31.700 --> 00:05:33.700]  與我們一樣成為
[00:05:33.700 --> 00:05:35.700]  這個世上的光
[00:05:35.700 --> 00:05:38.700]  求祢保守帶領我們的身心靈
[00:05:38.700 --> 00:05:39.700]  讓聽的、說的都得到
[00:05:39.700 --> 00:05:42.700]  和你話語的祝福和保守
[00:05:42.700 --> 00:05:44.700]  甚至引導我們走前面的路
[00:05:44.700 --> 00:05:45.700]  多謝聽我們的祈禱
[00:05:45.700 --> 00:05:47.700]  祈禱奉我主耶穌基督寶貝的聖名
[00:05:47.700 --> 00:05:51.700]  我們要了解
[00:05:51.700 --> 00:05:54.700]  為何保羅會寫這本書給菲律賓教會
[00:05:54.700 --> 00:05:56.700]  首先要認識一下
[00:05:56.700 --> 00:06:00.700]  究竟菲律賓教會和社會是怎樣的
[00:06:00.700 --> 00:06:06.700]  菲律賓其實是一個羅馬的殖民地
[00:06:06.700 --> 00:06:08.700]  在海港的旁邊
[00:06:08.700 --> 00:06:10.700]  是一個很重鎮的城市
[00:06:10.700 --> 00:06:13.700]  裡面有兩個文化
[00:06:13.700 --> 00:06:16.700]  有兩個很重要的價值觀
[00:06:16.700 --> 00:06:19.700]  很盛行在羅馬帝國裡面
[00:06:19.700 --> 00:06:22.700]  一個是奴隸的文化
[00:06:22.700 --> 00:06:25.700]  一個是榮辱的文化
[00:06:25.700 --> 00:06:27.700]  奴隸
[00:06:27.700 --> 00:06:34.700]  奴隸在當時菲律賓的城市裡
[00:06:34.700 --> 00:06:36.700]  是佔三分一的人口
[00:06:36.700 --> 00:06:38.700]  當中有三個
[00:06:38.700 --> 00:06:40.700]  有一個就是奴隸
[00:06:41.700 --> 00:06:47.700]  當時的人將奴隸成為他們的物件
[00:06:47.700 --> 00:06:49.700]  所以叫做奴隸文化
[00:06:49.700 --> 00:06:53.700]  當時的人以成為羅馬公民為驕傲
[00:06:53.700 --> 00:06:56.700]  和他們其中一個很重要的目標
[00:06:56.700 --> 00:06:58.700]  當你成為羅馬公民
[00:06:58.700 --> 00:07:00.700]  你有權
[00:07:00.700 --> 00:07:01.700]  有錢
[00:07:01.700 --> 00:07:02.700]  越有錢
[00:07:02.700 --> 00:07:03.700]  你就越有權
[00:07:03.700 --> 00:07:04.700]  他是反過來的
[00:07:04.700 --> 00:07:05.700]  他不是有權才有錢
[00:07:05.700 --> 00:07:07.700]  他是有錢才有權
[00:07:07.700 --> 00:07:08.700]  有錢
[00:07:08.700 --> 00:07:10.700]  你就能夠買更多奴隸
[00:07:10.700 --> 00:07:13.700]  你就能夠有權利去銷售你的奴隸
[00:07:13.700 --> 00:07:16.700]  去賺取更多你需要的東西
[00:07:16.700 --> 00:07:18.700]  所以有錢就有權
[00:07:18.700 --> 00:07:20.700]  有權就能夠攀得更高
[00:07:20.700 --> 00:07:22.700]  能夠攀得更高
[00:07:22.700 --> 00:07:26.700]  就能夠找更多賺錢的機會
[00:07:26.700 --> 00:07:29.700]  當時奴隸文化和榮辱文化
[00:07:29.700 --> 00:07:33.700]  都是在當中一個價值的取向
[00:07:33.700 --> 00:07:38.700]  奴隸是主人的貨物
[00:07:38.700 --> 00:07:40.700]  隨時可以作買賣
[00:07:40.700 --> 00:07:44.700]  當中奴隸除了勞動人口搬運
[00:07:44.700 --> 00:07:45.700]  做清潔
[00:07:45.700 --> 00:07:47.700]  做一些我們覺得很低下的事
[00:07:47.700 --> 00:07:50.700]  其實有些專業的服務
[00:07:50.700 --> 00:07:52.700]  例如私人教師
[00:07:52.700 --> 00:07:53.700]  例如管家
[00:07:53.700 --> 00:07:56.700]  其實都是當時奴隸的一種
[00:07:56.700 --> 00:08:00.700]  甚至有一些專業的人士
[00:08:00.700 --> 00:08:01.700]  例如會計
[00:08:01.700 --> 00:08:04.700]  其實都是當時奴隸的一種
[00:08:04.700 --> 00:08:07.700]  這裡有沒有人讀會計或做會計
[00:08:07.700 --> 00:08:09.700]  沒有
[00:08:09.700 --> 00:08:12.700]  這裡沒有當時的奴隸
[00:08:12.700 --> 00:08:16.700]  當時就是因為這樣
[00:08:16.700 --> 00:08:19.700]  所以主人越有錢
[00:08:19.700 --> 00:08:21.700]  越買專業的服務
[00:08:21.700 --> 00:08:23.700]  他就越能夠有升值
[00:08:23.700 --> 00:08:25.700]  可以說是升值的能力
[00:08:25.700 --> 00:08:27.700]  他就越能夠去做一些
[00:08:27.700 --> 00:08:30.700]  就能夠賺更多錢
[00:08:30.700 --> 00:08:34.700]  榮辱文化就是榮耀你的地位
[00:08:34.700 --> 00:08:36.700]  你的財產
[00:08:36.700 --> 00:08:38.700]  越貧窮
[00:08:38.700 --> 00:08:40.700]  社會低下階層越低
[00:08:40.700 --> 00:08:43.700]  就是一種羞恥
[00:08:43.700 --> 00:08:47.700]  推崇這個價值取向的目的
[00:08:47.700 --> 00:08:52.700]  其實背後的就是操控
[00:08:52.700 --> 00:08:55.700]  操控你的思想
[00:08:55.700 --> 00:08:58.700]  操控你的經濟
[00:08:58.700 --> 00:09:00.700]  操控你的社會地位
[00:09:00.700 --> 00:09:02.700]  操控大家一起追求
[00:09:02.700 --> 00:09:06.700]  當時的社會價值
[00:09:06.700 --> 00:09:11.700]  其實在外面有錢有權有地位
[00:09:11.700 --> 00:09:13.700]  其實不是問題
[00:09:13.700 --> 00:09:16.700]  姆羅的教導沒有說錢不好
[00:09:16.700 --> 00:09:18.700]  沒有說有權力不好
[00:09:18.700 --> 00:09:20.700]  沒有說有高位不好
[00:09:20.700 --> 00:09:23.700]  但是目的和目標才是重要
[00:09:23.700 --> 00:09:26.700]  我們賺錢都是想養家
[00:09:26.700 --> 00:09:28.700]  或者我們賺錢
[00:09:28.700 --> 00:09:34.700]  都是想我們有一個理想可以達到
[00:09:34.700 --> 00:09:36.700]  這個不是問題
[00:09:36.700 --> 00:09:37.700]  這個是好的
[00:09:37.700 --> 00:09:41.700]  但是當我們追求錢權和地位的時候
[00:09:41.700 --> 00:09:44.700]  我們的目的目標只是讓自己更多
[00:09:44.700 --> 00:09:46.700]  去剝削其他人
[00:09:46.700 --> 00:09:49.700]  這個就是當時的價值和問題
[00:09:49.700 --> 00:09:53.700]  而且這些就是操控背後的目的
[00:09:53.700 --> 00:09:55.700]  我們需要知道
[00:09:55.700 --> 00:10:02.700]  為什麼當時和今天的社會價值取向是這樣
[00:10:02.700 --> 00:10:04.700]  然後我們才知道
[00:10:04.700 --> 00:10:06.700]  如何從聖經的教導
[00:10:06.700 --> 00:10:11.700]  活出我們天國真正使命的價值
[00:10:11.700 --> 00:10:14.700]  我們不能改變這個世界
[00:10:14.700 --> 00:10:17.700]  或者我們不能完全改變這個世界
[00:10:17.700 --> 00:10:20.700]  但是保羅今天在這裡的教導
[00:10:20.700 --> 00:10:26.700]  幫助我們如何調整正確的價值
[00:10:26.700 --> 00:10:28.700]  在第十二節
[00:10:28.700 --> 00:10:30.700]  這樣看來
[00:10:30.700 --> 00:10:32.700]  前面說過一些東西
[00:10:32.700 --> 00:10:34.700]  前面說過什麼呢
[00:10:34.700 --> 00:10:37.700]  在第一章裡說到
[00:10:37.700 --> 00:10:39.700]  我願意你們知道
[00:10:39.700 --> 00:10:43.700]  我所遭遇的事更是叫福音興旺
[00:10:43.700 --> 00:10:45.700]  因為他當時坐牢
[00:10:45.700 --> 00:10:47.700]  所有人都知道他坐牢
[00:10:47.700 --> 00:10:50.700]  全是為了傳福音和基督的緣故
[00:10:50.700 --> 00:10:55.700]  而且在那裡有多半的弟兄知道他受困所
[00:10:55.700 --> 00:10:57.700]  就越發放膽傳道
[00:10:57.700 --> 00:10:59.700]  無所懼怕
[00:10:59.700 --> 00:11:01.700]  越有錢
[00:11:01.700 --> 00:11:02.700]  越有權
[00:11:02.700 --> 00:11:06.700]  就越能夠去操控所有的東西
[00:11:06.700 --> 00:11:08.700]  當我想到這裡的時候
[00:11:08.700 --> 00:11:12.700]  我又想起前一陣子很流行的那套戲
[00:11:12.700 --> 00:11:15.700]  三億收視那套
[00:11:15.700 --> 00:11:17.700]  我突然忘記叫什麼名字
[00:11:17.700 --> 00:11:19.700]  《獨屍大狀》
[00:11:19.700 --> 00:11:24.700]  是很真實去反映現實的狀況
[00:11:24.700 --> 00:11:26.700]  我們可以做什麼呢
[00:11:26.700 --> 00:11:30.700]  我願意你們知道
[00:11:30.700 --> 00:11:34.700]  我今天所遭遇的事是叫福音更興旺
[00:11:34.700 --> 00:11:36.700]  其實在世界很多地方
[00:11:36.700 --> 00:11:42.700]  特別是一些去阻止或者禁止基督教傳開的地方
[00:11:42.700 --> 00:11:46.700]  那裡的福音反而更興旺
[00:11:46.700 --> 00:11:52.700]  大家知道我在一個香港人的鄉下傳福音
[00:11:52.700 --> 00:11:55.700]  我是用宗教簽證進去的
[00:11:55.700 --> 00:11:58.700]  他根本不怕你傳福音
[00:11:58.700 --> 00:12:00.700]  所以你橫行進去都沒有問題
[00:12:00.700 --> 00:12:02.700]  因為他根本很難去傳
[00:12:02.700 --> 00:12:04.700]  這就是一個現況
[00:12:04.700 --> 00:12:05.700]  其實越壓迫
[00:12:05.700 --> 00:12:07.700]  因為那件事是真
[00:12:07.700 --> 00:12:10.700]  那件事是我們需要去堅守的時候
[00:12:10.700 --> 00:12:12.700]  更加需要
[00:12:12.700 --> 00:12:16.700]  因為錢買不到的東西
[00:12:16.700 --> 00:12:18.700]  就是宗教的自由
[00:12:18.700 --> 00:12:20.700]  或者一些不是用錢買的
[00:12:20.700 --> 00:12:21.700]  能夠買的價值
[00:12:21.700 --> 00:12:23.700]  這些才是政權
[00:12:23.700 --> 00:12:28.700]  才是一些願意要用這些權力和金錢去操控社會的人
[00:12:28.700 --> 00:12:30.700]  他們的恐懼
[00:12:30.700 --> 00:12:32.700]  所以我們的福音
[00:12:32.700 --> 00:12:34.700]  不是用錢買的
[00:12:34.700 --> 00:12:36.700]  不是用錢可以叫你信還是不信
[00:12:36.700 --> 00:12:39.700]  所以政權才去恐懼這件事
[00:12:39.700 --> 00:12:44.700]  所以這些才是真正我們需要去持守的信仰和價值
[00:12:44.700 --> 00:12:47.700]  接著《這樣看來》之前說過什麼呢?
[00:12:47.700 --> 00:12:49.700]  在這樣看來
[00:12:49.700 --> 00:12:51.700]  這個十二節上其實就是說
[00:12:51.700 --> 00:12:53.700]  大家都很熟悉的
[00:12:53.700 --> 00:12:56.700]  以耶穌基督的心為心
[00:12:56.700 --> 00:12:58.700]  不要單顧自己的事
[00:12:58.700 --> 00:12:59.700]  要顧別人的事
[00:12:59.700 --> 00:13:02.700]  不要貪圖虛化的榮耀
[00:13:02.700 --> 00:13:04.700]  要學基督的樣式
[00:13:04.700 --> 00:13:05.700]  反倒虛己
[00:13:05.700 --> 00:13:11.700]  這正正就是當時的社會完全唱反調的人生的價值
[00:13:11.700 --> 00:13:15.700]  《這樣看來》
[00:13:15.700 --> 00:13:17.700]  我們帶著敬畏上帝的心
[00:13:17.700 --> 00:13:19.700]  去謹守我們的信仰
[00:13:19.700 --> 00:13:27.700]  要作成一些我們得救的功夫
[00:13:27.700 --> 00:13:30.700]  這裡十三節說到
[00:13:30.700 --> 00:13:32.700]  我們當恐懼戰經
[00:13:32.700 --> 00:13:34.700]  要作成你們得救的功夫
[00:13:34.700 --> 00:13:36.700]  這個恐懼戰經
[00:13:36.700 --> 00:13:39.700]  不是對世界的價值觀恐懼戰經
[00:13:39.700 --> 00:13:42.700]  而是對上帝的敬畏
[00:13:42.700 --> 00:13:44.700]  我們用敬畏上帝的心
[00:13:44.700 --> 00:13:46.700]  去作成我們得救的功夫
[00:13:46.700 --> 00:13:48.700]  你們想想
[00:13:48.700 --> 00:13:51.700]  得救不是恩信稱義嗎?
[00:13:51.700 --> 00:13:53.700]  要作成我們得救的功夫?
[00:13:53.700 --> 00:13:57.700]  其實得救的功夫
[00:13:57.700 --> 00:13:59.700]  我們是已經得救
[00:13:59.700 --> 00:14:02.700]  你可以說我們有天堂入場券
[00:14:02.700 --> 00:14:07.700]  但我記得有一位我很尊敬的神學科老師
[00:14:07.700 --> 00:14:08.700]  說過一句說話
[00:14:08.700 --> 00:14:11.700]  到現在對我來說也很有影響
[00:14:11.700 --> 00:14:15.700]  他說其實我不肯定自己是否真的得救
[00:14:15.700 --> 00:14:17.700]  啊?恩信稱義
[00:14:17.700 --> 00:14:19.700]  不是肯定自己得救?
[00:14:19.700 --> 00:14:21.700]  他是這樣相信
[00:14:21.700 --> 00:14:24.700]  他相信自己能夠得救
[00:14:24.700 --> 00:14:29.700]  不過他不肯定自己能否堅持他的信仰
[00:14:29.700 --> 00:14:31.700]  到他回去見主面
[00:14:31.700 --> 00:14:37.700]  所以他要努力每一天做好他得救的功夫
[00:14:37.700 --> 00:14:42.700]  以至他能夠保持這個溫度
[00:14:42.700 --> 00:14:43.700]  保持這個力氣
[00:14:43.700 --> 00:14:45.700]  保持這個信心
[00:14:45.700 --> 00:14:49.700]  以至他每一天來天國
[00:14:49.700 --> 00:14:51.700]  比他的身份越來越近
[00:14:51.700 --> 00:14:54.700]  他努力去做他的神學教育
[00:14:54.700 --> 00:14:56.700]  做他的研究
[00:14:56.700 --> 00:14:58.700]  影響他接觸到的人
[00:14:58.700 --> 00:15:00.700]  直到他見主面那一刻
[00:15:00.700 --> 00:15:04.700]  我不知道大家覺得自己有沒有影響力
[00:15:04.700 --> 00:15:06.700]  大家覺得自己有沒有影響力?
[00:15:06.700 --> 00:15:08.700]  一般吧
[00:15:08.700 --> 00:15:11.700]  可能大家都不覺得自己有影響力
[00:15:11.700 --> 00:15:15.700]  其實不是每個人都是保羅
[00:15:15.700 --> 00:15:18.700]  不是每個人都是Jimmy
[00:15:18.700 --> 00:15:21.700]  我們可以做的事
[00:15:21.700 --> 00:15:26.700]  就是在我們身邊影響一點我們身邊的人
[00:15:26.700 --> 00:15:29.700]  我現在有直播
[00:15:29.700 --> 00:15:30.700]  不知道能不能說
[00:15:30.700 --> 00:15:32.700]  我現在和一個姐妹一起住
[00:15:32.700 --> 00:15:34.700]  我是一個環保分子
[00:15:34.700 --> 00:15:38.700]  我不會要求別人去做垃圾分類
[00:15:38.700 --> 00:15:40.700]  我不會要求別人做環保的事
[00:15:40.700 --> 00:15:42.700]  不過我會自己做
[00:15:42.700 --> 00:15:43.700]  我和她一起住
[00:15:43.700 --> 00:15:46.700]  她的東西都會丟到垃圾桶
[00:15:46.700 --> 00:15:48.700]  我會在她的垃圾桶裡
[00:15:48.700 --> 00:15:51.700]  撿一些乾淨的塑膠和乾淨的東西
[00:15:51.700 --> 00:15:52.700]  拿去回收
[00:15:52.700 --> 00:15:54.700]  這是我可以做的
[00:15:54.700 --> 00:15:56.700]  我不會要求別人去改變
[00:15:56.700 --> 00:15:58.700]  其實我們的信仰都是
[00:15:58.700 --> 00:16:00.700]  我不是要改變這個世界
[00:16:00.700 --> 00:16:02.700]  不過我覺得這個價值
[00:16:02.700 --> 00:16:04.700]  是我需要去持守的時候
[00:16:04.700 --> 00:16:06.700]  我就做好我自己的本份
[00:16:06.700 --> 00:16:08.700]  別人會看到
[00:16:08.700 --> 00:16:11.700]  你說為什麼會環保呢?
[00:16:11.700 --> 00:16:14.700]  其實這個世界都是上帝創造
[00:16:14.700 --> 00:16:18.700]  我只是渴望多一分去保護這個世界
[00:16:18.700 --> 00:16:20.700]  多一分去珍惜這個世界的資源
[00:16:20.700 --> 00:16:22.700]  以致之後的人
[00:16:22.700 --> 00:16:24.700]  或者是你們
[00:16:24.700 --> 00:16:26.700]  能夠去享受更多上帝的創造
[00:16:26.700 --> 00:16:28.700]  上帝的美好
[00:16:28.700 --> 00:16:32.700]  其實她不知道我撿她的東西
[00:16:32.700 --> 00:16:35.700]  丟到垃圾桶裡的乾淨的垃圾
[00:16:35.700 --> 00:16:38.700]  我只是不在她面前做
[00:16:38.700 --> 00:16:41.700]  但慢慢慢慢她看到我的分類
[00:16:41.700 --> 00:16:44.700]  她開始都有分類了
[00:16:44.700 --> 00:16:46.700]  當然當我回到工場
[00:16:46.700 --> 00:16:48.700]  不是和她一起住的時候
[00:16:48.700 --> 00:16:50.700]  她會不會變回原形呢?
[00:16:50.700 --> 00:16:51.700]  其實不重要
[00:16:51.700 --> 00:16:54.700]  只是那一刻我們做到少一件垃圾
[00:16:54.700 --> 00:16:58.700]  少一個破壞這個地球的東西
[00:16:58.700 --> 00:17:00.700]  其實那一刻做到那一樣東西
[00:17:00.700 --> 00:17:02.700]  已經是很好的了
[00:17:02.700 --> 00:17:07.700]  我覺得我已經做了那一刻可以做的影響
[00:17:07.700 --> 00:17:11.700]  這個就是神在我心裡運行
[00:17:11.700 --> 00:17:16.700]  要成就她這個美好創造的美意
[00:17:16.700 --> 00:17:18.700]  得救也是一樣
[00:17:18.700 --> 00:17:21.700]  剛才問大家自己有沒有影響力
[00:17:21.700 --> 00:17:24.700]  其實大家都是有影響力的
[00:17:24.700 --> 00:17:26.700]  不多不少對你身邊的人
[00:17:26.700 --> 00:17:28.700]  你的家人
[00:17:28.700 --> 00:17:29.700]  你的同學
[00:17:29.700 --> 00:17:30.700]  你的朋友
[00:17:30.700 --> 00:17:32.700]  都是有影響力的
[00:17:32.700 --> 00:17:34.700]  你會想
[00:17:34.700 --> 00:17:36.700]  今天為什麼你會坐在這裡呢?
[00:17:36.700 --> 00:17:38.700]  其實可能都是有一些
[00:17:38.700 --> 00:17:42.700]  對你有少少影響力的人帶你回來的
[00:17:42.700 --> 00:17:44.700]  可能你都忘記了他
[00:17:44.700 --> 00:17:48.700]  但這就是我們能夠做的影響力
[00:17:48.700 --> 00:17:50.700]  接著第十四節說
[00:17:50.700 --> 00:17:52.700]  不要發怨言,起真論
[00:17:52.700 --> 00:17:54.700]  大家想起發怨言
[00:17:54.700 --> 00:17:58.700]  想起另外一些什麼聖經的故事呢?
[00:17:58.700 --> 00:18:03.700]  以色列人在曠野裡發怨言
[00:18:03.700 --> 00:18:05.700]  其實這裡是
[00:18:05.700 --> 00:18:11.700]  保羅特想引用以色列人在曠野裡發怨言
[00:18:11.700 --> 00:18:14.700]  發怨言通常第一句是說什麼呢?
[00:18:14.700 --> 00:18:17.700]  怎麼搞的?
[00:18:17.700 --> 00:18:18.700]  最壞的都是你
[00:18:18.700 --> 00:18:20.700]  叫我出來這個曠野
[00:18:20.700 --> 00:18:22.700]  沒有水喝,沒有東西吃
[00:18:22.700 --> 00:18:24.700]  這些怨言不是一個人發的
[00:18:24.700 --> 00:18:26.700]  這些怨言是群體發的
[00:18:26.700 --> 00:18:29.700]  為什麼保羅叫我們不要發怨言?
[00:18:29.700 --> 00:18:31.700]  凡事可行的都不要發怨言
[00:18:31.700 --> 00:18:35.700]  上帝不是要迎合我們每一個人的要求
[00:18:35.700 --> 00:18:37.700]  他不是要我們
[00:18:37.700 --> 00:18:39.700]  他叫一些以色列人出來
[00:18:39.700 --> 00:18:43.700]  告訴他們可以有好吃的東西
[00:18:43.700 --> 00:18:45.700]  有大屋住
[00:18:45.700 --> 00:18:46.700]  不是這樣說
[00:18:46.700 --> 00:18:50.700]  上帝不是要迎合我們心裡的要求
[00:18:50.700 --> 00:18:55.700]  其實上帝是要他們找回自己是天國的子民的身份
[00:18:55.700 --> 00:18:57.700]  那你說不發怨言
[00:18:57.700 --> 00:18:59.700]  是不是做什麼都要躺平呢?
[00:18:59.700 --> 00:19:01.700]  是不是逆來順受
[00:19:01.700 --> 00:19:03.700]  什麼都好,怎樣都好
[00:19:03.700 --> 00:19:06.700]  什麼都算了,我就躺平了
[00:19:06.700 --> 00:19:07.700]  你說怎樣就怎樣吧
[00:19:07.700 --> 00:19:09.700]  其實不是
[00:19:09.700 --> 00:19:15.700]  剛才說我們要知道這個世界有多黑暗,有多罪惡
[00:19:15.700 --> 00:19:20.700]  我們才知道我們應該怎樣去活出真正的生命
[00:19:20.700 --> 00:19:25.700]  當我們是一個信徒的生命
[00:19:25.700 --> 00:19:29.700]  我們一定和這個世界有不同
[00:19:29.700 --> 00:19:32.700]  我們在這個世界裡去活出信仰
[00:19:32.700 --> 00:19:33.700]  其實一定有掙扎
[00:19:33.700 --> 00:19:34.700]  一定有困難
[00:19:34.700 --> 00:19:36.700]  一定是不容易
[00:19:36.700 --> 00:19:40.700]  因為我們和它的價值完全相反
[00:19:40.700 --> 00:19:46.700]  使你們可以作無可指責
[00:19:46.700 --> 00:19:47.700]  誠實無偽
[00:19:47.700 --> 00:19:49.700]  在這個彎曲薄茂的世代
