
[00:00:00.000 --> 00:00:04.000]  我先介紹我自己,今天應該有新朋友來到當中
[00:03:25.000 --> 00:03:29.000]  他還統治了以色列
[00:03:29.000 --> 00:03:31.000]  統治了以色列的時候
[00:03:31.000 --> 00:03:34.000]  他就叫人報名上冊
[00:03:34.000 --> 00:03:37.000]  登記戶籍做什麼?
[00:03:37.000 --> 00:03:39.000]  有什麼用?
[00:03:39.000 --> 00:03:42.000]  收稅啦,當然
[00:03:42.000 --> 00:03:44.000]  還有呢?
[00:03:44.000 --> 00:03:46.000]  我是王啊
[00:03:46.000 --> 00:03:48.000]  我多厲害啊
[00:03:48.000 --> 00:03:50.000]  我叫你們登記就登記
[00:03:50.000 --> 00:03:52.000]  他要下馬威
[00:03:52.000 --> 00:03:54.000]  登記所有的名冊
[00:03:54.000 --> 00:03:56.000]  他做王能夠做到這樣的事
[00:03:56.000 --> 00:03:59.000]  但當時瑪利亞和約瑟
[00:03:59.000 --> 00:04:01.000]  在拿撒勒一個地方
[00:04:01.000 --> 00:04:05.000]  他們特意走到去報名上冊
[00:04:05.000 --> 00:04:07.000]  當時正在瑪利亞
[00:04:07.000 --> 00:04:09.000]  懷了新人
[00:04:09.000 --> 00:04:12.000]  懷了主耶穌基督在肚子裡
[00:04:12.000 --> 00:04:18.000]  很笨拙地一路走到去伯利恆
[00:04:18.000 --> 00:04:22.000]  我不知道,現在是否懷孕了
[00:04:22.000 --> 00:04:24.000]  走兩步都不想走
[00:04:24.000 --> 00:04:26.000]  然後試駕車坐
[00:04:26.000 --> 00:04:28.000]  他真的坐著一隻驢
[00:04:28.000 --> 00:04:31.000]  慢慢慢慢下去伯利恆
[00:04:31.000 --> 00:04:33.000]  還有去到伯利恆
[00:04:33.000 --> 00:04:37.000]  還有去到找一些客棧
[00:04:37.000 --> 00:04:39.000]  都沒有地方住
[00:04:39.000 --> 00:04:42.000]  他唯有逼於一間小屋子裡
[00:04:42.000 --> 00:04:47.000]  在馬槽裡生了主耶穌
[00:04:47.000 --> 00:04:49.000]  正正生了主耶穌的時候
[00:04:49.000 --> 00:04:52.000]  有一班天使對他們說
[00:04:52.000 --> 00:04:54.000]  對他們是對誰說?
[00:04:54.000 --> 00:05:01.000]  是對那班牧羊人說
[00:05:01.000 --> 00:05:06.000]  耶穌來使人從懼怕變為喜樂
[00:05:06.000 --> 00:05:11.000]  對牧羊人說第一句是不要懼怕
[00:05:11.000 --> 00:05:15.000]  我想想,如果牧羊人
[00:05:15.000 --> 00:05:16.000]  不要說牧羊人
[00:05:16.000 --> 00:05:20.000]  突然有個人殺一聲過來
[00:05:20.000 --> 00:05:22.000]  你都害怕,人人都害怕
[00:05:22.000 --> 00:05:26.000]  尤其是老鼠飆出來你們都害怕
[00:05:26.000 --> 00:05:29.000]  何況那個天使突然在你面前
[00:05:29.000 --> 00:05:32.000]  晚上的時候一聲走出來
[00:05:32.000 --> 00:05:35.000]  人人都害怕,不要說不害怕
[00:05:35.000 --> 00:05:40.000]  這些恐懼就在牧羊人身上
[00:05:40.000 --> 00:05:43.000]  但是這個天使說什麼?
[00:05:43.000 --> 00:05:46.000]  不要懼怕
[00:05:46.000 --> 00:05:50.000]  他第一句就是跟你們說不用懼怕
[00:05:50.000 --> 00:05:55.000]  這是很安慰的說話
[00:05:55.000 --> 00:05:57.000]  他沒有來斥責我們
[00:05:57.000 --> 00:05:59.000]  分娩我們
[00:05:59.000 --> 00:06:04.000]  更加在裡面鼓勵我們不要懼怕
[00:06:04.000 --> 00:06:06.000]  為什麼要找牧羊人?
[00:06:06.000 --> 00:06:09.000]  為什麼不找奧古斯督?
[00:06:09.000 --> 00:06:11.000]  他是皇帝
[00:06:11.000 --> 00:06:12.000]  你的天使找皇帝
[00:06:12.000 --> 00:06:16.000]  告訴他有個鷹孩
[00:06:16.000 --> 00:06:19.000]  這個鷹孩是救世主
[00:06:19.000 --> 00:06:24.000]  找奧古斯督
[00:06:24.000 --> 00:06:30.000]  告訴他要保護主耶穌
[00:06:30.000 --> 00:06:33.000]  保護這個小孩
[00:06:33.000 --> 00:06:37.000]  然後給他一個大屋住
[00:06:37.000 --> 00:06:38.000]  給他一個皇宮住
[00:06:38.000 --> 00:06:41.000]  不用在馬槽裡去冒險
[00:06:41.000 --> 00:06:43.000]  為什麼?
[00:06:43.000 --> 00:06:48.000]  因為牧羊人在當時的代表是什麼?
[00:06:48.000 --> 00:06:52.000]  是社會最低下階層的一群人
[00:06:52.000 --> 00:06:55.000]  他們生活應該是困難的
[00:06:55.000 --> 00:06:59.000]  還有當時剛打完仗的時候
[00:06:59.000 --> 00:07:02.000]  政治受到壓迫
[00:07:02.000 --> 00:07:07.000]  當時的時代不安的時候
[00:07:07.000 --> 00:07:09.000]  正正這群人代表的是什麼?
[00:07:09.000 --> 00:07:15.000]  一群無奈、傷痛、不安、沒有盼望的人
[00:07:15.000 --> 00:07:20.000]  正正就是代表天使來找這群人
[00:07:20.000 --> 00:07:21.000]  傳給他們好消息
[00:07:21.000 --> 00:07:25.000]  即是上帝差遣人離去
[00:07:25.000 --> 00:07:28.000]  一群無助的人當中
[00:07:28.000 --> 00:07:32.000]  試試帶起信息給他們
[00:07:32.000 --> 00:07:37.000]  其實我們人生有很多不安和恐懼
[00:07:37.000 --> 00:07:40.000]  我們來看看人際關係層面的不安
[00:07:40.000 --> 00:07:42.000]  很多的威脅
[00:07:42.000 --> 00:07:46.000]  譬如自己的親人、伴侶、朋友
[00:07:46.000 --> 00:07:49.000]  一旦關係破裂
[00:07:49.000 --> 00:07:52.000]  就會感到孤獨和害怕
[00:07:52.000 --> 00:07:54.000]  因為我們是群體生活
[00:07:54.000 --> 00:07:56.000]  不可以單獨
[00:07:56.000 --> 00:07:59.000]  一個人孤單的時候會很恐懼
[00:07:59.000 --> 00:08:02.000]  我會很依賴
[00:08:02.000 --> 00:08:04.000]  然後新冠疫情時
[00:08:04.000 --> 00:08:05.000]  我經常困在家裡
[00:08:05.000 --> 00:08:07.000]  我怕得抽筋
[00:08:07.000 --> 00:08:10.000]  後來生病了
[00:08:10.000 --> 00:08:11.000]  什麼病?
[00:08:11.000 --> 00:08:13.000]  焦慮症,很慘
[00:08:13.000 --> 00:08:16.000]  焦慮症,我內心很恐懼
[00:08:16.000 --> 00:08:19.000]  所以在當中來說
[00:08:19.000 --> 00:08:21.000]  人際關係很重要
[00:08:21.000 --> 00:08:22.000]  受到威脅
[00:08:22.000 --> 00:08:23.000]  還有什麼?
[00:08:23.000 --> 00:08:25.000]  在職場被欺凌
[00:08:25.000 --> 00:08:27.000]  被排斥
[00:08:27.000 --> 00:08:29.000]  長期氣感會變成怎樣?
[00:08:29.000 --> 00:08:32.000]  經常很恐懼
[00:08:32.000 --> 00:08:34.000]  回到公司又很恐懼
[00:08:34.000 --> 00:08:37.000]  工作又很恐懼
[00:08:37.000 --> 00:08:39.000]  發揮不了自己的長處
[00:08:39.000 --> 00:08:41.000]  還有家庭暴力
[00:08:41.000 --> 00:08:42.000]  虐待
[00:08:42.000 --> 00:08:43.000]  我們回到家裡
[00:08:43.000 --> 00:08:46.000]  其實是一個避風港
[00:08:46.000 --> 00:08:47.000]  我們不開心
[00:08:47.000 --> 00:08:48.000]  回到家裡應該開心
[00:08:48.000 --> 00:08:50.000]  誰知道回到家裡
[00:08:50.000 --> 00:08:52.000]  父母經常吵架
[00:08:52.000 --> 00:08:55.000]  子女聽到吵架
[00:08:55.000 --> 00:08:58.000]  很煩,就走進房間
[00:08:58.000 --> 00:09:02.000]  夫妻吵架又怎樣?
[00:09:02.000 --> 00:09:06.000]  整個環境就不開心
[00:09:06.000 --> 00:09:09.000]  很多恐懼產生
[00:09:09.000 --> 00:09:15.000]  個人經濟和生活的壓力
[00:09:15.000 --> 00:09:17.000]  沒錢就很大壓力
[00:09:17.000 --> 00:09:19.000]  失業
[00:09:19.000 --> 00:09:23.000]  現在香港的工作
[00:09:23.000 --> 00:09:27.000]  越來越困難
[00:09:27.000 --> 00:09:29.000]  看到有些心酸
[00:09:29.000 --> 00:09:33.000]  有些人聽到有個弟兄說
[00:09:33.000 --> 00:09:36.000]  很難才找到工作
[00:09:36.000 --> 00:09:39.000]  但找到工作又有很多麻煩的事發生
[00:09:39.000 --> 00:09:42.000]  在裡面有多大壓力
[00:09:42.000 --> 00:09:43.000]  多恐懼
[00:09:43.000 --> 00:09:45.000]  長期疾病
[00:09:45.000 --> 00:09:48.000]  有些負債累累
[00:09:48.000 --> 00:09:51.000]  今天不知道明天的事
[00:09:51.000 --> 00:09:54.000]  我們想揮手
[00:09:54.000 --> 00:09:57.000]  揮一袖而走都不行
[00:09:57.000 --> 00:10:00.000]  因為在香港走不了
[00:10:00.000 --> 00:10:04.000]  社會環境
[00:10:04.000 --> 00:10:06.000]  制度層面的衝擊
[00:10:06.000 --> 00:10:10.000]  社會動盪,政治不穩
[00:10:10.000 --> 00:10:12.000]  不公義,不平等
[00:10:12.000 --> 00:10:14.000]  都會影響我們的恐懼
[00:10:14.000 --> 00:10:16.000]  心理的恐懼
[00:10:16.000 --> 00:10:19.000]  個人內心的恐懼
[00:10:19.000 --> 00:10:21.000]  有焦慮症
[00:10:21.000 --> 00:10:23.000]  我這樣
[00:10:23.000 --> 00:10:26.000]  情緒病,抑鬱
[00:10:26.000 --> 00:10:28.000]  最慘有些人
[00:10:28.000 --> 00:10:30.000]  自尊心低得太多
[00:10:30.000 --> 00:10:32.000]  很慘的
[00:10:32.000 --> 00:10:34.000]  經常害怕被人看到
[00:10:34.000 --> 00:10:35.000]  你不行的
[00:10:35.000 --> 00:10:38.000]  我以前都是自尊心很低的人
[00:10:38.000 --> 00:10:41.000]  所以我經常裝得很強
[00:10:41.000 --> 00:10:42.000]  所以很害怕
[00:10:42.000 --> 00:10:44.000]  其實我裡面是恐懼的
[00:10:44.000 --> 00:10:46.000]  我告訴大家
[00:10:46.000 --> 00:10:48.000]  所以我的價值觀是很低落的
[00:10:48.000 --> 00:10:50.000]  還有第五個層面
[00:10:50.000 --> 00:10:52.000]  在聖經的層面
[00:10:52.000 --> 00:10:54.000]  在說罪
[00:10:54.000 --> 00:10:56.000]  罪的產生
[00:10:56.000 --> 00:10:58.000]  恐懼
[00:10:58.000 --> 00:10:59.000]  這裡也看到
[00:10:59.000 --> 00:11:01.000]  在《創世紀》也有說
[00:11:01.000 --> 00:11:03.000]  因為亞當夏娃吃了
[00:11:03.000 --> 00:11:06.000]  分辨恕我事的果子的時候
[00:11:06.000 --> 00:11:07.000]  做了什麼
[00:11:07.000 --> 00:11:10.000]  她就發現自己羞恥
[00:11:10.000 --> 00:11:12.000]  馬上要穿上衣服
[00:11:12.000 --> 00:11:14.000]  之前沒有
[00:11:14.000 --> 00:11:16.000]  吃了飯,喝了醉就有了
[00:11:16.000 --> 00:11:19.000]  然後就躲避耶和華的面
[00:11:19.000 --> 00:11:24.000]  然後聽到耶和華的聲音就害怕
[00:11:24.000 --> 00:11:31.000]  所以恐懼其實也有關於你的罪的問題
[00:11:31.000 --> 00:11:34.000]  好像我年輕的時候
[00:11:34.000 --> 00:11:40.000]  我家裡永遠有些錢罌
[00:11:40.000 --> 00:11:42.000]  就撩一下
[00:11:42.000 --> 00:11:45.000]  我經常撩幾個出來
[00:11:45.000 --> 00:11:49.000]  我以為一天撩一個就沒什麼
[00:11:49.000 --> 00:11:52.000]  誰知道我每天撩的時候原來變輕了
[00:11:52.000 --> 00:11:55.000]  後來被爸爸發現了
[00:11:55.000 --> 00:11:57.000]  又說是不是你撩
[00:11:57.000 --> 00:12:02.000]  不是啊,我弟弟想吃東西
[00:12:02.000 --> 00:12:04.000]  弟弟想吃東西
[00:12:04.000 --> 00:12:05.000]  明白嗎?
[00:12:05.000 --> 00:12:07.000]  恐懼在這裡就變成了
[00:12:07.000 --> 00:12:09.000]  逃避一些東西
[00:12:09.000 --> 00:12:10.000]  卸責
[00:12:10.000 --> 00:12:15.000]  就好像這個男人卸給他老婆
[00:12:15.000 --> 00:12:16.000]  是老婆叫我吃而已
[00:12:16.000 --> 00:12:18.000]  分辨恕我事
[00:12:18.000 --> 00:12:22.000]  恐懼會產生越來越多的罪
[00:12:22.000 --> 00:12:28.000]  所以正正就是我們恐懼會帶來很多問題
[00:12:28.000 --> 00:12:30.000]  尤其是我們的情緒
[00:12:30.000 --> 00:12:32.000]  有兩種的
[00:12:32.000 --> 00:12:33.000]  一種是什麼?
[00:12:33.000 --> 00:12:35.000]  一種就是逃避
[00:12:35.000 --> 00:12:37.000]  一種就是什麼?
[00:12:37.000 --> 00:12:40.000]  啊,好東西啊
[00:12:40.000 --> 00:12:46.000]  你見不見叔叔在車上一撞到就立刻撩了
[00:12:46.000 --> 00:12:51.000]  他心裡恐懼被人吃了頭一口湯
[00:12:51.000 --> 00:12:53.000]  所以他先撩了他
[00:12:53.000 --> 00:12:56.000]  其實他們心裡是很恐懼的
[00:12:56.000 --> 00:13:00.000]  我記得有一次在街上走路的時候
[00:13:00.000 --> 00:13:04.000]  有一個人一撞過來我那裡
[00:13:04.000 --> 00:13:07.000]  然後他立刻說什麼事
[00:13:07.000 --> 00:13:09.000]  我說好像想打我
[00:13:09.000 --> 00:13:12.000]  我說沒事吧,先生你
[00:13:12.000 --> 00:13:16.000]  後來他又說什麼?不相信嗎?
[00:13:16.000 --> 00:13:19.000]  後來我說先生你沒問題嗎?
[00:13:19.000 --> 00:13:20.000]  我不知道為什麼
[00:13:20.000 --> 00:13:24.000]  那時候我相信了耶穌基督比較善良
[00:13:24.000 --> 00:13:28.000]  我說你心裡是不是有很多不舒服
[00:13:28.000 --> 00:13:30.000]  你告訴我吧
[00:13:30.000 --> 00:13:31.000]  我可以聽聽你說話的
[00:13:31.000 --> 00:13:34.000]  後來他呆了看著我
[00:13:34.000 --> 00:13:37.000]  我說是呀,你需要去醫院嗎?
[00:13:37.000 --> 00:13:39.000]  我陪你去吧
[00:13:39.000 --> 00:13:44.000]  他說不用了,他覺得我瘋了
[00:13:44.000 --> 00:13:50.000]  最好解決衝突就是這樣
[00:13:50.000 --> 00:13:52.000]  你不跟他罵就沒問題
[00:13:52.000 --> 00:13:57.000]  你只要跟他說你沒問題就行了
[00:13:57.000 --> 00:13:59.000]  為什麼整天在鬥罵呢?
[00:13:59.000 --> 00:14:03.000]  所以恐懼會產生很多問題
[00:14:03.000 --> 00:14:07.000]  但是天使來到安慰我們
[00:14:07.000 --> 00:14:09.000]  我們不用怕
[00:14:09.000 --> 00:14:12.000]  因為有大喜的訊息
[00:14:12.000 --> 00:14:16.000]  而這個大喜訊息就是有救主來到當中
[00:14:16.000 --> 00:14:18.000]  賜下平安給我們
[00:14:18.000 --> 00:14:23.000]  他的救恩比任何人都大
[00:14:23.000 --> 00:14:27.000]  因為他唯有他才可以拯救我們一切
[00:14:27.000 --> 00:14:36.000]  然後耶穌就來使人從絕望為盼望
[00:14:36.000 --> 00:14:38.000]  在這段經文看到
[00:14:38.000 --> 00:14:40.000]  這個大喜訊息是給誰的呢?
[00:14:40.000 --> 00:14:42.000]  是萬民的
[00:14:42.000 --> 00:14:46.000]  不是給一個完美的人
[00:14:46.000 --> 00:14:49.000]  不是給一個道德高尚的人
[00:14:49.000 --> 00:14:52.000]  不是給一些有財富的人
[00:14:52.000 --> 00:14:55.000]  而是給全萬民
[00:14:55.000 --> 00:15:00.000]  即是我們所有人都有
[00:15:00.000 --> 00:15:05.000]  所以上帝選擇向牧羊人宣告
[00:15:05.000 --> 00:15:07.000]  就是要強調
[00:15:07.000 --> 00:15:10.000]  上帝看見我們所有平凡的
[00:15:10.000 --> 00:15:13.000]  受苦的、被忽略的人
[00:15:13.000 --> 00:15:16.000]  還有我們一群罪人
[00:15:16.000 --> 00:15:21.000]  上帝沒有忘記我們
[00:15:21.000 --> 00:15:25.000]  所以我們今天在這個城市裏面
[00:15:25.000 --> 00:15:28.000]  受苦、絕望的時候
[00:15:28.000 --> 00:15:32.000]  正正耶穌誕生在這個世上
[00:15:32.000 --> 00:15:35.000]  就是我們是祂的對象
[00:15:35.000 --> 00:15:41.000]  我們不知道這個世上所發生的事
[00:15:41.000 --> 00:15:44.000]  我們無法掌管、無法控制
[00:15:44.000 --> 00:15:47.000]  所有事都控制不了的時候
[00:15:47.000 --> 00:15:49.000]  唯有我們主耶穌
[00:15:49.000 --> 00:15:55.000]  能夠從我們絕望中變為盼望
[00:15:55.000 --> 00:15:59.000]  我記得有一次我在醫院實習
[00:15:59.000 --> 00:16:01.000]  在醫院實習的時候有一個病人
[00:16:01.000 --> 00:16:06.000]  我看見他進了醫院的時候
[00:16:06.000 --> 00:16:09.000]  他梳了個彈胎頭髮很帥
[00:16:09.000 --> 00:16:11.000]  不會亂的
[00:16:11.000 --> 00:16:15.000]  頭髮分界四六分界
[00:16:15.000 --> 00:16:17.000]  像個劉華一樣
[00:16:17.000 --> 00:16:20.000]  我問他這位先生
[00:16:20.000 --> 00:16:21.000]  你知道他幾歲嗎?
[00:16:21.000 --> 00:16:23.000]  先說說年齡
[00:16:23.000 --> 00:16:25.000]  起碼七、八十歲
[00:16:25.000 --> 00:16:29.000]  但他的骨子是很明顯的
[00:16:29.000 --> 00:16:31.000]  很鮮明的
[00:16:31.000 --> 00:16:33.000]  他真的很精準
[00:16:33.000 --> 00:16:34.000]  打扮得很漂亮
[00:16:34.000 --> 00:16:36.000]  我跟他聊天
[00:16:36.000 --> 00:16:39.000]  我跟他說我是阮木
[00:16:39.000 --> 00:16:40.000]  來跟你聊天
[00:16:40.000 --> 00:16:42.000]  他說我不信耶穌
[00:16:42.000 --> 00:16:43.000]  他又說得很斯文
[00:16:43.000 --> 00:16:44.000]  又不是鬥鬧
[00:16:44.000 --> 00:16:45.000]  我不信耶穌
[00:16:45.000 --> 00:16:47.000]  不過我也知道耶穌是甚麼
[00:16:47.000 --> 00:16:49.000]  你也不用跟我說
[00:16:49.000 --> 00:16:51.000]  我說我不會
[00:16:51.000 --> 00:16:53.000]  我只是跟你聊天
[00:16:53.000 --> 00:16:58.000]  你知道我死纏爛打
[00:16:58.000 --> 00:17:00.000]  我跟他說跟你聊天
[00:17:00.000 --> 00:17:02.000]  你做了甚麼
[00:17:02.000 --> 00:17:04.000]  我不告訴你
[00:17:04.000 --> 00:17:06.000]  這麼有趣
[00:17:06.000 --> 00:17:07.000]  不告訴我不要緊
[00:17:07.000 --> 00:17:09.000]  我看見你這麼帥
[00:17:09.000 --> 00:17:10.000]  這麼骨子
[00:17:10.000 --> 00:17:11.000]  你年輕當然很帥
[00:17:11.000 --> 00:17:13.000]  肯定是劉華
[00:17:13.000 --> 00:17:15.000]  不少女孩追求你
[00:17:15.000 --> 00:17:19.000]  他就漸漸自喜
[00:17:19.000 --> 00:17:24.000]  他就說了很多以前的事
[00:17:24.000 --> 00:17:27.000]  你知道甚麼是工廠王后
[00:17:27.000 --> 00:17:31.000]  工廠的女士
[00:17:31.000 --> 00:17:33.000]  他說他做的事
[00:17:33.000 --> 00:17:35.000]  他不用工作
[00:17:35.000 --> 00:17:37.000]  我說你不用工作做甚麼
[00:17:37.000 --> 00:17:39.000]  我不用
[00:17:39.000 --> 00:17:42.000]  去工廠門口等女孩就行了
[00:17:42.000 --> 00:17:44.000]  很容易認識
[00:17:44.000 --> 00:17:46.000]  我操作過的不要說
[00:17:46.000 --> 00:17:48.000]  他說很多女孩都認識
[00:17:48.000 --> 00:17:50.000]  這麼厲害
[00:17:50.000 --> 00:17:52.000]  我又沒有叫他教我
[00:17:52.000 --> 00:17:54.000]  我說你不用教我
[00:17:54.000 --> 00:17:56.000]  我又不用教
[00:17:56.000 --> 00:18:00.000]  他最拿手是會跳恰恰
[00:18:00.000 --> 00:18:02.000]  我又會跳一點
[00:18:02.000 --> 00:18:04.000]  我又在跟他鬥講
[00:18:04.000 --> 00:18:06.000]  他又很開心
[00:18:06.000 --> 00:18:08.000]  最後就說了一句
[00:18:08.000 --> 00:18:10.000]  這麼好聊
[00:18:10.000 --> 00:18:12.000]  我告訴你做甚麼
[00:18:12.000 --> 00:18:14.000]  來了
[00:18:14.000 --> 00:18:18.000]  他說我做姑爺仔
[00:18:18.000 --> 00:18:20.000]  大家知不知道甚麼是姑爺仔
[00:18:20.000 --> 00:18:24.000]  我想全部都是年輕人不知道
[00:18:24.000 --> 00:18:26.000]  我告訴大家
[00:18:26.000 --> 00:18:31.000]  姑爺仔是靠女人去吃飯
[00:18:31.000 --> 00:18:33.000]  吃軟飯
[00:18:33.000 --> 00:18:35.000]  他就賣去夜總會
[00:18:35.000 --> 00:18:37.000]  不是賣
[00:18:37.000 --> 00:18:42.000]  是叫他去夜總會做舞女
[00:18:42.000 --> 00:18:45.000]  他就說了給我聽
[00:18:45.000 --> 00:18:47.000]  他還漸漸自喜
[00:18:47.000 --> 00:18:50.000]  後來我心裡也不知怎算
[00:18:50.000 --> 00:18:54.000]  心裡想那些女人真的很慘
[00:18:54.000 --> 00:18:57.000]  後來我就問他一句
[00:18:57.000 --> 00:19:01.000]  你見不見那些女士
[00:19:01.000 --> 00:19:03.000]  他靜了一靜
[00:19:03.000 --> 00:19:06.000]  那些女士是否很慘
[00:19:06.000 --> 00:19:10.000]  他開始哭
[00:19:10.000 --> 00:19:13.000]  他罪疚感出來了
[00:19:13.000 --> 00:19:18.000]  我說那些女士會否現在有些
[00:19:18.000 --> 00:19:22.000]  有些甚至會否死
[00:19:22.000 --> 00:19:24.000]  我說完之後
[00:19:24.000 --> 00:19:26.000]  他說是呀
[00:19:26.000 --> 00:19:28.000]  有一個他最痛心就是那個
[00:19:28.000 --> 00:19:30.000]  吃白粉
[00:19:30.000 --> 00:19:33.000]  然後嫁了幾個老公
[00:19:33.000 --> 00:19:35.000]  走了去
[00:19:35.000 --> 00:19:37.000]  只剩下他一個人
[00:19:37.000 --> 00:19:38.000]  甚麼錢都沒有
[00:19:38.000 --> 00:19:40.000]  在街上遊蕩
[00:19:40.000 --> 00:19:42.000]  他說我做這些事很壞
[00:19:42.000 --> 00:19:44.000]  他不知怎算
[00:19:44.000 --> 00:19:46.000]  他很絕望
[00:19:46.000 --> 00:19:47.000]  我現在都找不到他
[00:19:47.000 --> 00:19:49.000]  想說對不起都不行
[00:19:49.000 --> 00:19:52.000]  那些女士我都不知怎算
[00:19:52.000 --> 00:19:54.000]  他很絕望
[00:19:54.000 --> 00:19:56.000]  他沒辦法
[00:19:56.000 --> 00:19:58.000]  他心裡不斷地哭
[00:19:58.000 --> 00:20:00.000]  我沒見過他哭
[00:20:00.000 --> 00:20:02.000]  初時還很囂張地挖苦我
[00:20:02.000 --> 00:20:04.000]  但那時哭到
[00:20:04.000 --> 00:20:06.000]  (法文)
[00:20:06.000 --> 00:20:08.000]  心裡說
[00:20:08.000 --> 00:20:10.000]  我幫不到你
[00:20:10.000 --> 00:20:12.000]  誰幫到你
[00:20:12.000 --> 00:20:15.000]  耶穌
[00:20:15.000 --> 00:20:19.000]  耶穌是為我們而誕生
[00:20:19.000 --> 00:20:23.000]  耶穌是為我們的罪人而誕生
[00:20:23.000 --> 00:20:28.000]  我說你願意接受耶穌成為你的救主嗎
[00:20:28.000 --> 00:20:30.000]  你願意嗎
[00:20:30.000 --> 00:20:33.000]  願意我就為他祈禱
[00:20:33.000 --> 00:20:37.000]  然後他整個人不斷地哭的時候
[00:20:37.000 --> 00:20:40.000]  他不斷跟著我說的時候
[00:20:40.000 --> 00:20:44.000]  他哭得更厲害
[00:20:44.000 --> 00:20:49.000]  他好像脫水後這樣
[00:20:49.000 --> 00:20:52.000]  後來他哭完
[00:20:52.000 --> 00:20:54.000]  差不多我站在那裡看他哭
[00:20:54.000 --> 00:20:56.000]  哭完之後
[00:20:56.000 --> 00:20:59.000]  開始看見他寬容了
[00:20:59.000 --> 00:21:01.000]  他釋懷了
[00:21:01.000 --> 00:21:04.000]  我說你現在心裡怎樣
[00:21:04.000 --> 00:21:05.000]  他沒說什麼
[00:21:05.000 --> 00:21:06.000]  他說多謝我
[00:21:06.000 --> 00:21:08.000]  我說不用多謝
[00:21:08.000 --> 00:21:09.000]  多謝上帝
[00:21:09.000 --> 00:21:10.000]  就是這樣
[00:21:10.000 --> 00:21:14.000]  耶穌不是有裝飾
[00:21:14.000 --> 00:21:18.000]  不是來這裡讓我們有日子慶祝聖誕
