
[00:00:00.000 --> 00:00:06.000]  大家好,回到來看到很多熟悉的面孔,很開心
[00:02:30.000 --> 00:02:33.000]  他發現自己工作很忙碌,之後就退下來
[00:02:33.000 --> 00:02:37.000]  完全休息,回家認真思考
[00:02:37.000 --> 00:02:39.000]  什麼叫工作生活平衡?
[00:02:39.000 --> 00:02:41.000]  大家不用,今晚聽完就可以了
[00:02:41.000 --> 00:02:43.000]  不用辭職去思考
[00:02:43.000 --> 00:02:49.000]  發現不用上班就可以工作生活平衡
[00:02:49.000 --> 00:02:50.000]  是不是很棒?
[00:02:50.000 --> 00:02:52.000]  他就辭職了
[00:02:52.000 --> 00:02:54.000]  生活,生活就是要用錢
[00:02:54.000 --> 00:02:57.000]  用完所有錢就找工作
[00:02:57.000 --> 00:03:02.000]  找工作又不平衡,賺夠錢又去生活
[00:03:02.000 --> 00:03:04.000]  大家是不是覺得很極端?
[00:03:04.000 --> 00:03:08.000]  我認識一個朋友,真的是這樣的香港人
[00:03:08.000 --> 00:03:11.000]  他大約也是財俊
[00:03:11.000 --> 00:03:15.000]  他大約上班九個月,然後辭職了
[00:03:15.000 --> 00:03:19.000]  然後去旅行半年左右,然後回到香港
[00:03:19.000 --> 00:03:21.000]  他又找到工作,很厲害的財俊
[00:03:21.000 --> 00:03:23.000]  很需求他的人才
[00:03:23.000 --> 00:03:25.000]  我不知道怎樣跟公司說
[00:03:25.000 --> 00:03:27.000]  看了CV,花光了錢都請他
[00:03:27.000 --> 00:03:29.000]  沒有一份工作多過一年
[00:03:29.000 --> 00:03:33.000]  但他真的可以這樣,十幾二十年都是這樣
[00:03:33.000 --> 00:03:36.000]  他差不多是遊盡世界
[00:03:36.000 --> 00:03:39.000]  有時候我上旅遊網,一搜尋出來
[00:03:39.000 --> 00:03:41.000]  他都回應了很多東西
[00:03:41.000 --> 00:03:43.000]  所以真的有人這樣做
[00:03:43.000 --> 00:03:46.000]  辭職了,不用工作,生活平衡
[00:03:46.000 --> 00:03:49.000]  沒有錢就再找工作,再生活
[00:03:49.000 --> 00:03:51.000]  有些人說太極端,不適合我
[00:03:51.000 --> 00:03:54.000]  每天工作生活平衡是可以的
[00:03:54.000 --> 00:03:58.000]  有人提議,你渴望的每天工作生活平衡是怎樣呢?
[00:03:58.000 --> 00:04:01.000]  一早起床,休息到好,起床
[00:04:01.000 --> 00:04:03.000]  之後跟小狗散步
[00:04:03.000 --> 00:04:06.000]  回到家跟家人吃早餐,送小朋友上學
[00:04:06.000 --> 00:04:09.000]  小朋友上學後,上班大約三小時
[00:04:09.000 --> 00:04:10.000]  不會多過三小時
[00:04:10.000 --> 00:04:13.000]  約了朋友打一個小時的球
[00:04:13.000 --> 00:04:16.000]  再約同事去吃午餐
[00:04:16.000 --> 00:04:18.000]  再回公司大約兩個多三小時
[00:04:18.000 --> 00:04:20.000]  到四、五時是甚麼時間
[00:04:20.000 --> 00:04:22.000]  Happy hour,就是喝酒
[00:04:22.000 --> 00:04:24.000]  喝完酒回家又可以晚餐
[00:04:24.000 --> 00:04:26.000]  晚餐之後,加以做少少運動,散步
[00:04:26.000 --> 00:04:28.000]  跟小狗、老婆散步
[00:04:28.000 --> 00:04:31.000]  回家還可以靈修,多好
[00:04:31.000 --> 00:04:33.000]  靈修之後,性生活,然後睡覺
[00:04:33.000 --> 00:04:35.000]  大家是否很渴望這樣的生活呢?
[00:04:35.000 --> 00:04:37.000]  沒有人回應我
[00:04:37.000 --> 00:04:39.000]  當然,真的可以嗎?
[00:04:39.000 --> 00:04:41.000]  每天都是這樣,沒有突發事嗎?
[00:04:41.000 --> 00:04:43.000]  三小時就可以,上班
[00:04:43.000 --> 00:04:45.000]  你只可以,我不行,又約人打球
[00:04:45.000 --> 00:04:46.000]  身體健康
[00:04:46.000 --> 00:04:49.000]  很多很理想,每天就是這樣的生活
[00:04:49.000 --> 00:04:52.000]  但當有突發事發生,根本就變了
[00:04:52.000 --> 00:04:55.000]  其實每天都有突發事發生,教會也是
[00:04:55.000 --> 00:04:57.000]  根本不可能實行
[00:04:57.000 --> 00:04:59.000]  我記得很多年前,有個弟兄
[00:04:59.000 --> 00:05:02.000]  那星期好像有些特別的項目
[00:05:02.000 --> 00:05:03.000]  好像美容祭
[00:05:03.000 --> 00:05:06.000]  我叫弟兄回來幫忙
[00:05:06.000 --> 00:05:08.000]  弟兄回答,你知道我怎樣回答嗎?
[00:05:08.000 --> 00:05:13.000]  這個星期,我回教會的時間已經夠了
[00:05:13.000 --> 00:05:16.000]  我不會再回來
[00:05:16.000 --> 00:05:19.000]  他說是工作、生活、教會平衡
[00:05:19.000 --> 00:05:22.000]  作為基督徒,我們怎樣看工作、生活、平衡呢?
[00:05:22.000 --> 00:05:25.000]  跟外面世界的人有沒有分別呢?
[00:05:25.000 --> 00:05:26.000]  他們的分別就是這樣
[00:05:26.000 --> 00:05:28.000]  教會是這麼多小時的
[00:05:28.000 --> 00:05:30.000]  然後是我自己的時間
[00:05:30.000 --> 00:05:32.000]  這個影響很大,知道為什麼嗎?
[00:05:32.000 --> 00:05:34.000]  其他弟兄姐妹也在跟進
[00:05:34.000 --> 00:05:36.000]  我問其他弟兄姐妹,回來幫忙
[00:05:36.000 --> 00:05:38.000]  這個星期,我教會的時間已經夠了
[00:05:38.000 --> 00:05:40.000]  我就不會再回來
[00:05:40.000 --> 00:05:43.000]  之後隔了很多年,我遇到一個弟兄
[00:05:43.000 --> 00:05:45.000]  剛剛我說了一個主題
[00:05:45.000 --> 00:05:48.000]  你工作、生活、教會時間已經做了十多年
[00:05:48.000 --> 00:05:49.000]  現在怎麼辦?
[00:05:49.000 --> 00:05:51.000]  他說早就沒有了
[00:05:51.000 --> 00:05:53.000]  不可以這樣計算
[00:05:53.000 --> 00:05:57.000]  如果你這樣跟上帝計算,上帝會很害怕
[00:05:57.000 --> 00:05:59.000]  他就說,我已經沒有這樣計算很久了
[00:05:59.000 --> 00:06:01.000]  所以工作、生活、平衡
[00:06:01.000 --> 00:06:03.000]  對一個有信仰的基督徒來看
[00:06:03.000 --> 00:06:05.000]  應該怎樣看呢?
[00:06:05.000 --> 00:06:07.000]  信仰怎樣影響我們?
[00:06:07.000 --> 00:06:09.000]  我們又怎樣分配呢?
[00:06:09.000 --> 00:06:12.000]  經文路加培林二章,41至52字
[00:06:12.000 --> 00:06:13.000]  我讀給大家聽
[00:06:13.000 --> 00:06:15.000]  每年都老與節的時候
[00:06:15.000 --> 00:06:16.000]  他父母,因為是耶穌的父母
[00:06:16.000 --> 00:06:18.000]  他父母就上耶路撒冷去
[00:06:18.000 --> 00:06:20.000]  當他十二歲的時候,耶穌說
[00:06:20.000 --> 00:06:22.000]  他們就按照節期規矩上去
[00:06:22.000 --> 00:06:24.000]  守滿了節期,他們就回去
[00:06:24.000 --> 00:06:26.000]  跟耶穌認救在耶路撒冷
[00:06:26.000 --> 00:06:28.000]  他的父母並不知道
[00:06:28.000 --> 00:06:30.000]  以為他在同行的人當中
[00:06:30.000 --> 00:06:32.000]  走了一天的路程
[00:06:32.000 --> 00:06:34.000]  就在親戚和熟人當中找他
[00:06:34.000 --> 00:06:38.000]  既找不到,就回去耶路撒冷再去找他
[00:06:38.000 --> 00:06:40.000]  那三天就遇見了他在殿裡面
[00:06:40.000 --> 00:06:43.000]  坐在教師中間一面聽一面問
[00:06:43.000 --> 00:06:47.000]  凡聽見他的都稀奇他的聰明和應對
[00:06:47.000 --> 00:06:49.000]  他父母看見他就很稀奇
[00:06:49.000 --> 00:06:51.000]  他母親就對他說
[00:06:51.000 --> 00:06:54.000]  我兒為什麼向我們這樣行呢?
[00:06:54.000 --> 00:06:57.000]  看,你父親和我傷心來找你
[00:06:57.000 --> 00:07:00.000]  耶穌就說,為什麼找我呢?
[00:07:00.000 --> 00:07:04.000]  豈不知我應當以我父的事為念嗎?
[00:07:04.000 --> 00:07:08.000]  他所說的,他們不明白
[00:07:08.000 --> 00:07:10.000]  他就和他們下去回到拿撒勒
[00:07:10.000 --> 00:07:12.000]  並且順從他們
[00:07:12.000 --> 00:07:16.000]  他母親把這一切的事都存在心裡
[00:07:16.000 --> 00:07:20.000]  耶穌的智慧和新娘並上帝和人喜悅
[00:07:20.000 --> 00:07:23.000]  他的心都一起增長
[00:07:23.000 --> 00:07:25.000]  今天用三點和大家說
[00:07:25.000 --> 00:07:27.000]  說剛才那四幅圖畫
[00:07:27.000 --> 00:07:29.000]  第一,耶穌的身份究竟是怎樣的呢?
[00:07:29.000 --> 00:07:33.000]  第二,關係和身份有什麼關係呢?
[00:07:33.000 --> 00:07:36.000]  第三,我們所說的工作和生活是怎樣的呢?
[00:07:36.000 --> 00:07:39.000]  首先說說耶穌的身份
[00:07:39.000 --> 00:07:43.000]  看回這段經文的背景大約是怎樣的
[00:07:43.000 --> 00:07:45.000]  耶穌自出世後逃亡
[00:07:45.000 --> 00:07:46.000]  被皇帝追殺
[00:07:46.000 --> 00:07:48.000]  真的和父母逃到埃及
[00:07:48.000 --> 00:07:52.000]  大約三、四歲就回到鄉下拿撒勒
[00:07:52.000 --> 00:07:55.000]  到了三十歲在約旦河受浸之前
[00:07:55.000 --> 00:07:57.000]  大部分事跡都沒有記載
[00:07:57.000 --> 00:08:00.000]  唯有記載剛才那段經文
[00:08:00.000 --> 00:08:03.000]  十二歲大約那時發生一件事
[00:08:03.000 --> 00:08:09.000]  這件事相繼來說是比較特別和重要的事
[00:08:09.000 --> 00:08:12.000]  當時猶太人有三大節期
[00:08:12.000 --> 00:08:14.000]  如月節、五旬節和住盤節
[00:08:14.000 --> 00:08:18.000]  由耶穌在加里利亞走到耶路撒冷
[00:08:18.000 --> 00:08:20.000]  大約三天的步程走路
[00:08:20.000 --> 00:08:24.000]  耶穌其實走過這條路很多次
[00:08:24.000 --> 00:08:26.000]  祂不會迷失路
[00:08:26.000 --> 00:08:30.000]  通常朝聖是幾個家庭結伴
[00:08:30.000 --> 00:08:32.000]  不是一個家庭自己走路
[00:08:32.000 --> 00:08:35.000]  是家庭、相熟、親戚一起走
[00:08:35.000 --> 00:08:38.000]  男和男一堆走路
[00:08:38.000 --> 00:08:40.000]  可能男人走得快點,體力好一點
[00:08:40.000 --> 00:08:42.000]  跟著一批走得慢一點
[00:08:42.000 --> 00:08:44.000]  為什麼呢?有婦女、有兒童
[00:08:44.000 --> 00:08:46.000]  要照顧他們慢慢地走
[00:08:46.000 --> 00:08:48.000]  當時耶穌十二歲
[00:08:48.000 --> 00:08:50.000]  一個比較尷尬的年齡
[00:08:50.000 --> 00:08:51.000]  和香港不同
[00:08:51.000 --> 00:08:55.000]  猶太人十三歲是成人禮
[00:08:55.000 --> 00:08:57.000]  香港人十八歲才成人
[00:08:57.000 --> 00:09:00.000]  十三歲是成人,就是男人
[00:09:00.000 --> 00:09:03.000]  如果耶穌當時十二歲,還未到十三歲
[00:09:03.000 --> 00:09:05.000]  男人是否走在男人那裡呢?
[00:09:05.000 --> 00:09:07.000]  是否走在小孩那裡呢?
[00:09:07.000 --> 00:09:08.000]  所以有些誤會
[00:09:08.000 --> 00:09:10.000]  馬尼亞以為跟了約瑟
[00:09:10.000 --> 00:09:12.000]  約瑟又以為跟了去馬尼亞
[00:09:12.000 --> 00:09:14.000]  為什麼走了一天才發現呢?
[00:09:14.000 --> 00:09:16.000]  因為走去要三天
[00:09:16.000 --> 00:09:18.000]  中間要有住宿
[00:09:18.000 --> 00:09:21.000]  可能找民宿、客棧等等
[00:09:21.000 --> 00:09:23.000]  約瑟約了馬尼亞
[00:09:23.000 --> 00:09:25.000]  今晚我們在哪裡見面
[00:09:25.000 --> 00:09:27.000]  然後我們就住在那裡
[00:09:27.000 --> 00:09:28.000]  所以走了一天
[00:09:28.000 --> 00:09:30.000]  大家到了晚上才發現
[00:09:30.000 --> 00:09:31.000]  耶穌不是跟著你嗎?
[00:09:31.000 --> 00:09:33.000]  不是嗎?沒有跟著我,怎麼會跟著你呢?
[00:09:33.000 --> 00:09:34.000]  這樣發現了
[00:09:34.000 --> 00:09:36.000]  才再去找他
[00:09:36.000 --> 00:09:39.000]  通常他們想去什麼地方呢?
[00:09:39.000 --> 00:09:40.000]  小孩們
[00:09:40.000 --> 00:09:43.000]  有得玩、有得吃的地方去找他
[00:09:43.000 --> 00:09:45.000]  但都找不到
[00:09:45.000 --> 00:09:46.000]  找了很久都找不到
[00:09:46.000 --> 00:09:48.000]  才再回到耶路撒冷
[00:09:48.000 --> 00:09:49.000]  回到又要三天
[00:09:49.000 --> 00:09:51.000]  找又要再找的時候
[00:09:51.000 --> 00:09:52.000]  又要找了三天
[00:09:52.000 --> 00:09:53.000]  去到耶路撒冷
[00:09:53.000 --> 00:09:55.000]  他父母看見就很稀奇
[00:09:55.000 --> 00:09:56.000]  為什麼呢?
[00:09:56.000 --> 00:09:58.000]  因為想在小孩玩的地方
[00:09:58.000 --> 00:10:01.000]  但竟然在聖殿找到耶穌
[00:10:01.000 --> 00:10:03.000]  所以就說很稀奇
[00:10:03.000 --> 00:10:05.000]  沒有想過在這個地方出現
[00:10:05.000 --> 00:10:07.000]  因為通常在這段時間之後
[00:10:07.000 --> 00:10:08.000]  只剩下什麼呢?
[00:10:08.000 --> 00:10:10.000]  有識之士、律法師
[00:10:10.000 --> 00:10:13.000]  留在聖殿去探討
[00:10:13.000 --> 00:10:15.000]  耶穌竟然在這裡
[00:10:15.000 --> 00:10:17.000]  所以他們覺得很稀奇
[00:10:17.000 --> 00:10:18.000]  接著
[00:10:18.000 --> 00:10:21.000]  耶穌回應了他母親
[00:10:21.000 --> 00:10:22.000]  為什麼找我呢?
[00:10:22.000 --> 00:10:26.000]  豈不知我應當以我父的事為念嗎?
[00:10:26.000 --> 00:10:27.000]  如果中文翻譯好像很普通
[00:10:27.000 --> 00:10:28.000]  翻譯原文
[00:10:28.000 --> 00:10:30.000]  翻譯各樣的語氣
[00:10:30.000 --> 00:10:32.000]  回覆瑪利亞的說話
[00:10:32.000 --> 00:10:36.000]  如果我用比較粗俗的廣東話去翻譯
[00:10:36.000 --> 00:10:37.000]  關你什麼事?
[00:10:37.000 --> 00:10:39.000]  為什麼來找我?
[00:10:39.000 --> 00:10:40.000]  對峙是這樣的
[00:10:40.000 --> 00:10:43.000]  比較沒有禮貌的回應
[00:10:43.000 --> 00:10:45.000]  母親不應該這樣
[00:10:45.000 --> 00:10:47.000]  但耶穌並沒有道歉
[00:10:47.000 --> 00:10:48.000]  亦被人覺得
[00:10:48.000 --> 00:10:49.000]  為什麼這樣?
[00:10:49.000 --> 00:10:50.000]  好像大逆不道
[00:10:50.000 --> 00:10:53.000]  好像習慣父母怎樣去找他
[00:10:53.000 --> 00:10:56.000]  很狂妄、很不孝的回應
[00:10:56.000 --> 00:11:03.000]  這句話對耶穌、瑪利亞是非常不合理的回應
[00:11:03.000 --> 00:11:07.000]  你父母帶著急心去找你
[00:11:07.000 --> 00:11:10.000]  你竟然用這種說話去回應
[00:11:10.000 --> 00:11:13.000]  是一個很不合理的回應
[00:11:13.000 --> 00:11:14.000]  我們可以解釋
[00:11:14.000 --> 00:11:15.000]  為什麼耶穌說這句話
[00:11:15.000 --> 00:11:17.000]  其實祂不是說人話
[00:11:17.000 --> 00:11:18.000]  是真的
[00:11:18.000 --> 00:11:19.000]  不是人話
[00:11:19.000 --> 00:11:22.000]  不是用人的身份去說這句話
[00:11:22.000 --> 00:11:23.000]  簡單來說
[00:11:23.000 --> 00:11:28.000]  祂不是用瑪利亞的兒子的身份去說這句話
[00:11:28.000 --> 00:11:31.000]  因為耶穌有雙重的身份
[00:11:31.000 --> 00:11:34.000]  是一個道成肉身的耶穌
[00:11:34.000 --> 00:11:36.000]  是瑪利亞的兒子
[00:11:36.000 --> 00:11:39.000]  亦是天父的兒子
[00:11:39.000 --> 00:11:41.000]  所以祂在說的
[00:11:41.000 --> 00:11:44.000]  我不是以我父的事為念
[00:11:44.000 --> 00:11:45.000]  祂的父不是在說若西
[00:11:45.000 --> 00:11:46.000]  是在說天父
[00:11:46.000 --> 00:11:48.000]  祂的身份不同了
[00:11:48.000 --> 00:11:50.000]  我應該要這樣做
[00:11:50.000 --> 00:11:53.000]  我以我父的事為念
[00:11:53.000 --> 00:11:56.000]  祂用這個角色、這個身份去說這句話
[00:11:56.000 --> 00:11:59.000]  我們知道耶穌上帝
[00:11:59.000 --> 00:12:01.000]  聖父、聖子成為三為一體的神
[00:12:01.000 --> 00:12:03.000]  在我們的生命裏
[00:12:03.000 --> 00:12:05.000]  耶穌都扮演不同的角色
[00:12:05.000 --> 00:12:07.000]  祂可以是我們的拯救者
[00:12:07.000 --> 00:12:09.000]  可以是我們的輔導員
[00:12:09.000 --> 00:12:10.000]  可以是我們的安慰者
[00:12:10.000 --> 00:12:11.000]  可以是鼓勵者
[00:12:11.000 --> 00:12:13.000]  可以是愛人聖經所說
[00:12:13.000 --> 00:12:14.000]  有一樣很重要的
[00:12:14.000 --> 00:12:16.000]  祂是我們的主
[00:12:16.000 --> 00:12:18.000]  是我們的主
[00:12:18.000 --> 00:12:19.000]  這個是Law
[00:12:19.000 --> 00:12:20.000]  這個主
[00:12:20.000 --> 00:12:24.000]  耶穌是主比任何角色都重要
[00:12:24.000 --> 00:12:26.000]  記不記得上一講我們說什麼
[00:12:26.000 --> 00:12:27.000]  這個系列
[00:12:27.000 --> 00:12:28.000]  沒有人會記得
[00:12:28.000 --> 00:12:30.000]  七十小時後沒有人會記得
[00:12:30.000 --> 00:12:32.000]  就是誰是我老闆
[00:12:32.000 --> 00:12:33.000]  大家記得嗎
[00:12:33.000 --> 00:12:36.000]  誰才是我老闆呢
[00:12:36.000 --> 00:12:37.000]  有些人沒有上班
[00:12:37.000 --> 00:12:38.000]  我孫就是我老闆
[00:12:38.000 --> 00:12:39.000]  我老婆是老闆
[00:12:39.000 --> 00:12:41.000]  回家就是我老婆老闆
[00:12:41.000 --> 00:12:44.000]  耶穌才是我們真正的老闆
[00:12:44.000 --> 00:12:46.000]  但我們很多時候都有不同
[00:12:46.000 --> 00:12:48.000]  對我們地上的老闆
[00:12:48.000 --> 00:12:50.000]  和耶穌要老闆是有不同的
[00:12:50.000 --> 00:12:52.000]  譬如老闆叫你幫我跟進一些東西
[00:12:52.000 --> 00:12:53.000]  好,馬上去做
[00:12:53.000 --> 00:12:54.000]  通常都是這樣
[00:12:54.000 --> 00:12:55.000]  很少說
[00:12:55.000 --> 00:12:57.000]  遲些再做,心情好些再做
[00:12:57.000 --> 00:12:58.000]  你這樣跟你老闆說
[00:12:58.000 --> 00:12:59.000]  你都不用做
[00:12:59.000 --> 00:13:01.000]  但我們是這樣跟耶穌說話的
[00:13:01.000 --> 00:13:03.000]  耶穌叫你傳福音
[00:13:03.000 --> 00:13:05.000]  遲些再做,有空再做
[00:13:05.000 --> 00:13:06.000]  不太方便
[00:13:06.000 --> 00:13:07.000]  有機會再傳
[00:13:07.000 --> 00:13:09.000]  我們就是這樣跟我們的老闆說話
[00:13:09.000 --> 00:13:11.000]  所以我們記住
[00:13:11.000 --> 00:13:13.000]  耶穌才是我們真正的老闆
[00:13:13.000 --> 00:13:14.000]  上一講已經說了
[00:13:14.000 --> 00:13:16.000]  不再重複這件事
[00:13:16.000 --> 00:13:19.000]  他所說者說他們不明白
[00:13:19.000 --> 00:13:22.000]  約瑟和瑪利亞聽到耶穌說這句
[00:13:22.000 --> 00:13:23.000]  以我父的事為念
[00:13:23.000 --> 00:13:25.000]  又這麼兇,他們不明白
[00:13:25.000 --> 00:13:26.000]  但耶穌說這句話
[00:13:26.000 --> 00:13:28.000]  是偶爾為一
[00:13:28.000 --> 00:13:30.000]  沒有這樣說過
[00:13:30.000 --> 00:13:32.000]  之後他又回去
[00:13:32.000 --> 00:13:33.000]  約瑟和瑪利亞的兒子身份
[00:13:33.000 --> 00:13:35.000]  跟他們回家
[00:13:35.000 --> 00:13:36.000]  又孝順父母
[00:13:36.000 --> 00:13:38.000]  盡人應盡的責任
[00:13:38.000 --> 00:13:41.000]  他回去做他們自己身份
[00:13:41.000 --> 00:13:43.000]  應該要做的事情
[00:13:43.000 --> 00:13:45.000]  我們說了知道耶穌的身份
[00:13:45.000 --> 00:13:49.000]  之後關係和身份是怎樣連繫著呢
[00:13:49.000 --> 00:13:50.000]  我們的關係是怎樣
[00:13:50.000 --> 00:13:52.000]  身份是怎樣導致的呢
[00:13:52.000 --> 00:13:54.000]  屬靈關係和身份
[00:13:54.000 --> 00:13:56.000]  作為一個基督徒
[00:13:56.000 --> 00:13:58.000]  耶穌也是屬靈的關係
[00:13:58.000 --> 00:14:00.000]  上帝差遣耶穌來到世間
[00:14:00.000 --> 00:14:04.000]  他就知道自己有這個責任
[00:14:04.000 --> 00:14:06.000]  有這個救贖的計劃
[00:14:06.000 --> 00:14:08.000]  要完成這個救贖的計劃
[00:14:08.000 --> 00:14:10.000]  所以耶穌帶著使命
[00:14:10.000 --> 00:14:12.000]  傳流在人間
[00:14:12.000 --> 00:14:14.000]  但他就積極關心父的事
[00:14:14.000 --> 00:14:16.000]  他知道自己的身份
[00:14:16.000 --> 00:14:18.000]  他知道耶穌和上帝的關係
[00:14:18.000 --> 00:14:19.000]  知道自己的身份,知道自己的角色
[00:14:19.000 --> 00:14:21.000]  知道自己的使命是做什麼
[00:14:21.000 --> 00:14:23.000]  但要記住
[00:14:23.000 --> 00:14:25.000]  關係是優先於使命的
[00:14:25.000 --> 00:14:27.000]  這幾件事是有次序的
[00:14:27.000 --> 00:14:30.000]  我們一定是先建立了關係
[00:14:30.000 --> 00:14:33.000]  有了關係才有身份
[00:14:33.000 --> 00:14:35.000]  有了身份才知道自己的角色
[00:14:35.000 --> 00:14:37.000]  才有使命去做什麼
[00:14:37.000 --> 00:14:40.000]  記住就是關係、身份、角色、使命
[00:14:40.000 --> 00:14:42.000]  不是一來到就是使命
[00:14:42.000 --> 00:14:44.000]  不是的,是先有了關係
[00:14:44.000 --> 00:14:48.000]  簡單來說就是一個男一個女
[00:14:48.000 --> 00:14:51.000]  因為愛建立了關係
[00:14:51.000 --> 00:14:53.000]  成為了男朋友、女朋友
[00:14:53.000 --> 00:14:55.000]  有了身份,角色不同了
[00:14:55.000 --> 00:14:58.000]  在愛的關係裏面
[00:14:58.000 --> 00:15:01.000]  結婚成為了丈夫、妻子
[00:15:01.000 --> 00:15:03.000]  他知道了身份、角色
[00:15:03.000 --> 00:15:04.000]  他知道使命是什麼
[00:15:04.000 --> 00:15:06.000]  以前的使命就是結婚是傳宗接代
[00:15:06.000 --> 00:15:08.000]  所以使命就是傳宗接代
[00:15:08.000 --> 00:15:09.000]  不要跳
[00:15:09.000 --> 00:15:11.000]  未建立關係就去傳宗接代
[00:15:11.000 --> 00:15:12.000]  那些人很快的
[00:15:12.000 --> 00:15:16.000]  所以是有個次序在裏面的
[00:15:16.000 --> 00:15:18.000]  不要全部倒轉
[00:15:18.000 --> 00:15:20.000]  所以我們的身份
[00:15:20.000 --> 00:15:22.000]  我們可以是誰的誰
[00:15:22.000 --> 00:15:24.000]  我們可以是別人的上司、下屬
[00:15:24.000 --> 00:15:25.000]  誰的兒子、女兒
[00:15:25.000 --> 00:15:26.000]  我們是丈夫、妻子
[00:15:26.000 --> 00:15:28.000]  父親、母親都可以是
[00:15:28.000 --> 00:15:29.000]  但我們不要忘記
[00:15:29.000 --> 00:15:31.000]  我們的身份是很重要的
[00:15:31.000 --> 00:15:33.000]  我們在基督徒的時候
[00:15:33.000 --> 00:15:36.000]  我們都是天父的兒女
[00:15:36.000 --> 00:15:39.000]  不要忘記我們有這個角色在裏面
[00:15:39.000 --> 00:15:40.000]  只要我們認清了
[00:15:40.000 --> 00:15:42.000]  我們的屬靈、身份和責任
[00:15:42.000 --> 00:15:46.000]  我們就會樂於去承擔福音的使命
[00:15:46.000 --> 00:15:48.000]  我們因著基督耶穌的愛
[00:15:48.000 --> 00:15:51.000]  去拯救我們建立了這份關係
[00:15:51.000 --> 00:15:52.000]  有個關係
[00:15:52.000 --> 00:15:53.000]  他愛我們建立了關係
[00:15:53.000 --> 00:15:56.000]  我們成為他的兒女
[00:15:56.000 --> 00:15:57.000]  我們知道身份的時候
[00:15:57.000 --> 00:15:59.000]  我們的使命就是福音的使命
[00:15:59.000 --> 00:16:01.000]  我們願不願意將福音變成生活
[00:16:01.000 --> 00:16:04.000]  成為不可分割的部分呢
[00:16:04.000 --> 00:16:05.000]  跟剛才的首歌一樣
[00:16:05.000 --> 00:16:10.000]  我們願不願意彰顯這份愛給人看得到呢
