
[00:00:00.000 --> 00:00:03.480]  各位小力園堂 弟兄姊妹平安
[00:02:35.280 --> 00:02:37.520]  第四講就是阿榮
[00:02:37.520 --> 00:02:40.760]  在當中和我們分享接受限制
[00:02:40.760 --> 00:02:44.000]  聖經教導我們不要憂慮
[00:02:44.000 --> 00:02:50.000]  來享受神給我們每一個人的份
[00:02:50.000 --> 00:02:52.680]  享受神給我們的份
[00:02:52.680 --> 00:02:54.680]  今天來到第五講
[00:02:54.680 --> 00:02:57.880]  第五講的主題是
[00:02:57.880 --> 00:02:59.280]  擁抱悲傷
[00:02:59.280 --> 00:03:01.760]  Embrace Grieving and Loss
[00:03:01.760 --> 00:03:04.480]  Loss就是我們人生的失去
[00:03:04.480 --> 00:03:06.680]  人生有很多失去
[00:03:06.680 --> 00:03:08.080]  不是迷失
[00:03:08.080 --> 00:03:12.160]  我們如何擁抱和接受
[00:03:12.160 --> 00:03:16.280]  人生的哀傷和失去呢
[00:03:16.280 --> 00:03:21.680]  當我們說擁抱哀傷和悲傷的時候
[00:03:21.680 --> 00:03:27.280]  不是說我們不去接受
[00:03:27.280 --> 00:03:30.280]  或者不想哀傷和失去這些事情
[00:03:30.280 --> 00:03:31.880]  在我們生命中出現
[00:03:31.880 --> 00:03:34.480]  而是重新回復
[00:03:34.480 --> 00:03:37.680]  好像復常一樣
[00:03:37.680 --> 00:03:40.080]  如同我們從來沒有失去過
[00:03:40.080 --> 00:03:41.280]  不是這個意思
[00:03:41.280 --> 00:03:44.080]  而是我們能夠在哀傷當中
[00:03:44.080 --> 00:03:46.080]  我們如何應變呢
[00:03:46.080 --> 00:03:48.080]  我們可以做選擇
[00:03:48.080 --> 00:03:51.480]  所以我們不是去解決哀傷
[00:03:51.480 --> 00:03:58.680]  而是去經歷在我們生命中成長的旅程
[00:03:58.680 --> 00:04:00.880]  如何擁抱呢
[00:04:00.880 --> 00:04:02.880]  就是抱著它
[00:04:02.880 --> 00:04:04.880]  不要踢走它
[00:04:04.880 --> 00:04:08.880]  或者不是要去消滅它
[00:04:08.880 --> 00:04:10.880]  不要企圖很快
[00:04:10.880 --> 00:04:16.280]  很想終止在我們心靈中的傷痛
[00:04:16.280 --> 00:04:18.880]  容讓我們自己去感受
[00:04:18.880 --> 00:04:21.280]  去接觸一下
[00:04:21.280 --> 00:04:23.880]  去經歷一下我們的傷痛
[00:04:23.880 --> 00:04:27.080]  原來這是上帝來塑造我們
[00:04:27.080 --> 00:04:32.480]  塑造我們有一個更強大的心靈的途徑
[00:04:32.480 --> 00:04:36.680]  也讓我們更加有主耶穌憐憫的樣式
[00:04:36.680 --> 00:04:40.080]  很多時候當我們處於哀傷當中
[00:04:40.080 --> 00:04:43.080]  我們會流淚
[00:04:43.080 --> 00:04:47.480]  或者我們會覺得自己的心靈很軟弱
[00:04:47.480 --> 00:04:54.280]  有時候我們會覺得自己的屬靈生命好像在倒退
[00:04:54.280 --> 00:04:56.280]  原來正正在這個時候
[00:04:56.280 --> 00:04:59.080]  就是上帝在我們裡面
[00:04:59.080 --> 00:05:03.480]  來做祂要做的更新、轉化、工作
[00:05:03.480 --> 00:05:12.480]  多一點認識一下哀傷的不同層面
[00:05:12.480 --> 00:05:18.480]  其實哀傷就是每一個哀傷的事情
[00:05:18.480 --> 00:05:19.880]  或者每一個失去
[00:05:19.880 --> 00:05:21.880]  其實都是獨立的
[00:05:21.880 --> 00:05:27.480]  也帶來獨特的痛苦和哀傷
[00:05:27.480 --> 00:05:29.480]  當我們說失去的時候
[00:05:29.480 --> 00:05:32.080]  其實不單止是生離死別
[00:05:32.080 --> 00:05:34.080]  在我們人生裡面
[00:05:34.080 --> 00:05:37.080]  也會有很多的失去
[00:05:37.080 --> 00:05:40.680]  我們可能會失去一些關係
[00:05:40.680 --> 00:05:46.280]  不論是朋友的、親人的
[00:05:46.280 --> 00:05:47.480]  失去一些關係
[00:05:47.480 --> 00:05:49.480]  失去了我們的事業
[00:05:49.480 --> 00:05:52.480]  或者失去了我們工作的能力
[00:05:52.480 --> 00:05:55.480]  我們未失去生命
[00:05:55.480 --> 00:05:57.680]  但是開始年長的時候
[00:05:57.680 --> 00:05:59.680]  也感受到自己的健康
[00:05:59.680 --> 00:06:03.280]  好像慢慢地在流逝
[00:06:03.280 --> 00:06:07.880]  有弟兄姊妹養寵物的會失去寵物
[00:06:07.880 --> 00:06:14.080]  我覺得自己人生第一次經歷失去
[00:06:14.080 --> 00:06:16.080]  是一個很深刻的經驗
[00:06:16.080 --> 00:06:18.080]  就是在我六、七歲那一年
[00:06:18.080 --> 00:06:23.080]  有一個親戚送了一條鯉魚給我
[00:06:23.080 --> 00:06:26.080]  其實不知道怎麼照顧牠
[00:06:26.080 --> 00:06:27.080]  不過很開心
[00:06:27.080 --> 00:06:30.080]  有自己第一個寵物
[00:06:30.080 --> 00:06:33.080]  我將牠找了一個酒杯
[00:06:33.080 --> 00:06:36.680]  酒杯的形狀很像金魚缸
[00:06:36.680 --> 00:06:38.680]  沒有小的,一手就可以抓住
[00:06:38.680 --> 00:06:40.680]  我將這條鯉魚放進去
[00:06:40.680 --> 00:06:42.680]  當然我有放水進去
[00:06:42.680 --> 00:06:45.680]  放在雪櫃頂
[00:06:45.680 --> 00:06:49.680]  第二天早上來探望我的寵物的時候
[00:06:49.680 --> 00:06:51.680]  發覺很奇怪
[00:06:51.680 --> 00:06:54.680]  這條鯉魚反轉了
[00:06:54.680 --> 00:06:57.680]  我伸手指進去
[00:06:57.680 --> 00:06:59.680]  拿著一張小椅子
[00:06:59.680 --> 00:07:00.680]  伸手指進去
[00:07:00.680 --> 00:07:03.680]  很想將牠撩正
[00:07:03.680 --> 00:07:05.680]  牠應該不是這樣的
[00:07:05.680 --> 00:07:06.680]  撩正牠
[00:07:06.680 --> 00:07:08.680]  每一次撩牠的時候
[00:07:08.680 --> 00:07:09.680]  牠又反轉
[00:07:09.680 --> 00:07:11.680]  撩牠的時候又反轉
[00:07:11.680 --> 00:07:13.680]  經歷了很多次
[00:07:13.680 --> 00:07:15.680]  撩著撩著的時候
[00:07:15.680 --> 00:07:17.680]  聽到後面有一把聲音
[00:07:17.680 --> 00:07:20.680]  一把非常無情的聲音
[00:07:20.680 --> 00:07:22.680]  應該是我哥哥
[00:07:22.680 --> 00:07:24.680]  「死了」
[00:07:24.680 --> 00:07:28.680]  心裡很痛
[00:07:28.680 --> 00:07:32.680]  第一次接觸聽到「死亡」
[00:07:32.680 --> 00:07:34.680]  其實不知道是什麼
[00:07:34.680 --> 00:07:35.680]  反轉了
[00:07:35.680 --> 00:07:36.680]  是否能夠反轉
[00:07:36.680 --> 00:07:40.680]  那時候就拿著一條鯉魚
[00:07:40.680 --> 00:07:43.680]  拿到大埔墟以前的火車站
[00:07:43.680 --> 00:07:45.680]  埋葬了牠
[00:07:45.680 --> 00:07:50.680]  現在說起來好像很有趣
[00:07:50.680 --> 00:07:53.680]  一無知的小女孩
[00:07:53.680 --> 00:07:56.680]  但其實回想這個經歷
[00:07:56.680 --> 00:07:58.680]  心裡的戚戚然
[00:07:58.680 --> 00:08:02.680]  要面對這個失去
[00:08:02.680 --> 00:08:06.680]  心裡是很痛的
[00:08:06.680 --> 00:08:11.680]  其實每個人對於失去的反應
[00:08:11.680 --> 00:08:14.680]  程度是不同的
[00:08:14.680 --> 00:08:16.680]  也有不同的影響
[00:08:16.680 --> 00:08:17.680]  或者剛才說
[00:08:17.680 --> 00:08:18.680]  我們每一個失去
[00:08:18.680 --> 00:08:19.680]  其實都是獨立的
[00:08:19.680 --> 00:08:20.680]  都是獨特的
[00:08:20.680 --> 00:08:22.680]  我們不能比較
[00:08:22.680 --> 00:08:23.680]  死了一個人慘一點
[00:08:23.680 --> 00:08:24.680]  還是死了一條魚慘一點
[00:08:24.680 --> 00:08:26.680]  或者我失去了工作慘一點
[00:08:26.680 --> 00:08:28.680]  還是失去婚姻慘一點
[00:08:28.680 --> 00:08:30.680]  其實失去就是失去
[00:08:30.680 --> 00:08:33.680]  那個經歷
[00:08:33.680 --> 00:08:35.680]  那個哀傷是很獨特的
[00:08:35.680 --> 00:08:36.680]  我們不能夠
[00:08:36.680 --> 00:08:38.680]  也不必去比較
[00:08:38.680 --> 00:08:42.680]  我們很多時候以為
[00:08:42.680 --> 00:08:44.680]  我們哀傷
[00:08:44.680 --> 00:08:45.680]  我們哭
[00:08:45.680 --> 00:08:46.680]  哭到什麼都做不到
[00:08:46.680 --> 00:08:49.680]  好像浪費時間
[00:08:49.680 --> 00:08:51.680]  或者令我們很軟弱
[00:08:51.680 --> 00:08:52.680]  好像做不到事
[00:08:52.680 --> 00:08:53.680]  侍奉不了
[00:08:53.680 --> 00:08:54.680]  這樣
[00:08:54.680 --> 00:08:56.680]  很阻礙我們
[00:08:56.680 --> 00:09:00.680]  但其實原來是相反的
[00:09:00.680 --> 00:09:02.680]  是不是叫相反呢
[00:09:02.680 --> 00:09:05.680]  其實當我們不去正視
[00:09:05.680 --> 00:09:07.680]  或者逃避哀傷的時候
[00:09:07.680 --> 00:09:09.680]  就真的阻礙我們
[00:09:09.680 --> 00:09:11.680]  阻礙我們成長
[00:09:11.680 --> 00:09:15.680]  因為擁抱哀傷
[00:09:15.680 --> 00:09:17.680]  能夠擁抱哀傷
[00:09:17.680 --> 00:09:18.680]  是告訴我們
[00:09:18.680 --> 00:09:20.680]  我們和神的關係
[00:09:20.680 --> 00:09:22.680]  和人的關係
[00:09:22.680 --> 00:09:24.680]  對人的憐憫心
[00:09:24.680 --> 00:09:26.680]  是成正比的
[00:09:26.680 --> 00:09:28.680]  正比的意思
[00:09:28.680 --> 00:09:31.680]  就是我們越能夠擁抱哀傷
[00:09:31.680 --> 00:09:33.680]  我們越能夠去
[00:09:33.680 --> 00:09:35.680]  去經歷
[00:09:35.680 --> 00:09:36.680]  去接觸
[00:09:36.680 --> 00:09:38.680]  給予時間去擁抱它
[00:09:38.680 --> 00:09:40.680]  是讓我們能夠
[00:09:40.680 --> 00:09:43.680]  和神的關係是越深的
[00:09:43.680 --> 00:09:45.680]  越能夠去擁抱哀傷
[00:09:45.680 --> 00:09:49.680]  也是讓我們對人的憐憫心
[00:09:49.680 --> 00:09:51.680]  是越強的
[00:09:51.680 --> 00:09:53.680]  這個就是正比
[00:09:53.680 --> 00:09:57.680]  我不知道它是否這麼準確的數學
[00:09:57.680 --> 00:10:01.680]  但肯定方向是正比
[00:10:01.680 --> 00:10:03.680]  不是反比
[00:10:03.680 --> 00:10:05.680]  耶穌又是怎樣的呢
[00:10:05.680 --> 00:10:09.680]  在《耳塞俠書》53章3節提到
[00:10:09.680 --> 00:10:11.680]  耶穌是多受痛苦
[00:10:11.680 --> 00:10:13.680]  常經憂患
[00:10:13.680 --> 00:10:17.680]  耶穌對哀傷的反應
[00:10:17.680 --> 00:10:19.680]  不是去隱藏
[00:10:19.680 --> 00:10:22.680]  也不是去擺脫
[00:10:22.680 --> 00:10:26.680]  而是很誠實地去禱告
[00:10:26.680 --> 00:10:30.680]  去面對自己的傷痛
[00:10:30.680 --> 00:10:32.680]  我們很熟悉
[00:10:32.680 --> 00:10:34.680]  我相信也有很深刻的經文
[00:10:34.680 --> 00:10:36.680]  耶穌在赫西瑪尼的禱告
[00:10:36.680 --> 00:10:40.680]  當耶穌準備自己去面對
[00:10:40.680 --> 00:10:42.680]  他這個苦悲
[00:10:42.680 --> 00:10:44.680]  面對這個時刻
[00:10:44.680 --> 00:10:48.680]  好像父神要離棄他
[00:10:48.680 --> 00:10:50.680]  去形容自己
[00:10:50.680 --> 00:10:52.680]  他是很憂愁
[00:10:52.680 --> 00:10:54.680]  極其難過
[00:10:54.680 --> 00:10:55.680]  非常憂傷
[00:10:55.680 --> 00:10:57.680]  甚至要死
[00:10:57.680 --> 00:11:00.680]  耶穌也沒有隱藏自己的哀傷
[00:11:00.680 --> 00:11:03.680]  來不逃避
[00:11:03.680 --> 00:11:05.680]  也叫門徒一同
[00:11:05.680 --> 00:11:07.680]  我們要警醒
[00:11:07.680 --> 00:11:10.680]  警醒去面對
[00:11:10.680 --> 00:11:15.680]  不單止耶穌自己坦然地去面對他的憂患
[00:11:15.680 --> 00:11:17.680]  他的哀傷
[00:11:17.680 --> 00:11:19.680]  今天我們很想分享的是
[00:11:19.680 --> 00:11:21.680]  耶穌與我們一起
[00:11:21.680 --> 00:11:24.680]  耶穌是擁抱人的哀傷
[00:11:24.680 --> 00:11:26.680]  在人的失去中
[00:11:26.680 --> 00:11:29.680]  耶穌是會擁抱人的哀傷
[00:11:29.680 --> 00:11:33.680]  經文就在約翰福音第十一章三十五節
[00:11:33.680 --> 00:11:36.680]  約翰福音十一章三十五節
[00:11:36.680 --> 00:11:41.680]  耶穌哭了
[00:11:41.680 --> 00:11:43.680]  真是一節經文
[00:11:43.680 --> 00:11:50.680]  這也是全本聖經最短的一節經文
[00:11:50.680 --> 00:11:52.680]  雖然是最短
[00:11:52.680 --> 00:11:58.680]  但這節經文放置在一個場景裏
[00:11:58.680 --> 00:12:00.680]  是一個很獨特的場景
[00:12:00.680 --> 00:12:06.680]  來賦予一個很深的意義
[00:12:06.680 --> 00:12:09.680]  約翰福音十一章十七至十九節
[00:12:09.680 --> 00:12:13.680]  耶穌到了,知道拉撒路在墳墓裏已經四天了
[00:12:13.680 --> 00:12:16.680]  有好些猶太人來看馬大馬利亞
[00:12:16.680 --> 00:12:20.680]  要為他們弟弟的緣故安慰他們
[00:12:20.680 --> 00:12:24.680]  耶穌臨在一個喪禮當中
[00:12:24.680 --> 00:12:26.680]  這個家庭
[00:12:26.680 --> 00:12:29.680]  馬大馬利亞和拉撒路
[00:12:29.680 --> 00:12:31.680]  是耶穌很好的朋友
[00:12:31.680 --> 00:12:33.680]  聖經有記載
[00:12:33.680 --> 00:12:36.680]  耶穌素嘗愛他們
[00:12:36.680 --> 00:12:38.680]  不僅是在這個喪禮出現
[00:12:38.680 --> 00:12:41.680]  平時也有跟他們有很多交往
[00:12:41.680 --> 00:12:43.680]  去探訪他們
[00:12:43.680 --> 00:12:46.680]  三姐弟又來接待耶穌吃飯
[00:12:46.680 --> 00:12:50.680]  耶穌臨在這個喪禮當中
[00:12:50.680 --> 00:12:53.680]  並且有很多猶太人
[00:12:53.680 --> 00:12:55.680]  很多認識他們的人
[00:12:55.680 --> 00:12:58.680]  來慰問他們
[00:12:58.680 --> 00:13:00.680]  拉撒路的病
[00:13:00.680 --> 00:13:04.680]  未得到耶穌的醫治
[00:13:04.680 --> 00:13:06.680]  已經死了
[00:13:06.680 --> 00:13:08.680]  並且經文強調
[00:13:08.680 --> 00:13:10.680]  他在墳墓裏面
[00:13:10.680 --> 00:13:12.680]  他死了已經四天了
[00:13:12.680 --> 00:13:17.680]  在猶太人的觀念裏
[00:13:17.680 --> 00:13:19.680]  他們認為死了
[00:13:19.680 --> 00:13:22.680]  他的靈魂仍然在他身體裏
[00:13:22.680 --> 00:13:24.680]  不過三天
[00:13:24.680 --> 00:13:27.680]  好像還有些盼望
[00:13:27.680 --> 00:13:30.680]  這個人是否還未死
[00:13:30.680 --> 00:13:32.680]  有沒有機會他會再活過來
[00:13:32.680 --> 00:13:35.680]  但如果他已經死了四天
[00:13:35.680 --> 00:13:41.680]  就肯定他的靈魂已經離開了他的身體
[00:13:41.680 --> 00:13:43.680]  所以當聖經這樣寫
[00:13:43.680 --> 00:13:45.680]  拉撒路在墳墓已經死了四天的時候
[00:13:45.680 --> 00:13:49.680]  整個場面是很絕望的
[00:13:49.680 --> 00:13:56.680]  整個場面是很悲傷的一個環境
[00:13:56.680 --> 00:13:59.680]  我們知道耶穌來到這個家庭裏
[00:13:59.680 --> 00:14:02.680]  他來到這個地方
[00:14:02.680 --> 00:14:04.680]  他已經預了自己要為拉撒路
[00:14:04.680 --> 00:14:07.680]  去行死人復活的神蹟
[00:14:07.680 --> 00:14:09.680]  耶穌是知道要怎樣做的
[00:14:09.680 --> 00:14:11.680]  約翰福音亦強調
[00:14:11.680 --> 00:14:13.680]  耶穌是知道要怎樣做的
[00:14:13.680 --> 00:14:15.680]  他已經預了要來行這個神蹟
[00:14:15.680 --> 00:14:17.680]  如果是這樣的話
[00:14:17.680 --> 00:14:19.680]  為什麼耶穌會哭呢
[00:14:19.680 --> 00:14:25.680]  為什麼耶穌會哭呢
[00:14:25.680 --> 00:14:27.680]  我們從經文裏面可以看到
[00:14:27.680 --> 00:14:33.680]  耶穌是很體會人的限制
[00:14:33.680 --> 00:14:37.680]  當耶穌到達墓地後
[00:14:37.680 --> 00:14:41.680]  這兩姐妹瑪麗亞和不約而同
[00:14:41.680 --> 00:14:45.680]  都有同一個反應
[00:14:45.680 --> 00:14:48.680]  跟耶穌說主啊你若早在這裏
[00:14:48.680 --> 00:14:50.680]  我弟弟就不會死
[00:14:50.680 --> 00:14:52.680]  同樣瑪麗亞見到耶穌的時候
[00:14:52.680 --> 00:14:54.680]  也是這樣跟他說
[00:14:54.680 --> 00:14:55.680]  主啊你若早在這裏
[00:14:55.680 --> 00:15:00.680]  我弟弟就不會死
[00:15:00.680 --> 00:15:07.680]  其實當拉撒路病了的時候
[00:15:07.680 --> 00:15:10.680]  猛大瑪麗亞有派人去找耶穌
[00:15:10.680 --> 00:15:14.680]  很想耶穌來醫好拉撒路
[00:15:14.680 --> 00:15:17.680]  耶穌接到這個消息的時候
[00:15:17.680 --> 00:15:19.680]  耶穌有什麼反應呢
[00:15:19.680 --> 00:15:23.680]  耶穌沒有立即動身去醫好他的病
[00:15:23.680 --> 00:15:25.680]  你可以想像其實是很著急的
[00:15:25.680 --> 00:15:27.680]  如果有些很緊急的事
[00:15:27.680 --> 00:15:28.680]  你找人幫忙
[00:15:28.680 --> 00:15:30.680]  但他不給你反應
[00:15:30.680 --> 00:15:32.680]  耶穌不單止不給反應
[00:15:32.680 --> 00:15:34.680]  他還說了一句話
[00:15:34.680 --> 00:15:38.680]  他說這病不至於死
[00:15:38.680 --> 00:15:40.680]  耶穌還在他身處的地方
[00:15:40.680 --> 00:15:44.680]  多留兩天不動
[00:15:44.680 --> 00:15:48.680]  是不是耶穌斷錯症呢
[00:15:48.680 --> 00:15:50.680]  其實耶穌真的可以醫好拉撒路的病
[00:15:50.680 --> 00:15:54.680]  甚至他也不怕遲到
[00:15:54.680 --> 00:15:56.680]  他不需要動身
[00:15:56.680 --> 00:15:59.680]  好像他醫好大神的兒子一樣
[00:15:59.680 --> 00:16:00.680]  《約翰福音》記載
[00:16:00.680 --> 00:16:03.680]  他醫好大神的兒子是怎樣醫的
[00:16:03.680 --> 00:16:04.680]  他說了一句話
[00:16:04.680 --> 00:16:05.680]  他說了一句話
[00:16:05.680 --> 00:16:10.680]  大神的兒子就好了
[00:16:10.680 --> 00:16:15.680]  但耶穌並沒有醫好拉撒路
[00:16:15.680 --> 00:16:17.680]  耶穌有醫治的時候
[00:16:17.680 --> 00:16:20.680]  有不醫治的時候
[00:16:20.680 --> 00:16:22.680]  會不會耶穌其實知道
[00:16:22.680 --> 00:16:24.680]  即使他醫好拉撒路
[00:16:24.680 --> 00:16:27.680]  甚至他後來死到拉撒路
[00:16:27.680 --> 00:16:29.680]  他復活過來
[00:16:29.680 --> 00:16:35.680]  其實拉撒路也要面對死亡
[00:16:35.680 --> 00:16:37.680]  聖經說按著定命
[00:16:37.680 --> 00:16:41.680]  人人都有一死
[00:16:41.680 --> 00:16:44.680]  面對不能逆轉的死亡
[00:16:44.680 --> 00:16:47.680]  甚至耶穌重新回到耶路撒冷
[00:16:47.680 --> 00:16:49.680]  門徒告訴他不要回去
[00:16:49.680 --> 00:16:50.680]  很危險
[00:16:50.680 --> 00:16:53.680]  人們會用石頭打死你
[00:16:53.680 --> 00:16:56.680]  連耶穌也要面對自己的死亡
[00:16:56.680 --> 00:17:02.680]  是不是耶穌去面對死亡的事實
[00:17:02.680 --> 00:17:04.680]  這個定命
[00:17:04.680 --> 00:17:08.680]  可以說耶穌作為一個完全的人
[00:17:08.680 --> 00:17:11.680]  他也不能做些甚麼
[00:17:11.680 --> 00:17:13.680]  不能如果
[00:17:13.680 --> 00:17:15.680]  如果早一點
[00:17:15.680 --> 00:17:17.680]  如果不是這樣
[00:17:17.680 --> 00:17:19.680]  實際的情況就不是這樣
[00:17:19.680 --> 00:17:22.680]  因為這是一個定命
[00:17:22.680 --> 00:17:24.680]  耶穌哭了
[00:17:24.680 --> 00:17:29.680]  耶穌完全能夠體會人的限制
[00:17:29.680 --> 00:17:31.680]  耶穌完全能夠體會
[00:17:31.680 --> 00:17:33.680]  並且在限制當中
[00:17:33.680 --> 00:17:36.680]  他願意與人同在
[00:17:36.680 --> 00:17:43.680]  耶穌會臨在人的限制當中
[00:17:43.680 --> 00:17:45.680]  傳道書三章說
[00:17:45.680 --> 00:17:47.680]  凡事都有定期
[00:17:47.680 --> 00:17:50.680]  天下每一事務都有定時
[00:17:50.680 --> 00:17:52.680]  生有時死有時
[00:17:52.680 --> 00:17:54.680]  災中有時不出有時
[00:17:54.680 --> 00:17:56.680]  殺戮有時醫治有時
[00:17:56.680 --> 00:17:59.680]  拆毀有時建造有時
[00:17:59.680 --> 00:18:01.680]  哭有時笑有時
[00:18:01.680 --> 00:18:04.680]  哀動有時跳舞有時
[00:18:04.680 --> 00:18:06.680]  腰石頭有時
[00:18:06.680 --> 00:18:07.680]  撿石頭有時
[00:18:07.680 --> 00:18:10.680]  懷抱有時不懷抱有時
[00:18:10.680 --> 00:18:13.680]  尋找有時失落有時
[00:18:13.680 --> 00:18:15.680]  保存有時拋棄有時
[00:18:15.680 --> 00:18:18.680]  撕裂有時奉保有時
[00:18:18.680 --> 00:18:20.680]  沉默有時說話有時
[00:18:20.680 --> 00:18:23.680]  喜愛有時恨惡有時
[00:18:23.680 --> 00:18:26.680]  戰爭有時和平有時
[00:18:26.680 --> 00:18:28.680]  這段經文讀起來
[00:18:28.680 --> 00:18:30.680]  我不知道你會否覺得很沉氣
[00:18:30.680 --> 00:18:32.680]  還是你聽到原來這段經文讀起來的時候
[00:18:32.680 --> 00:18:34.680]  有一個節奏
[00:18:34.680 --> 00:18:37.680]  那個節奏不單是讀出來
[00:18:37.680 --> 00:18:39.680]  而是內容告訴你
[00:18:39.680 --> 00:18:42.680]  原來在神創造的生命
[00:18:42.680 --> 00:18:44.680]  在整個受造界裡面
[00:18:44.680 --> 00:18:47.680]  原來是有不同的季節的
[00:18:47.680 --> 00:18:49.680]  我們不是全部都是冬天
[00:18:49.680 --> 00:18:51.680]  也不是全部都是夏天
[00:18:51.680 --> 00:18:55.680]  神的創造當中是有不同的季節
[00:18:55.680 --> 00:19:00.680]  哭有時笑有時
[00:19:00.680 --> 00:19:05.680]  我們不容讓自己去經歷這些哀傷
[00:19:05.680 --> 00:19:07.680]  就好像我們只能經驗到
[00:19:07.680 --> 00:19:11.680]  在我們生命裡面的一半
[00:19:11.680 --> 00:19:15.680]  或者只是經歷到一部分
[00:19:15.680 --> 00:19:17.680]  不能更加圓滿
[00:19:17.680 --> 00:19:19.680]  更加去享受
[00:19:19.680 --> 00:19:22.680]  自由地去享受在神創造裡面
[00:19:22.680 --> 00:19:27.680]  每一個不同的季節
[00:19:27.680 --> 00:19:31.680]  耶穌體會和明白我們的限制
[00:19:31.680 --> 00:19:35.680]  同時耶穌也很悲嘆人的不信
[00:19:35.680 --> 00:19:38.680]  耶穌對馬大說
[00:19:38.680 --> 00:19:40.680]  你弟弟會復活的
[00:19:40.680 --> 00:19:43.680]  馬大對耶穌說
[00:19:43.680 --> 00:19:47.680]  我知道在末日復活的時候他會復活
[00:19:47.680 --> 00:19:48.680]  耶穌又對馬大說
[00:19:48.680 --> 00:19:50.680]  復活在我,生命也在我
[00:19:50.680 --> 00:19:53.680]  信我的人雖然死了也必復活
[00:19:53.680 --> 00:19:56.680]  凡活著信我的人必永遠不死
[00:19:56.680 --> 00:19:57.680]  信者說嗎?
[00:19:57.680 --> 00:19:58.680]  馬大對他說
[00:19:58.680 --> 00:19:59.680]  主啊,是的
[00:19:59.680 --> 00:20:02.680]  我信你是基督,是神的兒子
[00:20:02.680 --> 00:20:05.680]  就是也,那要臨在世界的
[00:20:05.680 --> 00:20:07.680]  當耶穌告訴馬大
[00:20:07.680 --> 00:20:09.680]  你的弟弟會復活
[00:20:09.680 --> 00:20:11.680]  其實耶穌真的為了他
[00:20:11.680 --> 00:20:15.680]  預計要來行死人復活的神蹟
[00:20:15.680 --> 00:20:18.680]  馬大如何去回應呢?
[00:20:18.680 --> 00:20:20.680]  馬大相不相信呢?
[00:20:20.680 --> 00:20:22.680]  其實我們看到馬大
