
[00:00:00.000 --> 00:00:06.600]  今日同大家繼續思考,已忽所書嘅訊息
[00:17:05.560 --> 00:17:09.560]  和頭酒就擺好了
[00:17:09.560 --> 00:17:12.560]  他爸爸還未到之前
[00:17:12.560 --> 00:17:16.560]  弟兄的姐姐立即捉住弟兄問他
[00:17:16.560 --> 00:17:19.560]  你究竟17年前發生過甚麼事
[00:17:19.560 --> 00:17:21.560]  為何搞了17年
[00:17:21.560 --> 00:17:24.560]  都這樣,搞了17年
[00:17:24.560 --> 00:17:26.560]  弟兄覺得甚麼搞了17年
[00:17:26.560 --> 00:17:29.560]  這是17年前的事,不是搞了17年
[00:17:29.560 --> 00:17:32.560]  原來這個弟兄才知道
[00:17:32.560 --> 00:17:37.560]  原來17年前一個誤會引申出2,3,4,5個誤會
[00:17:37.560 --> 00:17:43.560]  在17年內不斷發酵,像雪球一樣越滾越大
[00:17:43.560 --> 00:17:46.560]  但這個弟兄心裏面很冤屈
[00:17:46.560 --> 00:17:50.560]  甚麼叫17年他沒有見過爸爸
[00:17:50.560 --> 00:17:53.560]  沒有見過,不單是樣子沒有見過
[00:17:53.560 --> 00:17:56.560]  連聲音也沒有聽過,溝通也沒有溝通過
[00:17:56.560 --> 00:18:01.560]  為何會有這麼多2,3,4,5,6個誤會出來
[00:18:01.560 --> 00:18:03.560]  他心裏面很冤屈
[00:18:03.560 --> 00:18:08.560]  他那一刻就立即想走
[00:18:08.560 --> 00:18:13.560]  這個時候他就想,如果我走會發生甚麼事呢
[00:18:13.560 --> 00:18:18.560]  究竟他現在立即走會令到事情像freeze一樣
[00:18:18.560 --> 00:18:22.560]  凍結了,還停留在某個時空
[00:18:22.560 --> 00:18:26.560]  會否將誤會加深
[00:18:26.560 --> 00:18:28.560]  於是他心裏面就求主
[00:18:28.560 --> 00:18:32.560]  主啊,如果你想我留下,你給我力量
[00:18:32.560 --> 00:18:38.560]  那個力量是甚麼,忍得住
[00:18:38.560 --> 00:18:42.560]  這餐的和頭酒,足足吃了7個小時
[00:18:42.560 --> 00:18:44.560]  為甚麼呢,弟兄就說
[00:18:44.560 --> 00:18:48.560]  因為我爸爸超級掛念我,17年也沒有見過我
[00:18:48.560 --> 00:18:53.560]  我又很掛念我爸爸,所以從中午吃到晚上的餐飯
[00:18:53.560 --> 00:18:57.560]  但他最感恩的就是,這7個小時裏面
[00:18:57.560 --> 00:19:00.560]  沒有提及17年前發生甚麼事
[00:19:00.560 --> 00:19:03.560]  17年來發生過甚麼事,沒有提及
[00:19:03.560 --> 00:19:07.560]  平平安安地吃完這餐飯
[00:19:07.560 --> 00:19:12.560]  自此之後,他就有機會繼續照顧他的爸爸
[00:19:12.560 --> 00:19:17.560]  三年之後,弟兄才知道
[00:19:17.560 --> 00:19:22.560]  原來這17年來,不是只有他一個去背負著
[00:19:22.560 --> 00:19:26.560]  這份誤會所帶來的磨難
[00:19:26.560 --> 00:19:30.560]  他猜不到的是,他的妹妹
[00:19:30.560 --> 00:19:33.560]  這17年來原來一直都背負著
[00:19:33.560 --> 00:19:37.560]  因為他的妹妹,經常以為是因為他
[00:19:37.560 --> 00:19:41.560]  令到弟兄和他爸爸分開
[00:19:41.560 --> 00:19:45.560]  這個弟兄一聽到自己的妹妹這樣說
[00:19:45.560 --> 00:19:49.560]  他心裏面很酸痛,很酸,心酸
[00:19:49.560 --> 00:19:52.560]  因為與妹妹無關,為甚麼
[00:19:52.560 --> 00:20:00.560]  妹妹認定自己是令我和我爸爸分開的一個最大的原因
[00:20:00.560 --> 00:20:03.560]  根本就與我妹妹無關
[00:20:03.560 --> 00:20:06.560]  他就跟妹妹說,與你無關
[00:20:06.560 --> 00:20:10.560]  這完全是我和我媽媽那邊的事,與你無關
[00:20:10.560 --> 00:20:14.560]  為甚麼你背了17年,你不跟我說
[00:20:14.560 --> 00:20:20.560]  上個月,弟兄就跟我分享
[00:20:20.560 --> 00:20:23.560]  他說他照常陪他爸爸,照顧他爸爸
[00:20:23.560 --> 00:20:26.560]  有一天就推他去公園
[00:20:26.560 --> 00:20:34.560]  大家知道在公園有些可以不用錢的運動,做運動的單車
[00:20:34.560 --> 00:20:37.560]  他爸爸越踩越開心,越踩越興奮
[00:20:37.560 --> 00:20:42.560]  說了很多話,然後突然跟他說
[00:20:42.560 --> 00:20:45.560]  17年前我誤會了你
[00:20:45.560 --> 00:20:50.560]  他聽完之後都很突然,無端端說了一句這樣的話
[00:20:50.560 --> 00:20:54.560]  但是這句話對他來說
[00:20:54.560 --> 00:20:59.560]  對,17年了,大家說清楚就沒事了
[00:20:59.560 --> 00:21:05.560]  頂姐妹,我們心裏面可能和人與人之間的關係很複雜
[00:21:05.560 --> 00:21:09.560]  那種複雜度可能涉及對與錯
[00:21:09.560 --> 00:21:16.560]  但是會不會有一些磨難的關係是由誤會開始
[00:21:16.560 --> 00:21:21.560]  這個誤會的確令我們心裏面很難面對對方
[00:21:21.560 --> 00:21:26.560]  但是這個誤會就慢慢滾動,變成一個大的雪球
[00:21:26.560 --> 00:21:30.560]  頂姐妹,耶穌是能夠處理的
[00:21:30.560 --> 00:21:32.560]  不論這個雪球有多大也好
[00:21:32.560 --> 00:21:36.560]  因為他的十字架就是來化解最難的部分
[00:21:36.560 --> 00:21:41.560]  剩下來的事我們願不願意繼續完成呢
[00:21:41.560 --> 00:21:46.560]  我將這句話應用在我剛才弟兄的故事裏面
[00:21:46.560 --> 00:21:49.560]  讓大家了解得再多一點,這是什麼意思呢
[00:21:49.560 --> 00:21:55.560]  我弟兄沒有見他爸爸17年,其實已經死心了
[00:21:55.560 --> 00:21:59.560]  弟兄也和我說過一個很清楚的
[00:21:59.560 --> 00:22:07.560]  他也想像如果他爸爸離世辦喪事,他會不會去呢
[00:22:07.560 --> 00:22:10.560]  他也想了,因為去不知道怎樣
[00:22:10.560 --> 00:22:12.560]  不去他也不知道怎樣
[00:22:12.560 --> 00:22:16.560]  他已經想到這一步,因為他已經死心了
[00:22:16.560 --> 00:22:22.560]  但是一個電話訊息讓他可以
[00:22:22.560 --> 00:22:26.560]  心裏至少他想見他爸爸,他爸爸又想見他
[00:22:26.560 --> 00:22:31.560]  耶穌最難的部分,人手也能解決
[00:22:31.560 --> 00:22:33.560]  問題就來了
[00:22:33.560 --> 00:22:39.560]  當他聽到二三四的誤會的冤屈開始
[00:22:39.560 --> 00:22:44.560]  如果他那一刻馬上離開,他離開了
[00:22:44.560 --> 00:22:48.560]  結局會不會像剛才那樣呢
[00:22:48.560 --> 00:22:52.560]  正正是這件事讓我們想
[00:22:52.560 --> 00:22:56.560]  耶穌最難的部分已經幫我們處理了
[00:22:56.560 --> 00:23:02.560]  剩下來的我們願不願意完成呢
[00:23:02.560 --> 00:23:06.560]  我們思想第三方面
[00:23:06.560 --> 00:23:08.560]  章顯
[00:23:08.560 --> 00:23:12.560]  三章七字說,我作了這福音的伯翼
[00:23:12.560 --> 00:23:14.560]  是照著上帝的恩賜
[00:23:14.560 --> 00:23:18.560]  是照透運行的大能賜給我的
[00:23:18.560 --> 00:23:22.560]  雖然我比眾聖徒中最少的還少
[00:23:22.560 --> 00:23:25.560]  他還賜我這恩典
[00:23:25.560 --> 00:23:31.560]  讓我把基督那七筆頭的豐富傳給外邦人
[00:23:31.560 --> 00:23:37.560]  又使眾人都明白什麼是歷代以來
[00:23:37.560 --> 00:23:44.560]  隱藏在創造萬物之上帝裡的奧秘
[00:23:44.560 --> 00:23:47.560]  經文裏面第八節提到
[00:23:47.560 --> 00:23:49.560]  保羅如何說自己呢
[00:23:49.560 --> 00:23:53.560]  他說我是比眾聖徒中最少的還少
[00:23:53.560 --> 00:23:55.560]  看起來好像自我貶低
[00:23:55.560 --> 00:23:59.560]  但其實當我們閱讀已忽所書傳書的時候
[00:23:59.560 --> 00:24:01.560]  甚至參考其他保羅書信的時候
[00:24:01.560 --> 00:24:09.560]  其實這句說話是反映保羅在一個矛盾衝突的關係裏
[00:24:09.560 --> 00:24:15.560]  其實他能夠保持一種健康的自我形象的元素
[00:24:15.560 --> 00:24:18.560]  第一個就是目的感
[00:24:18.560 --> 00:24:25.560]  保羅知道他被委任成為上帝的僕役
[00:24:25.560 --> 00:24:29.560]  因此他知道他被委任是有一個目標的導向
[00:24:29.560 --> 00:24:33.560]  讓他知道他人生是有方向要去完成的
[00:24:33.560 --> 00:24:39.560]  等於每當我們發現到我們能夠可以原諒他人的生命的時候
[00:24:39.560 --> 00:24:42.560]  其實你會發覺不論你面對什麼困難都好
[00:24:42.560 --> 00:24:46.560]  這些困難都不會阻礙你去原諒別人的生命的時候
[00:24:46.560 --> 00:24:49.560]  你就會去堅持下去
[00:24:49.560 --> 00:24:53.560]  第二個就是身份的獨特感
[00:24:53.560 --> 00:24:56.560]  保羅如何稱呼自己的職份呢
[00:24:56.560 --> 00:24:58.560]  他說是一個福音的僕役
[00:24:58.560 --> 00:25:00.560]  他的專職是什麼呢
[00:25:00.560 --> 00:25:02.560]  就是要將兩族人有仇的兩族人
[00:25:02.560 --> 00:25:05.560]  共用就要傳這個福音
[00:25:05.560 --> 00:25:07.560]  這個福音不單止用口傳
[00:25:07.560 --> 00:25:11.560]  還要身體力行去化解兩族人一些誤解
[00:25:11.560 --> 00:25:13.560]  甚至怨仇
[00:25:13.560 --> 00:25:15.560]  等等,是難的
[00:25:15.560 --> 00:25:19.560]  但是當你肯定到你身份的獨特性的時候
[00:25:19.560 --> 00:25:23.560]  你就會知道你是有別於其他人
[00:25:23.560 --> 00:25:25.560]  若不是你的存在
[00:25:25.560 --> 00:25:29.560]  有些事真的解決不了
[00:25:29.560 --> 00:25:32.560]  另一個就是安全感
[00:25:32.560 --> 00:25:35.560]  保羅明白到兩族共融的艱難
[00:25:35.560 --> 00:25:41.560]  他深知他的安全感是來自上帝的恩典和大能
[00:25:41.560 --> 00:25:45.560]  我們有時反省一下我們的安全感
[00:25:45.560 --> 00:25:47.560]  是來自什麼信念呢
[00:25:47.560 --> 00:25:50.560]  另一個就是聖任感
[00:25:50.560 --> 00:25:54.560]  保羅自覺信主的歷練是尚淺的
[00:25:54.560 --> 00:25:57.560]  但上帝仍然施恩給他
[00:25:57.560 --> 00:26:00.560]  委任他成為福音的僕役
[00:26:00.560 --> 00:26:05.560]  我們領受到上帝給我們的恩賜
[00:26:05.560 --> 00:26:08.560]  領受到上帝給我們的使命的時候
[00:26:08.560 --> 00:26:12.560]  我們要知道上帝不只是給我們使命而不給力量
[00:26:12.560 --> 00:26:16.560]  他同時給力我們不論多艱難都能夠完成
[00:26:16.560 --> 00:26:20.560]  另一個就是價值感
[00:26:20.560 --> 00:26:23.560]  保羅傳福音給外族人的使命
[00:26:23.560 --> 00:26:25.560]  他如何形容呢
[00:26:25.560 --> 00:26:30.560]  他的形容是基督那七筆頭的豐富
[00:26:30.560 --> 00:26:34.560]  其實七筆頭這個原文
[00:26:34.560 --> 00:26:39.560]  在當時的用語可以理解為腳印
[00:26:39.560 --> 00:26:40.560]  什麼意思呢
[00:26:40.560 --> 00:26:43.560]  你見到腳印但看不到腳
[00:26:43.560 --> 00:26:50.560]  在保羅眼中他根本看不到兩族共融是一個實際的什麼圖畫的展現
[00:26:50.560 --> 00:26:57.560]  但他所看到的是耶穌留下了腳印讓兩族的信徒能夠走向共融
[00:26:57.560 --> 00:27:01.560]  福音使保羅看到自己的重要性
[00:27:01.560 --> 00:27:03.560]  當我們傳福音的時候
[00:27:03.560 --> 00:27:07.560]  我們就要見到我們自己的重要性
