
[00:00:00.000 --> 00:00:02.000]  我們一起學習神的話語
[00:03:02.000 --> 00:03:04.000]  可能我們
[00:03:04.000 --> 00:03:06.000]  多多少少都試過
[00:03:06.000 --> 00:03:08.000]  離開家園去
[00:03:08.000 --> 00:03:10.000]  另外一個地方生活
[00:03:10.000 --> 00:03:12.000]  如果去旅遊其實挺開心
[00:03:12.000 --> 00:03:14.000]  因為我們知道
[00:03:14.000 --> 00:03:16.000]  玩完之後過了十幾二十天
[00:03:16.000 --> 00:03:18.000]  或者一個禮拜一個月
[00:03:18.000 --> 00:03:20.000]  甚至一年
[00:03:20.000 --> 00:03:22.000]  我們都會回到自己家
[00:03:22.000 --> 00:03:24.000]  過回原本的生活
[00:03:24.000 --> 00:03:26.000]  如果留學
[00:03:26.000 --> 00:03:28.000]  就有多少少的感受
[00:03:28.000 --> 00:03:30.000]  可能有些思鄉之情
[00:03:30.000 --> 00:03:32.000]  雖然現在的通訊很方便
[00:03:32.000 --> 00:03:34.000]  移民
[00:03:34.000 --> 00:03:36.000]  可能感受更加深
[00:03:36.000 --> 00:03:38.000]  要離開熟悉
[00:03:38.000 --> 00:03:40.000]  長大的地方去陌生的環境生活
[00:03:40.000 --> 00:03:42.000]  但如果
[00:03:42.000 --> 00:03:44.000]  你要去一個地方
[00:03:44.000 --> 00:03:46.000]  是被迫的
[00:03:46.000 --> 00:03:48.000]  是被人用武力
[00:03:48.000 --> 00:03:50.000]  來挾持你走的
[00:03:50.000 --> 00:03:52.000]  而那個地方
[00:03:52.000 --> 00:03:54.000]  也不是你選擇的
[00:03:54.000 --> 00:03:56.000]  是你最不喜歡去的地方
[00:03:56.000 --> 00:03:58.000]  因為那個地方
[00:03:58.000 --> 00:04:00.000]  是抵擋了上帝的地方
[00:04:00.000 --> 00:04:02.000]  而去到那個地方
[00:04:02.000 --> 00:04:04.000]  你都不知道
[00:04:04.000 --> 00:04:06.000]  是何時會回來
[00:04:06.000 --> 00:04:08.000]  甚至能不能回來
[00:04:08.000 --> 00:04:10.000]  都不知道
[00:04:10.000 --> 00:04:12.000]  這個時候
[00:04:12.000 --> 00:04:14.000]  要離開本族本鄉
[00:04:14.000 --> 00:04:16.000]  有一種什麼的感受呢
[00:04:16.000 --> 00:04:18.000]  其實這個就是當時
[00:04:18.000 --> 00:04:20.000]  猶太子民
[00:04:20.000 --> 00:04:22.000]  所面對的情境
[00:04:22.000 --> 00:04:24.000]  我們今天一會要講的訊息
[00:04:24.000 --> 00:04:26.000]  就是針對一個這樣的情況下
[00:04:26.000 --> 00:04:28.000]  是發給這個猶太人
[00:04:28.000 --> 00:04:30.000]  被擄的子民
[00:04:30.000 --> 00:04:32.000]  他們現在出去
[00:04:32.000 --> 00:04:34.000]  不是去度假
[00:04:34.000 --> 00:04:36.000]  不是去留學
[00:04:36.000 --> 00:04:38.000]  甚至不是移民
[00:04:38.000 --> 00:04:40.000]  他們去到一個地方
[00:04:40.000 --> 00:04:42.000]  是語言不通
[00:04:42.000 --> 00:04:44.000]  文化差異極大
[00:04:44.000 --> 00:04:46.000]  一個不信上帝的政權下
[00:04:46.000 --> 00:04:48.000]  到處都是拜各種神明
[00:04:48.000 --> 00:04:50.000]  一個觀星
[00:04:50.000 --> 00:04:52.000]  充滿迷信的一個地方
[00:04:52.000 --> 00:04:54.000]  而他們要離開的地方
[00:04:54.000 --> 00:04:56.000]  是上帝本來賜給他們的地方
[00:04:56.000 --> 00:04:58.000]  如果你想想
[00:04:58.000 --> 00:05:00.000]  五百多年前
[00:05:00.000 --> 00:05:02.000]  他們還是經過一個很光輝的歲月
[00:05:02.000 --> 00:05:04.000]  在當時的地方
[00:05:04.000 --> 00:05:06.000]  猶太所
[00:05:06.000 --> 00:05:08.000]  大衛所羅門的時代
[00:05:08.000 --> 00:05:10.000]  是全世界各地都去朝貢
[00:05:10.000 --> 00:05:12.000]  每個都去敬拜上帝的地方
[00:05:12.000 --> 00:05:14.000]  去朝拜
[00:05:14.000 --> 00:05:16.000]  但現在他們已經成為
[00:05:16.000 --> 00:05:18.000]  街下囚
[00:05:18.000 --> 00:05:20.000]  還有亡國奴
[00:05:20.000 --> 00:05:22.000]  徹底的絕望
[00:05:22.000 --> 00:05:24.000]  徹底的失望
[00:05:24.000 --> 00:05:26.000]  這個不單只是一個失落家園那麼簡單
[00:05:26.000 --> 00:05:28.000]  第二我們要看
[00:05:28.000 --> 00:05:30.000]  他們虛荒的信仰也都幻滅
[00:05:30.000 --> 00:05:34.000]  其實單單離開家庭
[00:05:34.000 --> 00:05:36.000]  離開本族本鄉
[00:05:36.000 --> 00:05:38.000]  被連根拔起
[00:05:38.000 --> 00:05:40.000]  去到這個地方生活
[00:05:40.000 --> 00:05:42.000]  已經是很難受的一個感受
[00:05:42.000 --> 00:05:44.000]  他不單是失去親人
[00:05:44.000 --> 00:05:46.000]  現在
[00:05:46.000 --> 00:05:48.000]  他一切的寄望
[00:05:48.000 --> 00:05:50.000]  他就以為永恆不變的東西
[00:05:50.000 --> 00:05:52.000]  原來都會幻滅
[00:05:52.000 --> 00:05:56.000]  當巴比倫這個大兵
[00:05:56.000 --> 00:05:58.000]  兵能乘下的時候
[00:05:58.000 --> 00:06:00.000]  第一次他們
[00:06:00.000 --> 00:06:02.000]  軍王領袖被擄的時候
[00:06:02.000 --> 00:06:04.000]  他們都不知道大禍臨頭
[00:06:04.000 --> 00:06:06.000]  一會我們
[00:06:06.000 --> 00:06:08.000]  再看下去29章的時候
[00:06:08.000 --> 00:06:10.000]  我們就會看到更多
[00:06:10.000 --> 00:06:12.000]  當時的先知怎樣跟他們說
[00:06:12.000 --> 00:06:14.000]  有個子民還沒清醒
[00:06:14.000 --> 00:06:16.000]  他還覺得很快我們
[00:06:16.000 --> 00:06:18.000]  沒事了很快就回復正常
[00:06:18.000 --> 00:06:20.000]  回到原本的生活
[00:06:20.000 --> 00:06:22.000]  到巴比倫第二次
[00:06:22.000 --> 00:06:24.000]  再來攻打的時候
[00:06:24.000 --> 00:06:26.000]  城牆被拆
[00:06:26.000 --> 00:06:28.000]  聖殿成為方牆
[00:06:28.000 --> 00:06:30.000]  一切成為老物
[00:06:30.000 --> 00:06:32.000]  上帝的子民才開始
[00:06:32.000 --> 00:06:34.000]  看到
[00:06:34.000 --> 00:06:36.000]  原來他所信的
[00:06:36.000 --> 00:06:38.000]  認為堅固不可破的東西
[00:06:38.000 --> 00:06:40.000]  原來是一場
[00:06:40.000 --> 00:06:42.000]  悲悲悲悲的悲患
[00:06:42.000 --> 00:06:44.000]  他們一路所信的
[00:06:44.000 --> 00:06:46.000]  堅持的以為是支持著
[00:06:46.000 --> 00:06:48.000]  他整個生命
[00:06:48.000 --> 00:06:50.000]  現在神的審判震怒之下
[00:06:50.000 --> 00:06:52.000]  全部成為廢墟
[00:06:52.000 --> 00:06:56.000]  在很劇烈的人生的改變之下
[00:06:56.000 --> 00:06:58.000]  那些東西不單
[00:06:58.000 --> 00:07:00.000]  支撐不到他
[00:07:00.000 --> 00:07:02.000]  還是他眼前成為一個
[00:07:02.000 --> 00:07:04.000]  空虛
[00:07:04.000 --> 00:07:06.000]  他所信的是一個空洞
[00:07:06.000 --> 00:07:08.000]  沒有用的虛無的脆弱
[00:07:08.000 --> 00:07:10.000]  這種信仰的失望
[00:07:10.000 --> 00:07:12.000]  對猶大子民更深一層的痛苦
[00:07:12.000 --> 00:07:14.000]  不單只是
[00:07:14.000 --> 00:07:16.000]  人情方面
[00:07:16.000 --> 00:07:18.000]  現在更加是信仰方面
[00:07:18.000 --> 00:07:20.000]  他們以為他們所信的
[00:07:20.000 --> 00:07:22.000]  上帝就是這樣
[00:07:22.000 --> 00:07:24.000]  所以到這個時候
[00:07:24.000 --> 00:07:26.000]  猶大經歷最黑暗的日子
[00:07:26.000 --> 00:07:28.000]  也是他們信仰經歷最大的衝擊的日子
[00:07:28.000 --> 00:07:32.000]  敵人長久地圍困耶路撒冷
[00:07:32.000 --> 00:07:34.000]  當時的子民
[00:07:34.000 --> 00:07:36.000]  他餓到發瘋
[00:07:36.000 --> 00:07:38.000]  他們不斷地去尋找
[00:07:38.000 --> 00:07:40.000]  他們的家鄉
[00:07:40.000 --> 00:07:42.000]  這是認識上帝的人
[00:07:42.000 --> 00:07:44.000]  他們的上帝所設立的君王
[00:07:44.000 --> 00:07:46.000]  祭司原本充滿官方榮耀
[00:07:46.000 --> 00:07:48.000]  現在好像囚犯一樣
[00:07:48.000 --> 00:07:50.000]  被人鐵鏈
[00:07:50.000 --> 00:07:52.000]  鎖住過去
[00:07:52.000 --> 00:07:54.000]  所以以色列現在最後離開
[00:07:54.000 --> 00:07:56.000]  不單只是離開一個
[00:07:56.000 --> 00:07:58.000]  很好的地方
[00:07:58.000 --> 00:08:00.000]  現在我們去聖地
[00:08:00.000 --> 00:08:02.000]  你也覺得那是很好的地方
[00:08:02.000 --> 00:08:04.000]  有山有水有海
[00:08:04.000 --> 00:08:06.000]  但其實
[00:08:06.000 --> 00:08:08.000]  他們離開的是
[00:08:08.000 --> 00:08:10.000]  上帝的應許之地
[00:08:10.000 --> 00:08:12.000]  而亡國
[00:08:12.000 --> 00:08:14.000]  不是一個普通國家的亡
[00:08:14.000 --> 00:08:16.000]  我們要記住
[00:08:16.000 --> 00:08:18.000]  以色列是上帝的國度
[00:08:18.000 --> 00:08:20.000]  是上帝的國度
[00:08:20.000 --> 00:08:22.000]  在地上的彰顯
[00:08:22.000 --> 00:08:24.000]  人怎樣看到
[00:08:24.000 --> 00:08:26.000]  上帝是真實呢
[00:08:26.000 --> 00:08:28.000]  是透過這個國家
[00:08:28.000 --> 00:08:30.000]  人知道上帝在
[00:08:30.000 --> 00:08:32.000]  但現在
[00:08:32.000 --> 00:08:34.000]  上帝的國度從地上消失
[00:08:34.000 --> 00:08:36.000]  沒有了這個國度
[00:08:36.000 --> 00:08:38.000]  這是一個
[00:08:38.000 --> 00:08:40.000]  很大的事
[00:08:40.000 --> 00:08:42.000]  神的工作
[00:08:42.000 --> 00:08:44.000]  好像徹底的亡了
[00:08:44.000 --> 00:08:46.000]  不過以色列亡的時候
[00:08:46.000 --> 00:08:48.000]  已經是一件很震撼的事
[00:08:48.000 --> 00:08:50.000]  但亡了之後
[00:08:50.000 --> 00:08:52.000]  上帝再給150年的時間
[00:08:52.000 --> 00:08:54.000]  給猶大
[00:08:54.000 --> 00:08:56.000]  再去思想
[00:08:56.000 --> 00:08:58.000]  怎樣去敬拜上帝
[00:08:58.000 --> 00:09:00.000]  跟隨上帝150年
[00:09:00.000 --> 00:09:02.000]  我們看耶利米蘇
[00:09:02.000 --> 00:09:04.000]  猶大連北角都不如
[00:09:04.000 --> 00:09:06.000]  跟他的姊妹
[00:09:06.000 --> 00:09:08.000]  他常常說他們是兩姊妹
[00:09:08.000 --> 00:09:10.000]  還不如
[00:09:10.000 --> 00:09:12.000]  那個也沒有先例可換
[00:09:12.000 --> 00:09:14.000]  他做錯了
[00:09:14.000 --> 00:09:16.000]  他第一個
[00:09:16.000 --> 00:09:18.000]  現在被他看到了
[00:09:18.000 --> 00:09:20.000]  原來拜偶像
[00:09:20.000 --> 00:09:22.000]  不信上帝在虛方的信仰當中
[00:09:22.000 --> 00:09:24.000]  最後會變成這樣
[00:09:24.000 --> 00:09:26.000]  150年再被他改過
[00:09:26.000 --> 00:09:28.000]  結果他走同樣的道路
[00:09:28.000 --> 00:09:30.000]  這個虛假的信仰
[00:09:30.000 --> 00:09:32.000]  的滅亡
[00:09:32.000 --> 00:09:34.000]  對猶大人來說
[00:09:34.000 --> 00:09:36.000]  是一個很痛苦的經歷
[00:09:36.000 --> 00:09:38.000]  但也是上帝祝福的開始
[00:09:38.000 --> 00:09:40.000]  剛才我們說過
[00:09:40.000 --> 00:09:42.000]  耶利米蘇大部分的時間
[00:09:42.000 --> 00:09:44.000]  40年的時間就要拆毀這些假的東西
[00:09:44.000 --> 00:09:46.000]  如果有假的東西在
[00:09:46.000 --> 00:09:48.000]  真的東西
[00:09:48.000 --> 00:09:50.000]  是不可以建立的
[00:09:50.000 --> 00:09:52.000]  上帝就要將所有的舊的假的
[00:09:52.000 --> 00:09:54.000]  清理了之後才建立新的
[00:09:54.000 --> 00:09:56.000]  所以到第三點
[00:09:56.000 --> 00:09:58.000]  我們就要看真實
[00:09:58.000 --> 00:10:00.000]  盼望和期待
[00:10:00.000 --> 00:10:02.000]  當這個虛幻的除去
[00:10:02.000 --> 00:10:04.000]  真實的東西開始清晰了
[00:10:04.000 --> 00:10:06.000]  如果你們再想想
[00:10:06.000 --> 00:10:08.000]  剛才早上我們看過
[00:10:08.000 --> 00:10:10.000]  盼望的訊息
[00:10:10.000 --> 00:10:12.000]  在整個耶利米蘇
[00:10:12.000 --> 00:10:14.000]  是佔很少部分的
[00:10:14.000 --> 00:10:16.000]  52張經文
[00:10:16.000 --> 00:10:18.000]  耶利米蘇的52張經文
[00:10:18.000 --> 00:10:20.000]  這麼長的經文
[00:10:20.000 --> 00:10:22.000]  盼望的訊息
[00:10:22.000 --> 00:10:24.000]  30 31 32
[00:10:24.000 --> 00:10:26.000]  33
[00:10:26.000 --> 00:10:28.000]  4張
[00:10:28.000 --> 00:10:30.000]  4張經文
[00:10:30.000 --> 00:10:32.000]  但這4張經文
[00:10:32.000 --> 00:10:34.000]  它寶貴之處
[00:10:34.000 --> 00:10:36.000]  就是它在
[00:10:36.000 --> 00:10:38.000]  最黑暗的日子
[00:10:38.000 --> 00:10:40.000]  先知
[00:10:40.000 --> 00:10:42.000]  本身也在最黑暗的日子
[00:10:42.000 --> 00:10:44.000]  向它啟明
[00:10:44.000 --> 00:10:46.000]  一會兒我們就看到
[00:10:46.000 --> 00:10:48.000]  這個訊息
[00:10:48.000 --> 00:10:50.000]  同樣對我們今天
[00:10:50.000 --> 00:10:52.000]  也是一個盼望
[00:10:52.000 --> 00:10:54.000]  上帝的指文
[00:10:54.000 --> 00:10:56.000]  他們因為不聽神的話
[00:10:56.000 --> 00:10:58.000]  經歷這麼大的黑暗
[00:10:58.000 --> 00:11:00.000]  他們以為失去一切
[00:11:00.000 --> 00:11:02.000]  但神的話是沒有停止的
[00:11:02.000 --> 00:11:04.000]  亦都是他們最失望的時候
[00:11:04.000 --> 00:11:06.000]  上帝就透過
[00:11:06.000 --> 00:11:08.000]  先知
[00:11:08.000 --> 00:11:10.000]  指出他們真正的盼望
[00:11:10.000 --> 00:11:12.000]  是甚麼
[00:11:12.000 --> 00:11:14.000]  他們虛方的盼望
[00:11:14.000 --> 00:11:16.000]  失去但有真正的盼望
[00:11:16.000 --> 00:11:18.000]  來到
[00:11:18.000 --> 00:11:20.000]  我們看看剛才我們說
[00:11:20.000 --> 00:11:22.000]  真正的盼望訊息是
[00:11:22.000 --> 00:11:24.000]  30張開始的
[00:11:24.000 --> 00:11:26.000]  30 31 32 33
[00:11:26.000 --> 00:11:28.000]  所以29張在整個佈局上
[00:11:28.000 --> 00:11:30.000]  就是一個
[00:11:30.000 --> 00:11:32.000]  轉譯點
[00:11:32.000 --> 00:11:34.000]  我們一會兒就主要會看
[00:11:34.000 --> 00:11:36.000]  29張這個轉譯點
[00:11:36.000 --> 00:11:38.000]  然後在這個
[00:11:38.000 --> 00:11:40.000]  轉譯點之下
[00:11:40.000 --> 00:11:42.000]  亦都是在這個背景之下
[00:11:42.000 --> 00:11:44.000]  上帝怎樣用4張
[00:11:44.000 --> 00:11:46.000]  的經文去
[00:11:46.000 --> 00:11:48.000]  鼓勵這班流亡
[00:11:48.000 --> 00:11:50.000]  失落家園
[00:11:50.000 --> 00:11:52.000]  信仰成為
[00:11:52.000 --> 00:11:54.000]  幻滅的一班子民
[00:11:54.000 --> 00:11:56.000]  我們看看
[00:11:56.000 --> 00:11:58.000]  29張
[00:11:58.000 --> 00:12:00.000]  既然是轉接的訊息
[00:12:00.000 --> 00:12:02.000]  我們就看看這封信
[00:12:02.000 --> 00:12:04.000]  是寫給甚麼人的
[00:12:04.000 --> 00:12:06.000]  29張是一個
[00:12:06.000 --> 00:12:08.000]  上帝寫給流亡子民的一封信
[00:12:08.000 --> 00:12:10.000]  這封信
[00:12:10.000 --> 00:12:12.000]  是寫給甚麼人
[00:12:12.000 --> 00:12:14.000]  在甚麼情境之下
[00:12:14.000 --> 00:12:16.000]  我們就讀這兩節經文
[00:12:16.000 --> 00:12:18.000]  1 2 3
[00:12:18.000 --> 00:12:20.000]  信上的話
[00:12:20.000 --> 00:12:22.000]  以先知也令你從苟利撒冷
[00:12:22.000 --> 00:12:24.000]  百級苟利
[00:12:24.000 --> 00:12:26.000]  暗算的群眾
[00:12:26.000 --> 00:12:28.000]  祭祀先知和所有的子民
[00:12:28.000 --> 00:12:30.000]  在洩漏者被苟利教殺
[00:12:30.000 --> 00:12:32.000]  從苟利撒冷
[00:12:32.000 --> 00:12:34.000]  到當地民的
[00:12:34.000 --> 00:12:36.000]  這是在於苟利
[00:12:36.000 --> 00:12:38.000]  大口大口
[00:12:38.000 --> 00:12:40.000]  大口大口
[00:12:40.000 --> 00:12:42.000]  苟利撒冷的開支
[00:12:42.000 --> 00:12:44.000]  共將苟利撒冷
[00:12:44.000 --> 00:12:46.000]  從苟利撒冷
[00:12:46.000 --> 00:12:48.000]  撤走
[00:12:48.000 --> 00:12:50.000]  這封信
[00:12:50.000 --> 00:12:52.000]  就是在
[00:12:52.000 --> 00:12:54.000]  耶利哥
[00:12:54.000 --> 00:12:56.000]  耶哥利亞皇太后
[00:12:56.000 --> 00:12:58.000]  太監猶大和耶路撒冷的貴族
[00:12:58.000 --> 00:13:00.000]  工匠鐵匠
[00:13:00.000 --> 00:13:02.000]  被擄之後
[00:13:02.000 --> 00:13:04.000]  第一次巴比倫被擄
[00:13:04.000 --> 00:13:06.000]  巴比倫曾經兩次
[00:13:06.000 --> 00:13:08.000]  來攻打
[00:13:08.000 --> 00:13:10.000]  耶路撒冷
[00:13:10.000 --> 00:13:12.000]  第一次其實他沒有想過要滅他
[00:13:12.000 --> 00:13:14.000]  他第一次來
[00:13:14.000 --> 00:13:16.000]  他擄走
[00:13:16.000 --> 00:13:18.000]  擄走精英
[00:13:18.000 --> 00:13:20.000]  但他仍然保留他們有君王
[00:13:20.000 --> 00:13:22.000]  其實這個國家還存在
[00:13:22.000 --> 00:13:24.000]  這個時候他仍有機會悔改
[00:13:24.000 --> 00:13:26.000]  因為上帝
[00:13:26.000 --> 00:13:28.000]  透過先知告訴你
[00:13:28.000 --> 00:13:30.000]  你出汗不要抗拒他
[00:13:30.000 --> 00:13:32.000]  你就在這個
[00:13:32.000 --> 00:13:34.000]  核制之下
[00:13:34.000 --> 00:13:36.000]  你仍然都可以生活
[00:13:36.000 --> 00:13:38.000]  但是這些是不合時勢
[00:13:38.000 --> 00:13:40.000]  所聽的
[00:13:40.000 --> 00:13:42.000]  他說我們應該是抗戰
[00:13:42.000 --> 00:13:44.000]  第二次巴比倫
[00:13:44.000 --> 00:13:46.000]  來攻打
[00:13:46.000 --> 00:13:48.000]  這個國家就徹底亡了
[00:13:48.000 --> 00:13:50.000]  從此地上就沒有
[00:13:50.000 --> 00:13:52.000]  以色列這個國家
[00:13:52.000 --> 00:13:54.000]  在那個時候
[00:13:54.000 --> 00:13:56.000]  我們再看看耶利米書
[00:13:56.000 --> 00:13:58.000]  29章
[00:13:58.000 --> 00:14:00.000]  在全本書的一個位置
[00:14:00.000 --> 00:14:02.000]  如果我們看看
[00:14:02.000 --> 00:14:04.000]  耶利米書29章
[00:14:04.000 --> 00:14:06.000]  如果我們把它分上下
[00:14:06.000 --> 00:14:08.000]  4至14章
[00:14:08.000 --> 00:14:10.000]  主要是說對被擄的人
[00:14:10.000 --> 00:14:12.000]  的盼望
[00:14:12.000 --> 00:14:14.000]  但他另外一半
[00:14:14.000 --> 00:14:16.000]  是說對假先知的審判
[00:14:16.000 --> 00:14:18.000]  其實意思是什麼呢
[00:14:18.000 --> 00:14:20.000]  耶利米一路說
[00:14:20.000 --> 00:14:22.000]  真理,最後他的真理
[00:14:22.000 --> 00:14:24.000]  已經應驗中
[00:14:24.000 --> 00:14:26.000]  已經出現在歷史當中
[00:14:26.000 --> 00:14:28.000]  仍然在
[00:14:28.000 --> 00:14:30.000]  被擄的過程當中
[00:14:30.000 --> 00:14:32.000]  仍然都有假先知
[00:14:32.000 --> 00:14:34.000]  在
[00:14:34.000 --> 00:14:36.000]  宣佈和他完全相反的信息
[00:14:36.000 --> 00:14:38.000]  他甚至
[00:14:38.000 --> 00:14:40.000]  寫信
[00:14:40.000 --> 00:14:42.000]  耶利米就留在耶路撒冷
[00:14:42.000 --> 00:14:44.000]  那些假先知被擄
[00:14:44.000 --> 00:14:46.000]  在被擄群體當中
[00:14:46.000 --> 00:14:48.000]  在被擄群體當中
[00:14:48.000 --> 00:14:50.000]  仍然都在說假的信息
[00:14:50.000 --> 00:14:52.000]  他上下兩段
[00:14:52.000 --> 00:14:54.000]  一邊說審判
[00:14:54.000 --> 00:14:56.000]  一邊說盼望
[00:14:56.000 --> 00:14:58.000]  其實他承接27、28章
[00:14:58.000 --> 00:15:00.000]  就是說對假先知的審判
[00:15:00.000 --> 00:15:02.000]  其實
[00:15:02.000 --> 00:15:04.000]  對假先知審判的信息
[00:15:04.000 --> 00:15:06.000]  一直都沒有停止
[00:15:06.000 --> 00:15:08.000]  但到這裏29章
[00:15:08.000 --> 00:15:10.000]  就成為一個好像強烈的對比
[00:15:10.000 --> 00:15:12.000]  上帝的宣師在說什麼信息
[00:15:12.000 --> 00:15:14.000]  假先知在說什麼信息
[00:15:14.000 --> 00:15:16.000]  真的盼望是什麼
[00:15:16.000 --> 00:15:18.000]  假的盼望是什麼
[00:15:18.000 --> 00:15:20.000]  什麼是不能夠建立的
[00:15:20.000 --> 00:15:22.000]  然後就
[00:15:22.000 --> 00:15:24.000]  聖上又啟下
[00:15:24.000 --> 00:15:26.000]  30至33章,就是復興和盼望的應許
[00:15:26.000 --> 00:15:28.000]  所以這29章
[00:15:28.000 --> 00:15:30.000]  是一個轉折劇
[00:15:30.000 --> 00:15:32.000]  我們一會兒就主要看看
[00:15:32.000 --> 00:15:34.000]  這章的信息
[00:15:34.000 --> 00:15:36.000]  然後因為時間
[00:15:36.000 --> 00:15:38.000]  就不容許我
[00:15:38.000 --> 00:15:40.000]  31章我們都這麼詳細看
[00:15:40.000 --> 00:15:42.000]  我只可以畫龍點睛
