
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹萬安
[00:05:38.000 --> 00:05:41.000]  四首都在中間這個範圍
[00:05:41.000 --> 00:05:43.000]  並不是在1至39
[00:05:43.000 --> 00:05:46.000]  亦都不是在56至66
[00:05:46.000 --> 00:05:49.000]  而是全部在40至55
[00:05:49.000 --> 00:05:51.000]  在這裏所說
[00:05:51.000 --> 00:05:53.000]  秘魯的末期這個時間
[00:05:53.000 --> 00:05:57.000]  在這個處境之下去寫成
[00:05:57.000 --> 00:05:59.000]  四首暴人之歌
[00:05:59.000 --> 00:06:03.000]  如果我們在這裏做一個簡單的分佈
[00:06:03.000 --> 00:06:04.000]  你會看到
[00:06:04.000 --> 00:06:06.000]  第一首在42章
[00:06:06.000 --> 00:06:07.000]  第二首在49章
[00:06:07.000 --> 00:06:08.000]  然後50章
[00:06:08.000 --> 00:06:11.000]  而最後那首就是52至53
[00:06:11.000 --> 00:06:13.000]  當然對每一首歌
[00:06:13.000 --> 00:06:15.000]  究竟是否1至12節
[00:06:15.000 --> 00:06:17.000]  有不同學者有不同看法
[00:06:17.000 --> 00:06:19.000]  會有一兩節多
[00:06:19.000 --> 00:06:20.000]  有些少一兩節
[00:06:20.000 --> 00:06:21.000]  這些差異
[00:06:21.000 --> 00:06:23.000]  我今天不和大家詳細討論
[00:06:23.000 --> 00:06:25.000]  大體上大家都認同
[00:06:25.000 --> 00:06:27.000]  總之有四首在這四個位置
[00:06:27.000 --> 00:06:30.000]  在這四首放在這個位置的時候
[00:06:30.000 --> 00:06:31.000]  我特別給你看到
[00:06:31.000 --> 00:06:35.000]  其實整個中間這個40至55章
[00:06:35.000 --> 00:06:38.000]  又可以劃分成上下半
[00:06:38.000 --> 00:06:42.000]  在這麼大的十幾章裏
[00:06:42.000 --> 00:06:43.000]  又可以分成上下半
[00:06:43.000 --> 00:06:46.000]  上半就是第40至48章
[00:06:46.000 --> 00:06:48.000]  下半就是49至55章
[00:06:48.000 --> 00:06:51.000]  第一首暴人之歌是在上半
[00:06:51.000 --> 00:06:53.000]  其他三首都是在下半
[00:06:53.000 --> 00:06:54.000]  不是很平均
[00:06:54.000 --> 00:06:56.000]  但中間有一個位置
[00:06:56.000 --> 00:06:59.000]  第48章結束的時候
[00:06:59.000 --> 00:07:00.000]  經文特別有一句
[00:07:00.000 --> 00:07:03.000]  就是你們要從巴比倫出來
[00:07:03.000 --> 00:07:05.000]  所以這是其中一個
[00:07:05.000 --> 00:07:09.000]  為什麼說這麼大段的經文
[00:07:09.000 --> 00:07:12.000]  都是關乎一個秘魯末期的處境
[00:07:12.000 --> 00:07:15.000]  因為裏面說到要從巴比倫出來
[00:07:15.000 --> 00:07:17.000]  巴比倫出來
[00:07:17.000 --> 00:07:21.000]  究竟為什麼會界分了前後這幾首詩
[00:07:21.000 --> 00:07:23.000]  一會和大家一起看一看
[00:07:23.000 --> 00:07:26.000]  四首暴人之歌
[00:07:26.000 --> 00:07:27.000]  我們很多時候都覺得
[00:07:27.000 --> 00:07:28.000]  以前的理解
[00:07:28.000 --> 00:07:32.000]  形容耶穌是一個很合適的形容
[00:07:32.000 --> 00:07:34.000]  但如果仔細去看這四首歌
[00:07:34.000 --> 00:07:43.000]  你會發現中間有些很微妙的差異
[00:07:43.000 --> 00:07:45.000]  先說一些疑問
[00:07:45.000 --> 00:07:47.000]  四首歌有不同學者
[00:07:47.000 --> 00:07:48.000]  有些學者會認為
[00:07:48.000 --> 00:07:52.000]  其實四首歌原本是自己成為一個詩集
[00:07:52.000 --> 00:07:54.000]  自己一本
[00:07:54.000 --> 00:07:57.000]  到後來才加插到二冊二書
[00:07:57.000 --> 00:07:59.000]  即是二冊二書歸二冊二書
[00:07:59.000 --> 00:08:01.000]  四首暴人之歌歸四首暴人之歌
[00:08:01.000 --> 00:08:02.000]  後來就加插
[00:08:02.000 --> 00:08:03.000]  這是其中一個看法
[00:08:03.000 --> 00:08:05.000]  但亦有些看法是
[00:08:05.000 --> 00:08:09.000]  其實四首歌從一開始就在經文周圍
[00:08:09.000 --> 00:08:12.000]  即是和前前後經文連成一體
[00:08:12.000 --> 00:08:14.000]  究竟是還是不是
[00:08:14.000 --> 00:08:16.000]  未必有很多時間討論
[00:08:16.000 --> 00:08:19.000]  不過可能有少許我們會碰到
[00:08:19.000 --> 00:08:21.000]  第二
[00:08:21.000 --> 00:08:24.000]  無論它是原本獨立一個文本
[00:08:24.000 --> 00:08:27.000]  還是一開始已經放在裏面
[00:08:27.000 --> 00:08:30.000]  究竟四首歌有沒有關係
[00:08:30.000 --> 00:08:32.000]  四首歌是各自獨立
[00:08:32.000 --> 00:08:34.000]  你歸你 我歸我
[00:08:34.000 --> 00:08:36.000]  即是好像你今日打開詩集
[00:08:36.000 --> 00:08:38.000]  即使你打開一本詩集
[00:08:38.000 --> 00:08:40.000]  有第一首詩 第二首詩 第三首詩
[00:08:40.000 --> 00:08:42.000]  全部都放在同一個詩集
[00:08:42.000 --> 00:08:45.000]  但第一首和第二首有沒有關係
[00:08:45.000 --> 00:08:47.000]  可以是
[00:08:47.000 --> 00:08:49.000]  沒有關係 不同人作
[00:08:49.000 --> 00:08:50.000]  就算同一個人作
[00:08:50.000 --> 00:08:52.000]  可能都不同時間作
[00:08:52.000 --> 00:08:53.000]  不一定有連繫
[00:08:53.000 --> 00:08:56.000]  於是就會說
[00:08:56.000 --> 00:08:58.000]  究竟這四首歌是否獨立解釋
[00:08:58.000 --> 00:09:01.000]  你解第一首便解第一首
[00:09:01.000 --> 00:09:03.000]  你解第二首便解第二首
[00:09:03.000 --> 00:09:04.000]  不需要想
[00:09:04.000 --> 00:09:06.000]  我解第二首要想甚麼
[00:09:06.000 --> 00:09:08.000]  想第一首然後才知道第二首說甚麼
[00:09:08.000 --> 00:09:10.000]  會否是這樣 獨立的
[00:09:10.000 --> 00:09:13.000]  還是互相關連
[00:09:13.000 --> 00:09:16.000]  即是到我解第三首的時候
[00:09:16.000 --> 00:09:18.000]  我要想第一二首說甚麼
[00:09:18.000 --> 00:09:20.000]  我才解到第三首
[00:09:20.000 --> 00:09:22.000]  會否有這樣的情況
[00:09:22.000 --> 00:09:25.000]  今日會花多少少時間和大家看這個
[00:09:25.000 --> 00:09:27.000]  最後 最關鍵
[00:09:27.000 --> 00:09:32.000]  究竟四首歌裏所說的僕人
[00:09:32.000 --> 00:09:34.000]  是誰呢
[00:09:34.000 --> 00:09:38.000]  是否同一個僕人呢
[00:09:38.000 --> 00:09:41.000]  是否四首都指同一個僕人呢
[00:09:41.000 --> 00:09:43.000]  還是指不同的僕人呢
[00:09:43.000 --> 00:09:45.000]  這是一個很有趣的問題
[00:09:45.000 --> 00:09:48.000]  為何會衍生這些問題呢
[00:09:48.000 --> 00:09:50.000]  和大家看一個
[00:09:50.000 --> 00:09:52.000]  四首歌之間很微妙的差異
[00:09:52.000 --> 00:09:54.000]  我們很多時候都覺得
[00:09:54.000 --> 00:09:55.000]  四首僕人之歌
[00:09:55.000 --> 00:09:57.000]  便是僕人之歌
[00:09:57.000 --> 00:09:59.000]  便是說一個上主的僕人
[00:09:59.000 --> 00:10:02.000]  但仔細看的時候
[00:10:02.000 --> 00:10:04.000]  我在這裏和大家界分
[00:10:04.000 --> 00:10:06.000]  當你看「發言者」
[00:10:06.000 --> 00:10:08.000]  即是說究竟那首歌
[00:10:08.000 --> 00:10:11.000]  是以甚麼的一個主角
[00:10:11.000 --> 00:10:14.000]  來說出 唱出這首歌的時候
[00:10:14.000 --> 00:10:16.000]  原來四首歌是不同的
[00:10:16.000 --> 00:10:21.000]  第一首歌是以上主做發言者
[00:10:21.000 --> 00:10:25.000]  上主作為第一身來說出這個僕人
[00:10:25.000 --> 00:10:27.000]  於是在這首歌裏
[00:10:27.000 --> 00:10:28.000]  你會看到他的稱呼
[00:10:28.000 --> 00:10:31.000]  就是稱呼這個僕人為「我的僕人」
[00:10:31.000 --> 00:10:33.000]  又或者「他」
[00:10:33.000 --> 00:10:35.000]  這就是上主稱呼他的
[00:10:35.000 --> 00:10:37.000]  整首歌都是這樣
[00:10:37.000 --> 00:10:39.000]  但到了第二首歌
[00:10:39.000 --> 00:10:40.000]  很有趣
[00:10:40.000 --> 00:10:41.000]  竟然發言者
[00:10:41.000 --> 00:10:43.000]  即是唱這首歌的人
[00:10:43.000 --> 00:10:46.000]  不只是上主
[00:10:46.000 --> 00:10:49.000]  反而是一個僕人更多的篇幅
[00:10:49.000 --> 00:10:53.000]  即是說僕人自己做了唱歌的人
[00:10:53.000 --> 00:10:54.000]  做了第一身
[00:10:54.000 --> 00:10:55.000]  所以這首歌
[00:10:55.000 --> 00:10:56.000]  如果你有讀過
[00:10:56.000 --> 00:10:57.000]  一會兒我們會看
[00:10:57.000 --> 00:10:59.000]  裏面經常出現「我」字
[00:10:59.000 --> 00:11:02.000]  「我是…」
[00:11:02.000 --> 00:11:04.000]  和第一首很不同
[00:11:04.000 --> 00:11:06.000]  第一首是上主稱呼他
[00:11:06.000 --> 00:11:08.000]  但第二首是甚麼
[00:11:08.000 --> 00:11:10.000]  那個僕人說「我」
[00:11:10.000 --> 00:11:14.000]  當然中間亦有上主的發言
[00:11:14.000 --> 00:11:16.000]  不過往往都是這個僕人說
[00:11:16.000 --> 00:11:18.000]  上主說
[00:11:18.000 --> 00:11:23.000]  所以將他演繹出來
[00:11:23.000 --> 00:11:24.000]  「我的僕人」怎樣
[00:11:24.000 --> 00:11:26.000]  複述的形式
[00:11:26.000 --> 00:11:30.000]  到了第三首就更加
[00:11:30.000 --> 00:11:34.000]  整首歌都是僕人自己的發言
[00:11:34.000 --> 00:11:37.000]  全部都是「我…」
[00:11:37.000 --> 00:11:40.000]  到了第四首
[00:11:40.000 --> 00:11:41.000]  第四首
[00:11:41.000 --> 00:11:42.000]  你會看到這個更加有趣
[00:11:42.000 --> 00:11:44.000]  竟然出現一個甚麼
[00:11:44.000 --> 00:11:45.000]  「我們」
[00:11:45.000 --> 00:11:46.000]  你很熟悉那句
[00:11:46.000 --> 00:11:50.000]  「我們所傳的有誰信」
[00:11:50.000 --> 00:11:51.000]  記不記得這句
[00:11:51.000 --> 00:11:53.000]  突然間出現「我們」
[00:11:53.000 --> 00:11:54.000]  為甚麼會有「我們」
[00:11:54.000 --> 00:11:56.000]  上主要還上主
[00:11:56.000 --> 00:11:57.000]  那個僕人就叫「我」
[00:11:57.000 --> 00:12:00.000]  為甚麼突然間多了個「我們」
[00:12:00.000 --> 00:12:01.000]  突然間有班「我們」出現
[00:12:01.000 --> 00:12:02.000]  於是這班「我們」
[00:12:02.000 --> 00:12:04.000]  稱呼那個僕人做「他」
[00:12:04.000 --> 00:12:06.000]  又不是說自己
[00:12:06.000 --> 00:12:08.000]  就叫那個僕人做「他」
[00:12:08.000 --> 00:12:09.000]  當你這樣留意的時候
[00:12:09.000 --> 00:12:11.000]  原來這四首歌
[00:12:11.000 --> 00:12:16.000]  不是真的一模一樣
[00:12:16.000 --> 00:12:19.000]  它裏面用了很多不同的角度
[00:12:19.000 --> 00:12:22.000]  或角色去演繹
[00:12:22.000 --> 00:12:24.000]  中間有甚麼顯示呢
[00:12:24.000 --> 00:12:28.000]  我們接下來就逐首逐首看看
[00:12:28.000 --> 00:12:29.000]  第一首
[00:12:29.000 --> 00:12:30.000]  第一首僕人之歌
[00:12:30.000 --> 00:12:32.000]  四十二章一至十二節
[00:12:32.000 --> 00:12:35.000]  我給你看一個很簡單的分段
[00:12:35.000 --> 00:12:38.000]  大體上可以分成三段
[00:12:38.000 --> 00:12:40.000]  為甚麼會給你看這個分段呢
[00:12:40.000 --> 00:12:42.000]  因為接下來第二首
[00:12:42.000 --> 00:12:44.000]  第三首 第四首
[00:12:44.000 --> 00:12:48.000]  後面有些詩歌竟然用同一樣的分段
[00:12:48.000 --> 00:12:50.000]  這樣顯示一些意思
[00:12:50.000 --> 00:12:52.000]  當兩首歌竟然是同一個分段的時候
[00:12:52.000 --> 00:12:56.000]  即是說這兩首歌的關係是很密切
[00:12:56.000 --> 00:12:58.000]  所以第一首歌分成三段
[00:12:58.000 --> 00:12:59.000]  第一段就是
[00:12:59.000 --> 00:13:01.000]  上主以第一身
[00:13:01.000 --> 00:13:02.000]  上主出聲
[00:13:02.000 --> 00:13:03.000]  上主以第一身
[00:13:03.000 --> 00:13:04.000]  就說我選擇的僕人
[00:13:04.000 --> 00:13:07.000]  和我選擇他要達成甚麼目標
[00:13:07.000 --> 00:13:08.000]  第二
[00:13:08.000 --> 00:13:11.000]  他透過這個僕人要成就甚麼工作
[00:13:11.000 --> 00:13:14.000]  目標和工作大體你可以想像
[00:13:14.000 --> 00:13:17.000]  目標是比較高層次一點
[00:13:17.000 --> 00:13:18.000]  一個大的方向
[00:13:18.000 --> 00:13:20.000]  實際做些甚麼
[00:13:20.000 --> 00:13:21.000]  就是一些工作
[00:13:21.000 --> 00:13:22.000]  就在第二段說
[00:13:22.000 --> 00:13:23.000]  然後最後有一個結束
[00:13:23.000 --> 00:13:26.000]  就是幾個讚美的說話
[00:13:26.000 --> 00:13:27.000]  讚美上主
[00:13:27.000 --> 00:13:28.000]  好了
[00:13:28.000 --> 00:13:30.000]  逐段我們看一看
[00:13:30.000 --> 00:13:32.000]  大家很熟悉的
[00:13:32.000 --> 00:13:34.000]  當然現在這個經文
[00:13:34.000 --> 00:13:35.000]  大家第一次見
[00:13:35.000 --> 00:13:38.000]  就是新刊於日本的經文
[00:13:38.000 --> 00:13:42.000]  「看!我的僕人我緊握他
[00:13:42.000 --> 00:13:43.000]  我揀選的
[00:13:43.000 --> 00:13:45.000]  我心靈所閱立的
[00:13:45.000 --> 00:13:48.000]  我已把我的靈賜給他
[00:13:48.000 --> 00:13:52.000]  他必把正義傳出道列國
[00:13:52.000 --> 00:13:53.000]  他不呼喊
[00:13:53.000 --> 00:13:54.000]  不揚聲
[00:13:54.000 --> 00:13:56.000]  也不讓街上聽見大力聲音」
[00:13:56.000 --> 00:13:58.000]  大家都應該記得那幾句經文
[00:13:58.000 --> 00:13:59.000]  應該很熟悉
[00:13:59.000 --> 00:14:02.000]  「壓傷的奴為他不折斷
[00:14:02.000 --> 00:14:05.000]  均淡的燈芯他不熄滅
[00:14:05.000 --> 00:14:08.000]  他要憑信實把正義傳出
[00:14:08.000 --> 00:14:10.000]  他必不分尋
[00:14:10.000 --> 00:14:11.000]  也不被壓傷
[00:14:11.000 --> 00:14:14.000]  直到他在地上設置公義」
[00:14:14.000 --> 00:14:16.000]  因為篇幅有限
[00:14:16.000 --> 00:14:18.000]  我後面不詳細再讀下去
[00:14:18.000 --> 00:14:19.000]  好了
[00:14:19.000 --> 00:14:21.000]  我這裡用紅色highlight了甚麼呢
[00:14:21.000 --> 00:14:24.000]  就是整首歌說的僕人
[00:14:24.000 --> 00:14:27.000]  不斷都是他他他他
[00:14:27.000 --> 00:14:29.000]  用他來形容
[00:14:29.000 --> 00:14:30.000]  我的僕人
[00:14:30.000 --> 00:14:33.000]  這首歌是以上主作為第一身
[00:14:33.000 --> 00:14:34.000]  來說的
[00:14:34.000 --> 00:14:37.000]  好了
[00:14:37.000 --> 00:14:39.000]  當整首看這幾節的時候
[00:14:39.000 --> 00:14:41.000]  你會發現
[00:14:41.000 --> 00:14:43.000]  上主說他要這個僕人
[00:14:43.000 --> 00:14:46.000]  要達成甚麼目標呢
[00:14:46.000 --> 00:14:48.000]  最簡單的就是
[00:14:48.000 --> 00:14:52.000]  要把正義傳出道列國
[00:14:52.000 --> 00:14:53.000]  第三節
[00:14:53.000 --> 00:14:56.000]  最後說他要憑信實把正義傳出
[00:14:56.000 --> 00:14:57.000]  第四節再說
[00:14:57.000 --> 00:15:00.000]  「直到他在地上設置正義」
[00:15:00.000 --> 00:15:02.000]  連續幾節
[00:15:02.000 --> 00:15:04.000]  每一節都說甚麼呢
[00:15:04.000 --> 00:15:05.000]  正義
[00:15:05.000 --> 00:15:07.000]  所以這是一個很清楚的目標
[00:15:07.000 --> 00:15:08.000]  他要這個僕人
[00:15:08.000 --> 00:15:12.000]  他在地上傳出正義
[00:15:12.000 --> 00:15:13.000]  即是帶出正義
[00:15:13.000 --> 00:15:15.000]  建立正義在地上
[00:15:15.000 --> 00:15:18.000]  這是一個很重要的目標
[00:15:18.000 --> 00:15:19.000]  好了
[00:15:19.000 --> 00:15:22.000]  但是他怎樣去達成這件事呢
[00:15:22.000 --> 00:15:23.000]  在這裡描述的過程
[00:15:23.000 --> 00:15:28.000]  有沒有說出他怎樣做事呢
[00:15:28.000 --> 00:15:30.000]  其中一個當然就是
[00:15:30.000 --> 00:15:31.000]  似乎是說
[00:15:31.000 --> 00:15:34.000]  「吾呼喊揚聲」
[00:15:34.000 --> 00:15:35.000]  即是比較靜
[00:15:35.000 --> 00:15:36.000]  第二
[00:15:36.000 --> 00:15:38.000]  他說壓傷的蘆薈是甚麼呢
[00:15:38.000 --> 00:15:39.000]  「他不截斷」
[00:15:39.000 --> 00:15:41.000]  似乎是對一些很脆弱
[00:15:41.000 --> 00:15:43.000]  受傷軟弱的群體
[00:15:43.000 --> 00:15:45.000]  他又怎樣呢
[00:15:45.000 --> 00:15:46.000]  特別呵護
[00:15:46.000 --> 00:15:47.000]  「他不截斷」
[00:15:47.000 --> 00:15:51.000]  「暗淡的燈芯他不熄」
[00:15:51.000 --> 00:15:52.000]  他遇到這些情況
[00:15:52.000 --> 00:15:54.000]  遇到這些壓傷的蘆薈
[00:15:54.000 --> 00:15:56.000]  暗淡的燈芯
[00:15:56.000 --> 00:15:57.000]  然後說他自己
[00:15:57.000 --> 00:15:59.000]  「必不分塵也不被壓傷」
[00:15:59.000 --> 00:16:00.000]  好了
[00:16:00.000 --> 00:16:04.000]  似乎好像很簡單的描述
[00:16:04.000 --> 00:16:07.000]  不過想大家留意一下
[00:16:07.000 --> 00:16:11.000]  究竟這個僕人是誰呢
[00:16:11.000 --> 00:16:14.000]  然後蘆薈和燈芯又是誰呢
[00:16:14.000 --> 00:16:17.000]  那個僕人上帝給他一個使命
[00:16:17.000 --> 00:16:19.000]  而他似乎遇到甚麼
[00:16:19.000 --> 00:16:22.000]  那些壓傷的蘆薈
[00:16:22.000 --> 00:16:24.000]  暗淡的燈芯
[00:16:24.000 --> 00:16:27.000]  然後他要很呵護他們
[00:16:27.000 --> 00:16:30.000]  究竟那些蘆薈和燈芯是甚麼呢
[00:16:30.000 --> 00:16:34.000]  純粹說姿態一定是有所指的
[00:16:34.000 --> 00:16:35.000]  好了
[00:16:35.000 --> 00:16:37.000]  通常我們對這首詩的理解就是
