
[00:00:00.000 --> 00:00:04.000]  進入秋天仍然都叫炎熱的日子
[00:09:28.700 --> 00:09:32.700]  已經來到耶路撒冷被圍困
[00:09:32.700 --> 00:09:36.700]  這些不是歷史的偶然
[00:09:36.700 --> 00:09:39.700]  這些是神話語的應驗
[00:09:39.700 --> 00:09:42.700]  當然還有一些慘情文學
[00:09:42.700 --> 00:09:45.700]  大家看到約伯記
[00:09:45.700 --> 00:09:48.700]  真是經歷了這些苦難
[00:09:48.700 --> 00:09:54.700]  所有的兒女都被巴比倫
[00:09:54.700 --> 00:09:58.700]  亞述像船舶一樣奪走
[00:09:58.700 --> 00:10:01.700]  甚麼都沒有的時候
[00:10:01.700 --> 00:10:05.700]  信仰都去到一個崩潰的邊緣
[00:10:05.700 --> 00:10:07.700]  究竟還有沒有神呢
[00:10:07.700 --> 00:10:09.700]  神是否聽人祈禱呢
[00:10:09.700 --> 00:10:12.700]  神是否一個守約斯慈愛的神呢
[00:10:12.700 --> 00:10:15.700]  我們看到這件事
[00:10:15.700 --> 00:10:18.700]  沒有想過神在以色列做了很多好事
[00:10:18.700 --> 00:10:24.700]  但這些都是理所當然
[00:10:24.700 --> 00:10:26.700]  我是基督徒祝福我
[00:10:26.700 --> 00:10:27.700]  是否本份
[00:10:27.700 --> 00:10:28.700]  我信耶穌
[00:10:28.700 --> 00:10:30.700]  你帶我去天堂是否本份
[00:10:30.700 --> 00:10:32.700]  但原來在生活裏
[00:10:32.700 --> 00:10:35.700]  很多地方我們不敬畏神
[00:10:35.700 --> 00:10:37.700]  很多地方當神沒有到
[00:10:37.700 --> 00:10:39.700]  連我們在職場裏
[00:10:39.700 --> 00:10:42.700]  我們都不覺得神是參與其中
[00:10:42.700 --> 00:10:44.700]  不過到苦難來到的時候
[00:10:44.700 --> 00:10:46.700]  當我們很悲情
[00:10:46.700 --> 00:10:49.700]  當我們很迷失的時候
[00:10:49.700 --> 00:10:50.700]  我們就會問神
[00:10:50.700 --> 00:10:53.700]  神你去了哪裏
[00:10:53.700 --> 00:10:57.700]  正如在離婚的邊緣
[00:10:57.700 --> 00:10:58.700]  配偶跟你說的話
[00:10:58.700 --> 00:11:00.700]  一句都聽不進去
[00:11:00.700 --> 00:11:02.700]  到真是婚姻破裂
[00:11:02.700 --> 00:11:06.700]  你就每一句都想起
[00:11:06.700 --> 00:11:10.700]  以色列都是這樣的情境
[00:11:10.700 --> 00:11:12.700]  亡國之後
[00:11:12.700 --> 00:11:14.700]  約伯的苦難文學
[00:11:14.700 --> 00:11:17.700]  當然約伯故事的人物
[00:11:17.700 --> 00:11:19.700]  不是亡國之後的人物
[00:11:19.700 --> 00:11:21.700]  可能是阿伯拉罕
[00:11:21.700 --> 00:11:23.700]  或更早期
[00:11:23.700 --> 00:11:28.700]  好像今天還在說明末清初的武俠小說
[00:11:28.700 --> 00:11:30.700]  是今天的國內電影
[00:11:30.700 --> 00:11:33.700]  但故事的主角是在說明末
[00:11:33.700 --> 00:11:37.700]  你明不明白
[00:11:37.700 --> 00:11:40.700]  我們要將故事的場景
[00:11:40.700 --> 00:11:45.700]  和故事的寫作距離分開
[00:11:45.700 --> 00:11:49.700]  最簡單我們中國人最熟悉的
[00:11:49.700 --> 00:11:51.700]  唐三藏取西經
[00:11:51.700 --> 00:11:53.700]  我這樣說才算
[00:11:53.700 --> 00:11:55.700]  是甚麼時候的事
[00:11:55.700 --> 00:11:56.700]  唐朝嘛
[00:11:56.700 --> 00:11:58.700]  所以叫唐三藏
[00:11:58.700 --> 00:12:01.700]  但西遊記這本書是甚麼時候寫的
[00:12:01.700 --> 00:12:03.700]  是明朝寫的
[00:12:03.700 --> 00:12:08.700]  即是說故事的場景
[00:12:08.700 --> 00:12:11.700]  和寫作出書的場景
[00:12:11.700 --> 00:12:15.700]  不要太快畫個等號
[00:12:15.700 --> 00:12:18.700]  當然保羅的書信大部份都是寫給保羅
[00:12:18.700 --> 00:12:20.700]  保羅在生的時候
[00:12:20.700 --> 00:12:22.700]  寫給提摩太的寫給提多的
[00:12:22.700 --> 00:12:24.700]  寫給哥倫多教會的
[00:12:24.700 --> 00:12:26.700]  這些就是寫作的場景
[00:12:26.700 --> 00:12:29.700]  和真實的人物是同一個場景
[00:12:29.700 --> 00:12:33.700]  但尤其是一些文學性的寫作
[00:12:33.700 --> 00:12:35.700]  或一些歷史性的寫作
[00:12:35.700 --> 00:12:39.700]  沒理由從約書亞的年代寫下來
[00:12:39.700 --> 00:12:41.700]  到亡國的時候
[00:12:41.700 --> 00:12:44.700]  經過了四百年五百年民族的歷史
[00:12:44.700 --> 00:12:46.700]  你去寫這段歷史的時候
[00:12:46.700 --> 00:12:49.700]  其實不是約書亞寫自己的故事
[00:12:49.700 --> 00:12:51.700]  是在亡國的時候
[00:12:51.700 --> 00:12:54.700]  或寫這些書卷甚麼時候寫的時候
[00:12:54.700 --> 00:12:56.700]  再套用這些歷史人物
[00:12:56.700 --> 00:12:59.700]  他們的歷史發展的過程
[00:12:59.700 --> 00:13:01.700]  不是同一個時間
[00:13:01.700 --> 00:13:05.700]  我從約伯記就差到很遠
[00:13:05.700 --> 00:13:09.700]  即是約伯不是寫約伯記的人
[00:13:09.700 --> 00:13:12.700]  行不行?
[00:13:12.700 --> 00:13:15.700]  他說在東方人中
[00:13:15.700 --> 00:13:17.700]  沒有人的智慧夠他大
[00:13:17.700 --> 00:13:19.700]  不是約伯寫自己的
[00:13:19.700 --> 00:13:22.700]  是別人來寫約伯的
[00:13:22.700 --> 00:13:24.700]  如果你仔細來讀
[00:13:24.700 --> 00:13:26.700]  在約伯記甚至連耶和華
[00:13:26.700 --> 00:13:27.700]  即是這個信仰
[00:13:27.700 --> 00:13:30.700]  神的名字都很少用到
[00:13:30.700 --> 00:13:32.700]  因為那個年代
[00:13:32.700 --> 00:13:35.700]  還沒有這種神學觀念
[00:13:35.700 --> 00:13:39.700]  雖然他用一個古代的人物
[00:13:39.700 --> 00:13:42.700]  去表達民族的辛酸
[00:13:42.700 --> 00:13:45.700]  我想說的就是這件事
[00:13:45.700 --> 00:13:48.700]  亡國不是一件小事
[00:13:48.700 --> 00:13:51.700]  無論在神學的發展上
[00:13:51.700 --> 00:13:54.700]  民族的信仰上
[00:13:54.700 --> 00:13:57.700]  在民族的寫作上
[00:13:57.700 --> 00:13:59.700]  民族的歷史感上
[00:13:59.700 --> 00:14:04.700]  全部都是在這種新的刺激下
[00:14:04.700 --> 00:14:06.700]  大量地出現
[00:14:06.700 --> 00:14:08.700]  我又說
[00:14:08.700 --> 00:14:11.700]  例如烈王記和歷代志的分別
[00:14:11.700 --> 00:14:13.700]  大家知不知道?
[00:14:13.700 --> 00:14:14.700]  在哪裏?
[00:14:14.700 --> 00:14:16.700]  其實都是說大衛
[00:14:16.700 --> 00:14:17.700]  都是說所羅門
[00:14:17.700 --> 00:14:19.700]  都是說猶大的君王
[00:14:19.700 --> 00:14:21.700]  但歷代志是亡國之後
[00:14:21.700 --> 00:14:24.700]  最低限度70年之後
[00:14:24.700 --> 00:14:30.700]  從巴比倫波斯回國之後
[00:14:30.700 --> 00:14:33.700]  要重建民族
[00:14:33.700 --> 00:14:35.700]  在那段時間來寫歷代志
[00:14:35.700 --> 00:14:37.700]  所以歷代志和烈王記
[00:14:37.700 --> 00:14:40.700]  有一個歷史的差距
[00:14:40.700 --> 00:14:42.700]  烈王記還在反省
[00:14:42.700 --> 00:14:44.700]  民族為甚麼會搞成這樣
[00:14:44.700 --> 00:14:46.700]  為甚麼會那麼傷痛
[00:14:46.700 --> 00:14:49.700]  歷代志就說我們現在都回來了
[00:14:49.700 --> 00:14:50.700]  不要只顧著傷痛
[00:14:50.700 --> 00:14:52.700]  我們要重建
[00:14:52.700 --> 00:14:54.700]  我們為甚麼要說大衛的故事
[00:14:54.700 --> 00:14:56.700]  因為他是一個建造聖殿的人
[00:14:56.700 --> 00:14:58.700]  為甚麼要說所羅門的故事
[00:14:58.700 --> 00:15:00.700]  因為他是建造聖殿的人
[00:15:00.700 --> 00:15:02.700]  大家知道回歸的民族
[00:15:02.700 --> 00:15:04.700]  其中一個最重要的
[00:15:04.700 --> 00:15:07.700]  民族的努力就是重建聖殿
[00:15:07.700 --> 00:15:09.700]  首先重建祭壇
[00:15:09.700 --> 00:15:11.700]  在亡國這麼多日子
[00:15:11.700 --> 00:15:13.700]  因為沒有祭壇
[00:15:13.700 --> 00:15:14.700]  所以也沒有敬拜
[00:15:14.700 --> 00:15:16.700]  也不能在那裡贖罪
[00:15:16.700 --> 00:15:18.700]  不能獻梵祭
[00:15:18.700 --> 00:15:20.700]  但回歸後
[00:15:20.700 --> 00:15:22.700]  聖殿雖然還沒建成
[00:15:22.700 --> 00:15:25.700]  但我們怎樣也要建立梵祭壇
[00:15:25.700 --> 00:15:28.700]  在那裡為祖先認罪
[00:15:28.700 --> 00:15:30.700]  為自己的民族認罪
[00:15:30.700 --> 00:15:32.700]  這樣他們就可以
[00:15:32.700 --> 00:15:34.700]  最低限度在他們的神學觀念
[00:15:34.700 --> 00:15:37.700]  跟神的關係重新連接起來
[00:15:37.700 --> 00:15:40.700]  然後再繼續
[00:15:40.700 --> 00:15:42.700]  譬如透過黑丐先知
[00:15:42.700 --> 00:15:45.700]  或者透過其他人的努力
[00:15:45.700 --> 00:15:47.700]  就讓一個
[00:15:47.700 --> 00:15:50.700]  我們叫戰後餘生
[00:15:50.700 --> 00:15:52.700]  我們叫做餘民
[00:15:52.700 --> 00:15:55.700]  大家在同一個目標裡面
[00:15:55.700 --> 00:15:59.700]  重建所羅門之後的第二個聖殿
[00:15:59.700 --> 00:16:03.700]  我稍微說一說
[00:16:03.700 --> 00:16:06.700]  我希望給大家一點歷史感
[00:16:06.700 --> 00:16:09.700]  這些書卷在不同的年代寫成
[00:16:09.700 --> 00:16:11.700]  所以觀點會不同
[00:16:11.700 --> 00:16:14.700]  寫作的目的也會不同
[00:16:14.700 --> 00:16:17.700]  就算有些看起來像約伯記的故事
[00:16:17.700 --> 00:16:18.700]  是那麼早期
[00:16:18.700 --> 00:16:21.700]  但寫作的可能就是在亡國之後
[00:16:21.700 --> 00:16:23.700]  面對這種民族的痛苦
[00:16:23.700 --> 00:16:26.700]  是一種神學反省
[00:16:26.700 --> 00:16:29.700]  我們繼續下去
[00:16:29.700 --> 00:16:33.700]  在587年亡國之後
[00:16:33.700 --> 00:16:35.700]  大家還記得我說
[00:16:35.700 --> 00:16:37.700]  亡國最低限度經過兩個階段
[00:16:37.700 --> 00:16:39.700]  十年前已經來過一次
[00:16:39.700 --> 00:16:42.700]  597年差不多滅亡
[00:16:42.700 --> 00:16:45.700]  神讓他們呼吸一下
[00:16:45.700 --> 00:16:47.700]  要回轉就是最後一刻
[00:16:47.700 --> 00:16:49.700]  已經11點鐘了
[00:16:49.700 --> 00:16:52.700]  當12點鐘的鐘打響的時候
[00:16:52.700 --> 00:16:55.700]  你連回轉的機會都沒有
[00:16:55.700 --> 00:16:57.700]  597年
[00:16:57.700 --> 00:17:02.700]  神給了他們11點鐘的鐘聲
[00:17:02.700 --> 00:17:03.700]  587年
[00:17:03.700 --> 00:17:05.700]  就真的進入亡國
[00:17:05.700 --> 00:17:07.700]  我們看到
[00:17:07.700 --> 00:17:10.700]  在耶利米蘇41章4-7節
[00:17:10.700 --> 00:17:12.700]  上面也有說
[00:17:12.700 --> 00:17:14.700]  在那個時間
[00:17:14.700 --> 00:17:16.700]  耶路撒冷亡了
[00:17:16.700 --> 00:17:18.700]  在耶路撒冷北面的士劍
[00:17:18.700 --> 00:17:20.700]  竟然有一群人
[00:17:20.700 --> 00:17:24.700]  從士劍來到耶路撒冷
[00:17:24.700 --> 00:17:26.700]  他們想做什麼呢
[00:17:26.700 --> 00:17:28.700]  聖殿已經沒有了
[00:17:28.700 --> 00:17:29.700]  祭壇也沒有了
[00:17:29.700 --> 00:17:30.700]  但他們在那裡
[00:17:30.700 --> 00:17:32.700]  在那裡有什麼可以做呢
[00:17:32.700 --> 00:17:33.700]  他們在那裡做的就是
[00:17:33.700 --> 00:17:35.700]  在聖殿的遺址
[00:17:36.700 --> 00:17:38.700]  帶著他們的祭物
[00:17:38.700 --> 00:17:40.700]  向神認罪
[00:17:40.700 --> 00:17:43.700]  把身體都畫花了
[00:17:43.700 --> 00:17:46.700]  衣衫藍柳
[00:17:46.700 --> 00:17:48.700]  你可以說他們是披麻蒙灰
[00:17:48.700 --> 00:17:49.700]  就是說
[00:17:49.700 --> 00:17:51.700]  這個在聖殿的遺址
[00:17:51.700 --> 00:17:54.700]  這種禁食嚴肅會
[00:17:54.700 --> 00:17:56.700]  其實587年已經開始了
[00:17:56.700 --> 00:18:01.700]  就是沒有聖殿的情況下
[00:18:01.700 --> 00:18:03.700]  就在遺址的廢墟那裡
[00:18:03.700 --> 00:18:05.700]  最低限度他們認定
[00:18:05.700 --> 00:18:07.700]  就是這個場景
[00:18:07.700 --> 00:18:08.700]  就是這個地方
[00:18:08.700 --> 00:18:10.700]  神曾經在這裡聽我們的禱告
[00:18:10.700 --> 00:18:11.700]  神曾經在這裡
[00:18:11.700 --> 00:18:13.700]  閱立我們的繁祭
[00:18:13.700 --> 00:18:14.700]  神曾經在這裡
[00:18:14.700 --> 00:18:16.700]  讓我們民族的罪
[00:18:16.700 --> 00:18:19.700]  不斷地得罪赦免
[00:18:19.700 --> 00:18:23.700]  我沒有列出經文
[00:18:23.700 --> 00:18:28.700]  在耶路撒冷被毀之後
[00:18:28.700 --> 00:18:30.700]  聖殿被毀之後
[00:18:30.700 --> 00:18:31.700]  這種禁食
[00:18:31.700 --> 00:18:33.700]  這種嚴肅會已經開始了
[00:18:34.700 --> 00:18:36.700]  然後搞了70年
[00:18:36.700 --> 00:18:43.700]  當時帶來的
[00:18:43.700 --> 00:18:44.700]  全部都是素祭
[00:18:44.700 --> 00:18:46.700]  為什麼帶素祭來呢
[00:18:46.700 --> 00:18:48.700]  就是芹菜啊
[00:18:48.700 --> 00:18:51.700]  或者小麥啊
[00:18:51.700 --> 00:18:52.700]  或者無花果
[00:18:52.700 --> 00:18:54.700]  為什麼要帶素祭來獻祭呢
[00:18:54.700 --> 00:18:57.700]  因為你帶牛帶羊
[00:18:57.700 --> 00:19:00.700]  連祭司都沒有
[00:19:00.700 --> 00:19:02.700]  連祭壇都沒有
[00:19:03.700 --> 00:19:05.700]  你明不明白
[00:19:05.700 --> 00:19:08.700]  就是不可以用濟生的血
[00:19:08.700 --> 00:19:10.700]  來淘沒百姓的罪
[00:19:10.700 --> 00:19:12.700]  他們只可以像窮人一樣
[00:19:12.700 --> 00:19:14.700]  帶最基本的
