
[00:00:00.000 --> 00:00:01.000]  各位大兄姊妹好
[00:02:57.960 --> 00:03:01.200]  就因為他們用創造神學不同的角度
[00:03:01.200 --> 00:03:02.680]  或者不同的秩序
[00:03:02.680 --> 00:03:05.760]  來描述他們所見到的事情
[00:03:05.760 --> 00:03:09.600]  這個是為什麼在講傳道書之前
[00:03:09.600 --> 00:03:12.600]  我是需要先跟大家介紹創造神學
[00:03:12.600 --> 00:03:15.680]  創造神學其實有很多多樣性的
[00:03:15.680 --> 00:03:18.000]  就是我們如果要問
[00:03:18.400 --> 00:03:21.880]  舊約和新約聖經裏面所顯示的創造神學
[00:03:21.880 --> 00:03:24.240]  在什麼書卷裏面可以找到呢
[00:03:24.240 --> 00:03:26.360]  有不同的經文可以給我們去參照
[00:03:26.360 --> 00:03:27.920]  有創世紀、有智慧書
[00:03:27.920 --> 00:03:29.840]  以賽亞書尤其是中間的部分
[00:03:29.840 --> 00:03:31.040]  40至55章
[00:03:31.040 --> 00:03:33.560]  有新約聖經或者詩篇等等
[00:03:33.560 --> 00:03:37.200]  我們今天會聚焦去看創世紀的經文
[00:03:37.200 --> 00:03:38.720]  和智慧書
[00:03:38.720 --> 00:03:41.280]  傳道書是其中一卷的智慧書
[00:03:41.280 --> 00:03:45.840]  創造的緊要性就在於是秩序
[00:03:45.840 --> 00:03:46.920]  是一個order
[00:03:47.160 --> 00:03:49.520]  在創世紀的第一章
[00:03:49.520 --> 00:03:51.200]  讓我們去明白
[00:03:51.200 --> 00:03:55.000]  最初創造天地的時候
[00:03:55.000 --> 00:03:56.600]  地的處境
[00:03:56.600 --> 00:04:00.440]  空虛、混沌和冤冤、黑暗
[00:04:00.440 --> 00:04:03.440]  一個是在講裏面的emptiness
[00:04:03.440 --> 00:04:04.160]  空虛
[00:04:04.160 --> 00:04:06.280]  一個是在講裏面的混沌
[00:04:06.280 --> 00:04:07.960]  很多disorder的情況
[00:04:07.960 --> 00:04:10.240]  一個是在講裏面是黑暗的
[00:04:10.240 --> 00:04:12.240]  面對這個處境
[00:04:12.240 --> 00:04:16.040]  上帝在創世紀第一章裏面的創造工作
[00:04:16.040 --> 00:04:17.240]  就是要回應
[00:04:17.240 --> 00:04:19.360]  他用填滿的方法
[00:04:19.360 --> 00:04:22.360]  來讓地方不再空虛
[00:04:22.360 --> 00:04:24.040]  他讓次秩序
[00:04:24.040 --> 00:04:26.240]  來回應混沌、disorder
[00:04:26.240 --> 00:04:27.520]  他讓次光明
[00:04:27.520 --> 00:04:29.560]  去處理黑暗的過程
[00:04:29.560 --> 00:04:31.800]  我們去看回六日的創造
[00:04:31.800 --> 00:04:35.560]  本身就是一個很有秩序的方式
[00:04:35.560 --> 00:04:37.520]  有第一日對應第四日
[00:04:37.520 --> 00:04:39.160]  都是和光有關的
[00:04:39.160 --> 00:04:41.320]  第二日水和天空
[00:04:41.320 --> 00:04:42.640]  都是對應第五日
[00:04:42.640 --> 00:04:45.360]  水中的雨和空中的尿有關的
[00:04:45.560 --> 00:04:48.760]  第三日的陸地和植物
[00:04:48.760 --> 00:04:50.840]  都是對應第六日
[00:04:50.840 --> 00:04:52.480]  地上的植物
[00:04:52.480 --> 00:04:55.840]  可以讓動物和人類成為他們的食物
[00:04:55.840 --> 00:04:58.960]  我們會看到相關的這些關係
[00:04:58.960 --> 00:05:00.720]  如果用剛才所講
[00:05:00.720 --> 00:05:03.800]  創造就是要填滿次秩序
[00:05:03.800 --> 00:05:05.400]  和次光明
[00:05:05.400 --> 00:05:06.920]  我們看到頭三日
[00:05:06.920 --> 00:05:09.400]  都會有不同的內容
[00:05:09.400 --> 00:05:11.480]  在裏面發生
[00:05:11.480 --> 00:05:12.960]  例如好像在第一日
[00:05:13.000 --> 00:05:14.240]  我們所見到的就是
[00:05:14.240 --> 00:05:15.880]  上帝要有光
[00:05:15.880 --> 00:05:17.000]  就有了光
[00:05:17.000 --> 00:05:19.520]  這個很明顯是次光明
[00:05:19.520 --> 00:05:22.440]  而同時他將光和暗分開了
[00:05:22.440 --> 00:05:24.680]  光暗被分開
[00:05:24.680 --> 00:05:26.960]  就是將原本混在一起的
[00:05:26.960 --> 00:05:28.360]  變為separate
[00:05:28.360 --> 00:05:32.560]  他們可以有他們本身的特性
[00:05:32.560 --> 00:05:34.040]  來聚集
[00:05:34.040 --> 00:05:36.280]  是一個次秩序的過程
[00:05:36.280 --> 00:05:38.000]  第二日
[00:05:38.000 --> 00:05:39.440]  我們會看到的就是
[00:05:39.440 --> 00:05:41.680]  可以上帝做出天
[00:05:42.080 --> 00:05:44.320]  即是天空上的空氣
[00:05:44.320 --> 00:05:45.600]  或者是窮倉
[00:05:45.600 --> 00:05:50.120]  然後就將空氣以下的水
[00:05:50.120 --> 00:05:52.400]  和空氣以上的水來分開
[00:05:52.400 --> 00:05:56.280]  這個第二日將不同部分的水分開
[00:05:56.280 --> 00:05:58.480]  亦都是一個次秩序的過程
[00:05:58.480 --> 00:06:00.200]  我們會看到的就是
[00:06:00.200 --> 00:06:01.800]  在不同的日子裏面
[00:06:01.800 --> 00:06:04.840]  都是有這些填滿次秩序
[00:06:04.840 --> 00:06:06.480]  和次光明的行動
[00:06:06.480 --> 00:06:08.840]  其中第四日是
[00:06:08.840 --> 00:06:11.920]  三個對應都有出現的
[00:06:11.920 --> 00:06:13.080]  我們見到填滿
[00:06:13.080 --> 00:06:15.600]  因為天空上當時未有星體
[00:06:15.600 --> 00:06:17.200]  不過上帝要讓
[00:06:17.200 --> 00:06:21.200]  這個大光和細光的星體
[00:06:21.200 --> 00:06:23.000]  即是我們所認識的太陽、月亮
[00:06:23.000 --> 00:06:25.080]  被安置在上面
[00:06:25.080 --> 00:06:27.240]  亦都是有裏面的眾星
[00:06:27.240 --> 00:06:29.240]  這是一個填滿的過程
[00:06:29.240 --> 00:06:30.640]  而這些眾星
[00:06:30.640 --> 00:06:32.640]  他們是可以在天空上
[00:06:32.640 --> 00:06:37.160]  來管這個晝夜
[00:06:37.160 --> 00:06:38.560]  可以讓我們知道
[00:06:38.560 --> 00:06:40.920]  究竟時期是怎樣去發生
[00:06:40.920 --> 00:06:43.480]  我們可以知道
[00:06:43.480 --> 00:06:46.040]  這個秩序是怎樣去做
[00:06:46.040 --> 00:06:47.640]  本身他們是光體
[00:06:47.640 --> 00:06:51.200]  所以自然是一個次光明的步驟
[00:06:51.200 --> 00:06:53.360]  第五、第六日都是類似
[00:06:53.360 --> 00:06:55.240]  所以如果我們橫跨
[00:06:55.240 --> 00:06:56.600]  看完六日的創造
[00:06:56.600 --> 00:06:58.840]  次秩序是一個很重要
[00:06:58.840 --> 00:07:01.400]  在創造過程裏面是不可或缺的
[00:07:01.400 --> 00:07:03.400]  當然如果我們計算第七日
[00:07:03.400 --> 00:07:05.720]  即是上帝讓安室日
[00:07:05.720 --> 00:07:07.520]  在裏面來備設立
[00:07:07.520 --> 00:07:09.520]  亦都是在講一個節奏
[00:07:09.520 --> 00:07:12.240]  本身亦都是一個秩序的過程
[00:07:12.240 --> 00:07:15.240]  整個過程裏面
[00:07:15.240 --> 00:07:17.840]  期望大家可以了解到
[00:07:17.840 --> 00:07:20.720]  創造不單單是將沒有變為有
[00:07:20.720 --> 00:07:23.000]  創造重要的就是次秩序
[00:07:23.000 --> 00:07:25.200]  正如一個猶太學者Levinson
[00:07:25.200 --> 00:07:26.200]  他所提及過的
[00:07:26.200 --> 00:07:28.200]  就是在一本書裏面他所講
[00:07:28.200 --> 00:07:29.960]  創造的關注
[00:07:29.960 --> 00:07:32.360]  是在於要建構一個秩序
[00:07:32.360 --> 00:07:35.200]  當上帝他施展權威的時候
[00:07:35.200 --> 00:07:39.160]  他可以將這個混亂的勢力
[00:07:39.160 --> 00:07:40.280]  去征服
[00:07:40.280 --> 00:07:42.680]  而當他將這個混亂征服之後
[00:07:42.680 --> 00:07:44.560]  他所建立的就是一個order
[00:07:44.560 --> 00:07:45.760]  一個秩序
[00:07:45.760 --> 00:07:48.480]  我們如果了解到
[00:07:48.480 --> 00:07:50.480]  次秩序其實是
[00:07:50.480 --> 00:07:53.160]  創造神學裏面其中一個重點
[00:07:53.160 --> 00:07:54.680]  接著我們就要進入
[00:07:54.680 --> 00:07:56.560]  那是什麼秩序
[00:07:56.560 --> 00:07:57.960]  是讓我們認識上帝
[00:07:57.960 --> 00:08:00.480]  和什麼秩序是
[00:08:00.480 --> 00:08:02.560]  最初上帝所設立
[00:08:02.560 --> 00:08:05.080]  和我們同樣是應該認識的呢?
[00:08:05.080 --> 00:08:06.240]  那就是有兩個
[00:08:06.240 --> 00:08:07.640]  起碼兩個的名字
[00:08:07.640 --> 00:08:09.120]  一個叫功能秩序
[00:08:09.120 --> 00:08:11.120]  一個叫道德秩序
[00:08:11.120 --> 00:08:14.080]  這兩個秩序的來源
[00:08:14.080 --> 00:08:15.520]  是來自我的老師
[00:08:15.520 --> 00:08:16.920]  當我二十多年前
[00:08:16.920 --> 00:08:18.040]  在讀神學的時候
[00:08:18.040 --> 00:08:20.240]  我的舊約就是楊錫昌醫生
[00:08:20.240 --> 00:08:21.840]  通常我們會叫他做楊醫
[00:08:21.840 --> 00:08:23.120]  他也是楊牧師
[00:08:23.120 --> 00:08:25.640]  是他在學校裏面
[00:08:25.640 --> 00:08:30.240]  來教舊約神學的時候
[00:08:30.240 --> 00:08:31.240]  很original(原始)的
[00:08:31.240 --> 00:08:32.440]  他很有原創性
[00:08:32.440 --> 00:08:36.040]  來指出這個秩序
[00:08:36.040 --> 00:08:38.040]  創造神學裏面所指的秩序
[00:08:38.040 --> 00:08:39.640]  可以怎樣細分
[00:08:39.640 --> 00:08:42.840]  圍到三個不同的層面
[00:08:42.840 --> 00:08:44.240]  2018年我有機會
[00:08:44.240 --> 00:08:46.640]  和他一起合作去教其中一科
[00:08:46.640 --> 00:08:48.640]  就是在另外一個機構裏面
[00:08:48.640 --> 00:08:49.920]  都是講創造神學的
[00:08:49.920 --> 00:08:51.720]  我會很體會到的就是
[00:08:51.720 --> 00:08:53.040]  對老師來說
[00:08:53.040 --> 00:08:54.920]  近二十年前所教的內容
[00:08:54.920 --> 00:08:58.520]  和我在2018年的時候
[00:08:58.520 --> 00:09:01.640]  和他一起合作去教
[00:09:01.640 --> 00:09:04.440]  那個的清晰度是很一致的
[00:09:04.440 --> 00:09:06.240]  換句話說就是
[00:09:06.240 --> 00:09:07.840]  他在很早之前
[00:09:07.840 --> 00:09:09.640]  他已經定了
[00:09:09.640 --> 00:09:11.440]  他怎樣看這個創造神學
[00:09:11.440 --> 00:09:13.040]  最重要的框架
[00:09:13.040 --> 00:09:14.440]  然後經過歲月
[00:09:14.440 --> 00:09:18.440]  只會看到的仍然是這麼清晰
[00:09:18.440 --> 00:09:20.640]  和可以回應到生命上
[00:09:20.640 --> 00:09:21.840]  不同的處境
[00:09:21.840 --> 00:09:23.240]  這個生命上不同的處境
[00:09:23.240 --> 00:09:24.440]  不單單是其他人
[00:09:24.440 --> 00:09:27.040]  不單單是經文裏面不同的描述
[00:09:27.040 --> 00:09:29.840]  還包括他自己個人的狀況
[00:09:29.840 --> 00:09:31.040]  他在2019年的時候
[00:09:31.040 --> 00:09:32.440]  他自己患病
[00:09:32.440 --> 00:09:36.640]  當他面對他自己身體上的病患的時候
[00:09:36.640 --> 00:09:41.040]  他仍然是用創造神學裏面的框架
[00:09:41.040 --> 00:09:43.040]  來看他自己的病患
[00:09:43.040 --> 00:09:45.640]  我覺得在這個講座裏面
[00:09:45.640 --> 00:09:48.040]  值得向各位推薦的就是
[00:09:48.040 --> 00:09:50.040]  他不單單是在課室上
[00:09:50.040 --> 00:09:52.240]  來提供一個理論
[00:09:52.240 --> 00:09:54.040]  或者一個新的發現
[00:09:54.040 --> 00:09:57.440]  而是他自己親身以他的身體
[00:09:57.440 --> 00:10:00.040]  來展示
[00:10:00.040 --> 00:10:03.440]  究竟當人面對一些
[00:10:03.440 --> 00:10:05.840]  不可預測的處境的時候
[00:10:05.840 --> 00:10:08.040]  是可以以什麼樣的角度去面對
[00:10:08.040 --> 00:10:09.640]  他在示範的就是
[00:10:09.640 --> 00:10:12.040]  如何能夠去敬畏上帝
[00:10:12.040 --> 00:10:15.640]  和看到上帝在中間的安排
[00:10:15.640 --> 00:10:17.840]  所以我覺得是很值得推薦給各位
[00:10:17.840 --> 00:10:20.840]  如果各位日後是很想更加盡心認識
[00:10:20.840 --> 00:10:23.440]  創造神學裏面不同的秩序
[00:10:23.440 --> 00:10:25.840]  我會推薦的就是這本書
[00:10:25.840 --> 00:10:27.240]  《楊依織長靈詩》
[00:10:27.240 --> 00:10:29.240]  裏面所簡介的就是
[00:10:29.240 --> 00:10:31.440]  昔日楊依織講過的不同的短文
[00:10:31.440 --> 00:10:33.440]  就是編輯六成的一本書
[00:10:33.440 --> 00:10:35.640]  也是按照道德秩序
[00:10:35.640 --> 00:10:38.440]  功能秩序和物質秩序
[00:10:38.440 --> 00:10:42.040]  這三個的主題來盡量編輯
[00:10:42.040 --> 00:10:46.840]  各位可以在裏面認識裏面的內容
[00:10:46.840 --> 00:10:49.440]  所以一會兒我所講的
[00:10:49.440 --> 00:10:52.440]  版權完全是來自我的老師
[00:10:52.440 --> 00:10:53.840]  我只可以說就是
[00:10:53.840 --> 00:10:56.440]  按照我所理解的
[00:10:56.440 --> 00:10:59.240]  嘗試將我老師的系統
[00:10:59.240 --> 00:11:02.440]  用我的言語來描述出來
[00:11:02.440 --> 00:11:04.040]  以至各位能夠認識了
[00:11:04.040 --> 00:11:05.240]  什麼是創造神學
[00:11:05.240 --> 00:11:08.040]  用這個框架去看全部書
[00:11:08.040 --> 00:11:10.040]  疏解到裏面中間
[00:11:10.040 --> 00:11:12.240]  似乎是叫我們不容易明白的地方
[00:11:12.240 --> 00:11:14.040]  但是在這個框架底下
[00:11:14.040 --> 00:11:15.640]  就能夠更加清晰的
[00:11:15.640 --> 00:11:18.240]  看到它裏面要講的內容
[00:11:18.240 --> 00:11:20.040]  當然了楊依織有很多的學生
[00:11:20.040 --> 00:11:22.640]  有其他的研究舊約的人
[00:11:22.640 --> 00:11:25.040]  會比我講得更加清楚也不出奇
[00:11:25.040 --> 00:11:27.040]  所以各位今天聽我講完
[00:11:27.040 --> 00:11:30.040]  就不要以為你得到楊依的真傳
[00:11:30.040 --> 00:11:32.040]  不需要這樣去看的
[00:11:32.040 --> 00:11:35.640]  而是只是其中一個版本底下的
[00:11:35.640 --> 00:11:37.440]  presentation
[00:11:37.440 --> 00:11:39.640]  首先要澄清的
[00:11:39.640 --> 00:11:41.040]  當我們講創造神學
[00:11:41.040 --> 00:11:43.640]  不是問這個宇宙是怎麼來的
[00:11:43.640 --> 00:11:49.240]  不是要跟創造和進化論來講對話
[00:11:49.240 --> 00:11:50.440]  而是很實在的
[00:11:50.440 --> 00:11:54.040]  是在講我們人世間有很多不同的際遇
[00:11:54.040 --> 00:11:57.640]  我們會遇到生命上的一些禍福
[00:11:57.640 --> 00:11:59.640]  以及我們怎樣去看事物
[00:11:59.640 --> 00:12:02.040]  有很多價值觀裏面的判斷
[00:12:02.040 --> 00:12:04.440]  一會兒所介紹的兩個秩序
[00:12:04.440 --> 00:12:07.240]  功能秩序和道德秩序
[00:12:07.240 --> 00:12:09.240]  是讓我們能夠去了解
[00:12:09.240 --> 00:12:11.640]  當上帝昔日創造這個世界的時候
[00:12:11.640 --> 00:12:13.240]  在賦予什麼order
[00:12:13.240 --> 00:12:16.840]  以至這個世界繼續如此被運行
[00:12:16.840 --> 00:12:19.040]  比較容易理解的就是功能秩序
[00:12:19.040 --> 00:12:20.640]  功能秩序好像
[00:12:20.640 --> 00:12:24.240]  如果我們的腳長就跑得快一點
[00:12:24.240 --> 00:12:25.840]  就是你手乖起子
[00:12:25.840 --> 00:12:28.040]  你手粗就力會大一點
[00:12:28.040 --> 00:12:29.840]  它裏面講的就是
[00:12:29.840 --> 00:12:30.840]  天下的萬物
[00:12:30.840 --> 00:12:33.440]  其實都是有它的作用
[00:12:33.440 --> 00:12:36.040]  就是這個是重要的
[00:12:36.040 --> 00:12:37.840]  我們所看到的
[00:12:37.840 --> 00:12:41.240]  上帝昔日創造這個世界的時候
[00:12:41.240 --> 00:12:44.840]  在開頭他在第一章的六節
[00:12:44.840 --> 00:12:45.840]  創世紀
[00:12:45.840 --> 00:12:47.040]  他在創世紀的第一章六節
[00:12:47.040 --> 00:12:50.440]  當他要創造這個空氣的時候
[00:12:50.440 --> 00:12:52.640]  是當時的窮倉可以說
[00:12:52.640 --> 00:12:54.240]  其實作用就是
[00:12:54.240 --> 00:12:56.440]  要將空氣以下的水
[00:12:56.440 --> 00:12:58.840]  和空氣以上的水來分開
[00:12:58.840 --> 00:13:02.240]  是一個separation的工具
[00:13:02.240 --> 00:13:06.840]  所以它是有當中的功能
[00:13:06.840 --> 00:13:09.040]  一章十一節所描述的就是
[00:13:09.040 --> 00:13:13.240]  上帝要將水和
[00:13:13.240 --> 00:13:14.840]  來到聚在一起
[00:13:14.840 --> 00:13:16.640]  於是地就可以產生
[00:13:16.640 --> 00:13:18.440]  但是地上是要發生
[00:13:18.440 --> 00:13:21.440]  青草和結種子的菜蔬
[00:13:21.440 --> 00:13:23.240]  和結果子的樹木
[00:13:23.240 --> 00:13:26.640]  和各種其類的果子都包著核
[00:13:26.640 --> 00:13:28.240]  這裏就在講
[00:13:28.240 --> 00:13:32.040]  其實地是在提供一個地方
[00:13:32.040 --> 00:13:35.640]  讓青草和其他的菜蔬樹木
[00:13:35.640 --> 00:13:38.440]  都可以在其中來到成長
[00:13:38.440 --> 00:13:40.840]  第四日所創造的光體
[00:13:40.840 --> 00:13:41.840]  都有它的作用
[00:13:41.840 --> 00:13:43.840]  我們要知道的究竟
[00:13:43.840 --> 00:13:46.040]  何時知道什麼節期
[00:13:46.040 --> 00:13:48.240]  何時知道是一年一日
[00:13:48.240 --> 00:13:48.840]  等等
[00:13:48.840 --> 00:13:50.240]  這些全部都是光體
[00:13:50.240 --> 00:13:51.040]  它讓我們知道
[00:13:51.040 --> 00:13:53.440]  它也有照明的作用
[00:13:53.440 --> 00:13:55.840]  在第六日當上帝創造人的時候
[00:13:55.840 --> 00:13:57.440]  人類都是有它的作用的
[00:13:57.440 --> 00:13:58.440]  即是上帝說
[00:13:58.440 --> 00:14:01.040]  他們是需要來到管理
[00:14:01.040 --> 00:14:03.840]  海裏的魚、空中的鳥
[00:14:03.840 --> 00:14:06.840]  和地上各樣行動的活物
[00:14:06.840 --> 00:14:08.640]  這個都是上帝賦予了
[00:14:08.640 --> 00:14:10.840]  人類被造是有它的作用
[00:14:10.840 --> 00:14:11.840]  是需要產生的
[00:14:11.840 --> 00:14:14.240]  等等我們如果再看植物
[00:14:14.240 --> 00:14:16.640]  和另外一個地方所描述的人類
[00:14:16.640 --> 00:14:18.640]  和後來被造的女人
[00:14:18.640 --> 00:14:21.240]  她怎樣去配合和幫助亞當
[00:14:21.240 --> 00:14:22.640]  我們就會看到的就是
[00:14:22.640 --> 00:14:24.240]  在創造過程
[00:14:24.240 --> 00:14:27.240]  上帝賦予了很多不同被造物
[00:14:27.240 --> 00:14:28.440]  有它的功能
[00:14:28.440 --> 00:14:31.640]  而這些功能就說明它的功能秩序
[00:14:31.640 --> 00:14:33.040]  其實對我們來說
[00:14:33.040 --> 00:14:37.040]  我們每一個在我們生活的工作範圍裏面
[00:14:37.040 --> 00:14:38.240]  來到家裏
[00:14:38.240 --> 00:14:39.640]  或者在這個社會上
[00:14:39.640 --> 00:14:42.440]  都是說明我們有不同人的分工
[00:14:42.440 --> 00:14:44.040]  這些分工的場景就是
[00:14:44.040 --> 00:14:46.640]  我們發揮我們功能的地方
[00:14:46.640 --> 00:14:49.040]  而說秩序的意思就是說
[00:14:49.040 --> 00:14:53.240]  我們可以按照大家現處的情境
[00:14:53.240 --> 00:14:56.240]  來估計到在這個功能底下
[00:14:56.240 --> 00:14:58.240]  來估計到結果是如何
[00:14:58.240 --> 00:15:00.040]  所謂估計到結果如何就是
[00:15:00.040 --> 00:15:03.040]  舉例現在是有一個舉重比賽
[00:15:03.040 --> 00:15:05.240]  一個大力的人和一個很瘦弱的人
[00:15:05.240 --> 00:15:07.040]  來到參加舉重比賽
[00:15:07.040 --> 00:15:09.440]  誰會贏?
[00:15:09.440 --> 00:15:13.640]  按照大家的理解自然就
[00:15:13.640 --> 00:15:16.040]  大力那個人是能夠勝出
[00:15:16.040 --> 00:15:17.240]  這個我們會明白
[00:15:17.240 --> 00:15:19.040]  因為要舉重
[00:15:19.040 --> 00:15:20.640]  所看的就是力量
[00:15:20.640 --> 00:15:22.440]  這個人他是大力的
[00:15:22.440 --> 00:15:24.840]  他自然就會勝出這個比賽
[00:15:24.840 --> 00:15:26.040]  我們就是
[00:15:26.040 --> 00:15:27.640]  當他還沒比賽之前
[00:15:27.640 --> 00:15:29.640]  如果我們已經預先知道
[00:15:29.640 --> 00:15:31.840]  他的力大還是小
[00:15:31.840 --> 00:15:33.840]  這個功能秩序
[00:15:33.840 --> 00:15:36.640]  就讓我們能夠估計到
[00:15:36.640 --> 00:15:38.040]  他之後的結果
[00:15:38.040 --> 00:15:42.840]  那個秩序的作用本身是在這裏的
[00:15:42.840 --> 00:15:45.840]  看完功能秩序我們就去另一個範疇
[00:15:45.840 --> 00:15:47.440]  就不是和功能有關
[00:15:47.440 --> 00:15:50.440]  所看的就是道德
[00:15:50.440 --> 00:15:53.840]  這個道德秩序所著重的
[00:15:53.840 --> 00:15:55.440]  其實我們每個人都有的
[00:15:55.440 --> 00:15:57.840]  會期望善有善報
[00:15:57.840 --> 00:15:59.240]  當人做了好事
[00:15:59.240 --> 00:16:01.440]  應該是有好的結果和遭遇
[00:16:01.440 --> 00:16:02.840]  惡有惡報
[00:16:02.840 --> 00:16:04.440]  若有惡人存在
[00:16:04.440 --> 00:16:07.440]  他應該是承受審判刑罰
[00:16:07.440 --> 00:16:08.640]  是有惡報的
[00:16:08.640 --> 00:16:11.440]  這個是在我們中間所有的
[00:16:11.440 --> 00:16:14.440]  我們如果看回創世紀裏面的處境
[00:16:14.440 --> 00:16:17.040]  當上帝他和人類說
[00:16:17.040 --> 00:16:19.640]  不要吃這個分別善惡樹的果子的時候
[00:16:19.640 --> 00:16:22.440]  是講清楚有一條界線
[00:16:22.440 --> 00:16:24.440]  上帝在裏面來列了
[00:16:24.440 --> 00:16:26.040]  上帝有他的要求
[00:16:26.040 --> 00:16:28.040]  但人就不可以跨越
[00:16:28.040 --> 00:16:30.640]  若果人跨越就要面對他的刑罰
[00:16:30.640 --> 00:16:32.840]  吃的日子必定死
[00:16:32.840 --> 00:16:35.240]  另外就是當人他真的吃了
[00:16:35.240 --> 00:16:38.440]  也有不同的道德報應
[00:16:38.440 --> 00:16:40.840]  是在創世紀經文裏面來講
[00:16:40.840 --> 00:16:44.040]  他整體希望要描述的就是
[00:16:44.040 --> 00:16:47.040]  其實什麼是善什麼是惡
[00:16:47.040 --> 00:16:49.640]  為什麼吃這個果子是可以沒有問題
[00:16:49.640 --> 00:16:51.440]  但吃另外一個果子是有問題
[00:16:51.440 --> 00:16:55.440]  因為那個善惡是由上帝所界定的
[00:16:55.440 --> 00:16:58.040]  由上帝在裏面來界定
[00:16:58.040 --> 00:17:02.440]  究竟哪一條線是上帝眼中項為尾
[00:17:02.440 --> 00:17:05.840]  我們就是透過認識上帝的時候
[00:17:05.840 --> 00:17:08.240]  我們更加認識人世間
[00:17:08.240 --> 00:17:10.840]  哪一些線是在中間存在
[00:17:10.840 --> 00:17:12.440]  以致我們所走的
[00:17:12.440 --> 00:17:15.240]  是在上帝所設立的道德層面
[00:17:15.240 --> 00:17:16.840]  不是在我們眼中
[00:17:16.840 --> 00:17:19.840]  認為我們覺得自己正確的地方
[00:17:19.840 --> 00:17:22.240]  或者其他人稱讚我們
[00:17:22.240 --> 00:17:23.840]  認為我們走得正的地方
[00:17:23.840 --> 00:17:26.040]  而是在上帝眼中
[00:17:26.040 --> 00:17:27.840]  在他的標準下
