
[00:00:00.000 --> 00:00:02.000]  好 今次是午晚
[00:01:53.120 --> 00:01:55.200]  不過是一個很敬虔的
[00:01:55.200 --> 00:01:56.320]  可能是一個文士
[00:01:56.320 --> 00:02:01.240]  可能是當時的一個上帝很使用的一個讀人
[00:02:01.240 --> 00:02:02.920]  因為在路德記裏面
[00:02:02.920 --> 00:02:05.360]  他的文章很美麗
[00:02:05.360 --> 00:02:06.320]  文字很美麗
[00:02:06.320 --> 00:02:09.440]  佈局也是相當高明的
[00:02:09.440 --> 00:02:11.840]  有很重要的歷史資料
[00:02:11.840 --> 00:02:13.840]  所以應該是一個文士
[00:02:13.840 --> 00:02:15.320]  一個很有學問的文士
[00:02:15.320 --> 00:02:17.760]  甚至可能是皇宮的文士
[00:02:17.760 --> 00:02:21.360]  這個我們就交代了大概是哪個作者
[00:02:21.360 --> 00:02:24.480]  好了 因為不知道是哪個作者
[00:02:24.480 --> 00:02:28.320]  所以我就很難說是什麼時候去寫
[00:02:28.320 --> 00:02:33.360]  不過在一個很古老的東正教的圖書館
[00:02:33.360 --> 00:02:35.280]  其中有一個抄本
[00:02:35.280 --> 00:02:36.640]  被他排列出來
[00:02:36.640 --> 00:02:39.560]  就是創出未聞新聞
[00:02:39.560 --> 00:02:41.240]  接著就到路德記
[00:02:41.240 --> 00:02:43.040]  約伯記 史詩記
[00:02:43.040 --> 00:02:45.840]  這個編排和我們今天的編排不同
[00:02:45.840 --> 00:02:48.520]  如果從這個編排來看
[00:02:48.520 --> 00:02:50.840]  路德記應該是早期的作品
[00:02:50.840 --> 00:02:54.320]  因為有些學者說是背後之效
[00:02:54.320 --> 00:02:55.520]  或者很後期
[00:02:55.520 --> 00:02:57.200]  那就不應該的
[00:02:57.200 --> 00:03:01.200]  而他記載的時間大概是11年左右
[00:03:01.200 --> 00:03:05.160]  由他第一章第4節一直到他最後那裏
[00:03:05.160 --> 00:03:07.760]  大概是11年左右
[00:03:07.760 --> 00:03:13.080]  他記載的就是由主持1322年
[00:03:13.080 --> 00:03:15.840]  直到1312年
[00:03:15.840 --> 00:03:17.560]  而那個地點很清楚
[00:03:17.560 --> 00:03:20.840]  是摩亞地和迦南地
[00:03:20.840 --> 00:03:24.000]  作者 時間 日期
[00:03:24.000 --> 00:03:25.600]  我們都交代了
[00:03:25.600 --> 00:03:28.520]  雖然我們不知道是幾時
[00:03:28.520 --> 00:03:33.240]  但是這個不影響我們對路德記的閱讀
[00:03:33.240 --> 00:03:35.520]  接下來
[00:03:35.520 --> 00:03:38.760]  成卷書的背景很清楚的
[00:03:38.760 --> 00:03:40.600]  《史詩記時代》
[00:03:40.600 --> 00:03:42.640]  如果你讀《史詩記》很亂的
[00:03:42.640 --> 00:03:45.120]  當時以色列人被人欺負
[00:03:45.120 --> 00:03:46.880]  被人欺壓
[00:03:46.880 --> 00:03:51.120]  甚至以色列人當時都不競權的
[00:03:51.120 --> 00:03:53.600]  不僅是彼此鬥爭
[00:03:53.600 --> 00:03:55.680]  任意而為
[00:03:55.680 --> 00:03:56.800]  拜偶像
[00:03:56.800 --> 00:03:58.040]  對德 拜祿
[00:03:58.040 --> 00:04:00.200]  很亂
[00:04:00.200 --> 00:04:03.480]  所以《史詩記》的作者
[00:04:03.480 --> 00:04:07.960]  就用「各人同舉義行」
[00:04:07.960 --> 00:04:09.760]  即是說沒有領導
[00:04:09.760 --> 00:04:11.000]  誰帶領他們呢
[00:04:11.000 --> 00:04:12.840]  沒有摩西 沒有約書
[00:04:12.840 --> 00:04:14.600]  沒有一個偉大的人
[00:04:14.600 --> 00:04:17.440]  雖然中間有幾個時詩出來
[00:04:17.440 --> 00:04:18.880]  但是那個時詩出來之後
[00:04:18.880 --> 00:04:20.640]  接著寫了之後
[00:04:20.640 --> 00:04:22.280]  又再亂降
[00:04:22.280 --> 00:04:24.640]  所以在整個《史詩記》裏面
[00:04:24.640 --> 00:04:27.080]  可以說以色列的國家
[00:04:27.080 --> 00:04:28.360]  陷在一個很黑暗
[00:04:28.360 --> 00:04:30.320]  很困難的境地裏面
[00:04:30.320 --> 00:04:32.120]  這麼困難 這麼黑暗裏面
[00:04:32.120 --> 00:04:34.120]  其實有什麼記載呢
[00:04:34.120 --> 00:04:37.200]  正正就是在這麼黑暗裏面
[00:04:37.200 --> 00:04:41.000]  就出現了一個盼望
[00:04:41.000 --> 00:04:46.280]  就是將來會有君王帶領他們
[00:04:46.280 --> 00:04:50.480]  而這個君王就是以色列人所盼望的復興
[00:04:50.480 --> 00:04:54.400]  而君王的家徒
[00:04:54.400 --> 00:04:58.720]  就在《史詩記》後期的劉德
[00:04:58.720 --> 00:05:02.480]  所以可以說在最混亂 最困難的時候
[00:05:02.480 --> 00:05:05.200]  其實上帝是沒有顧慮到這個國家
[00:05:05.200 --> 00:05:07.880]  上帝是安排了一個很奇妙的故事
[00:05:07.880 --> 00:05:13.040]  為他預備了他一夜盼望的領袖
[00:05:13.040 --> 00:05:15.200]  就是大衛王
[00:05:15.200 --> 00:05:18.640]  好了
[00:05:18.640 --> 00:05:21.120]  劉德記
[00:05:21.120 --> 00:05:22.640]  他們是很喜歡讀的
[00:05:22.640 --> 00:05:24.600]  以色列人是很喜歡讀
[00:05:24.600 --> 00:05:31.760]  因為以色列經歷了很多不同階段的被侵略
[00:05:31.760 --> 00:05:36.240]  家散人亡 經歷了很多背叛上帝
[00:05:36.240 --> 00:05:38.680]  所以當我們每次讀劉德記的時候
[00:05:38.680 --> 00:05:41.600]  想起就好像帶來一個盼望
[00:05:41.600 --> 00:05:46.240]  這個盼望就是上帝透過一個卑微的婦人
[00:05:46.240 --> 00:05:49.120]  來達成他的應許
[00:05:49.120 --> 00:05:51.280]  所以如果我們看劉德記
[00:05:51.280 --> 00:05:54.640]  我們就用一個字就是承先啟後的人物
[00:05:54.640 --> 00:05:56.360]  就是一個很困難
[00:05:56.360 --> 00:05:58.480]  到了一個復興的時候
[00:05:58.480 --> 00:06:00.480]  他一個過渡的期間
[00:06:00.480 --> 00:06:02.920]  事實上這樣的歷史
[00:06:02.920 --> 00:06:06.600]  在歷代的以色列人裏面都經歷過
[00:06:06.600 --> 00:06:09.840]  他們都盼望在最困難的時候
[00:06:09.840 --> 00:06:11.640]  是上帝應許一個人
[00:06:11.640 --> 00:06:14.720]  帶領他們離開這個黑暗
[00:06:14.720 --> 00:06:15.720]  混亂世代
[00:06:15.720 --> 00:06:17.880]  進入一個復興的時代
[00:06:17.880 --> 00:06:22.520]  所以以色列人或猶太人是很喜歡讀這本書
[00:06:22.520 --> 00:06:24.800]  特別是在他們很困難的時候
[00:06:24.800 --> 00:06:26.800]  好了
[00:06:26.800 --> 00:06:30.200]  而在這本書更加值得我們去讀的
[00:06:30.200 --> 00:06:32.200]  就是他的忠心信息
[00:06:32.200 --> 00:06:36.200]  我可以用一個字來描述整個劉德記
[00:06:36.200 --> 00:06:37.680]  就是Hessi
[00:06:37.680 --> 00:06:40.680]  慈愛忠誠
[00:06:40.680 --> 00:06:46.680]  這個經文我是用漢語聖經新譯本的
[00:06:46.680 --> 00:06:48.680]  不是用和學本
[00:06:48.680 --> 00:06:51.680]  大家可以看到是一個比較新的譯本
[00:06:51.680 --> 00:06:58.680]  忠誠這個字不單止是劉德和他奶奶拿訛米
[00:06:58.680 --> 00:07:00.680]  也是上帝和以色列人
[00:07:00.680 --> 00:07:03.680]  也是劉德和上帝之間
[00:07:03.680 --> 00:07:08.680]  其實在整本書裏面都是這個字串連起
[00:07:08.680 --> 00:07:14.680]  開始就是劉德對拿訛米的忠誠和慈愛
[00:07:14.680 --> 00:07:16.680]  這個字很難全譯
[00:07:16.680 --> 00:07:18.680]  這個字很豐富的
[00:07:18.680 --> 00:07:21.680]  憐憫、忠誠、慈愛
[00:07:21.680 --> 00:07:25.680]  包括了很多的意義在裏面
[00:07:25.680 --> 00:07:27.680]  這個字是很豐富的
[00:07:27.680 --> 00:07:29.680]  整本書就要表達這個
[00:07:29.680 --> 00:07:31.680]  上帝對拿我們都是一樣
[00:07:31.680 --> 00:07:32.680]  上帝愛世人
[00:07:32.680 --> 00:07:37.680]  愛也包括在Hessi的愛裏面
[00:07:37.680 --> 00:07:40.680]  所以愛裏面背後有忠誠有公義
[00:07:40.680 --> 00:07:41.680]  是很豐富的
[00:07:41.680 --> 00:07:46.680]  他不單止包括婆媳之間的愛
[00:07:46.680 --> 00:07:48.680]  我們知道婆媳不容易相處
[00:07:48.680 --> 00:07:52.680]  在這裏我們看到婆媳之間的愛
[00:07:52.680 --> 00:07:55.680]  我們看到波克斯對劉德的人詞
[00:07:55.680 --> 00:07:57.680]  波克斯對劉德
[00:07:57.680 --> 00:07:59.680]  你留意到他叫劉德做甚麼
[00:07:59.680 --> 00:08:01.680]  女兒
[00:08:01.680 --> 00:08:06.680]  波克斯比劉德大很多
[00:08:06.680 --> 00:08:08.680]  他不是年輕人
[00:08:08.680 --> 00:08:10.680]  女兒
[00:08:10.680 --> 00:08:12.680]  後來成為他的太太
[00:08:12.680 --> 00:08:17.680]  中間包含了超過了男女之間的愛
[00:08:17.680 --> 00:08:19.680]  除了男女之間的愛
[00:08:19.680 --> 00:08:22.680]  包括了長者的後輩
[00:08:22.680 --> 00:08:25.680]  又包括了親屬
[00:08:25.680 --> 00:08:29.680]  親人對他的下一代
[00:08:29.680 --> 00:08:30.680]  很豐富的
[00:08:30.680 --> 00:08:33.680]  波克斯對劉德的人詞
[00:08:33.680 --> 00:08:36.680]  不是單單結婚的男女之間
[00:08:36.680 --> 00:08:39.680]  是憐憫一個後輩
[00:08:39.680 --> 00:08:43.680]  憐憫一個姑父的親屬
[00:08:43.680 --> 00:08:44.680]  是這樣的
[00:08:44.680 --> 00:08:46.680]  所以女兒那個很有意思的
[00:08:46.680 --> 00:08:48.680]  是一個愛邦人
[00:08:48.680 --> 00:08:51.680]  所以整個的主題就在這裏
[00:08:51.680 --> 00:08:53.680]  是一個核心的主題
[00:08:53.680 --> 00:08:57.680]  忠誠和慈愛不單單是人與人之間
[00:08:57.680 --> 00:08:59.680]  還是上帝對人的愛
[00:08:59.680 --> 00:09:01.680]  所以是很豐富的
[00:09:01.680 --> 00:09:04.680]  上帝的救贖計劃在劉德的裏面
[00:09:04.680 --> 00:09:07.680]  是透過他的後代
[00:09:07.680 --> 00:09:11.680]  雖然故事很簡單
[00:09:11.680 --> 00:09:13.680]  原來是上帝救贖部分
[00:09:13.680 --> 00:09:15.680]  剛才講過了
[00:09:15.680 --> 00:09:18.680]  當以色列人回到加拿大的時候
[00:09:18.680 --> 00:09:21.680]  以色列人是很大適應
[00:09:21.680 --> 00:09:23.680]  如果你看看生命記
[00:09:23.680 --> 00:09:24.680]  你會發現
[00:09:24.680 --> 00:09:28.680]  當以色列人離開埃及
[00:09:28.680 --> 00:09:34.680]  摩西唐說你要去流乃與物之地
[00:09:34.680 --> 00:09:36.680]  當時在抗議的那幫以色列人
[00:09:36.680 --> 00:09:38.680]  想著去到加拿大
[00:09:38.680 --> 00:09:40.680]  去到流乃與物之地
[00:09:40.680 --> 00:09:42.680]  什麼叫流乃與物呢
[00:09:42.680 --> 00:09:44.680]  即是你躺平不用做事
[00:09:44.680 --> 00:09:46.680]  有些東西就來了
[00:09:46.680 --> 00:09:47.680]  又有得吃
[00:09:47.680 --> 00:09:49.680]  嘩 很豐富
[00:09:49.680 --> 00:09:51.680]  但他沒有看到
[00:09:51.680 --> 00:09:55.680]  在生命記摩西期警告了
[00:09:55.680 --> 00:09:57.680]  那個流乃與物之地
[00:09:57.680 --> 00:09:59.680]  不是你想的流乃與物之地
[00:09:59.680 --> 00:10:01.680]  他還講明
[00:10:01.680 --> 00:10:04.680]  加拿大沒有埃及地那麼好
[00:10:04.680 --> 00:10:06.680]  你看看生命記
[00:10:06.680 --> 00:10:09.680]  埃及地就是
[00:10:09.680 --> 00:10:11.680]  那些水
[00:10:11.680 --> 00:10:12.680]  水車
[00:10:12.680 --> 00:10:14.680]  你用腳水就來了
[00:10:14.680 --> 00:10:16.680]  加拿大又怎樣
[00:10:16.680 --> 00:10:18.680]  有山有谷
[00:10:18.680 --> 00:10:20.680]  是要靠天雨的
[00:10:20.680 --> 00:10:23.680]  明眼人看到
[00:10:23.680 --> 00:10:24.680]  在埃及地
[00:10:24.680 --> 00:10:25.680]  哥山那裏
[00:10:25.680 --> 00:10:26.680]  利羅河邊
[00:10:26.680 --> 00:10:28.680]  灌溉非常豐富
[00:10:28.680 --> 00:10:29.680]  水源源不絕
[00:10:29.680 --> 00:10:31.680]  去到加拿大又怎樣
[00:10:31.680 --> 00:10:33.680]  有沒有去過加拿大旅行
[00:10:33.680 --> 00:10:34.680]  以色列旅行
[00:10:34.680 --> 00:10:36.680]  一片黃藤藤
[00:10:36.680 --> 00:10:38.680]  草和山
[00:10:38.680 --> 00:10:40.680]  那個就是流乃與物之地
[00:10:40.680 --> 00:10:42.680]  所以以色列人去到加拿大
[00:10:42.680 --> 00:10:44.680]  經常說要回埃及
[00:10:44.680 --> 00:10:46.680]  經常說埃及好
[00:10:46.680 --> 00:10:48.680]  又吃火鍋
[00:10:48.680 --> 00:10:50.680]  來到加拿大
[00:10:50.680 --> 00:10:52.680]  所以他們很快
[00:10:52.680 --> 00:10:55.680]  在加拿大背叛上帝
[00:10:55.680 --> 00:10:57.680]  貨不對板
[00:10:57.680 --> 00:10:59.680]  摩西話
[00:10:59.680 --> 00:11:00.680]  你倚靠上帝
[00:11:00.680 --> 00:11:02.680]  上帝給你豐足的雨水
[00:11:02.680 --> 00:11:05.680]  讓你牛羊有草食
[00:11:05.680 --> 00:11:07.680]  如果你不敬拜上帝
[00:11:07.680 --> 00:11:09.680]  你甚麼都沒有
[00:11:09.680 --> 00:11:11.680]  所以是兩種生活
[00:11:11.680 --> 00:11:12.680]  兩種心態
[00:11:12.680 --> 00:11:14.680]  一個在哥山地
[00:11:14.680 --> 00:11:16.680]  是不用靠上帝的
[00:11:16.680 --> 00:11:17.680]  水很多
[00:11:17.680 --> 00:11:19.680]  水車踩下水來
[00:11:19.680 --> 00:11:20.680]  有沒有上帝不要緊
[00:11:20.680 --> 00:11:22.680]  可以過很世俗化的生活
[00:11:22.680 --> 00:11:24.680]  去到加拿大不是
[00:11:24.680 --> 00:11:26.680]  去到加拿大一定要敬田生活
[00:11:26.680 --> 00:11:28.680]  你不過敬田生活
[00:11:28.680 --> 00:11:29.680]  不敬拜上帝
[00:11:29.680 --> 00:11:31.680]  沒有雨水
[00:11:31.680 --> 00:11:34.680]  那裏是一片黃藤藤
[00:11:34.680 --> 00:11:37.680]  一片荒地
[00:11:37.680 --> 00:11:38.680]  草沒有
[00:11:38.680 --> 00:11:39.680]  牛羊都沒有
[00:11:39.680 --> 00:11:40.680]  食物都沒有
[00:11:40.680 --> 00:11:43.680]  所以以色列人去到加拿大之後
[00:11:43.680 --> 00:11:45.680]  就開始拜偶像
[00:11:45.680 --> 00:11:47.680]  他信不過上帝
[00:11:47.680 --> 00:11:48.680]  拜巴力
[00:11:48.680 --> 00:11:49.680]  拜亞斯拉
[00:11:49.680 --> 00:11:54.680]  拜當地的農業的神
[00:11:54.680 --> 00:11:58.680]  結果你看《史詩記》就看到了
[00:11:58.680 --> 00:12:00.680]  鬥來鬥去
[00:12:00.680 --> 00:12:02.680]  就因為他們失去了敬然心
[00:12:02.680 --> 00:12:04.680]  對上帝沒有信心
[00:12:04.680 --> 00:12:07.680]  除非摩西再翻身
[00:12:07.680 --> 00:12:08.680]  約瑟再翻身
[00:12:08.680 --> 00:12:10.680]  在這個困難裏面
[00:12:10.680 --> 00:12:13.680]  上帝就透過奴德
[00:12:13.680 --> 00:12:15.680]  英許有一個偉大的領袖
[00:12:15.680 --> 00:12:18.680]  讓他們將來復興了國家
[00:12:18.680 --> 00:12:23.680]  奴德記就在這裏給我們看到
[00:12:23.680 --> 00:12:26.680]  原來上帝在他最困難的時候
[00:12:26.680 --> 00:12:28.680]  在他們離開上帝
[00:12:28.680 --> 00:12:30.680]  拜偶像的時候
[00:12:30.680 --> 00:12:33.680]  而是英許有一個君王出來
[00:12:33.680 --> 00:12:37.680]  就透過這個外邦的女子
[00:12:37.680 --> 00:12:44.680]  奴德記還有一樣
[00:12:44.680 --> 00:12:47.680]  如果你留意奴德記
[00:12:47.680 --> 00:12:50.680]  你會發現每一次講奴德
[00:12:50.680 --> 00:12:52.680]  都加上三個字
[00:12:52.680 --> 00:12:54.680]  外邦的女子
[00:12:54.680 --> 00:12:55.680]  摩亞女子
[00:12:55.680 --> 00:12:57.680]  摩亞的女子
[00:12:57.680 --> 00:13:00.680]  每一次提奴德都說摩亞女子
[00:13:00.680 --> 00:13:03.680]  其實對奴德來講
[00:13:03.680 --> 00:13:06.680]  很難過
[00:13:06.680 --> 00:13:10.680]  就是說無論你怎樣都好
[00:13:10.680 --> 00:13:14.680]  猶太人看你都是外邦人
[00:13:14.680 --> 00:13:15.680]  摩亞女子
[00:13:15.680 --> 00:13:19.680]  雖然他嫁入了猶太人的家庭
[00:13:19.680 --> 00:13:22.680]  跟他婆婆來
[00:13:22.680 --> 00:13:26.680]  但每次都說摩亞的女子
[00:13:26.680 --> 00:13:30.680]  但是上帝很奇妙
[00:13:30.680 --> 00:13:32.680]  上帝的憐憫
[00:13:32.680 --> 00:13:34.680]  不只是給猶太人
[00:13:34.680 --> 00:13:36.680]  是給外邦人
[00:13:36.680 --> 00:13:38.680]  你知道猶太的男人
[00:13:38.680 --> 00:13:42.680]  拉比的猶太人
[00:13:42.680 --> 00:13:45.680]  你知道他們早上是怎樣祈禱的嗎
[00:13:45.680 --> 00:13:48.680]  猶太的拉比男人
[00:13:48.680 --> 00:13:51.680]  他每天清晨向上帝感謝
[00:13:51.680 --> 00:13:53.680]  天父啊感謝你
[00:13:53.680 --> 00:13:55.680]  感謝你叫我是猶太人
[00:13:55.680 --> 00:13:57.680]  不是外邦人
[00:13:57.680 --> 00:13:58.680]  第一個感謝
[00:13:58.680 --> 00:14:00.680]  第二個天父啊感謝你
[00:14:00.680 --> 00:14:02.680]  感謝你給我做男人
[00:14:02.680 --> 00:14:04.680]  不是做女人
[00:14:04.680 --> 00:14:07.680]  兩件事感謝
[00:14:07.680 --> 00:14:12.680]  外邦人不潔的
[00:14:12.680 --> 00:14:18.680]  在他們猶太人的眼中不被救贖
[00:14:18.680 --> 00:14:21.680]  女人更加差的
[00:14:21.680 --> 00:14:22.680]  沒有地位的
[00:14:22.680 --> 00:14:24.680]  我們說中國人
[00:14:24.680 --> 00:14:27.680]  其實對女人都不是很好
[00:14:27.680 --> 00:14:29.680]  中國以前
[00:14:29.680 --> 00:14:32.680]  你有沒有聽過七出之泥
[00:14:32.680 --> 00:14:34.680]  七出條例
[00:14:34.680 --> 00:14:36.680]  娶老婆回來
[00:14:36.680 --> 00:14:38.680]  七個理由趕她走
[00:14:38.680 --> 00:14:40.680]  患了長期病
[00:14:40.680 --> 00:14:42.680]  像我這樣常常被敏感
[00:14:42.680 --> 00:14:44.680]  醫不好趕她走
[00:14:44.680 --> 00:14:46.680]  不生孩子又趕她走
[00:14:46.680 --> 00:14:48.680]  還有一條最離譜的
[00:14:48.680 --> 00:14:50.680]  餵食啊
[00:14:50.680 --> 00:14:52.680]  餵食又趕她走
[00:14:52.680 --> 00:14:54.680]  女人沒有地位的
[00:14:54.680 --> 00:14:56.680]  很慘的
[00:14:56.680 --> 00:14:57.680]  猶太人都這樣
[00:14:57.680 --> 00:14:59.680]  但原因不是這樣
[00:14:59.680 --> 00:15:02.680]  耶穌的家譜你有沒有看到
[00:15:02.680 --> 00:15:07.680]  有多少個提女人的名字
[00:15:07.680 --> 00:15:10.680]  耶穌的家譜馬太福音
[00:15:10.680 --> 00:15:12.680]  我這樣說好像不太對
[00:15:12.680 --> 00:15:14.680]  因為他提了四個女人
[00:15:14.680 --> 00:15:16.680]  不過不是四個女人的名字
[00:15:16.680 --> 00:15:19.680]  他馬氏是外邦人
[00:15:19.680 --> 00:15:21.680]  拉合是妓女
[00:15:21.680 --> 00:15:24.680]  都是姓名不好的
[00:15:24.680 --> 00:15:26.680]  路德是摩訶女子
[00:15:26.680 --> 00:15:28.680]  還有一個
[00:15:28.680 --> 00:15:30.680]  烏里亞的太太
[00:15:30.680 --> 00:15:32.680]  他不提烏里亞的太太叫什麼名字
[00:15:32.680 --> 00:15:34.680]  你知不知道她叫什麼名字
[00:15:34.680 --> 00:15:35.680]  你不用跟我說
[00:15:35.680 --> 00:15:37.680]  他提烏里亞
[00:15:37.680 --> 00:15:38.680]  真是離譜
[00:15:38.680 --> 00:15:40.680]  烏里亞的老婆嫁給大衛
[00:15:40.680 --> 00:15:42.680]  總之呢
[00:15:42.680 --> 00:15:44.680]  四個女人都是外邦人
[00:15:44.680 --> 00:15:48.680]  原來在耶穌的家譜裡面
[00:15:48.680 --> 00:15:52.680]  特別有四個女士的名字
[00:15:52.680 --> 00:15:53.680]  除了瑪利亞之外
[00:15:53.680 --> 00:15:55.680]  四個名字
[00:15:55.680 --> 00:15:57.680]  上帝是眷顧外邦人
[00:15:57.680 --> 00:15:59.680]  在上帝的啟示裡面
[00:15:59.680 --> 00:16:02.680]  這個正正反映了原來
[00:16:02.680 --> 00:16:07.680]  上帝看外邦人和猶太人看外邦人不同
[00:16:07.680 --> 00:16:10.680]  猶太人出於他們的敬虔
[00:16:10.680 --> 00:16:13.680]  很多時候因為他們太敬虔
[00:16:13.680 --> 00:16:17.680]  所以造成了神學的偏差
[00:16:17.680 --> 00:16:19.680]  為什麼這樣說呢
[00:16:19.680 --> 00:16:21.680]  猶太人對上帝很敬虔
[00:16:21.680 --> 00:16:23.680]  很愛上帝
[00:16:23.680 --> 00:16:25.680]  他們認定上帝選擇了他們
[00:16:25.680 --> 00:16:27.680]  所以他們是上帝的選民
[00:16:27.680 --> 00:16:29.680]  因為他們是上帝的選民
[00:16:29.680 --> 00:16:32.680]  所以上帝就屬於他們
[00:16:32.680 --> 00:16:35.680]  於是在猶太教的神學裡面
[00:16:35.680 --> 00:16:40.680]  就出現了一種叫上帝私有化的神學
[00:16:40.680 --> 00:16:42.680]  什麼叫上帝私有化的神學呢
[00:16:42.680 --> 00:16:45.680]  上帝是猶太人的
[00:16:45.680 --> 00:16:47.680]  其他外邦人不結的
[00:16:47.680 --> 00:16:48.680]  不關他的事
[00:16:48.680 --> 00:16:51.680]  那些沉淪的滅亡的
[00:16:51.680 --> 00:16:53.680]  所以在猶太人裡面
[00:16:53.680 --> 00:16:55.680]  認為只有他們是上帝所救贖
[00:16:55.680 --> 00:16:58.680]  其他人排斥他們
[00:16:58.680 --> 00:17:01.680]  路德記很奇妙
[00:17:01.680 --> 00:17:05.680]  原來上帝是眷顧一個外邦的女子
[00:17:05.680 --> 00:17:12.680]  並且以她作為大衛王的曾祖母
[00:17:12.680 --> 00:17:17.680]  這個在上帝救贖的計劃裡面
[00:17:17.680 --> 00:17:19.680]  是顯出原來在舊約裡面
[00:17:19.680 --> 00:17:27.680]  和猶太人將上帝私有化的觀念打破了
[00:17:27.680 --> 00:17:33.680]  路德記就是這麼奇妙的一本書
[00:17:33.680 --> 00:17:35.680]  從這裡流下來
[00:17:35.680 --> 00:17:37.680]  是不是很奇妙
[00:17:37.680 --> 00:17:39.680]  好了
[00:17:39.680 --> 00:17:42.680]  所以這個外邦人的救贖
[00:17:42.680 --> 00:17:43.680]  表面上是恩典
[00:17:43.680 --> 00:17:45.680]  不單單在以色列
[00:17:45.680 --> 00:17:48.680]  是延伸到所有願意接受他們的人
[00:17:48.680 --> 00:17:50.680]  信心與信服
[00:17:50.680 --> 00:17:53.680]  第四點就是強調信心和信服的重要性
[00:17:53.680 --> 00:17:57.680]  路德為了跟隨拿俄米和耶和華上帝
[00:17:57.680 --> 00:17:58.680]  離開自己的家鄉
[00:17:58.680 --> 00:18:01.680]  這就展現了對上帝的信心
[00:18:01.680 --> 00:18:03.680]  任何的外邦人
[00:18:03.680 --> 00:18:05.680]  如果對上帝有信心
[00:18:05.680 --> 00:18:07.680]  上帝一樣會接納他
[00:18:07.680 --> 00:18:10.680]  所以我們看舊約很奇妙
[00:18:10.680 --> 00:18:12.680]  一方面猶太人很排斥外人
[00:18:12.680 --> 00:18:15.680]  後來發展到猶太教很排斥外人
[00:18:15.680 --> 00:18:17.680]  但原來在上帝的啟示裡
[00:18:17.680 --> 00:18:18.680]  他的經典裡
[00:18:18.680 --> 00:18:21.680]  是接納外人
[00:18:21.680 --> 00:18:25.680]  這個正正就是人算不如天算
[00:18:25.680 --> 00:18:29.680]  人意不如天意
[00:18:29.680 --> 00:18:31.680]  第五點就是說敬虔人生活
[00:18:31.680 --> 00:18:35.680]  路德記揭示了敬虔人生活不是一帆風順
[00:18:35.680 --> 00:18:37.680]  充滿挑戰和困難
[00:18:37.680 --> 00:18:42.680]  路德和拿俄米在生活裡遭遇了很困難的饑荒
[00:18:42.680 --> 00:18:44.680]  喪偶的困境
[00:18:44.680 --> 00:18:46.680]  但仍然堅守信仰
[00:18:46.680 --> 00:18:48.680]  最後得到上帝的祝福
[00:18:48.680 --> 00:18:50.680]  你讀路德記是很開心的
[00:18:50.680 --> 00:18:52.680]  是困難的
[00:18:52.680 --> 00:18:54.680]  由甜的變苦
[00:18:54.680 --> 00:18:56.680]  由苦的變甜
