
[00:00:00.000 --> 00:00:03.520]  2024年聖賢系列已經三個月沒有見大家了
[00:05:26.840 --> 00:05:29.840]  稍微在讀經的裡面可以學習的
[00:05:29.840 --> 00:05:33.840]  一開始就是福音先封施洗浴汗
[00:05:33.840 --> 00:05:35.840]  他去到哪裏結束呢?
[00:05:35.840 --> 00:05:37.840]  慢慢地數下去
[00:05:37.840 --> 00:05:39.840]  他去到第八節就結束
[00:05:39.840 --> 00:05:41.840]  第九節他就是耶穌受洗
[00:05:41.840 --> 00:05:44.840]  我想你以後讀聖經都留心一下
[00:05:44.840 --> 00:05:47.840]  因為他怎樣去給標題
[00:05:47.840 --> 00:05:48.840]  怎樣去分段
[00:05:48.840 --> 00:05:51.840]  其實是影響我們的理解
[00:05:51.840 --> 00:05:56.840]  剛才我問馬學福音第一個大的段落
[00:05:56.840 --> 00:05:58.840]  就是由第一節開始
[00:05:58.840 --> 00:06:00.840]  到底去到哪一節
[00:06:00.840 --> 00:06:04.840]  是整個馬學福音的引言呢?
[00:06:04.840 --> 00:06:07.840]  原來有三個做法
[00:06:07.840 --> 00:06:10.840]  第一個做法就是去到第八節
[00:06:10.840 --> 00:06:12.840]  好像剛才幾個譯本都是
[00:06:12.840 --> 00:06:14.840]  去到第八節他就斷了
[00:06:14.840 --> 00:06:16.840]  然後就開新段
[00:06:16.840 --> 00:06:20.840]  不過這個不是唯一的做法
[00:06:20.840 --> 00:06:23.840]  還有一些做法就是
[00:06:23.840 --> 00:06:25.840]  由第一節開始
[00:06:25.840 --> 00:06:29.840]  他就包含去到耶穌的受洗
[00:06:29.840 --> 00:06:31.840]  和受試探
[00:06:31.840 --> 00:06:34.840]  意思是一章一節
[00:06:34.840 --> 00:06:37.840]  去到第十三節就結束了
[00:06:37.840 --> 00:06:40.840]  這是整個馬學福音的引言
[00:06:40.840 --> 00:06:42.840]  這是第二個做法
[00:06:42.840 --> 00:06:44.840]  還有第三個做法
[00:06:44.840 --> 00:06:48.840]  第三個做法就是將第十四節
[00:06:48.840 --> 00:06:51.840]  和第十五節都放進去
[00:06:51.840 --> 00:06:55.840]  即是說馬學第一個大的段落
[00:06:55.840 --> 00:07:00.840]  其實是第一節去到第十五節才結束
[00:07:00.840 --> 00:07:04.840]  十六節就是一個新的段落的開始
[00:07:04.840 --> 00:07:06.840]  這是三種做法
[00:07:06.840 --> 00:07:09.840]  如果你看著色書
[00:07:09.840 --> 00:07:12.840]  寫著色的很多都是PhD
[00:07:12.840 --> 00:07:14.840]  很有學問
[00:07:14.840 --> 00:07:16.840]  都不一致
[00:07:16.840 --> 00:07:17.840]  這本是這樣說
[00:07:17.840 --> 00:07:18.840]  這本是這樣說
[00:07:18.840 --> 00:07:19.840]  那本就是這樣說
[00:07:19.840 --> 00:07:22.840]  大家都莫衷一視
[00:07:22.840 --> 00:07:26.840]  可能你問梁先生你又怎樣看呢?
[00:07:26.840 --> 00:07:28.840]  對我來說
[00:07:28.840 --> 00:07:30.840]  第一個做法
[00:07:30.840 --> 00:07:32.840]  即是說去到第八節就結束
[00:07:32.840 --> 00:07:34.840]  其實他只說了施洗約翰
[00:07:34.840 --> 00:07:36.840]  他沒有說耶穌基督
[00:07:36.840 --> 00:07:38.840]  所以我覺得不是很對路
[00:07:38.840 --> 00:07:41.840]  你說耶穌基督福音的起頭
[00:07:41.840 --> 00:07:42.840]  連耶穌都未出
[00:07:42.840 --> 00:07:44.840]  就結束了
[00:07:44.840 --> 00:07:48.840]  我覺得去到第八節不是一個好的選擇
[00:07:48.840 --> 00:07:53.840]  第二個就是去到耶穌的受洗
[00:07:53.840 --> 00:07:55.840]  即是受洗和受試探
[00:07:55.840 --> 00:07:57.840]  起碼這個會比第一個好
[00:07:57.840 --> 00:07:58.840]  在我的理解裏
[00:07:58.840 --> 00:08:00.840]  因為起碼耶穌都出場了
[00:08:00.840 --> 00:08:04.840]  起碼這是第二個選擇
[00:08:04.840 --> 00:08:06.840]  不過我會選擇第三個
[00:08:06.840 --> 00:08:10.840]  第一節一直去到第十五節
[00:08:10.840 --> 00:08:13.840]  有三個理由
[00:08:13.840 --> 00:08:14.840]  第一個理由
[00:08:14.840 --> 00:08:17.840]  你會看到第十四節
[00:08:17.840 --> 00:08:20.840]  他說耶穌來到加利利
[00:08:20.840 --> 00:08:24.840]  宣傳福音
[00:08:24.840 --> 00:08:27.840]  然後在他的傳講裏面
[00:08:27.840 --> 00:08:29.840]  又提到福音
[00:08:29.840 --> 00:08:31.840]  所以如果是這樣的話
[00:08:31.840 --> 00:08:33.840]  第一節是講福音
[00:08:33.840 --> 00:08:34.840]  最後一節又講福音
[00:08:34.840 --> 00:08:37.840]  就一頭一尾包起了整個段落
[00:08:37.840 --> 00:08:40.840]  第二個理由
[00:08:40.840 --> 00:08:44.840]  因為他連第十四、十五節都說了
[00:08:44.840 --> 00:08:45.840]  施洗約翰
[00:08:45.840 --> 00:08:47.840]  你看到他出場
[00:08:47.840 --> 00:08:51.840]  而且現在亦交代施洗約翰的下落
[00:08:51.840 --> 00:08:52.840]  不是下場
[00:08:52.840 --> 00:08:53.840]  是下落
[00:08:53.840 --> 00:08:55.840]  施洗約翰突然出來
[00:08:55.840 --> 00:08:57.840]  沒有頭沒有尾就沒有了
[00:08:57.840 --> 00:08:59.840]  然後耶穌就傳到了
[00:08:59.840 --> 00:09:03.840]  其實有些內容上不是交代得很好
[00:09:03.840 --> 00:09:05.840]  所以第二個理由
[00:09:05.840 --> 00:09:07.840]  用十五節作結束
[00:09:07.840 --> 00:09:09.840]  施洗約翰出現
[00:09:09.840 --> 00:09:11.840]  施洗約翰去了哪裡
[00:09:11.840 --> 00:09:13.840]  他都交代了
[00:09:13.840 --> 00:09:14.840]  還有第三個理由
[00:09:14.840 --> 00:09:19.840]  這個待會我講完頭八節後再告訴你
[00:09:19.840 --> 00:09:21.840]  因為我們會發現
[00:09:21.840 --> 00:09:24.840]  馬可在他寫作的時候
[00:09:24.840 --> 00:09:26.840]  他有一個表達方式
[00:09:26.840 --> 00:09:28.840]  待會我會再講
[00:09:28.840 --> 00:09:29.840]  那個就是決定性
[00:09:29.840 --> 00:09:32.840]  馬可福音第一個大段落
[00:09:32.840 --> 00:09:36.840]  就是第一節到第十五節
[00:09:36.840 --> 00:09:39.840]  我大概這樣講了才有印象
[00:09:39.840 --> 00:09:43.840]  我剛才說馬可是我們最熟悉的福音書
[00:09:43.840 --> 00:09:47.840]  不過一開始已經很艱難
[00:09:47.840 --> 00:09:50.840]  大多數弟兄姊妹去讀
[00:09:50.840 --> 00:09:53.840]  其實讀了很多年都不知道他說什麼
[00:09:53.840 --> 00:09:55.840]  不過照讀
[00:09:55.840 --> 00:09:58.840]  其實第一句已經不簡單
[00:09:58.840 --> 00:10:00.840]  第一句他說
[00:10:00.840 --> 00:10:04.840]  神的兒子耶穌基督福音的起頭
[00:10:04.840 --> 00:10:06.840]  這一句說話
[00:10:06.840 --> 00:10:08.840]  問很多弟兄姊妹
[00:10:08.840 --> 00:10:14.840]  可能理解都不準確
[00:10:14.840 --> 00:10:16.840]  其實這一節經文
[00:10:16.840 --> 00:10:21.840]  難度不只是對一般弟兄姊妹
[00:10:21.840 --> 00:10:23.840]  其實如果有機會
[00:10:23.840 --> 00:10:26.840]  你看看不同的聖經譯本
[00:10:26.840 --> 00:10:29.840]  最後給一個什麼標點符號
[00:10:29.840 --> 00:10:33.840]  其實都有很多不同的做法
[00:10:33.840 --> 00:10:36.840]  我用的是舊標點和學本
[00:10:36.840 --> 00:10:38.840]  最舊的那一種
[00:10:38.840 --> 00:10:41.840]  我這一本譯本第一節完了
[00:10:41.840 --> 00:10:44.840]  是給一個頓號
[00:10:44.840 --> 00:10:47.840]  你現在看到的這個版本
[00:10:47.840 --> 00:10:50.840]  和學本和修本都是
[00:10:50.840 --> 00:10:54.840]  第一節完了就給一個句號
[00:10:54.840 --> 00:10:58.840]  如果你看新漢語
[00:10:58.840 --> 00:11:00.840]  第一節完了
[00:11:00.840 --> 00:11:05.840]  他給一個什麼標點符號
[00:11:05.840 --> 00:11:10.840]  他給一個冒號
[00:11:10.840 --> 00:11:14.840]  如果你看英文聖經
[00:11:14.840 --> 00:11:17.840]  例如這個NASB
[00:11:17.840 --> 00:11:19.840]  第一節完了
[00:11:19.840 --> 00:11:21.840]  他給一個號碼
[00:11:21.840 --> 00:11:23.840]  是不是這樣
[00:11:23.840 --> 00:11:27.840]  如果你看其他英文的譯本
[00:11:27.840 --> 00:11:30.840]  大多數第一節完了
[00:11:30.840 --> 00:11:33.840]  就給一個全停
[00:11:33.840 --> 00:11:35.840]  這些就是我找到
[00:11:35.840 --> 00:11:37.840]  原來第一節完了
[00:11:37.840 --> 00:11:39.840]  只是標點符號
[00:11:39.840 --> 00:11:42.840]  都有這麼多種不同的選擇
[00:11:42.840 --> 00:11:44.840]  可能你說
[00:11:44.840 --> 00:11:48.840]  哪個做法可取呢
[00:11:48.840 --> 00:11:52.840]  如果你參考希臘文聖經
[00:11:52.840 --> 00:11:56.840]  希臘文聖經第一節完了
[00:11:56.840 --> 00:11:59.840]  他是給一個全停
[00:11:59.840 --> 00:12:01.840]  所以從這個角度來說
[00:12:01.840 --> 00:12:04.840]  中文聖經哪個做法可取呢
[00:12:04.840 --> 00:12:06.840]  就應該不用頓號
[00:12:06.840 --> 00:12:09.840]  或者應該用句號
[00:12:09.840 --> 00:12:11.840]  這個做法就可取
[00:12:11.840 --> 00:12:13.840]  新漢語的做法
[00:12:13.840 --> 00:12:15.840]  給一個冒號可不可以呢
[00:12:15.840 --> 00:12:18.840]  我覺得都可以
[00:12:18.840 --> 00:12:20.840]  不過如果你跟希臘文
[00:12:20.840 --> 00:12:22.840]  應該就給一個句號
[00:12:22.840 --> 00:12:24.840]  英文聖經就
[00:12:24.840 --> 00:12:27.840]  這個冒號就不太好用
[00:12:27.840 --> 00:12:29.840]  不如第一節跟希臘文
[00:12:29.840 --> 00:12:31.840]  他給一個全停
[00:12:31.840 --> 00:12:32.840]  這個就是
[00:12:32.840 --> 00:12:34.840]  只是第一節的標點符號
[00:12:34.840 --> 00:12:37.840]  就已經顯示了不同的東西
[00:12:37.840 --> 00:12:39.840]  雖然第一節我們說
[00:12:39.840 --> 00:12:42.840]  我們應該給一個句號
[00:12:42.840 --> 00:12:44.840]  或者照現在這個版本
[00:12:44.840 --> 00:12:46.840]  我給一個句號
[00:12:46.840 --> 00:12:48.840]  但是第一節
[00:12:48.840 --> 00:12:51.840]  其實他不是一個句子
[00:12:51.840 --> 00:12:53.840]  他雖然有一個句號
[00:12:53.840 --> 00:12:55.840]  但他不是一個句子
[00:12:55.840 --> 00:12:58.840]  大家知道句子的定義是什麼嗎
[00:12:58.840 --> 00:13:00.840]  句子的定義
[00:13:00.840 --> 00:13:02.840]  一個句子的定義
[00:13:02.840 --> 00:13:03.840]  就是有subject
[00:13:03.840 --> 00:13:05.840]  有predicate
[00:13:05.840 --> 00:13:07.840]  subject就是主詞
[00:13:07.840 --> 00:13:10.840]  predicate就是術語
[00:13:10.840 --> 00:13:12.840]  即是描述主詞
[00:13:12.840 --> 00:13:16.840]  最少predicate
[00:13:16.840 --> 00:13:18.840]  應該最容易去明白
[00:13:18.840 --> 00:13:20.840]  就是他有動詞在
[00:13:20.840 --> 00:13:23.840]  但我們讀第一章第一節
[00:13:23.840 --> 00:13:24.840]  你就會發覺
[00:13:24.840 --> 00:13:26.840]  其實他沒有動詞
[00:13:26.840 --> 00:13:27.840]  是不是?
[00:13:27.840 --> 00:13:28.840]  看不看到?
[00:13:28.840 --> 00:13:30.840]  有些什麼在呢?
[00:13:30.840 --> 00:13:32.840]  如果用中文來看
[00:13:32.840 --> 00:13:34.840]  他全部都是名詞
[00:13:34.840 --> 00:13:37.840]  總共有多少個名詞?
[00:13:37.840 --> 00:13:39.840]  數不數得到?
[00:13:39.840 --> 00:13:41.840]  應該很容易數得到
[00:13:41.840 --> 00:13:42.840]  六個
[00:13:42.840 --> 00:13:48.840]  神、兒子、耶穌、基督、福音、起頭
[00:13:48.840 --> 00:13:49.840]  六個名詞
[00:13:49.840 --> 00:13:51.840]  六個名詞
[00:13:51.840 --> 00:13:53.840]  兩個名詞就是一組
[00:13:53.840 --> 00:13:55.840]  兩個名詞就是一組
[00:13:55.840 --> 00:13:58.840]  所以神的兒子就是一組
[00:13:58.840 --> 00:14:00.840]  耶穌基督就是一組
[00:14:00.840 --> 00:14:02.840]  福音的起頭就是一組
[00:14:02.840 --> 00:14:03.840]  三組
[00:14:03.840 --> 00:14:06.840]  六個名詞裏面
[00:14:06.840 --> 00:14:08.840]  其實他沒有動詞
[00:14:08.840 --> 00:14:11.840]  而且六個名詞裏面
[00:14:11.840 --> 00:14:14.840]  只有一個是主詞
[00:14:14.840 --> 00:14:16.840]  其餘那些名詞
[00:14:16.840 --> 00:14:20.840]  都是扮演收息的角色
[00:14:20.840 --> 00:14:23.840]  如果在神學院讀書
[00:14:23.840 --> 00:14:26.840]  每一個名詞的case(案件)
[00:14:26.840 --> 00:14:28.840]  其實都有分別
[00:14:28.840 --> 00:14:31.840]  主詞我們叫做Nominative case(主詞案件)
[00:14:31.840 --> 00:14:33.840]  所以是沒得爭辯的
[00:14:33.840 --> 00:14:35.840]  一看就知道誰是主題
[00:14:35.840 --> 00:14:38.840]  原來其他名詞
[00:14:38.840 --> 00:14:42.840]  在這裏全部都是Generative case(屬格)
[00:14:42.840 --> 00:14:45.840]  其實是扮演收息的角色
[00:14:45.840 --> 00:14:47.840]  看著中文
[00:14:47.840 --> 00:14:49.840]  不知道大家知不知道
[00:14:49.840 --> 00:14:50.840]  六個名詞裏面
[00:14:50.840 --> 00:14:52.840]  誰才是主題
[00:14:52.840 --> 00:14:58.840]  有些人說了
[00:14:58.840 --> 00:15:02.840]  其實在希臘文也是
[00:15:02.840 --> 00:15:05.840]  起頭才是主題
[00:15:05.840 --> 00:15:07.840]  其實他真正想說的是
[00:15:07.840 --> 00:15:09.840]  他想說
[00:15:09.840 --> 00:15:11.840]  糟了,按了這個
[00:15:11.840 --> 00:15:13.840]  我怎樣關掉它
[00:15:13.840 --> 00:15:16.840]  有人知道怎樣用這個嗎
[00:15:16.840 --> 00:15:18.840]  可能是這個
[00:15:18.840 --> 00:15:20.840]  我猜這個
[00:15:20.840 --> 00:15:21.840]  不是
[00:15:21.840 --> 00:15:25.840]  我怎樣關掉這個
[00:15:25.840 --> 00:15:27.840]  我明白
[00:15:27.840 --> 00:15:29.840]  應該是這個
[00:15:29.840 --> 00:15:35.840]  其實他真正想說起頭
[00:15:35.840 --> 00:15:38.840]  他想說起頭
[00:15:38.840 --> 00:15:40.840]  即是beginning(開始)
[00:15:40.840 --> 00:15:43.840]  他想說甚麼的起頭呢
[00:15:43.840 --> 00:15:46.840]  他不是想跟你說
[00:15:46.840 --> 00:15:48.840]  一個神話傳說的起頭
[00:15:48.840 --> 00:15:51.840]  他不是想跟你說
[00:15:51.840 --> 00:15:55.840]  一個醫學預言的故事的起頭
[00:15:55.840 --> 00:15:57.840]  他是想跟你說
[00:15:57.840 --> 00:15:59.840]  福音的起頭
[00:15:59.840 --> 00:16:01.840]  這個要正確理解
[00:16:01.840 --> 00:16:02.840]  他寫的時候想說甚麼
[00:16:02.840 --> 00:16:05.840]  原來他是想說福音的起頭
[00:16:05.840 --> 00:16:08.840]  這個福音是甚麼福音呢
[00:16:08.840 --> 00:16:10.840]  是否派錢呢
[00:16:10.840 --> 00:16:11.840]  不是
[00:16:11.840 --> 00:16:13.840]  是否疫症結束呢
[00:16:13.840 --> 00:16:14.840]  不是
[00:16:14.840 --> 00:16:17.840]  其實他想說的福音
[00:16:17.840 --> 00:16:20.840]  他是想說福音的起頭
[00:16:20.840 --> 00:16:22.840]  這個福音是甚麼福音呢
[00:16:22.840 --> 00:16:24.840]  他再解釋
[00:16:24.840 --> 00:16:27.840]  這個就是耶穌基督的福音
[00:16:27.840 --> 00:16:31.840]  最後他再說
[00:16:31.840 --> 00:16:33.840]  耶穌基督是誰呢
[00:16:33.840 --> 00:16:35.840]  他是神的兒子
[00:16:35.840 --> 00:16:37.840]  其實就說了這麼多
[00:16:37.840 --> 00:16:40.840]  大多數如果你在教會查經
[00:16:40.840 --> 00:16:41.840]  或者有時候你問
[00:16:41.840 --> 00:16:44.840]  馬可福音第一章第一節說甚麼呢
[00:16:44.840 --> 00:16:46.840]  很多人都會告訴你
[00:16:46.840 --> 00:16:49.840]  神的兒子耶穌基督是福音的起頭
[00:16:49.840 --> 00:16:51.840]  很多人都說了這件事
[00:16:51.840 --> 00:16:53.840]  但很明顯
[00:16:53.840 --> 00:16:55.840]  這節經文不是這樣說的
[00:16:55.840 --> 00:16:56.840]  他不是告訴你
[00:16:56.840 --> 00:17:00.840]  神的兒子耶穌基督是福音的起頭
[00:17:00.840 --> 00:17:01.840]  不是
[00:17:01.840 --> 00:17:04.840]  他是想說福音的起頭
[00:17:04.840 --> 00:17:06.840]  甚麼福音呢
[00:17:06.840 --> 00:17:08.840]  耶穌基督的福音
[00:17:08.840 --> 00:17:09.840]  耶穌基督是誰呢
[00:17:09.840 --> 00:17:10.840]  神的兒子
[00:17:10.840 --> 00:17:14.840]  其實沒有說過耶穌基督是福音的起頭
[00:17:14.840 --> 00:17:16.840]  如果你加上「是」
[00:17:16.840 --> 00:17:18.840]  就是你加了一個動詞
[00:17:18.840 --> 00:17:21.840]  我不知道大家明不明白這個意思
[00:17:21.840 --> 00:17:24.840]  看英文聖經就清楚了
[00:17:24.840 --> 00:17:27.840]  這個就是NIV
[00:17:27.840 --> 00:17:29.840]  他想說甚麼呢
[00:17:29.840 --> 00:17:30.840]  他說
[00:17:30.840 --> 00:17:35.840]  The beginning of the good news about Jesus the Messiah
[00:17:35.840 --> 00:17:37.840]  The son of God
[00:17:37.840 --> 00:17:38.840]  其實就說這麼多
[00:17:38.840 --> 00:17:40.840]  他不是說
[00:17:40.840 --> 00:17:42.840]  Jesus the Messiah
[00:17:42.840 --> 00:17:43.840]  The son of God
[00:17:43.840 --> 00:17:45.840]  Is the beginning of the gospel
[00:17:45.840 --> 00:17:46.840]  不是這樣寫的
[00:17:46.840 --> 00:17:48.840]  我不知道大家能否跟從
[00:17:48.840 --> 00:17:51.840]  所以有時候你讀聖經都要很小心
[00:17:51.840 --> 00:17:55.840]  到底他想說甚麼呢
[00:17:55.840 --> 00:17:58.840]  所以其實第一章第一節
[00:17:58.840 --> 00:17:59.840]  他不是一句句子
[00:17:59.840 --> 00:18:04.840]  他在扮演一個甚麼功能呢
[00:18:04.840 --> 00:18:06.840]  其實他是一個詞組
[00:18:06.840 --> 00:18:08.840]  一個名詞的詞組
[00:18:08.840 --> 00:18:13.840]  他扮演的功能就是一個標題
[00:18:13.840 --> 00:18:16.840]  我試試舉另外一個例子
[00:18:16.840 --> 00:18:19.840]  或者你這樣比較完就完全明白
[00:18:19.840 --> 00:18:24.840]  就是馬太福音的第一章第一節
[00:18:24.840 --> 00:18:26.840]  馬太福音的第一章第一節
[00:18:26.840 --> 00:18:29.840]  你看下去其實是一樣的
[00:18:29.840 --> 00:18:33.840]  其實全部都是空白的
[00:18:33.840 --> 00:18:36.840]  他沒有動詞
[00:18:36.840 --> 00:18:41.840]  在這裡和合本給了他一個母號
[00:18:41.840 --> 00:18:44.840]  如果你查看希臘文聖經
[00:18:44.840 --> 00:18:45.840]  其實第一節完結了
[00:18:45.840 --> 00:18:47.840]  又是一個Full Stop
[00:18:47.840 --> 00:18:48.840]  如果你查看希臘文聖經
[00:18:48.840 --> 00:18:50.840]  又是一個Full Stop
[00:18:50.840 --> 00:18:51.840]  他用母號
[00:18:51.840 --> 00:18:54.840]  我剛才說新漢語都是用母號
[00:18:54.840 --> 00:18:55.840]  我接受到
[00:18:55.840 --> 00:18:57.840]  因為中文是可以這樣表達的
[00:18:57.840 --> 00:19:02.840]  因為他的作用其實是一個標題
[00:19:02.840 --> 00:19:05.840]  這裡全部都是名詞
[00:19:05.840 --> 00:19:07.840]  阿伯拉罕的後裔
[00:19:07.840 --> 00:19:10.840]  大衛的子孫
[00:19:10.840 --> 00:19:13.840]  耶穌基督的家譜
[00:19:13.840 --> 00:19:16.840]  他這次不是耶穌基督福音的起頭
[00:19:16.840 --> 00:19:18.840]  他是耶穌基督的家譜
[00:19:18.840 --> 00:19:20.840]  又是一個標題
