
[00:00:00.000 --> 00:00:02.000]  各位弟姐妹平安
[00:04:13.000 --> 00:04:15.000]  你明明平行體是怎樣動的
[00:04:15.000 --> 00:04:17.000]  怎樣走的,是不重要的
[00:04:17.000 --> 00:04:20.000]  但你要知道原來詩歌體是這樣走的
[00:04:20.000 --> 00:04:23.000]  詩歌體是這樣看的
[00:04:23.000 --> 00:04:26.000]  不是好像看散文、看故事那樣看的
[00:04:26.000 --> 00:04:29.000]  它是兩句、兩句、三句、三句、四句
[00:04:29.000 --> 00:04:34.000]  一組一組帶動整個故事去走的
[00:04:34.000 --> 00:04:38.000]  整個感情的轉折位就是這樣走的
[00:04:38.000 --> 00:04:40.000]  一會兒我們慢慢看看
[00:04:40.000 --> 00:04:43.000]  如果你聽不明白我說甚麼
[00:04:43.000 --> 00:04:45.000]  那我真是不好意思
[00:04:45.000 --> 00:04:48.000]  不重要的,其實最重要的是
[00:04:48.000 --> 00:04:50.000]  你知道你可以這樣看聖經
[00:04:50.000 --> 00:04:52.000]  我不知道大家明不明白
[00:04:52.000 --> 00:04:55.000]  你不要理會甚麼是平行體、同義、反向
[00:04:55.000 --> 00:04:56.000]  你不明不識都不要緊
[00:04:56.000 --> 00:05:01.000]  但你要學會,你要知道原來是真的這樣走的
[00:05:01.000 --> 00:05:03.000]  你自己可以看到的
[00:05:03.000 --> 00:05:05.000]  你知不知道這個名字是甚麼
[00:05:05.000 --> 00:05:06.000]  其實不重要的
[00:05:06.000 --> 00:05:08.000]  好,我都講了很多東西
[00:05:08.000 --> 00:05:10.000]  我繼續去看一看
[00:05:10.000 --> 00:05:18.000]  首先,何先生的書的背景提要和結構初二
[00:05:18.000 --> 00:05:21.000]  我在筆記那裏有了給大家
[00:05:21.000 --> 00:05:23.000]  我就不用powerpoint來看了
[00:05:23.000 --> 00:05:27.000]  我想跟大家先去看一看筆記
[00:05:27.000 --> 00:05:30.000]  第一個就是何先生的書歷史的背景提要
[00:05:30.000 --> 00:05:32.000]  其實知道何先生的書
[00:05:32.000 --> 00:05:36.000]  其實就是在耶羅邦安二世作王的後期
[00:05:36.000 --> 00:05:40.000]  公元前760年的年間開始
[00:05:40.000 --> 00:05:42.000]  他是作先知
[00:05:42.000 --> 00:05:48.000]  然後到他宣講信息的到亡國之前
[00:05:48.000 --> 00:05:53.000]  720之前,所以是在北國亡國之前
[00:05:53.000 --> 00:05:55.000]  或者前後那段時間
[00:05:55.000 --> 00:05:59.000]  都很多年了,有三、四十年了
[00:05:59.000 --> 00:06:01.000]  你看我的筆記可以看到的
[00:06:01.000 --> 00:06:03.000]  南國經歷了很多的亡國
[00:06:03.000 --> 00:06:07.000]  烏西亞、約坦、阿哈斯、希西加
[00:06:07.000 --> 00:06:10.000]  同時間才有阿摩斯、以賽亞和梅加
[00:06:10.000 --> 00:06:13.000]  這個我不詳細講了,大家可以看到
[00:06:13.000 --> 00:06:16.000]  而何先生的書的第五章
[00:06:16.000 --> 00:06:18.000]  如果大家經常聽到的
[00:06:18.000 --> 00:06:20.000]  以賽亞書的第七章裏面的
[00:06:20.000 --> 00:06:22.000]  講到的以敘戰爭
[00:06:22.000 --> 00:06:25.000]  就是第五章裏面的背景
[00:06:25.000 --> 00:06:27.000]  大家可以留意一下這一點
[00:06:27.000 --> 00:06:31.000]  我想看文化社會背景的第三段
[00:06:31.000 --> 00:06:33.000]  其實當時敬拜巴黎
[00:06:33.000 --> 00:06:35.000]  是一個很重要的原因
[00:06:35.000 --> 00:06:37.000]  就是它的潑易
[00:06:37.000 --> 00:06:39.000]  當然敬拜巴黎和淫亂的風氣
[00:06:39.000 --> 00:06:41.000]  一定會很連在一起
[00:06:41.000 --> 00:06:44.000]  因為它是講生育、豐收
[00:06:44.000 --> 00:06:47.000]  一定是和這些習慣有關
[00:06:47.000 --> 00:06:50.000]  巴黎的形象就不單單是巴黎
[00:06:50.000 --> 00:06:55.000]  而巴黎是一個概括的宗教儀式的總稱
[00:06:55.000 --> 00:07:01.000]  是和祭祀、儲杖、木杖、杖樹、楊樹、大樹下行淫
[00:07:01.000 --> 00:07:02.000]  這些全部有關係
[00:07:02.000 --> 00:07:04.000]  你在何先生的書裏都可以看到
[00:07:04.000 --> 00:07:07.000]  和牛毒的崇拜都有關係
[00:07:07.000 --> 00:07:10.000]  換句話說,最重要的一點
[00:07:10.000 --> 00:07:14.000]  何先生針對的就是有這些敬拜
[00:07:14.000 --> 00:07:22.000]  換句話說,即是向另一個政治體系的神明去敬拜
[00:07:22.000 --> 00:07:27.000]  政治、宗教連在一起,分不開
[00:07:27.000 --> 00:07:31.000]  所以為甚麼何先生會攻擊得這麼厲害呢?
[00:07:31.000 --> 00:07:38.000]  攻擊那些子民、祭司、群體的領袖
[00:07:40.000 --> 00:07:44.000]  我們看看第一頁的最後一段
[00:07:44.000 --> 00:07:47.000]  有位學者指出一件事,我覺得相當好
[00:07:47.000 --> 00:07:49.000]  大家可以看到那裏有一個參考
[00:07:49.000 --> 00:07:54.000]  就是第三行,以色列的農產品開始有商品化
[00:07:54.000 --> 00:07:58.000]  從自給自足的經濟轉向商品經濟的過程裏面
[00:07:58.000 --> 00:08:04.000]  涉及到強制沒收世代居住和耕作的家族遺產地塊
[00:08:04.000 --> 00:08:08.000]  即是慢慢將本來家族擁有的
[00:08:08.000 --> 00:08:11.000]  全部沒收成為商品
[00:08:11.000 --> 00:08:19.000]  這個經濟轉型其實影響整個子民的生活是很重要的
[00:08:19.000 --> 00:08:23.000]  如果大家知道利美記,利美記很重要的就是保護地
[00:08:23.000 --> 00:08:27.000]  保護家族的地不能賣
[00:08:27.000 --> 00:08:31.000]  賣了欺凌都要拿出來,是否大家記得的?
[00:08:31.000 --> 00:08:35.000]  城市的地可以,但用來耕作的地
[00:08:35.000 --> 00:08:38.000]  根本永遠都是家族的地位
[00:08:38.000 --> 00:08:42.000]  所以現在商品化是一個很大的決裂
[00:08:42.000 --> 00:08:47.000]  在神的指紋或神的心意上
[00:08:47.000 --> 00:08:50.000]  所以在第二頁,另一頁
[00:08:50.000 --> 00:08:54.000]  這位學者說金錢、性和權力
[00:08:54.000 --> 00:08:57.000]  這個所謂不潔三重體
[00:08:57.000 --> 00:09:09.000]  其實是指明了整個河西亞書當時文化的夾雜、混雜
[00:09:09.000 --> 00:09:12.000]  帶來的一些很重要的議題
[00:09:12.000 --> 00:09:16.000]  再看看結構下面,結構初談
[00:09:16.000 --> 00:09:19.000]  是我的初談,我自己看的
[00:09:19.000 --> 00:09:25.000]  因為河西亞書我在十多年前開始做這個翻譯
[00:09:25.000 --> 00:09:30.000]  是看的,看到這個情況
[00:09:30.000 --> 00:09:36.000]  還有一篇文章,也是我在十一年前寫的
[00:09:36.000 --> 00:09:38.000]  是寫了很久,不過是很簡單的
[00:09:38.000 --> 00:09:42.000]  跟我今天說的信息是很有關連的一篇文章
[00:09:42.000 --> 00:09:44.000]  不過很簡單,稍後我們也會提到
[00:09:44.000 --> 00:09:46.000]  先看看結構,結構裏面
[00:09:46.000 --> 00:09:51.000]  一到三章,大家知道河西亞的婚姻
[00:09:51.000 --> 00:09:55.000]  四到九章、九節,為甚麼要四到九章、九節呢?
[00:09:55.000 --> 00:09:59.000]  因為我們今天要說的是九章十節開始
[00:09:59.000 --> 00:10:04.000]  所以四到九章、九節其實很重要是說認識神的問題
[00:10:04.000 --> 00:10:07.000]  以及背若的問題
[00:10:07.000 --> 00:10:14.000]  而背若,六到九章其實最重要說的是不忠誠的表現
[00:10:14.000 --> 00:10:19.000]  我也把六到七章、八到九章、九節都說了
[00:10:19.000 --> 00:10:23.000]  而今天我們要說的九章十到十一到十一節
[00:10:23.000 --> 00:10:26.000]  其實最重要是說上主和以色列的關係
[00:10:26.000 --> 00:10:31.000]  其實是對應著河西亞的婚姻
[00:10:31.000 --> 00:10:35.000]  河西亞的婚姻一到三章是一個感情的基礎
[00:10:35.000 --> 00:10:37.000]  是一個很重要的基礎
[00:10:37.000 --> 00:10:40.000]  而九章十節到十一章十一節
[00:10:40.000 --> 00:10:47.000]  基本上和河西亞的婚姻的情況是差不多的
[00:10:47.000 --> 00:10:50.000]  河西亞雖然娶了一個淫亂的婦人
[00:10:50.000 --> 00:10:55.000]  但是她也要接納她、接受她
[00:10:55.000 --> 00:10:58.000]  和神一樣
[00:10:58.000 --> 00:11:01.000]  在九章十到十一章十一節
[00:11:01.000 --> 00:11:08.000]  你會見到神如何對待以色列的神父
[00:11:08.000 --> 00:11:13.000]  所以這是說以色列和神之間的關係
[00:11:13.000 --> 00:11:15.000]  也說到關係的轉折
[00:11:16.000 --> 00:11:18.000]  這裏有一個結構
[00:11:18.000 --> 00:11:20.000]  三次、一次我們稍後再說
[00:11:20.000 --> 00:11:23.000]  這是我發現的
[00:11:23.000 --> 00:11:26.000]  我今天和大家分享的多數是我自己發現的
[00:11:26.000 --> 00:11:30.000]  因為講座需要說你自己發現的東西
[00:11:30.000 --> 00:11:35.000]  我不再重複那些色影書所說的東西
[00:11:35.000 --> 00:11:37.000]  是說我自己發現的東西
[00:11:37.000 --> 00:11:40.000]  課程我們可以說得詳細一點
[00:11:40.000 --> 00:11:46.000]  但講座通常是講講者自己發現
[00:11:46.000 --> 00:11:53.000]  想發表和分享的一些建議或意見
[00:11:53.000 --> 00:11:56.000]  十一章到十二節到十四章九節
[00:11:56.000 --> 00:11:58.000]  是最後那一大段的話
[00:11:58.000 --> 00:11:59.000]  我不再詳細說了
[00:11:59.000 --> 00:12:01.000]  其實差不多將它運行一次
[00:12:01.000 --> 00:12:04.000]  整本書的過程
[00:12:04.000 --> 00:12:08.000]  由背叛、歷史、控訴、審判
[00:12:08.000 --> 00:12:10.000]  到呼召子民回歸
[00:12:10.000 --> 00:12:14.000]  最後用智慧文學來結束
[00:12:14.000 --> 00:12:15.000]  是很奇怪的
[00:12:15.000 --> 00:12:18.000]  這是荷西蘭書很特別的地方
[00:12:18.000 --> 00:12:25.000]  簡介我們暫停在這裏
[00:12:25.000 --> 00:12:29.000]  後面那篇文章叫做「翻騰翻迭翻轉」
[00:12:29.000 --> 00:12:31.000]  特別是針對十一章八節
[00:12:31.000 --> 00:12:33.000]  稍後我會說到這個訊息
[00:12:33.000 --> 00:12:35.000]  稍後再說
[00:12:37.000 --> 00:12:39.000]  這個我看不見了
[00:12:39.000 --> 00:12:41.000]  這是我自己手寫的一個編譯表
[00:12:41.000 --> 00:12:42.000]  本來想刪掉
[00:12:42.000 --> 00:12:44.000]  但舊的PowerPoint仍然在這裏
[00:12:44.000 --> 00:12:46.000]  這是我自己手寫的
[00:12:46.000 --> 00:12:47.000]  你應該看不見
[00:12:47.000 --> 00:12:48.000]  我都看不見
[00:12:48.000 --> 00:12:49.000]  你沒辦法看見
[00:12:49.000 --> 00:12:50.000]  不要理它
[00:12:50.000 --> 00:12:51.000]  我只是想看看那個年代
[00:12:51.000 --> 00:12:53.000]  不過沒時間去看那個年代
[00:12:53.000 --> 00:12:54.000]  我們繼續看下去
[00:12:54.000 --> 00:12:56.000]  我想看看平衡體
[00:12:56.000 --> 00:12:59.000]  平衡體你明白不明白不要緊
[00:12:59.000 --> 00:13:00.000]  我知道有些同學
[00:13:00.000 --> 00:13:01.000]  對不起
[00:13:01.000 --> 00:13:03.000]  有些弟兄姊妹是很明白的
[00:13:03.000 --> 00:13:04.000]  知道的
[00:13:04.000 --> 00:13:06.000]  但如果你不明白真的不要緊
[00:13:06.000 --> 00:13:08.000]  不然會阻礙你
[00:13:08.000 --> 00:13:09.000]  其實聖經的話
[00:13:09.000 --> 00:13:10.000]  你有心有心理解
[00:13:10.000 --> 00:13:12.000]  錢有錢理解
[00:13:12.000 --> 00:13:13.000]  不用羨慕人
[00:13:13.000 --> 00:13:15.000]  也不用跟別人比較
[00:13:15.000 --> 00:13:17.000]  去到哪個地步
[00:13:17.000 --> 00:13:21.000]  就去走在你能夠理解的地步
[00:13:21.000 --> 00:13:23.000]  我覺得這是最重要的
[00:13:23.000 --> 00:13:25.000]  不需要去比較
[00:13:25.000 --> 00:13:26.000]  也不需要學這些
[00:13:26.000 --> 00:13:29.000]  你不需要強行學這些Term
[00:13:29.000 --> 00:13:30.000]  真的不需要
[00:13:30.000 --> 00:13:32.000]  你只要知道它是這樣運作
[00:13:32.000 --> 00:13:35.000]  其實這些是很平常的東西
[00:13:35.000 --> 00:13:37.000]  因為講得好像很高超
[00:13:37.000 --> 00:13:40.000]  所以平衡體有三種
[00:13:40.000 --> 00:13:41.000]  藍色字的
[00:13:41.000 --> 00:13:43.000]  同義平衡、對比平衡、綜合平衡
[00:13:43.000 --> 00:13:46.000]  同義平衡大家都很明白
[00:13:46.000 --> 00:13:49.000]  一句第二句好像是重覆的
[00:13:49.000 --> 00:13:50.000]  好像很對應的
[00:13:50.000 --> 00:13:52.000]  很容易的
[00:13:52.000 --> 00:13:55.000]  對比平衡好像是相反的方向
[00:13:55.000 --> 00:13:57.000]  第一句和第二句是相反的
[00:13:57.000 --> 00:13:58.000]  這些都很容易發現的
[00:13:58.000 --> 00:14:00.000]  最難的是綜合平衡
[00:14:00.000 --> 00:14:02.000]  因為綜合平衡有很多種
[00:14:02.000 --> 00:14:04.000]  多種多樣
[00:14:04.000 --> 00:14:08.000]  待會我們有機會看看綜合平衡是怎樣走的
[00:14:08.000 --> 00:14:12.000]  所以下面有很多意義、意象、反向
[00:14:12.000 --> 00:14:13.000]  這些你不用理會
[00:14:13.000 --> 00:14:16.000]  我只是讓大家知道有這些東西
[00:14:16.000 --> 00:14:18.000]  其實這些東西
[00:14:18.000 --> 00:14:19.000]  名詞是難的
[00:14:19.000 --> 00:14:22.000]  但是其實運作起來
[00:14:22.000 --> 00:14:24.000]  是很容易明白的
[00:14:24.000 --> 00:14:26.000]  不知道大家明白我說什麼嗎?
[00:14:26.000 --> 00:14:28.000]  學自己的東西不是這麼難的
[00:14:28.000 --> 00:14:30.000]  其實是很容易明白的
[00:14:30.000 --> 00:14:34.000]  只是你不要被那些名詞搞亂
[00:14:34.000 --> 00:14:36.000]  就算你不懂這些名詞
[00:14:36.000 --> 00:14:38.000]  可能你對平衡體的運作
[00:14:38.000 --> 00:14:40.000]  理解比學者更好
[00:14:40.000 --> 00:14:42.000]  你相信嗎?
[00:14:42.000 --> 00:14:44.000]  真的
[00:14:44.000 --> 00:14:45.000]  我不是騙你的
[00:14:45.000 --> 00:14:47.000]  你肯用心去看《聖經》
[00:14:47.000 --> 00:14:49.000]  你就會看到那個情況
[00:14:49.000 --> 00:14:51.000]  好了,我再看下去
[00:14:51.000 --> 00:14:57.000]  平衡體其實是兩句
[00:14:57.000 --> 00:14:59.000]  所以我們要知道平衡體
[00:14:59.000 --> 00:15:01.000]  或者是詩歌體
[00:15:01.000 --> 00:15:04.000]  不是一個單句自己去看
[00:15:04.000 --> 00:15:06.000]  我再說一次
[00:15:06.000 --> 00:15:07.000]  不要看單句
[00:15:07.000 --> 00:15:09.000]  是兩句
[00:15:09.000 --> 00:15:11.000]  兩句才是一個意思
[00:15:11.000 --> 00:15:13.000]  甚至有時候會是三句
[00:15:13.000 --> 00:15:16.000]  但其實三句裡面差不多都是兩句
[00:15:16.000 --> 00:15:18.000]  你不用理會,你明白
[00:15:18.000 --> 00:15:19.000]  兩句
[00:15:19.000 --> 00:15:20.000]  兩句一起去看
[00:15:20.000 --> 00:15:21.000]  待會我們會看這些例子
[00:15:21.000 --> 00:15:22.000]  所以平衡體
[00:15:22.000 --> 00:15:24.000]  你不要理會相反、同義
[00:15:24.000 --> 00:15:26.000]  是有幾個很重要的功能
[00:15:26.000 --> 00:15:29.000]  對應、連結在一起
[00:15:29.000 --> 00:15:31.000]  所以為什麼叫做「聯句」呢?
[00:15:31.000 --> 00:15:33.000]  平衡體叫做「聯句」
[00:15:33.000 --> 00:15:35.000]  你不懂這些不要緊
[00:15:35.000 --> 00:15:37.000]  強化聚焦
[00:15:37.000 --> 00:15:38.000]  當你說兩次
[00:15:38.000 --> 00:15:40.000]  或者將它相反地說
[00:15:40.000 --> 00:15:44.000]  你就知道它有一個焦點在那裡
[00:15:44.000 --> 00:15:47.000]  主要是整個兩句、兩句、兩句
[00:15:47.000 --> 00:15:49.000]  它不是靜態
[00:15:49.000 --> 00:15:51.000]  是動態
[00:15:51.000 --> 00:15:53.000]  即是它在動
[00:15:53.000 --> 00:15:58.000]  這個叫做「語意推進」或者「語意運動」
[00:15:58.000 --> 00:16:00.000]  我先停一停
[00:16:00.000 --> 00:16:02.000]  我怕大家已經是
[00:16:02.000 --> 00:16:04.000]  你的名字你不明白不要緊
[00:16:04.000 --> 00:16:06.000]  你只要知道意思是在推進
[00:16:06.000 --> 00:16:09.000]  是用兩句、兩句地在推進
[00:16:09.000 --> 00:16:10.000]  OK嗎?
[00:16:10.000 --> 00:16:11.000]  這句明白了嗎?
[00:16:11.000 --> 00:16:13.000]  語意推進你不明白就算了
[00:16:13.000 --> 00:16:15.000]  兩句、兩句推進它
[00:16:15.000 --> 00:16:17.000]  即是第一句說完
[00:16:17.000 --> 00:16:19.000]  它有下一句補充
[00:16:19.000 --> 00:16:21.000]  去堆疊
[00:16:21.000 --> 00:16:24.000]  去強化、去推進它
[00:16:24.000 --> 00:16:27.000]  所以如果是重複
[00:16:27.000 --> 00:16:28.000]  兩句這樣說
[00:16:28.000 --> 00:16:33.000]  其實它將整個感情的壓力堆積
[00:16:33.000 --> 00:16:35.000]  行不行?
[00:16:35.000 --> 00:16:40.000]  都有一眼汗了
[00:16:40.000 --> 00:16:43.000]  我真是想大家
[00:16:43.000 --> 00:16:45.000]  我希望你不是只聽何錫亞書
[00:16:45.000 --> 00:16:47.000]  一個很概論式的東西
[00:16:47.000 --> 00:16:49.000]  我想大家看聖經
[00:16:49.000 --> 00:16:51.000]  是看聖經
[00:16:51.000 --> 00:16:53.000]  自己看
[00:16:53.000 --> 00:16:56.000]  不是只看概論
[00:16:56.000 --> 00:16:58.000]  明白多少就看多少
[00:16:58.000 --> 00:16:59.000]  好不好?
[00:16:59.000 --> 00:17:01.000]  好不好也有好的
[00:17:01.000 --> 00:17:03.000]  都要繼續下去
[00:17:03.000 --> 00:17:06.000]  我先說第一大段
[00:17:06.000 --> 00:17:09.000]  我希望在休息前說完第一大段
[00:17:09.000 --> 00:17:11.000]  十到十七節的敘事弧線
[00:17:11.000 --> 00:17:13.000]  剛才我說了平行體
[00:17:13.000 --> 00:17:14.000]  說了平行體
[00:17:14.000 --> 00:17:15.000]  說了句與句之間
[00:17:15.000 --> 00:17:18.000]  是說敘事弧線的一條線
[00:17:18.000 --> 00:17:20.000]  這條弧線是怎樣的呢?
[00:17:20.000 --> 00:17:22.000]  整條線如果看完十七節的話
[00:17:22.000 --> 00:17:23.000]  它由起點
[00:17:23.000 --> 00:17:25.000]  接著下滑
[00:17:25.000 --> 00:17:27.000]  到墮落
[00:17:27.000 --> 00:17:28.000]  很清楚的
[00:17:28.000 --> 00:17:32.000]  整條線是一直向下走的
[00:17:32.000 --> 00:17:34.000]  由起初的愛
[00:17:34.000 --> 00:17:36.000]  接著犯罪背叛
[00:17:36.000 --> 00:17:39.000]  接著神有一個生育的咒詛
[00:17:39.000 --> 00:17:43.000]  接著他們的結果就是永遠流離
[00:17:43.000 --> 00:17:45.000]  十七節是很清楚的
[00:17:45.000 --> 00:17:48.000]  好不好?
[00:17:48.000 --> 00:17:49.000]  我覺得是要這樣看
[00:17:49.000 --> 00:17:51.000]  這樣看是容易知道
[00:17:51.000 --> 00:17:53.000]  不是一大堆文字
[00:17:53.000 --> 00:17:56.000]  很多句好像差不多放在一起
[00:17:56.000 --> 00:17:57.000]  真的不是
[00:17:57.000 --> 00:18:00.000]  它是有一個敘事的弧線去的
[00:18:00.000 --> 00:18:03.000]  我再看下去
[00:18:03.000 --> 00:18:07.000]  對不起,我要快一點
[00:18:07.000 --> 00:18:10.000]  我再說一次
[00:18:10.000 --> 00:18:11.000]  明不明白不要緊
[00:18:11.000 --> 00:18:13.000]  Aware就行了
[00:18:13.000 --> 00:18:15.000]  知道有這些東西
[00:18:15.000 --> 00:18:17.000]  這是很小的字
[00:18:17.000 --> 00:18:19.000]  不遇到大家讀的
[00:18:19.000 --> 00:18:21.000]  如果你想看PowerPoint
[00:18:21.000 --> 00:18:23.000]  我們會再錄播的
[00:18:23.000 --> 00:18:25.000]  你就可以再看到PowerPoint
[00:18:25.000 --> 00:18:27.000]  再看的話
[00:18:27.000 --> 00:18:29.000]  如果你真的需要PowerPoint
[00:18:29.000 --> 00:18:31.000]  你再商量我們
[00:18:31.000 --> 00:18:33.000]  再想
[00:18:33.000 --> 00:18:35.000]  我們不想麻煩你同工
[00:18:35.000 --> 00:18:37.000]  但印出來有很多頁的
[00:18:37.000 --> 00:18:39.000]  我想看九章十節
[00:18:39.000 --> 00:18:42.000]  九章十節是何西亞書裏出名的
[00:18:42.000 --> 00:18:45.000]  很美麗的詩歌體
[00:18:45.000 --> 00:18:48.000]  因為何西亞書多數都是詩歌體
[00:18:48.000 --> 00:18:51.000]  但有些是散文化的詩歌體
[00:18:51.000 --> 00:18:53.000]  這個是詩歌體
[00:18:53.000 --> 00:18:55.000]  我們看一看
[00:18:55.000 --> 00:18:56.000]  我讀一讀經文
[00:18:56.000 --> 00:18:58.000]  因為你們讀可能看不到
[00:18:58.000 --> 00:18:59.000]  我很快讀一讀
[00:18:59.000 --> 00:19:01.000]  「像在曠野找到葡萄」
[00:19:01.000 --> 00:19:03.000]  「我找到了以色列」
[00:19:03.000 --> 00:19:07.000]  「像看見手批無花果樹的初熟果子」
[00:19:07.000 --> 00:19:10.000]  「我看見了你們的先祖」
[00:19:10.000 --> 00:19:12.000]  「他們來到巴黎皮爾」
[00:19:12.000 --> 00:19:14.000]  「竟將自己獻給可恥之物」
