
[00:00:00.000 --> 00:00:03.200]  在讀經文之前,我和大家一起有個祈禱
[00:02:43.400 --> 00:02:46.400]  大耶和華天上大而可畏的神
[00:02:46.400 --> 00:02:49.400]  向愛祢守祢誡命的人
[00:02:49.400 --> 00:02:52.400]  守約斯慈愛的神
[00:02:52.400 --> 00:02:54.400]  願祢睜眼看則以聽祢僕人
[00:02:54.400 --> 00:02:57.400]  今日就耶在祢面前
[00:02:57.400 --> 00:03:00.400]  為祢眾僕人以色列人的祈禱
[00:03:00.400 --> 00:03:04.400]  承認我們以色列人向祢所犯的罪
[00:03:04.400 --> 00:03:07.400]  我與我父家都犯了罪
[00:03:07.400 --> 00:03:10.400]  我們向祢所行的非常敗壞
[00:03:10.400 --> 00:03:14.400]  沒有遵守祢吩咐祢僕人摩西的誡命
[00:03:14.400 --> 00:03:16.400]  律例典章
[00:03:16.400 --> 00:03:20.400]  尼西米聽到耶路撒冷的狀況這麼差
[00:03:20.400 --> 00:03:22.400]  猶太人被凌辱的時候
[00:03:22.400 --> 00:03:26.400]  祂在祈禱中沒有馬上埋怨或咒罵敵人
[00:03:26.400 --> 00:03:31.400]  也沒有馬上求上帝復興耶路撒冷
[00:03:31.400 --> 00:03:36.400]  祂首先做的事是為以色列人認罪
[00:03:36.400 --> 00:03:41.400]  其實被擄是因為以色列人自己犯罪
[00:03:41.400 --> 00:03:43.400]  我想尼西米早就知道
[00:03:43.400 --> 00:03:45.400]  不是那時候才知道
[00:03:45.400 --> 00:03:48.400]  不過祂的哭泣悲哀的反應
[00:03:48.400 --> 00:03:53.400]  是因為祂真的聽到從耶路撒冷回來的弟兄
[00:03:53.400 --> 00:03:57.400]  告訴祂原來情況是這麼嚴重
[00:03:57.400 --> 00:04:00.400]  所以有這個反應
[00:04:00.400 --> 00:04:05.400]  接著第二個部分的祈禱
[00:04:05.400 --> 00:04:09.400]  就是尼西米向上帝祈求
[00:04:09.400 --> 00:04:15.400]  第八節說:求祢紀念所吩咐祢僕人摩西的話說
[00:04:15.400 --> 00:04:19.400]  「你們若犯罪,我就把你們分散在萬民中;
[00:04:19.400 --> 00:04:24.400]  但你們若歸向我,謹守遵行我的誡命;
[00:04:24.400 --> 00:04:27.400]  你們被趕散的人,雖在天涯,
[00:04:27.400 --> 00:04:31.400]  我也必從那裡將他們召集回來,
[00:04:31.400 --> 00:04:37.400]  帶到我所選擇立為我名居所的地方。
[00:04:37.400 --> 00:04:40.400]  他們是祢僕人和祢的百姓,
[00:04:40.400 --> 00:04:44.400]  是祢用大力和大能的手救贖的。」
[00:04:44.400 --> 00:04:50.400]  當然尼西米很希望上帝去拯救在耶路撒冷的人
[00:04:50.400 --> 00:04:55.400]  不過尼西米提到上帝自己的應許
[00:04:55.400 --> 00:04:57.400]  上帝的應許第九節
[00:04:57.400 --> 00:05:04.400]  上帝曾經說過:「如果你們歸向我,謹守遵行我的誡命,
[00:05:04.400 --> 00:05:06.400]  即使你們被趕散,
[00:05:06.400 --> 00:05:11.400]  我也從那些趕散的地方將你們召集回來。」
[00:05:11.400 --> 00:05:14.400]  如果是這樣,我們會覺得尼西米會怎樣祈禱?
[00:05:14.400 --> 00:05:19.400]  就是跟上帝說:「我們已經聽你的話了,你救我們吧。」
[00:05:19.400 --> 00:05:23.400]  不過接著尼西米不是這樣說
[00:05:23.400 --> 00:05:28.400]  他說:「跟著祈求的內容就是跟上帝說:
[00:05:28.400 --> 00:05:32.400]  以色列人,他們是祢的僕人和祢的百姓,
[00:05:32.400 --> 00:05:37.400]  是祢曾經用大力和大能的手所救贖的。」
[00:05:37.400 --> 00:05:40.400]  我們發覺尼西米不是跟上帝講價
[00:05:40.400 --> 00:05:44.400]  即是說:「上帝,我們做了這些,你就救我們吧。」
[00:05:44.400 --> 00:05:47.400]  而是他認識上帝,
[00:05:47.400 --> 00:05:54.400]  知道上帝對於以色列人救贖的愛心意
[00:05:54.400 --> 00:05:59.400]  我們發覺原來尼西米不是在祈禱裡跟上帝交易,
[00:05:59.400 --> 00:06:01.400]  而是他清楚上帝是怎樣的上帝
[00:06:01.400 --> 00:06:04.400]  不是因為百姓已經做得多好,
[00:06:04.400 --> 00:06:08.400]  而是因為上帝慈愛的本性
[00:06:08.400 --> 00:06:12.400]  接著第十一節就是尼西米祈禱最後一個部分
[00:06:12.400 --> 00:06:17.400]  這裡說:「主啊,求祢則以聽祢僕人的祈禱,
[00:06:17.400 --> 00:06:20.400]  聽喜愛敬畏祢名眾僕人的祈禱,
[00:06:20.400 --> 00:06:27.400]  使祢的僕人今日亨通,在這人面前蒙恩。」
[00:06:27.400 --> 00:06:31.400]  第十一節就是尼西米求上帝
[00:06:31.400 --> 00:06:34.400]  叫祢的僕人能夠亨通
[00:06:34.400 --> 00:06:37.400]  是怎樣的?在這人面前蒙恩
[00:06:37.400 --> 00:06:39.400]  我們從後面經文知道
[00:06:39.400 --> 00:06:42.400]  這就是波斯王亞達涉西
[00:06:42.400 --> 00:06:48.400]  因為原來尼西米祈禱裡面心裡的計劃
[00:06:48.400 --> 00:06:57.400]  希望他能夠求波斯皇帝容許自己回到耶路撒冷重建
[00:06:57.400 --> 00:07:01.400]  我們發覺尼西米的祈禱也不只是祈完就算了
[00:07:01.400 --> 00:07:05.400]  看到這麼慘,上帝不如你做事來幫我們
[00:07:05.400 --> 00:07:12.400]  我發覺尼西米的祈禱和他的計劃和行動結合了
[00:07:12.400 --> 00:07:15.400]  他看到上帝擺在他的位置
[00:07:15.400 --> 00:07:18.400]  是上帝有一個任務給他
[00:07:18.400 --> 00:07:20.400]  為什麼這樣說?
[00:07:20.400 --> 00:07:23.400]  因為在整章第十一節最後一句說:
[00:07:23.400 --> 00:07:26.400]  「我是王的酒精」
[00:07:26.400 --> 00:07:30.400]  說到他知道上帝將他擺在波斯王
[00:07:30.400 --> 00:07:32.400]  做一個酒精的角色
[00:07:32.400 --> 00:07:34.400]  是有他的計劃和心意
[00:07:34.400 --> 00:07:39.400]  我想這就是我們今天所讀的經文的內容
[00:07:39.400 --> 00:07:45.400]  接著我也想分享一下我自己從經文中學習的一些事
[00:07:45.400 --> 00:07:48.400]  尼西米這個角色很吸引我
[00:07:48.400 --> 00:07:52.400]  因為他是一個重建城牆的人
[00:07:52.400 --> 00:07:57.400]  或者他也是一個帶領著人們重建城市的人
[00:07:57.400 --> 00:07:59.400]  用今天的說話可能是工程師
[00:07:59.400 --> 00:08:02.400]  其實我自己也是一個工程師的出身
[00:08:02.400 --> 00:08:05.400]  尼西米也是一個領袖
[00:08:05.400 --> 00:08:07.400]  我自己過往的服侍
[00:08:07.400 --> 00:08:10.400]  很多時候都會被上帝擺在領袖的角色
[00:08:10.400 --> 00:08:15.400]  所以很多時候尼西米這個角色都給我很多學習
[00:08:15.400 --> 00:08:18.400]  今天留意到尼西米的祈禱
[00:08:18.400 --> 00:08:21.400]  其實我們發覺有兩個重點
[00:08:21.400 --> 00:08:24.400]  第一個重點是他來到上帝的面前
[00:08:24.400 --> 00:08:29.400]  是很深刻地承認他和以色列人的罪
[00:08:29.400 --> 00:08:32.400]  很深刻地承認自己有多不好
[00:08:32.400 --> 00:08:34.400]  自己犯了多少罪
[00:08:34.400 --> 00:08:40.400]  第二個重點就是他在捉緊上帝對人的拯救
[00:08:40.400 --> 00:08:43.400]  和上帝對人的愛
[00:08:43.400 --> 00:08:48.400]  其實我想一方面很深刻地承認自己不是自己的罪
[00:08:48.400 --> 00:08:52.400]  和很強調上帝多愛我們這班人
[00:08:52.400 --> 00:08:54.400]  其實都很吊詭
[00:08:54.400 --> 00:08:57.400]  一方面其實看到自己是多麼的不行
[00:08:57.400 --> 00:08:59.400]  但一方面即使如此
[00:08:59.400 --> 00:09:02.400]  上帝對我們的愛是多麼的大
[00:09:02.400 --> 00:09:06.400]  有時候我們自己在這個祈禱裡面
[00:09:06.400 --> 00:09:08.400]  其實兩件事都做得不太好
[00:09:08.400 --> 00:09:10.400]  一方面我們有時候都覺得
[00:09:10.400 --> 00:09:14.400]  其實我平時日常生活的工作和服侍都很好
[00:09:14.400 --> 00:09:17.400]  不足夠去反省其實我們自己
[00:09:17.400 --> 00:09:19.400]  在上帝面前是多麼軟弱
[00:09:19.400 --> 00:09:22.400]  有時候當我們都覺得都很好的時間
[00:09:22.400 --> 00:09:25.400]  我們對於上帝的倚靠
[00:09:25.400 --> 00:09:28.400]  對於自己那種軟弱
[00:09:28.400 --> 00:09:30.400]  自己那種不行
[00:09:30.400 --> 00:09:35.400]  有時候未必能夠捉緊上帝
[00:09:35.400 --> 00:09:38.400]  對上帝那種倚靠的心
[00:09:38.400 --> 00:09:41.400]  不過有時候我們在生活或者服侍裡面
[00:09:41.400 --> 00:09:46.400]  有時候又會因為自己可能做得不太好
[00:09:46.400 --> 00:09:48.400]  又會很否定自己
[00:09:48.400 --> 00:09:51.400]  覺得自己其實很多事都很不足
[00:09:51.400 --> 00:09:54.400]  不過雷希米對我們的提醒
[00:09:54.400 --> 00:09:58.400]  其實我們不是應該看我們自己
[00:09:58.400 --> 00:10:00.400]  做得多好做得多不好
[00:10:00.400 --> 00:10:06.400]  而是往往應該去捉緊上帝對我們的愛
[00:10:06.400 --> 00:10:08.400]  對我自己來說
[00:10:08.400 --> 00:10:10.400]  心理測驗
[00:10:10.400 --> 00:10:13.400]  其實我知道我是一個所謂成就型的人
[00:10:13.400 --> 00:10:16.400]  這個意思不是等於我工作有成就
[00:10:16.400 --> 00:10:18.400]  其實所謂成就型的人是說什麼呢
[00:10:18.400 --> 00:10:23.400]  就是原來我心底最恐懼最不開心的事
[00:10:23.400 --> 00:10:26.400]  是發覺原來我自己有時候做的事做得不太好
[00:10:26.400 --> 00:10:27.400]  所謂沒有什麼成就
[00:10:27.400 --> 00:10:29.400]  應該是我生命裡面最大的恐懼
[00:10:29.400 --> 00:10:32.400]  有時候都發覺自己有時候做事做得不太好
[00:10:32.400 --> 00:10:34.400]  心裡面很不開心
[00:10:34.400 --> 00:10:37.400]  都問自己其實我可不可以做好一點
[00:10:37.400 --> 00:10:39.400]  其實我是不是可以努力一點
[00:10:39.400 --> 00:10:43.400]  不過我想今天雷希米的祈禱跟他們說
[00:10:43.400 --> 00:10:45.400]  其實我想最重要的事情
[00:10:45.400 --> 00:10:49.400]  就是捉緊上帝對我們的愛
[00:10:49.400 --> 00:10:54.400]  有時候我想我自己比較能夠體會上帝的愛的時候
[00:10:54.400 --> 00:10:58.400]  我發覺可能我可以更加容易地
[00:10:58.400 --> 00:11:05.400]  放下一些我對自己一種成就上的渴求
[00:11:05.400 --> 00:11:09.400]  即使有些事情不是我那麼如意的時候都好
[00:11:09.400 --> 00:11:11.400]  都要跟上帝說
[00:11:11.400 --> 00:11:16.400]  上帝啊,我都盡力盡心去回應你的愛
[00:11:16.400 --> 00:11:20.400]  就可以讓我的心覺得舒服一點
[00:11:20.400 --> 00:11:24.400]  我想這些祈禱經文就是這樣幫助我
[00:11:24.400 --> 00:11:27.400]  激勵我在上帝的面前
[00:11:27.400 --> 00:11:31.400]  一起堅持去服侍祂
[00:11:31.400 --> 00:11:36.400]  我也想跟弟兄姊妹有些勉勵
[00:11:36.400 --> 00:11:40.400]  那時候我們都好像雷希米那樣
[00:11:40.400 --> 00:11:47.400]  他就是對著一個很荒涼被拆毀的耶路撒冷而悲哀
[00:11:47.400 --> 00:11:53.400]  弟兄姊妹有時候我們都會面對自己的生命其實很多原因
[00:11:53.400 --> 00:11:55.400]  或者我們的環境
[00:11:55.400 --> 00:11:57.400]  我們的工作環境
[00:11:57.400 --> 00:11:58.400]  我們的城市環境
[00:11:58.400 --> 00:12:01.400]  有時候感覺好像一個爛攤子
[00:12:01.400 --> 00:12:03.400]  對著他都不知道
[00:12:03.400 --> 00:12:07.400]  心裏面只是有那種悲哀的感覺
[00:12:07.400 --> 00:12:10.400]  都不知道怎樣去入手
[00:12:10.400 --> 00:12:12.400]  我想雷希米這個經文
[00:12:12.400 --> 00:12:19.400]  他反映他認識上帝對耶穌那種拯救和那種愛
[00:12:19.400 --> 00:12:21.400]  聖經都跟他們說
[00:12:21.400 --> 00:12:28.400]  其實神的愛都會用父親對兒女的愛去做一個比喻
[00:12:28.400 --> 00:12:31.400]  我記得我兒子小時候
[00:12:31.400 --> 00:12:34.400]  他都很喜歡玩砌積木
[00:12:34.400 --> 00:12:39.400]  我記得小時候他很有心機地砌到很大很高
[00:12:39.400 --> 00:12:43.400]  誰知道不小心弄塌了
[00:12:43.400 --> 00:12:47.400]  兒子對著塌了的積木就哭了
[00:12:47.400 --> 00:12:51.400]  就在哭說爛了
[00:12:51.400 --> 00:12:53.400]  做父親又怎樣呢?
[00:12:53.400 --> 00:12:55.400]  當然是蹲下很有心機跟他說
[00:12:55.400 --> 00:13:00.400]  不要緊,我陪你一起去砌吧
[00:13:00.400 --> 00:13:02.400]  對我這個父親來說
[00:13:02.400 --> 00:13:04.400]  如果看到兒子那麼傷心
[00:13:04.400 --> 00:13:06.400]  或者看到他所砌的積木都塌了
[00:13:06.400 --> 00:13:10.400]  對我來說其實要重新砌積木是很容易的
[00:13:10.400 --> 00:13:12.400]  不過更加著緊的
[00:13:12.400 --> 00:13:17.400]  就是兒子怎樣去面對他生命裏面的挫敗
[00:13:17.400 --> 00:13:20.400]  很希望能夠陪伴他
[00:13:20.400 --> 00:13:23.400]  透過他所謂的重建
[00:13:23.400 --> 00:13:28.400]  他的積木能夠體會他那份對自己的尊重
[00:13:28.400 --> 00:13:31.400]  能夠感受到我這位父親對他的愛
[00:13:31.400 --> 00:13:33.400]  我想有時也是這樣
[00:13:33.400 --> 00:13:37.400]  我們的生命裏面有很多城牆、積木想去砌
[00:13:37.400 --> 00:13:39.400]  有時你會發覺那些塌了
[00:13:39.400 --> 00:13:41.400]  都可以很傷心
[00:13:41.400 --> 00:13:45.400]  不過我想今天李希敏的祈禱告訴我
[00:13:45.400 --> 00:13:47.400]  其實不是我們
[00:13:47.400 --> 00:13:51.400]  而是上帝對我們的愛、肯定
[00:13:51.400 --> 00:13:55.400]  所以不知道你今天面對一個怎樣的狀況
[00:13:55.400 --> 00:13:59.400]  或者你感覺到自己在一個怎樣的爛攤子的前面
[00:13:59.400 --> 00:14:02.400]  就讓李希敏今天的祈禱
[00:14:02.400 --> 00:14:04.400]  她今天的哭泣
[00:14:04.400 --> 00:14:09.400]  她對上帝的那份祈禱、那份心都幫助我們
[00:14:09.400 --> 00:14:12.400]  最重要的是上帝在我們身邊
[00:14:12.400 --> 00:14:14.400]  和我們一起去重建
[00:14:14.400 --> 00:14:16.400]  因為有上帝的愛
[00:14:16.400 --> 00:14:21.400]  我們前面才真的能夠活得有盼望
[00:14:21.400 --> 00:14:24.400]  最後我想和弟兄姊妹
[00:14:24.400 --> 00:14:28.400]  以一個祈禱去結束
[00:14:28.400 --> 00:14:30.400]  我們一起祈禱
[00:14:31.400 --> 00:14:33.400]  親愛的天父,我們謝謝你
[00:14:33.400 --> 00:14:36.400]  因為其實你很清楚我們今天的狀況
[00:14:36.400 --> 00:14:39.400]  今天我們可能面對我們的生命
[00:14:39.400 --> 00:14:41.400]  我們的環境、我們的工作
[00:14:41.400 --> 00:14:44.400]  有時我們都見到很多軟弱
[00:14:44.400 --> 00:14:47.400]  彷彿面對一個爛攤子
[00:14:47.400 --> 00:14:51.400]  但天父,我們能夠捉緊的是你對我們的愛
[00:14:51.400 --> 00:14:54.400]  我們見到李希敏在她的年代裏面
[00:14:54.400 --> 00:14:57.400]  她面對一個被毀的耶路撒冷
[00:14:57.400 --> 00:15:00.400]  心裏面有很多悲哀和哭泣
[00:15:00.400 --> 00:15:07.400]  不過她相信你是定義拯救以色列民
[00:15:07.400 --> 00:15:10.400]  所以今天我們都可以同樣地相信你
[00:15:10.400 --> 00:15:13.400]  你是在我們的生命裏面
[00:15:13.400 --> 00:15:15.400]  你默默地陪伴我們
[00:15:15.400 --> 00:15:21.400]  面對我們前面這些軟弱、這些爛攤子
[00:15:21.400 --> 00:15:23.400]  就求你賜給我們這份信心
[00:15:23.400 --> 00:15:26.400]  倚靠你給我們的拯救
[00:15:26.400 --> 00:15:28.400]  倚靠你給我們的愛
[00:15:28.400 --> 00:15:32.400]  去面對我們一些前面的困難
[00:15:32.400 --> 00:15:35.400]  好讓我們的生活更加有力
[00:15:35.400 --> 00:15:37.400]  求你這樣聽我們的祈禱
[00:15:37.400 --> 00:15:39.400]  禱告是奉耶穌基督的名
[00:15:39.400 --> 00:15:41.400]  祈求,阿門
[00:15:41.400 --> 00:15:44.400]  我們是頂枝妹,我們下集再見
[00:15:44.400 --> 00:15:46.400]  我們下集再見

