
[00:00:00.000 --> 00:00:05.000]  在讀經文之前,我帶大家一起去祈禱
[00:07:57.000 --> 00:07:58.000]  第八節又說
[00:07:58.000 --> 00:08:03.000]  「又賜詔書,通知管理王員林的阿山」
[00:08:03.000 --> 00:08:08.000]  「叫他給我木材,作為殿的迎樓之門」
[00:08:08.000 --> 00:08:13.000]  「成長和我自己要住的房屋的橫樑」
[00:08:13.000 --> 00:08:15.000]  「王就允許我」
[00:08:15.000 --> 00:08:19.000]  「因為我臣施恩的手幫助我」
[00:08:19.000 --> 00:08:23.000]  尼西米亦為重建耶路撒冷
[00:08:23.000 --> 00:08:26.000]  作一些物料的預備
[00:08:26.000 --> 00:08:30.000]  這些事情能夠順利
[00:08:30.000 --> 00:08:31.000]  其實說真的
[00:08:31.000 --> 00:08:35.000]  我想尼西米沒有百分百的掌握
[00:08:35.000 --> 00:08:39.000]  他心裏面提出一個這麼有危險的要求
[00:08:39.000 --> 00:08:41.000]  到順利的時候
[00:08:41.000 --> 00:08:44.000]  最後他的結論是甚麼呢?
[00:08:44.000 --> 00:08:45.000]  就是最後一句
[00:08:45.000 --> 00:08:49.000]  「因為我臣施恩的手幫助我」
[00:08:49.000 --> 00:08:53.000]  他知道皇帝願意幫助以色列人
[00:08:53.000 --> 00:08:56.000]  你一點也不願意,不容易
[00:08:56.000 --> 00:09:00.000]  接著尼西米就出發
[00:09:00.000 --> 00:09:01.000]  第九節說
[00:09:01.000 --> 00:09:04.000]  「王派了軍官和騎兵護送我」
[00:09:04.000 --> 00:09:07.000]  「我到了河西省長那裏,將王的詔書交給他們」
[00:09:07.000 --> 00:09:10.000]  但是有和論人參加拉
[00:09:10.000 --> 00:09:13.000]  和作神部的雅滿人多比亞
[00:09:13.000 --> 00:09:16.000]  聽到有人為以色列人爭取利益
[00:09:16.000 --> 00:09:17.000]  就很惱怒
[00:09:17.000 --> 00:09:22.000]  這些事情不單止是在和皇帝面前要求的那種凶險
[00:09:22.000 --> 00:09:27.000]  亦發覺有很多外族的人反對
[00:09:27.000 --> 00:09:33.000]  這些外族人對於尼西米為以色列人爭取利益
[00:09:33.000 --> 00:09:35.000]  就很憤怒
[00:09:35.000 --> 00:09:40.000]  經文繼續說尼西米去到耶路撒冷
[00:09:40.000 --> 00:09:42.000]  時間關係我不慢慢讀經文
[00:09:42.000 --> 00:09:46.000]  不過第十一至十五節
[00:09:46.000 --> 00:09:49.000]  是說尼西米去到耶路撒冷
[00:09:49.000 --> 00:09:53.000]  不過神感動他要為耶路撒冷做的事
[00:09:53.000 --> 00:09:55.000]  他沒有馬上告訴人
[00:09:55.000 --> 00:10:03.000]  反而他晚上自己慢慢去到視察城牆
[00:10:03.000 --> 00:10:07.000]  想想他究竟要做些甚麼
[00:10:07.000 --> 00:10:09.000]  第十六節
[00:10:09.000 --> 00:10:16.000]  尼西米說「我往那裡去,我做甚麼事,官長都不知道」
[00:10:16.000 --> 00:10:21.000]  官長應該是替波斯皇帝去管治的地方
[00:10:21.000 --> 00:10:23.000]  可能是外族人
[00:10:23.000 --> 00:10:25.000]  我想尼西米不告訴他
[00:10:25.000 --> 00:10:27.000]  就免得打草驚蛇
[00:10:27.000 --> 00:10:29.000]  不過經文繼續說
[00:10:29.000 --> 00:10:34.000]  連那些猶太人,祭司,貴族,官長,其餘做工的人
[00:10:34.000 --> 00:10:36.000]  即使是猶太人
[00:10:36.000 --> 00:10:38.000]  都沒有馬上告訴他
[00:10:38.000 --> 00:10:43.000]  尼西米心裏覺得要有一個周詳的計劃
[00:10:43.000 --> 00:10:45.000]  才跟這些人分享
[00:10:45.000 --> 00:10:50.000]  來到這裏我們發覺尼西米是一個細心有計謀的人
[00:10:50.000 --> 00:10:53.000]  到了他有一個周詳的計劃
[00:10:53.000 --> 00:10:55.000]  他知道要做甚麼
[00:10:55.000 --> 00:10:57.000]  又看準一個時機
[00:10:57.000 --> 00:11:00.000]  他才跟以色列人分享
[00:11:00.000 --> 00:11:03.000]  第十七節說
[00:11:03.000 --> 00:11:07.000]  尼西米覺得時機成熟了
[00:11:07.000 --> 00:11:09.000]  就跟以色列人分享
[00:11:09.000 --> 00:11:10.000]  他怎樣說呢?
[00:11:10.000 --> 00:11:11.000]  第十七節說
[00:11:11.000 --> 00:11:13.000]  「以後我對他們」即是猶太人
[00:11:13.000 --> 00:11:18.000]  「我們所遭的難,耶路撒冷,怎樣荒涼
[00:11:18.000 --> 00:11:22.000]  城門被火焚燒,你們都看完了」
[00:11:22.000 --> 00:11:25.000]  尼西米首先要去鼓勵以色列人
[00:11:25.000 --> 00:11:29.000]  「你看不看到,我們的狀況是這麼慘」
[00:11:29.000 --> 00:11:35.000]  他要讓人一起看得到我們的問題
[00:11:35.000 --> 00:11:38.000]  要人醒覺的問題
[00:11:38.000 --> 00:11:43.000]  人才會覺得會出力,會貢獻自己
[00:11:43.000 --> 00:11:45.000]  來帶來改變
[00:11:45.000 --> 00:11:46.000]  接著尼西米說
[00:11:46.000 --> 00:11:51.000]  「來啊,讓我們重建耶路撒冷的城牆,免得再受凌辱」
[00:11:51.000 --> 00:11:55.000]  尼西米帶領眾人看到問題時
[00:11:55.000 --> 00:11:57.000]  亦提出一個解決方法
[00:11:57.000 --> 00:12:00.000]  我們就要重建耶路撒冷的城牆
[00:12:00.000 --> 00:12:03.000]  接著第十八節說
[00:12:03.000 --> 00:12:06.000]  「我告訴他們,猶太人
[00:12:06.000 --> 00:12:10.000]  我神私恩的手怎樣幫助我
[00:12:10.000 --> 00:12:12.000]  以及皇向我說的話」
[00:12:12.000 --> 00:12:16.000]  即是皇帝願意支持尼西米
[00:12:16.000 --> 00:12:18.000]  反而耶路撒冷的說話
[00:12:18.000 --> 00:12:20.000]  都說給猶太人聽
[00:12:20.000 --> 00:12:22.000]  所以尼西米跟猶太人說
[00:12:22.000 --> 00:12:25.000]  「我們要做一個計劃,不過要告訴他們
[00:12:25.000 --> 00:12:27.000]  我們有方法,有資源
[00:12:27.000 --> 00:12:29.000]  皇帝已經准許我們這樣做
[00:12:29.000 --> 00:12:32.000]  上帝也在幫助我們
[00:12:32.000 --> 00:12:35.000]  告訴他們,我們有資源,有力量
[00:12:35.000 --> 00:12:38.000]  以及我們為何可以成功」
[00:12:38.000 --> 00:12:40.000]  有什麼原因呢?
[00:12:40.000 --> 00:12:41.000]  這群以色列人說
[00:12:41.000 --> 00:12:45.000]  「他們就說,我們起來建造吧
[00:12:45.000 --> 00:12:48.000]  於是他們使自己的手堅強
[00:12:48.000 --> 00:12:51.000]  做這美好的工作」
[00:12:51.000 --> 00:12:53.000]  我想這裏都看到
[00:12:53.000 --> 00:12:55.000]  尼西米很清楚知道
[00:12:55.000 --> 00:13:00.000]  即使大家為上帝一起去做事
[00:13:00.000 --> 00:13:03.000]  這些工作是否能夠成功
[00:13:03.000 --> 00:13:06.000]  其實都是很靠一群人
[00:13:06.000 --> 00:13:09.000]  大家都看到同一個目標
[00:13:09.000 --> 00:13:13.000]  不是靠上帝要你做,就去做吧
[00:13:13.000 --> 00:13:14.000]  即使不願意也是這樣
[00:13:14.000 --> 00:13:17.000]  也不是靠威逼利誘
[00:13:17.000 --> 00:13:21.000]  而是當人看到同一個意象
[00:13:21.000 --> 00:13:26.000]  又見到原來我們有方法
[00:13:26.000 --> 00:13:29.000]  我們真的有上帝一起幫助我們
[00:13:29.000 --> 00:13:33.000]  就真的能夠成功去做
[00:13:33.000 --> 00:13:35.000]  接下來的兩節經文
[00:13:35.000 --> 00:13:37.000]  我都不和大家慢慢讀
[00:13:37.000 --> 00:13:41.000]  這裏都說到在這樣的狀況裏
[00:13:41.000 --> 00:13:48.000]  以色列人都有更多的反對
[00:13:48.000 --> 00:13:50.000]  相比之前
[00:13:50.000 --> 00:13:55.000]  反對以色列人多了一個叫阿拉伯人基善
[00:13:55.000 --> 00:13:58.000]  亦都說到這群人不單是憤怒
[00:13:58.000 --> 00:14:04.000]  亦都說到這群人恥笑和藐視那些以色列人
[00:14:04.000 --> 00:14:07.000]  還有向尼西米提出一個指控
[00:14:07.000 --> 00:14:10.000]  你是不是想背叛波斯皇帝
[00:14:10.000 --> 00:14:12.000]  這些是一個很大的罪名
[00:14:12.000 --> 00:14:14.000]  我們都可以想像
[00:14:14.000 --> 00:14:16.000]  在這些事情發生
[00:14:16.000 --> 00:14:20.000]  給尼西米一些很大的壓力
[00:14:20.000 --> 00:14:21.000]  我想分享一下
[00:14:21.000 --> 00:14:24.000]  我自己在經文裏面有些甚麼學習
[00:14:24.000 --> 00:14:26.000]  尼西米是一個領袖
[00:14:26.000 --> 00:14:28.000]  在一些很困難的環境裏面
[00:14:28.000 --> 00:14:30.000]  去為上帝去工作
[00:14:30.000 --> 00:14:32.000]  我想經文教導我們
[00:14:32.000 --> 00:14:35.000]  怎樣去為上帝去工作
[00:14:35.000 --> 00:14:39.000]  我覺得有時我們對於為上帝去工作
[00:14:39.000 --> 00:14:41.000]  都會有些誤解
[00:14:41.000 --> 00:14:43.000]  或者有些假設
[00:14:43.000 --> 00:14:46.000]  這對經文都給我們突破了
[00:14:46.000 --> 00:14:49.000]  或者衝破了一些假設
[00:14:49.000 --> 00:14:51.000]  有時我們有一種誤解
[00:14:51.000 --> 00:14:53.000]  就是如果上帝要你做事
[00:14:53.000 --> 00:14:54.000]  你對上帝有信心
[00:14:54.000 --> 00:14:56.000]  你就甚麼都不用怕
[00:14:56.000 --> 00:14:58.000]  特別的地方就是
[00:14:58.000 --> 00:15:01.000]  其實經文是有說尼西米
[00:15:01.000 --> 00:15:04.000]  心裏面大大地去到懼怕
[00:15:04.000 --> 00:15:06.000]  我想有時就是這樣
[00:15:06.000 --> 00:15:09.000]  其實在一些我們都未必有掌握
[00:15:09.000 --> 00:15:13.000]  甚至對我們有些威脅的事情出現
[00:15:13.000 --> 00:15:16.000]  我們心裏面懼怕都真是很人之常情
[00:15:16.000 --> 00:15:18.000]  沒有任何一句說話
[00:15:18.000 --> 00:15:21.000]  是說尼西米的懼怕是不對的
[00:15:21.000 --> 00:15:22.000]  我想都是的
[00:15:22.000 --> 00:15:25.000]  即使我們很清楚那些是上帝的工作
[00:15:25.000 --> 00:15:29.000]  我們仍然心裏面都有很多忐忑
[00:15:29.000 --> 00:15:30.000]  很多的懼怕
[00:15:30.000 --> 00:15:31.000]  其實上帝都知道
[00:15:31.000 --> 00:15:33.000]  我們都可以很接納自己
[00:15:33.000 --> 00:15:35.000]  是這樣的
[00:15:35.000 --> 00:15:39.000]  第二個我想我們做上帝的工作的誤解就是
[00:15:39.000 --> 00:15:41.000]  我們會覺得如果是上帝的心意
[00:15:41.000 --> 00:15:43.000]  上帝一定成就的
[00:15:43.000 --> 00:15:44.000]  我們都不用想那麼多
[00:15:44.000 --> 00:15:47.000]  不用計劃得那麼周詳
[00:15:47.000 --> 00:15:49.000]  不過尼西米真的不是這樣的
[00:15:49.000 --> 00:15:53.000]  你發覺我們認真去讀他計劃的時候
[00:15:53.000 --> 00:15:57.000]  他是何時在皇帝的面前
[00:15:57.000 --> 00:15:59.000]  才表露他的仇容
[00:15:59.000 --> 00:16:04.000]  他何時才向猶太人分享他的計劃
[00:16:04.000 --> 00:16:05.000]  怎樣去說
[00:16:05.000 --> 00:16:09.000]  其實他真的花了很多的心機
[00:16:09.000 --> 00:16:11.000]  用了很多的時間
[00:16:11.000 --> 00:16:13.000]  看準時機才去做
[00:16:13.000 --> 00:16:15.000]  所以我想你都見到一樣東西就是
[00:16:15.000 --> 00:16:17.000]  即使那樣東西是上帝
[00:16:17.000 --> 00:16:19.000]  很清楚上帝的心意
[00:16:19.000 --> 00:16:23.000]  但其實我們都很應該用我們的努力
[00:16:23.000 --> 00:16:25.000]  慢慢去計劃
[00:16:25.000 --> 00:16:28.000]  所以人的詳細計劃
[00:16:28.000 --> 00:16:30.000]  和上帝的工作和大禮
[00:16:30.000 --> 00:16:32.000]  其實是沒有矛盾沒有衝突的
[00:16:32.000 --> 00:16:35.000]  而最後一個的誤解
[00:16:35.000 --> 00:16:36.000]  或者有時候我們就會覺得
[00:16:36.000 --> 00:16:39.000]  這個很明顯是上帝的心意
[00:16:39.000 --> 00:16:42.000]  我們和其他弟兄姐妹一起說
[00:16:42.000 --> 00:16:45.000]  大家都應該一起去做
[00:16:45.000 --> 00:16:47.000]  表面都可以很正確
[00:16:47.000 --> 00:16:50.000]  不過我們發覺人性有時候就是
[00:16:50.000 --> 00:16:52.000]  即使那是上帝的工作
[00:16:52.000 --> 00:16:55.000]  其實我們都真的要用不同的方法
[00:16:55.000 --> 00:16:57.000]  去讓身邊的弟兄姐妹
[00:16:57.000 --> 00:16:59.000]  看得見那個需要
[00:16:59.000 --> 00:17:01.000]  看得見那個意象
[00:17:01.000 --> 00:17:04.000]  亦都可以計劃或說服弟兄姐妹
[00:17:04.000 --> 00:17:07.000]  其實我們真的有種方法
[00:17:07.000 --> 00:17:11.000]  上帝怎樣受過很實質的工作
[00:17:11.000 --> 00:17:13.000]  讓我們看得到
[00:17:13.000 --> 00:17:15.000]  能夠去到成功
[00:17:15.000 --> 00:17:18.000]  我們都要很細心地去說服
[00:17:18.000 --> 00:17:21.000]  或者鼓勵身邊的人一起去到參與
[00:17:21.000 --> 00:17:23.000]  所以有時候我覺得
[00:17:23.000 --> 00:17:25.000]  可能我們做上帝的工作
[00:17:25.000 --> 00:17:27.000]  有很多的假設
[00:17:27.000 --> 00:17:29.000]  簡單來說就是
[00:17:29.000 --> 00:17:30.000]  其實我們做上帝的工作
[00:17:30.000 --> 00:17:32.000]  很多人之常情的事
[00:17:32.000 --> 00:17:33.000]  我們會擔憂
[00:17:33.000 --> 00:17:35.000]  我們會恐懼
[00:17:35.000 --> 00:17:37.000]  我們原來都要做很多
[00:17:37.000 --> 00:17:40.000]  我們努力的計劃
[00:17:40.000 --> 00:17:43.000]  其實這些都是我們要去到服侍上帝
[00:17:43.000 --> 00:17:45.000]  一些的原則
[00:17:45.000 --> 00:17:49.000]  上帝都喜悅我們這樣去到做
[00:17:49.000 --> 00:17:51.000]  接著我們都想鼓勵弟兄姐妹
[00:17:51.000 --> 00:17:53.000]  有時候我們讀聖經
[00:17:53.000 --> 00:17:55.000]  見到聖經裏面的人物
[00:17:55.000 --> 00:17:57.000]  好像我們今天讀的利希米
[00:17:57.000 --> 00:17:59.000]  心裏會覺得他真的很厲害
[00:17:59.000 --> 00:18:01.000]  我一定不是他
[00:18:01.000 --> 00:18:02.000]  我一定做不到
[00:18:02.000 --> 00:18:04.000]  上帝呼召他而已
[00:18:04.000 --> 00:18:05.000]  和我無關
[00:18:05.000 --> 00:18:07.000]  不過經文我們都見到
[00:18:07.000 --> 00:18:09.000]  利希米其實有他的擔憂
[00:18:09.000 --> 00:18:11.000]  有他的恐懼
[00:18:11.000 --> 00:18:14.000]  他有他的悲哀
[00:18:14.000 --> 00:18:16.000]  有他的感動
[00:18:16.000 --> 00:18:18.000]  其實他都和我們一樣
[00:18:18.000 --> 00:18:22.000]  或者我們和聖經裏面的人物都一樣
[00:18:22.000 --> 00:18:26.000]  有時候我們心裏都會懼怕
[00:18:26.000 --> 00:18:28.000]  又會忐忑不安
[00:18:28.000 --> 00:18:31.000]  不過聖經都將利希米的故事
[00:18:31.000 --> 00:18:33.000]  放在經文裏面
[00:18:33.000 --> 00:18:35.000]  其實都和我們說
[00:18:35.000 --> 00:18:37.000]  上帝都會同樣地
[00:18:37.000 --> 00:18:39.000]  在我們今天的環境
[00:18:39.000 --> 00:18:43.000]  用我們一些獨特的位置和身份
[00:18:43.000 --> 00:18:46.000]  去替他去到工作
[00:18:46.000 --> 00:18:48.000]  即使我們有恐懼
[00:18:48.000 --> 00:18:50.000]  面對很多的威脅
[00:18:50.000 --> 00:18:54.000]  上帝都是默默地陪伴著我們
[00:18:54.000 --> 00:18:58.000]  所以就讓我們即使覺得很困難
[00:18:58.000 --> 00:19:00.000]  甚至是沒有可能的事情
[00:19:00.000 --> 00:19:02.000]  但是我們都能夠知道
[00:19:02.000 --> 00:19:04.000]  原來上帝是這樣的上帝
[00:19:04.000 --> 00:19:06.000]  我們都可以有那份信心
[00:19:06.000 --> 00:19:08.000]  去做上帝的工作

