
[00:00:00.000 --> 00:00:07.000]  在經文之先,想和大家有一個祈禱,我們合眼低頭祈禱吧!
[00:06:44.000 --> 00:06:47.000]  祈禱神能夠聽到和回答他,
[00:06:47.000 --> 00:06:52.000]  然後八至九節,他呼求神不要厭倦,隱藏,
[00:06:52.000 --> 00:06:54.000]  也不要轉身離開,
[00:06:54.000 --> 00:06:57.000]  去到第九節,再一次講話,
[00:06:57.000 --> 00:07:00.000]  他求上帝不要拒絕,也不要離開他,
[00:07:00.000 --> 00:07:05.000]  去到第十節,即或父母離開他,他孤單因人,
[00:07:05.000 --> 00:07:09.000]  他深信主都會收留他,不會令他孤單,
[00:07:09.000 --> 00:07:12.000]  前面的路又怎樣走下去呢?
[00:07:12.000 --> 00:07:16.000]  詩人就求神的指教引導,
[00:07:16.000 --> 00:07:21.000]  變成耶和華好比是他的老師,是他的引導者,
[00:07:21.000 --> 00:07:26.000]  以致他不會交給,也讓他不要交給敵人的手裏,
[00:07:26.000 --> 00:07:28.000]  他所走的路就不會走錯,
[00:07:28.000 --> 00:07:31.000]  而且會走在平坦的裏面,
[00:07:31.000 --> 00:07:35.000]  第三、四是一個很好的總結,
[00:07:35.000 --> 00:07:38.000]  詩人他理清了他的思路之後,
[00:07:38.000 --> 00:07:42.000]  他就發出一個勸告回頌,
[00:07:42.000 --> 00:07:45.000]  他對他說,他深信,
[00:07:45.000 --> 00:07:47.000]  詩人他深信,
[00:07:47.000 --> 00:07:51.000]  他可以在活著的時候看到耶和華恩惠,美善,
[00:07:51.000 --> 00:07:53.000]  因為原文這個字是"Tov",
[00:07:53.000 --> 00:07:56.000]  是講美好的事,美善的事,
[00:07:56.000 --> 00:08:01.000]  由於神回應我們的禱告,
[00:08:01.000 --> 00:08:05.000]  或者處理我們,針對我們,幫助我們的情況,
[00:08:05.000 --> 00:08:07.000]  都有時間表態,有心意,
[00:08:07.000 --> 00:08:11.000]  在當中裏面,我們未必一定即時看到神的作為,
[00:08:11.000 --> 00:08:14.000]  但詩人就提醒我們,
[00:08:14.000 --> 00:08:18.000]  在第十四節,他用了兩個等候耶和華,
[00:08:18.000 --> 00:08:21.000]  等候耶和華,真的需要等候,
[00:08:21.000 --> 00:08:23.000]  因為神有他的時間表,
[00:08:23.000 --> 00:08:25.000]  神有他的計劃,有他的心意,
[00:08:25.000 --> 00:08:28.000]  但最重要在等候耶和華兩個字當中裏面,
[00:08:28.000 --> 00:08:30.000]  他夾雜了一句,
[00:08:30.000 --> 00:08:34.000]  要剛強,要堅定你的心,
[00:08:34.000 --> 00:08:37.000]  當我們想到我們要等候神的時候,
[00:08:37.000 --> 00:08:41.000]  我們需要剛強和堅定我們的心,
[00:08:41.000 --> 00:08:43.000]  以致我們不自喪膽,
[00:08:43.000 --> 00:08:46.000]  仍然心領悅有平安,有信心,
[00:08:46.000 --> 00:08:50.000]  正如摩西去鼓勵約書亞的時候,
[00:08:50.000 --> 00:08:52.000]  都叫他剛強壯膽,
[00:08:52.000 --> 00:08:55.000]  等候神作大靈。
[00:08:55.000 --> 00:08:59.000]  靜姐妹,其實我在做傳道人之前,
[00:08:59.000 --> 00:09:02.000]  我的工作都是比較忙碌,
[00:09:02.000 --> 00:09:04.000]  還有很有挑戰,
[00:09:04.000 --> 00:09:06.000]  甚至可以說是有壓力,
[00:09:06.000 --> 00:09:08.000]  我曾經有一個經歷,
[00:09:08.000 --> 00:09:10.000]  好像敵人,
[00:09:10.000 --> 00:09:12.000]  好像剛才C篇27篇所說,
[00:09:12.000 --> 00:09:14.000]  敵人是四面環繞,
[00:09:14.000 --> 00:09:16.000]  承受很大壓力,
[00:09:16.000 --> 00:09:20.000]  以致甚至那些問題又不能即時解決,
[00:09:20.000 --> 00:09:24.000]  內心裏面有很多困難的位置,
[00:09:24.000 --> 00:09:26.000]  我們很多時候,
[00:09:26.000 --> 00:09:28.000]  我在工作期間,
[00:09:28.000 --> 00:09:31.000]  我吃午飯都會簡單在外面吃午飯,
[00:09:31.000 --> 00:09:35.000]  然後我會去公園打開聖經,
[00:09:35.000 --> 00:09:37.000]  去看聖經,去祈禱,
[00:09:37.000 --> 00:09:39.000]  去仰望神的大靈耳球,
[00:09:39.000 --> 00:09:41.000]  去重新的得力,
[00:09:41.000 --> 00:09:44.000]  去再一次梳理內心的裏面,
[00:09:44.000 --> 00:09:46.000]  因為正如在C篇27篇裏面,
[00:09:46.000 --> 00:09:48.000]  我們要向神呼求,
[00:09:48.000 --> 00:09:52.000]  我記得我有一次的經歷是怎樣呢?
[00:09:52.000 --> 00:09:56.000]  是代表我的公司出席法庭的聆訊,
[00:09:56.000 --> 00:09:58.000]  那時候很多人,
[00:09:58.000 --> 00:10:00.000]  那些大律師,
[00:10:00.000 --> 00:10:02.000]  其他公司都請大律師,
[00:10:02.000 --> 00:10:06.000]  對我作為公司的證人進行質詢,
[00:10:06.000 --> 00:10:10.000]  這個質詢裏面都會很擔心,
[00:10:10.000 --> 00:10:12.000]  和害怕說錯話,
[00:10:12.000 --> 00:10:15.000]  但我們又要講真誠,
[00:10:15.000 --> 00:10:17.000]  又要講真話,
[00:10:17.000 --> 00:10:19.000]  又要能夠講得清楚,
[00:10:19.000 --> 00:10:21.000]  又不要說錯,
[00:10:21.000 --> 00:10:25.000]  甚至不要說一些不合理的話,
[00:10:25.000 --> 00:10:29.000]  所以每次安排做公司的證人的時候,
[00:10:29.000 --> 00:10:32.000]  內心裏面真的要有很多禱告托住,
[00:10:32.000 --> 00:10:34.000]  都是很不容易,
[00:10:34.000 --> 00:10:35.000]  我記得有一次,
[00:10:35.000 --> 00:10:37.000]  我出庭作證是怎樣呢?
[00:10:37.000 --> 00:10:41.000]  早上,終於輪到我的時候,
[00:10:41.000 --> 00:10:44.000]  距離吃飯,休庭吃飯的時間,
[00:10:44.000 --> 00:10:47.000]  有一個多小時,到我出席,
[00:10:47.000 --> 00:10:49.000]  宣誓按著聖經,
[00:10:49.000 --> 00:10:53.000]  我依靠著去作這個作證,
[00:10:53.000 --> 00:10:55.000]  但當中裏面,
[00:10:55.000 --> 00:10:58.000]  一個大律師,一個大律師,
[00:10:58.000 --> 00:11:00.000]  不斷地盤問,質詢,
[00:11:00.000 --> 00:11:02.000]  我要不斷地回應,
[00:11:02.000 --> 00:11:04.000]  再不斷地回應,
[00:11:04.000 --> 00:11:07.000]  有時候心裏面都很害怕,
[00:11:07.000 --> 00:11:08.000]  很害怕什麼?
[00:11:08.000 --> 00:11:10.000]  真的說錯話,
[00:11:10.000 --> 00:11:12.000]  然後時間一點一滴過,
[00:11:12.000 --> 00:11:14.000]  我趕緊吃飯的時候,
[00:11:14.000 --> 00:11:17.000]  我就更加,不如快點完,
[00:11:17.000 --> 00:11:19.000]  我就在這裏禱告,
[00:11:19.000 --> 00:11:20.000]  又在這裏回答,
[00:11:20.000 --> 00:11:21.000]  又在這裏禱告,
[00:11:21.000 --> 00:11:22.000]  又在這裏回答,
[00:11:22.000 --> 00:11:24.000]  當然是禱誨心裏面的禱告,
[00:11:24.000 --> 00:11:28.000]  但怎知,神好像沒有聽我的說話,
[00:11:28.000 --> 00:11:29.000]  沒有聽我的呼求,
[00:11:29.000 --> 00:11:32.000]  竟然這個靈訊對我的部分,
[00:11:32.000 --> 00:11:33.000]  是沒有停下來,
[00:11:33.000 --> 00:11:35.000]  而沒有停下來之中,
[00:11:35.000 --> 00:11:38.000]  然後午飯休會,
[00:11:38.000 --> 00:11:39.000]  因為作為證人,
[00:11:39.000 --> 00:11:40.000]  這個休會的時間,
[00:11:40.000 --> 00:11:42.000]  休庭的時間,
[00:11:42.000 --> 00:11:44.000]  我是不可以和任何人聊天,
[00:11:44.000 --> 00:11:46.000]  不可以和自己的律師聊天,
[00:11:46.000 --> 00:11:48.000]  又不可以和同事聊天,
[00:11:48.000 --> 00:11:51.000]  去梳理剛才所想的事情,
[00:11:51.000 --> 00:11:54.000]  以致在那個時候,
[00:11:54.000 --> 00:11:58.000]  我只能夠孤單的一個人去吃飯,
[00:11:58.000 --> 00:12:00.000]  或者是那種,
[00:12:00.000 --> 00:12:02.000]  不可以依靠任何人,
[00:12:02.000 --> 00:12:05.000]  靠自己,其實心裏面都有點亂,
[00:12:05.000 --> 00:12:07.000]  但接著,吃完飯,
[00:12:07.000 --> 00:12:08.000]  匆匆吃完飯之後,
[00:12:08.000 --> 00:12:10.000]  就回到法庭,
[00:12:10.000 --> 00:12:11.000]  有一個房間,
[00:12:11.000 --> 00:12:14.000]  讓證人在那裏休息,
[00:12:14.000 --> 00:12:16.000]  只有我一個人,
[00:12:16.000 --> 00:12:18.000]  那時候,我要做的事情是甚麼呢?
[00:12:18.000 --> 00:12:20.000]  想不到那麼多了,
[00:12:20.000 --> 00:12:22.000]  祈禱,依靠神,
[00:12:22.000 --> 00:12:23.000]  仰望神的恩典,
[00:12:23.000 --> 00:12:26.000]  我深信神會有奇妙的作為,
[00:12:26.000 --> 00:12:28.000]  接著到下午的時候,
[00:12:28.000 --> 00:12:31.000]  就到我接著要出庭,
[00:12:31.000 --> 00:12:33.000]  接著有些大狀,
[00:12:33.000 --> 00:12:34.000]  也不是我的問題,
[00:12:34.000 --> 00:12:36.000]  奇妙的事情發生了,
[00:12:36.000 --> 00:12:38.000]  竟然在很短的時間,
[00:12:38.000 --> 00:12:40.000]  就已經完結了,
[00:12:40.000 --> 00:12:42.000]  是順利的完結了,
[00:12:42.000 --> 00:12:44.000]  同事跟我說,
[00:12:44.000 --> 00:12:45.000]  你沒有說錯話,
[00:12:45.000 --> 00:12:47.000]  也很好,說得很清楚,
[00:12:47.000 --> 00:12:49.000]  我真的很感恩,
[00:12:49.000 --> 00:12:51.000]  因為在這裏我經歷到一件事,
[00:12:51.000 --> 00:12:53.000]  有時候我們靠自己,
[00:12:53.000 --> 00:12:55.000]  不能夠處理很多的困難,
[00:12:55.000 --> 00:12:57.000]  四面受敵,有壓力,
[00:12:57.000 --> 00:13:00.000]  我們都不能夠去處理得到,
[00:13:00.000 --> 00:13:02.000]  但在這裏我看到一件事,
[00:13:02.000 --> 00:13:05.000]  經歷到神是我的亮光,
[00:13:05.000 --> 00:13:06.000]  我看得清楚,
[00:13:06.000 --> 00:13:07.000]  我怎樣去回應,
[00:13:07.000 --> 00:13:09.000]  神是我的拯救,
[00:13:09.000 --> 00:13:11.000]  我知道終會完結,
[00:13:11.000 --> 00:13:13.000]  是順利的完結,
[00:13:13.000 --> 00:13:14.000]  神亦都是我的保障,
[00:13:14.000 --> 00:13:15.000]  我內心裏面,
[00:13:15.000 --> 00:13:16.000]  這樣去依靠神,
[00:13:16.000 --> 00:13:18.000]  縱然是孤單一人,
[00:13:18.000 --> 00:13:19.000]  不可以跟人傾談,
[00:13:19.000 --> 00:13:21.000]  不可以問自己的律師,
[00:13:21.000 --> 00:13:23.000]  只有一個人去面對,
[00:13:23.000 --> 00:13:24.000]  但有神的同在,
[00:13:24.000 --> 00:13:25.000]  是很感恩,
[00:13:25.000 --> 00:13:27.000]  正如詩人二十七篇,
[00:13:27.000 --> 00:13:29.000]  四至六節都說到,
[00:13:29.000 --> 00:13:30.000]  我有一件事,
[00:13:30.000 --> 00:13:32.000]  就是曾久高耶和華,
[00:13:32.000 --> 00:13:34.000]  要一生一世住在耶和華殿,
[00:13:34.000 --> 00:13:36.000]  是一件很不可避免的事,
[00:13:36.000 --> 00:13:39.000]  當我想到這個內容的時候,
[00:13:39.000 --> 00:13:41.000]  我是十分之感恩,
[00:13:41.000 --> 00:13:42.000]  但同樣地,
[00:13:42.000 --> 00:13:43.000]  姐妹,
[00:13:43.000 --> 00:13:45.000]  當我們看到這篇詩詩的時候,
[00:13:45.000 --> 00:13:46.000]  我們盼望,
[00:13:46.000 --> 00:13:48.000]  我們面對困難的時候,
[00:13:48.000 --> 00:13:51.000]  我們都可以能夠依靠神,
[00:13:51.000 --> 00:13:54.000]  我記得有一個芝弟跟我說一樣事情,
[00:13:54.000 --> 00:13:56.000]  他說正是面對一個困難,
[00:13:56.000 --> 00:13:58.000]  正是我分享完這篇詩詩的時候,
[00:13:58.000 --> 00:14:00.000]  他跟我說他面對一個困難,
[00:14:00.000 --> 00:14:03.000]  他說我面對一個工作的轉變,
[00:14:03.000 --> 00:14:05.000]  他當時說沒有了一份工作,
[00:14:05.000 --> 00:14:06.000]  種種的困難,
[00:14:06.000 --> 00:14:08.000]  但在當中,
[00:14:08.000 --> 00:14:13.000]  他說很難有這麼大信心,
[00:14:13.000 --> 00:14:15.000]  去依靠和等候神的作為,
[00:14:15.000 --> 00:14:18.000]  但我為他祈禱,
[00:14:18.000 --> 00:14:21.000]  其實少年人都會有同樣的壓力,
[00:14:21.000 --> 00:14:23.000]  就是為了學業有壓力,
[00:14:23.000 --> 00:14:25.000]  我們家庭的可能為了家庭有壓力,
[00:14:25.000 --> 00:14:27.000]  為了我們的家人有壓力,
[00:14:27.000 --> 00:14:30.000]  我們好像有很多壓力在我們身邊,
[00:14:30.000 --> 00:14:32.000]  我們求主繼續幫助我們,
[00:14:32.000 --> 00:14:36.000]  以致我們能夠依靠仰望神的保守,
[00:14:36.000 --> 00:14:38.000]  在臨前十章十三節,
[00:14:38.000 --> 00:14:39.000]  是曾經這樣說,
[00:14:39.000 --> 00:14:41.000]  你所遇見的試探,
[00:14:41.000 --> 00:14:43.000]  無非是人所難受的,
[00:14:43.000 --> 00:14:44.000]  是信實的,
[00:14:44.000 --> 00:14:48.000]  必不叫你受試探過於所難受的,
[00:14:48.000 --> 00:14:49.000]  在受試探的時候,
[00:14:49.000 --> 00:14:52.000]  總要給你們開一條出路,
[00:14:52.000 --> 00:14:54.000]  叫你們忍受得住,
[00:14:54.000 --> 00:14:55.000]  其實願聞試探,
[00:14:55.000 --> 00:14:57.000]  也都是代表試煉,
[00:14:57.000 --> 00:14:59.000]  當我們經歷了試煉的時候,
[00:14:59.000 --> 00:15:00.000]  在當中裡面,
[00:15:00.000 --> 00:15:01.000]  看到神給我們出路,
[00:15:01.000 --> 00:15:03.000]  而給我們的試煉,
[00:15:03.000 --> 00:15:04.000]  都是神有保守,
[00:15:04.000 --> 00:15:06.000]  我們能夠經歷得到,
[00:15:06.000 --> 00:15:08.000]  有主的導引,
[00:15:08.000 --> 00:15:10.000]  我們能夠得著平安,
[00:15:10.000 --> 00:15:11.000]  但在當中,
[00:15:11.000 --> 00:15:12.000]  信心的等待,
[00:15:12.000 --> 00:15:14.000]  是需要我們有剛強的心,
[00:15:14.000 --> 00:15:16.000]  堅定的心,
[00:15:16.000 --> 00:15:18.000]  最後,
[00:15:18.000 --> 00:15:20.000]  我帶領大家做個結束的祈禱,
[00:15:20.000 --> 00:15:22.000]  我們同心討告,
[00:15:22.000 --> 00:15:26.000]  出於我們遇見困難是真實的,
[00:15:26.000 --> 00:15:28.000]  是影響我們的家庭,
[00:15:28.000 --> 00:15:29.000]  我們的工作,
[00:15:29.000 --> 00:15:31.000]  我們個人的心情,
[00:15:31.000 --> 00:15:32.000]  靠自己,
[00:15:32.000 --> 00:15:34.000]  我們知道不能夠面對,
[00:15:34.000 --> 00:15:37.000]  求主讓我們在這個困難的當中裡面,
[00:15:37.000 --> 00:15:39.000]  看到主的拯救和保障,
[00:15:39.000 --> 00:15:42.000]  並在神的關係當中,
[00:15:42.000 --> 00:15:44.000]  找到安全感,
[00:15:44.000 --> 00:15:45.000]  我們深信,
[00:15:45.000 --> 00:15:47.000]  主會向屬你的兒女,
[00:15:47.000 --> 00:15:49.000]  施憐憫和幫助,
[00:15:49.000 --> 00:15:52.000]  在我們這個等待的時候,
[00:15:52.000 --> 00:15:56.000]  求主給我們有剛強和堅定的心,
[00:15:57.000 --> 00:15:59.000]  行切地等候,
[00:15:59.000 --> 00:16:00.000]  不自喪膽,
[00:16:00.000 --> 00:16:03.000]  感謝主你是我們的亮光,
[00:16:03.000 --> 00:16:05.000]  是我們的拯救和保障,
[00:16:05.000 --> 00:16:06.000]  正如私人,
[00:16:06.000 --> 00:16:08.000]  我們有一件事,
[00:16:08.000 --> 00:16:10.000]  就是常在主的裡面親近主,
[00:16:10.000 --> 00:16:12.000]  仰望主的榮利,
[00:16:12.000 --> 00:16:14.000]  並向主求民,
[00:16:14.000 --> 00:16:18.000]  主也求你去順聽我們的禱告,
[00:16:18.000 --> 00:16:21.000]  我們都是一班很需要神的恩典,
[00:16:21.000 --> 00:16:23.000]  更加需要你神的同在的人,
[00:16:23.000 --> 00:16:24.000]  我們今天禱告,
[00:16:24.000 --> 00:16:26.000]  是奉主耶穌基督的名字,
[00:16:26.000 --> 00:16:27.000]  阿們。
[00:16:27.000 --> 00:16:29.000]  弟兄姊妹,
[00:16:29.000 --> 00:16:30.000]  下集再見!
[00:16:30.000 --> 00:16:52.000]  (音樂)

