
[00:00:00.000 --> 00:00:04.600]  進入秋天仍然都叫炎熱的日子
[00:03:13.600 --> 00:03:19.600]  一年四次來紀念亡國的痛苦
[00:03:19.600 --> 00:03:22.600]  五月差不多是水尾
[00:03:22.600 --> 00:03:24.600]  其實是從十月開始
[00:03:24.600 --> 00:03:29.600]  應該是七月、十月、四月、五月
[00:03:29.600 --> 00:03:31.600]  就是四次的
[00:03:31.600 --> 00:03:33.600]  他們聚在一起
[00:03:33.600 --> 00:03:36.600]  在神面前又取空、又哀哭
[00:03:36.600 --> 00:03:38.600]  又哭到不似人形
[00:03:38.600 --> 00:03:41.600]  尤其是當大家都在哭的時候
[00:03:41.600 --> 00:03:43.600]  你就會被挑動
[00:03:43.600 --> 00:03:44.600]  會不會啊?
[00:03:44.600 --> 00:03:45.600]  你裡面的憂傷
[00:03:45.600 --> 00:03:49.600]  因為別人的哀哭、抽肅
[00:03:49.600 --> 00:03:54.600]  你都情不自禁進入這種憂傷
[00:03:54.600 --> 00:03:59.600]  猶太人在撒加利亞書第八章之前
[00:03:59.600 --> 00:04:01.600]  都是一年四次
[00:04:01.600 --> 00:04:03.600]  做了七十年
[00:04:03.600 --> 00:04:04.600]  這七十年是什麼日子呢?
[00:04:04.600 --> 00:04:06.600]  就是亡國的日子
[00:04:06.600 --> 00:04:08.600]  直至他們在巴比倫回歸
[00:04:08.600 --> 00:04:11.600]  在四百多年回歸的時候
[00:04:11.600 --> 00:04:13.600]  這七十年
[00:04:13.600 --> 00:04:16.600]  他們每年都有四個月份
[00:04:16.600 --> 00:04:19.600]  一齊哀哭、一齊呼吸
[00:04:19.600 --> 00:04:22.600]  一齊讀耶利米愛歌
[00:04:22.600 --> 00:04:25.600]  這就是這本書愛歌的背景
[00:04:25.600 --> 00:04:26.600]  但對於很多人來說
[00:04:26.600 --> 00:04:28.600]  我們更困擾的是
[00:04:28.600 --> 00:04:34.600]  為什麼神要動手來砌耶路撒冷呢?
[00:04:34.600 --> 00:04:36.600]  祂不是你的聖神嗎?
[00:04:36.600 --> 00:04:38.600]  祂不是你的腳椅嗎?
[00:04:38.600 --> 00:04:41.600]  你為什麼可以掩面不看祂呢?
[00:04:41.600 --> 00:04:44.600]  幸好聖經裡為我們存留
[00:04:44.600 --> 00:04:45.600]  不只是耶利米愛歌
[00:04:45.600 --> 00:04:49.600]  那種呼喊聲、哭聲
[00:04:49.600 --> 00:04:56.600]  裡面保存了歷史書、獵王記、歷代誌
[00:04:56.600 --> 00:04:59.600]  解釋為什麼他們會進入亡國
[00:04:59.600 --> 00:05:03.600]  其實並不是忽然間的戰事臨到
[00:05:03.600 --> 00:05:08.600]  587年是正式的猶太人進入亡國
[00:05:08.600 --> 00:05:14.600]  在十年前他們已經被尼泊爾格尼撒王圍城了一次
[00:05:14.600 --> 00:05:19.600]  那一次是火中抽出來的柴枝
[00:05:19.600 --> 00:05:22.600]  就是說神要動手
[00:05:22.600 --> 00:05:26.600]  其實祂會透過先知書、以賽亞書
[00:05:26.600 --> 00:05:30.600]  透過以西傑書、透過耶利米這些先知
[00:05:30.600 --> 00:05:32.600]  不停地來勸喻
[00:05:32.600 --> 00:05:35.600]  你好悲哀、你好回歸
[00:05:35.600 --> 00:05:37.600]  以後很快就到了
[00:05:37.600 --> 00:05:41.600]  這些先知又說有各種證據
[00:05:41.600 --> 00:05:44.600]  你看得到的跡象就知道了
[00:05:44.600 --> 00:05:48.600]  不要輕看神的憤怒
[00:05:48.600 --> 00:05:53.600]  當神要向耶路撒冷發烈路的日子
[00:05:53.600 --> 00:05:55.600]  是沒有人能夠抵擋得住的
[00:05:55.600 --> 00:05:58.600]  當然在亡國之後
[00:05:58.600 --> 00:06:02.600]  有另外一些文學又會出現
[00:06:02.600 --> 00:06:06.600]  我看看這個如何使用
[00:06:06.600 --> 00:06:07.600]  OK
[00:06:07.600 --> 00:06:12.600]  另外有文學
[00:06:12.600 --> 00:06:15.600]  剛才我已經一口氣說了以賽亞書、耶利米書
[00:06:15.600 --> 00:06:19.600]  以及以西傑書
[00:06:19.600 --> 00:06:21.600]  這次坐前一點會比較有好處
[00:06:21.600 --> 00:06:24.600]  螢幕原來是有限的
[00:06:24.600 --> 00:06:27.600]  大家坐前一點會看得清楚一點
[00:06:27.600 --> 00:06:34.600]  然後關於回轉、敬畏神、守約
[00:06:34.600 --> 00:06:38.600]  這個我們叫生命神學的重點
[00:06:38.600 --> 00:06:40.600]  在《生命記》一早就說了
[00:06:40.600 --> 00:06:46.600]  背若是會遭到禍患
[00:06:46.600 --> 00:06:48.600]  落在神的奏奏當中
[00:06:48.600 --> 00:06:51.600]  而你能夠守約、你能夠回轉
[00:06:51.600 --> 00:06:54.600]  就在神的祝福裏面
[00:06:54.600 --> 00:07:01.600]  而597年、587年就應驗了《生命記》所說的
[00:07:01.600 --> 00:07:03.600]  大家知道《生命記》什麼時候寫的嗎
[00:07:03.600 --> 00:07:07.600]  簡單來說不要想得太複雜
[00:07:07.600 --> 00:07:10.600]  就是他們在摩亞平原還沒有進入迦南
[00:07:10.600 --> 00:07:12.600]  摩西已經跟他們說
[00:07:12.600 --> 00:07:15.600]  神將美地、英去之地賜給你們
[00:07:15.600 --> 00:07:22.600]  但是不要當神的恩典是必然的
[00:07:22.600 --> 00:07:26.600]  你去守節、你去敬畏神
[00:07:26.600 --> 00:07:28.600]  你去守你的盟約
[00:07:28.600 --> 00:07:30.600]  神必定叫地圖為你效力
[00:07:30.600 --> 00:07:33.600]  你要知道這個地圖不是屬於你的
[00:07:33.600 --> 00:07:36.600]  本來不是屬於你的
[00:07:36.600 --> 00:07:40.600]  本來這個地圖上的國民、國族已經被趕出去
[00:07:40.600 --> 00:07:42.600]  所以今天以色列、以色列
[00:07:42.600 --> 00:07:44.600]  你能夠存在這個地圖
[00:07:44.600 --> 00:07:46.600]  你都可能會被趕出去
[00:07:46.600 --> 00:07:48.600]  如果你拜偶像
[00:07:48.600 --> 00:07:55.600]  如果你做各樣背若不守律法的事
[00:07:55.600 --> 00:07:58.600]  一天你都會被這個地圖套出來
[00:07:58.600 --> 00:08:01.600]  這個就是《生命記》用的字眼
[00:08:01.600 --> 00:08:04.600]  守若蒙福
[00:08:04.600 --> 00:08:07.600]  背若蒙奏奏
[00:08:07.600 --> 00:08:09.600]  就是這樣
[00:08:09.600 --> 00:08:11.600]  還有當然烈王記下
[00:08:11.600 --> 00:08:13.600]  所羅門的祈禱已經提到
[00:08:13.600 --> 00:08:15.600]  將來你的百姓被擄
[00:08:15.600 --> 00:08:17.600]  如果向著這個殿來禱告的時候
[00:08:17.600 --> 00:08:20.600]  求你從天上垂聽
[00:08:20.600 --> 00:08:23.600]  而烈王記一直記載
[00:08:23.600 --> 00:08:26.600]  以色列諸王
[00:08:26.600 --> 00:08:28.600]  包括首先不覺亡國
[00:08:28.600 --> 00:08:30.600]  然後南國猶大
[00:08:30.600 --> 00:08:31.600]  一直背棄神
[00:08:31.600 --> 00:08:34.600]  一直聽不到神的話
[00:08:34.600 --> 00:08:37.600]  一直存在一種僥倖心態
[00:08:37.600 --> 00:08:40.600]  覺得不需要對神那麼認真
[00:08:40.600 --> 00:08:43.600]  每天我們的盈盈盈盈賺到多少錢
[00:08:43.600 --> 00:08:45.600]  我們被我們淪捨虧欠
[00:08:45.600 --> 00:08:47.600]  那些就斤斤計較
[00:08:47.600 --> 00:08:48.600]  但在大是大非
[00:08:48.600 --> 00:08:50.600]  在跟隨神的事上
[00:08:50.600 --> 00:08:52.600]  對神是不認真
[00:08:52.600 --> 00:08:54.600]  烈王記就將烈王
[00:08:54.600 --> 00:08:56.600]  就是怎樣來背棄神
[00:08:56.600 --> 00:08:58.600]  殺自己的兒子
[00:08:58.600 --> 00:08:59.600]  獻在祭壇上
[00:08:59.600 --> 00:09:00.600]  獻人祭
[00:09:00.600 --> 00:09:05.600]  這些情景一幕一幕被記錄下來
[00:09:05.600 --> 00:09:07.600]  烈王記應該在亡國之前
[00:09:07.600 --> 00:09:10.600]  是最後一個反省
[00:09:10.600 --> 00:09:12.600]  就是為什麼我們得地
[00:09:12.600 --> 00:09:14.600]  而最後失地呢
[00:09:14.600 --> 00:09:16.600]  從得地到失地
[00:09:16.600 --> 00:09:18.600]  就是整個生命紀的
[00:09:18.600 --> 00:09:21.600]  我們叫生命歷史的作家
[00:09:21.600 --> 00:09:24.600]  他提出約書亞是得地
[00:09:24.600 --> 00:09:26.600]  但為什麼去到西底加
[00:09:26.600 --> 00:09:27.600]  全部輸了呢
[00:09:27.600 --> 00:09:29.600]  為什麼去到約瓦京
[00:09:29.600 --> 00:09:33.600]  已經來到耶路撒冷城被圍困呢
[00:09:33.600 --> 00:09:37.600]  這些不是歷史的偶然
[00:09:37.600 --> 00:09:40.600]  這些是神話語的應驗
[00:09:40.600 --> 00:09:42.600]  當然還有一些慘情文
[00:09:42.600 --> 00:09:44.600]  約伯記
[00:09:44.600 --> 00:09:46.600]  大家看到約伯記
[00:09:46.600 --> 00:09:48.600]  真的經歷了這些苦難
[00:09:48.600 --> 00:09:50.600]  所有的兒女
[00:09:50.600 --> 00:09:54.600]  都被巴比倫
[00:09:54.600 --> 00:09:56.600]  亞述
[00:09:56.600 --> 00:09:58.600]  像船幅一樣奪走
[00:09:58.600 --> 00:10:01.600]  什麼都沒有的時候
[00:10:01.600 --> 00:10:05.600]  信仰都去到一個崩潰的邊緣
[00:10:05.600 --> 00:10:07.600]  究竟還有沒有神呢
[00:10:07.600 --> 00:10:09.600]  神是不是聽人祈禱呢
[00:10:09.600 --> 00:10:12.600]  神是不是一個守約斯慈愛的神呢
[00:10:12.600 --> 00:10:15.600]  當然我們看到這件事
[00:10:15.600 --> 00:10:19.600]  沒有想過神在以色列做了很多好事
[00:10:19.600 --> 00:10:24.600]  不過那些都是理所當然
[00:10:24.600 --> 00:10:26.600]  我是基督徒祝福我
[00:10:26.600 --> 00:10:28.600]  是不是本份呢
[00:10:28.600 --> 00:10:29.600]  我信耶穌
[00:10:29.600 --> 00:10:31.600]  你帶我去天堂是不是本份呢
[00:10:31.600 --> 00:10:33.600]  但原來在生活裏
[00:10:33.600 --> 00:10:35.600]  很多地方我們不敬畏神
[00:10:35.600 --> 00:10:38.600]  很多地方當神是沒有到
[00:10:38.600 --> 00:10:40.600]  連我們在職場裏
[00:10:40.600 --> 00:10:43.600]  我們都不覺得神是參與其中
[00:10:43.600 --> 00:10:45.600]  不過到苦難來臨的時候
[00:10:45.600 --> 00:10:47.600]  當我們很悲情
[00:10:47.600 --> 00:10:49.600]  當我們很迷失的時候
[00:10:49.600 --> 00:10:51.600]  我們就會問神
[00:10:51.600 --> 00:10:53.600]  神你去了哪裏
[00:10:53.600 --> 00:10:57.600]  正如在離婚的邊緣
[00:10:57.600 --> 00:10:59.600]  配偶跟你說的話
[00:10:59.600 --> 00:11:01.600]  一句都聽不進去
[00:11:01.600 --> 00:11:03.600]  到真是婚姻破裂
[00:11:03.600 --> 00:11:07.600]  你就每一句都想起來
[00:11:07.600 --> 00:11:11.600]  以色列都是一個這樣的情境
[00:11:11.600 --> 00:11:13.600]  亡國之後
[00:11:13.600 --> 00:11:15.600]  約伯的苦難文學
[00:11:15.600 --> 00:11:17.600]  當然約伯故事的人物
[00:11:17.600 --> 00:11:20.600]  不是亡國之後的人物
[00:11:20.600 --> 00:11:22.600]  可能是阿伯拉罕
[00:11:22.600 --> 00:11:24.600]  或更早期
[00:11:24.600 --> 00:11:29.600]  好像今天還在說明末清初的武俠小說
[00:11:29.600 --> 00:11:31.600]  是今天的國內電影
[00:11:31.600 --> 00:11:34.600]  但故事的主角是在說明末
[00:11:34.600 --> 00:11:36.600]  大家明白嗎
[00:11:36.600 --> 00:11:40.600]  我們要將故事的場景
[00:11:40.600 --> 00:11:44.600]  和故事的寫作距離分開
[00:11:44.600 --> 00:11:46.600]  最簡單的
[00:11:46.600 --> 00:11:48.600]  我們中國人最熟悉的
[00:11:48.600 --> 00:11:52.600]  唐三藏取西經
[00:11:52.600 --> 00:11:54.600]  我這樣說才算
[00:11:54.600 --> 00:11:56.600]  是何時的事
[00:11:56.600 --> 00:11:57.600]  唐朝嘛
[00:11:57.600 --> 00:11:59.600]  所以叫唐三藏
[00:11:59.600 --> 00:12:02.600]  但西遊記這本書是何時寫的
[00:12:02.600 --> 00:12:04.600]  是明朝寫的
[00:12:04.600 --> 00:12:12.600]  故事的場景和寫作出書的場景
[00:12:12.600 --> 00:12:16.600]  不要太快畫個等號
[00:12:16.600 --> 00:12:19.600]  當然保羅的書信大部分都是保羅寫的
[00:12:19.600 --> 00:12:21.600]  保羅在世時寫給提摩太的
[00:12:21.600 --> 00:12:23.600]  寫給提多的
[00:12:23.600 --> 00:12:25.600]  寫給哥倫多教會的
[00:12:25.600 --> 00:12:30.600]  這些就是寫作的場景和真實的人物是同一個場景
[00:12:30.600 --> 00:12:34.600]  但尤其是文學性的寫作
[00:12:34.600 --> 00:12:36.600]  或歷史性的寫作
[00:12:36.600 --> 00:12:40.600]  沒理由從約書亞的年代寫下來
[00:12:40.600 --> 00:12:42.600]  到亡國時
[00:12:42.600 --> 00:12:45.600]  經過了四百年五百年民族的歷史
[00:12:45.600 --> 00:12:47.600]  你去寫這段歷史的時候
[00:12:47.600 --> 00:12:50.600]  其實不是約書亞寫自己的故事
[00:12:50.600 --> 00:12:52.600]  是亡國時
[00:12:52.600 --> 00:12:54.600]  或寫這些書卷何時寫的時候
[00:12:54.600 --> 00:12:57.600]  再套用這些歷史人物
[00:12:57.600 --> 00:12:59.600]  他們的歷史發展的過程
[00:12:59.600 --> 00:13:02.600]  不是同一個時間
[00:13:02.600 --> 00:13:06.600]  我從約伯記就差很遠
[00:13:06.600 --> 00:13:10.600]  約伯不是寫約伯記的人
[00:13:10.600 --> 00:13:12.600]  行不行
[00:13:12.600 --> 00:13:18.600]  他說在東方人中沒有人的智慧夠他大
[00:13:18.600 --> 00:13:20.600]  不是約伯寫自己的
[00:13:20.600 --> 00:13:22.600]  是別人來寫約伯的
[00:13:22.600 --> 00:13:25.600]  如果你仔細來讀
[00:13:25.600 --> 00:13:27.600]  在約伯記甚至連耶和華
[00:13:27.600 --> 00:13:31.600]  這個信仰神的名字都很少用到
[00:13:31.600 --> 00:13:37.600]  因為那個年代還沒有這種神學觀念
[00:13:37.600 --> 00:13:39.600]  雖然他用一個古代的人物
[00:13:39.600 --> 00:13:43.600]  去表達民族的辛酸
[00:13:43.600 --> 00:13:46.600]  我想說的就是這件事
[00:13:46.600 --> 00:13:49.600]  亡國不是一件小事
[00:13:49.600 --> 00:13:52.600]  無論在神學的發展上
[00:13:52.600 --> 00:13:55.600]  民族的信仰上
[00:13:55.600 --> 00:13:57.600]  在民族的寫作上
[00:13:57.600 --> 00:14:00.600]  民族的歷史感上
[00:14:00.600 --> 00:14:05.600]  全部都是在這種新的刺激下
[00:14:05.600 --> 00:14:07.600]  大量的出現
[00:14:07.600 --> 00:14:09.600]  我又說了
[00:14:09.600 --> 00:14:12.600]  例如烈王記和歷代志的分別
[00:14:12.600 --> 00:14:14.600]  大家知不知道嗎
[00:14:14.600 --> 00:14:15.600]  在哪裡
[00:14:15.600 --> 00:14:17.600]  其實都是說大衛
[00:14:17.600 --> 00:14:18.600]  都是說所羅門
[00:14:18.600 --> 00:14:20.600]  都是說猶大的君王
[00:14:20.600 --> 00:14:22.600]  但歷代志是亡國之後
[00:14:22.600 --> 00:14:26.600]  最低限度是70年之後
[00:14:26.600 --> 00:14:32.600]  從巴比倫波斯回國之後
[00:14:32.600 --> 00:14:34.600]  要重建民族
[00:14:34.600 --> 00:14:36.600]  在那段時間來寫歷代志
[00:14:36.600 --> 00:14:38.600]  所以歷代志和烈王記
[00:14:38.600 --> 00:14:41.600]  有一個歷史的差距在這裡
[00:14:41.600 --> 00:14:43.600]  烈王記還在反省
[00:14:43.600 --> 00:14:45.600]  民族為什麼會搞成這樣
[00:14:45.600 --> 00:14:47.600]  為什麼會這麼傷痛
[00:14:47.600 --> 00:14:49.600]  歷代志就說我們現在都回來了
[00:14:49.600 --> 00:14:51.600]  不要只顧著傷痛
[00:14:51.600 --> 00:14:53.600]  我們要重建
[00:14:53.600 --> 00:14:55.600]  我們為什麼要說大衛的故事
[00:14:55.600 --> 00:14:57.600]  因為他是一個建造聖殿的人
[00:14:57.600 --> 00:14:59.600]  為什麼要說所羅門的故事
[00:14:59.600 --> 00:15:01.600]  因為他是建造聖殿的人
[00:15:01.600 --> 00:15:03.600]  大家知道回歸的民族
[00:15:03.600 --> 00:15:05.600]  其中一個最重要的
[00:15:05.600 --> 00:15:08.600]  民族的努力就是重建聖殿
[00:15:08.600 --> 00:15:10.600]  首先重建祭壇
[00:15:10.600 --> 00:15:12.600]  在亡國這麼多日子
[00:15:12.600 --> 00:15:14.600]  因為沒有祭壇
[00:15:14.600 --> 00:15:16.600]  所以也沒有敬拜
[00:15:16.600 --> 00:15:18.600]  也不能在那裡贖罪
[00:15:18.600 --> 00:15:20.600]  不能獻梵祭
[00:15:20.600 --> 00:15:22.600]  所以第一件事
[00:15:22.600 --> 00:15:24.600]  聖殿雖然還沒建成
[00:15:24.600 --> 00:15:26.600]  但我們還是建立了這個梵祭壇
[00:15:26.600 --> 00:15:28.600]  在那裡為祖先認罪
[00:15:28.600 --> 00:15:30.600]  為自己這個民族認罪
[00:15:30.600 --> 00:15:32.600]  這樣他們就可以
[00:15:32.600 --> 00:15:34.600]  最低限度在他們的神學觀念
[00:15:34.600 --> 00:15:36.600]  和神的關係重新駁上了
[00:15:36.600 --> 00:15:40.600]  然後再繼續
[00:15:40.600 --> 00:15:42.600]  譬如透過黑蓋先知
[00:15:42.600 --> 00:15:44.600]  或者是透過其他人的努力
[00:15:44.600 --> 00:15:46.600]  就養一個
[00:15:46.600 --> 00:15:48.600]  我們叫自然的
[00:15:48.600 --> 00:15:50.600]  我們叫戰後餘生
[00:15:50.600 --> 00:15:52.600]  我們叫餘民
[00:15:52.600 --> 00:15:54.600]  大家在同一個目標裡
[00:15:54.600 --> 00:15:56.600]  重建所羅門之後的
[00:15:56.600 --> 00:15:58.600]  第二個聖殿
[00:15:58.600 --> 00:16:02.600]  我稍微說一說
[00:16:02.600 --> 00:16:04.600]  我希望給大家一點歷史感
[00:16:04.600 --> 00:16:08.600]  這些書卷在不同的年代寫成
[00:16:08.600 --> 00:16:10.600]  所以觀點會不同
[00:16:10.600 --> 00:16:12.600]  寫作的目的也會不同
[00:16:12.600 --> 00:16:16.600]  就算有些看起來
[00:16:16.600 --> 00:16:18.600]  好像約伯記的故事
[00:16:18.600 --> 00:16:20.600]  是很早期的
[00:16:20.600 --> 00:16:22.600]  但寫作的可能就是在亡國之後
[00:16:22.600 --> 00:16:24.600]  面對這種民族的痛苦
[00:16:24.600 --> 00:16:26.600]  一種神學反省
[00:16:26.600 --> 00:16:30.600]  我們繼續下去
[00:16:30.600 --> 00:16:34.600]  在587年亡國之後
[00:16:34.600 --> 00:16:36.600]  大家記不記得我說
[00:16:36.600 --> 00:16:38.600]  亡國災灘經過兩個階段
[00:16:38.600 --> 00:16:40.600]  十年前已經來過一次
[00:16:40.600 --> 00:16:42.600]  597差不多滅亡了
[00:16:44.600 --> 00:16:46.600]  神給他們休息一下
[00:16:46.600 --> 00:16:48.600]  要回轉就是最後一刻
[00:16:48.600 --> 00:16:50.600]  已經11點鐘了
[00:16:50.600 --> 00:16:52.600]  當12點鐘的鐘打響的時候
[00:16:52.600 --> 00:16:54.600]  你連回轉的機會都沒有
[00:16:54.600 --> 00:16:58.600]  597
[00:16:58.600 --> 00:17:00.600]  神給了11點鐘的鐘聲他們
[00:17:00.600 --> 00:17:04.600]  587
[00:17:04.600 --> 00:17:06.600]  就真的進入亡國
[00:17:06.600 --> 00:17:08.600]  我們看到
[00:17:08.600 --> 00:17:10.600]  在耶利米蘇41章
[00:17:10.600 --> 00:17:12.600]  4到7節上面也有說
[00:17:12.600 --> 00:17:14.600]  在那個時間
[00:17:14.600 --> 00:17:16.600]  耶路撒冷亡了
[00:17:16.600 --> 00:17:18.600]  在耶路撒冷北面的事件
[00:17:18.600 --> 00:17:20.600]  竟然有一群人
[00:17:20.600 --> 00:17:24.600]  從事件來到耶路撒冷
[00:17:24.600 --> 00:17:26.600]  他們想做什麼呢
[00:17:26.600 --> 00:17:28.600]  聖殿已經沒有了
[00:17:28.600 --> 00:17:30.600]  祭壇也沒有了
[00:17:30.600 --> 00:17:32.600]  但他們在那裡有什麼可以做呢
[00:17:32.600 --> 00:17:34.600]  他們在那裡做的就是
[00:17:34.600 --> 00:17:36.600]  在聖殿的遺址
[00:17:36.600 --> 00:17:38.600]  帶著他們的祭物
[00:17:38.600 --> 00:17:40.600]  向神認罪
[00:17:40.600 --> 00:17:42.600]  畫花了他們的身體
[00:17:42.600 --> 00:17:46.600]  衣衫藍柳
[00:17:46.600 --> 00:17:48.600]  你可以說他們是披麻蒙灰
[00:17:48.600 --> 00:17:50.600]  就是說
[00:17:50.600 --> 00:17:52.600]  在聖殿的遺址
[00:17:52.600 --> 00:17:54.600]  這種的禁食嚴肅會
[00:17:54.600 --> 00:17:56.600]  其實587已經開始了
[00:17:56.600 --> 00:18:00.600]  就是沒有聖殿的情況下
[00:18:00.600 --> 00:18:02.600]  就在那個遺址
[00:18:02.600 --> 00:18:04.600]  在廢墟那裡
[00:18:04.600 --> 00:18:06.600]  最低限度他們認定
[00:18:06.600 --> 00:18:08.600]  就是這個場景
[00:18:08.600 --> 00:18:10.600]  神曾經在那裡聽我們的禱告
[00:18:10.600 --> 00:18:12.600]  神曾經在那裡
[00:18:12.600 --> 00:18:14.600]  閱立我們的繁祭
[00:18:14.600 --> 00:18:16.600]  神曾經在那裡
[00:18:16.600 --> 00:18:18.600]  讓我們民族的罪不斷得罪赦滅
[00:18:18.600 --> 00:18:24.600]  我沒有列出經文
[00:18:24.600 --> 00:18:28.600]  在耶路撒冷被毀之後
[00:18:28.600 --> 00:18:30.600]  聖殿被毀之後
[00:18:30.600 --> 00:18:32.600]  這種禁食
[00:18:32.600 --> 00:18:34.600]  這種嚴肅會已經開始了
[00:18:36.600 --> 00:18:38.600]  已經過了70年
[00:18:38.600 --> 00:18:44.600]  當時帶來的
[00:18:44.600 --> 00:18:46.600]  全部都是素製
[00:18:46.600 --> 00:18:48.600]  為什麼帶素製來
[00:18:48.600 --> 00:18:50.600]  就是芹菜
[00:18:50.600 --> 00:18:52.600]  或者小麥
[00:18:52.600 --> 00:18:54.600]  或者無花果
[00:18:54.600 --> 00:18:56.600]  為什麼要帶素製來獻祭呢
[00:18:56.600 --> 00:18:58.600]  因為你帶牛帶羊
[00:18:58.600 --> 00:19:02.600]  連祭司都沒有
[00:19:02.600 --> 00:19:04.600]  連祭壇都沒有
[00:19:04.600 --> 00:19:06.600]  你明不明白
[00:19:06.600 --> 00:19:08.600]  就是不可以用
[00:19:08.600 --> 00:19:10.600]  祭身的血來
