
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹早安
[00:05:24.000 --> 00:05:29.000]  大衛又差派約阿率領神僕和以色列眾人出戰
[00:05:29.000 --> 00:05:32.000]  他們就打敗阿門人圍攻拉巴
[00:05:32.000 --> 00:05:35.000]  大衛仍住在耶路撒冷
[00:05:35.000 --> 00:05:37.000]  如果你看這節經文
[00:05:37.000 --> 00:05:40.000]  你將它稍為分析一下
[00:05:40.000 --> 00:05:42.000]  就有兩個部分
[00:05:42.000 --> 00:05:45.000]  這個就是交代一場戰爭
[00:05:45.000 --> 00:05:51.000]  最後一句就是在這場戰爭發生的情況下
[00:05:51.000 --> 00:05:53.000]  大衛在哪裏呢?
[00:05:53.000 --> 00:05:55.000]  就是在耶路撒冷
[00:05:55.000 --> 00:05:57.000]  我們留心看這部分
[00:05:57.000 --> 00:05:59.000]  你再分析一下
[00:05:59.000 --> 00:06:02.000]  先是交代了一個時間
[00:06:02.000 --> 00:06:06.000]  過了一年,到獵王出戰的時候
[00:06:06.000 --> 00:06:09.000]  就是到打仗的時候
[00:06:09.000 --> 00:06:11.000]  你知道有時候戰爭
[00:06:11.000 --> 00:06:13.000]  或者最近的俄烏戰爭
[00:06:13.000 --> 00:06:16.000]  當冰天雪地的時候
[00:06:16.000 --> 00:06:18.000]  軍隊很難前進
[00:06:18.000 --> 00:06:22.000]  那是最不容易打仗的時候
[00:06:22.000 --> 00:06:25.000]  過了一年,到獵王出戰的時候
[00:06:25.000 --> 00:06:27.000]  剛剛可以再打仗
[00:06:27.000 --> 00:06:30.000]  這個很明顯
[00:06:30.000 --> 00:06:33.000]  highlight的部分是supporting the cause
[00:06:33.000 --> 00:06:35.000]  然後他就交代
[00:06:35.000 --> 00:06:38.000]  大衛就是巨子的主持
[00:06:38.000 --> 00:06:43.000]  他就差派了三個單位
[00:06:43.000 --> 00:06:45.000]  第一個單位是約阿
[00:06:45.000 --> 00:06:47.000]  第二個單位是神僕
[00:06:47.000 --> 00:06:50.000]  第三個單位就是以色列人
[00:06:50.000 --> 00:06:54.000]  玄文沒有這個動詞
[00:06:54.000 --> 00:06:58.000]  他就打發了約阿、神僕和以色列人
[00:06:58.000 --> 00:07:02.000]  最後出戰的戰字是淺色字
[00:07:02.000 --> 00:07:05.000]  其實只是補充上去
[00:07:05.000 --> 00:07:07.000]  如果按照玄文直譯
[00:07:07.000 --> 00:07:12.000]  大衛又差派約阿、神僕、以色列人出去
[00:07:12.000 --> 00:07:13.000]  就是這麼多
[00:07:13.000 --> 00:07:16.000]  補充戰字也是很合理的
[00:07:16.000 --> 00:07:21.000]  所以你會發覺他打發的三個單位
[00:07:21.000 --> 00:07:23.000]  只有一個人的名字
[00:07:23.000 --> 00:07:25.000]  其他兩個就沒有
[00:07:25.000 --> 00:07:29.000]  原因是約阿是領軍的人物
[00:07:29.000 --> 00:07:31.000]  他是軍隊的元帥
[00:07:31.000 --> 00:07:33.000]  至於神僕
[00:07:33.000 --> 00:07:37.000]  有些學者的意見就是正規軍
[00:07:37.000 --> 00:07:41.000]  以色列的重人就是志願軍
[00:07:41.000 --> 00:07:43.000]  大概有些人是這樣解釋
[00:07:43.000 --> 00:07:45.000]  出去打
[00:07:45.000 --> 00:07:49.000]  所以你看到誰發動那場戰爭
[00:07:49.000 --> 00:07:50.000]  是大衛
[00:07:50.000 --> 00:07:53.000]  要打的對手是誰呢?
[00:07:53.000 --> 00:07:55.000]  就是打阿門
[00:07:55.000 --> 00:07:59.000]  阿門其實是以色列的鄰國
[00:07:59.000 --> 00:08:00.000]  阿門在哪裡?
[00:08:00.000 --> 00:08:03.000]  大家可能有些返教會來的應該知道
[00:08:03.000 --> 00:08:05.000]  就是在以色列人的東邊
[00:08:05.000 --> 00:08:09.000]  如果你從耶路撒冷那裡出發
[00:08:09.000 --> 00:08:11.000]  向東走
[00:08:11.000 --> 00:08:13.000]  先過了約旦河
[00:08:13.000 --> 00:08:15.000]  再向東走
[00:08:15.000 --> 00:08:17.000]  過了約旦河
[00:08:17.000 --> 00:08:20.000]  其實就是屬於以色列人的地域
[00:08:20.000 --> 00:08:23.000]  再過了以色列人的地域
[00:08:23.000 --> 00:08:26.000]  就會去到阿門人的地方
[00:08:26.000 --> 00:08:31.000]  他就派人去打阿門
[00:08:31.000 --> 00:08:34.000]  至於這場戰爭的背景
[00:08:34.000 --> 00:08:37.000]  為什麼他要發動戰爭呢?
[00:08:37.000 --> 00:08:40.000]  是不是偉大民族復興呢?
[00:08:40.000 --> 00:08:43.000]  是什麼原因他要打阿門呢?
[00:08:43.000 --> 00:08:47.000]  第十一章是沒有交代的
[00:08:47.000 --> 00:08:49.000]  第十章是交代了
[00:08:49.000 --> 00:08:52.000]  所以不是一場侵略戰爭
[00:08:52.000 --> 00:08:56.000]  大衛要打他是有原因的
[00:08:56.000 --> 00:08:59.000]  我們今天就不講這個細節
[00:08:59.000 --> 00:09:03.000]  他的戰果是怎樣呢?
[00:09:03.000 --> 00:09:05.000]  你馬上就看到了
[00:09:05.000 --> 00:09:11.000]  他打敗了阿門人
[00:09:11.000 --> 00:09:13.000]  就圍攻拉巴
[00:09:13.000 --> 00:09:15.000]  戰爭已經贏了
[00:09:15.000 --> 00:09:17.000]  但還沒有完全贏
[00:09:17.000 --> 00:09:19.000]  因為他打敗了他們
[00:09:19.000 --> 00:09:21.000]  現在去到最後一個階段
[00:09:21.000 --> 00:09:24.000]  他就圍攻拉巴
[00:09:24.000 --> 00:09:27.000]  拉巴是一個城的名稱
[00:09:27.000 --> 00:09:30.000]  那就是阿門人的首都
[00:09:30.000 --> 00:09:32.000]  所以最後
[00:09:32.000 --> 00:09:35.000]  打入首都就完結了
[00:09:35.000 --> 00:09:37.000]  去到最後一個階段
[00:09:37.000 --> 00:09:40.000]  就打著拉巴
[00:09:40.000 --> 00:09:45.000]  如果你想知道阿門和拉巴
[00:09:45.000 --> 00:09:49.000]  你現在有沒有開始用AI呢?
[00:09:49.000 --> 00:09:51.000]  要用的了
[00:09:51.000 --> 00:09:53.000]  查證也很好用
[00:09:53.000 --> 00:09:55.000]  你一查一查
[00:09:55.000 --> 00:09:57.000]  你就知道阿門的拉巴
[00:09:57.000 --> 00:10:00.000]  即是今天約旦的安曼
[00:10:00.000 --> 00:10:02.000]  安曼就是首都
[00:10:02.000 --> 00:10:04.000]  拉巴就是安曼
[00:10:04.000 --> 00:10:06.000]  歷史上的名城
[00:10:06.000 --> 00:10:09.000]  一直到現在成為了約旦的首都
[00:10:09.000 --> 00:10:11.000]  就是那個地方
[00:10:11.000 --> 00:10:14.000]  在這場戰爭裏面
[00:10:14.000 --> 00:10:16.000]  勝負大概已經知道了
[00:10:16.000 --> 00:10:18.000]  最後一句
[00:10:18.000 --> 00:10:21.000]  大衛仍然住在耶路撒冷
[00:10:21.000 --> 00:10:23.000]  結果我們在這段經文
[00:10:23.000 --> 00:10:25.000]  有以色列人
[00:10:25.000 --> 00:10:26.000]  有阿門人
[00:10:26.000 --> 00:10:30.000]  我們有拉巴
[00:10:30.000 --> 00:10:32.000]  也有耶路撒冷
[00:10:32.000 --> 00:10:34.000]  耶路撒冷就是
[00:10:34.000 --> 00:10:36.000]  以色列人的首都
[00:10:36.000 --> 00:10:39.000]  拉巴是阿門人的首都
[00:10:39.000 --> 00:10:41.000]  因此交代
[00:10:41.000 --> 00:10:44.000]  大概出現了兩個地點
[00:10:44.000 --> 00:10:48.000]  由耶路撒冷去拉巴
[00:10:48.000 --> 00:10:51.000]  其實要花多少時間呢?
[00:10:51.000 --> 00:10:53.000]  你問問AI
[00:10:53.000 --> 00:10:54.000]  它就告訴你
[00:10:54.000 --> 00:10:57.000]  原來不是兩三個小時的事
[00:10:57.000 --> 00:11:01.000]  最少應該是兩三天的事
[00:11:01.000 --> 00:11:03.000]  有兩三天的事
[00:11:03.000 --> 00:11:08.000]  所以是一段相當長的路程
[00:11:08.000 --> 00:11:12.000]  不是由荔枝角去旺角
[00:11:12.000 --> 00:11:14.000]  很快的 走著走著就到了
[00:11:14.000 --> 00:11:15.000]  原來不是
[00:11:15.000 --> 00:11:17.000]  它要走兩至三天的時間
[00:11:17.000 --> 00:11:21.000]  才可以由拉巴去耶路撒冷
[00:11:21.000 --> 00:11:23.000]  或者由耶路撒冷去拉巴
[00:11:23.000 --> 00:11:26.000]  這是戰爭
[00:11:26.000 --> 00:11:29.000]  它和夏文有什麼關係呢?
[00:11:29.000 --> 00:11:31.000]  因為你會看到夏文
[00:11:31.000 --> 00:11:34.000]  這裡有兩個人名
[00:11:34.000 --> 00:11:35.000]  在夏文都出現
[00:11:35.000 --> 00:11:36.000]  一個是大衛
[00:11:36.000 --> 00:11:38.000]  一個是約翰
[00:11:38.000 --> 00:11:39.000]  一會兒你會看到
[00:11:39.000 --> 00:11:41.000]  有關的
[00:11:41.000 --> 00:11:43.000]  我們這次故事的主角
[00:11:43.000 --> 00:11:45.000]  烏利亞
[00:11:45.000 --> 00:11:48.000]  其實就是在拉巴打仗
[00:11:48.000 --> 00:11:50.000]  所以這就是背景交代
[00:11:50.000 --> 00:11:52.000]  所以千萬不要以為
[00:11:52.000 --> 00:11:56.000]  第一節和第二節往後的故事無關
[00:11:56.000 --> 00:11:59.000]  其實它提供了一個很重要的背景
[00:11:59.000 --> 00:12:00.000]  好了
[00:12:00.000 --> 00:12:03.000]  交代完畢的背景下
[00:12:03.000 --> 00:12:06.000]  我們進入第二個段落
[00:12:06.000 --> 00:12:07.000]  就是第二節
[00:12:07.000 --> 00:12:09.000]  大家看到一般都是
[00:12:09.000 --> 00:12:11.000]  聖經只到第五節
[00:12:11.000 --> 00:12:13.000]  第六節是一個新的段落
[00:12:13.000 --> 00:12:16.000]  這一段主要是記錄
[00:12:16.000 --> 00:12:20.000]  大衛和拔士巴發生了關係
[00:12:20.000 --> 00:12:23.000]  我們試試看聖經怎樣說
[00:12:23.000 --> 00:12:26.000]  有一天太陽平西
[00:12:26.000 --> 00:12:29.000]  這是很古舊的中文
[00:12:29.000 --> 00:12:31.000]  如果你看《和合本》修訂版
[00:12:31.000 --> 00:12:33.000]  就直譯了
[00:12:33.000 --> 00:12:36.000]  他就是到了一天黃昏的時候
[00:12:36.000 --> 00:12:39.000]  有三個動詞形容大衛
[00:12:39.000 --> 00:12:41.000]  第一就是他起來
[00:12:41.000 --> 00:12:43.000]  就是從床上起來
[00:12:43.000 --> 00:12:46.000]  也就是說他睡得挺晚
[00:12:46.000 --> 00:12:48.000]  睡到黃昏才起來
[00:12:48.000 --> 00:12:52.000]  第二就是他在皇宮的平頂上遊行
[00:12:52.000 --> 00:12:54.000]  這是第二個動詞
[00:12:54.000 --> 00:12:57.000]  很明顯遊行是錯誤的
[00:12:57.000 --> 00:13:00.000]  不用舉牌、不用示威
[00:13:00.000 --> 00:13:03.000]  所以現在很多的譯本翻譯
[00:13:03.000 --> 00:13:07.000]  就是他在皇宮的平頂上散步
[00:13:07.000 --> 00:13:09.000]  這樣合理很多
[00:13:09.000 --> 00:13:11.000]  或者有些譯本說
[00:13:11.000 --> 00:13:14.000]  他在平頂上走來走去
[00:13:14.000 --> 00:13:17.000]  不過走來走去不如做散步好一點
[00:13:17.000 --> 00:13:20.000]  第三個動詞
[00:13:20.000 --> 00:13:23.000]  他看到了什麼呢?
[00:13:23.000 --> 00:13:26.000]  他看到一個女人正在洗澡
[00:13:26.000 --> 00:13:28.000]  正在沐浴
[00:13:28.000 --> 00:13:30.000]  而作者就交代這個女人
[00:13:30.000 --> 00:13:33.000]  容貌、神味很漂亮
[00:13:33.000 --> 00:13:38.000]  既然作者說她很漂亮
[00:13:38.000 --> 00:13:40.000]  那就是很漂亮
[00:13:40.000 --> 00:13:42.000]  因為作者寫給我們
[00:13:42.000 --> 00:13:45.000]  就是她的權威
[00:13:45.000 --> 00:13:47.000]  我的意思是
[00:13:47.000 --> 00:13:51.000]  這個女人在大衛眼中看來漂亮
[00:13:51.000 --> 00:13:54.000]  不是各花入各眼
[00:13:54.000 --> 00:13:59.000]  也不是咸魚青菜各有所愛
[00:13:59.000 --> 00:14:01.000]  不是這樣的
[00:14:01.000 --> 00:14:04.000]  也不是情人眼裡出世
[00:14:04.000 --> 00:14:07.000]  作者這樣說這個女人
[00:14:07.000 --> 00:14:09.000]  她一定是很漂亮
[00:14:09.000 --> 00:14:11.000]  在我們的生活裏
[00:14:11.000 --> 00:14:14.000]  可能在我們每天的出行
[00:14:14.000 --> 00:14:17.000]  在地鐵或在路上
[00:14:17.000 --> 00:14:21.000]  可能我們都會見到一些很吸引的異性
[00:14:21.000 --> 00:14:25.000]  有時候樣子很漂亮
[00:14:25.000 --> 00:14:29.000]  有時候打扮很吸引、很漂亮
[00:14:29.000 --> 00:14:35.000]  有時候身材、身段線條很漂亮、很吸引
[00:14:35.000 --> 00:14:39.000]  對大衛來說
[00:14:39.000 --> 00:14:43.000]  他比我們剛才說的那些更加震撼
[00:14:43.000 --> 00:14:47.000]  因為他直接見到那個女人的裸體
[00:14:47.000 --> 00:14:49.000]  因為當時她在洗澡
[00:14:49.000 --> 00:14:54.000]  不是我們說的臉、樣子、打扮、線條
[00:14:54.000 --> 00:14:58.000]  他直接直擊看到那個女人的裸體
[00:14:58.000 --> 00:15:00.000]  這樣是很震撼的
[00:15:00.000 --> 00:15:02.000]  還要說那個女人很漂亮
[00:15:02.000 --> 00:15:05.000]  我們如果在生活上
[00:15:05.000 --> 00:15:09.000]  見到一個很吸引的異性
[00:15:09.000 --> 00:15:11.000]  我們可以做什麼呢?
[00:15:11.000 --> 00:15:13.000]  沒有什麼可以做的
[00:15:13.000 --> 00:15:15.000]  多看兩眼
[00:15:15.000 --> 00:15:17.000]  最多是這樣
[00:15:17.000 --> 00:15:19.000]  多看兩眼
[00:15:19.000 --> 00:15:21.000]  不會有下文的
[00:15:21.000 --> 00:15:25.000]  不過同一件事發生在大衛身上
[00:15:25.000 --> 00:15:27.000]  就截然不同了
[00:15:27.000 --> 00:15:31.000]  因為大衛是很有權勢的一個人
[00:15:31.000 --> 00:15:33.000]  根據第一節你已經見到
[00:15:33.000 --> 00:15:37.000]  他打發一隊軍隊出去幫他打仗
[00:15:37.000 --> 00:15:39.000]  這個字
[00:15:39.000 --> 00:15:41.000]  一會兒你會發覺
[00:15:41.000 --> 00:15:45.000]  在第十一章出現了很多很多次
[00:15:45.000 --> 00:15:48.000]  他可以打發軍隊幫他出去打仗
[00:15:48.000 --> 00:15:51.000]  用一個比方去了解
[00:15:51.000 --> 00:15:55.000]  公司打發一個人幫他出差
[00:15:55.000 --> 00:15:57.000]  這樣是好事
[00:15:57.000 --> 00:16:00.000]  因為你可以免費旅遊
[00:16:00.000 --> 00:16:03.000]  又可以有津貼
[00:16:03.000 --> 00:16:05.000]  打仗不是的
[00:16:05.000 --> 00:16:08.000]  打仗不等於出差
[00:16:08.000 --> 00:16:10.000]  打仗是會死人的
[00:16:10.000 --> 00:16:13.000]  出戰是會死人的
[00:16:13.000 --> 00:16:16.000]  而很多人都可以被大衛打發出去打仗
[00:16:16.000 --> 00:16:18.000]  可以為王去死
[00:16:18.000 --> 00:16:20.000]  也不能抗拒
[00:16:20.000 --> 00:16:23.000]  大衛就是一個這麼有權勢的人
[00:16:23.000 --> 00:16:26.000]  現在他見到一個很美的女人
[00:16:26.000 --> 00:16:28.000]  所以不是多看兩眼
[00:16:28.000 --> 00:16:30.000]  也不是沒有下文
[00:16:30.000 --> 00:16:33.000]  第三節就再一次
[00:16:33.000 --> 00:16:36.000]  用大衛作為句子的主持
[00:16:36.000 --> 00:16:38.000]  今次他就打發人
[00:16:38.000 --> 00:16:40.000]  打發是同一個詞
[00:16:40.000 --> 00:16:42.000]  差的詞
[00:16:42.000 --> 00:16:44.000]  今次他就問
[00:16:44.000 --> 00:16:46.000]  他想打發人
[00:16:46.000 --> 00:16:48.000]  就是查那個女人是誰
[00:16:48.000 --> 00:16:53.000]  古代沒有大數據
[00:16:53.000 --> 00:16:57.000]  也沒有人面識別的系統
[00:16:57.000 --> 00:17:00.000]  但是要人肉起底
[00:17:00.000 --> 00:17:02.000]  總是可能的
[00:17:02.000 --> 00:17:05.000]  所以大衛就打發人
[00:17:05.000 --> 00:17:07.000]  這個女人的底
[00:17:07.000 --> 00:17:13.000]  所以第三節就是大衛的打發
[00:17:13.000 --> 00:17:16.000]  接著那句就是報告
[00:17:16.000 --> 00:17:22.000]  報告告訴大衛有三個資料
[00:17:22.000 --> 00:17:26.000]  按照希伯來文的次序
[00:17:26.000 --> 00:17:28.000]  第一個資料就是她的名字
[00:17:28.000 --> 00:17:30.000]  她叫做拔士巴
[00:17:30.000 --> 00:17:34.000]  第二個資料就是以蓮的女兒
[00:17:34.000 --> 00:17:39.000]  第三個資料就是烏尼亞的妻子
[00:17:39.000 --> 00:17:41.000]  先說名字
[00:17:41.000 --> 00:17:43.000]  然後就是以蓮的女兒
[00:17:43.000 --> 00:17:45.000]  但最重要是她告訴我們
[00:17:45.000 --> 00:17:48.000]  她就是烏尼亞的妻子
[00:17:48.000 --> 00:17:51.000]  大衛知道之後
[00:17:51.000 --> 00:17:53.000]  第三次就是大衛
[00:17:53.000 --> 00:17:57.000]  今次大衛又是警察
[00:17:57.000 --> 00:17:59.000]  又是打發過一次
[00:17:59.000 --> 00:18:03.000]  警察就把婦人接來
[00:18:03.000 --> 00:18:07.000]  按照希伯來文的次序應該是這樣的
[00:18:07.000 --> 00:18:10.000]  大衛就警察去
[00:18:10.000 --> 00:18:13.000]  就把婦人接來
[00:18:13.000 --> 00:18:14.000]  她來了
[00:18:14.000 --> 00:18:17.000]  大衛就與她同房
[00:18:17.000 --> 00:18:19.000]  然後才是
[00:18:19.000 --> 00:18:22.000]  那時她的月經才得結症
[00:18:22.000 --> 00:18:26.000]  最後那句就是她回家去了
[00:18:26.000 --> 00:18:30.000]  應該整句按照原文的次序
[00:18:30.000 --> 00:18:31.000]  應該是這樣
[00:18:31.000 --> 00:18:34.000]  這裡我們自然就會問
[00:18:34.000 --> 00:18:37.000]  為什麼大衛夠膽
[00:18:37.000 --> 00:18:44.000]  警察就把拔士巴這個女人接過來呢?
[00:18:44.000 --> 00:18:47.000]  如果那個報告
[00:18:47.000 --> 00:18:48.000]  就是引玉起底
[00:18:48.000 --> 00:18:50.000]  就告訴大衛
[00:18:50.000 --> 00:18:52.000]  那個女孩就叫做拔士巴
[00:18:52.000 --> 00:18:54.000]  她是以蓮的女兒
[00:18:54.000 --> 00:18:56.000]  大衛就警察去接她來呢?
[00:18:56.000 --> 00:18:58.000]  我們還覺得
[00:18:58.000 --> 00:19:01.000]  明明都是男歡女愛
[00:19:01.000 --> 00:19:04.000]  但是報告是講明的
[00:19:04.000 --> 00:19:08.000]  他說她是烏尼亞的妻子
[00:19:08.000 --> 00:19:11.000]  其實是有夫之婦
[00:19:11.000 --> 00:19:15.000]  為什麼大衛明知那個是有夫之婦
[00:19:15.000 --> 00:19:22.000]  他都夠膽去接拔士巴去皇宮呢?
[00:19:22.000 --> 00:19:26.000]  不知道大家想不想到後面的原因
[00:19:26.000 --> 00:19:29.000]  或者在回答這個問題之前
[00:19:29.000 --> 00:19:31.000]  再問一個問題
[00:19:31.000 --> 00:19:34.000]  大衛在這件事之前
[00:19:34.000 --> 00:19:36.000]  他一定不認識拔士巴
[00:19:36.000 --> 00:19:38.000]  但我想問
[00:19:38.000 --> 00:19:41.000]  大衛認不認識烏尼亞呢?
[00:19:41.000 --> 00:19:46.000]  如果你看電視的片集
[00:19:46.000 --> 00:19:48.000]  或者可能受過影響
[00:19:48.000 --> 00:19:52.000]  大衛和烏尼亞是老死
[00:19:52.000 --> 00:19:53.000]  很親密的
[00:19:53.000 --> 00:19:56.000]  我看過一些電視的片集是這樣寫的
[00:19:56.000 --> 00:19:58.000]  不過對我來說
[00:19:58.000 --> 00:20:01.000]  我看整個經文
[00:20:01.000 --> 00:20:04.000]  其實大衛應該不認識烏尼亞
[00:20:04.000 --> 00:20:05.000]  應該不認識的
[00:20:05.000 --> 00:20:07.000]  一會兒我給一些理由
[00:20:07.000 --> 00:20:10.000]  我解釋為什麼我會覺得他們不認識
[00:20:10.000 --> 00:20:13.000]  不過就算在這件事之前
[00:20:13.000 --> 00:20:16.000]  大衛不認識拔士巴
[00:20:16.000 --> 00:20:18.000]  也不認識烏尼亞
[00:20:18.000 --> 00:20:20.000]  其實當人去報告
[00:20:20.000 --> 00:20:22.000]  告訴大衛
[00:20:22.000 --> 00:20:24.000]  他是烏尼亞的老婆
[00:20:24.000 --> 00:20:26.000]  一樣而已
[00:20:26.000 --> 00:20:27.000]  人肉起底
[00:20:27.000 --> 00:20:29.000]  也馬上知道烏尼亞是誰
[00:20:29.000 --> 00:20:31.000]  那烏尼亞是誰呢?
[00:20:31.000 --> 00:20:34.000]  按照下文我們知道
[00:20:34.000 --> 00:20:38.000]  因為大衛是差遣人到約克那裡
[00:20:38.000 --> 00:20:39.000]  約克當時在哪裡?
[00:20:39.000 --> 00:20:42.000]  約克當時在圍攻拉巴
[00:20:42.000 --> 00:20:47.000]  他說你打發烏尼亞到我這裡來
[00:20:47.000 --> 00:20:50.000]  那你知道烏尼亞當時在哪裡
[00:20:50.000 --> 00:20:53.000]  烏尼亞當時也是在拉巴
[00:20:53.000 --> 00:20:55.000]  正在圍攻拉巴
[00:20:55.000 --> 00:21:00.000]  那你就明白大衛為什麼敢
[00:21:00.000 --> 00:21:03.000]  要把人家的老婆帶來
[00:21:03.000 --> 00:21:05.000]  因為大衛知道
[00:21:05.000 --> 00:21:10.000]  人家那個女人的老公不在家
[00:21:10.000 --> 00:21:14.000]  老公不在家
