
[00:00:00.000 --> 00:00:02.520]  重寫啟示錄的時候
[00:03:20.400 --> 00:03:25.200]  形容天堂是一個家庭團聚的地方
[00:03:25.200 --> 00:03:28.800]  大家見到正正是和第二世紀成為一個相反
[00:03:28.800 --> 00:03:30.400]  第二世紀修道主義的時候
[00:03:30.400 --> 00:03:33.000]  天堂是一個不需要理家庭
[00:03:33.000 --> 00:03:36.000]  不需要擔心家庭在哪裡的地方
[00:03:36.000 --> 00:03:38.600]  但第四世紀已經不同了
[00:03:38.600 --> 00:03:41.400]  當時覺得群體的重要性
[00:03:41.400 --> 00:03:45.800]  成為了社會的一個絕對的標準
[00:03:45.800 --> 00:03:47.600]  所以family reunion
[00:03:47.600 --> 00:03:49.400]  家庭的團聚
[00:03:49.400 --> 00:03:52.400]  就成為了天堂的景象
[00:03:52.400 --> 00:03:55.800]  這個可能成為我們很多人對天堂的幻想
[00:03:55.800 --> 00:03:56.600]  去到天堂的時候
[00:03:56.600 --> 00:04:03.200]  我們和以前離世的親人相聚
[00:04:03.200 --> 00:04:06.600]  這個是主流的第四世紀
[00:04:06.600 --> 00:04:08.800]  但再一路講下去的時候
[00:04:08.800 --> 00:04:10.400]  第五世紀
[00:04:10.400 --> 00:04:13.200]  奧古斯多去形容天堂的時候
[00:04:13.200 --> 00:04:14.400]  有多方面的形容
[00:04:14.400 --> 00:04:15.600]  其中一個形容就是
[00:04:15.600 --> 00:04:20.000]  在天堂裡面人有完美的身體
[00:04:20.000 --> 00:04:21.600]  他真的這樣說
[00:04:21.600 --> 00:04:24.200]  完美的身形
[00:04:24.200 --> 00:04:28.000]  特別是有肚腩的會羨慕
[00:04:28.000 --> 00:04:30.000]  完美的身形
[00:04:30.000 --> 00:04:32.400]  男生有美男
[00:04:32.400 --> 00:04:34.600]  女生有美女
[00:04:34.600 --> 00:04:38.000]  這些是第四第五世紀
[00:04:38.000 --> 00:04:39.400]  完美的世界
[00:04:39.400 --> 00:04:42.200]  他們的幻想
[00:04:42.200 --> 00:04:45.600]  慢慢去到中世紀的時候
[00:04:45.600 --> 00:04:49.800]  或者去到大概是中世紀中間
[00:04:49.800 --> 00:04:51.000]  或者我們想起
[00:04:51.000 --> 00:04:54.000]  如果想起學府開始在歐洲的時候
[00:04:54.000 --> 00:04:56.400]  1096年開始
[00:04:56.400 --> 00:04:59.800]  有牛津、劍橋、巴黎大學
[00:04:59.800 --> 00:05:02.600]  數起來也有1000年的歷史了
[00:05:02.600 --> 00:05:04.800]  在那個時候他們想起天堂的時候
[00:05:04.800 --> 00:05:07.600]  就是一個有理性的地方
[00:05:07.600 --> 00:05:11.400]  是一個有智慧的地方
[00:05:11.400 --> 00:05:15.400]  在那裡我們能夠專心去思想神
[00:05:15.400 --> 00:05:17.600]  給我們對世界的認識
[00:05:17.600 --> 00:05:19.200]  對宇宙的奧秘
[00:05:19.200 --> 00:05:23.600]  對神心意那種的了解
[00:05:23.600 --> 00:05:25.400]  如果對我們來說
[00:05:25.400 --> 00:05:27.600]  想起天堂要多讀一點書的時候
[00:05:27.600 --> 00:05:30.200]  很多人可能不想上去了
[00:05:30.200 --> 00:05:32.400]  第一個是中世紀
[00:05:32.400 --> 00:05:33.800]  學府開始的時候
[00:05:33.800 --> 00:05:38.200]  人對天堂那種的期待
[00:05:38.200 --> 00:05:42.200]  去到1150年之後的時候
[00:05:42.200 --> 00:05:44.200]  在短短100年的時候
[00:05:44.200 --> 00:05:47.600]  在歐洲中部城市由200個
[00:05:47.600 --> 00:05:49.800]  一直去到1500個城市
[00:05:49.800 --> 00:05:51.400]  差不多
[00:05:51.400 --> 00:05:53.600]  城市興旺的時候
[00:05:53.600 --> 00:05:54.800]  學者告訴我
[00:05:54.800 --> 00:05:57.800]  在那個時候人對天堂有另外一種了解
[00:05:57.800 --> 00:06:00.800]  覺得天堂是一個完美的城市
[00:06:00.800 --> 00:06:02.600]  是一個完美的歷史
[00:06:02.600 --> 00:06:04.200]  完美的城市
[00:06:04.200 --> 00:06:06.600]  最好的urban planning
[00:06:06.600 --> 00:06:10.000]  最好的城市設計
[00:06:10.000 --> 00:06:12.800]  受著一波一波的思維
[00:06:12.800 --> 00:06:16.800]  我們對天堂有不同的期待
[00:06:16.800 --> 00:06:18.200]  去到今天的時候
[00:06:18.200 --> 00:06:21.000]  有人說150年之後
[00:06:21.000 --> 00:06:23.200]  人的工作小時
[00:06:23.200 --> 00:06:26.200]  由70小時去到40小時
[00:06:26.200 --> 00:06:29.200]  我想香港應該不止40
[00:06:29.200 --> 00:06:31.800]  但無論如何由70至40的時候
[00:06:31.800 --> 00:06:34.400]  人的理想就不是工作
[00:06:34.400 --> 00:06:37.400]  而是entertainment 娛樂
[00:06:37.400 --> 00:06:40.200]  所以今天我們想起天堂的時候
[00:06:40.200 --> 00:06:43.000]  想起一個打機的地方
[00:06:43.000 --> 00:06:44.600]  對很多人來說
[00:06:44.600 --> 00:06:46.600]  或者是踢球的地方
[00:06:46.600 --> 00:06:49.200]  或者是旅遊的地方
[00:06:49.200 --> 00:06:50.600]  我們想起天堂的時候
[00:06:50.600 --> 00:06:52.600]  是一個entertainment center
[00:06:52.600 --> 00:06:54.800]  是一個娛樂的場所
[00:06:54.800 --> 00:06:57.000]  娛樂的中心
[00:06:57.000 --> 00:06:59.000]  或者是我們最近期
[00:06:59.000 --> 00:07:02.400]  我們想起人覺得最重要的
[00:07:02.400 --> 00:07:04.200]  就是self-realization
[00:07:04.200 --> 00:07:06.800]  覺得人本身是最重要的
[00:07:06.800 --> 00:07:09.000]  在一個therapy
[00:07:09.000 --> 00:07:12.400]  在一個治療的情況下
[00:07:12.400 --> 00:07:16.200]  我們想起人自己的realization
[00:07:16.200 --> 00:07:19.600]  人自己對本身期待的那種成全
[00:07:19.600 --> 00:07:20.800]  最重要
[00:07:20.800 --> 00:07:21.600]  所以有人覺得
[00:07:21.600 --> 00:07:25.800]  天堂就是我成全我最深的慾念
[00:07:25.800 --> 00:07:29.800]  那種地方就是天堂
[00:07:29.800 --> 00:07:31.600]  所以說聖經我們看到
[00:07:31.600 --> 00:07:33.200]  二千年的歷史
[00:07:33.200 --> 00:07:36.000]  對天堂有不同的期待
[00:07:36.000 --> 00:07:38.000]  都是本於我們覺得
[00:07:38.000 --> 00:07:40.400]  人生最渴求的是什麼
[00:07:40.400 --> 00:07:41.200]  我們就說
[00:07:41.200 --> 00:07:44.400]  這個就是天堂的景象
[00:07:44.400 --> 00:07:46.400]  要這樣的背景的時候
[00:07:46.400 --> 00:07:48.800]  你看啟示例21至22章
[00:07:48.800 --> 00:07:53.600]  你可能會覺得失望
[00:07:53.600 --> 00:07:56.800]  因為裡面沒有大屋
[00:07:56.800 --> 00:08:00.600]  裡面沒有自助餐
[00:08:00.600 --> 00:08:05.400]  裡面沒有說你經常去別處旅遊
[00:08:05.400 --> 00:08:06.600]  喜歡看書的人
[00:08:06.600 --> 00:08:08.800]  天堂沒有書看
[00:08:08.800 --> 00:08:09.600]  喜歡打機的人
[00:08:09.600 --> 00:08:12.000]  天堂沒有機打
[00:08:12.000 --> 00:08:14.400]  所以任何人對21至22章
[00:08:14.400 --> 00:08:16.600]  都可能會覺得少少失望
[00:08:16.600 --> 00:08:18.200]  尤其是詳細看的時候
[00:08:18.200 --> 00:08:20.600]  啟示錄說的天堂
[00:08:20.600 --> 00:08:23.800]  差不多沒有什麼好東西說的
[00:08:23.800 --> 00:08:26.000]  有一句兩句說的
[00:08:26.000 --> 00:08:27.800]  就是天堂沒有眼淚
[00:08:27.800 --> 00:08:31.000]  這句是說到人間最多的那句
[00:08:31.000 --> 00:08:34.400]  但沒有眼淚也沒有說笑很多
[00:08:34.400 --> 00:08:36.400]  不是說好像一個Comedy Club
[00:08:36.400 --> 00:08:38.400]  香港也有我知道
[00:08:38.400 --> 00:08:40.200]  是不是你坐著一邊聽笑話
[00:08:40.200 --> 00:08:43.400]  聽幾千年幾萬年一邊聽下去
[00:08:43.400 --> 00:08:44.800]  沒有這樣描述
[00:08:44.800 --> 00:08:48.400]  最多就是說天堂裡面是沒有眼淚
[00:08:48.400 --> 00:08:50.800]  我們就說啟示錄的作者
[00:08:50.800 --> 00:08:55.200]  為什麼要這樣去描述天堂
[00:08:55.200 --> 00:08:59.400]  這個天堂是不是值得我們羨慕的天堂
[00:08:59.400 --> 00:09:03.800]  這個新天新地是怎樣的新天新地
[00:09:03.800 --> 00:09:06.600]  當我再一次去思想的時候
[00:09:06.600 --> 00:09:09.800]  我決定用兩個景象
[00:09:09.800 --> 00:09:14.400]  去嘗試看看聖經裡面描述的天堂
[00:09:14.400 --> 00:09:18.000]  這兩個景象我一想的時候
[00:09:18.000 --> 00:09:22.200]  就收到新漢語對這次講座的一個Poster
[00:09:22.200 --> 00:09:23.600]  一個宣傳
[00:09:23.600 --> 00:09:26.000]  感謝神他們去宣傳的時候
[00:09:26.000 --> 00:09:28.000]  說新天新地沒有給我們一個
[00:09:28.000 --> 00:09:31.400]  很大的Buffet Table給我們看到
[00:09:31.400 --> 00:09:34.200]  沒有一間很漂亮的屋
[00:09:34.200 --> 00:09:38.000]  甚至我開心沒有黃金地
[00:09:38.000 --> 00:09:39.200]  一會兒我解釋
[00:09:39.200 --> 00:09:41.200]  沒有鑽石
[00:09:41.200 --> 00:09:43.400]  只是一條河和一棵樹
[00:09:43.400 --> 00:09:45.400]  大家看著這條河和一棵樹
[00:09:45.400 --> 00:09:50.800]  都肯來聽講座很難得了
[00:09:50.800 --> 00:09:53.800]  難道我們期待已久的
[00:09:53.800 --> 00:09:58.600]  就是一棵樹和一條河嗎
[00:09:58.600 --> 00:10:00.600]  既然新漢語的童宮
[00:10:00.600 --> 00:10:04.600]  用一條河和一棵樹開始描述的時候
[00:10:04.600 --> 00:10:06.800]  不如我們由這個角度去看看
[00:10:06.800 --> 00:10:12.000]  聖經裡面講的新天新地又是怎樣一回事
[00:10:12.000 --> 00:10:14.800]  先講結論
[00:10:14.800 --> 00:10:19.600]  結論是在事路裡面去描述天堂
[00:10:19.600 --> 00:10:25.600]  是一個新的聖殿
[00:10:25.600 --> 00:10:28.200]  結論講就不難
[00:10:28.200 --> 00:10:30.600]  但問題是在聖經裡面
[00:10:30.600 --> 00:10:34.600]  哪裡找到聖殿
[00:10:34.600 --> 00:10:36.000]  大家筆記裡面
[00:10:36.000 --> 00:10:41.200]  我去描述幾個聖殿的存在
[00:10:41.200 --> 00:10:45.000]  這個時候我想看幾段聖經
[00:10:45.000 --> 00:10:47.000]  一定要跟著時間次序
[00:10:47.000 --> 00:10:50.000]  由《創世紀》講起
[00:10:50.000 --> 00:10:54.000]  雖然這樣列舉出來是《創世紀》第一點
[00:10:54.000 --> 00:10:59.000]  但我想由詩篇第一篇開始討論
[00:10:59.000 --> 00:11:03.000]  因為詩篇第一篇怎樣看
[00:11:03.000 --> 00:11:08.000]  我覺得是一篇不是最尋常的
[00:11:08.000 --> 00:11:11.000]  不是最正常的詩篇
[00:11:11.000 --> 00:11:15.000]  詩篇第一篇其實作者或者是編輯
[00:11:15.000 --> 00:11:20.000]  去將詩篇第一篇成為整篇詩篇的引言的時候
[00:11:20.000 --> 00:11:24.000]  我心想應該找一篇好一點的詩篇
[00:11:24.000 --> 00:11:26.000]  什麼叫好一點的詩篇
[00:11:26.000 --> 00:11:28.000]  我想起詩篇的時候想起讚美上帝
[00:11:28.000 --> 00:11:31.000]  詩篇第一篇沒有讚美上帝
[00:11:31.000 --> 00:11:33.000]  我想起詩篇的時候
[00:11:33.000 --> 00:11:37.000]  內心向神的那種呼求
[00:11:37.000 --> 00:11:40.000]  詩篇第一篇沒有那種情感
[00:11:40.000 --> 00:11:43.000]  或者是對罪的認知
[00:11:43.000 --> 00:11:45.000]  在詩篇第一篇看不到認罪
[00:11:45.000 --> 00:11:47.000]  反而是整本詩篇裡
[00:11:47.000 --> 00:11:49.000]  其中一篇比較冷血的詩篇
[00:11:49.000 --> 00:11:52.000]  就是詩篇第一篇我們看到
[00:11:52.000 --> 00:11:54.000]  沒有讚美、沒有認罪、沒有呼求
[00:11:54.000 --> 00:11:57.000]  沒有內心向神那種掙扎
[00:11:57.000 --> 00:12:01.000]  反而有一篇很特別的經文
[00:12:01.000 --> 00:12:03.000]  我們先看詩篇第一篇
[00:12:06.000 --> 00:12:08.000]  2014年之後
[00:12:08.000 --> 00:12:10.000]  我們就可以揭開新漢語
[00:12:10.000 --> 00:12:12.000]  舊約的詩篇
[00:12:12.000 --> 00:12:18.000]  大家有李思敬博士的電子郵件地址
[00:12:18.000 --> 00:12:20.000]  你隔天就提一提他要快點做
[00:12:20.000 --> 00:12:26.000]  詩篇第一篇這樣說
[00:12:26.000 --> 00:12:28.000]  不從惡人的計謀
[00:12:28.000 --> 00:12:30.000]  不暫罪人的道路
[00:12:30.000 --> 00:12:32.000]  不助洩萬人的座位
[00:12:32.000 --> 00:12:35.000]  為喜愛耶華的律法就耶思想
[00:12:35.000 --> 00:12:37.000]  借人便為也
[00:12:37.000 --> 00:12:39.000]  復他要好似一棵樹
[00:12:39.000 --> 00:12:41.000]  栽在溪水旁
[00:12:41.000 --> 00:12:43.000]  按時候結果指
[00:12:43.000 --> 00:12:45.000]  孽子也不敷肝
[00:12:45.000 --> 00:12:47.000]  凡他所做的盡都順利
[00:12:47.000 --> 00:12:51.000]  為什麼要這樣開始?
[00:12:51.000 --> 00:12:53.000]  為什麼要這樣開始這篇詩篇?
[00:12:53.000 --> 00:12:55.000]  不是這篇,是整本詩篇
[00:12:55.000 --> 00:12:59.000]  與罪惡分離
[00:12:59.000 --> 00:13:04.000]  然後要就耶思想神的律法
[00:13:05.000 --> 00:13:07.000]  就好似一棵樹
[00:13:07.000 --> 00:13:09.000]  在溪水旁邊
[00:13:09.000 --> 00:13:14.000]  我們覺得這是一個很普通的圖畫
[00:13:14.000 --> 00:13:17.000]  獨神的律法
[00:13:17.000 --> 00:13:19.000]  不像一棵樹受到滋養
[00:13:19.000 --> 00:13:22.000]  便會自然成長
[00:13:22.000 --> 00:13:27.000]  但原來聖經裡說樹和河
[00:13:27.000 --> 00:13:30.000]  不是隨隨便便地說的
[00:13:32.000 --> 00:13:35.000]  我們先從詩篇裡看
[00:13:35.000 --> 00:13:38.000]  究竟作者有沒有某條河
[00:13:38.000 --> 00:13:40.000]  是他在想的
[00:13:40.000 --> 00:13:44.000]  或某棵樹在他腦袋裡
[00:13:44.000 --> 00:13:46.000]  如果我們明白詩篇第一篇
[00:13:46.000 --> 00:13:48.000]  可能真的要看其他的詩篇
[00:13:48.000 --> 00:13:50.000]  從那些詩篇入手
[00:13:50.000 --> 00:13:53.000]  所以我們先看幾篇詩篇
[00:13:53.000 --> 00:13:58.000]  看看河和樹又是什麼意思
[00:13:59.000 --> 00:14:03.000]  有聖經的時候先看詩篇46篇
[00:14:03.000 --> 00:14:07.000]  詩篇46篇第四至第五節
[00:14:07.000 --> 00:14:13.000]  46篇第四至第五節
[00:14:13.000 --> 00:14:16.000]  有一道河
[00:14:16.000 --> 00:14:23.000]  這道河是使神的城寬起
[00:14:24.000 --> 00:14:29.000]  這城就是至高者居住的聖所
[00:14:29.000 --> 00:14:33.000]  神在其中 城必不動搖
[00:14:33.000 --> 00:14:37.000]  到天一亮 神必幫助這城
[00:14:37.000 --> 00:14:40.000]  開始介紹這條河的時候
[00:14:40.000 --> 00:14:43.000]  不是普通的一條河
[00:14:43.000 --> 00:14:49.000]  這條河是要滋養或滋潤神的聖城
[00:14:49.000 --> 00:14:53.000]  是神居住的地方
[00:14:53.000 --> 00:14:55.000]  這條河很明顯是指
[00:14:55.000 --> 00:14:57.000]  不只是耶路撒冷城
[00:14:57.000 --> 00:14:59.000]  耶路撒冷城沒有其他東西
[00:14:59.000 --> 00:15:01.000]  有裡面的聖殿
[00:15:01.000 --> 00:15:03.000]  這條河是滋養聖殿
[00:15:03.000 --> 00:15:06.000]  記住這方面
[00:15:06.000 --> 00:15:09.000]  河和聖殿的關係
[00:15:09.000 --> 00:15:12.000]  再看兩篇詩篇
[00:15:12.000 --> 00:15:15.000]  52篇第八節
[00:15:15.000 --> 00:15:20.000]  這次不是說河
[00:15:20.000 --> 00:15:22.000]  這次是說樹
[00:15:22.000 --> 00:15:24.000]  我們找到一棵樹
[00:15:24.000 --> 00:15:26.000]  至於我就像神
[00:15:26.000 --> 00:15:29.000]  殿中的青橄欖樹
[00:15:29.000 --> 00:15:33.000]  我永遠遠遠依靠神的慈愛
[00:15:33.000 --> 00:15:36.000]  這裡說到樹
[00:15:36.000 --> 00:15:38.000]  你覺得是不是剛好
[00:15:38.000 --> 00:15:40.000]  也是神的聖殿裡
[00:15:40.000 --> 00:15:44.000]  河是滋養神的城市
[00:15:44.000 --> 00:15:49.000]  樹也是在神的城市裡長大
[00:15:49.000 --> 00:15:51.000]  再看多一篇詩篇
[00:15:51.000 --> 00:15:54.000]  92篇第十二十五節
[00:15:54.000 --> 00:15:57.000]  二人
[00:15:57.000 --> 00:15:59.000]  這次的字眼和第一章很相近
[00:15:59.000 --> 00:16:01.000]  又是說二人
[00:16:01.000 --> 00:16:03.000]  要發旺和種樹
[00:16:03.000 --> 00:16:05.000]  生長好像黎巴嫩的香柏樹
[00:16:05.000 --> 00:16:07.000]  他們栽在哪裡
[00:16:07.000 --> 00:16:09.000]  耶華的殿中
[00:16:09.000 --> 00:16:11.000]  發旺在我們神的院裡
[00:16:11.000 --> 00:16:14.000]  他們年老的時候仍然要結果子
[00:16:14.000 --> 00:16:17.000]  常青的樹
[00:16:17.000 --> 00:16:20.000]  在神的殿羽裡
[00:16:21.000 --> 00:16:25.000]  原來詩人多次講及河和樹
[00:16:25.000 --> 00:16:28.000]  不是一個普通的例子這麼簡單
[00:16:28.000 --> 00:16:31.000]  而是他心目當中有神的聖所
[00:16:31.000 --> 00:16:33.000]  是用河去滋養
[00:16:33.000 --> 00:16:36.000]  在聖所裡
[00:16:36.000 --> 00:16:40.000]  聖徒能夠像一棵樹去生長
[00:16:40.000 --> 00:16:44.000]  這個似乎是描述
[00:16:44.000 --> 00:16:49.000]  聖殿裡敬拜那種味道
[00:16:49.000 --> 00:16:51.000]  那種榮耀
[00:16:51.000 --> 00:16:54.000]  如果這樣看的時候
[00:16:54.000 --> 00:16:57.000]  詩篇第一篇告訴我們什麼
[00:16:57.000 --> 00:17:00.000]  我們翻到詩篇第一篇
[00:17:00.000 --> 00:17:04.000]  現在我們開始可以明白
[00:17:04.000 --> 00:17:06.000]  詩篇第一篇第一節說什麼
[00:17:06.000 --> 00:17:08.000]  不從惡人的計謀
[00:17:08.000 --> 00:17:10.000]  不暫聚人的道路
[00:17:10.000 --> 00:17:12.000]  不坐舌萬人的座位
[00:17:12.000 --> 00:17:14.000]  這裡說什麼
[00:17:14.000 --> 00:17:15.000]  而說越近
[00:17:15.000 --> 00:17:17.000]  不要跟著惡人
[00:17:17.000 --> 00:17:18.000]  不要站那麼近
[00:17:18.000 --> 00:17:20.000]  坐更加不好
[00:17:20.000 --> 00:17:21.000]  這裡說什麼
[00:17:21.000 --> 00:17:23.000]  詩篇一開始的時候
[00:17:23.000 --> 00:17:24.000]  一百五十篇
[00:17:24.000 --> 00:17:26.000]  開始的時候有這樣的經文
[00:17:26.000 --> 00:17:27.000]  告訴我們
[00:17:27.000 --> 00:17:29.000]  原來詩篇是講敬拜的
[00:17:29.000 --> 00:17:31.000]  敬拜的時候是講
[00:17:31.000 --> 00:17:35.000]  聖潔的上帝對敬拜上帝的人的要求
[00:17:35.000 --> 00:17:37.000]  脫離世俗
[00:17:37.000 --> 00:17:40.000]  好像你走進聖殿一樣
[00:17:40.000 --> 00:17:42.000]  有不同的原子
[00:17:42.000 --> 00:17:44.000]  越走越近的時候
[00:17:44.000 --> 00:17:46.000]  去到聖所
[00:17:46.000 --> 00:17:48.000]  去到至聖所
[00:17:48.000 --> 00:17:50.000]  大祭司才可以進去
[00:17:50.000 --> 00:17:53.000]  慢慢與世俗分離
[00:17:53.000 --> 00:17:56.000]  因為現在不是在說開派對
[00:17:56.000 --> 00:17:59.000]  現在是在說敬拜上帝
[00:17:59.000 --> 00:18:01.000]  所以詩篇開始第一篇
[00:18:01.000 --> 00:18:03.000]  現在不是先講溫馨
[00:18:03.000 --> 00:18:05.000]  而是詩篇是在說什麼
[00:18:05.000 --> 00:18:06.000]  是講敬拜
[00:18:06.000 --> 00:18:08.000]  但敬拜有先決條件
[00:18:08.000 --> 00:18:10.000]  就是與世俗分離
[00:18:10.000 --> 00:18:12.000]  但令我們驚訝的地方
[00:18:12.000 --> 00:18:13.000]  就是看下去
[00:18:13.000 --> 00:18:15.000]  你找不到聖殿
[00:18:15.000 --> 00:18:17.000]  這是第一篇
[00:18:17.000 --> 00:18:19.000]  你找到聖殿應該有的東西
[00:18:19.000 --> 00:18:22.000]  就是與世俗分離進去敬拜
[00:18:22.000 --> 00:18:25.000]  甚至找到一條河和一棵樹
[00:18:25.000 --> 00:18:27.000]  但找不到聖殿
[00:18:27.000 --> 00:18:29.000]  你找到什麼
[00:18:29.000 --> 00:18:32.000]  第二節為喜愛耶和華的律法
[00:18:32.000 --> 00:18:35.000]  晝夜思想借人便為有福
[00:18:35.000 --> 00:18:39.000]  他要像一棵樹栽在溪水旁
[00:18:39.000 --> 00:18:41.000]  按時候結果指
[00:18:41.000 --> 00:18:42.000]  葉子下不敷乾
[00:18:42.000 --> 00:18:44.000]  凡他所做的盡都順利
[00:18:44.000 --> 00:18:47.000]  整篇是用了聖殿的說話
[00:18:47.000 --> 00:18:48.000]  但偏偏不講聖殿
[00:18:48.000 --> 00:18:49.000]  因為為什麼
[00:18:49.000 --> 00:18:50.000]  在這個時候
[00:18:50.000 --> 00:18:53.000]  相信是作者或編輯
[00:18:53.000 --> 00:18:55.000]  去編成詩篇
[00:18:55.000 --> 00:18:56.000]  而將這篇寫成詩篇
[00:18:56.000 --> 00:18:57.000]  在第一篇的時候
[00:18:57.000 --> 00:19:00.000]  聖殿已經不是站在那裡
[00:19:00.000 --> 00:19:03.000]  主前587年
[00:19:03.000 --> 00:19:05.000]  聖殿被毀
[00:19:05.000 --> 00:19:09.000]  聖殿被毀了之後
[00:19:09.000 --> 00:19:10.000]  人就問我們
[00:19:10.000 --> 00:19:12.000]  我們怎樣再一次
[00:19:12.000 --> 00:19:14.000]  可以敬拜我們的上帝
[00:19:14.000 --> 00:19:17.000]  詩人就告訴我們
[00:19:17.000 --> 00:19:19.000]  是呀 聖殿被毀
[00:19:19.000 --> 00:19:22.000]  但晝夜思想神的律法
[00:19:22.000 --> 00:19:26.000]  那個人就好像站在聖殿當中一樣
[00:19:26.000 --> 00:19:29.000]  他會被一條河去滋養
[00:19:29.000 --> 00:19:31.000]  好像聖殿那棵樹
[00:19:31.000 --> 00:19:34.000]  一直都會發青
[00:19:34.000 --> 00:19:37.000]  有葉子永不敷乾
[00:19:38.000 --> 00:19:40.000]  詩篇第一篇的震撼就是這樣
[00:19:40.000 --> 00:19:42.000]  他這樣去介紹詩篇
[00:19:42.000 --> 00:19:44.000]  是你不需要在聖殿敬拜
[00:19:44.000 --> 00:19:46.000]  你拿著這個collection
[00:19:46.000 --> 00:19:47.000]  拿著這堆詩篇
[00:19:47.000 --> 00:19:49.000]  你可以自己向神呼求
[00:19:49.000 --> 00:19:50.000]  之後可以讚美
[00:19:50.000 --> 00:19:51.000]  可以認罪
[00:19:51.000 --> 00:19:53.000]  可以跟神討論
[00:19:53.000 --> 00:19:55.000]  甚至講價
[00:19:55.000 --> 00:19:57.000]  你不需要聖殿
[00:19:57.000 --> 00:20:00.000]  因為神與他子民同在
[00:20:00.000 --> 00:20:02.000]  不限於聖殿
[00:20:02.000 --> 00:20:07.000]  你這樣看的時候就明白
[00:20:07.000 --> 00:20:09.000]  詩篇第一篇的震撼性
[00:20:09.000 --> 00:20:13.000]  不是單單說讀律法的重要
