
[00:00:00.000 --> 00:00:01.520]  在讀經文之前
[00:03:57.800 --> 00:04:00.240]  這個比喻就是我剛才所讀的經文
[00:04:00.240 --> 00:04:01.920]  但是在這個經文之先
[00:04:01.920 --> 00:04:03.840]  我就想反而再帶出
[00:04:03.840 --> 00:04:06.080]  十九章三十節一些的背景
[00:04:06.080 --> 00:04:09.160]  為什麼主耶穌會說了這一句話呢?
[00:04:09.160 --> 00:04:12.240]  就是「但是許多在前的將要在後
[00:04:12.240 --> 00:04:13.920]  在後的將要在前」
[00:04:13.920 --> 00:04:16.320]  原來當時有一個少年的財主
[00:04:16.320 --> 00:04:18.000]  他就去找耶穌問
[00:04:18.000 --> 00:04:20.360]  我要做些什麼才能得逐永生
[00:04:20.360 --> 00:04:21.280]  耶穌就問
[00:04:21.280 --> 00:04:25.240]  你的一連串的誡命是不是已經進行了?
[00:04:25.240 --> 00:04:27.000]  那少年的財主就說
[00:04:27.000 --> 00:04:28.520]  我至少已經進行了
[00:04:28.520 --> 00:04:29.560]  很有信心
[00:04:29.560 --> 00:04:31.400]  我還有些什麼要做呢?
[00:04:31.400 --> 00:04:32.320]  耶穌就說
[00:04:32.320 --> 00:04:34.240]  你還缺少一件事
[00:04:34.240 --> 00:04:37.920]  那件事就是你要變賣你的家產
[00:04:37.920 --> 00:04:39.240]  分級同仁
[00:04:39.240 --> 00:04:40.600]  然後來跟從我
[00:04:40.600 --> 00:04:42.280]  這裡不是說兩件事
[00:04:42.280 --> 00:04:44.200]  主耶穌是說一件事
[00:04:44.200 --> 00:04:46.760]  那件事就是要變賣你的所有
[00:04:46.760 --> 00:04:48.360]  來跟從我
[00:04:48.360 --> 00:04:50.480]  變賣你的所有來跟從我
[00:04:50.480 --> 00:04:53.720]  那些東西彷彿是對你很重要
[00:04:53.720 --> 00:04:55.960]  但你都要捨棄那些東西
[00:04:55.960 --> 00:04:57.360]  給有需要的人
[00:04:57.360 --> 00:04:59.080]  然後來跟從我
[00:04:59.080 --> 00:05:01.440]  但這個少年的財主
[00:05:01.440 --> 00:05:03.120]  很悠悠愁愁地離開
[00:05:03.120 --> 00:05:04.280]  因為他十分有錢
[00:05:04.280 --> 00:05:06.680]  然後引發出一件事
[00:05:06.680 --> 00:05:09.240]  原來有錢的人去信耶穌
[00:05:09.240 --> 00:05:11.240]  是被駱駝穿過針眼
[00:05:11.240 --> 00:05:12.200]  都是很困難
[00:05:12.200 --> 00:05:14.080]  但接著彼得就說
[00:05:14.080 --> 00:05:16.400]  我已經撇下一切來跟從你了
[00:05:16.400 --> 00:05:17.960]  那我又會得到些什麼呢?
[00:05:17.960 --> 00:05:19.080]  一個很正常的問
[00:05:19.080 --> 00:05:20.640]  我已經撇下一切來跟從你
[00:05:20.640 --> 00:05:21.960]  又會得到些什麼呢?
[00:05:21.960 --> 00:05:23.560]  耶穌當時就對他說
[00:05:23.560 --> 00:05:24.840]  我實在告訴你
[00:05:24.840 --> 00:05:26.480]  到了萬物更生
[00:05:26.480 --> 00:05:29.240]  人只坐在榮譽寶座上的時候
[00:05:29.240 --> 00:05:31.120]  你們這些跟從我的人
[00:05:31.120 --> 00:05:33.400]  也要坐在十二個寶座上
[00:05:33.400 --> 00:05:36.240]  審判以色列的十二個支派
[00:05:36.240 --> 00:05:38.000]  這是19章28節
[00:05:38.000 --> 00:05:39.680]  但27節的時候
[00:05:39.680 --> 00:05:42.000]  同樣帶出一個重要的信息
[00:05:42.000 --> 00:05:43.760]  就是彼得在剛才這麼說
[00:05:43.760 --> 00:05:46.920]  你看我們已經撇下一切跟從你了
[00:05:46.920 --> 00:05:48.880]  我們將要得到什麼呢?
[00:05:48.880 --> 00:05:51.080]  在29節裡面這麼說
[00:05:51.080 --> 00:05:53.760]  凡是為我的名撇下房屋
[00:05:53.760 --> 00:05:56.680]  兄弟、姐妹、父親、母親
[00:05:56.680 --> 00:05:58.560]  兒女或田地的
[00:05:58.560 --> 00:05:59.880]  都要得到百倍
[00:05:59.880 --> 00:06:01.680]  並且承受永生
[00:06:01.680 --> 00:06:02.600]  我們很多時候
[00:06:02.600 --> 00:06:04.720]  無論什麼基督徒都是
[00:06:04.720 --> 00:06:08.520]  我們會看重我們地上擁有的財富
[00:06:08.520 --> 00:06:10.360]  地上擁有的一切
[00:06:10.360 --> 00:06:12.840]  但天國的觀念就不是了
[00:06:12.840 --> 00:06:14.240]  為了跟從主
[00:06:14.240 --> 00:06:16.960]  你有些東西要因此而放棄的時候
[00:06:16.960 --> 00:06:19.200]  聖經裡面說到29節
[00:06:19.200 --> 00:06:21.680]  撇下房屋你物質所擁有的東西
[00:06:21.680 --> 00:06:23.560]  兄弟、姐妹、父親、母親
[00:06:23.560 --> 00:06:25.400]  兒女是你的身份
[00:06:25.400 --> 00:06:26.720]  你的人的關係
[00:06:26.720 --> 00:06:28.000]  你為了主的緣故
[00:06:28.000 --> 00:06:29.080]  你願意撇下
[00:06:29.080 --> 00:06:30.520]  你就得著百倍
[00:06:30.520 --> 00:06:32.320]  更加會得著永生
[00:06:32.320 --> 00:06:33.400]  但在這個時候
[00:06:33.400 --> 00:06:35.520]  主耶穌就說了一個結論
[00:06:35.520 --> 00:06:38.360]  但是許多在前的將要在後
[00:06:38.360 --> 00:06:39.960]  在後的將要在前
[00:06:39.960 --> 00:06:41.240]  要帶出一個真理
[00:06:41.240 --> 00:06:43.240]  就是說那少年的財主
[00:06:43.240 --> 00:06:46.000]  他年少已經行律法
[00:06:46.000 --> 00:06:47.880]  去尋求永生
[00:06:47.880 --> 00:06:51.360]  但他不肯將他的錢類
[00:06:51.360 --> 00:06:54.800]  就是他的財富放下來跟從主
[00:06:54.800 --> 00:06:56.240]  反而彼得
[00:06:56.240 --> 00:06:59.000]  他就願意撇下一切來跟從他
[00:06:59.000 --> 00:07:01.400]  結果誰能得到跟隨主呢?
[00:07:01.400 --> 00:07:02.200]  就是彼得
[00:07:02.200 --> 00:07:04.280]  這就是主耶穌正正說的
[00:07:04.280 --> 00:07:05.360]  在前的在後
[00:07:05.360 --> 00:07:06.480]  在後的在前
[00:07:06.480 --> 00:07:08.240]  就是天國裡面的價值觀
[00:07:08.240 --> 00:07:10.880]  和我們在地上的價值觀是不同的
[00:07:10.880 --> 00:07:12.160]  為了跟從主
[00:07:12.160 --> 00:07:13.880]  很多東西你都願意放下
[00:07:13.880 --> 00:07:16.200]  但我們知道神不虧待人
[00:07:16.200 --> 00:07:18.640]  祂有祂的賞賜給我們
[00:07:18.640 --> 00:07:20.640]  但主耶穌也怕我們不明白
[00:07:20.640 --> 00:07:22.720]  這個天國的道理
[00:07:22.720 --> 00:07:24.440]  因此就用了一個比喻
[00:07:24.440 --> 00:07:25.680]  這個比喻
[00:07:25.680 --> 00:07:27.960]  我們都可以分為三個段落去看
[00:07:27.960 --> 00:07:29.560]  20章的1至7節
[00:07:29.560 --> 00:07:31.560]  和20章的8至12節
[00:07:31.560 --> 00:07:33.800]  20章的13至15節
[00:07:33.800 --> 00:07:35.840]  這三個段落帶出了一樣
[00:07:35.840 --> 00:07:39.560]  原主是分時間分批的僱傭工人
[00:07:39.560 --> 00:07:41.080]  然後8至12節
[00:07:41.080 --> 00:07:44.360]  就是說原主是分批給工人派發工資
[00:07:44.360 --> 00:07:45.800]  13至15節
[00:07:45.800 --> 00:07:46.760]  原主解釋
[00:07:46.760 --> 00:07:48.400]  為什麼不同的工人
[00:07:48.400 --> 00:07:50.240]  有不同的工資的原因
[00:07:50.240 --> 00:07:51.560]  最後16節
[00:07:51.560 --> 00:07:53.600]  就是主耶穌有一個結論
[00:07:53.600 --> 00:07:55.720]  這樣在後的將要在前
[00:07:55.720 --> 00:07:57.400]  在前的將要在後
[00:07:57.400 --> 00:07:59.600]  其實這個比喻的內容比較簡單
[00:07:59.600 --> 00:08:00.480]  不是很複雜
[00:08:00.480 --> 00:08:02.160]  他就說一清早的時候
[00:08:02.160 --> 00:08:03.320]  有一個原主
[00:08:03.320 --> 00:08:06.040]  就去到市集裡面僱傭了一批人
[00:08:06.040 --> 00:08:07.480]  清早是什麼時間呢
[00:08:07.480 --> 00:08:09.520]  其實原來有一個背景
[00:08:09.520 --> 00:08:12.520]  猶太人他們在農莊裡面工作
[00:08:12.520 --> 00:08:14.320]  是日出而作,日日而息
[00:08:14.320 --> 00:08:16.280]  一般來說日出就是六點
[00:08:16.280 --> 00:08:18.120]  日落就是傍晚的六點
[00:08:18.120 --> 00:08:19.800]  加起來就是十二個小時
[00:08:19.800 --> 00:08:21.120]  這十二個小時
[00:08:21.120 --> 00:08:22.200]  剛剛開始的時候
[00:08:22.200 --> 00:08:24.920]  清早就大約早上六點鐘
[00:08:24.920 --> 00:08:25.960]  日出了
[00:08:25.960 --> 00:08:29.400]  這個原主就去到市集裡面
[00:08:29.400 --> 00:08:31.160]  去招募一些人
[00:08:31.160 --> 00:08:33.000]  這班人都不錯的
[00:08:33.000 --> 00:08:34.760]  一早去到清早的時候
[00:08:34.760 --> 00:08:36.080]  等人去請他打工
[00:08:36.080 --> 00:08:38.680]  原主就跟這些工人說定了
[00:08:38.680 --> 00:08:40.080]  一天的工價
[00:08:40.080 --> 00:08:41.440]  就是特拿利
[00:08:41.440 --> 00:08:43.360]  特拿利的意思就是一個銀幣
[00:08:43.360 --> 00:08:45.560]  一個銀幣在當時來說
[00:08:45.560 --> 00:08:48.400]  在一天裡面是一個合理的工資
[00:08:48.400 --> 00:08:50.160]  也就是說你辛勤工作一天
[00:08:50.160 --> 00:08:51.840]  你就可以拿到一個銀幣
[00:08:51.840 --> 00:08:53.360]  但這個原主很特別
[00:08:53.360 --> 00:08:55.360]  他清早的時候僱傭了一批人
[00:08:55.360 --> 00:08:57.600]  但是他去到在經文裡面
[00:08:57.600 --> 00:08:59.320]  講到在第三小時
[00:08:59.320 --> 00:09:00.560]  剛才我不是說了
[00:09:00.560 --> 00:09:03.840]  總共日出至日落有十二個小時
[00:09:03.840 --> 00:09:05.160]  其實第三個小時
[00:09:05.160 --> 00:09:07.240]  由早上六點轉
[00:09:07.240 --> 00:09:08.120]  一直計的時候
[00:09:08.120 --> 00:09:09.800]  就等於早上九點
[00:09:09.800 --> 00:09:11.040]  就是第三個小時
[00:09:11.040 --> 00:09:14.960]  然後接著也在第六個小時
[00:09:14.960 --> 00:09:17.160]  就是中午的時候
[00:09:17.160 --> 00:09:18.200]  第六個小時
[00:09:18.200 --> 00:09:20.040]  然後接著在第九個小時
[00:09:20.040 --> 00:09:22.040]  就是在下午三個小時
[00:09:22.040 --> 00:09:25.120]  這個原主他一樣是出去
[00:09:25.120 --> 00:09:26.840]  他就看到在市集裡面
[00:09:26.840 --> 00:09:29.080]  有一些人無所事事
[00:09:29.080 --> 00:09:30.720]  閒站在那裡
[00:09:30.720 --> 00:09:32.080]  他就去請他們
[00:09:32.080 --> 00:09:33.120]  但請他們的時候
[00:09:33.120 --> 00:09:33.920]  他就問
[00:09:33.920 --> 00:09:35.320]  為什麼你們不去打工
[00:09:35.320 --> 00:09:36.520]  他說沒有人請他們
[00:09:36.520 --> 00:09:38.080]  那你這班人
[00:09:38.080 --> 00:09:39.480]  可能人家覺得你
[00:09:39.480 --> 00:09:41.880]  都不是很有能力
[00:09:41.880 --> 00:09:43.000]  不是很行
[00:09:43.000 --> 00:09:45.560]  所以就沒有人去請他們做工人
[00:09:45.560 --> 00:09:47.760]  但他們只能夠做的就是閒站
[00:09:47.760 --> 00:09:48.600]  在那裡等
[00:09:48.600 --> 00:09:49.480]  再在那裡等
[00:09:49.480 --> 00:09:50.800]  接著結果
[00:09:50.800 --> 00:09:53.360]  到了晚上傍晚六點的時候
[00:09:53.360 --> 00:09:54.360]  工作完畢
[00:09:54.360 --> 00:09:55.040]  天黑了
[00:09:55.040 --> 00:09:57.960]  那時候原主就找了一個工頭
[00:09:57.960 --> 00:10:00.120]  就叫那些工人召集他們
[00:10:00.120 --> 00:10:01.880]  來派發工資給他們
[00:10:01.880 --> 00:10:03.960]  但這個經文裡面很特別
[00:10:03.960 --> 00:10:05.840]  先給那些最後僱傭
[00:10:05.840 --> 00:10:08.200]  也就是說只做了一個小時的那些
[00:10:08.200 --> 00:10:09.760]  先給工資他們
[00:10:09.760 --> 00:10:11.480]  給了多少工資呢
[00:10:11.480 --> 00:10:13.280]  竟然給了一個銀幣給他們
[00:10:13.280 --> 00:10:16.280]  就是正正和那些剛剛邀請的那些人
[00:10:16.280 --> 00:10:18.760]  他們只是說一天的工作
[00:10:18.760 --> 00:10:20.080]  就會有一個銀幣
[00:10:20.080 --> 00:10:21.280]  一個特拿利
[00:10:21.280 --> 00:10:22.760]  這班人在聖經裡面
[00:10:22.760 --> 00:10:24.000]  沒有形容他們的心情
[00:10:24.000 --> 00:10:25.120]  但可想而知
[00:10:25.120 --> 00:10:26.160]  他們應該很開心
[00:10:26.160 --> 00:10:27.200]  做了一個小時
[00:10:27.200 --> 00:10:28.400]  沒有太陽曬
[00:10:28.400 --> 00:10:29.640]  沒有很多人勞苦
[00:10:29.640 --> 00:10:31.040]  只是一個小時
[00:10:31.040 --> 00:10:32.440]  他們竟然就能夠得到
[00:10:32.440 --> 00:10:33.760]  整整一天的工資
[00:10:33.760 --> 00:10:34.960]  後期那些
[00:10:34.960 --> 00:10:37.440]  反而就是最早被僱傭的那些
[00:10:37.440 --> 00:10:39.160]  就最遲來拿工資
[00:10:39.160 --> 00:10:41.920]  那些他們就很有期望了
[00:10:41.920 --> 00:10:44.440]  他們就深信應該拿更加多錢
[00:10:44.440 --> 00:10:46.000]  因為很多時候我們的觀念
[00:10:46.000 --> 00:10:47.640]  就說多勞多得
[00:10:47.640 --> 00:10:49.440]  多付出就多回報
[00:10:49.440 --> 00:10:52.120]  我服侍主都希望能夠多回報
[00:10:52.120 --> 00:10:55.200]  但結果他們只是同樣得到一個特拿利
[00:10:55.200 --> 00:10:56.600]  他們就覺得
[00:10:56.600 --> 00:10:59.040]  我整天的勞苦薪勞
[00:10:59.040 --> 00:11:02.400]  竟然和他們的工資是同等的待遇
[00:11:02.400 --> 00:11:04.600]  他們就發怨言抱怨
[00:11:04.600 --> 00:11:06.160]  如果我是一個園主都覺得
[00:11:06.160 --> 00:11:08.280]  我用我自己的錢你竟然抱怨
[00:11:08.280 --> 00:11:09.360]  在這裡的時候
[00:11:09.360 --> 00:11:11.440]  有一節經文我覺得很特別
[00:11:11.440 --> 00:11:12.360]  在13節
[00:11:12.360 --> 00:11:14.680]  這個園主和這班人說的時候
[00:11:14.680 --> 00:11:16.680]  他稱呼他們為朋友
[00:11:16.680 --> 00:11:18.000]  他跟他們說
[00:11:18.000 --> 00:11:19.360]  我都沒有虧待你
[00:11:19.360 --> 00:11:21.080]  我不是和你老祖說了
[00:11:21.080 --> 00:11:22.760]  有一個特拿利給你嗎
[00:11:22.760 --> 00:11:24.840]  你現在就拿了你的工資走
[00:11:24.840 --> 00:11:25.880]  其實還有一樣東西
[00:11:25.880 --> 00:11:27.800]  我願意怎樣給別人
[00:11:27.800 --> 00:11:30.600]  可以按著我的意思去用我的東西
[00:11:30.600 --> 00:11:32.000]  這個不是很合理嗎
[00:11:32.000 --> 00:11:33.640]  你不要因為我待人好
[00:11:33.640 --> 00:11:35.000]  你就冷紅才行
[00:11:35.000 --> 00:11:36.520]  在這裡裡面
[00:11:36.520 --> 00:11:38.040]  讓我們看到
[00:11:38.040 --> 00:11:40.400]  聖經裡面提醒我們
[00:11:40.400 --> 00:11:42.120]  神不虧待人
[00:11:42.120 --> 00:11:43.440]  更加恩待那些
[00:11:43.440 --> 00:11:45.680]  侍奉主、時間短的人
[00:11:45.680 --> 00:11:46.800]  甚至那班人
[00:11:46.800 --> 00:11:48.800]  別人覺得他們沒有能力的人
[00:11:48.800 --> 00:11:49.600]  卻是
[00:11:49.600 --> 00:11:52.240]  他只是做一個很短的時間
[00:11:52.240 --> 00:11:54.760]  但因著他們把握機會
[00:11:54.760 --> 00:11:57.480]  被僱傭、被主的呼召的時候
[00:11:57.480 --> 00:12:00.320]  他們能夠得到同樣的工資
[00:12:00.320 --> 00:12:01.600]  但盼望我們
[00:12:01.600 --> 00:12:04.880]  不要像那些最先僱傭的那些
[00:12:04.880 --> 00:12:07.240]  他們就是眼紅、抱怨
[00:12:07.240 --> 00:12:09.040]  盼望我們能夠謙卑
[00:12:09.040 --> 00:12:10.320]  順服主的呼召
[00:12:10.320 --> 00:12:11.400]  多作主公
[00:12:11.400 --> 00:12:13.360]  其實剛才那兩節的經文
[00:12:13.360 --> 00:12:15.360]  都是說到在前的在後
[00:12:15.360 --> 00:12:16.480]  在後的在前
[00:12:16.480 --> 00:12:18.560]  都是我經常放在心靈裡面
[00:12:18.560 --> 00:12:20.640]  因為我覺得是一個很重要的經文
[00:12:20.640 --> 00:12:22.320]  成為了一個很大的提醒
[00:12:22.320 --> 00:12:23.520]  因為其實剛才裡面
[00:12:23.520 --> 00:12:25.960]  都帶出了兩個很重要的觀念
[00:12:25.960 --> 00:12:27.280]  第一個就是價值觀
[00:12:27.280 --> 00:12:28.960]  你想擁有的東西多
[00:12:28.960 --> 00:12:31.000]  還是願意放棄來跟從主
[00:12:31.000 --> 00:12:32.800]  第二個就是我們的權利觀
[00:12:32.800 --> 00:12:34.200]  因為我們很多時候會說
[00:12:34.200 --> 00:12:35.480]  公義、公平
[00:12:35.480 --> 00:12:37.640]  希望我們有半斤就有八兩
[00:12:37.640 --> 00:12:39.840]  這個觀念其實對我來說
[00:12:39.840 --> 00:12:41.920]  都有一個同樣的想法
[00:12:41.920 --> 00:12:43.480]  因為我打工的時候
[00:12:43.480 --> 00:12:44.960]  還沒有做傳導人的時候
[00:12:44.960 --> 00:12:47.080]  很多時候都會希望
[00:12:47.080 --> 00:12:48.600]  在工作裡面
[00:12:48.600 --> 00:12:50.120]  我既然這麼勤力去做
[00:12:50.120 --> 00:12:52.920]  我都希望能夠有上司的賞識
[00:12:52.920 --> 00:12:55.520]  就能夠容易地去升職
[00:12:55.520 --> 00:12:57.840]  或者是容易跟人的配搭
[00:12:57.840 --> 00:12:58.560]  都可以好一點
[00:12:58.560 --> 00:12:59.920]  但其實這個都不是必然
[00:12:59.920 --> 00:13:00.560]  因為很多時候
[00:13:00.560 --> 00:13:01.960]  每個人走的路都很不同
[00:13:01.960 --> 00:13:03.360]  但是我就覺得
[00:13:03.360 --> 00:13:06.360]  在我的工作崗位裡面的時候
[00:13:06.360 --> 00:13:08.680]  我都會經常去想到
[00:13:08.680 --> 00:13:12.200]  算了,我都是好好的工作
[00:13:12.200 --> 00:13:14.400]  不要去爭這些東西
[00:13:14.400 --> 00:13:16.560]  我記得我那時候
[00:13:16.560 --> 00:13:19.560]  很多同事都希望轉工作崗位
[00:13:19.560 --> 00:13:21.280]  希望能夠升職快一點
[00:13:21.280 --> 00:13:23.160]  但那時候我同神禱告我
[00:13:23.160 --> 00:13:25.080]  我是否這樣去走這條路
[00:13:25.080 --> 00:13:27.320]  我很擔心自己是在前的在後
[00:13:27.320 --> 00:13:28.600]  在後的變成在前
[00:13:28.600 --> 00:13:31.080]  我記得那時候我去到公司裡面
[00:13:31.080 --> 00:13:33.120]  都會有一個團契去服侍他們
[00:13:33.120 --> 00:13:35.480]  這個團契是我們幾個人禱告
[00:13:35.480 --> 00:13:37.480]  然後神鷹找我們
[00:13:37.480 --> 00:13:39.080]  然後我們又幾個人、幾個人
[00:13:39.080 --> 00:13:41.800]  然後越來越多人
[00:13:41.800 --> 00:13:45.160]  不止一天有些人去聚會
[00:13:45.160 --> 00:13:47.760]  我們那時候沒有什麼人負責帶聚會
[00:13:47.760 --> 00:13:52.480]  最主要都是我和其餘幾個肢體
[00:13:52.480 --> 00:13:55.040]  所以我很不捨得這個團契
[00:13:55.040 --> 00:13:57.520]  和看到神的恩典、憐憫
[00:13:57.520 --> 00:13:59.840]  讓我們在這個場所裡面
[00:13:59.840 --> 00:14:02.160]  可以讓人認識福音
[00:14:02.160 --> 00:14:04.080]  我記得其中有一個
[00:14:04.080 --> 00:14:06.760]  我們跟他信主的
[00:14:06.760 --> 00:14:09.680]  一個很深的印象是怎樣的呢?
[00:14:09.680 --> 00:14:12.880]  他有一次在公司裡面打針
[00:14:12.880 --> 00:14:14.840]  公司安排這些人打針
[00:14:14.840 --> 00:14:16.760]  打完針之後
[00:14:16.760 --> 00:14:19.800]  他就跟我說肩膀的血
[00:14:19.800 --> 00:14:21.720]  一直流出來停不下來
[00:14:21.720 --> 00:14:24.520]  我說什麼事?為什麼會這樣?
[00:14:24.520 --> 00:14:27.240]  你快點去看醫生吧
[00:14:27.240 --> 00:14:29.800]  他同時很快去看醫生
[00:14:29.800 --> 00:14:31.400]  他最後跟我說
[00:14:31.400 --> 00:14:33.680]  原來他患了血癌
[00:14:33.680 --> 00:14:35.880]  但我記得這件事情之前
[00:14:35.880 --> 00:14:37.800]  我邀請他回到團契
