
[00:00:00.000 --> 00:00:04.000]  春季聖經課程即將開始
[00:02:08.000 --> 00:02:10.000]  亦給我們這個服侍的機會
[00:02:10.000 --> 00:02:12.000]  我求主你在當中引領我們
[00:02:12.000 --> 00:02:13.000]  特別是將今天
[00:02:13.000 --> 00:02:14.000]  陳偉家牧師
[00:02:14.000 --> 00:02:16.000]  他會宣講路加福音
[00:02:16.000 --> 00:02:19.000]  我們知道我們有幾卷福音書
[00:02:19.000 --> 00:02:21.000]  豐富了我們對耶穌
[00:02:21.000 --> 00:02:25.000]  及對使徒時代的經歷
[00:02:25.000 --> 00:02:27.000]  及你在他們的心意
[00:02:27.000 --> 00:02:29.000]  如何成就你的心意在當中
[00:02:29.000 --> 00:02:30.000]  我們都很豐富
[00:02:30.000 --> 00:02:32.000]  我們求主你今天引領我們
[00:02:32.000 --> 00:02:34.000]  雖然路加福音好像很熟悉
[00:02:34.000 --> 00:02:36.000]  但其實有很多地方我們都不明白
[00:02:36.000 --> 00:02:42.000]  我求你親自去用陳偉家牧師的訊息
[00:02:42.000 --> 00:02:45.000]  去開通我們的心思意念
[00:02:45.000 --> 00:02:46.000]  明白你的訊息
[00:02:46.000 --> 00:02:47.000]  明白你的心意
[00:02:47.000 --> 00:02:49.000]  我們將會的聚會
[00:02:49.000 --> 00:02:50.000]  恭敬讓往在你手裏
[00:02:50.000 --> 00:02:52.000]  求聖靈在當中
[00:02:52.000 --> 00:02:54.000]  無論聽或講都引領我們
[00:02:54.000 --> 00:02:57.000]  感謝主一切榮耀重讚歸給你
[00:02:57.000 --> 00:02:59.000]  奉耶穌基督的名字祈禱
[00:02:59.000 --> 00:03:00.000]  阿們
[00:03:00.000 --> 00:03:06.000]  定居之會午安
[00:03:06.000 --> 00:03:08.000]  如果在海外的定居之會
[00:03:08.000 --> 00:03:12.000]  可能在不同的時間區域裏
[00:03:12.000 --> 00:03:17.000]  很開心今天能夠一起去看一看路加福音
[00:03:17.000 --> 00:03:19.000]  在說路加福音的時候
[00:03:19.000 --> 00:03:23.000]  我們都要首先恭喜李耀華總幹事
[00:03:23.000 --> 00:03:27.000]  能夠心慶得人
[00:03:27.000 --> 00:03:30.000]  我們先按一下powerpoint
[00:03:30.000 --> 00:03:33.000]  等一會兒
[00:03:33.000 --> 00:03:46.000]  可以了
[00:03:46.000 --> 00:03:48.000]  謝謝
[00:04:00.000 --> 00:04:02.000]  今天我們會看一個題目
[00:04:02.000 --> 00:04:06.000]  叫做《撥開分段世代中的迷霧》
[00:04:06.000 --> 00:04:09.000]  在最後的時候我們會再講多一點
[00:04:09.000 --> 00:04:11.000]  為什麼會有這個題目
[00:04:11.000 --> 00:04:12.000]  路加福音
[00:04:12.000 --> 00:04:16.000]  我們通常對福音書的理解或認識
[00:04:16.000 --> 00:04:18.000]  都有很多耶穌的故事
[00:04:18.000 --> 00:04:20.000]  很多不同的故事
[00:04:20.000 --> 00:04:22.000]  關於耶穌出生
[00:04:22.000 --> 00:04:24.000]  耶穌的成長
[00:04:24.000 --> 00:04:26.000]  耶穌在加里里湖的服侍
[00:04:26.000 --> 00:04:28.000]  然後再到耶路撒冷
[00:04:28.000 --> 00:04:30.000]  釘死,然後升天
[00:04:30.000 --> 00:04:32.000]  通常在福音書裏的記載
[00:04:32.000 --> 00:04:35.000]  都大體上是這個層次去表達
[00:04:35.000 --> 00:04:37.000]  不同的福音書有不同的講論
[00:04:37.000 --> 00:04:39.000]  在不同的福音書裏
[00:04:39.000 --> 00:04:41.000]  通常都有一個想像
[00:04:41.000 --> 00:04:44.000]  其實不同的福音書裏的作者
[00:04:44.000 --> 00:04:46.000]  都有不同的眼鏡
[00:04:46.000 --> 00:04:50.000]  獨特的眼鏡去看耶穌所經歷的不同事情
[00:04:50.000 --> 00:04:52.000]  所以福音書有不同的寫法
[00:04:52.000 --> 00:04:54.000]  有馬太,有馬可
[00:04:54.000 --> 00:04:56.000]  有路加,有約翰福音
[00:04:56.000 --> 00:04:58.000]  如果不計約翰福音較為不同之外
[00:04:58.000 --> 00:05:00.000]  就算馬太,馬可,路加
[00:05:00.000 --> 00:05:02.000]  這三卷書信
[00:05:02.000 --> 00:05:06.000]  都有特別的寫作手法
[00:05:06.000 --> 00:05:09.000]  今天希望我們能夠從一個手法去看
[00:05:09.000 --> 00:05:13.000]  路加寫他的書卷時
[00:05:13.000 --> 00:05:15.000]  他想寫些什麼
[00:05:15.000 --> 00:05:18.000]  今天大體上我們會說第一章比較長
[00:05:18.000 --> 00:05:21.000]  然後我們會輕輕說說第二章的事情
[00:05:21.000 --> 00:05:25.000]  結束了今天整個課程
[00:05:25.000 --> 00:05:27.000]  在路加的課程裏
[00:05:27.000 --> 00:05:31.000]  為什麼要用一副特別的眼鏡去看他
[00:05:31.000 --> 00:05:33.000]  正如每一個人寫東西
[00:05:33.000 --> 00:05:38.000]  都有自己的角度和想法去寫一本書
[00:05:38.000 --> 00:05:41.000]  所以路加跟馬太,馬可不一樣
[00:05:41.000 --> 00:05:43.000]  因為他都有自己獨特的眼鏡
[00:05:43.000 --> 00:05:47.000]  我們稱為「Hermeneutical Lenses」
[00:05:47.000 --> 00:05:49.000]  去看耶穌的事蹟
[00:05:49.000 --> 00:05:52.000]  應該從一個什麼角度去看
[00:05:52.000 --> 00:05:57.000]  今天我們會從路加的舊約去應用這個觀念
[00:05:57.000 --> 00:06:00.000]  我特別想從一個OT/NT
[00:06:00.000 --> 00:06:02.000]  在新約聖經裏面
[00:06:02.000 --> 00:06:06.000]  新約作者路加如何用舊約的角度
[00:06:06.000 --> 00:06:10.000]  去看耶穌這副全色的眼鏡
[00:06:10.000 --> 00:06:11.000]  再來一次
[00:06:11.000 --> 00:06:13.000]  我今天想做的是
[00:06:13.000 --> 00:06:16.000]  想嘗試知道一下,理解一下
[00:06:16.000 --> 00:06:21.000]  到底路加如何從舊約聖經裏
[00:06:21.000 --> 00:06:23.000]  全色這副眼鏡
[00:06:23.000 --> 00:06:26.000]  去看耶穌整個事蹟
[00:06:26.000 --> 00:06:29.000]  如果要多說一點的話
[00:06:29.000 --> 00:06:31.000]  路加方面24章
[00:06:31.000 --> 00:06:35.000]  其實耶穌不是在二萬五十路上向門徒顯現
[00:06:35.000 --> 00:06:38.000]  上星期好像李思敬博士也有輕輕提過
[00:06:38.000 --> 00:06:40.000]  我上星期也是直播聽的
[00:06:40.000 --> 00:06:42.000]  在網上的人聽的
[00:06:42.000 --> 00:06:48.000]  他也說過耶穌在二萬五十路上去解釋的時候
[00:06:48.000 --> 00:06:54.000]  從律法、詩篇和先知書
[00:06:54.000 --> 00:06:57.000]  所以耶穌去解釋他自己
[00:06:57.000 --> 00:06:59.000]  為什麼在地上所經歷的事情
[00:06:59.000 --> 00:07:01.000]  到最後的時候
[00:07:01.000 --> 00:07:07.000]  他也是用舊約聖經這副眼鏡去看他的事蹟
[00:07:07.000 --> 00:07:11.000]  所以路加很明顯地
[00:07:11.000 --> 00:07:18.000]  也是會從舊約聖經的眼鏡去看耶穌的事情
[00:07:18.000 --> 00:07:22.000]  如果要多說一點的話
[00:07:22.000 --> 00:07:26.000]  其實我們在做聖經神學的時候
[00:07:26.000 --> 00:07:29.000]  其實過去五年,或多一點十年
[00:07:29.000 --> 00:07:34.000]  其實我們已經很少去說新舊約聖經神學
[00:07:34.000 --> 00:07:36.000]  極少數
[00:07:36.000 --> 00:07:39.000]  就算說保羅神學也好
[00:07:39.000 --> 00:07:42.000]  其實你也要問到底保羅神學是哪幾卷
[00:07:42.000 --> 00:07:45.000]  是屬於保羅的神學來說
[00:07:45.000 --> 00:07:51.000]  更遑論整理一個聖經神學、新約神學、舊約神學
[00:07:51.000 --> 00:07:55.000]  這個基本上已經在整個學術界裡
[00:07:55.000 --> 00:07:57.000]  暫時少討論
[00:07:57.000 --> 00:07:58.000]  因為大家覺得
[00:07:58.000 --> 00:08:00.000]  連一卷書的神學
[00:08:00.000 --> 00:08:02.000]  我們都還沒有掌握得很實在的時候
[00:08:02.000 --> 00:08:05.000]  怎麼談論六十六卷呢?
[00:08:05.000 --> 00:08:07.000]  如果這樣說的話
[00:08:07.000 --> 00:08:09.000]  我今天能夠做的事情就是
[00:08:09.000 --> 00:08:14.000]  嘗試將聖經,尤其是新約聖經路加福音
[00:08:14.000 --> 00:08:18.000]  這個神學點和舊約聖經的神學
[00:08:18.000 --> 00:08:20.000]  可以有所關聯
[00:08:20.000 --> 00:08:23.000]  以致我們理解聖經的時候
[00:08:23.000 --> 00:08:25.000]  不是在理解六十六卷
[00:08:25.000 --> 00:08:28.000]  很不同,又好像很有分歧
[00:08:28.000 --> 00:08:31.000]  甚或乎有些東西都放不進去的
[00:08:31.000 --> 00:08:33.000]  所謂的神學體系
[00:08:33.000 --> 00:08:36.000]  希望今天能夠做到一點這個效果
[00:08:36.000 --> 00:08:41.000]  其實OT和NT不是新奇的事
[00:08:41.000 --> 00:08:45.000]  OT和OT都已經是很常見的
[00:08:45.000 --> 00:08:47.000]  如果我們知道摩西五經
[00:08:47.000 --> 00:08:50.000]  當它是最早寫成的時候
[00:08:50.000 --> 00:08:51.000]  你可以相信
[00:08:51.000 --> 00:08:56.000]  無論是我們讀的出埃及這個觀念
[00:08:56.000 --> 00:08:58.000]  其實如果你知道的話
[00:08:58.000 --> 00:09:01.000]  詩篇是有很多出埃及的東西
[00:09:01.000 --> 00:09:06.000]  詩篇都用了很多出埃及的觀念來寫詩篇
[00:09:06.000 --> 00:09:10.000]  我們叫作《Sarmic New Exodus》
[00:09:10.000 --> 00:09:12.000]  就是詩篇中的出埃及
[00:09:12.000 --> 00:09:14.000]  尤其是在卷四
[00:09:14.000 --> 00:09:20.000]  有很多很多關於出埃及的故事
[00:09:20.000 --> 00:09:23.000]  在詩篇的時候重新去寫
[00:09:23.000 --> 00:09:27.000]  理解當時如何看出埃及
[00:09:27.000 --> 00:09:30.000]  除了《Sarmic New Exodus》
[00:09:30.000 --> 00:09:33.000]  還有一個叫作《Isaac New Exodus》
[00:09:33.000 --> 00:09:38.000]  就是以塞亞裏面寫的關於出埃及的東西
[00:09:38.000 --> 00:09:45.000]  所以OT和OT已經是在整個五經以後的舊約世界裏
[00:09:45.000 --> 00:09:49.000]  都用了很多以往的舊約聖經
[00:09:49.000 --> 00:09:52.000]  所以OT和NT不是新的事情
[00:09:52.000 --> 00:09:55.000]  OT和NT其實是一些
[00:09:55.000 --> 00:09:59.000]  就算是OT的作者都已經常用的事情
[00:09:59.000 --> 00:10:01.000]  如果再講一個例子
[00:10:01.000 --> 00:10:04.000]  你可以想像或想像不到
[00:10:04.000 --> 00:10:09.000]  新約到底有多少處是在用舊約聖經
[00:10:09.000 --> 00:10:11.000]  你猜都猜不到
[00:10:11.000 --> 00:10:13.000]  大約超過一千多處
[00:10:13.000 --> 00:10:16.000]  如果你試一千多處的話
[00:10:16.000 --> 00:10:20.000]  新約聖經大約有二百多章
[00:10:20.000 --> 00:10:23.000]  所以每一章聖經你可以想像
[00:10:23.000 --> 00:10:27.000]  有四處是在講舊約聖經
[00:10:27.000 --> 00:10:31.000]  所以你可以想像新約作者要提及
[00:10:31.000 --> 00:10:35.000]  耶穌或往後教會的生活的時候
[00:10:35.000 --> 00:10:38.000]  他可以用什麼來寫
[00:10:38.000 --> 00:10:45.000]  很明顯舊約聖經裏面的內容成為了一個很主要的關鍵
[00:10:45.000 --> 00:10:49.000]  而路加也是因為這個緣故
[00:10:49.000 --> 00:10:54.000]  用這個方向來寫路加福音往後的東西
[00:10:54.000 --> 00:10:56.000]  雖然今天講不完
[00:10:56.000 --> 00:10:59.000]  但你一看第一章就會更加感覺到
[00:10:59.000 --> 00:11:03.000]  以前我們看OT和NT是什麼
[00:11:03.000 --> 00:11:05.000]  新約裏面用舊約
[00:11:05.000 --> 00:11:07.000]  我們很多時候都用一個觀念
[00:11:07.000 --> 00:11:09.000]  就是Prophecy and Fulfillment
[00:11:09.000 --> 00:11:12.000]  預言成就
[00:11:12.000 --> 00:11:16.000]  如果早二三十年你信耶穌的話
[00:11:16.000 --> 00:11:23.000]  那個年代我們講很多新約聖經成就了很多預言的東西
[00:11:23.000 --> 00:11:26.000]  或者舊約聖經成就了很多預言的東西
[00:11:26.000 --> 00:11:30.000]  但我想大體上這十年八年我們已經少聽了
[00:11:30.000 --> 00:11:31.000]  我們很少
[00:11:31.000 --> 00:11:36.000]  因為最主要原因是我們不期待將新約聖經或舊約聖經
[00:11:36.000 --> 00:11:40.000]  成為了一個水晶球般的書卷
[00:11:40.000 --> 00:11:43.000]  我們不想當它是水晶球
[00:11:43.000 --> 00:11:46.000]  而這些所謂舊約聖經裏面所講的成就
[00:11:46.000 --> 00:11:52.000]  在新約裏面我們暫時不會少用所謂預言成就的觀念
[00:11:52.000 --> 00:11:55.000]  我們會用另一個字眼
[00:11:55.000 --> 00:11:58.000]  我們叫它做Typology
[00:11:58.000 --> 00:12:00.000]  再提
[00:12:00.000 --> 00:12:05.000]  這個是我們去理解新約裏面用舊約的時候
[00:12:05.000 --> 00:12:10.000]  我們不會再少用一些純粹預言
[00:12:10.000 --> 00:12:12.000]  然後成就這個觀念
[00:12:12.000 --> 00:12:13.000]  我們會用多一點的
[00:12:13.000 --> 00:12:15.000]  我們叫這東西再提
[00:12:15.000 --> 00:12:17.000]  等一會兒可能會立刻問
[00:12:17.000 --> 00:12:19.000]  什麼叫Typology?
[00:12:19.000 --> 00:12:21.000]  什麼叫再提?
[00:12:21.000 --> 00:12:23.000]  等一會兒我們會講第一章的時候
[00:12:23.000 --> 00:12:26.000]  我們會再講得仔細一點
[00:12:26.000 --> 00:12:30.000]  但如果要輕輕講什麼是再提的時候
[00:12:30.000 --> 00:12:32.000]  什麼叫Typology的時候
[00:12:32.000 --> 00:12:34.000]  我們可以這樣去理解
[00:12:34.000 --> 00:12:40.000]  就是我不知道大家生於什麼年代
[00:12:40.000 --> 00:12:43.000]  如果我和李耀華先生的年代
[00:12:43.000 --> 00:12:45.000]  他大大很少
[00:12:45.000 --> 00:12:48.000]  我們那個年代就有香港小姐
[00:12:48.000 --> 00:12:49.000]  香港小姐
[00:12:49.000 --> 00:12:52.000]  香港小姐有一個再提
[00:12:52.000 --> 00:12:57.000]  香港小姐的再提就是智慧與美貌並重
[00:12:57.000 --> 00:13:01.000]  所以不同的年代都有不同的香港小姐出現
[00:13:01.000 --> 00:13:03.000]  人的樣子不同
[00:13:03.000 --> 00:13:04.000]  名字不同
[00:13:04.000 --> 00:13:05.000]  性格不一樣
[00:13:05.000 --> 00:13:09.000]  但同樣地有一個共同的再提
[00:13:09.000 --> 00:13:11.000]  就是智慧與美貌並重
[00:13:11.000 --> 00:13:14.000]  雖然現在年輕一代可能不知道在講什麼
[00:13:14.000 --> 00:13:18.000]  但是再提的觀念是說
[00:13:18.000 --> 00:13:20.000]  有一樣特質
[00:13:20.000 --> 00:13:22.000]  有一樣東西
[00:13:22.000 --> 00:13:25.000]  在上帝整個歷史裡面
[00:13:25.000 --> 00:13:30.000]  他會每時每刻再重現這一樣東西
[00:13:30.000 --> 00:13:34.000]  我們叫它做再提
[00:13:34.000 --> 00:13:37.000]  我們輕輕講完一些入門的話
[00:13:37.000 --> 00:13:41.000]  我們講一下為什麼要講再提這件事
[00:13:41.000 --> 00:13:45.000]  其實《新約聖經》用這麼多舊約
[00:13:45.000 --> 00:13:47.000]  大約有一千多處舊約聖經
[00:13:47.000 --> 00:13:50.000]  重新去詮釋的話
[00:13:50.000 --> 00:13:55.000]  其實是因為耶穌的釘死
[00:13:55.000 --> 00:13:57.000]  復活升天這件事情
[00:13:57.000 --> 00:14:01.000]  對於當時一世紀很多舊約的人
[00:14:01.000 --> 00:14:02.000]  或者拉比
[00:14:02.000 --> 00:14:03.000]  或者文士
[00:14:03.000 --> 00:14:05.000]  或者法利賽人來說
[00:14:05.000 --> 00:14:07.000]  他們不認同不了解
[00:14:07.000 --> 00:14:11.000]  所以為什麼祭司們會將耶穌釘十字架
[00:14:11.000 --> 00:14:15.000]  要拉去耶路撒冷裡面被審判
[00:14:15.000 --> 00:14:17.000]  因為他們不明白
[00:14:17.000 --> 00:14:19.000]  為什麼耶穌一個這樣的人
[00:14:19.000 --> 00:14:21.000]  可以拯救他們
[00:14:21.000 --> 00:14:22.000]  他們不明白
[00:14:22.000 --> 00:14:23.000]  因為他們讀舊約聖經的時候
[00:14:23.000 --> 00:14:24.000]  讀不到尼塞亞
[00:14:24.000 --> 00:14:26.000]  讀得好像耶穌一樣
[00:14:26.000 --> 00:14:29.000]  所以為什麼耶穌在《爾曼司錄》上
[00:14:29.000 --> 00:14:32.000]  要教導門徒用舊約聖經
[00:14:32.000 --> 00:14:35.000]  讀對尼塞亞就是要釘十字架
[00:14:35.000 --> 00:14:36.000]  復活升天
[00:14:36.000 --> 00:14:38.000]  這個就真的是尼塞亞了
[00:14:38.000 --> 00:14:44.000]  這個觀念成為了新約作者
[00:14:44.000 --> 00:14:47.000]  在一世紀寫書卷的時候
[00:14:47.000 --> 00:14:49.000]  寫信息的時候
[00:14:49.000 --> 00:14:53.000]  成為了要將那班誤會了耶穌
[00:14:53.000 --> 00:14:54.000]  不是尼塞亞
[00:14:54.000 --> 00:14:56.000]  尼塞亞不是這樣的
[00:14:56.000 --> 00:14:59.000]  這些人對舊聖經錯誤的詮釋
[00:14:59.000 --> 00:15:03.000]  他用回舊約再提這個觀念
[00:15:03.000 --> 00:15:06.000]  來重新解釋清楚
[00:15:06.000 --> 00:15:07.000]  所以為什麼舊約聖經裡面
[00:15:07.000 --> 00:15:10.000]  這麼多東西寫在新約聖經裡面
[00:15:10.000 --> 00:15:13.000]  是因為要再一次釐清
[00:15:13.000 --> 00:15:14.000]  一世紀的時候
[00:15:14.000 --> 00:15:19.000]  人對舊約聖經錯誤的理解
[00:15:19.000 --> 00:15:22.000]  以致當理解得正確的時候
[00:15:22.000 --> 00:15:24.000]  載體重新出現的時候
[00:15:24.000 --> 00:15:26.000]  就能夠明白到
[00:15:26.000 --> 00:15:30.000]  耶穌釘死、復活、升天
[00:15:30.000 --> 00:15:33.000]  才是舊約聖經裡面
[00:15:33.000 --> 00:15:37.000]  所應許要成就的尼塞亞
[00:15:37.000 --> 00:15:40.000]  雖然不是新約聖經想寫很多舊約
[00:15:40.000 --> 00:15:45.000]  是因為當時的人對舊聖經有偏差
[00:15:45.000 --> 00:15:46.000]  理解不對
[00:15:46.000 --> 00:15:49.000]  以致不將耶穌基督這個復活的大能
[00:15:49.000 --> 00:15:52.000]  成為舊聖經所應許的東西
[00:15:52.000 --> 00:15:56.000]  而新約作者就要糾正這些觀念
[00:15:56.000 --> 00:15:58.000]  你這樣說的話
[00:15:58.000 --> 00:15:59.000]  你就會開始明白
[00:15:59.000 --> 00:16:02.000]  為什麼路加第一第二章
[00:16:02.000 --> 00:16:07.000]  要寫耶穌小時候發生的事情
[00:16:07.000 --> 00:16:09.000]  其實真正記載耶穌小時候
[00:16:09.000 --> 00:16:11.000]  馬可沒有
[00:16:11.000 --> 00:16:13.000]  馬太說了第一章
[00:16:13.000 --> 00:16:16.000]  但路加唯獨是用了兩章聖經
[00:16:16.000 --> 00:16:20.000]  出生到他在聖殿的時候
[00:16:20.000 --> 00:16:22.000]  有一個這樣的技術
[00:16:22.000 --> 00:16:26.000]  所以路加一二章的出現不是偶然
[00:16:26.000 --> 00:16:27.000]  路加一二章的出現
[00:16:27.000 --> 00:16:32.000]  正是要表明這一件這樣的事情
[00:16:32.000 --> 00:16:34.000]  所以稍後的時間
[00:16:34.000 --> 00:16:41.000]  我們嘗試用這副眼鏡
[00:16:41.000 --> 00:16:43.000]  這副Hermeneutical Lenses
[00:16:43.000 --> 00:16:48.000]  去理解路加一二章的意思
[00:16:48.000 --> 00:16:50.000]  你去到路加一二章
[00:16:50.000 --> 00:16:52.000]  剛剛聖誕節過了
[00:16:52.000 --> 00:16:56.000]  其實我也很少聽聖誕節裡
[00:16:56.000 --> 00:16:59.000]  講撒加利亞和伊麗莎白
[00:16:59.000 --> 00:17:01.000]  通常我們會講第二章
[00:17:01.000 --> 00:17:03.000]  講牧羊人
[00:17:03.000 --> 00:17:05.000]  我們會講多一點
[00:17:05.000 --> 00:17:08.000]  講馬拉夫音第一章會多一點
[00:17:08.000 --> 00:17:10.000]  路加夫音第一章其實
[00:17:10.000 --> 00:17:13.000]  不太多在聖誕節出現
[00:17:13.000 --> 00:17:15.000]  尤其是你不會講撒加利亞
[00:17:15.000 --> 00:17:17.000]  你不會講伊麗莎白
[00:17:17.000 --> 00:17:21.000]  這兩對夫婦所經歷的事情
[00:17:21.000 --> 00:17:22.000]  這對夫婦所經歷的事情
[00:17:22.000 --> 00:17:26.000]  好像不是和我們平時所理解的
[00:17:26.000 --> 00:17:29.000]  耶穌在聖誕節的時候
[00:17:29.000 --> 00:17:31.000]  祂所要講的訊息很雷及
[00:17:31.000 --> 00:17:32.000]  不是的
[00:17:32.000 --> 00:17:34.000]  問題就是問
[00:17:34.000 --> 00:17:38.000]  為何要講路加夫音第一章
[00:17:38.000 --> 00:17:42.000]  撒加利亞和伊麗莎白的故事呢?
[00:17:42.000 --> 00:17:45.000]  這成為了我們用這副
[00:17:45.000 --> 00:17:48.000]  全色的眼鏡去讀的時候
[00:17:48.000 --> 00:17:52.000]  我們希望能夠讀得再清楚一點
[00:17:52.000 --> 00:17:53.000]  到底路加夫音一二章
[00:17:53.000 --> 00:17:56.000]  其實是想講一件甚麼事情
[00:17:56.000 --> 00:17:59.000]  除了有瑪利亞、有馬槽
[00:17:59.000 --> 00:18:02.000]  有牧羊人之外
[00:18:02.000 --> 00:18:04.000]  其實整個第一章的訊息
[00:18:04.000 --> 00:18:08.000]  想表達一件甚麼事情呢?
[00:18:08.000 --> 00:18:12.000]  這是我今天希望能夠花多一個小時
[00:18:12.000 --> 00:18:15.000]  我們去理解到的事情
[00:18:15.000 --> 00:18:18.000]  初頭你給我五分鐘
[00:18:18.000 --> 00:18:19.000]  很少時間
[00:18:19.000 --> 00:18:23.000]  我想看一點希臘文
[00:18:23.000 --> 00:18:25.000]  雖然我們不知道是甚麼
[00:18:25.000 --> 00:18:28.000]  但我們假裝看一看就行了
[00:18:28.000 --> 00:18:30.000]  大家明白就行了
[00:18:30.000 --> 00:18:32.000]  「是喎」就行了
[00:18:32.000 --> 00:18:40.000]  這是路加夫音一章一至四字的希臘文
[00:18:40.000 --> 00:18:42.000]  你會否發現
[00:18:42.000 --> 00:18:45.000]  我們只能夠做一些最簡單的東西去講
[00:18:45.000 --> 00:18:46.000]  你會否發現
[00:18:46.000 --> 00:18:48.000]  你會否知道第三行
[00:18:48.000 --> 00:18:50.000]  第一個字
[00:18:50.000 --> 00:18:52.000]  就是這一個
[00:18:52.000 --> 00:18:54.000]  是不是很長呢?
[00:18:54.000 --> 00:18:56.000]  很長
[00:18:56.000 --> 00:18:59.000]  這一字很長
[00:18:59.000 --> 00:19:02.000]  很少希臘文這麼長
[00:19:02.000 --> 00:19:04.000]  很明顯它是一個完美的字眼
[00:19:04.000 --> 00:19:05.000]  但你先不要管
[00:19:05.000 --> 00:19:07.000]  我接下來教書的時候
[00:19:07.000 --> 00:19:08.000]  會教這四個字
[00:19:08.000 --> 00:19:10.000]  通常要花四個小時
[00:19:10.000 --> 00:19:13.000]  四個小時就會教得到這四個聖經
[00:19:13.000 --> 00:19:16.000]  因為這四個聖經除了字很長之外
[00:19:16.000 --> 00:19:19.000]  很長的意思是很特別
[00:19:19.000 --> 00:19:20.000]  很少用的意思
[00:19:20.000 --> 00:19:23.000]  不是常用的希臘文寫作手法
[00:19:23.000 --> 00:19:24.000]  它很長之外
[00:19:24.000 --> 00:19:27.000]  還要你以為它有四節、四句
[00:19:27.000 --> 00:19:29.000]  不是的
[00:19:29.000 --> 00:19:31.000]  這裡其實只有一句
[00:19:31.000 --> 00:19:33.000]  是一個全句
[00:19:33.000 --> 00:19:34.000]  一句
[00:19:34.000 --> 00:19:36.000]  很少會寫希臘文
[00:19:36.000 --> 00:19:39.000]  寫一個這麼長的希臘文
[00:19:39.000 --> 00:19:40.000]  第一
[00:19:40.000 --> 00:19:42.000]  它的字用得很奇怪
[00:19:42.000 --> 00:19:43.000]  它只有一句
[00:19:43.000 --> 00:19:44.000]  還有
[00:19:44.000 --> 00:19:46.000]  它用的字
[00:19:46.000 --> 00:19:47.000]  我不仔細講
