
[00:00:00.000 --> 00:00:02.960]  不過呢,我現在想大家一齊來看一個大圖畫
[00:04:02.000 --> 00:04:03.000]  信耶穌就上天堂
[00:04:03.000 --> 00:04:06.000]  simple application 單線的
[00:04:06.000 --> 00:04:07.000]  單線應用啊
[00:04:07.000 --> 00:04:08.000]  單線運行啊
[00:04:08.000 --> 00:04:09.000]  是不是單線的應用
[00:04:09.000 --> 00:04:11.000]  或者單線的運行呢
[00:04:11.000 --> 00:04:12.000]  我們讀聖經呢
[00:04:12.000 --> 00:04:13.000]  我們讀聖經
[00:04:13.000 --> 00:04:14.000]  我們讀不到這麼simple的
[00:04:14.000 --> 00:04:15.000]  沒有的
[00:04:15.000 --> 00:04:17.000]  我們讀聖經沒有這麼簡單
[00:04:17.000 --> 00:04:19.000]  那上帝是怎麼來運行他的旨意呢
[00:04:19.000 --> 00:04:21.000]  上帝怎麼去運行他的旨意呢
[00:04:23.000 --> 00:04:24.000]  不過呢
[00:04:24.000 --> 00:04:27.000]  有一個重要的核心是離不開的
[00:04:27.000 --> 00:04:29.000]  有一個重要的核心是離不開的
[00:04:29.000 --> 00:04:31.000]  離經半道啊
[00:04:31.000 --> 00:04:32.000]  離經半道
[00:04:32.000 --> 00:04:33.000]  就一定帶來懲罰
[00:04:33.000 --> 00:04:35.000]  一定帶來懲罰
[00:04:35.000 --> 00:04:39.000]  但是如果更新的話呢
[00:04:39.000 --> 00:04:41.000]  如果更新的話
[00:04:41.000 --> 00:04:42.000]  會帶來賞賜
[00:04:42.000 --> 00:04:43.000]  會帶來賞賜
[00:04:43.000 --> 00:04:44.000]  那這兩樣東西
[00:04:44.000 --> 00:04:46.000]  怎麼去混在一起呢
[00:04:46.000 --> 00:04:48.000]  這兩樣東西怎麼會
[00:04:48.000 --> 00:04:50.000]  連在一起呢
[00:04:50.000 --> 00:04:53.000]  我們就要看約西亞的王朝了
[00:04:53.000 --> 00:04:55.000]  我們就看約西亞的王朝
[00:04:55.000 --> 00:04:57.000]  22到25章呢
[00:04:57.000 --> 00:04:59.000]  22到25章呢
[00:04:59.000 --> 00:05:00.000]  是一個什麼題材呢
[00:05:00.000 --> 00:05:01.000]  是一個什麼題材呢
[00:05:01.000 --> 00:05:05.000]  是讓我們認識上帝旨意運行的邏輯
[00:05:05.000 --> 00:05:06.000]  就按照
[00:05:06.000 --> 00:05:08.000]  去理解上帝旨意運行的邏輯
[00:05:08.000 --> 00:05:10.000]  從行行當中
[00:05:10.000 --> 00:05:11.000]  從行動當中
[00:05:11.000 --> 00:05:15.000]  我們看到約西亞行公義這個主題
[00:05:15.000 --> 00:05:18.000]  我們看到約西亞行公義這個主題
[00:05:18.000 --> 00:05:23.000]  但是我們又看到上帝早前講了一個主題
[00:05:23.000 --> 00:05:26.000]  上帝一早就已經講了這個主題
[00:05:26.000 --> 00:05:27.000]  上帝一早就已經講了這個主題
[00:05:27.000 --> 00:05:29.000]  猶大滅亡的主題
[00:05:29.000 --> 00:05:31.000]  猶大滅亡的主題
[00:05:31.000 --> 00:05:33.000]  所以從22到25章呢
[00:05:33.000 --> 00:05:35.000]  22到25章呢
[00:05:35.000 --> 00:05:41.000]  行文是暗示了整個烈王記的神學
[00:05:41.000 --> 00:05:44.000]  但是整個烈王記的神學
[00:05:44.000 --> 00:05:48.000]  我們從烈王記的神學去明白上帝的旨意
[00:05:48.000 --> 00:05:51.000]  我們從烈王記的神學去明白上帝的旨意
[00:05:51.000 --> 00:05:52.000]  我們從烈王記的神學去明白上帝的旨意
[00:05:52.000 --> 00:05:53.000]  我們從烈王記的神學去明白上帝的旨意
[00:05:53.000 --> 00:05:57.000]  我們現在就想在約西亞作王的時候
[00:05:57.000 --> 00:05:59.000]  我們看回經文
[00:05:59.000 --> 00:06:02.000]  剛才我們沒有特別去交代的
[00:06:02.000 --> 00:06:05.000]  就是這個烈王記下21章
[00:06:05.000 --> 00:06:08.000]  就是我們前面沒有交代的
[00:06:08.000 --> 00:06:09.000]  烈王記下21章
[00:06:09.000 --> 00:06:10.000]  烈王記下21章
[00:06:10.000 --> 00:06:11.000]  19節
[00:06:11.000 --> 00:06:12.000]  19節
[00:06:12.000 --> 00:06:18.000]  這個就是講到馬拉西
[00:06:18.000 --> 00:06:21.000]  落王55年之後
[00:06:21.000 --> 00:06:23.000]  馬拉西作王55年之後
[00:06:23.000 --> 00:06:27.000]  接觸他的就是亞門
[00:06:27.000 --> 00:06:29.000]  接觸他的就是亞門
[00:06:29.000 --> 00:06:32.000]  大家看到他登基的時候22歲
[00:06:32.000 --> 00:06:34.000]  他登基的時候22歲
[00:06:34.000 --> 00:06:37.000]  我想大家做一條數好不好
[00:06:37.000 --> 00:06:39.000]  我想大家做一條數
[00:06:39.000 --> 00:06:42.000]  馬拉西22歲登基
[00:06:42.000 --> 00:06:44.000]  馬拉西22歲登基
[00:06:44.000 --> 00:06:45.000]  馬拉西22歲登基
[00:06:45.000 --> 00:06:46.000]  馬拉西22歲登基
[00:06:46.000 --> 00:06:47.000]  馬拉西22歲登基
[00:06:47.000 --> 00:06:48.000]  馬拉西22歲登基
[00:06:48.000 --> 00:06:49.000]  馬拉西22歲登基
[00:06:49.000 --> 00:06:50.000]  馬拉西22歲登基
[00:06:50.000 --> 00:06:51.000]  馬拉西22歲登基
[00:06:51.000 --> 00:06:52.000]  馬拉西22歲登基
[00:06:52.000 --> 00:06:53.000]  馬拉西22歲登基
[00:06:53.000 --> 00:06:54.000]  馬拉西22歲登基
[00:06:54.000 --> 00:06:55.000]  馬拉西22歲登基
[00:06:55.000 --> 00:06:56.000]  馬拉西22歲登基
[00:06:56.000 --> 00:06:57.000]  馬拉西22歲登基
[00:06:57.000 --> 00:06:58.000]  馬拉西22歲登基
[00:06:58.000 --> 00:06:59.000]  馬拉西22歲登基
[00:06:59.000 --> 00:07:00.000]  馬拉西22歲登基
[00:07:00.000 --> 00:07:01.000]  馬拉西22歲登基
[00:07:01.000 --> 00:07:02.000]  馬拉西22歲登基
[00:07:02.000 --> 00:07:03.000]  馬拉西22歲登基
[00:07:03.000 --> 00:07:04.000]  馬拉西22歲登基
[00:07:04.000 --> 00:07:05.000]  馬拉西22歲登基
[00:07:05.000 --> 00:07:06.000]  馬拉西22歲登基
[00:07:06.000 --> 00:07:09.000]  馬拉西22歲登基
[00:07:09.000 --> 00:07:10.000]  馬拉西22歲登基
[00:07:10.000 --> 00:07:11.000]  馬拉西22歲登基
[00:07:11.000 --> 00:07:12.000]  馬拉西22歲登基
[00:07:12.000 --> 00:07:13.000]  馬拉西22歲登基
[00:07:13.000 --> 00:07:14.000]  馬拉西22歲登基
[00:07:14.000 --> 00:07:15.000]  馬拉西22歲登基
[00:07:15.000 --> 00:07:16.000]  馬拉西22歲登基
[00:07:16.000 --> 00:07:17.000]  馬拉西22歲登基
[00:07:17.000 --> 00:07:18.000]  馬拉西22歲登基
[00:07:18.000 --> 00:07:19.000]  馬拉西22歲登基
[00:07:19.000 --> 00:07:20.000]  馬拉西22歲登基
[00:07:20.000 --> 00:07:21.000]  馬拉西22歲登基
[00:07:21.000 --> 00:07:22.000]  馬拉西22歲登基
[00:07:22.000 --> 00:07:23.000]  馬拉西22歲登基
[00:07:23.000 --> 00:07:24.000]  馬拉西22歲登基
[00:07:24.000 --> 00:07:25.000]  馬拉西22歲登基
[00:07:25.000 --> 00:07:26.000]  馬拉西22歲登基
[00:07:26.000 --> 00:07:27.000]  馬拉西22歲登基
[00:07:27.000 --> 00:07:28.000]  馬拉西22歲登基
[00:07:28.000 --> 00:07:29.000]  馬拉西22歲登基
[00:07:29.000 --> 00:07:30.000]  馬拉西22歲登基
[00:07:30.000 --> 00:07:31.000]  馬拉西22歲登基
[00:07:31.000 --> 00:07:32.000]  馬拉西22歲登基
[00:07:32.000 --> 00:07:36.000]  馬拉西22歲登基
[00:08:02.000 --> 00:08:03.000]  馬拉西22歲登基
[00:08:03.000 --> 00:08:04.000]  馬拉西22歲登基
[00:08:04.000 --> 00:08:05.000]  馬拉西22歲登基
[00:08:05.000 --> 00:08:06.000]  馬拉西22歲登基
[00:08:06.000 --> 00:08:07.000]  馬拉西22歲登基
[00:08:07.000 --> 00:08:08.000]  馬拉西22歲登基
[00:08:08.000 --> 00:08:09.000]  馬拉西22歲登基
[00:08:09.000 --> 00:08:10.000]  馬拉西22歲登基
[00:08:10.000 --> 00:08:11.000]  馬拉西22歲登基
[00:08:11.000 --> 00:08:12.000]  馬拉西22歲登基
[00:08:12.000 --> 00:08:13.000]  馬拉西22歲登基
[00:08:13.000 --> 00:08:14.000]  馬拉西22歲登基
[00:08:14.000 --> 00:08:15.000]  馬拉西22歲登基
[00:08:15.000 --> 00:08:16.000]  馬拉西22歲登基
[00:08:16.000 --> 00:08:17.000]  馬拉西22歲登基
[00:08:17.000 --> 00:08:18.000]  馬拉西22歲登基
[00:08:18.000 --> 00:08:19.000]  馬拉西22歲登基
[00:08:19.000 --> 00:08:20.000]  馬拉西22歲登基
[00:08:20.000 --> 00:08:21.000]  馬拉西22歲登基
[00:08:21.000 --> 00:08:22.000]  馬拉西22歲登基
[00:08:22.000 --> 00:08:23.000]  馬拉西22歲登基
[00:08:23.000 --> 00:08:24.000]  馬拉西22歲登基
[00:08:24.000 --> 00:08:25.000]  馬拉西22歲登基
[00:08:25.000 --> 00:08:26.000]  馬拉西22歲登基
[00:08:26.000 --> 00:08:37.000]  馬拉西22歲登基
[00:08:57.000 --> 00:08:58.000]  馬拉西22歲登基
[00:08:58.000 --> 00:08:59.000]  馬拉西22歲登基
[00:08:59.000 --> 00:09:00.000]  馬拉西22歲登基
[00:09:00.000 --> 00:09:01.000]  馬拉西22歲登基
[00:09:01.000 --> 00:09:02.000]  馬拉西22歲登基
[00:09:02.000 --> 00:09:03.000]  馬拉西22歲登基
[00:09:03.000 --> 00:09:04.000]  馬拉西22歲登基
[00:09:04.000 --> 00:09:05.000]  馬拉西22歲登基
[00:09:05.000 --> 00:09:06.000]  馬拉西22歲登基
[00:09:06.000 --> 00:09:07.000]  馬拉西22歲登基
[00:09:07.000 --> 00:09:08.000]  馬拉西22歲登基
[00:09:08.000 --> 00:09:09.000]  馬拉西22歲登基
[00:09:09.000 --> 00:09:10.000]  馬拉西22歲登基
[00:09:10.000 --> 00:09:11.000]  馬拉西22歲登基
[00:09:11.000 --> 00:09:12.000]  馬拉西22歲登基
[00:09:12.000 --> 00:09:13.000]  馬拉西22歲登基
[00:09:13.000 --> 00:09:14.000]  馬拉西22歲登基
[00:09:14.000 --> 00:09:15.000]  馬拉西22歲登基
[00:09:15.000 --> 00:09:16.000]  馬拉西22歲登基
[00:09:16.000 --> 00:09:17.000]  馬拉西22歲登基
[00:09:17.000 --> 00:09:18.000]  馬拉西22歲登基
[00:09:18.000 --> 00:09:19.000]  馬拉西22歲登基
[00:09:19.000 --> 00:09:20.000]  馬拉西22歲登基
[00:09:20.000 --> 00:09:21.000]  馬拉西22歲登基
[00:09:21.000 --> 00:09:27.000]  馬拉西22歲登基
[00:09:51.000 --> 00:09:52.000]  馬拉西22歲登基
[00:09:52.000 --> 00:09:53.000]  馬拉西22歲登基
[00:09:53.000 --> 00:09:54.000]  馬拉西22歲登基
[00:09:54.000 --> 00:09:55.000]  馬拉西22歲登基
[00:09:55.000 --> 00:09:56.000]  馬拉西22歲登基
[00:09:56.000 --> 00:09:57.000]  馬拉西22歲登基
[00:09:57.000 --> 00:09:58.000]  馬拉西22歲登基
[00:09:58.000 --> 00:09:59.000]  馬拉西22歲登基
[00:09:59.000 --> 00:10:00.000]  馬拉西22歲登基
[00:10:00.000 --> 00:10:01.000]  馬拉西22歲登基
[00:10:01.000 --> 00:10:02.000]  馬拉西22歲登基
[00:10:02.000 --> 00:10:03.000]  馬拉西22歲登基
[00:10:03.000 --> 00:10:04.000]  馬拉西22歲登基
[00:10:04.000 --> 00:10:05.000]  馬拉西22歲登基
[00:10:05.000 --> 00:10:06.000]  馬拉西22歲登基
[00:10:06.000 --> 00:10:07.000]  馬拉西22歲登基
[00:10:07.000 --> 00:10:08.000]  馬拉西22歲登基
[00:10:08.000 --> 00:10:09.000]  馬拉西22歲登基
[00:10:09.000 --> 00:10:10.000]  馬拉西22歲登基
[00:10:10.000 --> 00:10:11.000]  馬拉西22歲登基
[00:10:11.000 --> 00:10:12.000]  馬拉西22歲登基
[00:10:12.000 --> 00:10:13.000]  馬拉西22歲登基
[00:10:13.000 --> 00:10:14.000]  馬拉西22歲登基
[00:10:14.000 --> 00:10:15.000]  馬拉西22歲登基
[00:10:15.000 --> 00:10:22.000]  馬拉西22歲登基
[00:10:45.000 --> 00:10:46.000]  馬拉西22歲登基
[00:10:46.000 --> 00:10:47.000]  馬拉西22歲登基
[00:10:47.000 --> 00:10:48.000]  馬拉西22歲登基
[00:10:48.000 --> 00:10:49.000]  馬拉西22歲登基
[00:10:49.000 --> 00:10:50.000]  馬拉西22歲登基
[00:10:50.000 --> 00:10:51.000]  馬拉西22歲登基
[00:10:51.000 --> 00:10:52.000]  馬拉西22歲登基
[00:10:52.000 --> 00:10:53.000]  馬拉西22歲登基
[00:10:53.000 --> 00:10:54.000]  馬拉西22歲登基
[00:10:54.000 --> 00:10:55.000]  馬拉西22歲登基
[00:10:55.000 --> 00:10:56.000]  馬拉西22歲登基
[00:10:56.000 --> 00:10:57.000]  馬拉西22歲登基
[00:10:57.000 --> 00:10:58.000]  馬拉西22歲登基
[00:10:58.000 --> 00:10:59.000]  馬拉西22歲登基
[00:10:59.000 --> 00:11:00.000]  馬拉西22歲登基
[00:11:00.000 --> 00:11:01.000]  馬拉西22歲登基
[00:11:01.000 --> 00:11:02.000]  馬拉西22歲登基
[00:11:02.000 --> 00:11:03.000]  馬拉西22歲登基
[00:11:03.000 --> 00:11:04.000]  馬拉西22歲登基
[00:11:04.000 --> 00:11:05.000]  馬拉西22歲登基
[00:11:05.000 --> 00:11:06.000]  馬拉西22歲登基
[00:11:06.000 --> 00:11:07.000]  馬拉西22歲登基
[00:11:07.000 --> 00:11:08.000]  馬拉西22歲登基
[00:11:08.000 --> 00:11:09.000]  馬拉西22歲登基
[00:11:09.000 --> 00:11:16.000]  馬拉西22歲登基
[00:11:39.000 --> 00:11:40.000]  馬拉西22歲登基
[00:11:40.000 --> 00:11:41.000]  馬拉西22歲登基
[00:11:41.000 --> 00:11:42.000]  馬拉西22歲登基
[00:11:42.000 --> 00:11:43.000]  馬拉西22歲登基
[00:11:43.000 --> 00:11:44.000]  馬拉西22歲登基
[00:11:44.000 --> 00:11:45.000]  馬拉西22歲登基
[00:11:45.000 --> 00:11:46.000]  馬拉西22歲登基
[00:11:46.000 --> 00:11:47.000]  馬拉西22歲登基
[00:11:47.000 --> 00:11:48.000]  馬拉西22歲登基
[00:11:48.000 --> 00:11:49.000]  馬拉西22歲登基
[00:11:49.000 --> 00:11:50.000]  馬拉西22歲登基
[00:11:50.000 --> 00:11:51.000]  馬拉西22歲登基
[00:11:51.000 --> 00:11:52.000]  馬拉西22歲登基
[00:11:52.000 --> 00:11:53.000]  馬拉西22歲登基
[00:11:53.000 --> 00:11:54.000]  馬拉西22歲登基
[00:11:54.000 --> 00:11:55.000]  馬拉西22歲登基
[00:11:55.000 --> 00:11:56.000]  馬拉西22歲登基
[00:11:56.000 --> 00:11:57.000]  馬拉西22歲登基
[00:11:57.000 --> 00:11:58.000]  馬拉西22歲登基
[00:11:58.000 --> 00:11:59.000]  馬拉西22歲登基
[00:11:59.000 --> 00:12:00.000]  馬拉西22歲登基
[00:12:00.000 --> 00:12:01.000]  馬拉西22歲登基
[00:12:01.000 --> 00:12:02.000]  馬拉西22歲登基
[00:12:02.000 --> 00:12:03.000]  馬拉西22歲登基
[00:12:03.000 --> 00:12:09.000]  馬拉西22歲登基
[00:12:33.000 --> 00:12:34.000]  馬拉西22歲登基
[00:12:34.000 --> 00:12:35.000]  馬拉西22歲登基
[00:12:35.000 --> 00:12:36.000]  馬拉西22歲登基
[00:12:36.000 --> 00:12:37.000]  馬拉西22歲登基
[00:12:37.000 --> 00:12:38.000]  馬拉西22歲登基
[00:12:38.000 --> 00:12:39.000]  馬拉西22歲登基
[00:12:39.000 --> 00:12:40.000]  馬拉西22歲登基
[00:12:40.000 --> 00:12:41.000]  馬拉西22歲登基
[00:12:41.000 --> 00:12:42.000]  馬拉西22歲登基
[00:12:42.000 --> 00:12:43.000]  馬拉西22歲登基
[00:12:43.000 --> 00:12:44.000]  馬拉西22歲登基
[00:12:44.000 --> 00:12:45.000]  馬拉西22歲登基
[00:12:45.000 --> 00:12:46.000]  馬拉西22歲登基
[00:12:46.000 --> 00:12:47.000]  馬拉西22歲登基
[00:12:47.000 --> 00:12:48.000]  馬拉西22歲登基
[00:12:48.000 --> 00:12:49.000]  馬拉西22歲登基
[00:12:49.000 --> 00:12:50.000]  馬拉西22歲登基
[00:12:50.000 --> 00:12:51.000]  馬拉西22歲登基
[00:12:51.000 --> 00:12:52.000]  馬拉西22歲登基
[00:12:52.000 --> 00:12:53.000]  馬拉西22歲登基
[00:12:53.000 --> 00:12:54.000]  馬拉西22歲登基
[00:12:54.000 --> 00:12:55.000]  馬拉西22歲登基
[00:12:55.000 --> 00:12:56.000]  馬拉西22歲登基
[00:12:56.000 --> 00:12:57.000]  馬拉西22歲登基
[00:12:57.000 --> 00:13:25.000]  馬拉西22歲登基
[00:13:27.000 --> 00:13:28.000]  馬拉西22歲登基
[00:13:28.000 --> 00:13:29.000]  馬拉西22歲登基
[00:13:29.000 --> 00:13:30.000]  馬拉西22歲登基
[00:13:30.000 --> 00:13:31.000]  馬拉西22歲登基
[00:13:31.000 --> 00:13:32.000]  馬拉西22歲登基
[00:13:32.000 --> 00:13:33.000]  馬拉西22歲登基
[00:13:33.000 --> 00:13:34.000]  馬拉西22歲登基
[00:13:34.000 --> 00:13:35.000]  馬拉西22歲登基
[00:13:35.000 --> 00:13:36.000]  馬拉西22歲登基
[00:13:36.000 --> 00:13:37.000]  馬拉西22歲登基
[00:13:37.000 --> 00:13:38.000]  馬拉西22歲登基
[00:13:38.000 --> 00:13:39.000]  馬拉西22歲登基
[00:13:39.000 --> 00:13:40.000]  馬拉西22歲登基
[00:13:40.000 --> 00:13:41.000]  馬拉西22歲登基
[00:13:41.000 --> 00:13:42.000]  馬拉西22歲登基
[00:13:42.000 --> 00:13:43.000]  馬拉西22歲登基
[00:13:43.000 --> 00:13:44.000]  馬拉西22歲登基
[00:13:44.000 --> 00:13:45.000]  馬拉西22歲登基
[00:13:45.000 --> 00:13:46.000]  馬拉西22歲登基
[00:13:46.000 --> 00:13:47.000]  馬拉西22歲登基
[00:13:47.000 --> 00:13:48.000]  馬拉西22歲登基
[00:13:48.000 --> 00:13:49.000]  馬拉西22歲登基
[00:13:57.000 --> 00:13:58.000]  馬拉西22歲登基
[00:13:58.000 --> 00:13:59.000]  馬拉西22歲登基
[00:13:59.000 --> 00:14:00.000]  馬拉西22歲登基
[00:14:00.000 --> 00:14:01.000]  馬拉西22歲登基
[00:14:01.000 --> 00:14:02.000]  馬拉西22歲登基
[00:14:02.000 --> 00:14:03.000]  馬拉西22歲登基
[00:14:03.000 --> 00:14:04.000]  馬拉西22歲登基
[00:14:04.000 --> 00:14:05.000]  馬拉西22歲登基
[00:14:05.000 --> 00:14:06.000]  馬拉西22歲登基
[00:14:06.000 --> 00:14:07.000]  馬拉西22歲登基
[00:14:07.000 --> 00:14:08.000]  馬拉西22歲登基
[00:14:08.000 --> 00:14:09.000]  馬拉西22歲登基
[00:14:09.000 --> 00:14:10.000]  馬拉西22歲登基
[00:14:10.000 --> 00:14:11.000]  馬拉西22歲登基
[00:14:11.000 --> 00:14:12.000]  馬拉西22歲登基
[00:14:12.000 --> 00:14:13.000]  馬拉西22歲登基
[00:14:13.000 --> 00:14:14.000]  馬拉西22歲登基
[00:14:14.000 --> 00:14:15.000]  馬拉西22歲登基
[00:14:15.000 --> 00:14:16.000]  馬拉西22歲登基
[00:14:16.000 --> 00:14:17.000]  馬拉西22歲登基
[00:14:17.000 --> 00:14:18.000]  馬拉西22歲登基
