
[00:00:00.000 --> 00:00:01.960]  感謝神 今天是母親節
[00:02:57.500 --> 00:03:01.300]  安立了大位成爲了以色列王
[00:03:01.300 --> 00:03:05.400]  帶領以色列人進入到另一個屬靈的階段裏面
[00:03:05.400 --> 00:03:09.700]  返回到神的心意當中
[00:03:09.700 --> 00:03:13.500]  也都成就了神在往後的救恩的計劃
[00:03:13.500 --> 00:03:17.000]  好了,那撒姆爾他原生的家庭是怎樣的呢?
[00:03:17.000 --> 00:03:19.100]  在撒姆爾的第一章裏面
[00:03:19.100 --> 00:03:22.500]  記載到有一個人物叫做爾利加拿
[00:03:22.500 --> 00:03:26.700]  他定期都會帶領他的家人去到侍羅
[00:03:26.700 --> 00:03:32.000]  是當時惠莫和約桂所擺放的地方
[00:03:32.000 --> 00:03:33.800]  在當中去敬拜神
[00:03:33.800 --> 00:03:36.700]  去獻祭、去守節期
[00:03:36.700 --> 00:03:39.000]  他們家庭有敬拜神的心
[00:03:39.000 --> 00:03:42.000]  與當時普遍以色列人任意而行
[00:03:42.000 --> 00:03:45.500]  這樣的風氣有很強烈的對比
[00:03:45.500 --> 00:03:49.200]  而這個人的太太哈娜
[00:03:49.200 --> 00:03:53.900]  也都可算是撒姆爾記第一章裏面的主角
[00:03:53.900 --> 00:03:55.700]  在當中我們會見到她生命裏面
[00:03:55.700 --> 00:03:59.500]  有很多的仇苦、有些困惑
[00:03:59.500 --> 00:04:04.100]  但是她後來作出了不一樣的抉擇
[00:04:04.100 --> 00:04:06.300]  讓生命有所轉化
[00:04:06.300 --> 00:04:08.000]  不過當我們再讀下去的時候
[00:04:08.000 --> 00:04:10.700]  讓我們嘗試去有一個明白
[00:04:10.700 --> 00:04:12.900]  當我們很多時候看聖經
[00:04:12.900 --> 00:04:15.400]  我們會知道很多事蹟的記載
[00:04:15.400 --> 00:04:18.400]  其實都有他們的歷史背景、文化
[00:04:18.400 --> 00:04:23.400]  還有很多個人意願的因素擺在裏面
[00:04:23.400 --> 00:04:26.300]  聖經清楚地記錄了這些事蹟
[00:04:26.300 --> 00:04:28.900]  也不代表當中所記的內容
[00:04:28.900 --> 00:04:32.800]  一定是神的心意和教導
[00:04:32.800 --> 00:04:35.500]  我們需要整本聖經的信息
[00:04:35.500 --> 00:04:37.400]  我們去整合、對照
[00:04:37.400 --> 00:04:41.000]  找出當中一些屬靈的原則和教導
[00:04:41.000 --> 00:04:45.300]  以至才能夠正確地應用在我們的生活當中
[00:04:45.300 --> 00:04:48.500]  譬如今天我們所看的這段經文
[00:04:48.500 --> 00:04:49.700]  以尼加拿
[00:04:49.700 --> 00:04:50.900]  我們看下去的時候
[00:04:50.900 --> 00:04:52.600]  她有兩個太太
[00:04:52.600 --> 00:04:54.200]  我們一會兒會再推算
[00:04:54.200 --> 00:04:56.700]  爲什麼她有兩個太太的原因
[00:04:56.700 --> 00:04:59.500]  但是一夫多妻這個制度
[00:04:59.500 --> 00:05:00.800]  雖然在過去的歷史
[00:05:00.800 --> 00:05:03.700]  或者某些地區裏面都會發生過
[00:05:03.700 --> 00:05:07.600]  但是這個不代表神的本意
[00:05:07.600 --> 00:05:09.700]  神設立家庭婚姻
[00:05:09.700 --> 00:05:11.800]  原本的計劃就是
[00:05:11.800 --> 00:05:14.900]  一男一女、一夫一妻
[00:05:14.900 --> 00:05:19.300]  這個就是聖經一貫的教導
[00:05:19.300 --> 00:05:21.500]  好了,回到這裏的時候
[00:05:21.500 --> 00:05:23.600]  有什麼功課、有什麼屬靈的原則
[00:05:23.600 --> 00:05:25.600]  我們今天可以透過哈娜這個故事
[00:05:25.600 --> 00:05:27.100]  可以學到的呢
[00:05:27.100 --> 00:05:29.800]  首先讓我們一起去看看
[00:05:29.800 --> 00:05:34.000]  哈娜面對着什麼困苦呢
[00:05:34.000 --> 00:05:35.900]  一章一節裏面提到
[00:05:35.900 --> 00:05:37.800]  她,即是說以尼加拿
[00:05:37.800 --> 00:05:39.100]  有兩個妻子
[00:05:39.100 --> 00:05:40.700]  一個名叫哈娜
[00:05:40.700 --> 00:05:42.700]  另一個名叫比利娜
[00:05:42.700 --> 00:05:44.100]  比利娜有孩子
[00:05:44.100 --> 00:05:47.100]  哈娜卻沒有孩子
[00:05:47.100 --> 00:05:48.400]  原來很清楚
[00:05:48.400 --> 00:05:50.200]  首先,第一個
[00:05:50.200 --> 00:05:52.500]  哈娜內心經歷一些困苦
[00:05:52.500 --> 00:05:54.600]  就是她不育
[00:05:54.600 --> 00:05:57.300]  未能夠生孩子
[00:05:57.300 --> 00:05:59.000]  在古代社會來說
[00:05:59.000 --> 00:06:01.100]  女子她能夠結婚
[00:06:01.100 --> 00:06:03.900]  然後生兒養女
[00:06:03.900 --> 00:06:07.400]  爲了夫家、家族來傳宗接代
[00:06:07.400 --> 00:06:08.900]  這個是當時期
[00:06:08.900 --> 00:06:12.600]  被普遍語爲婦女的天職
[00:06:12.600 --> 00:06:14.900]  如果婦女未能生育的時候
[00:06:14.900 --> 00:06:17.400]  就會帶來一些羞辱
[00:06:17.400 --> 00:06:22.400]  所以哈娜就面對着這方面的挑戰
[00:06:22.400 --> 00:06:25.800]  好了,另外的痛苦是什麼呢
[00:06:25.800 --> 00:06:28.200]  很快在經文第一章五節裏面
[00:06:28.200 --> 00:06:34.600]  她說到耶和華卻不是哈娜生育
[00:06:34.600 --> 00:06:37.000]  神卻不是
[00:06:37.000 --> 00:06:38.400]  出現了兩次
[00:06:38.400 --> 00:06:41.400]  在這段經文當中我們會發覺
[00:06:41.400 --> 00:06:42.800]  當我們看回聖經
[00:06:42.800 --> 00:06:46.200]  其實哈娜常常跟丈夫去侍羅
[00:06:46.200 --> 00:06:48.100]  去獻祭、去敬拜神
[00:06:48.100 --> 00:06:50.200]  是一個敬乾的婦女
[00:06:50.200 --> 00:06:52.900]  《創世紀》也記載神創造人的時候
[00:06:52.900 --> 00:06:54.100]  去祝福人
[00:06:54.100 --> 00:06:56.200]  讓人可以生兒養女
[00:06:56.200 --> 00:06:57.600]  繁衍後代
[00:06:57.600 --> 00:07:00.200]  這並不是神的本意嗎
[00:07:00.200 --> 00:07:01.000]  來到這裏
[00:07:01.000 --> 00:07:10.100]  爲什麼神不早早就來把兒女賜給哈娜呢
[00:07:10.100 --> 00:07:11.400]  我不是女性
[00:07:11.400 --> 00:07:15.600]  但我嘗試代入在哈娜的心境裏面
[00:07:15.600 --> 00:07:17.600]  真的很不容易
[00:07:17.600 --> 00:07:18.800]  已婚了
[00:07:18.800 --> 00:07:20.100]  作爲一個太太
[00:07:20.100 --> 00:07:24.800]  很想幫一個家庭去伸縮兒女
[00:07:24.800 --> 00:07:26.000]  是敬乾的
[00:07:26.000 --> 00:07:28.900]  對神是相信的
[00:07:28.900 --> 00:07:30.300]  是敬畏的
[00:07:30.300 --> 00:07:35.900]  但仍然不是因爲這樣就順利生兒女
[00:07:35.900 --> 00:07:38.900]  透過這句話讓我們看到
[00:07:38.900 --> 00:07:40.000]  其實有些事情
[00:07:40.000 --> 00:07:43.800]  我們人普遍會捍衛是應該的
[00:07:43.800 --> 00:07:46.700]  是應該很自然會發生的
[00:07:46.700 --> 00:07:48.200]  原來
[00:07:48.200 --> 00:07:49.900]  都未必一定是很自然
[00:07:49.900 --> 00:07:52.600]  很應該地發生的
[00:07:52.600 --> 00:07:54.800]  特別當我們看到
[00:07:54.800 --> 00:07:57.300]  如果有些事情
[00:07:57.300 --> 00:07:58.500]  我們應該發生
[00:07:58.500 --> 00:08:00.200]  而不能夠發生的時候
[00:08:00.200 --> 00:08:05.000]  我們會如何看待神呢
[00:08:05.000 --> 00:08:07.600]  如果代入哈娜的處境
[00:08:07.600 --> 00:08:11.100]  會知道神仍然是未備
[00:08:11.100 --> 00:08:13.000]  他會如何看待神呢
[00:08:13.000 --> 00:08:17.300]  會不會影響到他對神會有懷疑呢
[00:08:17.300 --> 00:08:18.800]  會有抱怨
[00:08:18.800 --> 00:08:21.400]  或者不憲祭了
[00:08:21.400 --> 00:08:22.500]  暫停了
[00:08:22.500 --> 00:08:25.000]  或者離開神呢
[00:08:25.000 --> 00:08:29.800]  我記得我個人和太太也經歷過
[00:08:29.800 --> 00:08:35.000]  考慮可不可以生兒養女這樣的議題
[00:08:35.000 --> 00:08:39.400]  特別以前我們去過泰國工廠服侍
[00:08:39.400 --> 00:08:41.300]  泰國當地人
[00:08:41.300 --> 00:08:45.400]  他們有孩子的觀念是很正常的
[00:08:45.400 --> 00:08:47.600]  而我們教會很多時候去到幼兒園
[00:08:47.600 --> 00:08:48.700]  或者去學校
[00:08:48.700 --> 00:08:50.200]  做一些兒童的工作
[00:08:50.200 --> 00:08:51.600]  去接觸小孩子
[00:08:51.600 --> 00:08:53.200]  很自然地他們會覺得
[00:08:53.200 --> 00:08:56.000]  既然你們這麼喜歡小孩子
[00:08:56.000 --> 00:08:59.800]  你們爲什麼自己沒有呢
[00:08:59.800 --> 00:09:02.300]  甚至有一些關愛使者
[00:09:02.300 --> 00:09:04.600]  他們有些都有小孩子的
[00:09:04.600 --> 00:09:06.400]  特別在韓國的關愛使者
[00:09:06.400 --> 00:09:08.700]  他們都很願意生很多小孩子
[00:09:08.700 --> 00:09:10.900]  同樣會發出這樣的問題
[00:09:10.900 --> 00:09:12.400]  當時怎麼去回應
[00:09:12.400 --> 00:09:13.300]  怎麼去經歷
[00:09:13.300 --> 00:09:15.100]  怎麼去跨過呢
[00:09:15.100 --> 00:09:16.600]  我們就會覺得
[00:09:16.600 --> 00:09:18.100]  其實我們的回應就是
[00:09:18.100 --> 00:09:20.600]  我們都學習去交託給神
[00:09:20.600 --> 00:09:22.400]  我們都願意有的
[00:09:22.400 --> 00:09:23.600]  但如果沒有的時候
[00:09:23.600 --> 00:09:27.000]  我們相信是神的心意
[00:09:27.000 --> 00:09:28.300]  我們去承認
[00:09:28.300 --> 00:09:31.600]  也都相信我們母兒女的狀態
[00:09:31.600 --> 00:09:33.000]  在工廠服侍
[00:09:33.000 --> 00:09:36.500]  可能是神向我們最好的狀態
[00:09:36.500 --> 00:09:38.500]  去安置我們
[00:09:38.500 --> 00:09:42.200]  於是我們就學習去交託給神
[00:09:42.200 --> 00:09:43.700]  有不容易的地方
[00:09:43.700 --> 00:09:45.000]  但我們深信
[00:09:45.000 --> 00:09:46.700]  我們都將焦點
[00:09:46.700 --> 00:09:50.000]  將主權放在神那裏
[00:09:50.000 --> 00:09:54.700]  接着我們也都可以去看一看
[00:09:54.700 --> 00:09:56.900]  哈拿另一個困苦是什麼呢
[00:09:56.900 --> 00:09:57.900]  在經文一開始
[00:09:57.900 --> 00:09:59.600]  第二節已經說到
[00:09:59.600 --> 00:10:01.800]  描述到尼加拉
[00:10:01.800 --> 00:10:03.900]  有兩個太太
[00:10:03.900 --> 00:10:07.900]  但是哈拿的名字是先排的
[00:10:07.900 --> 00:10:10.000]  接着先到比利拿
[00:10:10.000 --> 00:10:12.700]  所以我們有權去相信
[00:10:12.700 --> 00:10:15.200]  其實起先
[00:10:15.200 --> 00:10:18.500]  第一任的太太是哈拿
[00:10:18.500 --> 00:10:20.900]  但有機會因爲哈拿去不育
[00:10:20.900 --> 00:10:24.900]  於是尼加拉就要按着當時的習俗
[00:10:24.900 --> 00:10:28.900]  要爲自己去再娶多另一個太太
[00:10:28.900 --> 00:10:30.500]  以至能夠生養孩子
[00:10:30.500 --> 00:10:34.600]  爲了家族去傳承後代
[00:10:34.600 --> 00:10:36.800]  在此我再次重申
[00:10:36.800 --> 00:10:40.400]  經文並不是要鼓吹我們有多妻的制度
[00:10:40.400 --> 00:10:42.300]  多妻這個觀念
[00:10:42.300 --> 00:10:44.800]  一定會帶來很多的問題
[00:10:44.800 --> 00:10:47.500]  成爲了家人很多的困擾
[00:10:47.500 --> 00:10:51.400]  也不是神原本設立家庭的計劃
[00:10:51.400 --> 00:10:52.900]  我們思想一下
[00:10:52.900 --> 00:10:55.000]  哈拿她自己不育
[00:10:55.000 --> 00:10:57.600]  眼白白看到有另一個女子
[00:10:57.600 --> 00:10:59.800]  爲丈夫生兒養女
[00:10:59.800 --> 00:11:03.500]  自己心裏是多麼難受呢
[00:11:03.500 --> 00:11:07.600]  甚至可能也蒙上很多的羞辱
[00:11:07.600 --> 00:11:11.100]  我們繼續看下去的時候會發覺
[00:11:11.100 --> 00:11:12.900]  經文第六第七節
[00:11:12.900 --> 00:11:15.800]  裏面說到她的對頭比利拿
[00:11:15.800 --> 00:11:18.100]  因耶和華不使哈拿生育
[00:11:18.100 --> 00:11:22.100]  就上上惹她發怒要使她生氣
[00:11:22.100 --> 00:11:23.800]  年年都是如此
[00:11:23.800 --> 00:11:27.700]  每當她上到耶和華的殿的時候
[00:11:27.700 --> 00:11:30.100]  比利拿就這樣惹她發怒
[00:11:30.100 --> 00:11:33.600]  以致她哭泣不喫飯
[00:11:33.600 --> 00:11:36.700]  比利拿不斷地惹哈拿
[00:11:36.700 --> 00:11:40.900]  看見她神不讓她生兒女
[00:11:40.900 --> 00:11:44.600]  繼續"我有"然後惹她生氣
[00:11:44.600 --> 00:11:47.300]  我們嘗試去想一想
[00:11:47.300 --> 00:11:51.400]  其實比利拿她應該沒有貧子貴
[00:11:51.400 --> 00:11:54.200]  有了兒女她的身份地位應該提升了
[00:11:54.200 --> 00:12:00.600]  爲什麼仍然如此努力主動惹哈拿生氣呢
[00:12:00.600 --> 00:12:04.300]  其實我們在經文裏面也找到一些線索
[00:12:04.300 --> 00:12:07.300]  在經文第四第五節裏面有提到
[00:12:07.300 --> 00:12:08.900]  每逢獻祭的日子
[00:12:08.900 --> 00:12:11.600]  以利加拿把制育分給她的妻子
[00:12:11.600 --> 00:12:14.600]  比利拿和比利拿所生的兒女
[00:12:14.600 --> 00:12:17.000]  她給哈拿的卻是傷份
[00:12:17.000 --> 00:12:19.900]  因爲她愛哈拿
[00:12:19.900 --> 00:12:23.400]  原來因爲丈夫很明顯
[00:12:23.400 --> 00:12:26.900]  分制育分得多些分雙倍
[00:12:26.900 --> 00:12:31.300]  於是惹動了比利拿的執道
[00:12:31.300 --> 00:12:34.500]  原來也有這樣的原因
[00:12:34.500 --> 00:12:37.500]  甚至是每年都是這樣的
[00:12:37.500 --> 00:12:40.600]  甚至是去到神的面前
[00:12:40.600 --> 00:12:42.900]  會幕面前要敬拜神
[00:12:42.900 --> 00:12:49.800]  就是把握這些機會來惹動哈拿
[00:12:49.800 --> 00:12:52.300]  在敬拜神的時間
[00:12:52.300 --> 00:12:54.400]  通常我們的期望是什麼
[00:12:54.400 --> 00:12:57.900]  應該一個人平心靜氣
[00:12:57.900 --> 00:13:00.300]  很送服地
[00:13:00.300 --> 00:13:01.700]  很平安地
[00:13:01.700 --> 00:13:03.800]  預備自己的心靈去敬拜神
[00:13:03.800 --> 00:13:10.500]  但是往往比利拿要在敬拜神的時刻
[00:13:10.500 --> 00:13:12.300]  特別惹動她
[00:13:12.300 --> 00:13:16.100]  這個對頭真的很不應該
[00:13:16.100 --> 00:13:16.700]  弟兄姐妹
[00:13:16.700 --> 00:13:19.200]  不知道在你過去的心靈當中
[00:13:19.200 --> 00:13:21.600]  有沒有出現過對頭人
[00:13:21.600 --> 00:13:23.500]  他專門和你作對
[00:13:23.500 --> 00:13:25.300]  用一些說話奚落你
[00:13:25.300 --> 00:13:26.400]  傷害你
[00:13:26.400 --> 00:13:29.100]  甚至更加是捉住
[00:13:29.100 --> 00:13:30.700]  因爲你相信神
[00:13:30.700 --> 00:13:32.200]  如果你相信神的話
[00:13:32.200 --> 00:13:34.400]  爲什麼好像得不到神的祝福
[00:13:34.400 --> 00:13:37.900]  爲什麼神好像不幫你的呢
[00:13:37.900 --> 00:13:39.400]  我希望弟兄姐妹
[00:13:39.400 --> 00:13:41.300]  你沒有這樣的敵人
[00:13:41.300 --> 00:13:42.800]  或者是對你不好的人
[00:13:42.800 --> 00:13:44.800]  希望大家都沒有
[00:13:44.800 --> 00:13:46.700]  但是如果真的有的時候
[00:13:46.700 --> 00:13:48.100]  會怎麼辦呢
[00:13:48.100 --> 00:13:52.000]  有人奚落你
[00:13:52.000 --> 00:13:53.900]  說你
[00:13:53.900 --> 00:13:55.100]  侮辱你
[00:13:55.100 --> 00:13:57.200]  人的自我保護的機制
[00:13:57.200 --> 00:13:59.100]  很自然會反彈
[00:13:59.100 --> 00:14:00.000]  你怎麼說我
[00:14:00.000 --> 00:14:01.900]  我就怎麼說你
[00:14:01.900 --> 00:14:03.500]  但是我們發覺
[00:14:03.500 --> 00:14:04.500]  聖經形容
[00:14:04.500 --> 00:14:07.500]  哈拿雖然是被激動要生氣
[00:14:07.500 --> 00:14:09.100]  但是哈拿
[00:14:09.100 --> 00:14:12.300]  沒有記載到她用同樣的態度
[00:14:12.300 --> 00:14:14.400]  或者用惡言相向
[00:14:14.400 --> 00:14:18.100]  去羞辱比利娜
[00:14:18.100 --> 00:14:19.700]  沒有
[00:14:19.700 --> 00:14:21.300]  哈拿的名字在聖經裏面
[00:14:21.300 --> 00:14:22.400]  原本的意思就是
[00:14:22.400 --> 00:14:24.300]  「恩詞」的意思
[00:14:24.300 --> 00:14:26.300]  她確實在她的生命裏面
[00:14:26.300 --> 00:14:29.800]  流露出一個「恩詞」的品格
[00:14:29.800 --> 00:14:31.000]  被羞辱
[00:14:31.000 --> 00:14:35.200]  但是她不會因此憤力地去還擊
[00:14:35.200 --> 00:14:37.000]  值得我們的安慰就是發覺
[00:14:37.000 --> 00:14:39.000]  原來哈拿
[00:14:39.000 --> 00:14:43.200]  她是心被丈夫所愛護的
[00:14:43.200 --> 00:14:45.400]  剛纔所讀的經文
[00:14:45.400 --> 00:14:47.700]  獻祭之後
[00:14:47.700 --> 00:14:48.800]  有制欲
[00:14:48.800 --> 00:14:50.300]  分制欲的時候
[00:14:50.300 --> 00:14:52.100]  她都是分雙倍的
[00:14:52.100 --> 00:14:55.000]  因爲她愛哈拿
[00:14:55.000 --> 00:14:58.500]  除了這個愛的行動之外
[00:14:58.500 --> 00:15:00.200]  我們發覺原來這個丈夫
[00:15:00.200 --> 00:15:02.200]  也有愛的行動
[00:15:02.200 --> 00:15:04.000]  在經文第八節裏面提到
[00:15:04.000 --> 00:15:06.400]  她丈夫以利加拿對她說
[00:15:06.400 --> 00:15:07.300]  哈拿
[00:15:07.300 --> 00:15:08.800]  你爲何哭泣
[00:15:08.800 --> 00:15:11.200]  爲何不喫飯
[00:15:11.200 --> 00:15:13.300]  爲何傷心難過
[00:15:13.300 --> 00:15:17.300]  有我不比有十個兒子更好嗎
[00:15:17.300 --> 00:15:18.000]  我們發覺
[00:15:18.000 --> 00:15:20.900]  以利加拿她有一個愛的語言
[00:15:20.900 --> 00:15:23.000]  她懂得哄太太
[00:15:23.000 --> 00:15:26.600]  有我不比有十個兒子好嗎
[00:15:26.600 --> 00:15:27.200]  在這方面
[00:15:27.200 --> 00:15:29.500]  我真的要鼓勵我們大家作爲丈夫
[00:15:29.500 --> 00:15:31.800]  真的要向以利加拿學習
[00:15:31.800 --> 00:15:33.800]  多些用說話
[00:15:33.800 --> 00:15:36.500]  用愛的言語去鼓勵
[00:15:36.500 --> 00:15:38.100]  去哄太太
[00:15:38.100 --> 00:15:39.800]  讓他們如果假設有時候在
[00:15:39.800 --> 00:15:42.000]  受悶在困苦裏面
[00:15:42.000 --> 00:15:46.300]  可以重新再一次有歡樂的心
[00:15:46.300 --> 00:15:49.200]  上星期有一晚
[00:15:49.200 --> 00:15:50.700]  我太太Emily
[00:15:50.700 --> 00:15:53.800]  她帶着仇傭和我說一件事
[00:15:53.800 --> 00:15:54.600]  是什麼呢
[00:15:54.600 --> 00:15:56.900]  就是說她說
[00:15:56.900 --> 00:15:59.200]  洗衣機打不開
[00:15:59.200 --> 00:16:00.800]  洗衣機是大眼雞
[00:16:00.800 --> 00:16:04.500]  大家知道有個玻璃的門
[00:16:04.500 --> 00:16:05.700]  洗完衣服
[00:16:05.700 --> 00:16:07.200]  接着準備要揭開
[00:16:07.200 --> 00:16:08.300]  很自然的動作
[00:16:08.300 --> 00:16:10.800]  爲何拔也拔不開呢
[00:16:10.800 --> 00:16:12.400]  我們就說不要硬來
[00:16:12.400 --> 00:16:14.600]  可能裏面有些電子東西壞了
[00:16:14.600 --> 00:16:17.200]  於是用了很多方法去想
[00:16:17.200 --> 00:16:18.900]  去怎麼去做
[00:16:18.900 --> 00:16:20.500]  都開不了
[00:16:20.500 --> 00:16:21.700]  到最後我就說
[00:16:21.700 --> 00:16:22.400]  都夜了
[00:16:22.400 --> 00:16:22.800]  算了
[00:16:22.800 --> 00:16:24.900]  不如我們就等第二天早上再算
[00:16:24.900 --> 00:16:27.700]  不要那麼掛心了
[00:16:27.700 --> 00:16:30.100]  因爲上星期我開始預備
[00:16:30.100 --> 00:16:31.400]  今天的講章
[00:16:31.400 --> 00:16:33.400]  我就即時去應用
[00:16:33.400 --> 00:16:34.300]  我就說
[00:16:34.300 --> 00:16:35.700]  我對Emily說
[00:16:35.700 --> 00:16:40.900]  有我不比有十部洗衣機好嗎
[00:16:40.900 --> 00:16:43.700]  大家想不想知道她的反應
[00:16:43.700 --> 00:16:45.300]  她的反應都好像大家這樣的
[00:16:45.300 --> 00:16:46.900]  就笑一笑
[00:16:46.900 --> 00:16:48.100]  但我發覺
[00:16:48.100 --> 00:16:49.800]  雖然我這樣說了
[00:16:49.800 --> 00:16:53.100]  但好像解決不了她內心那種困擾
[00:16:53.100 --> 00:16:55.100]  因爲衣服洗了
[00:16:55.100 --> 00:16:56.400]  不知道太太是不是這樣的
[00:16:56.400 --> 00:16:57.800]  衣服洗了
[00:16:57.800 --> 00:16:58.700]  在洗衣機裏面
[00:16:58.700 --> 00:17:00.800]  拿不出來去晾
[00:17:00.800 --> 00:17:02.700]  很奇怪
[00:17:02.700 --> 00:17:04.800]  第二天怎麼辦
[00:17:04.800 --> 00:17:05.700]  會不會臭
[00:17:05.700 --> 00:17:07.100]  會不會又要再洗
[00:17:07.100 --> 00:17:08.600]  會有很多想法
[00:17:08.600 --> 00:17:09.300]  我發覺
[00:17:09.300 --> 00:17:10.400]  我還有力量
[00:17:10.400 --> 00:17:11.400]  哄哄她
[00:17:11.400 --> 00:17:12.400]  但原來
[00:17:12.400 --> 00:17:13.200]  有時候
[00:17:13.200 --> 00:17:14.700]  人內心的困擾
[00:17:14.700 --> 00:17:19.200]  都不是三言兩語可以去解決
[00:17:19.200 --> 00:17:20.400]  我們看回Hala
[00:17:20.400 --> 00:17:22.600]  她心裏面一直不育
[00:17:22.600 --> 00:17:24.200]  這個困擾
[00:17:24.200 --> 00:17:25.400]  很長時間
[00:17:25.400 --> 00:17:27.000]  令她很苦楚
[00:17:27.000 --> 00:17:29.400]  也不是旁人所能夠明白
[00:17:29.400 --> 00:17:31.700]  雖然丈夫對她有愛的語言
[00:17:31.700 --> 00:17:33.800]  有愛的行動
[00:17:33.800 --> 00:17:36.600]  Hala在極大的痛苦裏面
[00:17:36.600 --> 00:17:38.100]  但她沒有選擇
[00:17:38.100 --> 00:17:40.200]  跟她的對頭
[00:17:40.200 --> 00:17:41.900]  比利娜作對
[00:17:41.900 --> 00:17:43.100]  她沒有停止
[00:17:43.100 --> 00:17:44.300]  繼續去限制
[00:17:44.300 --> 00:17:45.300]  去敬拜神
[00:17:45.300 --> 00:17:47.100]  去親近神
[00:17:47.100 --> 00:17:48.700]  Hala在痛苦當中
[00:17:48.700 --> 00:17:49.600]  我們發覺
[00:17:49.600 --> 00:17:51.000]  她很寶貴的就是
[00:17:51.000 --> 00:17:53.700]  她作出了一個不一樣的抉擇
[00:17:53.700 --> 00:17:56.000]  這個抉擇是什麼呢
