
[00:00:00.000 --> 00:00:02.880]  好,我們領受神的話語之先,我們先來到低頭,我們禱告
[00:10:10.760 --> 00:10:12.920]  在筆記裡面已經寫了這段經文
[00:10:13.040 --> 00:10:14.800]  大家可以回去去研讀
[00:10:14.800 --> 00:10:17.160]  這些經文給我們看到
[00:10:17.160 --> 00:10:20.440]  撒旦就是明亮之星、光明之子
[00:10:20.440 --> 00:10:21.640]  但不是的
[00:10:21.640 --> 00:10:25.720]  這段經文是描繪著巴比倫和推羅的
[00:10:25.720 --> 00:10:28.760]  當時這段經文是講到巴比倫和推羅
[00:10:28.760 --> 00:10:30.000]  自以為是
[00:10:30.000 --> 00:10:31.440]  目空一切
[00:10:31.440 --> 00:10:33.200]  覺得自己是最厲害的
[00:10:33.200 --> 00:10:34.480]  結果怎麼樣呢?
[00:10:34.480 --> 00:10:35.680]  他就會墮落
[00:10:35.680 --> 00:10:40.240]  原來這段經文是在投射撒旦就是光明的天使
[00:10:40.240 --> 00:10:42.080]  還是天使長
[00:10:42.360 --> 00:10:44.120]  但是因為他自嬌自傲
[00:10:44.120 --> 00:10:46.200]  後來墮落變成了撒旦
[00:10:46.200 --> 00:10:48.640]  原來我們了解到聖經
[00:10:48.640 --> 00:10:49.720]  一些經文
[00:10:49.720 --> 00:10:53.720]  是可以投射在另外一些的事上
[00:10:53.720 --> 00:10:55.600]  我舉一個例子大家就會明白了
[00:10:55.600 --> 00:10:57.960]  耶穌被釘十字架的時候
[00:10:57.960 --> 00:11:00.240]  其實十字架是一個很痛苦的刑具
[00:11:00.240 --> 00:11:01.680]  因為幾眼釘釘著
[00:11:01.680 --> 00:11:03.160]  血慢慢流出來
[00:11:03.160 --> 00:11:04.560]  死也要很長一段時間
[00:11:04.560 --> 00:11:08.280]  耶穌被釘的那天是愚節之前的一天
[00:11:08.280 --> 00:11:09.160]  就是說
[00:11:09.160 --> 00:11:10.680]  快要到新年了
[00:11:10.960 --> 00:11:12.680]  為了要加速他們死亡
[00:11:12.680 --> 00:11:13.720]  他有一件事要做的
[00:11:13.720 --> 00:11:15.240]  就是拿一支棍子用什麼呢?
[00:11:15.240 --> 00:11:18.000]  就是用來勾釘十字架的人的什麼呢?
[00:11:18.000 --> 00:11:19.520]  就是腳那裡
[00:11:19.520 --> 00:11:20.800]  大家有沒有想過
[00:11:20.800 --> 00:11:22.160]  為什麼不打頭呢?
[00:11:22.160 --> 00:11:24.280]  有一頭打下去就撞散了
[00:11:24.280 --> 00:11:25.600]  就快要死了
[00:11:25.600 --> 00:11:27.600]  為什麼不打頭呢?
[00:11:27.600 --> 00:11:29.680]  不要想得太複雜
[00:11:29.680 --> 00:11:30.880]  因為如果打頭的話
[00:11:30.880 --> 00:11:32.640]  要爬高梯子打下去的
[00:11:32.640 --> 00:11:34.040]  因為十字架掛得很高
[00:11:34.040 --> 00:11:35.680]  所以他打只會打到腳而已
[00:11:35.680 --> 00:11:37.800]  所以大家不要以為聖經是很難理解的
[00:11:37.800 --> 00:11:38.880]  就是這麼簡單的
[00:11:38.880 --> 00:11:40.320]  是普通常識而已
[00:11:40.320 --> 00:11:41.320]  所以
[00:11:41.320 --> 00:11:42.920]  勾下去他的腳那裡
[00:11:42.920 --> 00:11:44.000]  加速他死亡
[00:11:44.000 --> 00:11:47.920]  但是當那些兵兵要撞耶穌的腳的時候
[00:11:47.920 --> 00:11:49.920]  就發現耶穌已經死了
[00:11:49.920 --> 00:11:51.880]  所以就沒有打他
[00:11:51.880 --> 00:11:53.200]  於是
[00:11:53.200 --> 00:11:55.360]  約翰在神的啟示之下
[00:11:55.360 --> 00:11:57.960]  就寫下了以下這段經文
[00:11:57.960 --> 00:11:59.000]  我們一起來看
[00:11:59.000 --> 00:12:01.520]  《約翰福音》第十九章三十六節
[00:12:01.520 --> 00:12:02.680]  我們一起來讀出
[00:12:02.680 --> 00:12:04.960]  「這些事成了
[00:12:04.960 --> 00:12:07.720]  為要應驗經上的話說
[00:12:07.920 --> 00:12:10.880]  他的骨頭一斤也不可截斷」
[00:12:10.880 --> 00:12:11.600]  聽到了嗎?
[00:12:11.600 --> 00:12:15.200]  原來耶穌沒有被打斷一斤的骨頭
[00:12:15.200 --> 00:12:18.240]  原來就是應驗聖經的一個預言
[00:12:18.240 --> 00:12:20.440]  那麼這一段的經文是從哪裡出來的呢?
[00:12:20.440 --> 00:12:24.360]  原來就是來自詩篇三十四篇的二十節
[00:12:24.360 --> 00:12:25.320]  我們一起來讀
[00:12:25.320 --> 00:12:28.640]  「又保存他一身的骨頭
[00:12:28.640 --> 00:12:30.760]  連一斤也不截斷」
[00:12:30.760 --> 00:12:33.880]  那麼這個是尼賽亞的壽苦篇的時候
[00:12:33.880 --> 00:12:36.240]  其實當時是在寫大衛的
[00:12:36.680 --> 00:12:41.360]  但是原來也可以投射在將來的事件裡面
[00:12:41.360 --> 00:12:43.920]  所以剛才我們看到
[00:12:43.920 --> 00:12:45.960]  以賽亞書和以西傑書
[00:12:45.960 --> 00:12:49.560]  當時是在責備、描繪著
[00:12:49.560 --> 00:12:52.200]  至高至大的巴比倫和推羅
[00:12:52.200 --> 00:12:54.280]  但是給我們有一個啟迪
[00:12:54.280 --> 00:12:58.080]  魔鬼是神所做的天使
[00:12:58.080 --> 00:13:01.680]  而且是非常尊貴、有能力的
[00:13:01.680 --> 00:13:03.280]  他是天使長
[00:13:03.280 --> 00:13:05.720]  但是你知道越有能力的人越恐怖
[00:13:05.920 --> 00:13:08.400]  那麼因為神要做他的時候完美
[00:13:08.400 --> 00:13:10.760]  完美就要有自由意志
[00:13:10.760 --> 00:13:12.680]  正如神做我們的時候
[00:13:12.680 --> 00:13:14.600]  不單單將靈賜給我們
[00:13:14.600 --> 00:13:16.240]  我們更加有自由意志
[00:13:16.240 --> 00:13:17.480]  我們有選擇的
[00:13:17.480 --> 00:13:18.800]  這個才是完美的
[00:13:18.800 --> 00:13:20.520]  如果你沒有機會選擇的時候
[00:13:20.520 --> 00:13:22.920]  就不是一個完美的計劃,是不是?
[00:13:22.920 --> 00:13:25.800]  好了,但是當你有機會選擇的時候
[00:13:25.800 --> 00:13:27.400]  就會有出錯的了
[00:13:27.400 --> 00:13:28.840]  正如我所說
[00:13:28.840 --> 00:13:31.280]  如果你有小孩子
[00:13:31.280 --> 00:13:32.520]  你跟他說你長大了
[00:13:32.520 --> 00:13:33.880]  我尊重你
[00:13:33.960 --> 00:13:36.520]  你喜歡讀書就讀書
[00:13:36.520 --> 00:13:37.920]  你喜歡玩遊戲機就玩遊戲機
[00:13:37.920 --> 00:13:39.120]  你喜歡看劇集就看劇集
[00:13:39.120 --> 00:13:40.480]  你喜歡玩就玩,隨你喜歡
[00:13:40.480 --> 00:13:44.680]  我不會去指示你一定要怎樣做的
[00:13:44.680 --> 00:13:48.800]  如果你的小孩子馬上很認真地來大學做功課
[00:13:48.800 --> 00:13:50.600]  來大學做作業的話
[00:13:50.600 --> 00:13:52.200]  你應該要開感恩會的
[00:13:52.200 --> 00:13:54.320]  但是基本上都會怎樣呢?
[00:13:54.320 --> 00:13:56.000]  他都會玩遊戲機的,對不對?
[00:13:56.000 --> 00:14:00.000]  所以為什麼我們的普選不能夠讓我們有普選呢?
[00:14:00.000 --> 00:14:01.080]  一定要有限制
[00:14:01.080 --> 00:14:04.000]  因為當你有自由就容易有出錯的了
[00:14:04.000 --> 00:14:05.760]  所以一定要有限制
[00:14:05.760 --> 00:14:07.440]  但是你留意到了
[00:14:07.440 --> 00:14:08.960]  因為人有自由意志
[00:14:08.960 --> 00:14:10.520]  天使也有自由意志
[00:14:10.520 --> 00:14:11.680]  所以他叛逆
[00:14:11.680 --> 00:14:13.160]  當他叛逆的時候
[00:14:13.160 --> 00:14:14.120]  他自高自大
[00:14:14.120 --> 00:14:16.160]  他要將自己變成為神
[00:14:16.160 --> 00:14:18.680]  所以他由天使變成為魔鬼
[00:14:18.680 --> 00:14:21.000]  而且他因為很有能力
[00:14:21.000 --> 00:14:25.520]  他帶領了另外一些天使來叛逆神
[00:14:25.520 --> 00:14:28.400]  在啟示六十二章第四節裡面有說到
[00:14:28.600 --> 00:14:32.000]  這個不僅僅是天空屬靈氣的惡魔
[00:14:32.000 --> 00:14:34.800]  也是執政的掌權的
[00:14:34.800 --> 00:14:37.520]  因為有一些強大的勢力
[00:14:37.520 --> 00:14:40.800]  待會我們會再來去探索執政掌權
[00:14:40.800 --> 00:14:44.360]  另外一個描繪我們再讀回第十二節
[00:14:44.360 --> 00:14:45.880]  我們再讀第六章第十二節
[00:14:45.880 --> 00:14:46.760]  我們再讀一次
[00:14:46.760 --> 00:14:51.320]  因我們並不是與血氣的爭通戰
[00:14:51.320 --> 00:14:57.080]  乃是與那些執政的、掌權的、管轄者幽暗世界的
[00:14:57.080 --> 00:15:00.560]  以及天空屬靈氣的惡魔爭戰
[00:15:00.560 --> 00:15:03.440]  今天是一場屬靈的爭戰
[00:15:03.440 --> 00:15:05.520]  是天空的惡魔
[00:15:05.520 --> 00:15:10.200]  但是更加提醒我們是管轄這個幽暗世界
[00:15:10.200 --> 00:15:13.840]  在聖經裡面用幽暗世界多數是描繪一些人
[00:15:13.840 --> 00:15:18.720]  不願意進行神的指示、教導來過生活
[00:15:18.720 --> 00:15:26.400]  他們幽暗即是代表了他們心裡分昧、無知
[00:15:27.200 --> 00:15:28.880]  我們不得不承認
[00:15:28.880 --> 00:15:30.600]  其實現在這個世界裡面
[00:15:30.600 --> 00:15:32.080]  很多人真的很無知
[00:15:32.080 --> 00:15:33.880]  但是為什麼會是這樣呢?
[00:15:33.880 --> 00:15:35.200]  當然他自己有責任
[00:15:35.200 --> 00:15:38.120]  但是魔鬼也在迷惑他們
[00:15:38.120 --> 00:15:42.440]  耶穌基督也來講魔鬼就是世界的王
[00:15:42.440 --> 00:15:45.880]  我們一起來看《約翰福音》第十四章的第三十節
[00:15:45.880 --> 00:15:47.240]  大家一起來讀出
[00:15:47.240 --> 00:15:51.240]  以後我不再和你們多說話
[00:15:51.240 --> 00:15:54.000]  因為這世界的王將到
[00:15:54.000 --> 00:15:57.200]  他在我裡面是毫無所有
[00:15:57.200 --> 00:16:01.920]  耶穌也承認魔鬼是掌管著這個世界的一部分
[00:16:01.920 --> 00:16:03.800]  特別是掌管一些不信的人
[00:16:03.800 --> 00:16:06.360]  但是祂最喜歡面對審判
[00:16:06.360 --> 00:16:07.880]  第十六章的第十一節
[00:16:07.880 --> 00:16:11.600]  「為審判是恩謝世界的王受了審判」
[00:16:11.600 --> 00:16:17.840]  今天原來撒旦就是掌管著這個世界的一部分的人
[00:16:17.840 --> 00:16:22.840]  祂讓不信的人心靈的眼睛受著蒙蔽
[00:16:23.040 --> 00:16:25.960]  我們再看《哥倫多後書》第四章的第四節
[00:16:25.960 --> 00:16:31.760]  「不信之人被世界的神弄黑了心眼
[00:16:31.760 --> 00:16:35.920]  不要基督榮耀福音的光照著他們」
[00:16:35.920 --> 00:16:39.320]  不信的人心靈的眼睛蒙蔽了
[00:16:39.320 --> 00:16:42.040]  在這個幽暗世界裡面很多人很無知
[00:16:42.040 --> 00:16:44.840]  有時候你看新聞也會搖頭嘆息
[00:16:44.840 --> 00:16:48.200]  為什麼一個年輕人只是為了幾百塊
[00:16:48.200 --> 00:16:51.040]  可以為別人運毒呢?
[00:16:51.040 --> 00:16:52.040]  那些小丸子
[00:16:52.280 --> 00:16:55.000]  但是那些小丸子的價值竟然是怎樣呢?
[00:16:55.000 --> 00:16:56.120]  是過百萬
[00:16:56.120 --> 00:16:58.760]  但是祂只是收取幾百塊的酬勞
[00:16:58.760 --> 00:17:01.200]  但是祂被人抓了的時候
[00:17:01.200 --> 00:17:04.880]  其實祂一生的前途已經毀壞了很多
[00:17:04.880 --> 00:17:07.800]  因為當你有這些刑事案底的時候
[00:17:07.800 --> 00:17:10.680]  很多的工作你是不能夠去做的
[00:17:10.680 --> 00:17:14.200]  但是只是很短視的為了一點點的錢
[00:17:14.200 --> 00:17:17.400]  讓自己一生受著痛苦
[00:17:17.400 --> 00:17:20.680]  甚至我們看到一些少女甚至少男
[00:17:20.840 --> 00:17:24.000]  為了要賺快錢的時候出賣自己的身體
[00:17:24.000 --> 00:17:26.360]  有時候你會覺得為什麼會這麼無知呢?
[00:17:26.360 --> 00:17:28.280]  但是這個世界的人就是這樣
[00:17:28.280 --> 00:17:30.520]  就是被魔鬼來弄壞他們的心眼
[00:17:30.520 --> 00:17:32.200]  他們看不到什麼是正路
[00:17:32.200 --> 00:17:33.640]  而不幸在其中
[00:17:33.640 --> 00:17:35.960]  而你也可以受著很大的虧損
[00:17:35.960 --> 00:17:39.360]  但是今天耶穌基督祂拯救我們的時候
[00:17:39.360 --> 00:17:41.960]  不是為了要只帶我們上天堂
