
[00:00:00.000 --> 00:00:03.480]  在上個禮拜
[00:04:40.760 --> 00:04:44.600]  我們要忍受因長期等候而帶來的痛苦
[00:04:44.600 --> 00:04:47.440]  我們必須要忍受這個長期等候的痛苦
[00:04:47.440 --> 00:04:52.760]  所以我們要預備主在來的事上
[00:04:52.760 --> 00:04:58.200]  第二方面我們就要預備好可能要為主受苦
[00:04:58.200 --> 00:05:00.520]  第二方面我們就要預備好可能要為主受苦
[00:05:00.520 --> 00:05:06.160]  我們要好像使徒保羅一樣
[00:05:06.160 --> 00:05:12.520]  因為認識了主耶穌基督真正的信仰
[00:05:12.520 --> 00:05:15.640]  以致他脫離了猶太教
[00:05:15.640 --> 00:05:20.360]  他願意去面對苦難
[00:05:20.360 --> 00:05:26.560]  他忍受別人的猜疑和攻擊
[00:05:26.560 --> 00:05:33.880]  甚至他幾乎被人謀殺
[00:05:33.880 --> 00:05:38.000]  生命受到死亡的威脅
[00:05:38.000 --> 00:05:49.320]  他不單只是受到猶太人的逼迫
[00:05:49.320 --> 00:06:01.000]  最後有人用螺把他從城牆脫落逃命
[00:06:01.000 --> 00:06:06.280]  最後有人用螺把他從城牆脫落逃命
[00:06:06.280 --> 00:06:13.240]  他也受到基督徒的猜疑
[00:06:13.240 --> 00:06:18.640]  因為他之前不斷的逼迫基督徒
[00:06:18.640 --> 00:06:22.000]  所以基督徒不相信他
[00:06:22.000 --> 00:06:30.200]  這是他當初信主出來侍奉的時候
[00:06:30.200 --> 00:06:34.240]  經過多年的基督徒生活
[00:06:34.240 --> 00:06:42.160]  使徒保羅對人生的遭遇苦難有深刻的體會
[00:06:42.160 --> 00:06:46.240]  就是今天我們第二段的經文
[00:06:46.240 --> 00:06:49.400]  《哥林道後書》四章十七到十八節
[00:06:49.400 --> 00:06:51.680]  我們在自贊自傾的苦楚
[00:06:51.680 --> 00:06:55.560]  要為我們承受極重無比永遠的榮耀
[00:06:55.560 --> 00:06:57.680]  原來我們不是顧念所見的
[00:06:57.680 --> 00:06:59.360]  乃是顧念所不見的
[00:06:59.360 --> 00:07:01.720]  因為所見的是暫時的
[00:07:01.720 --> 00:07:03.400]  所不見的是永遠的
[00:07:03.400 --> 00:07:06.360]  我們作為主耶穌的門徒
[00:07:06.360 --> 00:07:15.880]  要好像使徒保羅一樣建立一個屬靈的視野
[00:07:15.880 --> 00:07:24.400]  在苦難當中要盼望分享神的榮耀
[00:07:24.400 --> 00:07:30.600]  前者眼前的苦難是短暫的
[00:07:30.600 --> 00:07:35.840]  後者看不到的榮耀是永遠的
[00:07:35.840 --> 00:07:43.720]  正如我們今天眼前的享受是暫時的
[00:07:43.720 --> 00:07:52.520]  將來在天下的享受的福祿是永遠的
[00:07:52.520 --> 00:07:59.520]  你會不會感受到你是有苦難呢?
[00:07:59.520 --> 00:08:04.120]  你有沒有感受到逼迫呢?
[00:08:04.120 --> 00:08:05.920]  聖經這樣講
[00:08:05.920 --> 00:08:10.280]  提摩太后書三章十二節
[00:08:10.280 --> 00:08:17.400]  凡立志在基督耶穌裡敬虔度日的
[00:08:17.400 --> 00:08:21.640]  也都要受逼迫
[00:08:21.640 --> 00:08:28.840]  其實主耶穌是講述天國的比喻裡面
[00:08:28.840 --> 00:08:31.960]  其中一個最能夠證實是
[00:08:31.960 --> 00:08:38.480]  看不到永遠的有一個比喻
[00:08:38.480 --> 00:08:45.400]  就是麵團發起來的比喻
[00:08:45.400 --> 00:08:54.120]  一個麵團因為放了麵糕就使到全團發起來
[00:08:54.120 --> 00:08:55.880]  一個麵團因為放了麵糕
[00:08:55.880 --> 00:08:58.760]  所以整個團都能夠發起來
[00:08:58.760 --> 00:09:01.440]  是不能夠停止的
[00:09:01.440 --> 00:09:04.480]  神的國就是這樣
[00:09:04.480 --> 00:09:09.960]  神的作為在當中的時候是不能夠停止的
[00:09:09.960 --> 00:09:13.280]  是必定會完成的
[00:09:13.280 --> 00:09:16.040]  所以有一些事情要過去
[00:09:16.040 --> 00:09:20.120]  到最後會成就
[00:09:20.120 --> 00:09:26.760]  我們所以要顧念那些看不到的東西
[00:09:26.760 --> 00:09:32.120]  因為看不到的東西只不過是暫時的
[00:09:32.120 --> 00:09:34.400]  因為那些看得到的東西是暫時的
[00:09:34.400 --> 00:09:37.280]  是必定會過去的
[00:09:37.280 --> 00:09:38.800]  在經歷苦難之後
[00:09:38.800 --> 00:09:42.640]  我們可以進到神為我們預備的榮耀裡面
[00:09:42.640 --> 00:09:43.640]  在經歷苦難之後
[00:09:43.640 --> 00:09:48.640]  我們可以進到神為我們預備的榮耀裡面
[00:09:48.640 --> 00:09:53.040]  所以在這邊我鼓勵弟兄姊妹
[00:09:53.040 --> 00:09:58.400]  你的侍奉會否為你帶來很辛苦呢?
[00:09:58.400 --> 00:10:03.080]  你會不會覺得被侍奉逼迫你呢?
[00:10:03.080 --> 00:10:06.280]  如果你是感受到這樣的話
[00:10:06.280 --> 00:10:08.640]  你就思考保羅的說話
[00:10:08.640 --> 00:10:13.960]  如果你是遇到這種狀況 你就要思考保羅的狀況
[00:10:13.960 --> 00:10:17.320]  這個只不過是暫時的
[00:10:17.320 --> 00:10:23.240]  是自暫自輕的苦楚
[00:10:23.240 --> 00:10:27.280]  要為我們成就極重無比永遠的榮譽
[00:10:27.280 --> 00:10:31.680]  是為我們要成就這個值重無比永遠的榮耀
[00:10:31.680 --> 00:10:34.560]  努力侍奉主
[00:10:34.560 --> 00:10:37.160]  辛勤侍奉主
[00:10:37.160 --> 00:10:40.960]  是得神的福樂
[00:10:40.960 --> 00:10:44.960]  是能夠享受永遠的榮耀
[00:10:44.960 --> 00:10:49.080]  當主耶穌再來的時候
[00:10:49.080 --> 00:10:54.240]  除了祂期望我們預備好祂隨時再來
[00:10:54.240 --> 00:10:56.560]  除了祂期望我們預備好祂隨時再來
[00:10:56.560 --> 00:11:02.040]  另一方面是祂期望我們預備好為祂受苦之外
[00:11:02.040 --> 00:11:08.760]  除了祂期望我們預備好為祂受苦之外
[00:11:08.760 --> 00:11:11.560]  我們還要預備些什麼呢?
[00:11:11.560 --> 00:11:16.080]  我們看到希伯來書十三章一至三節的經文
[00:11:16.080 --> 00:11:21.480]  我們看到希伯來書十三章一至三節的經文
[00:11:21.480 --> 00:11:24.880]  我想到另外一點
[00:11:24.880 --> 00:11:28.840]  我相信這一點也是主耶穌要我們預備好的
[00:11:28.840 --> 00:11:32.040]  我相信這一點也是主耶穌要我們預備好的
[00:11:32.040 --> 00:11:38.640]  祂期望我們要預備好是人如是主
[00:11:38.640 --> 00:11:43.280]  我們要預備好是人如是主
[00:11:43.280 --> 00:11:48.200]  請讀出希伯來書十三章一至二節
[00:11:48.200 --> 00:11:51.680]  我們來看希伯來書十三章第一第二節
[00:11:51.680 --> 00:11:54.360]  你們勿要藏存弟兄相愛的心
[00:11:54.360 --> 00:11:56.720]  不可忘記用愛心接待客侶
[00:11:56.720 --> 00:11:58.920]  因為曾有接待客侶的
[00:11:58.920 --> 00:12:01.760]  不知不覺就接待了天使
[00:12:01.760 --> 00:12:06.120]  我要解釋一下所謂接待客侶是什麼意思
[00:12:06.120 --> 00:12:09.120]  我要解釋一下接待客侶是什麼意思
[00:12:09.120 --> 00:12:15.040]  因為當時有些人是很需要住宿的地方
[00:12:15.040 --> 00:12:20.000]  因為當時有些人是很需要住宿的地方
[00:12:20.000 --> 00:12:25.080]  當中有些叫做巡迴的佈道的傳道人
[00:12:25.080 --> 00:12:28.560]  當中有些叫做巡迴的佈道的傳道人
[00:12:28.560 --> 00:12:33.200]  他們是去一個地方到另一個地方傳福音
[00:12:33.200 --> 00:12:36.000]  他們是去一個地方到另一個地方傳福音
[00:12:36.000 --> 00:12:39.280]  但可能酒店不是很方便
[00:12:39.280 --> 00:12:41.520]  但可能酒店不是很方便
[00:12:41.520 --> 00:12:44.640]  住宿的地方不容易找
[00:12:44.640 --> 00:12:48.280]  可能又需要一些旅費
[00:12:48.280 --> 00:12:55.360]  另外有一些叫做教會委託傳遞訊息的信差
[00:12:55.360 --> 00:12:59.640]  另外有一些叫做教會委託傳遞訊息的信差
[00:12:59.640 --> 00:13:01.760]  他們都需要地方居住
[00:13:01.760 --> 00:13:03.040]  他們都需要地方居住
[00:13:03.040 --> 00:13:09.160]  所以當時教會的信徒願意開放自己的家
[00:13:09.160 --> 00:13:11.040]  去接待這些人
[00:13:11.040 --> 00:13:14.320]  所以當時教會的信徒都願意開放自己的家
[00:13:14.320 --> 00:13:16.560]  去接待這些人
[00:13:16.560 --> 00:13:21.600]  這裏是不可忘記用愛心接待客人
[00:13:21.600 --> 00:13:25.000]  這裏不可忘記用愛心接待客人
[00:13:25.000 --> 00:13:33.640]  這樣做法會令到教會宣教施工作出很重要的貢獻
[00:13:33.640 --> 00:13:37.440]  這樣做法會令到教會宣教施工作出很重要的貢獻
[00:13:37.440 --> 00:13:40.360]  對於主內的弟兄
[00:13:40.360 --> 00:13:42.160]  對於主內的弟兄
[00:13:42.160 --> 00:13:45.880]  我們要全正確的侍奉態度
[00:13:45.880 --> 00:13:48.760]  我們要全正確的侍奉態度
[00:13:48.760 --> 00:13:50.800]  大家都知道
[00:13:50.800 --> 00:13:53.480]  就是要用愛心去服侍人
[00:13:53.480 --> 00:13:56.200]  就是要用愛心去服侍人
[00:13:56.200 --> 00:13:58.640]  聖經有一句話
[00:13:58.640 --> 00:14:00.760]  聖經有一句話
[00:14:00.760 --> 00:14:03.200]  在羅馬書十二章十三節
[00:14:03.200 --> 00:14:05.760]  在羅馬書十二章十三節
[00:14:05.760 --> 00:14:07.560]  客要一味的款待
[00:14:07.560 --> 00:14:11.280]  客要一味的款待
[00:14:11.280 --> 00:14:13.760]  然後就是吃飯的時候一直一直給他
[00:14:13.760 --> 00:14:17.360]  然後就是吃飯的時候一直給他
[00:14:17.360 --> 00:14:18.400]  你要分辨出來是甚麼意思
[00:14:18.400 --> 00:14:20.200]  你要分辨出來是甚麼意思
[00:14:20.200 --> 00:14:22.520]  你就是要尊重的去服侍他
[00:14:22.520 --> 00:14:25.840]  你就是要尊重的去服侍他
[00:14:25.840 --> 00:14:29.440]  是服侍他超過一半的程度
[00:14:29.440 --> 00:14:33.360]  是服侍他超過一半的程度
[00:14:33.360 --> 00:14:35.680]  這裏說要用愛心去服侍人
[00:14:35.680 --> 00:14:37.600]  這裏說要用愛心去服侍人
[00:14:37.600 --> 00:14:39.080]  如同服侍主
[00:14:39.080 --> 00:14:44.080]  因為你當看另外一節很出名的金句
[00:14:44.080 --> 00:14:46.720]  有一句很出名大家都認識的金句
[00:14:46.720 --> 00:14:49.200]  就是哥羅西書第三章二十三節
[00:14:49.200 --> 00:14:53.480]  就是哥羅西書第三章二十三節
[00:14:53.480 --> 00:14:56.000]  無論做甚麼事都要從心裏做
[00:14:56.000 --> 00:14:57.720]  像是給主做的
[00:14:57.720 --> 00:15:00.680]  不是給人做的
[00:15:00.680 --> 00:15:03.240]  跟著我們看第三節
[00:15:03.240 --> 00:15:05.920]  跟著我們看十三章第三節
[00:15:05.920 --> 00:15:07.800]  你們要紀念被捆綁的人
[00:15:07.800 --> 00:15:09.720]  好像與他們同受捆綁
[00:15:09.720 --> 00:15:11.760]  也要紀念遭苦害的人
[00:15:11.760 --> 00:15:14.080]  想到自己也在肉身之內
[00:15:14.080 --> 00:15:16.160]  這裏有兩種人
[00:15:16.160 --> 00:15:21.560]  一種是被捆綁的人
[00:15:21.560 --> 00:15:26.240]  一種是遭苦害的人
[00:15:26.240 --> 00:15:32.320]  聖經作者要我們紀念他們
[00:15:32.320 --> 00:15:34.080]  在兩類人當中
[00:15:34.080 --> 00:15:38.040]  我們最有反應的就是遭苦害的人
[00:15:38.040 --> 00:15:39.160]  在兩類人當中
[00:15:39.160 --> 00:15:41.760]  我們最有反應的就是遭苦害的人
[00:15:41.760 --> 00:15:43.720]  因為最近的新聞發生這件事
[00:15:43.720 --> 00:15:45.280]  是直接與這件事有關
[00:15:45.280 --> 00:15:48.480]  最近新聞裏面所講到發生的事情
[00:15:48.480 --> 00:15:50.480]  是直接與這件事情有關的
[00:15:50.480 --> 00:15:55.240]  在三月二十七日復活節晚上
[00:15:55.240 --> 00:16:02.760]  一個塔利班分支組織承認責任
[00:16:02.760 --> 00:16:06.160]  一個塔利班分支組織承認責任
[00:16:06.160 --> 00:16:13.400]  用炸彈去襲擊公園裏面的基督徒
[00:16:13.400 --> 00:16:17.200]  用炸彈去攻擊公園裏面的基督徒
[00:16:17.200 --> 00:16:21.280]  最後死了超過七十人
[00:16:21.280 --> 00:16:23.560]  最後超過七十人死亡
[00:16:23.560 --> 00:16:26.840]  超過三百人受傷
[00:16:26.840 --> 00:16:30.800]  大部分都是婦女
[00:16:30.800 --> 00:16:33.360]  很多都是基督徒
[00:16:33.360 --> 00:16:38.840]  都是我們很親愛的主內的肢體
[00:16:38.840 --> 00:16:46.400]  他們正正就是這些遭受苦害的人
[00:16:46.400 --> 00:16:56.160]  基督教協進會在基督教週報裏登一篇呼籲
[00:16:56.160 --> 00:16:59.720]  基督教協進會在基督教週報裏登一篇呼籲
[00:16:59.720 --> 00:17:02.760]  呼籲各教會為這件事去禱告
[00:17:02.760 --> 00:17:05.560]  呼籲各教會為這件事去禱告
[00:17:05.560 --> 00:17:12.240]  求神幫助當地政府去阻止這些宗教迫害
[00:17:12.240 --> 00:17:17.400]  求神幫助當地政府去阻止這些宗教迫害
[00:17:17.400 --> 00:17:20.560]  保障公民的人身安全
[00:17:20.560 --> 00:17:23.000]  保障公民的人身安全
[00:17:23.000 --> 00:17:28.000]  當然也會為喪生者的家人代禱
[00:17:28.000 --> 00:17:31.560]  當然也會為喪生者的家人代禱
[00:17:31.560 --> 00:17:40.360]  也求主親自安慰傷者和家屬
[00:17:40.360 --> 00:17:45.560]  也求主親自安慰傷者和家屬
[00:17:45.560 --> 00:17:51.000]  也為巴基斯坦的基督徒祈禱
[00:17:51.000 --> 00:17:56.000]  求主賜給他們信心和勇氣繼續在社會裏作見證
[00:17:56.000 --> 00:18:01.920]  求主賜給他們信心和勇氣繼續在社會裏作見證
[00:18:01.920 --> 00:18:04.160]  我相信大家都會很關心這件事
[00:18:04.160 --> 00:18:05.880]  我相信大家都會關心這件事
[00:18:05.880 --> 00:18:08.280]  或者大家都已經為這件事禱告
[00:18:08.280 --> 00:18:11.240]  或者大家都有為這件事去禱告
[00:18:11.240 --> 00:18:15.760]  但我覺得是我們要持續地去繼續關心
[00:18:15.760 --> 00:18:18.840]  我們覺得我們要持續地去繼續關心這件事
[00:18:18.840 --> 00:18:21.720]  其實不單止是巴基斯坦發生這些事情
[00:18:21.720 --> 00:18:23.960]  其實不只是巴基斯坦發生這樣的事情
[00:18:23.960 --> 00:18:27.800]  如果你細心留意在世界各地有很多地方都逼迫基督徒
[00:18:27.800 --> 00:18:32.320]  你細心去留意世界上很多地方都有逼迫基督徒
[00:18:32.320 --> 00:18:35.960]  很多人就是因為此而遭受苦害
[00:18:35.960 --> 00:18:38.680]  有很多人都是因為這樣而遭受苦害
[00:18:38.680 --> 00:18:42.840]  所以今天我選了一首回應詩
[00:18:42.840 --> 00:18:47.200]  是特別提到拉結的
[00:18:47.200 --> 00:18:50.840]  所以我今天選了一首回應詩特別提到拉結
[00:18:50.840 --> 00:18:59.320]  因為拉結為兒女哀哭
[00:18:59.320 --> 00:19:04.880]  我們主內的親愛的一些肢體失去了很多子女
[00:19:04.880 --> 00:19:08.760]  我們主內的很多肢體失去了很多子女
[00:19:08.760 --> 00:19:14.960]  我們要和他們一同哀哭
[00:19:14.960 --> 00:19:19.880]  我們為什麼要紀念他們呢
[00:19:19.880 --> 00:19:24.560]  我們再看回第三節
[00:19:24.560 --> 00:19:27.560]  這裡講了一個原因
[00:19:27.560 --> 00:19:34.680]  好像與他們同受捆綁
[00:19:34.680 --> 00:19:42.920]  想到自己也在肉身之內
[00:19:42.920 --> 00:19:45.960]  所謂身同感受
[00:19:45.960 --> 00:19:51.640]  發生在他們身上的事同樣可能發生在我們身上
[00:19:51.640 --> 00:19:55.200]  發生在他們身上的事情可能會發生在我們身上
[00:19:55.200 --> 00:19:59.080]  今天事情發生在他們身上
[00:19:59.080 --> 00:20:03.320]  明天或許會發生在我們自己身上
[00:20:03.320 --> 00:20:05.160]  今天發生在他們身上的事情
[00:20:05.160 --> 00:20:09.640]  明天有可能發生在我們自己的身上
[00:20:09.640 --> 00:20:14.360]  我們知道我們會很多時候因為信仰的緣故
[00:20:14.360 --> 00:20:17.840]  被那些不信者仇恨
[00:20:17.840 --> 00:20:22.840]  我們有時候會因為我們信仰而被一些不信的人仇恨
[00:20:22.840 --> 00:20:29.600]  或者我們在受苦當中正在面對很多不公義的事情
[00:20:29.600 --> 00:20:34.320]  或者我們在面對受苦的時候會面對很多不公義的事情
[00:20:34.320 --> 00:20:39.480]  香港教會對於一些不公義的事情的反應是怎樣呢
[00:20:39.480 --> 00:20:42.760]  香港教會對於一些不公義的事情的反應是怎樣呢
[00:20:42.760 --> 00:20:45.760]  是不是就這樣祈禱忍受就算了
[00:20:45.760 --> 00:20:48.080]  是不是就這樣禱告忍受就算了
[00:20:48.080 --> 00:20:50.840]  會不會是到了一個麻木不仁的地步呢
[00:20:50.840 --> 00:20:53.440]  會不會是到了一個麻木不仁的地步呢
[00:20:53.440 --> 00:20:57.360]  特別是一些制度不公道的不公義的
[00:20:57.360 --> 00:21:02.080]  特別是一些在制度上不公義的
[00:21:02.080 --> 00:21:03.560]  教會應不應該發聲
[00:21:03.560 --> 00:21:05.480]  教會應不應該發聲
[00:21:05.480 --> 00:21:07.200]  這個是值得我們反思的
[00:21:07.200 --> 00:21:09.000]  這個很值得我們去反思的
[00:21:09.000 --> 00:21:12.040]  當然如果要判斷哪些對錯是困難的
[00:21:12.040 --> 00:21:15.720]  雖然是要去判斷到底哪些是對哪些是錯是很困難
[00:21:15.720 --> 00:21:18.240]  但是如果我們完全不理就是麻木不仁
[00:21:18.240 --> 00:21:22.440]  但是我們完全不理就是麻木不仁
[00:21:22.440 --> 00:21:27.760]  譬如說教會裡面都出現了一些醜聞
[00:21:27.760 --> 00:21:30.480]  譬如說教會裡面也出現一些醜聞
[00:21:30.480 --> 00:21:32.720]  最明顯的就是天主教
[00:21:32.720 --> 00:21:33.840]  最明顯的就是天主教
[00:21:33.840 --> 00:21:36.320]  因為已經上了法庭
[00:21:36.320 --> 00:21:40.840]  有很多法庭解決了那些所謂性醜聞的事
[00:21:40.840 --> 00:21:45.440]  因為法庭已經解決了一些所謂性醜聞的事
[00:21:45.440 --> 00:21:50.640]  所以有人主張教會的聖職人員
[00:21:50.640 --> 00:21:54.160]  所以有人主張教會的聖職人員
[00:21:54.160 --> 00:21:59.120]  在他擔任聖職之前要進行一致的性向的審查
[00:21:59.120 --> 00:22:05.240]  所以在他們擔任聖職之前要做一個性向調查
[00:22:05.240 --> 00:22:09.400]  如果他本身有一個性傾向是容易犯罪的
[00:22:09.400 --> 00:22:11.240]  你是不是應該要警惕一下呢?
[00:22:11.240 --> 00:22:14.920]  他有性傾向是容易犯罪的時候
[00:22:14.920 --> 00:22:17.440]  你是不是應該要小心一點警惕一下呢?
[00:22:17.440 --> 00:22:22.560]  另外教會是絕對不應該包庇或者掩飾罪惡的
[00:22:22.560 --> 00:22:26.120]  教會也絕對不能包庇或者掩飾這些罪惡的
[00:22:26.120 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:30.000 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:30.000 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:30.000 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:30.000 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:30.000 --> 00:22:30.000]  剛才說的聖職人員如果觸犯了性罪行
[00:22:40.400 --> 00:22:40.400]  或者是有一些聖職人員侵占了別人的財產
[00:22:40.400 --> 00:22:44.400]  或者是有一些聖職人員侵占了別人的財產
[00:22:44.400 --> 00:22:44.400]  教會是不應該掩飾的
[00:22:44.400 --> 00:22:48.400]  教會是不應該掩飾的
[00:22:48.400 --> 00:22:48.400]  馬可福音也提出這件事
[00:22:48.400 --> 00:22:52.400]  馬可福音也提出這件事
[00:22:52.400 --> 00:22:52.400]  馬可福音也提出這件事
[00:22:52.400 --> 00:22:54.400]  在馬可福音也提出這件事
[00:22:54.400 --> 00:22:54.400]  十二章三十八至四十節
[00:22:54.400 --> 00:22:56.400]  十二章三十八至四十節
[00:22:56.400 --> 00:22:56.400]  在馬可福音十二章三十八至四十節裡面這樣講
[00:22:56.400 --> 00:22:59.400]  在馬可福音十二章三十八至四十節裡面這樣講
[00:22:59.400 --> 00:22:59.400]  耶穌在教訓之間說你們要防備民事
[00:22:59.400 --> 00:23:09.400]  耶穌在教訓之間說你們要防備民事
[00:23:09.400 --> 00:23:09.400]  耶穌在教訓之間說你們要防備民事
[00:23:09.400 --> 00:23:11.400]  耶穌在教訓之間說你們要防備民事
[00:23:11.400 --> 00:23:11.400]  耶穌在教訓之間說你們要防備民事
[00:23:11.400 --> 00:23:13.400]  耶穌在教訓之間說你們要防備民事
[00:23:13.400 --> 00:23:13.400]  耶穌在教訓之間說你們要防備民事
[00:23:13.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:17.400]  耶穌在教訓之間說你們要防備民事
[00:23:17.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:23:33.400]  耶穌在教訓之間說你們要防備民事
[00:23:33.400 --> 00:24:00.400]  耶穌在教訓之間說你們要防備民事
[00:24:00.400 --> 00:24:15.400]  耶穌在教訓之間說你們要防備民事
[00:24:15.400 --> 00:24:35.400]  耶穌在教訓之間說你們要防備民事
[00:24:35.400 --> 00:24:35.400]  耶穌在教訓之間說你們要防備民事
