
[00:00:00.000 --> 00:00:04.000]  我們再一次到主的面前禱告
[00:04:13.000 --> 00:04:15.000]  是永遠與神一起
[00:04:15.000 --> 00:04:18.000]  沒有東西可以分隔我們
[00:04:18.000 --> 00:04:21.000]  這是不是我們永恆追求的東西
[00:04:21.000 --> 00:04:23.000]  反倒我們作為基督徒
[00:04:23.000 --> 00:04:24.000]  或者作為神的兒女
[00:04:24.000 --> 00:04:27.000]  很多時候我們會有很多熱心
[00:04:27.000 --> 00:04:30.000]  包括我自己一個很熱情的人
[00:04:30.000 --> 00:04:34.000]  很多年無論做傳道之前到現在
[00:04:34.000 --> 00:04:38.000]  我都為神發了很多熱心
[00:04:38.000 --> 00:04:41.000]  不過當這個詩篇進入我生命的時候
[00:04:41.000 --> 00:04:43.000]  我開始去反思
[00:04:43.000 --> 00:04:45.000]  究竟我的熱心
[00:04:45.000 --> 00:04:48.000]  和神永恆的心意
[00:04:48.000 --> 00:04:50.000]  是不是相關
[00:04:50.000 --> 00:04:53.000]  就是說有時候我們做很多很多事
[00:04:53.000 --> 00:04:56.000]  為神做了很多熱心的事
[00:04:56.000 --> 00:04:59.000]  但是如果和這個永恆的心意無關
[00:04:59.000 --> 00:05:01.000]  可能我們會枉然
[00:05:01.000 --> 00:05:04.000]  所以我們一起思考132篇
[00:05:04.000 --> 00:05:06.000]  進入的時候你可以看程序表
[00:05:06.000 --> 00:05:08.000]  因為程序表有個鋪排
[00:05:08.000 --> 00:05:09.000]  因為我不知道你的版本
[00:05:09.000 --> 00:05:11.000]  我們的版本好像是這樣
[00:05:11.000 --> 00:05:13.000]  我們橫著看到一些格式
[00:05:13.000 --> 00:05:14.000]  我想你先欣賞一下
[00:05:14.000 --> 00:05:15.000]  不要太快進入
[00:05:15.000 --> 00:05:16.000]  怎樣應用
[00:05:16.000 --> 00:05:18.000]  怎樣得著益處
[00:05:18.000 --> 00:05:19.000]  不過我等一下分享格式
[00:05:19.000 --> 00:05:21.000]  可能都有些益處
[00:05:21.000 --> 00:05:23.000]  我們先看第一節
[00:05:23.000 --> 00:05:27.000]  耶和華求你紀念大衛所受的一切苦難
[00:05:27.000 --> 00:05:30.000]  很多人解釋這裡的苦難
[00:05:30.000 --> 00:05:32.000]  有兩三種解釋
[00:05:32.000 --> 00:05:34.000]  苦難有人說是大衛
[00:05:34.000 --> 00:05:39.000]  以前做木桶的情況
[00:05:39.000 --> 00:05:40.000]  很多艱苦
[00:05:40.000 --> 00:05:42.000]  後來才做王的階段
[00:05:42.000 --> 00:05:44.000]  可能小時候
[00:05:44.000 --> 00:05:46.000]  經歷過很多艱苦
[00:05:46.000 --> 00:05:48.000]  但是這個解釋
[00:05:48.000 --> 00:05:49.000]  不是很多人接受的
[00:05:49.000 --> 00:05:51.000]  多些人接受的就是
[00:05:51.000 --> 00:05:52.000]  如果看回後面的內容
[00:05:52.000 --> 00:05:55.000]  就是說到大衛要摺藥櫃
[00:05:55.000 --> 00:05:56.000]  回去耶路撒冷
[00:05:56.000 --> 00:05:58.000]  大家有沒有聽過烏紗
[00:05:58.000 --> 00:06:00.000]  即是說牛失前蹄
[00:06:00.000 --> 00:06:02.000]  即是說車掉了
[00:06:02.000 --> 00:06:03.000]  烏紗很深
[00:06:03.000 --> 00:06:04.000]  想托一托藥櫃
[00:06:04.000 --> 00:06:06.000]  就死了
[00:06:06.000 --> 00:06:08.000]  那個其實是大衛吩咐人們
[00:06:08.000 --> 00:06:11.000]  要迎接藥櫃回來耶路撒冷
[00:06:11.000 --> 00:06:12.000]  因為他作王
[00:06:12.000 --> 00:06:14.000]  在那個苦難裏面
[00:06:14.000 --> 00:06:15.000]  就說死了
[00:06:15.000 --> 00:06:17.000]  藥櫃令人
[00:06:17.000 --> 00:06:19.000]  原來不只是祝福
[00:06:19.000 --> 00:06:20.000]  有擊殺
[00:06:20.000 --> 00:06:23.000]  在那個很痛苦的經歷裏面
[00:06:23.000 --> 00:06:25.000]  大衛就經歷了一些
[00:06:25.000 --> 00:06:28.000]  迎接藥櫃的苦難
[00:06:28.000 --> 00:06:30.000]  但還有一個解釋
[00:06:30.000 --> 00:06:34.000]  可能很多人都不喜歡聽到
[00:06:34.000 --> 00:06:36.000]  不過你應當思考
[00:06:36.000 --> 00:06:39.000]  就是大衛作王
[00:06:39.000 --> 00:06:42.000]  他要保障
[00:06:42.000 --> 00:06:45.000]  他這個王位穩陣
[00:06:45.000 --> 00:06:48.000]  他就要摺藥櫃回來
[00:06:48.000 --> 00:06:52.000]  讓他的王位
[00:06:52.000 --> 00:06:57.000]  在一個很有認可性的狀況裏
[00:06:57.000 --> 00:06:59.000]  去保障他的王位
[00:06:59.000 --> 00:07:01.000]  不會被人質疑
[00:07:01.000 --> 00:07:03.000]  因為神的藥櫃在這裏
[00:07:03.000 --> 00:07:05.000]  我就是他的受膏者
[00:07:05.000 --> 00:07:07.000]  很清楚地表達
[00:07:07.000 --> 00:07:09.000]  我就是神揀選的
[00:07:09.000 --> 00:07:11.000]  可能有一點私心
[00:07:11.000 --> 00:07:12.000]  究竟是不是因為他害怕
[00:07:12.000 --> 00:07:14.000]  他的王位不保
[00:07:14.000 --> 00:07:16.000]  所以你看看後面的祈禱
[00:07:16.000 --> 00:07:17.000]  很多都在說
[00:07:17.000 --> 00:07:20.000]  求祢讓我的王位
[00:07:20.000 --> 00:07:25.000]  繼續不要被人嫌棄
[00:07:25.000 --> 00:07:27.000]  很多人對大衛
[00:07:27.000 --> 00:07:30.000]  是一個很正面的看法
[00:07:30.000 --> 00:07:31.000]  但我想說
[00:07:31.000 --> 00:07:33.000]  這個不是我一定覺得
[00:07:33.000 --> 00:07:34.000]  唯一的解釋
[00:07:34.000 --> 00:07:36.000]  不過要保留下來
[00:07:36.000 --> 00:07:37.000]  待會看的時候
[00:07:37.000 --> 00:07:38.000]  我會說一點
[00:07:38.000 --> 00:07:42.000]  我自己在這個詩篇裏的解讀
[00:07:42.000 --> 00:07:44.000]  我不是覺得這麼負面
[00:07:44.000 --> 00:07:46.000]  不過我感受
[00:07:46.000 --> 00:07:48.000]  人性是需要放在裏面
[00:07:48.000 --> 00:07:50.000]  大衛不是這麼神聖
[00:07:50.000 --> 00:07:52.000]  他有很多人性的意欲在裏面
[00:07:52.000 --> 00:07:54.000]  這個先放在心中
[00:07:54.000 --> 00:07:55.000]  為什麼要讀第一節
[00:07:55.000 --> 00:07:57.000]  因為接著跳下去讀第十節
[00:07:57.000 --> 00:07:58.000]  你讀一下第十節
[00:07:58.000 --> 00:08:00.000]  一二三
[00:08:00.000 --> 00:08:07.000]  我讀完第十七節給你看
[00:08:07.000 --> 00:08:09.000]  我要叫大衛的國
[00:08:09.000 --> 00:08:11.000]  在那裏發生
[00:08:11.000 --> 00:08:14.000]  我為我的受膏者預備明燈
[00:08:14.000 --> 00:08:16.000]  如果你再看多一點格式
[00:08:16.000 --> 00:08:18.000]  就看第九節
[00:08:18.000 --> 00:08:20.000]  願你的祭司披上公義
[00:08:20.000 --> 00:08:22.000]  願你的聖文歡呼
[00:08:22.000 --> 00:08:24.000]  再看十六節
[00:08:24.000 --> 00:08:26.000]  我要使祭司披上救恩
[00:08:26.000 --> 00:08:29.000]  聖文大聲歡呼
[00:08:29.000 --> 00:08:31.000]  見不見到這個格式
[00:08:31.000 --> 00:08:34.000]  其實第一節可以有一個引言開始
[00:08:34.000 --> 00:08:35.000]  接著第十節
[00:08:35.000 --> 00:08:38.000]  第十七節全部都是求你
[00:08:38.000 --> 00:08:40.000]  紀念大衛
[00:08:40.000 --> 00:08:42.000]  恩著大衛
[00:08:42.000 --> 00:08:44.000]  甚至叫大衛
[00:08:44.000 --> 00:08:47.000]  有這樣的格式在裏面
[00:08:47.000 --> 00:08:49.000]  你會看到一個發展
[00:08:49.000 --> 00:08:50.000]  首先是紀念他很多苦難
[00:08:50.000 --> 00:08:52.000]  或者他有些不穩定的地方
[00:08:52.000 --> 00:08:53.000]  接著第十節
[00:08:53.000 --> 00:08:55.000]  繼續求神
[00:08:55.000 --> 00:08:56.000]  你因為大衛
[00:08:56.000 --> 00:08:57.000]  不要厭棄受膏者
[00:08:57.000 --> 00:09:00.000]  你繼續保住他作王的
[00:09:00.000 --> 00:09:02.000]  揀選的位置
[00:09:02.000 --> 00:09:03.000]  接著第十七節
[00:09:03.000 --> 00:09:05.000]  神就答應我要使大衛的國
[00:09:05.000 --> 00:09:06.000]  在那裏發生
[00:09:06.000 --> 00:09:08.000]  我要為我的受膏者預備明燈
[00:09:08.000 --> 00:09:10.000]  接著一個發展
[00:09:10.000 --> 00:09:12.000]  就是神立定了
[00:09:12.000 --> 00:09:15.000]  你還會看到第九節和第十六節
[00:09:15.000 --> 00:09:18.000]  是很對稱的
[00:09:18.000 --> 00:09:20.000]  祭司披上公義
[00:09:20.000 --> 00:09:23.000]  和祭司披上救恩
[00:09:23.000 --> 00:09:25.000]  你的聖文歡呼
[00:09:25.000 --> 00:09:27.000]  聖文大聲歡呼
[00:09:27.000 --> 00:09:28.000]  我們很想
[00:09:28.000 --> 00:09:29.000]  我首先為甚麼要說這些呢
[00:09:29.000 --> 00:09:32.000]  我很想我們學習一下欣賞詩篇
[00:09:32.000 --> 00:09:34.000]  其實詩篇就是這樣欣賞一下
[00:09:34.000 --> 00:09:35.000]  不要這麼快就說
[00:09:35.000 --> 00:09:37.000]  為甚麼 為甚麼 為甚麼
[00:09:37.000 --> 00:09:40.000]  起碼你看這個格式很有鋪排
[00:09:40.000 --> 00:09:42.000]  因為你在裏面就會思想
[00:09:42.000 --> 00:09:44.000]  究竟發生甚麼事呢
[00:09:44.000 --> 00:09:46.000]  究竟大衛發生甚麼事呢
[00:09:46.000 --> 00:09:49.000]  究竟在這個隔絕了上半段和下半段
[00:09:49.000 --> 00:09:51.000]  究竟有甚麼變化呢
[00:09:51.000 --> 00:09:53.000]  你就開始去追尋
[00:09:53.000 --> 00:09:55.000]  你會想知道為甚麼最後會轉化為
[00:09:55.000 --> 00:09:57.000]  求下求下的時候
[00:09:57.000 --> 00:09:59.000]  神又答應說
[00:09:59.000 --> 00:10:00.000]  大衛的國
[00:10:00.000 --> 00:10:02.000]  你的王權
[00:10:02.000 --> 00:10:04.000]  是要發生的
[00:10:04.000 --> 00:10:06.000]  我會叫我的受膏者
[00:10:06.000 --> 00:10:08.000]  預備明燈
[00:10:08.000 --> 00:10:10.000]  明燈的意思就是永存
[00:10:10.000 --> 00:10:11.000]  即是永遠亮著
[00:10:11.000 --> 00:10:12.000]  即是燈不會熄的
[00:10:12.000 --> 00:10:15.000]  是永遠亮著 是永遠的
[00:10:15.000 --> 00:10:20.000]  究竟在這裏發生甚麼事呢
[00:10:20.000 --> 00:10:22.000]  首先你們真的要在這裏
[00:10:22.000 --> 00:10:27.000]  去進入大衛的生命裏面
[00:10:27.000 --> 00:10:30.000]  他剛剛作王的時間
[00:10:30.000 --> 00:10:32.000]  他有甚麼心願在這裏呢
[00:10:32.000 --> 00:10:36.000]  你就看第二到第九節的部分
[00:10:36.000 --> 00:10:39.000]  我先看第二到第五節的部分
[00:10:39.000 --> 00:10:40.000]  我再讀
[00:10:40.000 --> 00:10:42.000]  因為我們詩篇是不斷讀的
[00:10:42.000 --> 00:10:44.000]  在讀的過程裏面
[00:10:44.000 --> 00:10:46.000]  你會繼續進入一個場景裏面
[00:10:46.000 --> 00:10:48.000]  他怎樣向耶和華起誓
[00:10:48.000 --> 00:10:51.000]  向雅各的大能者許願說
[00:10:51.000 --> 00:10:53.000]  我必不進我的帳幕
[00:10:53.000 --> 00:10:56.000]  也不上我的床榻
[00:10:56.000 --> 00:10:58.000]  我不容我的眼睛睡覺
[00:10:58.000 --> 00:11:01.000]  也不用我的眼目打盹
[00:11:01.000 --> 00:11:06.000]  直等我為耶和華尋得所在
[00:11:06.000 --> 00:11:10.000]  為雅各的大能者尋得居所
[00:11:10.000 --> 00:11:12.000]  這裏其實如果你有熟悉
[00:11:12.000 --> 00:11:15.000]  撒慕爾記的歷史
[00:11:15.000 --> 00:11:17.000]  或者大衛的歷史裏面
[00:11:17.000 --> 00:11:18.000]  你就知道
[00:11:18.000 --> 00:11:20.000]  其實當大衛作王之後
[00:11:20.000 --> 00:11:23.000]  他的心願就是要建甚麼
[00:11:23.000 --> 00:11:24.000]  為神起聖殿
[00:11:24.000 --> 00:11:26.000]  即是我有這麼漂亮的皇宮住
[00:11:26.000 --> 00:11:29.000]  你也要有一個很漂亮的地方居住
[00:11:29.000 --> 00:11:32.000]  其實這裏有一個心志
[00:11:32.000 --> 00:11:36.000]  大衛的熱心是一件好事
[00:11:36.000 --> 00:11:38.000]  為神做一些事
[00:11:38.000 --> 00:11:40.000]  而且是顧念他的神
[00:11:40.000 --> 00:11:43.000]  特別如果你看到第六節
[00:11:43.000 --> 00:11:45.000]  營藥櫃的問題
[00:11:45.000 --> 00:11:46.000]  因為其實那個歷史就說
[00:11:46.000 --> 00:11:48.000]  藥櫃曾經被擄過
[00:11:48.000 --> 00:11:50.000]  在菲律賓人的手中
[00:11:50.000 --> 00:11:52.000]  然後當然搞得很亂
[00:11:52.000 --> 00:11:53.000]  大家知道那個歷史
[00:11:53.000 --> 00:11:54.000]  真的搞得很亂
[00:11:54.000 --> 00:11:55.000]  很多人死了
[00:11:55.000 --> 00:11:58.000]  最後去到基烈耶林的地方
[00:11:58.000 --> 00:12:00.000]  有家人就摺了一個藥櫃
[00:12:00.000 --> 00:12:02.000]  在那裏停了二十年
[00:12:02.000 --> 00:12:04.000]  直到大衛作王的時候
[00:12:04.000 --> 00:12:06.000]  才說要將這個藥櫃
[00:12:06.000 --> 00:12:08.000]  神的同在的象徵
[00:12:08.000 --> 00:12:11.000]  要迎接在耶路撒冷的地方
[00:12:11.000 --> 00:12:13.000]  所以大衛的心
[00:12:13.000 --> 00:12:14.000]  有學者說
[00:12:14.000 --> 00:12:17.000]  他很迫切 很急切
[00:12:17.000 --> 00:12:18.000]  如果從正面來說
[00:12:18.000 --> 00:12:20.000]  是因為他實在很不忍心
[00:12:20.000 --> 00:12:21.000]  很不甘心
[00:12:21.000 --> 00:12:24.000]  為甚麼神這麼尊貴
[00:12:24.000 --> 00:12:26.000]  這麼榮耀的同在的藥櫃
[00:12:26.000 --> 00:12:28.000]  仍然擺在那個不知誰的位置
[00:12:28.000 --> 00:12:30.000]  好像在一個不適合的位置裏
[00:12:30.000 --> 00:12:32.000]  於是他很大發熱心
[00:12:32.000 --> 00:12:35.000]  我要為神去建立那個地方
[00:12:35.000 --> 00:12:38.000]  以致藥櫃可以永遠地
[00:12:38.000 --> 00:12:40.000]  在那裏很舒服地
[00:12:40.000 --> 00:12:42.000]  在那裏安置
[00:12:42.000 --> 00:12:45.000]  這個是一個很好的熱心
[00:12:45.000 --> 00:12:47.000]  但我的題目
[00:12:47.000 --> 00:12:49.000]  我第一點會問
[00:12:49.000 --> 00:12:51.000]  我為耶和預備安息之所
[00:12:51.000 --> 00:12:53.000]  是一個問號
[00:12:53.000 --> 00:12:54.000]  為甚麼會這樣問呢
[00:12:54.000 --> 00:12:56.000]  因為第一件事
[00:12:56.000 --> 00:12:59.000]  大衛是決心做這件事
[00:12:59.000 --> 00:13:00.000]  到一個甚麼地步呢
[00:13:00.000 --> 00:13:02.000]  他起誓
[00:13:02.000 --> 00:13:04.000]  他發誓做甚麼呢
[00:13:04.000 --> 00:13:05.000]  你留意
[00:13:05.000 --> 00:13:07.000]  他向主神發誓說
[00:13:07.000 --> 00:13:09.000]  好像我和你納藥一樣
[00:13:09.000 --> 00:13:11.000]  我不會進我的帳篷
[00:13:11.000 --> 00:13:12.000]  其實可以說是我的家
[00:13:12.000 --> 00:13:16.000]  我不會進我居住的地方
[00:13:16.000 --> 00:13:19.000]  我不會上我的床
[00:13:19.000 --> 00:13:22.000]  我甚至不會打一個眼瞓
[00:13:22.000 --> 00:13:24.000]  我為了甚麼呢
[00:13:24.000 --> 00:13:26.000]  就是如果我的神
[00:13:26.000 --> 00:13:28.000]  他沒有他的居所
[00:13:28.000 --> 00:13:30.000]  如果我的神的藥櫃
[00:13:30.000 --> 00:13:32.000]  沒有地方給他安置的時候
[00:13:32.000 --> 00:13:34.000]  我是缺不
[00:13:34.000 --> 00:13:36.000]  其實是一個很大的勢力
[00:13:36.000 --> 00:13:38.000]  我是不會願意
[00:13:38.000 --> 00:13:40.000]  我有安息的
[00:13:40.000 --> 00:13:42.000]  因為我的神未得再安息
[00:13:42.000 --> 00:13:43.000]  如果你這樣看
[00:13:43.000 --> 00:13:45.000]  完全是一個很好的事
[00:13:45.000 --> 00:13:46.000]  很熱心
[00:13:46.000 --> 00:13:47.000]  如果從正面
[00:13:47.000 --> 00:13:48.000]  我們都是這樣思考
[00:13:48.000 --> 00:13:52.000]  我們有沒有很為神
[00:13:52.000 --> 00:13:54.000]  他究竟是否在一個
[00:13:54.000 --> 00:13:56.000]  他認為對的位置
[00:13:56.000 --> 00:13:58.000]  神是否放在一個對的位置
[00:13:58.000 --> 00:14:00.000]  即是我們生命裏
[00:14:00.000 --> 00:14:02.000]  神是否放在神的位置
[00:14:02.000 --> 00:14:05.000]  我們有沒有為這件事而痛心
[00:14:05.000 --> 00:14:08.000]  我們有沒有為這件事而緊張
[00:14:08.000 --> 00:14:11.000]  可以從這個很正面的學習去思考
[00:14:11.000 --> 00:14:12.000]  我們有沒有為神
[00:14:12.000 --> 00:14:14.000]  是否在作神呢
[00:14:14.000 --> 00:14:17.000]  神在我們生命是否在做呢
[00:14:17.000 --> 00:14:20.000]  我很記得上一堂牧師講的時候
[00:14:20.000 --> 00:14:22.000]  我自己是想有些嘔吐的感覺
[00:14:22.000 --> 00:14:24.000]  因為他說斬了很多穴
[00:14:24.000 --> 00:14:25.000]  還記得嗎
[00:14:25.000 --> 00:14:27.000]  我不知道你記不記得
[00:14:27.000 --> 00:14:29.000]  我不是只覺得那個恐怖的場面
[00:14:29.000 --> 00:14:31.000]  而是我反而很心痛苦的裏面
[00:14:31.000 --> 00:14:33.000]  就是原來當我們自己
[00:14:33.000 --> 00:14:34.000]  我不是在想人家
[00:14:34.000 --> 00:14:35.000]  是在想自己
[00:14:35.000 --> 00:14:37.000]  原來當我們不讓神作王的時候
[00:14:37.000 --> 00:14:39.000]  個人任意而行
[00:14:39.000 --> 00:14:42.000]  一件這麼恐怖的事會發生
[00:14:42.000 --> 00:14:44.000]  我從來沒有想過
[00:14:44.000 --> 00:14:47.000]  神呀 我只是想作主而已
[00:14:47.000 --> 00:14:50.000]  我想我們不是做壞事
[00:14:50.000 --> 00:14:53.000]  但原來可以這麼壞
[00:14:53.000 --> 00:14:55.000]  原來可以這麼恐怖
[00:14:55.000 --> 00:14:57.000]  所以當我聯想這件事的時候
[00:14:57.000 --> 00:14:59.000]  我自己很體會
[00:14:59.000 --> 00:15:01.000]  如果大衛的心就是這樣
[00:15:01.000 --> 00:15:03.000]  神是否在神的位置
[00:15:03.000 --> 00:15:06.000]  藥櫃是否在一個正確的地方
[00:15:06.000 --> 00:15:09.000]  我們要怎樣迎接它呢
[00:15:09.000 --> 00:15:11.000]  如果從一個正面去思考
[00:15:11.000 --> 00:15:15.000]  今天我們有沒有好好地
[00:15:15.000 --> 00:15:17.000]  接待我們的神
[00:15:17.000 --> 00:15:22.000]  在我們生命應有的位置
[00:15:22.000 --> 00:15:29.000]  我們是否真的以祂作王
[00:15:29.000 --> 00:15:35.000]  我們是否真的給祂應當有的位置
[00:15:35.000 --> 00:15:38.000]  但我想從另一個方向思考
[00:15:38.000 --> 00:15:40.000]  這是第一個點
[00:15:40.000 --> 00:15:43.000]  但如果我從筆記裏面去說
[00:15:43.000 --> 00:15:45.000]  大衛很熱心
[00:15:45.000 --> 00:15:47.000]  他說我不睡覺了
[00:15:47.000 --> 00:15:49.000]  總之神沒有位置
[00:15:49.000 --> 00:15:51.000]  我就不睡覺
[00:15:51.000 --> 00:15:55.000]  他搞定我才能搞定
[00:15:55.000 --> 00:15:57.000]  我覺得很特別
[00:15:57.000 --> 00:15:59.000]  神給我看到一件事
[00:15:59.000 --> 00:16:23.000]  詩篇121篇第4節
[00:16:29.000 --> 00:16:33.000]  像不像
[00:16:33.000 --> 00:16:35.000]  回答誰保護意識
[00:16:35.000 --> 00:16:37.000]  是不是大衛
[00:16:37.000 --> 00:16:39.000]  是不是大衛保護
[00:16:39.000 --> 00:16:40.000]  是嗎
[00:16:40.000 --> 00:16:43.000]  這裡在說誰
[00:16:43.000 --> 00:16:45.000]  我覺得很有趣
[00:16:45.000 --> 00:16:49.000]  那個聯想就是
[00:16:49.000 --> 00:16:53.000]  我們很緊張神的事
[00:16:53.000 --> 00:16:56.000]  我們很熱心神的事
[00:16:56.000 --> 00:16:59.000]  接著我們說要為你不眠不休做些事
[00:16:59.000 --> 00:17:02.000]  的時候我們要認清一件事
[00:17:02.000 --> 00:17:03.000]  我發誓了
[00:17:03.000 --> 00:17:05.000]  但我感謝神
[00:17:05.000 --> 00:17:10.000]  讓我看見原來真正不眠不休的是誰
[00:17:10.000 --> 00:17:13.000]  真正可以不眠不休的是誰
[00:17:13.000 --> 00:17:15.000]  是耶和華自己
[00:17:15.000 --> 00:17:17.000]  是神自己
[00:17:17.000 --> 00:17:19.000]  所以稍後看到下面
[00:17:19.000 --> 00:17:22.000]  神自己會預備一些東西
[00:17:22.000 --> 00:17:26.000]  原來如果我們願意開闊我們的生命
[00:17:26.000 --> 00:17:28.000]  讓神在他的位置
[00:17:28.000 --> 00:17:30.000]  神自己做事
[00:17:30.000 --> 00:17:33.000]  神自己工作
[00:17:33.000 --> 00:17:37.000]  因為是他才不眠不休
[00:17:37.000 --> 00:17:40.000]  是他才不停止工作
[00:17:40.000 --> 00:17:41.000]  我們是人
[00:17:41.000 --> 00:17:42.000]  我們都有疲累
[00:17:42.000 --> 00:17:44.000]  所以第一點我想
[00:17:44.000 --> 00:17:45.000]  有兩個思想
[00:17:45.000 --> 00:17:47.000]  我們一起聯想
[00:17:47.000 --> 00:17:48.000]  第一點
[00:17:48.000 --> 00:17:50.000]  神在不在你的生命
[00:17:50.000 --> 00:17:52.000]  正在做神
[00:17:52.000 --> 00:17:53.000]  是一個思考
[00:17:53.000 --> 00:17:55.000]  你緊不緊張這個位置
[00:17:55.000 --> 00:17:56.000]  你緊不緊張神
[00:17:56.000 --> 00:17:58.000]  你放在你是神的位置
