
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 眨眼又一日又讀聖經了
[00:06:42.000 --> 00:06:44.000]  沒有的所以
[00:06:44.000 --> 00:06:45.000]  而是現在我聽到
[00:06:45.000 --> 00:06:47.000]  現在我就派你去
[00:06:47.000 --> 00:06:49.000]  第一點今天要和大家分享的
[00:06:49.000 --> 00:06:51.000]  就是我要打發你
[00:06:51.000 --> 00:06:53.000]  神要打發你
[00:06:53.000 --> 00:06:54.000]  打發摩西
[00:06:54.000 --> 00:06:56.000]  我要「Shalak」
[00:06:56.000 --> 00:06:57.000]  差遣你
[00:06:57.000 --> 00:06:58.000]  就是這個字
[00:06:58.000 --> 00:06:59.000]  差遣呢
[00:06:59.000 --> 00:07:00.000]  「Shalak」
[00:07:00.000 --> 00:07:02.000]  我差遣你
[00:07:02.000 --> 00:07:04.000]  什麼叫「Shalak」都可以
[00:07:04.000 --> 00:07:05.000]  「Shalak」
[00:07:05.000 --> 00:07:07.000]  差遣你去見法老
[00:07:07.000 --> 00:07:10.000]  使你可以將我的百姓以色列人
[00:07:10.000 --> 00:07:12.000]  從埃及領出來
[00:07:12.000 --> 00:07:13.000]  領呢
[00:07:13.000 --> 00:07:15.000]  就是大家跟著我
[00:07:15.000 --> 00:07:17.000]  我帶你出
[00:07:17.000 --> 00:07:19.000]  「Eta」
[00:07:19.000 --> 00:07:21.000]  「Eta」是前往
[00:07:21.000 --> 00:07:23.000]  你可以將我的百姓
[00:07:23.000 --> 00:07:25.000]  由埃及
[00:07:25.000 --> 00:07:27.000]  帶他們前往
[00:07:27.000 --> 00:07:28.000]  不單只是出來
[00:07:28.000 --> 00:07:31.000]  是領他們前往
[00:07:31.000 --> 00:07:33.000]  領他們前往
[00:07:33.000 --> 00:07:34.000]  不是出來了
[00:07:34.000 --> 00:07:35.000]  出來了就
[00:07:35.000 --> 00:07:37.000]  哦
[00:07:37.000 --> 00:07:38.000]  放監
[00:07:38.000 --> 00:07:40.000]  出來站著
[00:07:40.000 --> 00:07:42.000]  是前往
[00:07:42.000 --> 00:07:43.000]  去一個地方
[00:07:43.000 --> 00:07:45.000]  出來去一個地方
[00:07:45.000 --> 00:07:46.000]  第二點呢
[00:07:46.000 --> 00:07:48.000]  摩西就說
[00:07:48.000 --> 00:07:49.000]  派我
[00:07:49.000 --> 00:07:50.000]  你不是吧
[00:07:50.000 --> 00:07:52.000]  這個「派」這個字
[00:07:52.000 --> 00:07:53.000]  打發
[00:07:53.000 --> 00:07:54.000]  「Shalak」
[00:07:54.000 --> 00:07:55.000]  「Shalak」
[00:07:55.000 --> 00:07:57.000]  你差遣我
[00:07:57.000 --> 00:07:59.000]  差派我
[00:07:59.000 --> 00:08:00.000]  去見法老
[00:08:00.000 --> 00:08:02.000]  不是吧
[00:08:02.000 --> 00:08:04.000]  我在皇宮出生
[00:08:04.000 --> 00:08:06.000]  哦
[00:08:06.000 --> 00:08:08.000]  皇上
[00:08:08.000 --> 00:08:10.000]  法老那些排場
[00:08:10.000 --> 00:08:12.000]  多大啊
[00:08:12.000 --> 00:08:14.000]  他統領的事情
[00:08:14.000 --> 00:08:16.000]  多多啊
[00:08:16.000 --> 00:08:18.000]  我基本連皇宮門口
[00:08:18.000 --> 00:08:20.000]  都進不了啊
[00:08:20.000 --> 00:08:22.000]  而且現在
[00:08:22.000 --> 00:08:24.000]  做法老那個人啊
[00:08:24.000 --> 00:08:26.000]  我認識他的
[00:08:26.000 --> 00:08:28.000]  他跟我一起
[00:08:28.000 --> 00:08:29.000]  長大的
[00:08:29.000 --> 00:08:30.000]  他那麼大
[00:08:30.000 --> 00:08:31.000]  我那麼大
[00:08:31.000 --> 00:08:32.000]  大家以前是
[00:08:32.000 --> 00:08:34.000]  皇子兄弟
[00:08:34.000 --> 00:08:36.000]  不過他是
[00:08:36.000 --> 00:08:38.000]  純種埃及王的皇孫
[00:08:38.000 --> 00:08:39.000]  我呢
[00:08:39.000 --> 00:08:41.000]  就是以前法老的女兒
[00:08:41.000 --> 00:08:43.000]  修養的養子
[00:08:43.000 --> 00:08:46.000]  但是我們是同樣在皇家學校畢業
[00:08:46.000 --> 00:08:48.000]  一起在那裡讀書
[00:08:48.000 --> 00:08:49.000]  一起學武功
[00:08:49.000 --> 00:08:50.000]  一起學軍事
[00:08:50.000 --> 00:08:52.000]  一起學算術
[00:08:52.000 --> 00:08:53.000]  一起學天文
[00:08:53.000 --> 00:08:54.000]  一起學藝術
[00:08:54.000 --> 00:08:56.000]  一起學語文
[00:08:56.000 --> 00:08:58.000]  我們在那裡出來的行政管理
[00:08:58.000 --> 00:09:00.000]  我們每個人都知道的
[00:09:00.000 --> 00:09:02.000]  我還是一個
[00:09:02.000 --> 00:09:03.000]  差點被他想要殺
[00:09:03.000 --> 00:09:06.000]  因為我殺了埃及人啊
[00:09:06.000 --> 00:09:09.000]  我現在基本上是有罪在身
[00:09:09.000 --> 00:09:10.000]  我連
[00:09:10.000 --> 00:09:12.000]  埃及宮門口
[00:09:12.000 --> 00:09:14.000]  我都去不了啊
[00:09:14.000 --> 00:09:16.000]  我現在一回埃及
[00:09:16.000 --> 00:09:19.000]  已經一入境就被捕了
[00:09:19.000 --> 00:09:20.000]  連這個入境處
[00:09:20.000 --> 00:09:22.000]  我都沒過到啊
[00:09:22.000 --> 00:09:24.000]  所以你叫我去
[00:09:24.000 --> 00:09:25.000]  摩西就對神說
[00:09:25.000 --> 00:09:27.000]  我是什麼人
[00:09:27.000 --> 00:09:29.000]  竟能去見法老
[00:09:29.000 --> 00:09:33.000]  將以色列人從埃及領出來
[00:09:33.000 --> 00:09:35.000]  這個問號真的要紅色才行
[00:09:35.000 --> 00:09:38.000]  我怎樣有可能帶到他啊
[00:09:38.000 --> 00:09:40.000]  帶到以色列人走啊
[00:09:40.000 --> 00:09:42.000]  不要說過百萬以色列人
[00:09:42.000 --> 00:09:44.000]  又沒有手提電話
[00:09:44.000 --> 00:09:45.000]  怎麼帶啊
[00:09:45.000 --> 00:09:46.000]  又沒有WhatsApp
[00:09:46.000 --> 00:09:47.000]  怎麼通訊啊
[00:09:47.000 --> 00:09:48.000]  怎麼叫他走啊
[00:09:48.000 --> 00:09:51.000]  再加上我連皇宮都去不了
[00:09:51.000 --> 00:09:53.000]  去見法老
[00:09:53.000 --> 00:09:55.000]  他怎麼肯見我啊
[00:09:55.000 --> 00:09:56.000]  我已經坐牢
[00:09:56.000 --> 00:09:58.000]  頭都批了
[00:09:58.000 --> 00:10:01.000]  這裡留意了
[00:10:01.000 --> 00:10:03.000]  第十二節的上半節神說
[00:10:03.000 --> 00:10:06.000]  我必與你同在
[00:10:06.000 --> 00:10:08.000]  今天的主題就在這裡
[00:10:08.000 --> 00:10:10.000]  我必與你同在
[00:10:10.000 --> 00:10:12.000]  等一下我要和大家分享第二點
[00:10:12.000 --> 00:10:16.000]  哎呀忘記了這個螢光
[00:10:16.000 --> 00:10:18.000]  我必與你同在
[00:10:18.000 --> 00:10:20.000]  神原知道我的痛苦
[00:10:20.000 --> 00:10:21.000]  然後他再說
[00:10:21.000 --> 00:10:23.000]  我必與你同在
[00:10:23.000 --> 00:10:24.000]  今晚
[00:10:24.000 --> 00:10:26.000]  今天大家一定要記得這一句
[00:10:26.000 --> 00:10:29.000]  我必與你同在
[00:10:29.000 --> 00:10:32.000]  希伯來文就在這裡
[00:10:32.000 --> 00:10:39.000]  讀多一次
[00:10:39.000 --> 00:10:41.000]  大家可以試試讀
[00:10:41.000 --> 00:10:42.000]  因為很容易讀
[00:10:42.000 --> 00:10:43.000]  都是英文拼音
[00:10:43.000 --> 00:10:44.000]  因為他譯了出來
[00:10:44.000 --> 00:10:46.000]  英文拼音我們容易讀
[00:10:51.000 --> 00:10:56.000]  必定
[00:10:56.000 --> 00:10:59.000]  我將會
[00:10:59.000 --> 00:11:00.000]  I will be
[00:11:00.000 --> 00:11:03.000]  我將會做的
[00:11:03.000 --> 00:11:05.000]  吾同在
[00:11:05.000 --> 00:11:06.000]  with
[00:11:06.000 --> 00:11:07.000]  self
[00:11:07.000 --> 00:11:08.000]  就是這個
[00:11:08.000 --> 00:11:09.000]  this
[00:11:09.000 --> 00:11:10.000]  記號
[00:11:10.000 --> 00:11:11.000]  of
[00:11:11.000 --> 00:11:12.000]  a sign
[00:11:12.000 --> 00:11:15.000]  記得
[00:11:15.000 --> 00:11:17.000]  我必與你同在
[00:11:17.000 --> 00:11:19.000]  如果將他翻譯成這一句
[00:11:19.000 --> 00:11:21.000]  就是
[00:11:21.000 --> 00:11:23.000]  必定我將會同在
[00:11:23.000 --> 00:11:25.000]  這個記號
[00:11:25.000 --> 00:11:27.000]  不確定他說什麼
[00:11:27.000 --> 00:11:28.000]  其實就是說
[00:11:28.000 --> 00:11:33.000]  我必定將會與你同在
[00:11:33.000 --> 00:11:36.000]  而我與你同在這件事
[00:11:36.000 --> 00:11:40.000]  就是我給你的一個記號
[00:11:40.000 --> 00:11:42.000]  下面的
[00:11:42.000 --> 00:11:44.000]  這裡是上半節
[00:11:44.000 --> 00:11:48.000]  下半節將這個記號譯成證據
[00:11:48.000 --> 00:11:50.000]  或者證明
[00:11:50.000 --> 00:11:52.000]  就是一個sign
[00:11:52.000 --> 00:11:54.000]  你叫我做這件事
[00:11:54.000 --> 00:11:55.000]  可不可以?
[00:11:55.000 --> 00:11:56.000]  可以
[00:11:56.000 --> 00:11:59.000]  你有沒有一些證明證據給我?
[00:11:59.000 --> 00:12:00.000]  有
[00:12:00.000 --> 00:12:02.000]  如果我馬上令到你
[00:12:02.000 --> 00:12:04.000]  由這麼瘦弱的人
[00:12:04.000 --> 00:12:06.000]  在一秒鐘變成非常灰不健碩
[00:12:06.000 --> 00:12:07.000]  真的有肌肉
[00:12:07.000 --> 00:12:08.000]  嘩
[00:12:08.000 --> 00:12:09.000]  這樣都可以
[00:12:09.000 --> 00:12:10.000]  如果我和你做這件事
[00:12:10.000 --> 00:12:12.000]  你就知道我給了你證據
[00:12:12.000 --> 00:12:14.000]  是我與你同在
[00:12:14.000 --> 00:12:16.000]  我與你同在
[00:12:16.000 --> 00:12:18.000]  我必定會與你同在
[00:12:18.000 --> 00:12:23.000]  我必定會與你同在
[00:12:23.000 --> 00:12:24.000]  其實
[00:12:24.000 --> 00:12:26.000]  當你要做一件事
[00:12:26.000 --> 00:12:28.000]  你覺得自己不可能
[00:12:28.000 --> 00:12:29.000]  什麼叫我去見法老
[00:12:29.000 --> 00:12:30.000]  不可能啦
[00:12:30.000 --> 00:12:31.000]  no way
[00:12:31.000 --> 00:12:32.000]  這樣不行
[00:12:32.000 --> 00:12:33.000]  不會可以
[00:12:33.000 --> 00:12:37.000]  不單止不可以
[00:12:37.000 --> 00:12:39.000]  是不可能
[00:12:39.000 --> 00:12:40.000]  不過
[00:12:40.000 --> 00:12:41.000]  神就說
[00:12:41.000 --> 00:12:43.000]  祂給的答案是什麼?
[00:12:43.000 --> 00:12:44.000]  一定可以
[00:12:44.000 --> 00:12:45.000]  祂不是說
[00:12:45.000 --> 00:12:48.000]  我是要與你同在
[00:12:48.000 --> 00:12:50.000]  當我與你同在
[00:12:50.000 --> 00:12:51.000]  就表示一定可以
[00:12:51.000 --> 00:12:53.000]  這個就是一個記號
[00:12:53.000 --> 00:12:54.000]  我與你同在就是一個記號
[00:12:54.000 --> 00:12:55.000]  你記得了
[00:12:55.000 --> 00:12:57.000]  所以無論什麼時間
[00:12:57.000 --> 00:13:00.000]  無論多艱難
[00:13:00.000 --> 00:13:03.000]  見到自己教好不行
[00:13:03.000 --> 00:13:04.000]  你都要記得
[00:13:04.000 --> 00:13:05.000]  神是說
[00:13:05.000 --> 00:13:08.000]  我必與你同在
[00:13:08.000 --> 00:13:11.000]  我自己都是靠神的同在
[00:13:11.000 --> 00:13:12.000]  靠祂的應許
[00:13:12.000 --> 00:13:14.000]  走這個侍奉的道路
[00:13:14.000 --> 00:13:16.000]  走了四十多年
[00:13:16.000 --> 00:13:19.000]  好像抗夜經歷
[00:13:19.000 --> 00:13:21.000]  人生抗夜經歷都走完了
[00:13:21.000 --> 00:13:23.000]  走到現在差不多見主了
[00:13:23.000 --> 00:13:27.000]  都是神的同在與供應
[00:13:27.000 --> 00:13:28.000]  養著
[00:13:28.000 --> 00:13:31.000]  沒有一千也有八百個小朋友
[00:13:31.000 --> 00:13:32.000]  無論各樣的方式
[00:13:32.000 --> 00:13:33.000]  怎樣養?
[00:13:33.000 --> 00:13:35.000]  一個月加起來
[00:13:35.000 --> 00:13:37.000]  沒有六七十萬港幣
[00:13:37.000 --> 00:13:39.000]  一個月是不夠的
[00:13:39.000 --> 00:13:41.000]  另外有一百個傳道人
[00:13:41.000 --> 00:13:44.000]  另一個機構做宣教的
[00:13:44.000 --> 00:13:46.000]  沒有四五十萬
[00:13:46.000 --> 00:13:47.000]  一個月不夠
[00:13:47.000 --> 00:13:50.000]  一個月一百多萬
[00:13:50.000 --> 00:13:52.000]  那些小朋友又不夠錢
[00:13:52.000 --> 00:13:54.000]  那些孤兒還是愛滋病
[00:13:54.000 --> 00:13:56.000]  我不吃這個給他
[00:13:56.000 --> 00:13:58.000]  給不了那麼多個
[00:13:58.000 --> 00:13:59.000]  又有印度
[00:13:59.000 --> 00:14:01.000]  每一次去到這些時候
[00:14:01.000 --> 00:14:04.000]  我就會感覺到上帝的同在
[00:14:04.000 --> 00:14:05.000]  為什麼呢?
[00:14:05.000 --> 00:14:08.000]  因為祂會猜拳在聖靈跟我說
[00:14:08.000 --> 00:14:09.000]  你要記得
[00:14:09.000 --> 00:14:11.000]  聖經說
[00:14:11.000 --> 00:14:14.000]  耶和華是孤兒的父
[00:14:14.000 --> 00:14:15.000]  不要以為自己很了不起
[00:14:15.000 --> 00:14:17.000]  以為自己做了一個父親
[00:14:17.000 --> 00:14:19.000]  他們是叫我做父親的
[00:14:19.000 --> 00:14:21.000]  一開始叫我做Daddy
[00:14:21.000 --> 00:14:22.000]  叫了一下都不叫了
[00:14:22.000 --> 00:14:23.000]  現在叫我做Da
[00:14:23.000 --> 00:14:24.000]  Da
[00:14:24.000 --> 00:14:25.000]  他們是Ta
[00:14:25.000 --> 00:14:27.000]  Ta是讀D
[00:14:27.000 --> 00:14:28.000]  Da
[00:14:28.000 --> 00:14:29.000]  Da即是祖父
[00:14:29.000 --> 00:14:31.000]  開始叫我阿爺
[00:14:31.000 --> 00:14:33.000]  阿公阿爺
[00:14:33.000 --> 00:14:36.000]  叫我已經是Grandfather
[00:14:36.000 --> 00:14:39.000]  這樣意思
[00:14:39.000 --> 00:14:41.000]  現在我這樣穿鞋
[00:14:41.000 --> 00:14:42.000]  手舉起平衡
[00:14:42.000 --> 00:14:44.000]  他們馬上走過來扶我
[00:14:44.000 --> 00:14:45.000]  那些小朋友
[00:14:45.000 --> 00:14:46.000]  很可愛
[00:14:46.000 --> 00:14:48.000]  但是我想一下
[00:14:48.000 --> 00:14:49.000]  我那麼少錢
[00:14:49.000 --> 00:14:51.000]  一個人怎樣都可以
[00:14:51.000 --> 00:14:53.000]  上帝說你放心
[00:14:53.000 --> 00:14:54.000]  祂不是你的兒子
[00:14:54.000 --> 00:14:56.000]  祂是我的兒子
[00:14:56.000 --> 00:14:57.000]  耶和華說
[00:14:57.000 --> 00:15:00.000]  我是孤兒的父
[00:15:00.000 --> 00:15:02.000]  我是孤兒的父
[00:15:02.000 --> 00:15:05.000]  如果你奉獻給主
[00:15:05.000 --> 00:15:08.000]  憐憫貧窮是借給耶和華
[00:15:08.000 --> 00:15:09.000]  祂必償還
[00:15:09.000 --> 00:15:11.000]  你多有錢
[00:15:11.000 --> 00:15:13.000]  你都借不到錢給神
[00:15:13.000 --> 00:15:14.000]  不過
[00:15:14.000 --> 00:15:18.000]  祂說憐憫貧窮是借給耶和華
[00:15:18.000 --> 00:15:19.000]  這些說話
[00:15:19.000 --> 00:15:21.000]  是很安慰很鼓勵的
[00:15:21.000 --> 00:15:22.000]  這個說話也是
[00:15:22.000 --> 00:15:23.000]  一直鼓勵著我
[00:15:23.000 --> 00:15:25.000]  我必與你同在
[00:15:25.000 --> 00:15:31.000]  這就是一個O
[00:15:31.000 --> 00:15:32.000]  一個記號
[00:15:32.000 --> 00:15:34.000]  信者說
[00:15:34.000 --> 00:15:36.000]  我必與你同在
[00:15:36.000 --> 00:15:37.000]  我讀了
[00:15:37.000 --> 00:15:40.000]  你將百姓從埃及領出來之後
[00:15:40.000 --> 00:15:42.000]  你們必
[00:15:42.000 --> 00:15:44.000]  第三點要和大家說的
[00:15:44.000 --> 00:15:47.000]  在這山上侍奉我
[00:15:47.000 --> 00:15:52.000]  這山上是何列山
[00:15:52.000 --> 00:15:55.000]  後面叫西乃山
[00:15:55.000 --> 00:15:57.000]  你去到西乃山
[00:15:57.000 --> 00:16:00.000]  在那裡來服侍敬拜我
[00:16:00.000 --> 00:16:02.000]  你帶他們出來
[00:16:02.000 --> 00:16:04.000]  見法老帶他們走
[00:16:04.000 --> 00:16:07.000]  見法老怎麼見都見不到
[00:16:07.000 --> 00:16:09.000]  我與你同在
[00:16:09.000 --> 00:16:10.000]  我與你同在
[00:16:10.000 --> 00:16:12.000]  這就是一個O
[00:16:12.000 --> 00:16:14.000]  證據
[00:16:14.000 --> 00:16:15.000]  證據這個字
[00:16:15.000 --> 00:16:16.000]  很可惜很有趣
[00:16:16.000 --> 00:16:17.000]  在第十個字
[00:16:17.000 --> 00:16:18.000]  這個證據
[00:16:18.000 --> 00:16:20.000]  就是我與你同在
[00:16:20.000 --> 00:16:23.000]  我與你同在
[00:16:23.000 --> 00:16:24.000]  這一句
[00:16:24.000 --> 00:16:25.000]  就是
[00:16:25.000 --> 00:16:27.000]  我必定與你同在
[00:16:27.000 --> 00:16:30.000]  這就是一個證據
[00:16:30.000 --> 00:16:32.000]  我與你同在就是
[00:16:32.000 --> 00:16:34.000]  我要帶你
[00:16:34.000 --> 00:16:36.000]  我會帶你去見法老
[00:16:36.000 --> 00:16:37.000]  然後他會讓你走
[00:16:37.000 --> 00:16:39.000]  這就是證據
[00:16:39.000 --> 00:16:40.000]  然後
[00:16:40.000 --> 00:16:43.000]  你會帶他們來這山上侍奉我
[00:16:43.000 --> 00:16:46.000]  這就是我打發你去的證據
[00:16:46.000 --> 00:16:48.000]  這個證據這個字
[00:16:48.000 --> 00:16:51.000]  O出現在第一句這裡
[00:16:51.000 --> 00:16:53.000]  讓大家知道
[00:16:53.000 --> 00:16:55.000]  這個都很重要
[00:16:55.000 --> 00:16:57.000]  希望大家能夠記得
[00:16:57.000 --> 00:17:01.000]  做無論一件大事還是一件小事
[00:17:01.000 --> 00:17:03.000]  一個大的侍奉一個小的侍奉
[00:17:03.000 --> 00:17:04.000]  當你想
[00:17:04.000 --> 00:17:06.000]  我哪裡行
[00:17:06.000 --> 00:17:07.000]  我是誰人
[00:17:07.000 --> 00:17:09.000]  這件工作怎麼做
[00:17:09.000 --> 00:17:10.000]  你依靠神
[00:17:10.000 --> 00:17:11.000]  神就說
