
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹們,主內平安!
[00:02:34.000 --> 00:02:36.000]  可能有人讀到這裡已經出現困惑了。
[00:02:36.000 --> 00:02:39.000]  因為我們在第一章其實已經讀到了
[00:02:39.000 --> 00:02:43.000]  但義理在尼布賈尼撒的王宮裡面,
[00:02:43.000 --> 00:02:49.000]  或者應該這麼說,在巴比倫大學被裝備了三年的時間。
[00:02:49.000 --> 00:02:52.000]  因為昨天我們已經讀到但義理可能在王宮,
[00:02:52.000 --> 00:02:57.000]  或者應該更清楚的巴比倫大學裡面被連續栽培了三年時間。
[00:02:57.000 --> 00:03:00.000]  我們看到了那一段的時間已經滿足了
[00:03:00.000 --> 00:03:05.000]  他以及他的同伴就被帶到王宮裡面去示力。
[00:03:05.000 --> 00:03:07.000]  我們都見到三年訓練的時間滿足之後,
[00:03:07.000 --> 00:03:10.000]  他和他的朋友就被帶到王的面前去示了。
[00:03:10.000 --> 00:03:11.000]  那既然上面是三年,
[00:03:11.000 --> 00:03:15.000]  怎麼在這邊提到了在位的第二年呢?
[00:03:15.000 --> 00:03:17.000]  既然之前提到經過三年,
[00:03:17.000 --> 00:03:19.000]  為什麼第二章開始是在位的第二年呢?
[00:03:19.000 --> 00:03:21.000]  我想其實答案不複雜。
[00:03:21.000 --> 00:03:23.000]  其實答案都並不複雜。
[00:03:23.000 --> 00:03:27.000]  如果是你去看一些聖經的注釋書的話,
[00:03:27.000 --> 00:03:29.000]  如果你看一些聖經注釋書,
[00:03:29.000 --> 00:03:32.000]  會很清楚的知道其實但義理有一段時間,
[00:03:32.000 --> 00:03:37.000]  其實是跟他的父親一起來執政的。
[00:03:37.000 --> 00:03:42.000]  你會知道其實有一段時間是利布甲尼撒和他的父親同期執政的。
[00:03:42.000 --> 00:03:46.000]  所以很可能在但義理被俘虜的時候,
[00:03:46.000 --> 00:03:54.000]  尼布甲尼撒的父親仍然跟他的兒子他們兩個人一起在執政的當中。
[00:03:54.000 --> 00:03:56.000]  所以在最初但義理被俘虜的時候,
[00:03:56.000 --> 00:04:00.000]  其實是利布甲尼撒的爸爸和利布甲尼撒一起共同執政的事情。
[00:04:00.000 --> 00:04:03.000]  因此到了尼布甲尼撒在位的第二年,
[00:04:03.000 --> 00:04:06.000]  很可能他的父親已經不在了。
[00:04:06.000 --> 00:04:08.000]  所以去到利布甲尼撒在位第二年,
[00:04:08.000 --> 00:04:10.000]  可能他的父親已經不在了。
[00:04:10.000 --> 00:04:13.000]  第二件我覺得很值得我們留意的事情,
[00:04:13.000 --> 00:04:15.000]  第二件很值得大家留意的事,
[00:04:15.000 --> 00:04:18.000]  我想若是你們熟悉但義理書的話,
[00:04:18.000 --> 00:04:20.000]  如果大家都熟悉但義理書的話,
[00:04:20.000 --> 00:04:29.000]  會特別知道但義理書的第二章的第四節到第七章的第二十八節,
[00:04:29.000 --> 00:04:33.000]  不是用希伯來文所寫的。
[00:04:33.000 --> 00:04:36.000]  你會留意到二章四節到七章二十八節,
[00:04:36.000 --> 00:04:38.000]  其實並不是用希伯來文來寫的。
[00:04:38.000 --> 00:04:43.000]  我們知道舊約是希伯來文寫的,新約是希臘文寫的。
[00:04:43.000 --> 00:04:47.000]  我們都知道舊約聖經用希伯來文,新約聖經用希臘文所寫的。
[00:04:47.000 --> 00:04:52.000]  在舊約的聖經裡面,除它其他的部分,
[00:04:52.000 --> 00:04:57.000]  幾乎99.9%都是用希伯來文寫的。
[00:04:57.000 --> 00:05:02.000]  其實舊約聖經裡面差不多99.9%都是希伯來文所寫的。
[00:05:02.000 --> 00:05:09.000]  唯有在這裡但義理書的第二章的第四節到第七章的第二十八節,
[00:05:09.000 --> 00:05:11.000]  是用雅蘭文寫的。
[00:05:11.000 --> 00:05:15.000]  唯有在這裡但義理書二章四節到七章二十八節,
[00:05:15.000 --> 00:05:17.000]  是用雅蘭文所寫的。
[00:05:17.000 --> 00:05:20.000]  當然我們在第一章的第四節已經讀到了
[00:05:20.000 --> 00:05:27.000]  但義理跟他的朋友們他們怎麼樣學了迦勒底的文字以及語言。
[00:05:27.000 --> 00:05:29.000]  我們在一章四節已經讀到
[00:05:29.000 --> 00:05:33.000]  但義理和他的朋友怎樣學習迦勒底的文字言語。
[00:05:33.000 --> 00:05:38.000]  可見他已經學雅蘭文學到了一個地步,
[00:05:38.000 --> 00:05:48.000]  他可以用另外一個國家的語言迦勒底的語言同樣的來分享傳遞信息。
[00:05:48.000 --> 00:05:52.000]  由此可見但義理他們學習這個雅蘭文到一個地步,
[00:05:52.000 --> 00:05:57.000]  基本上已經可以使用迦勒底的文字來傳達一些信息。
[00:05:57.000 --> 00:06:03.000]  其實今天早晨我們沒有更多的時間來看這個的重要性以及它的寶貴。
[00:06:03.000 --> 00:06:15.000]  因為你我的這個信仰基督的信仰在這一點上面其實是非常的獨特。
[00:06:15.000 --> 00:06:23.000]  神的話不單單是在希伯來文不單單是在希臘文,
[00:06:23.000 --> 00:06:27.000]  其實神的話語不單止存留在希伯來文或者希臘文,
[00:06:27.000 --> 00:06:32.000]  甚至在這裡我們看到也能夠用雅蘭文來傳遞。
[00:06:32.000 --> 00:06:40.000]  當然我想在宣教學上面這個給我們很重要的一個提醒,
[00:06:40.000 --> 00:06:48.000]  其實今天早晨我相信若是我用英文跟大家分享的話,
[00:06:48.000 --> 00:06:51.000]  大家的感覺應當是非常的不一樣。
[00:06:51.000 --> 00:07:00.000]  雖然我相信你們的英文程度是非常的好,
[00:07:00.000 --> 00:07:07.000]  但是因為我可以講你們的鄉談,
[00:07:07.000 --> 00:07:13.000]  嚴格來說好像還沒有辦法講到你們的鄉談,
[00:07:13.000 --> 00:07:16.000]  因為粵語是你們的鄉談。
[00:07:16.000 --> 00:07:19.000]  嚴格來說都未至於說大家的鄉談,
[00:07:19.000 --> 00:07:24.000]  或者應該說是大部分人今天在我們當中的鄉談。
[00:07:24.000 --> 00:07:29.000]  但是我想我能夠用普通話來分享,
[00:07:29.000 --> 00:07:33.000]  就縮短了我跟你們的距離。
[00:07:33.000 --> 00:07:43.000]  這個是在宣教學上面我們講的一個非常重要的一個道理,
[00:07:43.000 --> 00:07:48.000]  但我們到不同的族群裡面,
[00:07:48.000 --> 00:07:51.000]  我們就要去學他們的語言,
[00:07:51.000 --> 00:08:00.000]  然後嘗試用他們的語言,用他們的鄉談來與他們分享聖經的信息。
[00:08:00.000 --> 00:08:04.000]  然後就用他們的語言,用他們的鄉談去分享聖經的信息。
[00:08:04.000 --> 00:08:07.000]  師母會說那你就少說這一方面了,
[00:08:07.000 --> 00:08:09.000]  因為這個不是你今天的重點。
[00:08:09.000 --> 00:08:13.000]  但是我想是非常的重要。
[00:08:13.000 --> 00:08:19.000]  所以第一我們看到了尼布賈尼沙在位的第二年,
[00:08:19.000 --> 00:08:23.000]  所以我們開始的時候看到尼布賈尼沙在位第二年。
[00:08:23.000 --> 00:08:26.000]  第二我們也特別強調了這一段的經文,
[00:08:26.000 --> 00:08:31.000]  一直到第七章的第二十八節是用雅蘭文所寫的。
[00:08:31.000 --> 00:08:36.000]  我們又再強調了二章四節至七章二十八節是用阿蘭文寫成的。
[00:08:36.000 --> 00:08:40.000]  當然當我們進入到了第二章的時候,
[00:08:40.000 --> 00:08:50.000]  我們也開始發現單一理書使用著一些不同的文學上面的一些方式來表達信息。
[00:08:50.000 --> 00:08:54.000]  我們又發現單一理書開始用一些不同的文學方式去表達信息。
[00:08:54.000 --> 00:09:01.000]  第一章到第六章基本是所謂的用敘述文來表達信息。
[00:09:01.000 --> 00:09:05.000]  第一至第六章基本是用敘述文的方式去表達信息。
[00:09:05.000 --> 00:09:19.000]  但是陸陸續續的單一理也會使用我們在聖經裡面或者在聖經上面我們會使用的一個詞就是啟示文來描述真理。
[00:09:19.000 --> 00:09:26.000]  然後陸陸續續我們看到單一理又用一種聖經上面我們解釋的時候說是啟示文學的方式來分享道理。
[00:09:26.000 --> 00:09:33.000]  這在英文裡面叫 Apocalyptic Literature 是啟示文或者啟示文學。
[00:09:33.000 --> 00:09:36.000]  單一理是用到啟示文或者啟示的文學。
[00:09:36.000 --> 00:09:45.000]  這個讓我們其實有的時候讀聖經像單一理尤其到了後頭也好或者甚至啟示錄的時候就相當的辛苦了。
[00:09:45.000 --> 00:09:51.000]  所以也都因為這樣當我們讀單一理書後面的部分或者讀啟示錄的部分會覺得辛苦的。
[00:09:51.000 --> 00:09:59.000]  因為在啟示文裡頭他們會用很多的象徵以及一些表象來表達信息。
[00:09:59.000 --> 00:10:08.000]  有很多的東西我們有的時候在這個時代我們不太能夠理解。
[00:10:08.000 --> 00:10:18.000]  坦白跟大家說也有一些東西我們看完了單一理書我們仍然會說我們也還是不明白。
[00:10:18.000 --> 00:10:35.000]  所以我求神也給我們智慧在這幾天的當中我們一起在神的面前帶著一顆渴慕的心求神把那個啟示的靈放在你我的心中。
[00:10:35.000 --> 00:10:41.000]  所以讓我們帶著一個渴慕的心來到神的面前去求神的靈幫助我們去明白祂所啟示的。
[00:10:41.000 --> 00:10:52.000]  我們的目的不是要在這邊滿足我們的好奇心。我們也不是為了要加添我們的知識。
[00:10:52.000 --> 00:11:00.000]  乃是就像生命記第29章的第29節所說的。
[00:11:00.000 --> 00:11:09.000]  很容易記得生命記29章29節。那邊說什麼呢?
[00:11:09.000 --> 00:11:14.000]  那邊說隱秘的事其實是屬於耶和華我們神的。
[00:11:14.000 --> 00:11:24.000]  唯有那些明顯的事情是永遠屬於我們和我們的子孫我們的後代。
[00:11:24.000 --> 00:11:28.000]  唯有那些明顯的事情是屬於我們我們的子孫我們的後代。
[00:11:28.000 --> 00:11:36.000]  所以求神幫助我們從認識的裡面明白的裡面我們更加的有一顆順服主的心。
[00:11:36.000 --> 00:11:40.000]  所以求神幫助我們透過認識透過明白我們對神的話語有順服的心。
[00:11:40.000 --> 00:11:43.000]  那我們一同來看單一理書的第二章。
[00:11:43.000 --> 00:11:45.000]  我們一起看單一理書第二章。
[00:11:45.000 --> 00:11:50.000]  有三件事情今天早晨願意放在弟兄姐妹們的心上。
[00:11:50.000 --> 00:11:56.000]  當然當我們翻開單一理書第二章的時候,
[00:11:56.000 --> 00:12:06.000]  我們首先發現尼布賈尼沙他是一個又沒有平安又在無奈當中的一個君王。
[00:12:06.000 --> 00:12:12.000]  我們一開始就會發覺尼布賈尼沙是一個不平安又感覺無奈的君王。
[00:12:12.000 --> 00:12:16.000]  他是一個不安以及無奈的君王。
[00:12:16.000 --> 00:12:19.000]  記住他是一個不安而且無奈的君王。
[00:12:19.000 --> 00:12:27.000]  我們沒有讀,但是若是你帶著你自己的聖經來的話,我們在一開頭我們就讀到了他的不安。
[00:12:27.000 --> 00:12:32.000]  剛才沒有讀這些經文,但是你手上有聖經可以看一開始已經描述了他的不安。
[00:12:32.000 --> 00:12:36.000]  尼布賈尼沙在位的第二年他就做了一個夢。
[00:12:36.000 --> 00:12:39.000]  尼布甲尼沙王在位第二年他發了一個夢。
[00:12:39.000 --> 00:12:46.000]  然後在這邊就告訴我們因著這個夢他的心裡面就煩亂。
[00:12:46.000 --> 00:12:48.000]  因為有這個夢他心裡煩亂。
[00:12:48.000 --> 00:12:55.000]  他不能睡覺,其實他的煩亂在第三節也重複提醒著我們。
[00:12:55.000 --> 00:12:58.000]  他的煩亂在第三節又再次重複提出。
[00:12:58.000 --> 00:13:04.000]  他就招聚了這些迦勒底人,這些法術師,這些行法術的人來。
[00:13:04.000 --> 00:13:08.000]  就招聚了迦勒底裡面那些行法術的術士來到他的面前。
[00:13:08.000 --> 00:13:10.000]  要這些人把他的夢講給他聽。
[00:13:10.000 --> 00:13:12.000]  要這些人把他的夢講解出來。
[00:13:12.000 --> 00:13:17.000]  他就對他們說在第三節我做了一個夢,我心裡面煩亂。
[00:13:17.000 --> 00:13:21.000]  他就對他們說我做了一個夢,心裡煩亂。
[00:13:21.000 --> 00:13:25.000]  我不曉得諸位睡覺的時候會不會做夢?
[00:13:25.000 --> 00:13:27.000]  大家睡覺會不會做夢?
[00:13:27.000 --> 00:13:31.000]  我基本是一個不太會做夢的人。
[00:13:31.000 --> 00:13:33.000]  基本上我是一個不會怎麼做夢的人。
[00:13:33.000 --> 00:13:35.000]  但是師母是很會做夢。
[00:13:35.000 --> 00:13:37.000]  但是師母是很會做夢的。
[00:13:37.000 --> 00:13:41.000]  常常他的夢到了最後面就像尼布甲尼沙一樣,
[00:13:41.000 --> 00:13:43.000]  他也不記得他做了什麼夢。
[00:13:43.000 --> 00:13:47.000]  他做夢到一個地步就像尼布甲尼沙一樣,到最後也不記得他做了什麼夢。
[00:13:47.000 --> 00:13:50.000]  我也可以告訴你,其實他做夢做得很累。
[00:13:50.000 --> 00:13:52.000]  其實我可以告訴你,他做夢也做得很累的。
[00:13:52.000 --> 00:13:54.000]  因為他的腦子是不斷地在轉。
[00:13:54.000 --> 00:13:56.000]  因為他腦袋不斷地在轉動。
[00:13:56.000 --> 00:14:01.000]  所以常常他早上起來,他說累死了我,一晚都在做夢。
[00:14:01.000 --> 00:14:04.000]  所以他一早上就會說,整晚都很累,整晚都在做夢。
[00:14:04.000 --> 00:14:08.000]  但是我十分地相信,其實我們也有過這樣的經驗。
[00:14:08.000 --> 00:14:10.000]  我相信大家可能也有類似的經驗。
[00:14:10.000 --> 00:14:12.000]  有可能不是做夢。
[00:14:12.000 --> 00:14:16.000]  有可能是在我們的生命當中發生了一些事情。
[00:14:16.000 --> 00:14:18.000]  很可能是生命裡面發生了特別的事情。
[00:14:18.000 --> 00:14:24.000]  擾擾了我們,甚至有可能我們連睡我們都睡不著覺。
[00:14:24.000 --> 00:14:26.000]  甚至連覺都睡不著。
[00:14:26.000 --> 00:14:29.000]  我們看到尼布甲尼沙他就做了這樣的一個夢。
[00:14:29.000 --> 00:14:32.000]  我們看到尼布甲尼沙做了這樣的夢。
[00:14:32.000 --> 00:14:34.000]  我可不可以稍微停留在這個地方。
[00:14:34.000 --> 00:14:36.000]  我想稍微停留在這裡。
[00:14:36.000 --> 00:14:42.000]  因為我覺得我們很清楚地知道這個夢其實是出自於上帝的夢。
[00:14:42.000 --> 00:14:45.000]  我們很清楚這個夢是來自上帝的夢。
[00:14:45.000 --> 00:14:49.000]  我們待會兒會往下讀,我們就很清楚地知道,
[00:14:49.000 --> 00:14:57.000]  其實是天上的神要指明尼布甲尼沙未來將會發生的事情。
[00:14:57.000 --> 00:14:59.000]  對不起,太長了。
[00:14:59.000 --> 00:15:07.000]  再看下去的時候,我們很清楚各位天上的神特別透過這些夢要指示尼布甲尼沙前面將要發生的事情。
[00:15:07.000 --> 00:15:13.000]  換一句話,以色列的上帝不僅是在以色列彰顯他自己的作為。
[00:15:13.000 --> 00:15:16.000]  就是說以色列的上帝不單止在以色列彰顯他的作為。
[00:15:16.000 --> 00:15:19.000]  他也能夠在巴比倫彰顯他的作為。
[00:15:19.000 --> 00:15:21.000]  同樣在巴比倫彰顯他的作為。
[00:15:21.000 --> 00:15:26.000]  你白天不願意聽,我晚上透過夢跟你講話,你聽不聽?
[00:15:26.000 --> 00:15:30.000]  你白天不願意聽,我晚上透過夢跟你講話,你聽不聽?
[00:15:30.000 --> 00:15:36.000]  其實我告訴大家,若是我們回到聖經有太多類似的例子,不是嗎?
[00:15:36.000 --> 00:15:39.000]  回到聖經你會看到很多類似的例子。
[00:15:39.000 --> 00:15:45.000]  你會記得其實法老不休是在創世紀做了幾次的夢。
[00:15:45.000 --> 00:15:47.000]  法老在創世紀不是做了幾次夢嗎?
[00:15:47.000 --> 00:15:50.000]  他心裡面非常的煩躁,心裡面也煩躁。
[00:15:50.000 --> 00:15:54.000]  後來他們只好找了約瑟來幫他翻譯。
[00:15:54.000 --> 00:15:56.000]  最後就找約瑟幫他們解夢。
[00:15:56.000 --> 00:16:04.000]  連這個比拉多的妻子耶穌被釘死的時候都做過了一個夢,搅擾著她。
[00:16:04.000 --> 00:16:08.000]  耶穌被釘的時候,比拉多的妻子都發了一個令她受到搞擾的夢。
[00:16:08.000 --> 00:16:15.000]  比拉多在審判耶穌的時候,他的夫人就打發人來對比拉多這樣說。
[00:16:15.000 --> 00:16:20.000]  夫人就打發人跟比拉多說,這義人的事你一點都不可管。
[00:16:20.000 --> 00:16:28.000]  因為我今天在夢中為他受了許多的苦。
[00:16:28.000 --> 00:16:30.000]  因為我今天在夢中為他受了許多的苦。
[00:16:30.000 --> 00:16:36.000]  親愛的弟兄姐妹們,其實在這裡我們看到我們的上帝真是奇妙無比的上帝。
[00:16:36.000 --> 00:16:39.000]  等於我們看到我們的上帝奇妙無比的上帝。
[00:16:39.000 --> 00:16:46.000]  他可以超越所有或許我們設計的一些難處。
[00:16:46.000 --> 00:16:49.000]  他能夠超越我們自己設計的一些難處。
[00:16:49.000 --> 00:16:53.000]  我們不願意去教會,我們不願意聽道理,
[00:16:53.000 --> 00:17:00.000]  甚至有可能我們自己的信仰是攔阻著我們去接觸基督教信仰的。
[00:17:00.000 --> 00:17:03.000]  甚至我們本身所信的攔阻著我們來接觸基督教信仰。
[00:17:03.000 --> 00:17:07.000]  但是神卻常常是透過夢向這些人說話。
[00:17:07.000 --> 00:17:10.000]  但是神就經常透過夢向這些人說話。
[00:17:10.000 --> 00:17:16.000]  我舉一個很簡單的例子,也是我第一次有機會去到新疆的一個經歷。
[00:17:16.000 --> 00:17:19.000]  是我第一次有機會去到新疆的一個經歷。
[00:17:19.000 --> 00:17:25.000]  在那一次我就認識了一個信奉我們信仰的維吾爾族的人。
[00:17:25.000 --> 00:17:28.000]  在當時我認識過,其實都相信我們信仰的維吾爾族。
[00:17:28.000 --> 00:17:31.000]  我就問了這一個姐妹,我說你是怎麼信耶穌的?
[00:17:31.000 --> 00:17:33.000]  我問這位姐妹你是怎麼信主的?
[00:17:33.000 --> 00:17:38.000]  一點都不誇張,她就對我說,大牧師我是做夢信耶穌的。
[00:17:38.000 --> 00:17:41.000]  一點都不誇張,她跟我說,大牧師我是做夢信耶穌的。
[00:17:41.000 --> 00:17:45.000]  哎喲,我心裡面突然有一個念頭,我心裡面突然興起一個念頭。
[00:17:45.000 --> 00:17:48.000]  我常常請人家,叫人家,勸人家信耶穌。
[00:17:48.000 --> 00:17:49.000]  我經常會去人家信主。
[00:17:49.000 --> 00:17:53.000]  會指著我說,大牧師你做夢我才信耶穌呢?
[00:17:53.000 --> 00:17:56.000]  他有人會跟我說,大牧師你做夢我都不會信耶穌。
[00:17:56.000 --> 00:17:58.000]  結果這個人是做夢信耶穌的。
[00:17:58.000 --> 00:18:00.000]  結果竟然有人是做夢信了耶穌。
[00:18:00.000 --> 00:18:02.000]  非常奇妙的一個夢。
[00:18:02.000 --> 00:18:03.000]  好奇妙的夢啊。
[00:18:03.000 --> 00:18:05.000]  他好幾個晚上都做了同一個夢。
[00:18:05.000 --> 00:18:07.000]  幾個晚上發生的夢。
[00:18:07.000 --> 00:18:09.000]  他夢見了他在一個草原上面。
[00:18:09.000 --> 00:18:10.000]  夢到自己在草原。
[00:18:10.000 --> 00:18:12.000]  許多的羊群。
[00:18:12.000 --> 00:18:15.000]  突然有一個牧羊人站了起來。
[00:18:15.000 --> 00:18:17.000]  突然站起來有一個牧羊人。
[00:18:17.000 --> 00:18:21.000]  他說在這個夢裡面當他看到這個牧羊人的時候。
[00:18:21.000 --> 00:18:23.000]  他說在夢中看到牧羊人的時候。
[00:18:23.000 --> 00:18:26.000]  他就迫不及待的要跑到那個牧羊人的面前。
[00:18:26.000 --> 00:18:28.000]  他急不及待要去到牧羊人的面前。
[00:18:28.000 --> 00:18:31.000]  但是一旦到那個牧羊人的面前的時候。
[00:18:31.000 --> 00:18:33.000]  但是一去到他面前。
[00:18:33.000 --> 00:18:35.000]  他就從他的夢裡面醒過來。
[00:18:35.000 --> 00:18:37.000]  他就會從夢中醒過來。
[00:18:37.000 --> 00:18:43.000]  連續好幾個晚上做同一個夢到最後面幾乎是歇斯底里。
[00:18:43.000 --> 00:18:47.000]  連續幾晚做相同的夢到最後幾乎是歇斯底里。
[00:18:47.000 --> 00:18:53.000]  這個夢對他的驕傲對他的煩亂是沒有辦法形容的。
[00:18:53.000 --> 00:18:56.000]  這個夢被他的搞妖被他的煩亂根本形容不到啊。
[00:18:56.000 --> 00:18:59.000]  有一天早晨他就到市場去買菜。
[00:18:59.000 --> 00:19:01.000]  有一天他去街市那裡買菜。
[00:19:01.000 --> 00:19:02.000]  在買菜的當中。
[00:19:02.000 --> 00:19:03.000]  買菜的期間。
[00:19:03.000 --> 00:19:06.000]  突然有一個人陌生人不認識的人。
[00:19:06.000 --> 00:19:09.000]  就把一個小冊子放在他的手裡面。
[00:19:09.000 --> 00:19:13.000]  突然間有一個陌生人都不認識的人將小冊子放在他手中。
[00:19:13.000 --> 00:19:16.000]  他連看都沒看就把它放在他的包包裡面。
[00:19:16.000 --> 00:19:18.000]  他看都沒看就放入那個包裡面。
[00:19:18.000 --> 00:19:20.000]  買完了菜回到家裡面。
[00:19:20.000 --> 00:19:21.000]  買完菜回家了。
[00:19:21.000 --> 00:19:23.000]  東西擺好了就坐在沙發上。
[00:19:23.000 --> 00:19:25.000]  擺好東西就坐在沙發上。
[00:19:25.000 --> 00:19:28.000]  突然想不曉得那個小冊子是什麼東西。
[00:19:28.000 --> 00:19:30.000]  他就坐下來。
[00:19:30.000 --> 00:19:33.000]  他坐下從他的包包裡面把那個小冊子拿出來。
[00:19:33.000 --> 00:19:36.000]  在自己的包裡面拿出那本小冊子。
[00:19:36.000 --> 00:19:38.000]  你知道那小冊子是什麼嗎?
[00:19:38.000 --> 00:19:39.000]  知不知道小冊子是什麼?
[00:19:39.000 --> 00:19:41.000]  約翰福音。
[00:19:41.000 --> 00:19:42.000]  約翰福音。
[00:19:42.000 --> 00:19:45.000]  用維吾爾語寫的約翰福音。
[00:19:45.000 --> 00:19:47.000]  維吾爾語寫出的約翰福音。
[00:19:47.000 --> 00:19:48.000]  他坐下來。
[00:19:48.000 --> 00:19:49.000]  他坐下。
[00:19:49.000 --> 00:19:51.000]  一打開。
[00:19:51.000 --> 00:19:52.000]  一打開。
[00:19:52.000 --> 00:19:57.000]  他就打開到約翰福音的第十章。
[00:19:57.000 --> 00:19:59.000]  他一打開就是約翰福音第十章。
[00:19:59.000 --> 00:20:04.000]  他第一眼看到的一句話就是耶穌說:
[00:20:04.000 --> 00:20:07.000]  「我是好目者。」
[00:20:07.000 --> 00:20:10.000]  第一眼看到的第一句話主耶穌說:
[00:20:10.000 --> 00:20:11.000]  「我是好目者。」
[00:20:11.000 --> 00:20:13.000]  在那一剎那之間。
[00:20:13.000 --> 00:20:14.000]  一剎那間。
[00:20:14.000 --> 00:20:20.000]  他就知道他在夢裡面看到的就是耶穌。
[00:20:20.000 --> 00:20:22.000]  他就知道自己夢中所見的是主耶穌。
[00:20:22.000 --> 00:20:24.000]  他當場。
[00:20:24.000 --> 00:20:25.000]  他當場。
[00:20:25.000 --> 00:20:27.000]  因著做夢。
[00:20:27.000 --> 00:20:28.000]  因為做夢的原因。
[00:20:28.000 --> 00:20:29.000]  信了耶穌。
[00:20:29.000 --> 00:20:32.000]  信了耶穌。
[00:20:32.000 --> 00:20:36.000]  神要在尼布加尼撒的身上繼續地工作。
[00:20:36.000 --> 00:20:38.000]  神要在尼布加尼撒身上作供。
[00:20:38.000 --> 00:20:42.000]  當然他充滿著許許多多的惶恐。
[00:20:42.000 --> 00:20:44.000]  許多的煩亂。
[00:20:44.000 --> 00:20:47.000]  當然他充滿惶恐,也有很多的煩亂。
[00:20:47.000 --> 00:20:51.000]  跟一般的世俗人也是一樣吧。
[00:20:51.000 --> 00:20:53.000]  跟世俗很多人都是同樣的。
[00:20:53.000 --> 00:21:03.000]  他就趕緊招聚了在他王宮裡面的這些用法術的,用邪術的人來幫助他解夢。
[00:21:03.000 --> 00:21:07.000]  他就在王宮當中,釋法術的,行邪術的,去幫他解夢。
[00:21:07.000 --> 00:21:13.000]  當然我們讀到這裡的時候,我們也千萬不要認為其實今天人有什麼太大的改變。
[00:21:13.000 --> 00:21:17.000]  當然讀到這裡,我們都不需要覺得今天的世人有多大改變。
[00:21:17.000 --> 00:21:24.000]  這麼有權,這麼有地位的一個尼布加尼撒王,一個這麼有權有勢的尼布加尼撒王。
[00:21:24.000 --> 00:21:28.000]  他的權沒有辦法解決他心裡面的不安。
[00:21:28.000 --> 00:21:30.000]  他的權力解決不了心中的不安。
[00:21:30.000 --> 00:21:33.000]  他的錢沒有辦法解決他的不安。
[00:21:33.000 --> 00:21:35.000]  他的財富也解決不了他的不安。
[00:21:35.000 --> 00:21:38.000]  他的地位沒有辦法解決他的不安。
[00:21:38.000 --> 00:21:40.000]  他的地位也解決不了他的不安。
[00:21:40.000 --> 00:21:43.000]  他就招聚了這些算命的人。
[00:21:43.000 --> 00:21:45.000]  他就反而要找那些算命的師傅。
[00:21:45.000 --> 00:21:49.000]  他就招聚了這些看星座的人。
[00:21:49.000 --> 00:21:51.000]  他就找那些看星座的人。
[00:21:51.000 --> 00:21:57.000]  他就招聚了這些風水師來幫他看風水。
[00:21:57.000 --> 00:22:01.000]  他就找了一幫風水專家,看一下風水。
[00:22:01.000 --> 00:22:09.000]  尼布加尼撒其實是一個非常厲害、聰明的一個國王。
[00:22:09.000 --> 00:22:12.000]  尼布加尼撒其實是一個厲害、聰明的國王。
