
[00:00:00.000 --> 00:00:02.880]  各位太古食堂的「頂姊妹」,早晨
[00:06:38.240 --> 00:06:40.240]  屈膝去敬拜祂
[00:06:40.240 --> 00:06:41.240]  眾讚祂
[00:06:42.440 --> 00:06:44.360]  原來這個宣教
[00:06:44.360 --> 00:06:47.800]  跟我們的敬拜是拉上密切的關係
[00:06:47.800 --> 00:06:49.440]  我們不單單做宣教
[00:06:49.440 --> 00:06:50.720]  做宣教做什麼?
[00:06:50.720 --> 00:06:53.760]  我令到我所傳福音的對象
[00:06:53.760 --> 00:06:57.920]  無論是英國人、杜拜人、東南亞人
[00:06:57.920 --> 00:07:01.520]  歐美的人
[00:07:01.520 --> 00:07:02.800]  非洲人
[00:07:02.800 --> 00:07:05.200]  萬國萬民
[00:07:05.200 --> 00:07:07.680]  因著他們能夠認識神
[00:07:07.680 --> 00:07:10.200]  去到主耶穌的面前
[00:07:10.200 --> 00:07:12.400]  屈膝敬拜祂
[00:07:12.400 --> 00:07:15.800]  讓上帝的心得到契約
[00:07:15.800 --> 00:07:18.880]  讓上帝的命得到高舉
[00:07:18.880 --> 00:07:21.800]  這個今天是我們的信仰最終
[00:07:21.800 --> 00:07:23.760]  終極的目標
[00:07:23.760 --> 00:07:26.080]  所以今天我們想想
[00:07:26.080 --> 00:07:27.160]  神啊
[00:07:27.160 --> 00:07:29.360]  今天我們在猜傳閱當中
[00:07:29.360 --> 00:07:31.360]  聽雷牧師說這篇信息
[00:07:31.360 --> 00:07:33.560]  究竟我應該有什麼回應呢?
[00:07:33.560 --> 00:07:37.000]  你應該準備自己有一個這樣勤勞
[00:07:37.000 --> 00:07:39.880]  我應該我的生命怎麼給神使用呢?
[00:07:39.880 --> 00:07:42.640]  怎麼去回應上帝給我的恩典呢?
[00:07:42.640 --> 00:07:44.640]  這個非常重要
[00:07:44.640 --> 00:07:48.360]  To be or not to be
[00:07:48.360 --> 00:07:51.720]  是怎麼來的呢?
[00:07:51.720 --> 00:07:54.160]  你看這張之前
[00:07:54.160 --> 00:07:55.760]  之後
[00:07:55.760 --> 00:07:58.080]  這個朋友大家很熟面口的了
[00:07:58.080 --> 00:08:01.080]  近來可能這兩天在電視機看到的
[00:08:01.080 --> 00:08:04.440]  這個是烏克蘭總統澤倫斯基
[00:08:04.440 --> 00:08:09.520]  他向著英國的國會議員去呼籲
[00:08:09.520 --> 00:08:11.920]  各位老友記
[00:08:11.920 --> 00:08:14.640]  你們要關照一下
[00:08:14.640 --> 00:08:18.960]  我們烏克蘭現在被俄羅斯入侵
[00:08:18.960 --> 00:08:22.640]  令到我們國民每一個人都活在恐慌狀態
[00:08:22.640 --> 00:08:24.680]  每天都活在不安狀態
[00:08:24.680 --> 00:08:26.400]  每天都會受攻擊
[00:08:26.400 --> 00:08:28.200]  求你給我們一個援手
[00:08:28.200 --> 00:08:30.200]  幫幫我們
[00:08:30.200 --> 00:08:33.120]  我希望你們這幫朋友
[00:08:33.120 --> 00:08:37.880]  能夠向俄羅斯作出進一步的制裁
[00:08:37.880 --> 00:08:41.040]  令到它不會再攻入我們的國家
[00:08:41.040 --> 00:08:44.720]  身為一個國家總統的身份
[00:08:44.720 --> 00:08:47.080]  他知道他有個使命
[00:08:47.080 --> 00:08:49.560]  他要保護他的國土
[00:08:49.560 --> 00:08:51.560]  能夠活在平安當中
[00:08:51.560 --> 00:08:54.920]  他要保護他的國民
[00:08:54.920 --> 00:08:57.920]  能夠不要被人攻擊
[00:08:57.920 --> 00:09:02.400]  牧師講這個例子
[00:09:02.400 --> 00:09:04.400]  作為一個開場白
[00:09:05.080 --> 00:09:10.120]  是要鼓勵我們今天太古城唐部一位鄧智梅
[00:09:10.120 --> 00:09:15.600]  今天我們要知道我們的身份
[00:09:15.600 --> 00:09:18.280]  也要知道身份背後
[00:09:18.280 --> 00:09:20.880]  神賦予給我們每一個人
[00:09:20.880 --> 00:09:24.680]  有一份尊貴的使命
[00:09:24.680 --> 00:09:26.360]  這幅大圖畫裡面
[00:09:26.360 --> 00:09:28.000]  不單單是創世紀
[00:09:28.000 --> 00:09:29.960]  還有出埃及紀
[00:09:29.960 --> 00:09:31.360]  吉利美紀
[00:09:31.360 --> 00:09:32.240]  文素紀
[00:09:32.240 --> 00:09:34.000]  還有詩篇
[00:09:34.000 --> 00:09:36.520]  有些很出名的詩篇
[00:09:36.520 --> 00:09:38.520]  都跟宣教拉上關係
[00:09:38.520 --> 00:09:43.880]  今天記不記得Sharon和我們去宣教的時候
[00:09:43.880 --> 00:09:47.560]  有一篇詩篇跟宣教有關係
[00:09:47.560 --> 00:09:50.720]  記不記得來自何經何典
[00:09:50.720 --> 00:09:54.440]  很短的 只有兩節
[00:09:54.440 --> 00:09:55.960]  怎麼找呢
[00:09:55.960 --> 00:09:59.040]  你試試打開聖經 回家吧
[00:09:59.040 --> 00:10:00.520]  一切都在中間
[00:10:00.520 --> 00:10:02.800]  就是那段經文
[00:10:02.800 --> 00:10:04.800]  這兩節經文
[00:10:04.800 --> 00:10:10.320]  就是整個聖經中間的那一部分
[00:10:10.320 --> 00:10:13.920]  詩篇117篇
[00:10:13.920 --> 00:10:15.440]  你回去找找
[00:10:15.440 --> 00:10:18.200]  兩節經文而已 很容易讀的
[00:10:18.200 --> 00:10:20.040]  萬民啊 萬國啊
[00:10:20.040 --> 00:10:22.200]  我們要讚美上帝 為什麼
[00:10:22.200 --> 00:10:24.600]  為什麼我們今天要講宣教
[00:10:24.600 --> 00:10:29.000]  因為跟讚美拉上關係
[00:10:29.000 --> 00:10:32.400]  要讓萬民萬國的列邦的人
[00:10:32.400 --> 00:10:37.320]  都起來要敬拜祂 要敬畏祂
[00:10:37.320 --> 00:10:42.960]  為什麼 因為上帝向我們大師慈愛
[00:10:42.960 --> 00:10:45.760]  因為上帝是信實的
[00:10:45.760 --> 00:10:48.520]  所以我們要起來要敬拜祂
[00:10:48.520 --> 00:10:49.760]  不但我要敬拜
[00:10:49.760 --> 00:10:53.160]  我還要呼籲我周圍整個太古城區
[00:10:53.160 --> 00:10:55.840]  這個社區的我們的居民
[00:10:55.840 --> 00:10:59.440]  無論是 我不知道什麼國
[00:10:59.440 --> 00:11:04.160]  我來到有鳳山國 有廬山國
[00:11:04.160 --> 00:11:07.000]  還有很多山國 這裡周圍都是山
[00:11:07.000 --> 00:11:11.120]  所以今天我們有一個責任
[00:11:11.120 --> 00:11:13.280]  要跟我們周圍的鄰居
[00:11:13.280 --> 00:11:15.680]  我們的社區的老友
[00:11:15.680 --> 00:11:18.480]  一起去講福音
[00:11:18.480 --> 00:11:20.320]  雖然我們去不了這麼遠
[00:11:20.320 --> 00:11:24.240]  起碼我們要跟我們的鄰居打聲招呼
[00:11:24.240 --> 00:11:28.440]  跟他們講一下耶穌基督的福音
[00:11:28.440 --> 00:11:32.000]  正好雖然梁牧師不在太古城住
[00:11:32.000 --> 00:11:34.760]  我來到不是很懂得來廬山國的
[00:11:34.760 --> 00:11:39.000]  我經常都要撕一下
[00:11:39.000 --> 00:11:41.880]  有時候我都是很迷惘
[00:11:41.880 --> 00:11:43.560]  所以我一來到
[00:11:43.560 --> 00:11:47.640]  跟管理員 跟街坊朋友
[00:11:47.640 --> 00:11:49.320]  阿先生 早晨
[00:11:49.320 --> 00:11:51.440]  請問廬山國在哪裡
[00:11:51.440 --> 00:11:53.840]  不知道啊 全部都在山的
[00:11:53.840 --> 00:11:55.840]  你找找吧 謝謝
[00:11:55.840 --> 00:11:57.640]  我都要好好禮貌的
[00:11:57.640 --> 00:11:59.320]  人家給不了幫我
[00:11:59.320 --> 00:12:00.760]  我都要說 對不起
[00:12:00.760 --> 00:12:03.680]  多謝你 早晨
[00:12:03.680 --> 00:12:07.160]  這些是我們應該有的身份
[00:12:07.160 --> 00:12:09.400]  因為我是神的兒女
[00:12:09.400 --> 00:12:11.640]  我們活出耶穌基督的樣式
[00:12:11.640 --> 00:12:13.720]  我想問 我第二個問
[00:12:13.720 --> 00:12:16.240]  知不知道有間叫太古城堂
[00:12:16.240 --> 00:12:18.240]  那裡教會很多人走
[00:12:18.240 --> 00:12:21.120]  我走那邊 一定在那邊的
[00:12:21.120 --> 00:12:25.560]  我就問 真是我們要打開一些洞路嗎
[00:12:25.560 --> 00:12:30.160]  你知不知道這有間叫太古城堂
[00:12:30.160 --> 00:12:34.160]  我要吸引居民知道這有間教會
[00:12:34.160 --> 00:12:38.280]  我都是開始做一個宣教工作
[00:12:38.280 --> 00:12:43.880]  我們不是要很高深理論去講宣教
[00:12:43.880 --> 00:12:46.120]  用我們的生活言行舉止
[00:12:46.120 --> 00:12:49.400]  我們都可以做到宣教工作
[00:12:49.400 --> 00:12:52.960]  則倫斯基他知道自己的身份
[00:12:52.960 --> 00:12:57.840]  亦知道有個使命 他要保護他的國家
[00:12:57.840 --> 00:13:00.120]  他這個使命
[00:13:00.120 --> 00:13:05.720]  他跟英國的議員說什麼呢
[00:13:05.720 --> 00:13:08.600]  To be or not to be
[00:13:08.600 --> 00:13:12.240]  原來這個說話是來自英國一個大文豪
[00:13:12.240 --> 00:13:17.080]  莎士比亞 一本名著
[00:13:17.080 --> 00:13:19.640]  叫做Hamlet 中文我都不懂
[00:13:19.640 --> 00:13:23.880]  我中學讀書讀過這本書的Hamlet
[00:13:23.880 --> 00:13:25.800]  是講到當中一個說話
[00:13:25.800 --> 00:13:32.760]  究竟這個人所生活的言行舉止裏面
[00:13:32.760 --> 00:13:35.440]  究竟他有沒有採取行動呢
[00:13:35.440 --> 00:13:38.240]  還是沒有停止他的行動呢
[00:13:38.240 --> 00:13:40.040]  當他有這個行動
[00:13:40.040 --> 00:13:45.400]  就令到他這幫朋友這幫民族不再滅亡
[00:13:45.400 --> 00:13:48.360]  仍然可以存在在這個世界上
[00:13:48.360 --> 00:13:50.960]  如果他們沒有一種行動
[00:13:50.960 --> 00:13:57.400]  他們這個民族注定是沒有這個存在的命運
[00:13:57.400 --> 00:14:00.560]  這本書就講到這件事
[00:14:00.560 --> 00:14:02.480]  今天不是說我們不做宣教
[00:14:02.480 --> 00:14:05.800]  我們就沒了太古城堂 不是
[00:14:05.800 --> 00:14:08.200]  教會仍然是神的家
[00:14:08.200 --> 00:14:12.040]  不過我們未能夠去滿足上帝的心意
[00:14:12.040 --> 00:14:16.240]  上帝的心意從創世紀去到啟示錄
[00:14:16.240 --> 00:14:21.360]  告訴我這幅大圖畫是因著我們今天在每一個年代
[00:14:21.360 --> 00:14:23.520]  從創世紀去到啟示錄
[00:14:23.520 --> 00:14:26.720]  每一個舊約年代的神的指紋
[00:14:26.720 --> 00:14:29.360]  去到新約時代神的指紋
[00:14:29.360 --> 00:14:31.600]  同樣要聽神的呼召
[00:14:31.600 --> 00:14:33.960]  你們要起來
[00:14:33.960 --> 00:14:39.280]  將我所給你的福氣傳到萬國萬民的身上
[00:14:39.280 --> 00:14:43.440]  讓他們能夠認識耶和華是我們的上帝
[00:14:43.440 --> 00:14:47.040]  以致他們能夠認識之後
[00:14:47.040 --> 00:14:51.600]  向我發出一個敬拜的心
[00:14:51.600 --> 00:14:54.720]  因此今天這些聲音
[00:14:54.720 --> 00:14:56.640]  不僅僅是在舊約
[00:14:56.640 --> 00:15:00.800]  在舊時代 舊時代 啟示錄時代出現
[00:15:00.800 --> 00:15:04.760]  同樣今天神也要呼籲我們每一個人
[00:15:04.760 --> 00:15:09.760]  我們要起來能夠去做神的工作
[00:15:09.760 --> 00:15:12.920]  澤倫斯基很聰明
[00:15:12.920 --> 00:15:16.240]  因為他知道他跟一班英國人去說話
[00:15:16.240 --> 00:15:18.840]  所以他引用以前英國的大文豪
[00:15:18.840 --> 00:15:21.640]  一些的名言
[00:15:21.640 --> 00:15:28.520]  不單止他還引用他們以前很久的總理
[00:15:28.520 --> 00:15:33.440]  邱吉爾首相一個很重要的說話
[00:15:33.440 --> 00:15:38.560]  當時英國跟德國打仗的時候
[00:15:38.560 --> 00:15:42.800]  邱吉爾鼓勵那班青年的士兵
[00:15:42.800 --> 00:15:47.320]  各位年輕人 各位兒女
[00:15:47.320 --> 00:15:49.440]  我作為你們的長者
[00:15:49.440 --> 00:15:51.200]  我要鼓勵你們
[00:15:51.200 --> 00:15:53.840]  他整篇演講詞只是三句
[00:15:53.840 --> 00:15:59.520]  成為全世界最出名最短的演詞
[00:15:59.520 --> 00:16:02.160]  「不要放棄」
[00:16:02.160 --> 00:16:05.680]  第二句「不要不要放棄」
[00:16:05.680 --> 00:16:09.680]  第三句「不要不要不要放棄」
[00:16:09.680 --> 00:16:12.880]  就完了 講了三句話
[00:16:12.880 --> 00:16:17.200]  贏得全部的人鼓掌
[00:16:17.200 --> 00:16:19.240]  澤倫斯基講完這番話
[00:16:19.240 --> 00:16:24.480]  都是贏得全體英國議員向他鼓掌
[00:16:24.480 --> 00:16:27.800]  哇 澤倫斯基真是了不起
[00:16:27.800 --> 00:16:30.800]  用了我們英國人最出名的說話
[00:16:30.800 --> 00:16:32.520]  激動我們的心
[00:16:32.520 --> 00:16:34.320]  讓我們能夠起來
[00:16:34.320 --> 00:16:37.200]  能夠去回應澤倫斯基的呼籲
[00:16:37.200 --> 00:16:40.760]  我們要跟澤倫斯基同一陣線
[00:16:40.760 --> 00:16:42.720]  我們要制裁俄羅斯
[00:16:42.720 --> 00:16:46.480]  免得俄羅斯欺負烏克蘭
[00:16:46.480 --> 00:16:51.400]  讓這個國家繼續存在 不致滅亡
[00:16:51.400 --> 00:16:52.920]  將來不止
[00:16:52.920 --> 00:16:56.760]  起碼當時澤倫斯基知道他自己的身份
[00:16:56.760 --> 00:17:00.920]  也知道自己的使命
[00:17:00.920 --> 00:17:04.120]  今天我講哪些人的身份
[00:17:04.120 --> 00:17:10.000]  給我們一個參考 給我們一個反省
[00:17:10.000 --> 00:17:12.000]  在很多年前
[00:17:12.000 --> 00:17:15.040]  在以色列有個海港
[00:17:15.040 --> 00:17:18.560]  叫約伯
[00:17:18.560 --> 00:17:22.760]  早六年前我跟太太在這方面做聖地研究時
[00:17:22.760 --> 00:17:24.600]  我也去過這個地方
[00:17:24.600 --> 00:17:28.120]  這個地方是一個很美麗的海港
[00:17:28.120 --> 00:17:31.560]  這個海港曾經在兩段時間
[00:17:31.560 --> 00:17:34.640]  出現了兩個記載在聖經
[00:17:34.640 --> 00:17:40.120]  第一個記載就記載在舊約 約拿身上
[00:17:40.120 --> 00:17:44.000]  約拿他本身的背景是神的僕人
[00:17:44.000 --> 00:17:47.560]  他是一個先知 什麼叫先知
[00:17:47.560 --> 00:17:50.160]  他對神的說話有一定的認識
[00:17:50.160 --> 00:17:51.480]  有一定的掌握
[00:17:51.480 --> 00:17:54.160]  他一定對上帝的心意明白的
[00:17:54.160 --> 00:17:55.520]  他領悟到的
[00:17:55.520 --> 00:17:58.160]  不過 知還知
[00:17:58.160 --> 00:17:59.920]  但他沒有做到
[00:17:59.920 --> 00:18:01.520]  他明明知道自己的身份
[00:18:01.520 --> 00:18:02.960]  我是一個甲子
[00:18:02.960 --> 00:18:06.600]  什麼甲子
[00:18:06.600 --> 00:18:09.320]  有時我看古裝片 有時傳遞消息
[00:18:09.320 --> 00:18:13.160]  要放白甲 帶著信息傳給另一個地方的人
[00:18:13.160 --> 00:18:15.720]  讓他知道我們的處境
[00:18:15.720 --> 00:18:19.840]  甲子要將和平的信息傳開去
[00:18:19.840 --> 00:18:23.440]  他知道我是一個和平福音的使者
[00:18:23.440 --> 00:18:25.720]  他有這個身份 他明白的
[00:18:25.720 --> 00:18:28.720]  不過 他沒有採取上帝給他的吩咐
[00:18:28.720 --> 00:18:31.280]  上帝要 約拿
[00:18:31.280 --> 00:18:34.920]  現在利利美城發生很大的事情
[00:18:34.920 --> 00:18:36.880]  這幫人罪大惡極
[00:18:36.880 --> 00:18:39.440]  這些聲音都來到我耳朵裡面
[00:18:39.440 --> 00:18:42.880]  我作為你的上帝 作為他們的上帝
[00:18:42.880 --> 00:18:45.360]  我不想他們繼續犯罪
[00:18:45.360 --> 00:18:48.160]  拜託你 你去這個利利美城
[00:18:48.160 --> 00:18:52.640]  叫這幫人悔改 要他們認識我
[00:18:52.640 --> 00:18:55.600]  讓我救人臨到他們當中
[00:18:55.600 --> 00:19:00.640]  約拿 上帝 我不願意
[00:19:00.640 --> 00:19:03.200]  利利美城真是罪大惡極
[00:19:03.200 --> 00:19:05.960]  他們活該 死有餘辜
[00:19:05.960 --> 00:19:09.360]  任由他們吧 我都想他們滅亡
[00:19:09.360 --> 00:19:11.560]  因為我們這幫猶太人
[00:19:11.560 --> 00:19:13.360]  過去一段很長的時間
[00:19:13.360 --> 00:19:16.720]  被他們欺負得很慘
[00:19:16.720 --> 00:19:19.280]  害得我們國家雞毛鴨血
[00:19:19.280 --> 00:19:21.880]  為何他們得到你的好處
[00:19:21.880 --> 00:19:25.400]  上帝不如你令他們滅亡吧
[00:19:25.400 --> 00:19:28.520]  我不會跟他們像傳和平福音
[00:19:28.520 --> 00:19:31.080]  讓他們永遠滅亡 收不到這個福音
[00:19:31.080 --> 00:19:32.760]  如果我向他們傳福音
[00:19:32.760 --> 00:19:37.600]  個個悔改得到 我不甘心
[00:19:37.600 --> 00:19:42.120]  原來約拿當時按自己的心意
[00:19:42.120 --> 00:19:44.920]  去面對他們的侍奉
[00:19:44.920 --> 00:19:49.040]  但今天上帝 他要改變我們的心思意念
[00:19:49.040 --> 00:19:51.000]  各位小姐妹
[00:19:51.000 --> 00:19:54.680]  今天我們做了人一段很長的時間
[00:19:54.680 --> 00:19:57.640]  今天我們認識我們的親戚朋友
[00:19:57.640 --> 00:20:00.440]  可能有很多人得罪我的
