
[00:00:00.000 --> 00:00:05.080]  我不知大家在世上最關心的事是甚麼
[00:02:44.640 --> 00:02:47.680]  記載了有一大群人
[00:02:47.680 --> 00:02:51.760]  是跟隨著耶穌要聽祂的講道
[00:02:51.760 --> 00:02:53.920]  在我們很熟悉的經文
[00:02:53.920 --> 00:02:55.160]  八福裡面
[00:02:55.160 --> 00:02:57.280]  耶穌一開始提到什麼呢?
[00:02:57.280 --> 00:02:58.880]  祂一開始就提到
[00:02:58.880 --> 00:03:02.200]  「什麼人可以進入天國?」
[00:03:02.200 --> 00:03:04.280]  可想而知
[00:03:04.280 --> 00:03:07.680]  當時的人對天國的來臨
[00:03:07.680 --> 00:03:11.160]  是非常有興趣的
[00:03:11.160 --> 00:03:14.360]  另一段我們很熟悉的主禱文
[00:03:14.360 --> 00:03:16.240]  第三句話
[00:03:16.240 --> 00:03:21.160]  就提到「願祢的國降臨」
[00:03:21.160 --> 00:03:22.320]  因此我們知道
[00:03:22.320 --> 00:03:27.520]  不但當代猶太人關心天國
[00:03:27.520 --> 00:03:32.280]  主耶穌也同樣關心天國
[00:03:32.280 --> 00:03:36.960]  並且教導門徒也要關心天國
[00:03:36.960 --> 00:03:43.440]  並且祈禱求上帝的國降臨
[00:03:43.440 --> 00:03:45.800]  主耶穌來世的目的
[00:03:45.800 --> 00:03:48.360]  其實就是要重建一條路
[00:03:48.360 --> 00:03:52.600]  一條可以回家的路
[00:03:52.600 --> 00:03:55.320]  回到天父的家
[00:03:55.320 --> 00:03:57.400]  所以主禱文的第一句話就是
[00:03:57.400 --> 00:03:59.920]  「我們在天上的父」
[00:03:59.920 --> 00:04:02.680]  耶穌用家的觀念
[00:04:02.680 --> 00:04:07.200]  來比喻上帝和人的關係
[00:04:07.200 --> 00:04:09.640]  但對猶太人來說
[00:04:09.640 --> 00:04:13.600]  他們對上帝和人的關係的觀念
[00:04:13.600 --> 00:04:16.960]  就不是家而是國
[00:04:16.960 --> 00:04:18.880]  上帝是他們的君王
[00:04:18.880 --> 00:04:20.440]  掌管一切
[00:04:20.440 --> 00:04:24.200]  猶太人就是上帝的特別選民
[00:04:24.200 --> 00:04:26.680]  要在地上建立一個國家
[00:04:26.680 --> 00:04:29.480]  來宣揚上帝
[00:04:29.480 --> 00:04:34.920]  這個觀念在上帝呼召阿伯拉罕的時候
[00:04:34.920 --> 00:04:36.720]  就已經提出了
[00:04:36.720 --> 00:04:40.680]  記載在《創世紀》十二章一至三節
[00:04:40.680 --> 00:04:43.560]  「我要使你多子多孫」
[00:04:43.560 --> 00:04:45.760]  他們要怎樣?
[00:04:45.760 --> 00:04:48.840]  「形成大國」
[00:04:48.840 --> 00:04:50.440]  我要賜福給你
[00:04:50.440 --> 00:04:54.200]  我要藉著你賜福給萬民
[00:04:54.200 --> 00:04:57.520]  當摩西帶領以色列人出埃及之後
[00:04:57.520 --> 00:04:59.560]  上帝的目的
[00:04:59.560 --> 00:05:03.760]  也是要帶領他們進入迦南
[00:05:03.760 --> 00:05:07.160]  形成一個大國
[00:05:07.160 --> 00:05:10.480]  因此當人民在曠野拜金牛的時候
[00:05:10.480 --> 00:05:12.440]  上帝對摩西說什麼?
[00:05:12.440 --> 00:05:15.680]  「我知道自己人民多麼頑劣」
[00:05:15.680 --> 00:05:18.400]  「現在你不要攔阻我」
[00:05:18.400 --> 00:05:21.080]  「我要向他們發烈怒滅絕他們」
[00:05:21.080 --> 00:05:22.600]  然後做什麼?
[00:05:22.600 --> 00:05:29.600]  「我要使你和你的子孫成為大國」
[00:05:29.600 --> 00:05:33.680]  上帝要用以色列人建立大國的計劃
[00:05:33.680 --> 00:05:37.680]  要經過差不多四百年的時間
[00:05:37.680 --> 00:05:40.000]  在大衛的帶領之下
[00:05:40.000 --> 00:05:42.680]  十二支派才能夠統一
[00:05:42.680 --> 00:05:45.840]  才算得上是建立了一個國家
[00:05:45.840 --> 00:05:47.280]  有國王
[00:05:47.280 --> 00:05:51.680]  有整個迦南地作為他們的國土
[00:05:51.680 --> 00:05:54.840]  也有國民
[00:05:54.840 --> 00:05:57.240]  不過以色列國最強盛的時候
[00:05:57.240 --> 00:05:58.960]  是在大衛的兒子
[00:05:58.960 --> 00:06:01.760]  所羅門作王的時代
[00:06:01.760 --> 00:06:03.160]  但是非常可惜
[00:06:03.160 --> 00:06:06.440]  以色列人的確是頑劣的
[00:06:06.440 --> 00:06:09.480]  在建國四百多年之後
[00:06:09.480 --> 00:06:11.480]  由於他們背叛上帝
[00:06:11.480 --> 00:06:14.480]  敬拜偶像賈臣
[00:06:14.480 --> 00:06:17.160]  上帝就使他們的國家
[00:06:17.160 --> 00:06:21.560]  被其他強國毀滅了
[00:06:21.560 --> 00:06:24.720]  但是上帝也藉著那些先知
[00:06:24.720 --> 00:06:28.560]  去安慰那些愚民
[00:06:28.560 --> 00:06:29.960]  正愚的愚
[00:06:29.960 --> 00:06:33.000]  愚民或者說愚種
[00:06:33.000 --> 00:06:34.760]  講俗一點就是死正種
[00:06:34.760 --> 00:06:37.680]  國家很多人都打仗死了
[00:06:37.680 --> 00:06:39.760]  有死正種
[00:06:39.760 --> 00:06:42.520]  那些沒有死的以色列人
[00:06:42.520 --> 00:06:44.080]  告訴他們
[00:06:44.080 --> 00:06:46.320]  即使他們是失敗
[00:06:46.320 --> 00:06:47.360]  以色列人失敗
[00:06:47.360 --> 00:06:49.760]  但是上帝沒有失敗
[00:06:49.760 --> 00:06:51.600]  上帝的計劃裡面
[00:06:51.600 --> 00:06:54.440]  是有下一步棋的
[00:06:54.440 --> 00:06:56.400]  就是要派一位彌賽
[00:06:56.400 --> 00:06:57.600]  救世主
[00:06:57.600 --> 00:06:59.880]  來去拯救他們
[00:06:59.880 --> 00:07:01.560]  並且在《先知書》裡面
[00:07:01.560 --> 00:07:03.240]  有很多關於彌賽
[00:07:03.240 --> 00:07:07.240]  各道的榮耀預言
[00:07:07.240 --> 00:07:08.760]  這就是為什麼
[00:07:08.760 --> 00:07:11.520]  當施洗約翰和耶穌
[00:07:11.520 --> 00:07:14.160]  出來傳道的時候都說
[00:07:14.160 --> 00:07:17.480]  「天國近了」
[00:07:17.480 --> 00:07:19.320]  「天國」也可以翻譯成
[00:07:19.320 --> 00:07:20.280]  「上帝的國」
[00:07:20.280 --> 00:07:23.560]  同義詞在這裡
[00:07:23.560 --> 00:07:25.640]  「天國」這個字眼很有趣
[00:07:25.640 --> 00:07:27.120]  對日本人來說
[00:07:27.120 --> 00:07:30.120]  他們認為是人死後去的地方
[00:07:30.120 --> 00:07:31.760]  但是對猶太人來說
[00:07:31.760 --> 00:07:34.560]  是以色列重振聲威
[00:07:34.560 --> 00:07:38.080]  統管天下萬國的時刻
[00:07:38.080 --> 00:07:41.680]  我不知道大家對天國有什麼觀念
[00:07:41.680 --> 00:07:45.000]  但是如果從國家的角度來說
[00:07:45.000 --> 00:07:50.480]  一定會有國土、國民、國軍和國法
[00:07:50.480 --> 00:07:51.800]  從聖經的記載
[00:07:51.800 --> 00:07:55.640]  天國似乎更著重的是國法
[00:07:55.640 --> 00:07:59.160]  和神與人的關係
[00:07:59.160 --> 00:08:03.560]  當屬神的人進行上帝的法典的時候
[00:08:03.560 --> 00:08:07.480]  那就是天國的實現
[00:08:07.480 --> 00:08:11.080]  因此上帝和以色列人在抗夜納約的時候
[00:08:11.080 --> 00:08:12.440]  除了十誡
[00:08:12.440 --> 00:08:15.840]  還給了他們很多其他的條例
[00:08:15.840 --> 00:08:17.240]  對猶太人來說
[00:08:17.240 --> 00:08:19.000]  摩西在《生命記錄》
[00:08:19.000 --> 00:08:20.680]  將有二十五節
[00:08:20.680 --> 00:08:22.360]  律法的功用
[00:08:22.360 --> 00:08:25.080]  這裡特別提到是律法的功用
[00:08:25.080 --> 00:08:28.240]  「我們約照耶和華我們上帝所吩咐的
[00:08:28.240 --> 00:08:32.440]  在他面前謹守信行的一切誡明
[00:08:32.440 --> 00:08:35.840]  這就是我們的意料」
[00:08:35.840 --> 00:08:38.120]  我用大白話說一下
[00:08:38.120 --> 00:08:39.720]  其實這句話的意思就是說
[00:08:39.720 --> 00:08:42.600]  我們如果謹守信行上帝所立的法例
[00:08:42.600 --> 00:08:48.480]  我們就是天國的良好公民
[00:08:48.480 --> 00:08:51.240]  說了聖經對天國的一些背景之後
[00:08:51.240 --> 00:08:53.720]  讓我們一起思想今天的經文
[00:08:53.720 --> 00:08:58.880]  今天的經文是談論到天國何時到
[00:08:58.880 --> 00:09:03.880]  和從何時開始
[00:09:03.880 --> 00:09:06.680]  在今天的經文第二十節
[00:09:06.680 --> 00:09:10.600]  我們看到是法利塞人來見耶穌
[00:09:10.600 --> 00:09:14.200]  問祂有關上帝的國
[00:09:14.200 --> 00:09:16.600]  何時到來
[00:09:16.600 --> 00:09:19.280]  這是一個時間的問題
[00:09:19.280 --> 00:09:22.960]  英文就是「When will it come?」
[00:09:22.960 --> 00:09:27.080]  法利塞人是研究舊約的專家
[00:09:27.080 --> 00:09:32.240]  他們知道舊約的先知預言彌賽亞是會來
[00:09:32.240 --> 00:09:35.680]  是會來要建立一個上帝的國
[00:09:35.680 --> 00:09:40.440]  他們一直在觀察彌賽亞的先鋒
[00:09:40.440 --> 00:09:43.320]  和彌賽亞的出現
[00:09:43.320 --> 00:09:45.360]  可惜在他們的眼裡
[00:09:45.360 --> 00:09:50.600]  他們看不到先使約翰就是彌賽亞的先鋒
[00:09:50.600 --> 00:09:53.000]  而耶穌就是彌賽亞
[00:09:53.000 --> 00:09:56.720]  他們真的比盲人更加盲
[00:09:56.720 --> 00:09:59.880]  盲人只是眼睛有問題
[00:09:59.880 --> 00:10:03.480]  法利塞人就是腦袋有問題
[00:10:03.480 --> 00:10:05.640]  在《約福音》第七章
[00:10:05.640 --> 00:10:08.560]  記載一些群眾說過一句話
[00:10:08.560 --> 00:10:10.360]  那些普通群眾
[00:10:10.360 --> 00:10:11.480]  他們說
[00:10:11.480 --> 00:10:17.720]  「基督來的時候會比這個人行更多的神蹟嗎?」
[00:10:17.720 --> 00:10:22.640]  耶穌所行的神蹟是非一般的神蹟
[00:10:22.640 --> 00:10:29.280]  只不過由於耶穌出身韓美
[00:10:29.280 --> 00:10:35.560]  那些法利塞人堅決不肯相信耶穌就是彌賽亞
[00:10:35.560 --> 00:10:37.160]  因為他們認為
[00:10:37.160 --> 00:10:42.480]  彌賽亞是一位軍事和政治上的強人
[00:10:42.480 --> 00:10:47.760]  彌賽亞是會帶來以色列國的復興
[00:10:47.760 --> 00:10:51.600]  雖然他們看到耶穌所行的神蹟
[00:10:51.600 --> 00:10:55.520]  但是他們不喜歡耶穌的背景
[00:10:55.520 --> 00:10:58.440]  但是他們其中一些的法利塞人
[00:10:58.440 --> 00:11:03.760]  很喜歡來和耶穌討論神學問題
[00:11:03.760 --> 00:11:05.280]  在福音書裏面
[00:11:05.280 --> 00:11:08.160]  我們見過有好幾位法利塞人
[00:11:08.160 --> 00:11:10.320]  來問耶穌問題
[00:11:10.320 --> 00:11:12.800]  有些是來試試耶穌
[00:11:12.800 --> 00:11:17.280]  看看他究竟有沒有實力
[00:11:17.280 --> 00:11:21.720]  有些是真誠地來求問耶穌
[00:11:21.720 --> 00:11:24.280]  例如在《約翰福音》第三章
[00:11:24.280 --> 00:11:29.920]  我們見到尼哥德姆夜晚去找耶穌
[00:11:29.920 --> 00:11:35.400]  今天經文二十節的法利塞人來問耶穌
[00:11:35.400 --> 00:11:37.280]  在中文聖經我們看不出
[00:11:37.280 --> 00:11:40.800]  究竟一個法利塞人還是有幾個呢?
[00:11:40.800 --> 00:11:44.280]  原文那一節其實是眾數
[00:11:44.280 --> 00:11:48.560]  即是有一群法利塞人提出這個問題
[00:11:48.560 --> 00:11:50.280]  至於是出於甚麼動機
[00:11:50.280 --> 00:11:52.240]  他們為甚麼要問這個問題呢?
[00:11:52.240 --> 00:11:53.600]  我們不知道
[00:11:53.600 --> 00:11:58.080]  可能是法利塞人自己有爭論
[00:11:58.080 --> 00:12:02.440]  來試試看耶穌的看法究竟是怎樣
[00:12:02.440 --> 00:12:04.240]  所以耶穌回答他們
[00:12:04.240 --> 00:12:05.600]  只用了一句說話
[00:12:05.600 --> 00:12:06.880]  是很簡單的
[00:12:06.880 --> 00:12:09.360]  「上帝的國來到
[00:12:09.360 --> 00:12:11.720]  不是眼睛看得見的
[00:12:11.720 --> 00:12:13.320]  人也不能說
[00:12:13.320 --> 00:12:16.720]  看那在這裏或說在那裏
[00:12:16.720 --> 00:12:21.120]  因為上帝的國就在你們心裏」
[00:12:21.120 --> 00:12:23.720]  甚麼意思呢?
[00:12:23.720 --> 00:12:29.040]  就是說神的國是在乎關係的建立
[00:12:29.040 --> 00:12:35.680]  過於看得見的榮華富貴
[00:12:35.680 --> 00:12:38.600]  如果我記得耶穌曾經在曠野
[00:12:38.600 --> 00:12:40.680]  遭遇魔鬼的試探
[00:12:40.680 --> 00:12:43.400]  魔鬼的其中一個試探是怎樣呢?
[00:12:43.400 --> 00:12:48.360]  在《馬太福音》第五章記載
[00:12:48.360 --> 00:12:53.560]  「魔鬼又帶他上了一座很高的山
[00:12:53.560 --> 00:12:59.080]  將世上的萬國和萬國的榮華都賜給他
[00:12:59.080 --> 00:13:03.400]  對他說:你若苦復敗我
[00:13:03.400 --> 00:13:06.120]  我就把這一切賜給你
[00:13:06.120 --> 00:13:08.760]  耶穌說:打翻!退去!
[00:13:08.760 --> 00:13:13.400]  因為經上記載:要敗主,利益上帝
[00:13:13.400 --> 00:13:19.120]  但要侍奉他」
[00:13:19.120 --> 00:13:23.240]  所以我們看到人或魔鬼看角度
[00:13:23.240 --> 00:13:24.840]  看榮華富貴
[00:13:24.840 --> 00:13:27.040]  耶穌看上帝的角度
[00:13:27.040 --> 00:13:29.400]  是看關係
[00:13:29.400 --> 00:13:32.120]  上帝要求他的子民和他建立
[00:13:32.120 --> 00:13:38.000]  一個忠貞又充滿愛的家人關係
[00:13:38.000 --> 00:13:41.280]  如果我們全心全意愛主
[00:13:41.280 --> 00:13:46.440]  上帝的角就建立在我們的心裏
[00:13:46.440 --> 00:13:49.520]  未出來的時候
[00:13:49.520 --> 00:13:51.880]  不是像一位國家元首
[00:13:51.880 --> 00:13:55.000]  乘搭元首專用飛機
[00:13:55.000 --> 00:13:57.040]  預早通知別人
[00:13:57.040 --> 00:14:01.680]  等其他人預備禮炮、紅地毯去迎接他
[00:14:01.680 --> 00:14:03.720]  而是在人的心裏
[00:14:03.720 --> 00:14:09.600]  預備好地方去接納耶穌做我們生命的主
[00:14:09.600 --> 00:14:11.960]  詩體約翰和主耶穌都說:
[00:14:11.960 --> 00:14:18.720]  「天國近了,你們當悔改順福音」
[00:14:18.720 --> 00:14:25.240]  上帝的主權、上帝的角就在你們的心裏
[00:14:25.240 --> 00:14:31.240]  意思是如果我們願意接受上帝的角法
[00:14:31.240 --> 00:14:36.600]  接受上帝的說話來管理我們的人生
[00:14:36.600 --> 00:14:42.400]  上帝的角就會在我們心裏發生果下
[00:14:42.400 --> 00:14:46.600]  而上帝的角就已經臨到我們心中
[00:14:46.600 --> 00:14:51.560]  上帝的角是超越各界、超越民族的
[00:14:51.560 --> 00:14:55.840]  所以我們華人都可以成為上帝的國民
[00:14:55.840 --> 00:14:58.840]  只要我們悔改順福音
[00:14:58.840 --> 00:15:03.640]  上帝的角就已經降臨在我們心裏
[00:15:03.640 --> 00:15:10.320]  不過這只是上帝國權彰顯的第一階段
[00:15:10.320 --> 00:15:14.320]  上帝國權彰顯的第一階段是要將人心
[00:15:14.320 --> 00:15:18.120]  從撒旦魔鬼的權勢下搶回來
[00:15:18.120 --> 00:15:21.640]  這是一場屬靈的戰爭
[00:15:21.640 --> 00:15:24.680]  因此不是肉眼看得到的
[00:15:24.680 --> 00:15:27.120]  要憑信心去看
[00:15:27.120 --> 00:15:30.760]  法理賽人時時從外表去觀察
[00:15:30.760 --> 00:15:34.400]  所以他們看不到上帝直著主耶穌
[00:15:34.400 --> 00:15:39.640]  正在實現祂作為元首的主權
[00:15:39.640 --> 00:15:44.000]  我們生長在耶穌之後二千年的人
[00:15:44.000 --> 00:15:47.880]  可以看到上帝的主權在歷史中
[00:15:47.880 --> 00:15:50.480]  是戰勝了羅馬帝國
[00:15:50.480 --> 00:15:53.680]  是戰勝了前蘇聯的共產政權
[00:15:53.680 --> 00:15:59.920]  也戰勝了中共的四人幫高壓政權
[00:15:59.920 --> 00:16:06.920]  在四人幫時要將中國教會的建築物改變用途
[00:16:06.920 --> 00:16:11.040]  又要將聖經打入歷史博物館
[00:16:11.040 --> 00:16:14.120]  現在四人幫已經消失了
[00:16:14.120 --> 00:16:17.400]  教會仍然在中國存在
[00:16:17.400 --> 00:16:20.840]  現在全球每個國家都有信主耶穌的人
[00:16:20.840 --> 00:16:23.760]  這就是上帝國的實現
[00:16:23.760 --> 00:16:27.720]  也是天國已經降臨了
[00:16:27.720 --> 00:16:29.520]  但聖經的啟示
[00:16:29.520 --> 00:16:33.360]  天國的全面降臨還有第二步
[00:16:33.360 --> 00:16:35.040]  還有第二階段
[00:16:35.040 --> 00:16:37.560]  那就是上帝要重整地球
[00:16:37.560 --> 00:16:39.680]  審判世界
[00:16:39.680 --> 00:16:43.400]  在羅馬書八章二十至二十一節這樣說
[00:16:43.400 --> 00:16:46.280]  「整個被造的變成虛空
[00:16:46.280 --> 00:16:48.160]  不是出於本意
[00:16:48.160 --> 00:16:52.120]  而是出於上帝的旨意
[00:16:52.120 --> 00:16:55.960]  然而被造的仍然盼望著有一天能擺脫
[00:16:55.960 --> 00:16:58.040]  那會扭壞的枷鎖
[00:16:58.040 --> 00:17:04.640]  得以跟上帝的兒女分享光榮的自由」
[00:17:04.640 --> 00:17:07.800]  而天使其實也曾經對門徒說過
[00:17:07.800 --> 00:17:11.440]  「且離開你們被接升上天的耶穌
[00:17:11.440 --> 00:17:14.120]  你們見他怎樣升上天去
[00:17:14.120 --> 00:17:18.560]  又要怎樣來臨?」
[00:17:18.560 --> 00:17:22.760]  我不知有沒有人是期望著耶穌早點再回來
[00:17:22.760 --> 00:17:27.560]  每次當我聽到那些自然災害殺了不少人的時候
[00:17:27.560 --> 00:17:30.640]  就覺得主來的日子真是近了
[00:17:30.640 --> 00:17:33.440]  我也快望祂早日再回來
[00:17:33.440 --> 00:17:35.440]  為這個烏煙瘴氣
[00:17:35.440 --> 00:17:38.840]  還有很多地方都有戰爭的地方
[00:17:38.840 --> 00:17:41.560]  收拾殘局
[00:17:41.560 --> 00:17:43.800]  把那些罪惡滔天的人
[00:17:43.800 --> 00:17:46.080]  把那些犯了種族滅絕的人
[00:17:46.080 --> 00:17:49.000]  扔進地獄就對了
[00:17:49.000 --> 00:17:55.960]  但主耶穌在二十二至三十七節對門徒有三個提醒
[00:17:55.960 --> 00:17:59.960]  無論我們多渴望主耶穌早日再回來
[00:17:59.960 --> 00:18:02.000]  我們都要留意
[00:18:02.000 --> 00:18:05.800]  「免於被人迷惑」
[00:18:05.800 --> 00:18:09.200]  第一個提醒就是二十二至二十四節
[00:18:09.200 --> 00:18:13.480]  這個提醒可以叫做「不要受迷惑」
[00:18:13.480 --> 00:18:17.280]  當我們不斷渴望主耶穌早日再來的時候
[00:18:17.280 --> 00:18:20.720]  二十二節說「卻見不到」
[00:18:20.720 --> 00:18:23.000]  見不到的時候怎麼辦呢?
[00:18:23.000 --> 00:18:25.160]  人會有什麼反應呢?
[00:18:25.160 --> 00:18:27.640]  人的心理會怎麼反應呢?
[00:18:27.640 --> 00:18:29.760]  很可能會焦慮
[00:18:29.760 --> 00:18:31.840]  很可能會心急
[00:18:31.840 --> 00:18:33.400]  於是就看聖經
[00:18:33.400 --> 00:18:35.280]  計算日子
[00:18:35.280 --> 00:18:40.320]  試圖找出耶穌何時會再回來
[00:18:40.320 --> 00:18:42.960]  這些事情在歷史上發生過
[00:18:42.960 --> 00:18:44.520]  有很多異端
[00:18:44.520 --> 00:18:47.160]  基督教的異端就是這樣產生的
[00:18:47.160 --> 00:18:48.400]  舉個例子
[00:18:48.400 --> 00:18:50.120]  在1816年
[00:18:50.120 --> 00:18:55.280]  美國有一位浸信會的傳道人
[00:18:55.280 --> 00:18:58.880]  叫William Miller
[00:18:58.880 --> 00:19:02.720]  開始對基督復臨的道理產生興趣
[00:19:02.720 --> 00:19:04.800]  他研究聖經
[00:19:04.800 --> 00:19:07.800]  他以《但義理書》八章十四節
[00:19:07.800 --> 00:19:11.440]  認為這一節的寓言快要應驗了
[00:19:11.440 --> 00:19:13.440]  在1831年的時候
[00:19:13.440 --> 00:19:15.440]  Miller開始遊行報導
[00:19:15.440 --> 00:19:17.760]  寓言耶穌復臨的日期
[00:19:17.760 --> 00:19:20.560]  勸人應當悔改
[00:19:20.560 --> 00:19:23.160]  但是他幾次的寓言
[00:19:23.160 --> 00:19:25.000]  基督復臨的日子
[00:19:25.000 --> 00:19:27.240]  都沒有應驗
[00:19:27.240 --> 00:19:28.440]  怎麼辦呢?
[00:19:28.440 --> 00:19:29.920]  面子掛不住了
[00:19:29.920 --> 00:19:32.120]  於是就作個學說出來
[00:19:32.120 --> 00:19:34.160]  自圓其說
[00:19:34.160 --> 00:19:35.640]  只要說
[00:19:35.640 --> 00:19:36.760]  基督已經來了
[00:19:36.760 --> 00:19:38.440]  不過秘密再來
[00:19:38.440 --> 00:19:39.640]  很秘密的
[00:19:39.640 --> 00:19:42.200]  一部分的人已經被提走了
[00:19:42.200 --> 00:19:44.200]  你不懂的
[00:19:44.200 --> 00:19:47.920]  他也曾經推動過一個運動
[00:19:47.920 --> 00:19:50.280]  叫做「再臨運動」
[00:19:50.280 --> 00:19:53.600]  後來就影響了1863年成立的
[00:19:53.600 --> 00:19:56.840]  「基督復臨安息日會」
[00:19:56.840 --> 00:20:00.360]  我們今天也有
[00:20:00.360 --> 00:20:02.360]  叫做「Seven Day Adventist」
[00:20:02.360 --> 00:20:05.760]  就是這個教派
[00:20:05.760 --> 00:20:08.960]  在澳洲還有一個很小的教派
[00:20:08.960 --> 00:20:11.120]  叫做「Philadelphian」
[00:20:11.120 --> 00:20:14.160]  現在說起來
[00:20:14.160 --> 00:20:16.240]  可能三十多年前
[00:20:16.240 --> 00:20:17.720]  我工作的時候
[00:20:17.720 --> 00:20:20.400]  有一位同事屬於這一派
[00:20:20.400 --> 00:20:22.720]  他們也很有興趣
[00:20:22.720 --> 00:20:25.080]  研究聖經的寓言
[00:20:25.080 --> 00:20:27.520]  他當時幾乎肯定
[00:20:27.520 --> 00:20:30.760]  主耶穌二千年的時候就會再回來了
[00:20:30.760 --> 00:20:34.120]  我跟他有個辯論
[00:20:34.120 --> 00:20:36.840]  另外有一位韓國的牧師
[00:20:36.840 --> 00:20:41.120]  也曾經預言主耶穌在某一天會回來
[00:20:41.120 --> 00:20:42.720]  日期我不太記得了
[00:20:42.720 --> 00:20:45.240]  也是大約幾十年前
[00:20:45.240 --> 00:20:48.240]  在雪梨的
[00:20:48.240 --> 00:20:53.240]  因為我在雪梨的電視新聞報道看到這件事
[00:20:53.240 --> 00:20:59.680]  當時他預測耶穌哪一晚會再回來
[00:20:59.680 --> 00:21:02.280]  於是他鼓勵會友
[00:21:02.280 --> 00:21:03.440]  「耶穌再回來吧」
[00:21:03.440 --> 00:21:05.920]  「你們買好賣積了,沒有用的」
[00:21:05.920 --> 00:21:09.680]  那些賣積過期無效了
[00:21:09.680 --> 00:21:11.480]  結果那個日期到了
[00:21:11.480 --> 00:21:13.080]  那些弟兄姐妹
[00:21:13.080 --> 00:21:14.600]  如果有屋頂就走上屋頂
[00:21:14.600 --> 00:21:15.800]  等耶穌接他們
[00:21:15.800 --> 00:21:16.880]  結果沒有
[00:21:16.880 --> 00:21:18.880]  沒有發生
[00:21:18.880 --> 00:21:21.600]  那些韓國人喜歡打人
[00:21:21.600 --> 00:21:23.160]  比牧師還小
[00:21:23.160 --> 00:21:26.080]  所以就上了新聞
[00:21:26.080 --> 00:21:28.280]  所以主耶穌提醒門徒
[00:21:28.280 --> 00:21:30.480]  要小心
[00:21:30.480 --> 00:21:32.320]  無論什麼人告訴你
[00:21:32.320 --> 00:21:35.400]  在這裏或在那裏
[00:21:35.400 --> 00:21:40.960]  我相信無論是在某年某日
[00:21:40.960 --> 00:21:45.960]  「你們不要出去看也不要追隨他們」
