
[00:00:00.000 --> 00:00:03.000]  在致敬道之前,我們同心來祈禱
[00:07:19.000 --> 00:07:23.000]  然後熱帶風暴是洛克
[00:07:23.000 --> 00:07:28.000]  然後是強烈熱帶風暴是帕卡
[00:07:28.000 --> 00:07:31.000]  再一次10號風球
[00:07:31.000 --> 00:07:38.000]  8月20號登陸廣東珠海的強颱風
[00:07:38.000 --> 00:07:41.000]  記得名字嗎?
[00:07:41.000 --> 00:07:44.000]  天鴿
[00:07:44.000 --> 00:07:55.000]  在上一年8月可以連續3個星期的主日掛8號風球
[00:07:55.000 --> 00:08:00.000]  人生就是這樣充滿風浪
[00:08:00.000 --> 00:08:08.000]  我們要做好迎接風浪的準備
[00:08:08.000 --> 00:08:12.000]  人生有很多意料不到的事情
[00:08:12.000 --> 00:08:17.000]  這段時間我兒子都跟我說
[00:08:17.000 --> 00:08:26.000]  「爸爸,不要坐那麼多巴士,多坐地鐵吧,地鐵走很遠的」
[00:08:26.000 --> 00:08:30.000]  他說「巴士有針的」
[00:08:30.000 --> 00:08:36.000]  他說「那你看清楚一點才學下去吧」
[00:08:36.000 --> 00:08:39.000]  我們人生基本的信念
[00:08:39.000 --> 00:08:48.000]  就是去信了耶穌不代表是一帆風順
[00:08:48.000 --> 00:08:51.000]  門徒驚險的旅程
[00:08:51.000 --> 00:08:58.000]  是耶穌的邀請作為開始
[00:08:58.000 --> 00:09:01.000]  經文開初的時間
[00:09:01.000 --> 00:09:03.000]  在四章三十五節
[00:09:03.000 --> 00:09:06.000]  「當那天晚上耶穌對門徒說
[00:09:06.000 --> 00:09:12.000]  『我們到那邊吧』」
[00:09:12.000 --> 00:09:14.000]  這個海上歷險的旅程
[00:09:14.000 --> 00:09:23.000]  是耶穌自己去發出這個邀請
[00:09:23.000 --> 00:09:31.000]  這句話好像我們身歷其境
[00:09:31.000 --> 00:09:35.000]  當我們去進行婚前輔導的時間
[00:09:35.000 --> 00:09:40.000]  或者婚姻輔導的時間
[00:09:40.000 --> 00:09:43.000]  祂說「不如我們結婚吧」
[00:09:43.000 --> 00:09:46.000]  然後回頭
[00:09:46.000 --> 00:09:48.000]  借過一頭半個月的時間
[00:09:48.000 --> 00:09:51.000]  這些年輕人就回頭跟我說
[00:09:51.000 --> 00:09:55.000]  「黃泉道有沒有退貨?」
[00:09:55.000 --> 00:09:58.000]  他說「我沒有想過是怎樣的」
[00:09:58.000 --> 00:10:00.000]  「沒有想過那麼辛苦」
[00:10:00.000 --> 00:10:02.000]  「沒有想過那麼艱難的」
[00:10:02.000 --> 00:10:05.000]  「我已經跟你說過了」
[00:10:05.000 --> 00:10:08.000]  他說「說了歸說了」
[00:10:08.000 --> 00:10:11.000]  「沒有想過真的會這樣」
[00:10:11.000 --> 00:10:13.000]  他說「你說的事情」
[00:10:13.000 --> 00:10:15.000]  「我們已經有心理準備了」
[00:10:15.000 --> 00:10:17.000]  「不過怎樣?」
[00:10:17.000 --> 00:10:21.000]  他說「比我們預期更加厲害」
[00:10:21.000 --> 00:10:26.000]  同樣也有弟兄姊妹來跟我說
[00:10:26.000 --> 00:10:29.000]  在前一段時間小學派位之後
[00:10:29.000 --> 00:10:33.000]  他說「都派不到我心儀的學校」
[00:10:33.000 --> 00:10:34.000]  「我站在那裡很久了」
[00:10:34.000 --> 00:10:36.000]  「神都不聽我的祈禱」
[00:10:36.000 --> 00:10:38.000]  「我不回教會了」
[00:10:38.000 --> 00:10:41.000]  真的這樣跟我說
[00:10:41.000 --> 00:10:43.000]  「派不到你想選擇的學校」
[00:10:43.000 --> 00:10:44.000]  「就不回教會」
[00:10:44.000 --> 00:10:50.000]  「不相信嗎?」
[00:10:50.000 --> 00:10:54.000]  我記得有一年
[00:10:54.000 --> 00:11:00.000]  當我在教會侍奉的時候
[00:11:00.000 --> 00:11:05.000]  我跟家人在吃解慰飯
[00:11:05.000 --> 00:11:08.000]  我們幫他們辦安息禮拜
[00:11:08.000 --> 00:11:10.000]  然後火葬禮
[00:11:10.000 --> 00:11:12.000]  這個解慰飯
[00:11:12.000 --> 00:11:16.000]  我收到我太太的電話
[00:11:16.000 --> 00:11:17.000]  我太太跟我說
[00:11:17.000 --> 00:11:23.000]  「建雄當時懷孕三個月」
[00:11:23.000 --> 00:11:26.000]  牧師跟我說「你快點走」
[00:11:26.000 --> 00:11:30.000]  我馬上就去醫院
[00:11:30.000 --> 00:11:33.000]  去到醫院的時候
[00:11:33.000 --> 00:11:37.000]  太太說
[00:11:37.000 --> 00:11:43.000]  「孩子已經沒有了」
[00:11:43.000 --> 00:11:45.000]  我在那裡很奇怪
[00:11:45.000 --> 00:11:47.000]  或者很難過
[00:11:47.000 --> 00:11:52.000]  為甚麼會無端端有這樣的事情發生呢?
[00:11:52.000 --> 00:11:55.000]  一個星期之後
[00:11:55.000 --> 00:12:00.000]  我太太的姐姐又懷孕了
[00:12:00.000 --> 00:12:03.000]  又懷孕了三個月
[00:12:03.000 --> 00:12:08.000]  她們身邊有些不信的人來跟她說
[00:12:08.000 --> 00:12:10.000]  「你信耶穌嗎?」
[00:12:10.000 --> 00:12:13.000]  「為甚麼你的神不保佑呢?」
[00:12:13.000 --> 00:12:17.000]  「為甚麼會有這樣的事情發生呢?」
[00:12:17.000 --> 00:12:22.000]  我們只能默然不語
[00:12:22.000 --> 00:12:28.000]  我們仍然相信神正在掌管
[00:12:28.000 --> 00:12:37.000]  在聖經裡說到
[00:12:37.000 --> 00:12:40.000]  耶穌跟這群門徒
[00:12:40.000 --> 00:12:44.000]  來到海上歷險
[00:12:44.000 --> 00:12:50.000]  當門徒很竭力地讓他們船下沉的時候
[00:12:50.000 --> 00:12:58.000]  耶穌卻是在舵手的位置上來睡覺
[00:12:58.000 --> 00:13:02.000]  好像在這些經歷裡
[00:13:02.000 --> 00:13:05.000]  我們所相信的神
[00:13:05.000 --> 00:13:10.000]  好像默然不語
[00:13:10.000 --> 00:13:15.000]  民間宗教強調求平安
[00:13:15.000 --> 00:13:18.000]  心安理得
[00:13:18.000 --> 00:13:20.000]  民間宗教強調
[00:13:20.000 --> 00:13:27.000]  相信信仰或民間信仰的神靈
[00:13:27.000 --> 00:13:31.000]  能夠保佑家宅安寧
[00:13:31.000 --> 00:13:33.000]  可以保守信眾
[00:13:33.000 --> 00:13:37.000]  可以不受艱難
[00:13:37.000 --> 00:13:41.000]  但同時我們看到我們信仰
[00:13:41.000 --> 00:13:45.000]  我們信耶穌不代表借祂一帆風順
[00:13:45.000 --> 00:13:49.000]  仍然要經歷風浪
[00:13:49.000 --> 00:13:59.000]  在加里尼湖途中遇見大風浪
[00:13:59.000 --> 00:14:04.000]  本來是門徒去實踐信心的信靠
[00:14:04.000 --> 00:14:07.000]  但在這次考驗中
[00:14:07.000 --> 00:14:10.000]  門徒卻不能夠合格
[00:14:10.000 --> 00:14:13.000]  反而是遭耶穌譴責
[00:14:13.000 --> 00:14:16.000]  責備我們欠缺信心
[00:14:16.000 --> 00:14:22.000]  透過風浪或透過馬克福音的技術
[00:14:22.000 --> 00:14:26.000]  對於門徒或閱讀聖經的人
[00:14:26.000 --> 00:14:29.000]  我們能夠學到什麼呢?
[00:14:33.000 --> 00:14:39.000]  「沒有風雨,怎能顯出信心?」
[00:14:39.000 --> 00:14:41.000]  在這風雨中
[00:14:41.000 --> 00:14:47.000]  容若我們再次看到風雨同路的耶穌
[00:14:47.000 --> 00:14:50.000]  縱然耶穌基督邀請門徒
[00:14:50.000 --> 00:14:54.000]  一起來到海上的旅程
[00:14:54.000 --> 00:14:57.000]  門徒仍然會遇上風浪
[00:14:57.000 --> 00:15:00.000]  今天我們也是這樣
[00:15:00.000 --> 00:15:03.000]  忽然的風浪臨到我們的時間
[00:15:03.000 --> 00:15:08.000]  如果我們和我們所期望神的幫助
[00:15:08.000 --> 00:15:11.000]  或將風暴除去
[00:15:11.000 --> 00:15:13.000]  沒有即時出現的時間
[00:15:13.000 --> 00:15:17.000]  我們對神有沒有信心呢?
[00:15:17.000 --> 00:15:22.000]  真實的信心是
[00:15:22.000 --> 00:15:26.000]  就算神不將風浪平息
[00:15:26.000 --> 00:15:31.000]  我們仍然堅信神與我們同在
[00:15:31.000 --> 00:15:37.000]  祂能夠賜予我們內在的平安和能力
[00:15:37.000 --> 00:15:41.000]  在風浪中與耶穌同行
[00:15:41.000 --> 00:15:43.000]  可惜的是
[00:15:43.000 --> 00:15:47.000]  當我們每每遇上困難和風浪的時間
[00:15:47.000 --> 00:15:53.000]  我們總是忘記神與我們同在的事實
[00:15:53.000 --> 00:15:57.000]  正如門徒雖然知道主耶穌與他們同在
[00:15:57.000 --> 00:15:59.000]  同一艘船的裡面
[00:15:59.000 --> 00:16:01.000]  但仍然很害怕
[00:16:01.000 --> 00:16:06.000]  顯明他們不明白耶穌同在的能力
[00:16:06.000 --> 00:16:10.000]  也不能完全信靠耶穌
[00:16:10.000 --> 00:16:13.000]  耶穌睡著了
[00:16:13.000 --> 00:16:18.000]  就好像耶穌在放悠長假期
[00:16:18.000 --> 00:16:21.000]  或者信仰暫時失效
[00:16:21.000 --> 00:16:24.000]  正正是解釋了風暴強勁
[00:16:24.000 --> 00:16:28.000]  所以我們要叫醒耶穌
[00:16:28.000 --> 00:16:31.000]  就好像耶穌睡著了
[00:16:31.000 --> 00:16:32.000]  在放悠長假期
[00:16:32.000 --> 00:16:36.000]  叫醒祂來幫我們
[00:16:36.000 --> 00:16:38.000]  有時候遇到困難
[00:16:38.000 --> 00:16:41.000]  我們都會問神
[00:16:41.000 --> 00:16:44.000]  祢究竟去了哪裡呢?
[00:16:44.000 --> 00:16:46.000]  神啊,祢看到嗎?
[00:16:46.000 --> 00:16:50.000]  其實耶穌一直都在船上
[00:16:50.000 --> 00:16:52.000]  祢是門徒的信心
[00:16:52.000 --> 00:16:56.000]  隨著波浪在搖動
[00:16:56.000 --> 00:16:59.000]  讓我們將我們的眼目
[00:16:59.000 --> 00:17:03.000]  從外在的環境轉移到耶穌的身上
[00:17:03.000 --> 00:17:06.000]  耶穌一直沒有離開過我們
[00:17:06.000 --> 00:17:08.000]  與我們同行
[00:17:08.000 --> 00:17:11.000]  有一句說話可能大家都聽過
[00:17:11.000 --> 00:17:14.000]  「開人的盡頭」
[00:17:14.000 --> 00:17:16.000]  下一句是什麼呢?
[00:17:16.000 --> 00:17:18.000]  是神的開始
[00:17:18.000 --> 00:17:20.000]  是不是真的呢?
[00:17:20.000 --> 00:17:21.000]  開到盡頭
[00:17:21.000 --> 00:17:23.000]  神才出來
[00:17:23.000 --> 00:17:27.000]  其實耶穌一直都在船上的門徒
[00:17:27.000 --> 00:17:29.000]  是專業的漁夫
[00:17:29.000 --> 00:17:33.000]  在加利利湖打過無數次的魚
[00:17:33.000 --> 00:17:35.000]  一上船就怎樣呢?
[00:17:35.000 --> 00:17:37.000]  自己賣位了
[00:17:37.000 --> 00:17:38.000]  正式是怎樣呢?
[00:17:38.000 --> 00:17:40.000]  自動波浪
[00:17:40.000 --> 00:17:43.000]  耶穌枕著枕頭睡覺
[00:17:43.000 --> 00:17:45.000]  一方面是耶穌實在怎樣呢?
[00:17:45.000 --> 00:17:46.000]  太累了
[00:17:46.000 --> 00:17:48.000]  馬克福音四章一節要說
[00:17:48.000 --> 00:17:50.000]  耶穌在海邊教育了人
[00:17:50.000 --> 00:17:53.000]  說了解釋很多的比喻
[00:17:53.000 --> 00:17:56.000]  說了借去殺種的比喻
[00:17:56.000 --> 00:17:59.000]  斗底下的燈的比喻
[00:17:59.000 --> 00:18:02.000]  種子長大的比喻
[00:18:02.000 --> 00:18:05.000]  芥菜種的比喻
[00:18:05.000 --> 00:18:08.000]  然後在第三、三、四節說
[00:18:08.000 --> 00:18:10.000]  耶穌用許多的比喻
[00:18:10.000 --> 00:18:14.000]  照他們所能聽的對他們講道
[00:18:14.000 --> 00:18:15.000]  若不用比喻
[00:18:15.000 --> 00:18:17.000]  就不對他們講
[00:18:17.000 --> 00:18:18.000]  沒有人的時候
[00:18:18.000 --> 00:18:22.000]  就把一切的道給門徒聽
[00:18:22.000 --> 00:18:24.000]  即是耶穌一對眾人講道之後
[00:18:24.000 --> 00:18:26.000]  還有一場甚麼?
[00:18:26.000 --> 00:18:28.000]  還有一場雞精班
[00:18:28.000 --> 00:18:31.000]  還有一個去研讀
[00:18:31.000 --> 00:18:35.000]  特別給門徒去加班
[00:18:35.000 --> 00:18:37.000]  來做一次授課
[00:18:37.000 --> 00:18:39.000]  耶穌真是很累
[00:18:39.000 --> 00:18:41.000]  所以是怎樣呢?
[00:18:41.000 --> 00:18:44.000]  在這裡枕著枕頭睡覺
[00:18:44.000 --> 00:18:47.000]  同時反映門徒已經是怎樣?
[00:18:47.000 --> 00:18:49.000]  我自己搞得定
[00:18:49.000 --> 00:18:50.000]  耶穌不用理會
[00:18:50.000 --> 00:18:51.000]  自己睡覺
[00:18:51.000 --> 00:18:54.000]  到真是有需要的時間
[00:18:54.000 --> 00:18:57.000]  他覺得自己搞不定
[00:18:57.000 --> 00:18:58.000]  叫耶穌出來
[00:18:58.000 --> 00:19:04.000]  其實我們人生不也是一樣嗎?
[00:19:04.000 --> 00:19:09.000]  神和我們好像兩條的平衡線
[00:19:09.000 --> 00:19:11.000]  我們有我們的生活
[00:19:11.000 --> 00:19:13.000]  神有祂的忙碌
[00:19:13.000 --> 00:19:16.000]  祂有祂的陽關路
[00:19:16.000 --> 00:19:18.000]  我有我的獨木條
[00:19:18.000 --> 00:19:19.000]  即是你不要搞我
[00:19:19.000 --> 00:19:20.000]  我不要搞你
[00:19:20.000 --> 00:19:22.000]  平常就是怎樣?
[00:19:22.000 --> 00:19:23.000]  你還你
[00:19:23.000 --> 00:19:24.000]  我還我
[00:19:24.000 --> 00:19:25.000]  平衡線來的
[00:19:25.000 --> 00:19:26.000]  沒有甚麼交接
[00:19:26.000 --> 00:19:29.000]  也不會有甚麼衝突
[00:19:29.000 --> 00:19:30.000]  但何時需要
[00:19:30.000 --> 00:19:32.000]  這就是信仰
[00:19:32.000 --> 00:19:34.000]  就是當我們危難
[00:19:34.000 --> 00:19:35.000]  當我們遇到困難
[00:19:35.000 --> 00:19:36.000]  挑戰的時間
[00:19:36.000 --> 00:19:37.000]  我們會懂得禱告
[00:19:37.000 --> 00:19:39.000]  來倚靠神
[00:19:39.000 --> 00:19:41.000]  但平日都是怎樣?
[00:19:41.000 --> 00:19:42.000]  照常
[00:19:42.000 --> 00:19:44.000]  自己生活
[00:19:44.000 --> 00:19:47.000]  因為我自己搞得定
[00:19:47.000 --> 00:19:49.000]  「我若沒有風雨
[00:19:49.000 --> 00:19:51.000]  怎顯信心?」
[00:19:51.000 --> 00:19:55.000]  耶穌的門徒選擇去叫醒耶穌
[00:19:55.000 --> 00:19:57.000]  毫不客氣來詐問耶穌
[00:19:57.000 --> 00:20:01.000]  「你見到我們船快要沉了
[00:20:01.000 --> 00:20:04.000]  我們快要沒命了
[00:20:04.000 --> 00:20:06.000]  你是不是不理?」
[00:20:06.000 --> 00:20:08.000]  說到底
[00:20:08.000 --> 00:20:09.000]  說到尾
[00:20:09.000 --> 00:20:13.000]  是耶穌發起這次行程
[00:20:13.000 --> 00:20:15.000]  現在出到危急關頭
[00:20:15.000 --> 00:20:18.000]  為甚麼你仍然在睡覺?
[00:20:18.000 --> 00:20:21.000]  我們在跟風浪搏命
[00:20:21.000 --> 00:20:23.000]  你竟然在睡著了
[00:20:23.000 --> 00:20:26.000]  難怪門徒質疑
[00:20:26.000 --> 00:20:28.000]  來問耶穌
[00:20:28.000 --> 00:20:30.000]  到底是否關心他們?
[00:20:30.000 --> 00:20:34.000]  是否置他們生命不顧?
[00:20:34.000 --> 00:20:36.000]  但從經文裏面
[00:20:36.000 --> 00:20:38.000]  剛才所說的敘述
[00:20:38.000 --> 00:20:44.000]  耶穌用心教導這班門徒
[00:20:44.000 --> 00:20:47.000]  不斷叮嚀
[00:20:47.000 --> 00:20:49.000]  在眾人面前
[00:20:49.000 --> 00:20:52.000]  眾人之後
[00:20:52.000 --> 00:20:58.000]  耶穌放足心機在門徒身上
[00:20:58.000 --> 00:21:00.000]  在風暴風雨中
[00:21:00.000 --> 00:21:02.000]  船快要下沉了
[00:21:02.000 --> 00:21:08.000]  門徒先來到醒悟他們的技能、知識、經驗
[00:21:08.000 --> 00:21:10.000]  一點都救不了自己
[00:21:10.000 --> 00:21:12.000]  原來跟了耶穌這麼久
[00:21:12.000 --> 00:21:15.000]  一直信靠的對象是誰?
[00:21:15.000 --> 00:21:17.000]  依然是自己
[00:21:17.000 --> 00:21:19.000]  經歷人的不能
[00:21:19.000 --> 00:21:23.000]  先會懂得尋求神的大能
[00:21:23.000 --> 00:21:25.000]  藉著風雨
[00:21:25.000 --> 00:21:31.000]  他們知道要轉移信心的對象
[00:21:31.000 --> 00:21:35.000]  藉著風雨鍛鍊信心
[00:21:35.000 --> 00:21:38.000]  耶穌平靜風浪
[00:21:38.000 --> 00:21:46.000]  卻不讓門徒在剛剛遇到的危險經驗裏
[00:21:46.000 --> 00:21:50.000]  就這樣白白走失
[00:21:50.000 --> 00:21:54.000]  如果不是門徒
[00:21:54.000 --> 00:21:56.000]  就白白辛苦了
[00:21:56.000 --> 00:22:00.000]  耶穌藉著反問引導門徒
[00:22:00.000 --> 00:22:07.000]  去了一次探索他們心靈的狀況
[00:22:07.000 --> 00:22:13.000]  你猜門徒知道自己害怕嗎?
[00:22:13.000 --> 00:22:20.000]  你猜這班門徒知道自己沒有信心嗎?
[00:22:20.000 --> 00:22:23.000]  遇到危險
[00:22:23.000 --> 00:22:25.000]  害怕是自然的事
[00:22:25.000 --> 00:22:28.000]  在船快要下沉了
[00:22:28.000 --> 00:22:32.000]  一切行動都是自然的反應
[00:22:32.000 --> 00:22:35.000]  快些把船靠穩了
[00:22:35.000 --> 00:22:41.000]  忙著把水倒出船外
[00:22:41.000 --> 00:22:43.000]  他們一直倒
[00:22:43.000 --> 00:22:45.000]  水一直湧進來
[00:22:45.000 --> 00:22:46.000]  水一直撥出去
[00:22:46.000 --> 00:22:48.000]  水一直湧進來
[00:22:48.000 --> 00:22:51.000]  不單止船的水沒有減少
[00:22:51.000 --> 00:22:54.000]  越撥水就越多
[00:22:54.000 --> 00:23:00.000]  那不害怕嗎?不戰鬥嗎?
[00:23:00.000 --> 00:23:03.000]  慌忙地趕著叫醒耶穌
[00:23:03.000 --> 00:23:06.000]  憤怒地來責問祂
[00:23:06.000 --> 00:23:08.000]  其實在當時的情景
[00:23:08.000 --> 00:23:11.000]  這是自然的反應
[00:23:11.000 --> 00:23:13.000]  是條件的反射
[00:23:13.000 --> 00:23:18.000]  不經大腦
[00:23:18.000 --> 00:23:20.000]  為什麼還是膽怯?
[00:23:20.000 --> 00:23:22.000]  你們為什麼還沒有信心?
[00:23:22.000 --> 00:23:25.000]  耶穌提問門徒
[00:23:25.000 --> 00:23:28.000]  來將從外在的風浪
[00:23:28.000 --> 00:23:31.000]  轉移內心的風浪
[00:23:31.000 --> 00:23:34.000]  原來我們在膽戰
[00:23:34.000 --> 00:23:36.000]  在心驚
[00:23:36.000 --> 00:23:41.000]  原來我們一點信心都沒有
[00:23:41.000 --> 00:23:44.000]  耶穌責備門徒沒有信心
[00:23:44.000 --> 00:23:46.000]  祂責備得對
[00:23:46.000 --> 00:23:49.000]  因為祂們只見到風浪很巨大
[00:23:49.000 --> 00:23:51.000]  快要失控
[00:23:51.000 --> 00:23:55.000]  但看不到主人在風浪裡
[00:23:55.000 --> 00:23:57.000]  安靜穩妥
[00:23:57.000 --> 00:23:59.000]  簡直睡著了
[00:23:59.000 --> 00:24:01.000]  如果真的沉船
[00:24:01.000 --> 00:24:04.000]  正常來說誰會先死?
[00:24:04.000 --> 00:24:08.000]  正常當然是睡著的人先死
[00:24:08.000 --> 00:24:10.000]  但耶穌在風浪中
[00:24:10.000 --> 00:24:14.000]  仍然一點驚慌都沒有
[00:24:14.000 --> 00:24:18.000]  當你們以為風浪不似預期
[00:24:18.000 --> 00:24:20.000]  生死源於一線
[00:24:20.000 --> 00:24:22.000]  船快來沉的時候
[00:24:22.000 --> 00:24:26.000]  忘記了一位比風浪更大的
[00:24:26.000 --> 00:24:29.000]  與你同坐一條船
[00:24:29.000 --> 00:24:31.000]  更大的風浪
[00:24:31.000 --> 00:24:35.000]  都不能夠吹翻這條船
[00:24:35.000 --> 00:24:37.000]  很多時候
[00:24:37.000 --> 00:24:41.000]  我們生活遇到失控的情況
[00:24:41.000 --> 00:24:43.000]  我們都缺乏信心
[00:24:43.000 --> 00:24:44.000]  是因為我們覺得
[00:24:44.000 --> 00:24:47.000]  神沒有用我們所想像
[00:24:47.000 --> 00:24:49.000]  我們所期望的方法
[00:24:49.000 --> 00:24:52.000]  去拯救我們
[00:24:52.000 --> 00:24:54.000]  我們覺得神不可靠
[00:24:54.000 --> 00:24:56.000]  因為神沒有按照
[00:24:56.000 --> 00:24:59.000]  我們所想像的期望方法
[00:24:59.000 --> 00:25:04.000]  去拯救幫助我們
[00:25:04.000 --> 00:25:07.000]  我們覺得神就不在
[00:25:07.000 --> 00:25:10.000]  我們覺得神就不幫我們
[00:25:10.000 --> 00:25:11.000]  我們需要知道
[00:25:11.000 --> 00:25:14.000]  信心不是建立在
[00:25:14.000 --> 00:25:18.000]  神對我們期望的結果
[00:25:18.000 --> 00:25:22.000]  而是神一直在掌管這件事情
[00:25:22.000 --> 00:25:27.000]  縱然我們所面對的事情
[00:25:27.000 --> 00:25:30.000]  不像我們預期
[00:25:30.000 --> 00:25:34.000]  人和事有失控的時間
[00:25:34.000 --> 00:25:36.000]  我們仍然相信
