
[00:00:00.000 --> 00:00:02.000]  我們做一個禱告
[00:01:27.000 --> 00:01:29.000]  很明顯人類歷史上
[00:01:29.000 --> 00:01:31.000]  這兩個就是最重要的人
[00:01:31.000 --> 00:01:34.000]  這兩個不但只是一個人
[00:01:34.000 --> 00:01:35.000]  亞當是一個人
[00:01:35.000 --> 00:01:36.000]  耶穌是一個人
[00:01:36.000 --> 00:01:40.000]  這兩個人也是代表兩種的人類
[00:01:40.000 --> 00:01:42.000]  有些是屬亞當的人類
[00:01:42.000 --> 00:01:44.000]  有些是屬基督
[00:01:44.000 --> 00:01:46.000]  屬耶穌的人類
[00:01:46.000 --> 00:01:49.000]  寶羅用這兩個人類的比對
[00:01:49.000 --> 00:01:51.000]  亞當的人類是怎樣的
[00:01:51.000 --> 00:01:52.000]  耶穌的人類是怎樣的
[00:01:52.000 --> 00:01:54.000]  亞當做了甚麼
[00:01:54.000 --> 00:01:55.000]  耶穌又為我們做了甚麼
[00:01:55.000 --> 00:01:56.000]  很相似
[00:01:56.000 --> 00:01:58.000]  大概的輪廓就是這樣
[00:01:58.000 --> 00:02:00.000]  比較耶穌和亞當
[00:02:00.000 --> 00:02:02.000]  如果分開三段
[00:02:02.000 --> 00:02:04.000]  基本上大概12至14節
[00:02:04.000 --> 00:02:08.000]  跟你說亞當和耶穌是差不多的
[00:02:08.000 --> 00:02:11.000]  耶穌做的事像亞當做的事
[00:02:11.000 --> 00:02:14.000]  不過15至17節
[00:02:14.000 --> 00:02:16.000]  告訴你其實又不相似
[00:02:16.000 --> 00:02:19.000]  耶穌做的事比亞當威風很多
[00:02:19.000 --> 00:02:20.000]  比他厲害
[00:02:20.000 --> 00:02:21.000]  怎麼能夠比較
[00:02:21.000 --> 00:02:23.000]  亞當怎麼能夠跟耶穌比較
[00:02:23.000 --> 00:02:28.000]  所以15至17節就說不相似
[00:02:28.000 --> 00:02:34.000]  不過18至21節就回到12至14節還沒說完的說話
[00:02:34.000 --> 00:02:36.000]  雖然耶穌比亞當厲害很多
[00:02:36.000 --> 00:02:38.000]  不過其實都相似
[00:02:38.000 --> 00:02:41.000]  他們所做的事或者他們成就的事都是相似的
[00:02:41.000 --> 00:02:43.000]  又相似又不相似又相似
[00:02:43.000 --> 00:02:46.000]  所以保羅就在裡面爭論
[00:02:46.000 --> 00:02:48.000]  為什麼要拼在一起
[00:02:48.000 --> 00:02:50.000]  保羅很想說耶穌是像亞當
[00:02:50.000 --> 00:02:52.000]  不過又要告訴你
[00:02:52.000 --> 00:02:53.000]  不要搞錯
[00:02:53.000 --> 00:02:54.000]  不是十足十的相似
[00:02:54.000 --> 00:02:56.000]  只是有些東西相似
[00:02:56.000 --> 00:02:58.000]  我們就要看一下
[00:02:58.000 --> 00:02:59.000]  有些什麼相似
[00:02:59.000 --> 00:03:00.000]  有些什麼不相似
[00:03:00.000 --> 00:03:03.000]  不過還沒進入12節之前
[00:03:03.000 --> 00:03:05.000]  先說一點
[00:03:05.000 --> 00:03:08.000]  其實12至21節的目的是什麼呢
[00:03:08.000 --> 00:03:11.000]  就是說保羅為什麼說到這裡
[00:03:11.000 --> 00:03:14.000]  突然要提亞當這個問題呢
[00:03:14.000 --> 00:03:18.000]  因為保羅一直從第一章到第五章十一節
[00:03:18.000 --> 00:03:20.000]  希望大家還記得
[00:03:20.000 --> 00:03:24.000]  羅馬書是說恩信稱義的道理
[00:03:24.000 --> 00:03:27.000]  他一直都沒有提到亞當
[00:03:27.000 --> 00:03:29.000]  總之都是說世人都是罪人
[00:03:29.000 --> 00:03:31.000]  頭三章
[00:03:31.000 --> 00:03:33.000]  第四章就是阿伯拉罕的例子
[00:03:33.000 --> 00:03:35.000]  連阿伯拉罕都是恩信稱義
[00:03:35.000 --> 00:03:37.000]  都不是因行為稱義
[00:03:37.000 --> 00:03:40.000]  第五章上半段
[00:03:40.000 --> 00:03:42.000]  如果你還記得
[00:03:42.000 --> 00:03:45.000]  上次跟你說了三個誇口
[00:03:45.000 --> 00:03:48.000]  我們在眾患難之中都能夠誇口
[00:03:48.000 --> 00:03:50.000]  是因為主耶穌基督的恩惠
[00:03:50.000 --> 00:03:53.000]  上次或者上一段經文的結束
[00:03:53.000 --> 00:03:55.000]  就是五章十一節
[00:03:55.000 --> 00:03:56.000]  不但如此
[00:03:56.000 --> 00:03:58.000]  我們直著我主耶穌基督
[00:03:58.000 --> 00:04:00.000]  德與臣和好
[00:04:00.000 --> 00:04:01.000]  有則直著他
[00:04:01.000 --> 00:04:03.000]  以臣為樂
[00:04:03.000 --> 00:04:05.000]  上次就跟你說過
[00:04:05.000 --> 00:04:06.000]  以臣為樂
[00:04:06.000 --> 00:04:08.000]  這四個字
[00:04:08.000 --> 00:04:10.000]  直接的翻譯就是
[00:04:10.000 --> 00:04:11.000]  誇口臣
[00:04:11.000 --> 00:04:12.000]  我們誇口
[00:04:12.000 --> 00:04:14.000]  在基督裡我們誇口臣
[00:04:14.000 --> 00:04:17.000]  因為我們已經接受了和好
[00:04:17.000 --> 00:04:19.000]  或者復和
[00:04:19.000 --> 00:04:20.000]  也可以翻譯
[00:04:20.000 --> 00:04:22.000]  已經得到復和
[00:04:22.000 --> 00:04:24.000]  所以十一節的結尾
[00:04:24.000 --> 00:04:26.000]  或者五章一到十一節的結尾
[00:04:26.000 --> 00:04:28.000]  就是誇口這件事
[00:04:28.000 --> 00:04:30.000]  我們要誇口
[00:04:30.000 --> 00:04:32.000]  就是臣的恩典的偉大
[00:04:32.000 --> 00:04:33.000]  在這個恩典裡
[00:04:33.000 --> 00:04:35.000]  我們得到了復和
[00:04:35.000 --> 00:04:37.000]  或者和好了
[00:04:37.000 --> 00:04:39.000]  所以其實五章十二節到耶一節
[00:04:39.000 --> 00:04:41.000]  其實是一個
[00:04:41.000 --> 00:04:42.000]  Doxology
[00:04:42.000 --> 00:04:43.000]  是一個讚美
[00:04:43.000 --> 00:04:46.000]  其實保羅是繼續十一節在讚美
[00:04:46.000 --> 00:04:48.000]  到底我們誇什麼呢?
[00:04:48.000 --> 00:04:50.000]  保羅叫我們誇口臣
[00:04:50.000 --> 00:04:53.000]  到底臣所做的事
[00:04:53.000 --> 00:04:57.000]  有什麼值得我們去誇口呢?
[00:04:57.000 --> 00:04:59.000]  所以十二到耶一節
[00:04:59.000 --> 00:05:00.000]  其實就是在解釋
[00:05:00.000 --> 00:05:02.000]  到底臣做的事
[00:05:02.000 --> 00:05:04.000]  或者復和或者和好
[00:05:04.000 --> 00:05:07.000]  到底是怎樣偉大呢?
[00:05:07.000 --> 00:05:11.000]  偉大到我們要整天誇口這件事
[00:05:11.000 --> 00:05:13.000]  不過保羅是一個
[00:05:13.000 --> 00:05:15.000]  很有邏輯思維的人
[00:05:15.000 --> 00:05:17.000]  所以連他讚的東西
[00:05:17.000 --> 00:05:19.000]  都讚得很複雜
[00:05:19.000 --> 00:05:21.000]  有時讚老婆
[00:05:21.000 --> 00:05:23.000]  你老婆聽不聽得懂你的讚美呢?
[00:05:23.000 --> 00:05:26.000]  保羅讚臣都讚得我們都拗頭
[00:05:26.000 --> 00:05:28.000]  他到底在讚什麼呢?
[00:05:28.000 --> 00:05:30.000]  我們就嘗試了解一下
[00:05:30.000 --> 00:05:32.000]  到底保羅在讚什麼呢?
[00:05:32.000 --> 00:05:36.000]  說臣的行為有什麼值得我們誇呢?
[00:05:36.000 --> 00:05:38.000]  五章十二節開始
[00:05:38.000 --> 00:05:40.000]  這是聖經裡面
[00:05:40.000 --> 00:05:43.000]  其中一節最難搞的經文
[00:05:43.000 --> 00:05:45.000]  無數的爭議
[00:05:45.000 --> 00:05:47.000]  都在這一節的經文上
[00:05:47.000 --> 00:05:49.000]  教會傳統上爭辯過
[00:05:49.000 --> 00:05:51.000]  十二節
[00:05:51.000 --> 00:05:54.000]  就如罪是從一人入了世界
[00:05:54.000 --> 00:05:56.000]  死又是從罪來的
[00:05:56.000 --> 00:05:59.000]  於是死就臨到眾人
[00:05:59.000 --> 00:06:01.000]  因為眾人都犯了罪
[00:06:01.000 --> 00:06:05.000]  這裡有幾個助詞
[00:06:05.000 --> 00:06:07.000]  看上去沒什麼特別
[00:06:07.000 --> 00:06:09.000]  你仔細想想
[00:06:09.000 --> 00:06:11.000]  不知道這些助詞在做什麼
[00:06:11.000 --> 00:06:13.000]  咒語
[00:06:13.000 --> 00:06:15.000]  其實保羅這裡
[00:06:15.000 --> 00:06:17.000]  第一句咒語
[00:06:17.000 --> 00:06:19.000]  你知道保羅正在做一個比較
[00:06:19.000 --> 00:06:21.000]  中文是咒語
[00:06:21.000 --> 00:06:22.000]  希臘文學
[00:06:22.000 --> 00:06:24.000]  你預備有個比較
[00:06:24.000 --> 00:06:26.000]  比較哪兩樣東西呢?
[00:06:26.000 --> 00:06:28.000]  比較當然是兩樣東西
[00:06:28.000 --> 00:06:30.000]  第一樣就是從一人入了世界
[00:06:30.000 --> 00:06:32.000]  罪是從一人入了世界
[00:06:32.000 --> 00:06:34.000]  保羅這裡沒有說名字
[00:06:34.000 --> 00:06:36.000]  不過你都知道
[00:06:36.000 --> 00:06:38.000]  他的讀者個個都知道
[00:06:38.000 --> 00:06:40.000]  罪是從一人入了世界
[00:06:40.000 --> 00:06:42.000]  那個當然是說亞當
[00:06:42.000 --> 00:06:44.000]  所以頭半句就說了亞當
[00:06:44.000 --> 00:06:46.000]  你就期待
[00:06:46.000 --> 00:06:48.000]  就如亞當做了什麼
[00:06:48.000 --> 00:06:50.000]  基督也做了什麼
[00:06:50.000 --> 00:06:52.000]  你會期待有下一半
[00:06:52.000 --> 00:06:55.000]  不過保羅寫完十二節就斷了
[00:06:55.000 --> 00:06:57.000]  他沒有寫下一半
[00:06:57.000 --> 00:07:00.000]  要去到十八節才說下一半
[00:07:00.000 --> 00:07:02.000]  因為他覺得說完十二節
[00:07:02.000 --> 00:07:04.000]  上半節他覺得有些東西要解釋
[00:07:04.000 --> 00:07:06.000]  解釋了幾節之後
[00:07:06.000 --> 00:07:08.000]  十八節才回來
[00:07:08.000 --> 00:07:10.000]  總之就如亞當做了些什麼
[00:07:10.000 --> 00:07:12.000]  亞當做了些什麼呢?
[00:07:12.000 --> 00:07:14.000]  這裡就說
[00:07:14.000 --> 00:07:18.000]  罪是從亞當一個人入了世界
[00:07:18.000 --> 00:07:21.000]  第一句已經令你呆一呆
[00:07:21.000 --> 00:07:22.000]  想一想
[00:07:22.000 --> 00:07:25.000]  罪是從亞當入了世界
[00:07:25.000 --> 00:07:27.000]  亞當搞了些什麼
[00:07:27.000 --> 00:07:29.000]  搞到罪入了來呢?
[00:07:29.000 --> 00:07:30.000]  這個就明顯了
[00:07:30.000 --> 00:07:31.000]  他吃了禁果
[00:07:31.000 --> 00:07:32.000]  這個容易明白
[00:07:32.000 --> 00:07:34.000]  不過難明的就是
[00:07:34.000 --> 00:07:37.000]  如果保羅說
[00:07:37.000 --> 00:07:39.000]  罪是從亞當的時候
[00:07:39.000 --> 00:07:41.000]  入了世界
[00:07:41.000 --> 00:07:44.000]  即是說亞當未犯罪之前
[00:07:44.000 --> 00:07:47.000]  罪已經在某個地方
[00:07:47.000 --> 00:07:49.000]  不在這個世界裡面
[00:07:49.000 --> 00:07:51.000]  假如我告訴你
[00:07:51.000 --> 00:07:53.000]  雷敬業八點半的時候
[00:07:53.000 --> 00:07:55.000]  走進了禮堂
[00:07:55.000 --> 00:07:57.000]  你就知道八點半之前
[00:07:57.000 --> 00:07:59.000]  雷敬業還沒有在禮堂
[00:07:59.000 --> 00:08:00.000]  不過就在禮堂外面
[00:08:00.000 --> 00:08:02.000]  所以八點半就走進來了
[00:08:02.000 --> 00:08:03.000]  如果八點半之前
[00:08:03.000 --> 00:08:05.000]  雷敬業還沒有存在的話
[00:08:05.000 --> 00:08:06.000]  到八點半
[00:08:06.000 --> 00:08:07.000]  一下子空氣中
[00:08:07.000 --> 00:08:09.000]  爆了一個雷敬業出來
[00:08:09.000 --> 00:08:10.000]  你就不會說
[00:08:10.000 --> 00:08:13.000]  雷敬業八點半走進禮堂
[00:08:13.000 --> 00:08:14.000]  你就說雷敬業八點半
[00:08:14.000 --> 00:08:16.000]  忽然間爆了出來
[00:08:16.000 --> 00:08:17.000]  所以到底
[00:08:17.000 --> 00:08:19.000]  罪未入這個世界
[00:08:19.000 --> 00:08:21.000]  即是說亞當未犯罪之前
[00:08:21.000 --> 00:08:23.000]  罪在哪裡呢
[00:08:23.000 --> 00:08:25.000]  它不在這個世界裡面
[00:08:25.000 --> 00:08:26.000]  它在某個地方
[00:08:26.000 --> 00:08:27.000]  不知道在哪裡
[00:08:27.000 --> 00:08:28.000]  在哪裡呢
[00:08:28.000 --> 00:08:29.000]  又可以爭議了
[00:08:29.000 --> 00:08:31.000]  有些教會傳統就說
[00:08:31.000 --> 00:08:33.000]  因為已經天使墮落了
[00:08:33.000 --> 00:08:34.000]  從天使的世界
[00:08:34.000 --> 00:08:36.000]  入到我們的世界
[00:08:36.000 --> 00:08:38.000]  不知道是不是保羅的意思
[00:08:38.000 --> 00:08:40.000]  總之保羅就是
[00:08:40.000 --> 00:08:41.000]  他也沒有詳細解釋
[00:08:41.000 --> 00:08:42.000]  總之他就說
[00:08:42.000 --> 00:08:44.000]  亞當未犯罪之前
[00:08:44.000 --> 00:08:46.000]  罪作為一種權勢
[00:08:46.000 --> 00:08:48.000]  已經在這裡了
[00:08:48.000 --> 00:08:50.000]  不過因為亞當犯了罪的緣故
[00:08:50.000 --> 00:08:51.000]  他的權勢
[00:08:51.000 --> 00:08:52.000]  罪的權勢
[00:08:52.000 --> 00:08:55.000]  就伸延到這個世界裡面了
[00:08:55.000 --> 00:08:57.000]  接著下一句
[00:08:57.000 --> 00:08:59.000]  死又是同罪來的
[00:08:59.000 --> 00:09:00.000]  又是難解了
[00:09:00.000 --> 00:09:02.000]  死就是同罪來的
[00:09:02.000 --> 00:09:03.000]  那是不是說
[00:09:03.000 --> 00:09:05.000]  沒有罪就沒有死呢
[00:09:05.000 --> 00:09:06.000]  是不是說亞當
[00:09:06.000 --> 00:09:08.000]  不吃禁果的話
[00:09:08.000 --> 00:09:09.000]  假如亞當聽神的話
[00:09:09.000 --> 00:09:12.000]  亞當就不會死的呢
[00:09:12.000 --> 00:09:15.000]  這個又是教會很多的爭議
[00:09:15.000 --> 00:09:16.000]  因為
[00:09:16.000 --> 00:09:19.000]  譬如你在創世紀第一章第二章
[00:09:19.000 --> 00:09:20.000]  是不是亞當
[00:09:20.000 --> 00:09:21.000]  神的本意
[00:09:21.000 --> 00:09:24.000]  是亞當永遠活在伊甸園的呢
[00:09:24.000 --> 00:09:26.000]  因為就算亞當不犯罪
[00:09:26.000 --> 00:09:27.000]  其實亞當
[00:09:27.000 --> 00:09:29.000]  在伊甸園活到某一個年紀
[00:09:29.000 --> 00:09:30.000]  好像以洛那樣
[00:09:30.000 --> 00:09:31.000]  九百多歲那樣
[00:09:31.000 --> 00:09:34.000]  可能神都接他上天的了
[00:09:34.000 --> 00:09:36.000]  因為九百多歲在地上
[00:09:36.000 --> 00:09:38.000]  神就說亞當用來耕田
[00:09:38.000 --> 00:09:39.000]  耕了九百多年田
[00:09:39.000 --> 00:09:40.000]  什麼都耕了
[00:09:40.000 --> 00:09:42.000]  就算打遊戲機都打到悶到吐
[00:09:42.000 --> 00:09:44.000]  打了九百多年遊戲機
[00:09:44.000 --> 00:09:45.000]  會不會
[00:09:45.000 --> 00:09:47.000]  如果亞當不犯罪
[00:09:47.000 --> 00:09:48.000]  到他九百多歲的時候
[00:09:48.000 --> 00:09:49.000]  就會開個派對
[00:09:49.000 --> 00:09:50.000]  玩夠了
[00:09:50.000 --> 00:09:51.000]  這個世界
[00:09:51.000 --> 00:09:52.000]  我上天了
[00:09:52.000 --> 00:09:53.000]  大家好慶祝
[00:09:53.000 --> 00:09:54.000]  歡送亞當上天
[00:09:54.000 --> 00:09:55.000]  為什麼呢
[00:09:55.000 --> 00:09:56.000]  不知道
[00:09:56.000 --> 00:09:58.000]  不過保羅在這裡總之強調
[00:09:58.000 --> 00:10:01.000]  如果你廣義一點去看
[00:10:01.000 --> 00:10:02.000]  死這件事
[00:10:02.000 --> 00:10:03.000]  不單單只是說
[00:10:03.000 --> 00:10:05.000]  我們要離開世界
[00:10:05.000 --> 00:10:08.000]  而是說死亡那種悲哀
[00:10:08.000 --> 00:10:10.000]  或者死亡那種力量
[00:10:10.000 --> 00:10:14.000]  起碼我們今天對死亡那種體驗
[00:10:14.000 --> 00:10:16.000]  那種分離的痛苦
[00:10:16.000 --> 00:10:18.000]  那種恐懼
[00:10:18.000 --> 00:10:20.000]  那種不知道怎麼辦
[00:10:20.000 --> 00:10:21.000]  你忽然間知道
[00:10:21.000 --> 00:10:23.000]  譬如你還有三個月的命
[00:10:23.000 --> 00:10:25.000]  那種帶來的恐懼
[00:10:25.000 --> 00:10:26.000]  那種意外
[00:10:26.000 --> 00:10:29.000]  這種整個的經驗
[00:10:29.000 --> 00:10:30.000]  保羅就說得很清楚
[00:10:30.000 --> 00:10:32.000]  這個是因為有罪的緣故
[00:10:32.000 --> 00:10:35.000]  我們才會這樣去經歷死
[00:10:35.000 --> 00:10:36.000]  經歷死亡
[00:10:36.000 --> 00:10:37.000]  是一種恐懼
[00:10:37.000 --> 00:10:38.000]  一種意外
[00:10:38.000 --> 00:10:40.000]  一種我們不受我們的控制
[00:10:40.000 --> 00:10:42.000]  侵蝕我們的力量
[00:10:42.000 --> 00:10:44.000]  亞當犯了罪
[00:10:44.000 --> 00:10:47.000]  死就變成這樣
[00:10:47.000 --> 00:10:50.000]  下面那句就更加難解
[00:10:50.000 --> 00:10:52.000]  於是死就臨到眾人
[00:10:52.000 --> 00:10:56.000]  從我們生理的角度來看
[00:10:56.000 --> 00:10:58.000]  這句就沒有什麼問題
[00:10:58.000 --> 00:10:59.000]  死就臨了眾人
[00:10:59.000 --> 00:11:01.000]  你和我都知道
[00:11:01.000 --> 00:11:02.000]  我們每個人都要死
[00:11:02.000 --> 00:11:05.000]  不過保羅在裡面其實在說
[00:11:05.000 --> 00:11:09.000]  亞當的死和我們的死有什麼關係
[00:11:09.000 --> 00:11:11.000]  為什麼亞當死
[00:11:11.000 --> 00:11:13.000]  假設亞當犯了罪
[00:11:13.000 --> 00:11:14.000]  所以他經歷死亡
[00:11:14.000 --> 00:11:15.000]  恐懼的死亡
[00:11:15.000 --> 00:11:17.000]  亞當有什麼經歷
[00:11:17.000 --> 00:11:20.000]  為什麼要搞到我們有這樣的經歷呢
[00:11:20.000 --> 00:11:23.000]  如果說一個比喻
[00:11:23.000 --> 00:11:25.000]  譬如舉個例子來說
[00:11:25.000 --> 00:11:28.000]  我在忠臣講了一個大話
[00:11:28.000 --> 00:11:30.000]  於是司徑院長很生氣
[00:11:30.000 --> 00:11:31.000]  解僱了我
[00:11:31.000 --> 00:11:32.000]  然後司徑就說
[00:11:32.000 --> 00:11:34.000]  神學佬都是講大話的
[00:11:34.000 --> 00:11:37.000]  解僱雷敬業就要解僱李耀坤
[00:11:37.000 --> 00:11:39.000]  你就覺得很不公平
[00:11:39.000 --> 00:11:40.000]  沒有理由
[00:11:40.000 --> 00:11:42.000]  他一個人的錯誤
[00:11:42.000 --> 00:11:44.000]  為什麼要燒掉整船人呢
[00:11:44.000 --> 00:11:47.000]  到底亞當的死和我的死
[00:11:47.000 --> 00:11:50.000]  你和我的死有什麼關係呢
[00:11:50.000 --> 00:11:52.000]  保羅似乎解釋了
[00:11:52.000 --> 00:11:53.000]  但是沒有解釋
[00:11:53.000 --> 00:11:55.000]  保羅說為什麼我和你都要死呢
[00:11:55.000 --> 00:11:57.000]  因為眾人都犯了罪
[00:11:57.000 --> 00:11:59.000]  其實我們都有罪
[00:11:59.000 --> 00:12:01.000]  不過因為這個字
[00:12:01.000 --> 00:12:04.000]  如果你有機會看學術的文章
[00:12:04.000 --> 00:12:05.000]  有本叫ICC
[00:12:05.000 --> 00:12:06.000]  有本叫Cranfield
[00:12:06.000 --> 00:12:08.000]  列了九個解釋
[00:12:08.000 --> 00:12:12.000]  因為希臘文有九個不同的可能性
[00:12:12.000 --> 00:12:13.000]  為什麼呢
[00:12:13.000 --> 00:12:15.000]  今天不會跟你講這些
[00:12:15.000 --> 00:12:17.000]  九個是什麼
[00:12:17.000 --> 00:12:18.000]  不過總之
[00:12:18.000 --> 00:12:20.000]  一直在討論的問題就是
[00:12:20.000 --> 00:12:21.000]  到底這個因為
[00:12:21.000 --> 00:12:22.000]  保羅在講
[00:12:22.000 --> 00:12:24.000]  是不是逆因為是一個問題
[00:12:24.000 --> 00:12:25.000]  就算你逆了因為
[00:12:25.000 --> 00:12:27.000]  這個因為是什麼意思呢
[00:12:27.000 --> 00:12:29.000]  重點是這樣的
[00:12:29.000 --> 00:12:31.000]  如果你說
[00:12:31.000 --> 00:12:32.000]  如果保羅
[00:12:32.000 --> 00:12:33.000]  你認為保羅在講
[00:12:33.000 --> 00:12:36.000]  我們每個人都犯了我們的罪
[00:12:36.000 --> 00:12:38.000]  所以我們就要死
[00:12:38.000 --> 00:12:40.000]  如果是這樣的話
[00:12:40.000 --> 00:12:42.000]  好像和亞當沒有什麼關係
[00:12:42.000 --> 00:12:43.000]  我們和亞當的關係
[00:12:43.000 --> 00:12:45.000]  唯一就是我們像他
[00:12:45.000 --> 00:12:46.000]  他犯了罪他死
[00:12:46.000 --> 00:12:48.000]  我犯了罪我死
[00:12:48.000 --> 00:12:49.000]  但保羅在這裡的意思
[00:12:49.000 --> 00:12:51.000]  好像不是在講這件事
[00:12:51.000 --> 00:12:53.000]  他是在講亞當
[00:12:53.000 --> 00:12:55.000]  一個人的決定
[00:12:55.000 --> 00:12:58.000]  影響了我們所有人的命運
[00:12:58.000 --> 00:13:00.000]  不是單單像的問題
[00:13:00.000 --> 00:13:01.000]  不是我吃東西噎到
[00:13:01.000 --> 00:13:02.000]  你吃東西噎到
[00:13:02.000 --> 00:13:03.000]  其實我吃東西噎到
[00:13:03.000 --> 00:13:04.000]  和你吃東西噎到
[00:13:04.000 --> 00:13:05.000]  是沒有關係的
[00:13:05.000 --> 00:13:07.000]  我們做了同一件事
[00:13:07.000 --> 00:13:09.000]  保羅好像不是在講這件事
[00:13:09.000 --> 00:13:11.000]  保羅說亞當的犯罪
[00:13:11.000 --> 00:13:13.000]  令到我也在罪的權制之下
[00:13:13.000 --> 00:13:14.000]  令到我也會死
[00:13:14.000 --> 00:13:17.000]  所以這個因為是什麼呢
[00:13:17.000 --> 00:13:19.000]  譬如奧古斯丁
[00:13:19.000 --> 00:13:21.000]  剛才提到原罪
[00:13:21.000 --> 00:13:22.000]  神學老師
[00:13:22.000 --> 00:13:23.000]  講一分鐘神學
[00:13:23.000 --> 00:13:26.000]  奧古斯丁是教會歷史上
[00:13:26.000 --> 00:13:27.000]  一個很重要
[00:13:27.000 --> 00:13:28.000]  西方歷史上
[00:13:28.000 --> 00:13:30.000]  一個很重要的
[00:13:30.000 --> 00:13:32.000]  所謂教父
[00:13:32.000 --> 00:13:35.000]  他的了解就是
[00:13:35.000 --> 00:13:36.000]  保羅在這裡講
[00:13:36.000 --> 00:13:41.000]  因為其實我們都犯了亞當的罪
[00:13:41.000 --> 00:13:42.000]  在亞當裡面
[00:13:42.000 --> 00:13:44.000]  我們犯了亞當的罪
[00:13:44.000 --> 00:13:46.000]  所以亞當犯了罪要死
[00:13:46.000 --> 00:13:47.000]  我們也要死
[00:13:47.000 --> 00:13:50.000]  因為我們和亞當一起犯了罪
[00:13:50.000 --> 00:13:53.000]  為什麼我會犯了亞當的罪呢
[00:13:53.000 --> 00:13:54.000]  亞當犯罪的時候
[00:13:54.000 --> 00:13:55.000]  我都還沒有存在
[00:13:55.000 --> 00:13:57.000]  我何來犯了亞當的罪呢
[00:13:57.000 --> 00:13:59.000]  奧古斯丁的了解是
[00:13:59.000 --> 00:14:01.000]  雖然雷敬業還沒有存在
[00:14:01.000 --> 00:14:04.000]  但是雷敬業已經在亞當裡面
[00:14:04.000 --> 00:14:07.000]  好像一個種子
[00:14:07.000 --> 00:14:09.000]  可以這樣說
[00:14:09.000 --> 00:14:10.000]  某程度上
[00:14:10.000 --> 00:14:12.000]  我已經在我的父親裡
[00:14:12.000 --> 00:14:14.000]  或者又在我爺爺裡面
[00:14:14.000 --> 00:14:18.000]  那個潛能已經在裡面了
[00:14:18.000 --> 00:14:21.000]  我們每個人都是亞當的後裔
[00:14:21.000 --> 00:14:24.000]  所以從祖宗的角度來看
[00:14:24.000 --> 00:14:27.000]  我們都在他裡面
[00:14:27.000 --> 00:14:30.000]  好像雷家做了一些事
[00:14:30.000 --> 00:14:32.000]  十八代都光宗耀祖
[00:14:32.000 --> 00:14:33.000]  做了一些壞事
[00:14:33.000 --> 00:14:36.000]  十八代都很shameful
[00:14:36.000 --> 00:14:38.000]  是不是在亞當裡面
[00:14:38.000 --> 00:14:40.000]  我們也犯了罪呢
[00:14:40.000 --> 00:14:43.000]  或者說另一個比喻
[00:14:43.000 --> 00:14:46.000]  你知道我是明光社的董事會主席
[00:14:46.000 --> 00:14:48.000]  我經常都簽很多check
[00:14:48.000 --> 00:14:50.000]  每次去明光社開董事會
[00:14:50.000 --> 00:14:53.000]  那個同事就會塞一堆check給我
[00:14:53.000 --> 00:14:55.000]  我通常都懶得管那些什麼
[00:14:55.000 --> 00:14:57.000]  總之他給我就簽
[00:14:57.000 --> 00:14:59.000]  說不定其中有一張check
[00:14:59.000 --> 00:15:01.000]  是簽給黑幫大佬的
[00:15:01.000 --> 00:15:02.000]  我都沒有留意到
[00:15:02.000 --> 00:15:04.000]  簽了張check原來是給黑幫大佬的
