
[00:00:00.000 --> 00:00:03.240]  好,在聆聽今天講到的最開頭
[00:11:13.200 --> 00:11:15.960]  眾人驚訝
[00:11:15.960 --> 00:11:19.280]  說:「這是怎樣的人
[00:11:19.280 --> 00:11:24.280]  連風和海也聽從他了!」
[00:11:24.280 --> 00:11:26.080]  在這段聖經裡
[00:11:26.080 --> 00:11:31.920]  我們會看見耶穌準備去過海
[00:11:31.920 --> 00:11:34.800]  其實耶穌過海這段經文
[00:11:34.800 --> 00:11:39.000]  從這段開始一直到第九章第十一節
[00:11:39.000 --> 00:11:42.200]  記錄到耶穌在加利利海裡
[00:11:42.200 --> 00:11:46.960]  有很多來往在加利利海的事件
[00:11:46.960 --> 00:11:48.880]  在這段聖經裡
[00:11:48.880 --> 00:11:52.800]  很容易我們會混淆另一段聖經
[00:11:52.800 --> 00:11:55.520]  同樣是在《馬太福音》裡
[00:11:55.520 --> 00:11:59.560]  第十四章二十二至三十三節
[00:11:59.560 --> 00:12:03.040]  耶穌在海上行走
[00:12:03.040 --> 00:12:06.160]  這段經文或者文雅地這樣說
[00:12:06.160 --> 00:12:08.440]  耶穌離海
[00:12:08.440 --> 00:12:10.360]  離就是用腳行
[00:12:10.360 --> 00:12:11.520]  這段經文
[00:12:11.520 --> 00:12:15.400]  很多時候我們都混亂了這兩段聖經
[00:12:15.400 --> 00:12:19.200]  不過混淆也不奇怪
[00:12:19.200 --> 00:12:23.920]  因為同樣是說到耶穌在海上
[00:12:23.920 --> 00:12:26.040]  與門徒有些交往
[00:12:26.040 --> 00:12:27.880]  而在《馬太福音》裡
[00:12:27.880 --> 00:12:29.840]  也藉著第八章
[00:12:29.840 --> 00:12:31.680]  這裡是第二十三至二十七節
[00:12:31.680 --> 00:12:34.480]  以及《馬太福音》的第十四章
[00:12:34.480 --> 00:12:36.240]  二十二至三十三節
[00:12:36.240 --> 00:12:40.800]  組成了一個括號式的行文結構
[00:12:40.800 --> 00:12:43.200]  如果大家有機會
[00:12:43.200 --> 00:12:46.960]  與我再仔細去看《馬太福音》的時候
[00:12:46.960 --> 00:12:48.560]  我們會發覺《馬太福音》
[00:12:48.560 --> 00:12:51.200]  原來整個結構是以一個
[00:12:51.200 --> 00:12:53.640]  叫做括號式的結構
[00:12:53.640 --> 00:12:55.720]  層層疊疊地去夾住
[00:12:55.720 --> 00:13:00.240]  《馬太福音》中間的一段經文的主旨
[00:13:00.240 --> 00:13:04.080]  造成了一種首尾呼應的結構
[00:13:04.080 --> 00:13:05.640]  在這個時候
[00:13:05.640 --> 00:13:09.960]  兩段經文都同時告訴我們
[00:13:09.960 --> 00:13:12.280]  原來從最初頭
[00:13:12.280 --> 00:13:13.360]  今天我們所看的
[00:13:13.360 --> 00:13:16.120]  第二十七節裡面的結束所說
[00:13:16.120 --> 00:13:20.240]  「者是怎樣的人,連風和海也聽從他」
[00:13:20.240 --> 00:13:23.680]  這個「尋索耶穌基督的身份」這個題目
[00:13:23.680 --> 00:13:25.560]  引伸到第十四章
[00:13:25.560 --> 00:13:27.480]  第三十三節裡面
[00:13:27.480 --> 00:13:29.920]  門徒就在這個時候
[00:13:29.920 --> 00:13:32.840]  向耶穌一邊拜耶穌的時候
[00:13:32.840 --> 00:13:34.880]  一邊就跟耶穌說
[00:13:34.880 --> 00:13:38.360]  「你真是神的兒子」
[00:13:38.360 --> 00:13:39.960]  組成了一個
[00:13:39.960 --> 00:13:44.480]  尋索耶穌基督的身份的開端
[00:13:44.480 --> 00:13:46.960]  到最後他印證了
[00:13:46.960 --> 00:13:51.440]  耶穌基督是神的兒子的這件事實
[00:13:51.440 --> 00:13:54.160]  而這個就是《馬太福音》的特點
[00:13:54.160 --> 00:13:57.440]  讓我們從認識真理之後
[00:13:57.440 --> 00:13:59.360]  嘩!成為門徒
[00:13:59.360 --> 00:14:01.760]  下一步我們就要認清楚
[00:14:01.760 --> 00:14:04.480]  耶穌基督祂的身份是哪一個
[00:14:04.480 --> 00:14:07.880]  這樣我們去傳導、傳福音
[00:14:07.880 --> 00:14:09.800]  介紹給耶穌基督
[00:14:09.800 --> 00:14:11.000]  給其他人知道
[00:14:11.000 --> 00:14:12.720]  就能夠準確
[00:14:12.720 --> 00:14:14.720]  很可惜的就是在今天
[00:14:14.720 --> 00:14:17.280]  很多信徒連耶穌是哪一個
[00:14:17.280 --> 00:14:19.560]  祂是怎樣的一個神
[00:14:19.560 --> 00:14:20.640]  都沒有介紹
[00:14:20.640 --> 00:14:21.840]  認識清楚的時候
[00:14:21.840 --> 00:14:23.360]  就說要去介紹
[00:14:23.360 --> 00:14:26.480]  於是就造成了我剛才所說的
[00:14:26.480 --> 00:14:28.160]  很多人就說
[00:14:28.160 --> 00:14:29.520]  相信耶穌吧
[00:14:29.520 --> 00:14:32.840]  耶穌可以滿足你的祈求
[00:14:32.840 --> 00:14:35.960]  你的希望
[00:14:35.960 --> 00:14:37.840]  是不是這樣?
[00:14:37.840 --> 00:14:39.360]  這段聖經其實今天
[00:14:39.360 --> 00:14:42.520]  耶穌一出來就開始進行否定了
[00:14:42.520 --> 00:14:45.480]  今天我會和大家透過兩個方面
[00:14:45.480 --> 00:14:48.040]  一起去思想這段經文
[00:14:48.040 --> 00:14:49.640]  第一個部份
[00:14:49.640 --> 00:14:53.960]  是從第八章的第23節至第25節
[00:14:53.960 --> 00:14:55.840]  在這裡我給了一個副題
[00:14:55.840 --> 00:14:58.720]  叫做「跟隨主」
[00:14:58.720 --> 00:15:04.960]  是不能夠有自己的預期、結果
[00:15:04.960 --> 00:15:08.160]  Do not pepper our expectations
[00:15:08.160 --> 00:15:12.040]  with following the Lord Jesus Christ
[00:15:12.040 --> 00:15:13.920]  在第八章第23節之前
[00:15:13.920 --> 00:15:15.560]  我們已經說過了
[00:15:15.560 --> 00:15:16.440]  如果大家不記得
[00:15:16.440 --> 00:15:17.800]  我提一提
[00:15:17.800 --> 00:15:21.320]  說到有兩個不同心智的人
[00:15:21.320 --> 00:15:23.480]  來到耶穌基督的面前
[00:15:23.480 --> 00:15:24.480]  因為耶穌說
[00:15:24.480 --> 00:15:26.480]  好了,太多人了
[00:15:26.480 --> 00:15:29.480]  我不想那麼多人在我身邊
[00:15:29.480 --> 00:15:33.960]  耶穌好像根本就不是想組織一個
[00:15:33.960 --> 00:15:36.120]  叫做「Fan Club」
[00:15:36.120 --> 00:15:39.400]  一些「擁躉」這些組織
[00:15:39.400 --> 00:15:41.880]  耶穌根本也不是想組織這個
[00:15:41.880 --> 00:15:43.160]  這樣的情況
[00:15:43.160 --> 00:15:46.200]  於是耶穌就和門徒說
[00:15:46.200 --> 00:15:49.320]  我們去到另一邊處
[00:15:49.320 --> 00:15:51.640]  就是搭船去到另一邊
[00:15:51.640 --> 00:15:52.840]  就有兩個人物
[00:15:52.840 --> 00:15:56.360]  一個就是文師
[00:15:56.360 --> 00:15:57.600]  抄聖經
[00:15:57.600 --> 00:15:59.240]  就是對聖經很熟悉的人
[00:15:59.240 --> 00:16:00.520]  來到跟耶穌說
[00:16:00.520 --> 00:16:02.080]  無論怎麼樣我都會跟隨你
[00:16:02.080 --> 00:16:03.480]  另一個呢
[00:16:03.480 --> 00:16:05.280]  又是門徒
[00:16:05.280 --> 00:16:08.360]  不過他馬上就和耶穌說
[00:16:08.360 --> 00:16:12.000]  主啊,給我一點時間
[00:16:12.000 --> 00:16:14.000]  讓我回去埋葬我爸爸
[00:16:14.000 --> 00:16:16.160]  然後我就跟隨你
[00:16:16.160 --> 00:16:17.280]  我們上個星期已經說過
[00:16:17.280 --> 00:16:21.200]  其實叫耶穌先拖著數
[00:16:21.200 --> 00:16:23.000]  一年後我才跟隨你
[00:16:23.000 --> 00:16:27.000]  門徒的身份我要的
[00:16:27.000 --> 00:16:29.040]  不過等一年我才跟隨你
[00:16:29.040 --> 00:16:31.120]  知不知道今天很多信徒
[00:16:31.120 --> 00:16:33.040]  基督徒我要做
[00:16:33.040 --> 00:16:35.320]  上帝的恩典我要拿
[00:16:35.320 --> 00:16:38.080]  救恩我要得著
[00:16:38.080 --> 00:16:40.640]  入天堂的入場券我一定要拿
[00:16:40.640 --> 00:16:42.440]  不過給我一點時間
[00:16:42.440 --> 00:16:44.600]  讓我在人生的幾十年裏面
[00:16:44.600 --> 00:16:46.560]  有個瘋狂的一下先
[00:16:46.560 --> 00:16:48.040]  或者沒有說瘋狂的一下
[00:16:48.040 --> 00:16:50.800]  滿足一下我自己的慾望先
[00:16:50.800 --> 00:16:52.800]  用這個剛才說的例子
[00:16:52.800 --> 00:16:54.440]  不如讓我滿足了
[00:16:54.440 --> 00:16:58.560]  我在猶太人的傳統裏面
[00:16:58.560 --> 00:17:01.880]  要去埋葬我父親
[00:17:01.880 --> 00:17:03.440]  執埋他副骨
[00:17:03.440 --> 00:17:06.000]  等一年我就跟隨你
[00:17:06.000 --> 00:17:08.440]  這種思維好像今天很多
[00:17:08.440 --> 00:17:10.640]  不少的信徒的心態
[00:17:10.640 --> 00:17:13.000]  希望你和我不是這樣
[00:17:13.000 --> 00:17:13.880]  如果是的
[00:17:13.880 --> 00:17:15.920]  耶穌在上一段的經文說
[00:17:15.920 --> 00:17:17.520]  跟從我爸
[00:17:17.520 --> 00:17:21.840]  那些留給死人埋葬死人
[00:17:21.840 --> 00:17:24.200]  讓那些未信主的人先埋葬
[00:17:24.200 --> 00:17:27.640]  你知道了你就應該先來跟從我
[00:17:27.640 --> 00:17:31.200]  好了這個只是上文的介紹
[00:17:31.200 --> 00:17:34.480]  來到第23節在這裏於是乎就行動
[00:17:34.480 --> 00:17:37.240]  耶穌就上船
[00:17:37.240 --> 00:17:40.720]  門徒也都跟著他
[00:17:40.720 --> 00:17:43.560]  首先我們就在這裏所指導
[00:17:43.560 --> 00:17:47.520]  門徒跟著他這個門徒
[00:17:47.520 --> 00:17:50.600]  就不只是指12個門徒
[00:17:50.600 --> 00:17:52.960]  大師兄姐妹我們要首先了解
[00:17:52.960 --> 00:17:53.840]  馬太福音來到
[00:17:53.840 --> 00:17:55.640]  直至這段聖經的時候
[00:17:55.640 --> 00:17:58.200]  指道門徒仍然是一個
[00:17:58.200 --> 00:18:02.000]  統稱跟隨耶穌基督的人
[00:18:02.000 --> 00:18:05.600]  這幫人願意跟隨耶穌
[00:18:05.600 --> 00:18:09.520]  他說要跟隨耶穌
[00:18:09.520 --> 00:18:10.560]  所以不只是12個
[00:18:10.560 --> 00:18:14.080]  12個門徒要遲些後的經文
[00:18:14.080 --> 00:18:15.760]  例如我們遲些會講到
[00:18:15.760 --> 00:18:20.400]  第9章才開始有馬太被呼召的經文
[00:18:20.400 --> 00:18:21.680]  之前我們看過
[00:18:21.680 --> 00:18:24.000]  只不過有4個門徒被呼召
[00:18:24.000 --> 00:18:26.640]  彼得、亞國、約翰、安德烈
[00:18:26.640 --> 00:18:28.720]  不只是12個
[00:18:28.720 --> 00:18:30.160]  現在跟隨耶穌的人
[00:18:30.160 --> 00:18:32.160]  是不只是12個
[00:18:32.160 --> 00:18:34.320]  跟隨耶穌聽他講的都不只是12個
[00:18:34.320 --> 00:18:36.800]  現在要一起跟著上船的
[00:18:36.800 --> 00:18:38.720]  亦都不是12個
[00:18:38.720 --> 00:18:41.520]  因此大家首先要了解
[00:18:41.520 --> 00:18:43.760]  耶穌上了船
[00:18:43.760 --> 00:18:49.040]  這條船請大家不要誤會是一條「山板」
[00:18:49.040 --> 00:18:51.520]  知不知道甚麼是「山板」
[00:18:51.520 --> 00:18:56.400]  知不知道大家有句廣東話叫
[00:18:56.400 --> 00:18:58.400]  「山板衝炮艇」
[00:18:58.400 --> 00:18:59.600]  有甚麼分別
[00:18:59.600 --> 00:19:02.480]  「炮艇」就指「戰艦」
[00:19:02.480 --> 00:19:03.520]  很大隻的
[00:19:03.520 --> 00:19:05.680]  「山板」就指「小小隻」
[00:19:05.680 --> 00:19:07.120]  坐兩三個人
[00:19:07.120 --> 00:19:08.720]  有個人在挖
[00:19:08.720 --> 00:19:11.920]  很多信徒來到這段聖經
[00:19:11.920 --> 00:19:14.480]  誤會了跟耶穌基督
[00:19:14.480 --> 00:19:18.000]  在第14章裡見門徒那段經文
[00:19:18.000 --> 00:19:21.280]  他覺得以為在這段聖經裡
[00:19:21.280 --> 00:19:24.880]  耶穌跟12個門徒坐著一隻「山板」
[00:19:24.880 --> 00:19:31.840]  然後由加伯隆到岸的另一邊
[00:19:31.840 --> 00:19:34.240]  去哪裏我們遲些再說
[00:19:34.240 --> 00:19:38.640]  其實這裏所指的這隻船
[00:19:38.640 --> 00:19:41.200]  不是小船
[00:19:41.200 --> 00:19:42.640]  不是「山板」
[00:19:42.640 --> 00:19:45.920]  而是可以坐到很多人的船
[00:19:45.920 --> 00:19:50.800]  所以如果用一個簡單的陳述
[00:19:50.800 --> 00:19:53.040]  可以比喻的
[00:19:53.040 --> 00:19:56.080]  差不多類同於舊約聖經
[00:19:56.080 --> 00:19:58.000]  約拿書
[00:19:58.000 --> 00:20:02.160]  約拿要坐船去「他思」
[00:20:02.160 --> 00:20:05.040]  大概這個大小的船
[00:20:05.040 --> 00:20:06.960]  你說很大隻很大隻
[00:20:06.960 --> 00:20:07.920]  我們不知道
[00:20:07.920 --> 00:20:09.680]  不過至少不是「山板」
[00:20:09.680 --> 00:20:11.120]  至少坐的人
[00:20:11.120 --> 00:20:14.720]  是不止12個或者13個人
[00:20:14.720 --> 00:20:16.080]  是一大群人
[00:20:16.080 --> 00:20:19.600]  耶穌不是好像我們幻想當中
[00:20:19.600 --> 00:20:22.320]  跟12個門徒坐在船上
[00:20:22.320 --> 00:20:25.680]  耶穌就很勇猛地站在船頭
[00:20:25.680 --> 00:20:29.200]  靜住風地坐在船上
[00:20:29.200 --> 00:20:30.240]  過對面岸
[00:20:30.240 --> 00:20:31.920]  不是
[00:20:31.920 --> 00:20:34.480]  耶穌其實在這段聖經裏面
[00:20:34.480 --> 00:20:37.680]  介紹到祂在做甚麼事呢
[00:20:37.680 --> 00:20:39.440]  我們剛才所說到
