
[00:00:00.000 --> 00:00:02.000]  在聖誕的時節
[00:08:36.880 --> 00:08:39.240]  曾被殺的羔羊是佩德權
[00:08:39.240 --> 00:08:40.880]  並曾被殺的羔羊是誰?
[00:08:40.880 --> 00:08:41.600]  耶穌
[00:08:41.600 --> 00:08:44.240]  待罪羔羊
[00:08:44.240 --> 00:08:46.280]  將罪加在他身上
[00:08:46.280 --> 00:08:47.680]  然後殺了那隻羊
[00:08:47.680 --> 00:08:51.080]  代表罪轉到了羊的身上
[00:08:51.080 --> 00:08:53.480]  當時的舊約的憲制
[00:08:53.480 --> 00:08:54.480]  然後
[00:08:54.480 --> 00:08:56.720]  但是罪是帶來死亡的
[00:08:56.720 --> 00:08:57.920]  耶穌就是那隻羊
[00:08:57.920 --> 00:09:01.720]  不過那個救主的被殺羔羊
[00:09:01.720 --> 00:09:02.920]  有復活的能力
[00:09:03.240 --> 00:09:05.520]  這麼有能力是上帝本身
[00:09:05.520 --> 00:09:07.640]  所以將所有的讚美
[00:09:07.640 --> 00:09:09.920]  關於榮耀、豐富智慧、能力、尊貴
[00:09:09.920 --> 00:09:11.520]  榮耀、重贊
[00:09:11.520 --> 00:09:14.880]  所有都是歸於他
[00:09:14.880 --> 00:09:16.120]  屬於他的
[00:09:16.120 --> 00:09:19.040]  上帝做天使
[00:09:19.040 --> 00:09:21.880]  是上帝的僕人負責
[00:09:21.880 --> 00:09:22.720]  有份讚美的
[00:09:22.720 --> 00:09:23.440]  下一章
[00:09:23.440 --> 00:09:27.040]  包括另外的經文
[00:09:27.040 --> 00:09:29.920]  就是帶一個訊息
[00:09:30.120 --> 00:09:37.040]  由上帝的心意交給郵差
[00:09:37.040 --> 00:09:40.120]  然後郵差就遞給人
[00:09:40.120 --> 00:09:42.040]  你說為什麼要這麼做呢?
[00:09:42.040 --> 00:09:44.040]  神就是這樣
[00:09:44.040 --> 00:09:45.040]  我經常都說
[00:09:45.040 --> 00:09:48.240]  上帝可以有一個叫做
[00:09:48.240 --> 00:09:51.040]  腦裡面傳遞給你
[00:09:51.040 --> 00:09:51.840]  Technopathic(技術意識)
[00:09:51.840 --> 00:09:53.320]  你想一想你就想到了
[00:09:53.320 --> 00:09:54.520]  上帝已經在腦海
[00:09:54.520 --> 00:09:56.040]  對你說話
[00:09:56.040 --> 00:09:57.320]  完全在心中裡面
[00:09:57.320 --> 00:09:58.520]  你要完全理解
[00:09:58.520 --> 00:09:59.320]  沒問題的
[00:09:59.320 --> 00:10:01.120]  我相信上帝完全可以這麼做
[00:10:01.120 --> 00:10:02.920]  不過有時候他又喜歡這樣
[00:10:02.920 --> 00:10:04.920]  既然他有時候喜歡這樣
[00:10:04.920 --> 00:10:05.720]  所以我就說
[00:10:05.720 --> 00:10:07.320]  這個告訴大家
[00:10:07.320 --> 00:10:08.920]  有時候上帝是這麼做的
[00:10:08.920 --> 00:10:12.120]  傳遞上帝的訊息
[00:10:12.120 --> 00:10:15.120]  是天使做僕人
[00:10:15.120 --> 00:10:16.920]  其中一個角色
[00:10:16.920 --> 00:10:19.520]  《路加福音》第一章
[00:10:19.520 --> 00:10:22.720]  到了第六個月
[00:10:22.720 --> 00:10:25.920]  天使加伯列
[00:10:25.920 --> 00:10:27.320]  有名的
[00:10:28.520 --> 00:10:30.320]  奉上帝的差遣
[00:10:30.320 --> 00:10:31.920]  到加利利的一座城
[00:10:31.920 --> 00:10:33.120]  這城叫拿撒勒
[00:10:33.120 --> 00:10:34.920]  到一個童女那裡
[00:10:34.920 --> 00:10:37.120]  使經許配給大衛加利一個人
[00:10:37.120 --> 00:10:37.920]  叫約瑟
[00:10:37.920 --> 00:10:39.320]  童女的名字叫瑪麗亞
[00:10:39.320 --> 00:10:40.120]  天使進去
[00:10:40.120 --> 00:10:41.920]  對她說蒙大恩的女子
[00:10:41.920 --> 00:10:42.920]  我問你安
[00:10:42.920 --> 00:10:44.920]  主和你同在了
[00:10:44.920 --> 00:10:46.120]  當然這個是
[00:10:46.120 --> 00:10:48.120]  預先報告給她聽
[00:10:48.120 --> 00:10:49.720]  有這樣的事幹
[00:10:49.720 --> 00:10:51.720]  有個救主等等這個事幹
[00:10:51.720 --> 00:10:52.720]  對瑪麗亞說
[00:10:52.720 --> 00:10:56.320]  在這個工作範圍裡面
[00:10:56.320 --> 00:10:57.920]  執行上帝的差事
[00:10:57.920 --> 00:10:58.920]  另外這裡
[00:10:58.920 --> 00:11:01.120]  這個說來就好笑
[00:11:01.120 --> 00:11:02.920]  但是非常嚴肅的課題
[00:11:02.920 --> 00:11:08.720]  希律不歸榮耀給上帝
[00:11:08.720 --> 00:11:11.920]  所以主的使者立刻懲罰他
[00:11:11.920 --> 00:11:13.920]  他被從所拗
[00:11:13.920 --> 00:11:15.520]  氣就絕了
[00:11:15.520 --> 00:11:17.920]  是我不能夠完全理解的
[00:11:17.920 --> 00:11:20.120]  不過暫時你看到這句話
[00:11:20.120 --> 00:11:22.120]  希律是當時的一個官
[00:11:22.120 --> 00:11:23.520]  別人稱讚他
[00:11:23.520 --> 00:11:25.320]  哇!這些是
[00:11:25.720 --> 00:11:28.720]  他做了一些很好的保護工作
[00:11:28.720 --> 00:11:29.920]  別人就
[00:11:29.920 --> 00:11:30.720]  阿諛奉承
[00:11:30.720 --> 00:11:32.120]  哇!這是上帝的工作
[00:11:32.120 --> 00:11:33.520]  哇!這些不是人的工作
[00:11:33.520 --> 00:11:34.720]  哇!你很厲害
[00:11:34.720 --> 00:11:36.920]  他沾沾自喜沒有否認
[00:11:36.920 --> 00:11:37.920]  所以小心
[00:11:37.920 --> 00:11:39.520]  你不是牧師
[00:11:39.520 --> 00:11:40.720]  別人經常看到你
[00:11:40.720 --> 00:11:42.120]  好像很斯文叫你做牧師
[00:11:42.120 --> 00:11:43.520]  你又沾沾自喜
[00:11:43.520 --> 00:11:44.120]  別人叫你
[00:11:44.120 --> 00:11:45.520]  你好像不是很偉大
[00:11:45.520 --> 00:11:47.320]  但是別人看到你很帥又讚
[00:11:47.320 --> 00:11:48.720]  你說你真的很偉大
[00:11:48.720 --> 00:11:50.320]  帥到好像上帝一樣
[00:11:50.320 --> 00:11:52.120]  你辦事非常厲害
[00:11:52.120 --> 00:11:54.320]  耶穌你都做不到
[00:11:54.320 --> 00:11:54.920]  你這麼厲害
[00:11:54.920 --> 00:11:56.520]  我當然誇張了
[00:11:56.520 --> 00:11:57.120]  你說
[00:11:57.120 --> 00:11:58.920]  我沒有說的
[00:11:58.920 --> 00:12:00.920]  不過你沾沾自喜
[00:12:00.920 --> 00:12:03.120]  希律就是這樣
[00:12:03.120 --> 00:12:10.520]  上帝叫天使找一條蟲咬死他
[00:12:10.520 --> 00:12:13.320]  我想不通
[00:12:13.320 --> 00:12:14.520]  如果上帝要懲罰
[00:12:14.520 --> 00:12:16.120]  指指他
[00:12:16.120 --> 00:12:16.920]  勒一勒他
[00:12:16.920 --> 00:12:19.120]  想一想他已經可以掛了
[00:12:19.120 --> 00:12:21.320]  電一電他已經電死他了
[00:12:21.320 --> 00:12:21.920]  他說不是
[00:12:21.920 --> 00:12:25.520]  上帝又要經過天使
[00:12:25.520 --> 00:12:28.720]  天使又要經過那條蟲
[00:12:28.720 --> 00:12:35.520]  我說那條蟲都能夠成為主耶穌上帝的牧人
[00:12:35.520 --> 00:12:36.520]  我們應該比那條蟲好
[00:12:36.520 --> 00:12:38.120]  應該做上帝的事
[00:12:38.120 --> 00:12:40.520]  這是天使的工作
[00:12:40.520 --> 00:12:42.120]  還有
[00:12:42.120 --> 00:12:43.320]  祂是幫助人的
[00:12:43.320 --> 00:12:44.120]  神
[00:12:44.120 --> 00:12:46.720]  叫天使幫助人
[00:12:46.720 --> 00:12:50.120]  因為天使的存在是真實
[00:12:50.120 --> 00:12:52.120]  所以我們的私生活
[00:12:52.120 --> 00:12:53.920]  加緊警覺
[00:12:53.920 --> 00:12:55.720]  言行正直
[00:12:55.720 --> 00:12:58.920]  是我想邀請大家去想想的
[00:12:58.920 --> 00:13:03.120]  今天
[00:13:03.120 --> 00:13:06.120]  在這個社會當中
[00:13:06.120 --> 00:13:07.920]  我們有時候
[00:13:07.920 --> 00:13:11.920]  言行舉止
[00:13:11.920 --> 00:13:12.920]  都會很警惕
[00:13:12.920 --> 00:13:15.520]  因為不知道附近有沒有攝影機看著我們
[00:13:15.520 --> 00:13:17.320]  是不是?
[00:13:17.720 --> 00:13:20.920]  有沒有閉路電視看著
[00:13:20.920 --> 00:13:22.920]  所以我們要小心一點
[00:13:22.920 --> 00:13:24.520]  或者謹慎一點
[00:13:24.520 --> 00:13:25.720]  開車的人
[00:13:25.720 --> 00:13:27.320]  又會開著攝影機
[00:13:27.320 --> 00:13:28.720]  各人都很小心
[00:13:28.720 --> 00:13:30.120]  不要亂碰撞
[00:13:30.120 --> 00:13:31.520]  很有證據
[00:13:31.520 --> 00:13:32.920]  看到的
[00:13:32.920 --> 00:13:34.320]  知道的
[00:13:34.320 --> 00:13:35.920]  天使
[00:13:35.920 --> 00:13:38.120]  千千萬萬無數
[00:13:38.120 --> 00:13:40.120]  是上帝的工人
[00:13:40.120 --> 00:13:42.920]  所以我們下一次
[00:13:42.920 --> 00:13:45.720]  做一些上帝都不太喜歡做的事情
[00:13:45.720 --> 00:13:46.720]  想一想
[00:13:46.720 --> 00:13:47.720]  有天使知道
[00:13:47.720 --> 00:13:49.120]  就是上帝一定知道的
[00:13:49.120 --> 00:13:50.520]  如果說
[00:13:50.520 --> 00:13:51.720]  我們做了好事
[00:13:51.720 --> 00:13:52.720]  沒有人會知道的
[00:13:52.720 --> 00:13:53.720]  上帝都不知道
[00:13:53.720 --> 00:13:55.520]  想清楚
[00:13:55.520 --> 00:13:56.720]  上帝知道的
[00:13:56.720 --> 00:13:58.120]  上帝的工人
[00:13:58.120 --> 00:14:01.120]  更厲害的丐幫弟子
[00:14:01.120 --> 00:14:02.720]  耳目眾多
[00:14:02.720 --> 00:14:03.920]  上帝知道的
[00:14:03.920 --> 00:14:05.520]  天使的真實
[00:14:05.520 --> 00:14:06.720]  第二件事
[00:14:06.720 --> 00:14:09.120]  下一張
[00:14:09.120 --> 00:14:10.120]  謝謝
[00:14:10.120 --> 00:14:13.320]  天使受命幫助人
[00:14:13.320 --> 00:14:13.920]  剛剛說了
[00:14:13.920 --> 00:14:15.320]  現在是詳細一點說
[00:14:15.320 --> 00:14:16.920]  給大家看看一些例子
[00:14:16.920 --> 00:14:33.720]  但以利的事件
[00:14:33.720 --> 00:14:36.120]  但以利當時的皇帝
[00:14:36.120 --> 00:14:37.720]  聽了蠶神的話
[00:14:37.720 --> 00:14:39.920]  終於害了但以利
[00:14:39.920 --> 00:14:40.920]  敬畏上帝
[00:14:40.920 --> 00:14:42.120]  他每天早上都祈禱
[00:14:42.320 --> 00:14:48.520]  不只是向皇帝跪拜
[00:14:48.520 --> 00:14:50.920]  向真正的上帝跪拜
[00:14:50.920 --> 00:14:51.720]  立了例子
[00:14:51.720 --> 00:14:54.520]  朱友佛就扔在獅子上
[00:14:54.520 --> 00:14:56.120]  這些肚餓獅子
[00:14:56.120 --> 00:14:57.720]  應該是當時的懲罰
[00:14:57.720 --> 00:15:01.520]  實食了但以利
[00:15:01.520 --> 00:15:04.920]  但是神跡騎士的介入
[00:15:04.920 --> 00:15:06.720]  獅子不開口
[00:15:06.720 --> 00:15:08.920]  就是不要張開獅子的口這麼大
[00:15:08.920 --> 00:15:11.120]  他的解釋是
[00:15:11.320 --> 00:15:16.920]  上帝叫天使封住那隻餓獅子的口
[00:15:16.920 --> 00:15:19.520]  以致我不受損害
[00:15:19.520 --> 00:15:22.920]  這是其中一次
[00:15:22.920 --> 00:15:25.320]  記載關於天使
[00:15:25.320 --> 00:15:30.320]  受命於上帝去保護人的一個個案
[00:15:30.320 --> 00:15:33.720]  另外司徒行俊新約的時候
[00:15:33.720 --> 00:15:35.120]  五章十七節
[00:15:35.120 --> 00:15:37.720]  大祭司和他的一切同仁
[00:15:37.720 --> 00:15:41.320]  就是殺都該教門的人都起來
[00:15:41.320 --> 00:15:43.120]  本心既恨
[00:15:43.120 --> 00:15:47.120]  就下手拿著使徒收在外監
[00:15:47.120 --> 00:15:48.720]  但主的使者
[00:15:48.720 --> 00:15:49.520]  使者就是
[00:15:49.520 --> 00:15:51.920]  就是工人差遣的
[00:15:51.920 --> 00:15:53.320]  angel那個原文
[00:15:53.320 --> 00:15:55.120]  都是angel的紙巾
[00:15:55.120 --> 00:15:57.520]  但是angel的紙巾是messenger
[00:15:57.520 --> 00:15:58.320]  message
[00:15:58.320 --> 00:16:05.720]  但主的使者夜間開了監門
[00:16:05.720 --> 00:16:10.120]  領他們出來說你們去站在殿裡
[00:16:10.120 --> 00:16:13.520]  把這生命的道都傳給百姓聽
[00:16:13.520 --> 00:16:16.720]  上帝做事
[00:16:16.720 --> 00:16:20.320]  神職騎士風吹又做到
[00:16:20.320 --> 00:16:21.520]  望下又得
[00:16:21.520 --> 00:16:22.520]  想下又成就
[00:16:22.520 --> 00:16:25.520]  但是他是有一個媒介
[00:16:25.520 --> 00:16:28.120]  是天使去做這個
[00:16:28.120 --> 00:16:29.720]  開監門
[00:16:29.720 --> 00:16:31.320]  放回使徒出來
[00:16:31.320 --> 00:16:34.120]  叫他這樣的神職騎士的經歷
[00:16:34.120 --> 00:16:37.520]  用心去生活你的生活
[00:16:37.520 --> 00:16:40.920]  用心行走我預備你行走的道路
[00:16:40.920 --> 00:16:42.120]  天使的工作
[00:16:42.120 --> 00:16:43.120]  下一章
[00:16:43.120 --> 00:16:46.520]  這個另外就是
[00:16:46.520 --> 00:16:50.120]  就是另外一次的放監
[00:16:50.120 --> 00:16:53.120]  希律將要提他們出來的前一夜
[00:16:53.120 --> 00:16:57.520]  彼得被兩條鐵鏈鎖著
[00:16:57.520 --> 00:16:59.720]  睡在兩個冰釘當中
[00:16:59.720 --> 00:17:01.020]  是不是?
[00:17:01.020 --> 00:17:02.720]  這個也很熟悉的經文
[00:17:02.920 --> 00:17:04.920]  看守的人也在門外看守
[00:17:04.920 --> 00:17:08.120]  全部人嚴謹監守
[00:17:08.120 --> 00:17:10.720]  嚴謹去鎖著他
[00:17:10.720 --> 00:17:11.720]  還有兩條鐵鏈
[00:17:11.720 --> 00:17:12.920]  兩個冰
[00:17:12.920 --> 00:17:13.920]  睡在中間
[00:17:13.920 --> 00:17:17.320]  忽然有主的一個使者
[00:17:17.320 --> 00:17:18.320]  天使
[00:17:18.320 --> 00:17:22.720]  站在旁邊
[00:17:22.720 --> 00:17:24.120]  其實也是很鬼故
[00:17:24.120 --> 00:17:25.120]  就是很恐怖的
[00:17:25.120 --> 00:17:28.520]  睡著了突然有一件東西出現了
[00:17:28.520 --> 00:17:30.520]  不過就好像很光明那樣
[00:17:30.520 --> 00:17:33.720]  屋裡有光照耀不是很恐怖是很光明的
[00:17:33.720 --> 00:17:37.120]  天使拍彼得的肋旁
[00:17:37.120 --> 00:17:38.320]  拍醒了他說
[00:17:38.320 --> 00:17:39.320]  快快起來
[00:17:39.320 --> 00:17:43.320]  鐵鏈就從他手上脫落下來
[00:17:43.320 --> 00:17:44.920]  天使對他說
[00:17:44.920 --> 00:17:45.720]  就是天使
