
[00:00:00.000 --> 00:00:02.000]  如果講起戴口罩呢
[00:08:10.000 --> 00:08:12.000]  所以保羅說他們心地剛硬
[00:08:12.000 --> 00:08:13.000]  很實
[00:08:13.000 --> 00:08:15.000]  直到今天
[00:08:15.000 --> 00:08:16.000]  這裡提到直到今天
[00:08:16.000 --> 00:08:18.000]  就是說直到保羅的時代
[00:08:18.000 --> 00:08:19.000]  由摩西的時代
[00:08:19.000 --> 00:08:20.000]  直到保羅的時代
[00:08:20.000 --> 00:08:21.000]  一段很長的時間
[00:08:21.000 --> 00:08:24.000]  他們仍然是很牢牢守著這些信念
[00:08:24.000 --> 00:08:27.000]  他們就像柏子一樣
[00:08:27.000 --> 00:08:30.000]  看不到這個舊約
[00:08:30.000 --> 00:08:32.000]  其實是要過去的
[00:08:32.000 --> 00:08:35.000]  承接的就是新約
[00:08:35.000 --> 00:08:36.000]  所以第十四節
[00:08:36.000 --> 00:08:37.000]  第十五節
[00:08:37.000 --> 00:08:38.000]  保羅就提到
[00:08:38.000 --> 00:08:39.000]  當那群以色列人
[00:08:39.000 --> 00:08:41.000]  一路看舊約
[00:08:41.000 --> 00:08:43.000]  或者看摩西書的時候
[00:08:43.000 --> 00:08:44.000]  就是摩西五經
[00:08:44.000 --> 00:08:45.000]  可以這麼說
[00:08:45.000 --> 00:08:48.000]  這個柏子仍然是沒有揭去
[00:08:48.000 --> 00:08:49.000]  仍然在他們心裡
[00:08:49.000 --> 00:08:51.000]  他們是看不到
[00:08:51.000 --> 00:08:52.000]  再看的時候
[00:08:52.000 --> 00:08:54.000]  他們讀多少讀不明白
[00:08:54.000 --> 00:08:55.000]  讀多少讀不明白
[00:08:55.000 --> 00:08:56.000]  舊約的寓言
[00:08:56.000 --> 00:08:57.000]  是耶穌基督
[00:08:57.000 --> 00:08:58.000]  不明白
[00:08:58.000 --> 00:09:00.000]  舊約的靠律法稱義
[00:09:00.000 --> 00:09:01.000]  其實已經是轉變了
[00:09:01.000 --> 00:09:02.000]  不會了
[00:09:02.000 --> 00:09:03.000]  都不明白
[00:09:03.000 --> 00:09:04.000]  仍然守著
[00:09:04.000 --> 00:09:07.000]  他的意思是這樣
[00:09:07.000 --> 00:09:10.000]  我們看回我們現代現在
[00:09:10.000 --> 00:09:13.000]  其實很多人
[00:09:13.000 --> 00:09:15.000]  尤其是自己舊有的觀念
[00:09:15.000 --> 00:09:17.000]  當他再看聖經
[00:09:17.000 --> 00:09:19.000]  或者看耶穌基督的時候
[00:09:19.000 --> 00:09:21.000]  是仍然看不明白的
[00:09:21.000 --> 00:09:23.000]  是不是
[00:09:23.000 --> 00:09:26.000]  在香港也有很多人
[00:09:26.000 --> 00:09:28.000]  未信耶穌的人
[00:09:28.000 --> 00:09:30.000]  當你去傳福音的時候
[00:09:30.000 --> 00:09:32.000]  你也會發現
[00:09:32.000 --> 00:09:34.000]  很多人說你跟他說耶穌
[00:09:34.000 --> 00:09:36.000]  他有些想法
[00:09:36.000 --> 00:09:38.000]  是很心裡堅硬的
[00:09:38.000 --> 00:09:40.000]  譬如簡單來說
[00:09:40.000 --> 00:09:42.000]  信耶穌
[00:09:42.000 --> 00:09:44.000]  也是導人向善
[00:09:44.000 --> 00:09:46.000]  大家有沒有聽過這些
[00:09:46.000 --> 00:09:48.000]  我們未信之前也是這樣
[00:09:48.000 --> 00:09:50.000]  都是導人向善
[00:09:50.000 --> 00:09:52.000]  宗教也是導人向善
[00:09:52.000 --> 00:09:53.000]  黃大仙、耶穌
[00:09:53.000 --> 00:09:55.000]  都是導人向善
[00:09:55.000 --> 00:09:57.000]  當他這樣想的時候
[00:09:57.000 --> 00:09:59.000]  你再跟他說耶穌
[00:09:59.000 --> 00:10:01.000]  他也不是很接受得到
[00:10:01.000 --> 00:10:03.000]  無論怎樣說耶穌
[00:10:03.000 --> 00:10:06.000]  舊恩、神聖、天堂、地獄
[00:10:06.000 --> 00:10:08.000]  都是跟其他差不多
[00:10:08.000 --> 00:10:11.000]  這些是一種他的面罩
[00:10:11.000 --> 00:10:13.000]  看不到聖經
[00:10:13.000 --> 00:10:14.000]  另外有些人
[00:10:14.000 --> 00:10:15.000]  有時候傳福音的時候
[00:10:15.000 --> 00:10:16.000]  在香港
[00:10:16.000 --> 00:10:17.000]  很多中國人
[00:10:17.000 --> 00:10:18.000]  仍然有一種
[00:10:18.000 --> 00:10:20.000]  共產主義的觀念
[00:10:20.000 --> 00:10:22.000]  宗教信仰是什麼
[00:10:22.000 --> 00:10:24.000]  是人民的
[00:10:24.000 --> 00:10:26.000]  鴉片
[00:10:26.000 --> 00:10:28.000]  我們讀過了
[00:10:28.000 --> 00:10:29.000]  吃鴉片是怎樣的
[00:10:29.000 --> 00:10:30.000]  吃完之後
[00:10:30.000 --> 00:10:31.000]  朦朦朧朧的
[00:10:31.000 --> 00:10:33.000]  你什麼都不用做
[00:10:33.000 --> 00:10:35.000]  是沉醉的
[00:10:35.000 --> 00:10:36.000]  迷惑的
[00:10:36.000 --> 00:10:38.000]  以致你看不到現實世界
[00:10:38.000 --> 00:10:40.000]  天堂地獄那些
[00:10:40.000 --> 00:10:41.000]  都是想出來的
[00:10:41.000 --> 00:10:43.000]  變化而發出來的
[00:10:43.000 --> 00:10:45.000]  沉醉
[00:10:45.000 --> 00:10:47.000]  如果你有這樣的思想的時候
[00:10:47.000 --> 00:10:49.000]  無論怎樣跟他說耶穌
[00:10:49.000 --> 00:10:51.000]  他也是不接受的
[00:10:51.000 --> 00:10:53.000]  這個是他的面罩
[00:10:53.000 --> 00:10:55.000]  就算
[00:10:55.000 --> 00:10:58.000]  我們有時候遇到讀書的人
[00:10:58.000 --> 00:11:00.000]  讀心理學那些
[00:11:00.000 --> 00:11:01.000]  很簡單
[00:11:01.000 --> 00:11:03.000]  信仰是什麼
[00:11:03.000 --> 00:11:04.000]  是心靈的
[00:11:04.000 --> 00:11:05.000]  慰藉
[00:11:05.000 --> 00:11:07.000]  心理上
[00:11:07.000 --> 00:11:09.000]  當他這樣信的時候
[00:11:09.000 --> 00:11:11.000]  有時候很難跟他說
[00:11:11.000 --> 00:11:13.000]  天堂地獄都是特別的
[00:11:13.000 --> 00:11:14.000]  你失敗的時候
[00:11:14.000 --> 00:11:16.000]  就找這些來依附
[00:11:16.000 --> 00:11:18.000]  找一下耶穌求求
[00:11:18.000 --> 00:11:19.000]  他們會這樣想
[00:11:19.000 --> 00:11:21.000]  所以你怎樣跟他說耶穌
[00:11:21.000 --> 00:11:23.000]  他都好像一個膜這樣隔著
[00:11:23.000 --> 00:11:26.000]  又是他們的一個面罩
[00:11:26.000 --> 00:11:27.000]  就算非常簡單
[00:11:27.000 --> 00:11:29.000]  有些香港人是怎樣的
[00:11:29.000 --> 00:11:30.000]  很現實的
[00:11:30.000 --> 00:11:31.000]  大家全方位都會留意
[00:11:31.000 --> 00:11:32.000]  信耶穌
[00:11:32.000 --> 00:11:34.000]  有飯吃嗎
[00:11:34.000 --> 00:11:36.000]  我爸爸以前就是這樣說的
[00:11:36.000 --> 00:11:38.000]  養你們六個法哥就不信耶穌
[00:11:38.000 --> 00:11:40.000]  你養養你們
[00:11:40.000 --> 00:11:42.000]  信耶穌有飯吃嗎
[00:11:42.000 --> 00:11:44.000]  現在這一年裡面
[00:11:44.000 --> 00:11:46.000]  信耶穌有飯吃嗎
[00:11:46.000 --> 00:11:48.000]  很多派飯
[00:11:48.000 --> 00:11:49.000]  很多派飯
[00:11:49.000 --> 00:11:51.000]  其實五十年代派奶粉
[00:11:51.000 --> 00:11:52.000]  有奶粉吃的
[00:11:52.000 --> 00:11:53.000]  但是他們很現實
[00:11:53.000 --> 00:11:54.000]  香港人很現實
[00:11:54.000 --> 00:11:55.000]  賺錢
[00:11:55.000 --> 00:11:56.000]  很沒空
[00:11:56.000 --> 00:11:57.000]  沒空
[00:11:57.000 --> 00:11:58.000]  什麼都沒空
[00:11:58.000 --> 00:11:59.000]  當他這樣想的時候
[00:11:59.000 --> 00:12:00.000]  你跟他不停地說
[00:12:00.000 --> 00:12:01.000]  耶穌不要煩我
[00:12:01.000 --> 00:12:02.000]  我要賺錢
[00:12:02.000 --> 00:12:04.000]  這個是他們的拍子
[00:12:04.000 --> 00:12:05.000]  最簡單最簡單
[00:12:05.000 --> 00:12:07.000]  就是信耶穌很煩的
[00:12:07.000 --> 00:12:09.000]  一句而已
[00:12:09.000 --> 00:12:12.000]  可能你說什麼他都聽不到
[00:12:12.000 --> 00:12:14.000]  信耶穌有回教會
[00:12:14.000 --> 00:12:16.000]  回教會要穿得好看一點
[00:12:16.000 --> 00:12:17.000]  有些人這樣說
[00:12:17.000 --> 00:12:19.000]  回到教會要跟人打招呼才煩
[00:12:19.000 --> 00:12:21.000]  真的是這樣
[00:12:21.000 --> 00:12:22.000]  因為他們不流行
[00:12:22.000 --> 00:12:23.000]  什麼要握手
[00:12:23.000 --> 00:12:24.000]  要笑著
[00:12:24.000 --> 00:12:25.000]  對著你
[00:12:25.000 --> 00:12:26.000]  有時候叫你抱一下
[00:12:26.000 --> 00:12:28.000]  他真的不怕
[00:12:28.000 --> 00:12:29.000]  很煩
[00:12:29.000 --> 00:12:30.000]  又要奉獻
[00:12:30.000 --> 00:12:31.000]  唱歌要站起來
[00:12:31.000 --> 00:12:32.000]  坐下
[00:12:32.000 --> 00:12:33.000]  真的是這樣
[00:12:33.000 --> 00:12:35.000]  當他這樣想的時候
[00:12:35.000 --> 00:12:36.000]  你再說耶穌
[00:12:36.000 --> 00:12:37.000]  再說耶穌
[00:12:37.000 --> 00:12:38.000]  很煩
[00:12:38.000 --> 00:12:39.000]  不要說
[00:12:39.000 --> 00:12:41.000]  這些就是我們會接觸到很多
[00:12:41.000 --> 00:12:43.000]  可能還沒信耶穌的人
[00:12:43.000 --> 00:12:45.000]  他們的拍子
[00:12:45.000 --> 00:12:47.000]  但就算我們信了耶穌的人
[00:12:47.000 --> 00:12:49.000]  我們會不會有一些
[00:12:49.000 --> 00:12:51.000]  心思意念
[00:12:51.000 --> 00:12:54.000]  很多舊有觀念的拍子
[00:12:54.000 --> 00:12:57.000]  其實仍然在影響我們
[00:12:57.000 --> 00:13:00.000]  我們回教會
[00:13:00.000 --> 00:13:03.000]  現在大家都戴著口罩
[00:13:03.000 --> 00:13:05.000]  口罩不是面罩
[00:13:05.000 --> 00:13:07.000]  回來教會
[00:13:07.000 --> 00:13:09.000]  我們是有一種心思意念
[00:13:09.000 --> 00:13:11.000]  我們都會用
[00:13:11.000 --> 00:13:13.000]  聖經的觀念去生活
[00:13:13.000 --> 00:13:15.000]  聖經的原則去相處
[00:13:15.000 --> 00:13:16.000]  是不是
[00:13:16.000 --> 00:13:17.000]  是不是
[00:13:17.000 --> 00:13:19.000]  很好笑
[00:13:19.000 --> 00:13:20.000]  我們會什麼
[00:13:20.000 --> 00:13:21.000]  彼此相愛
[00:13:21.000 --> 00:13:22.000]  握手
[00:13:22.000 --> 00:13:23.000]  代禱
[00:13:23.000 --> 00:13:24.000]  聽道
[00:13:24.000 --> 00:13:25.000]  敬拜
[00:13:25.000 --> 00:13:26.000]  這些是我們有一個
[00:13:26.000 --> 00:13:29.000]  一種基督徒的價值觀念
[00:13:29.000 --> 00:13:32.000]  在這個場合當中
[00:13:32.000 --> 00:13:34.000]  這個是非常好
[00:13:34.000 --> 00:13:35.000]  但你有沒有想過
[00:13:35.000 --> 00:13:38.000]  當我們如果回到我們的職場
[00:13:38.000 --> 00:13:40.000]  我們的工作崗位的時候
[00:13:40.000 --> 00:13:42.000]  我們會怎樣
[00:13:42.000 --> 00:13:44.000]  會不會我們換了一個
[00:13:44.000 --> 00:13:46.000]  我們的價值觀念
[00:13:46.000 --> 00:13:48.000]  或者換了一個面罩
[00:13:48.000 --> 00:13:50.000]  去生活呢
[00:13:50.000 --> 00:13:52.000]  我帶了幾個面罩來
[00:13:52.000 --> 00:14:04.000]  假設回到工作崗位的時候
[00:14:04.000 --> 00:14:07.000]  就不是這個回教會的口罩
[00:14:07.000 --> 00:14:09.000]  換一換
[00:14:09.000 --> 00:14:20.000]  回到工作崗位的時候
[00:14:20.000 --> 00:14:23.000]  可能那個心思意念就是
[00:14:23.000 --> 00:14:25.000]  怎樣爭名奪利爭上位
[00:14:25.000 --> 00:14:27.000]  類似這樣的心思意念
[00:14:27.000 --> 00:14:29.000]  因為環境不同了
[00:14:29.000 --> 00:14:32.000]  在教會那套
[00:14:32.000 --> 00:14:33.000]  好像用不到
[00:14:33.000 --> 00:14:34.000]  那我們怎樣呢
[00:14:34.000 --> 00:14:37.000]  我們仍然跟著世俗的做法
[00:14:37.000 --> 00:14:40.000]  這些可能是我們的面罩
[00:14:40.000 --> 00:14:42.000]  當你不在工作場所
[00:14:42.000 --> 00:14:45.000]  約了一群朋友出來聊天
[00:14:45.000 --> 00:14:46.000]  玩啊
[00:14:46.000 --> 00:14:47.000]  吃飯啊
[00:14:47.000 --> 00:14:51.000]  會不會有另外一種的想法呢
[00:14:51.000 --> 00:14:53.000]  現在的朋友圈子
[00:14:53.000 --> 00:14:55.000]  會不會是吃喝玩樂啊
[00:14:55.000 --> 00:14:57.000]  說一下男說一下女啊
[00:14:57.000 --> 00:14:59.000]  近期哪一個寫信給哪一個
[00:14:59.000 --> 00:15:00.000]  給誰
[00:15:00.000 --> 00:15:02.000]  說很多這些
[00:15:02.000 --> 00:15:03.000]  都可以說的
[00:15:03.000 --> 00:15:05.000]  但是會不會我們心思意念
[00:15:05.000 --> 00:15:07.000]  都是吃喝玩樂裡面
[00:15:07.000 --> 00:15:08.000]  在朋友之間
[00:15:08.000 --> 00:15:10.000]  說很多男男女女的東西
[00:15:10.000 --> 00:15:12.000]  以致我們是用這樣的原則
[00:15:12.000 --> 00:15:13.000]  去跟別人生活呢
[00:15:13.000 --> 00:15:16.000]  可能又戴另一個面罩了
[00:15:16.000 --> 00:15:29.000]  嘻!又變了樣子
[00:15:29.000 --> 00:15:31.000]  挺漂亮的
