
[00:00:00.000 --> 00:00:02.800]  我相信如果你不是第一次來匯點
[00:04:36.120 --> 00:04:39.680]  所以我毋須藉著信耶穌得自由
[00:04:39.680 --> 00:04:42.880]  這就是猶太人為什麼會回答耶穌說
[00:04:42.880 --> 00:04:44.680]  「我們是阿巴拉鄉的子孫」
[00:04:44.680 --> 00:04:47.040]  「我們沒有做過誰的奴隸」
[00:04:47.040 --> 00:04:50.520]  「你說你們會得自由還是什麼意思呢?」
[00:04:50.520 --> 00:04:54.200]  如果你熟悉聖經
[00:04:54.200 --> 00:04:56.680]  你熟悉聖經的故事的時候
[00:04:56.680 --> 00:04:58.280]  特別是舊約聖經
[00:04:58.280 --> 00:05:00.000]  其實你應該知道
[00:05:00.000 --> 00:05:02.480]  猶太人有沒有做過奴隸?
[00:05:02.480 --> 00:05:05.280]  猶太人有沒有做過奴隸?
[00:05:05.680 --> 00:05:07.440]  有的
[00:05:07.440 --> 00:05:10.280]  特別是舊約聖經是歷史
[00:05:10.280 --> 00:05:12.680]  他曾經做過埃及人的奴隸
[00:05:12.680 --> 00:05:14.320]  400年
[00:05:14.320 --> 00:05:16.200]  不是短時間
[00:05:16.200 --> 00:05:18.680]  為什麼這些猶太人說
[00:05:18.680 --> 00:05:20.440]  我們沒有做過誰的奴隸?
[00:05:20.440 --> 00:05:23.400]  為什麼他自己這樣說呢?
[00:05:23.400 --> 00:05:24.360]  我沒有做過奴隸
[00:05:24.360 --> 00:05:25.960]  所以不需要自由
[00:05:25.960 --> 00:05:29.760]  我相信那個線索在第一句
[00:05:29.760 --> 00:05:31.360]  第一句是什麼呢?
[00:05:31.360 --> 00:05:34.040]  「我們是阿巴拉鄉的子孫」
[00:05:34.560 --> 00:05:36.560]  「我們沒有做過誰的奴隸」
[00:05:36.560 --> 00:05:37.880]  意思是什麼呢?
[00:05:37.880 --> 00:05:41.600]  阿巴拉罕的子孫是什麼人呢?
[00:05:41.600 --> 00:05:42.560]  是什麼人呢?
[00:05:42.560 --> 00:05:45.480]  是神的選民
[00:05:45.480 --> 00:05:46.760]  是不是?
[00:05:46.760 --> 00:05:48.760]  神呼籲阿巴拉罕離開吾爾
[00:05:48.760 --> 00:05:50.680]  我要一個不遺孽的地方
[00:05:50.680 --> 00:05:51.440]  我要做你的神
[00:05:51.440 --> 00:05:52.680]  你要做我的子民
[00:05:52.680 --> 00:05:54.080]  這是舊約聖經的應許
[00:05:54.080 --> 00:05:55.640]  新約聖經也是這樣的
[00:05:55.640 --> 00:05:58.120]  所以阿巴拉罕的後裔
[00:05:58.120 --> 00:05:59.320]  阿巴拉罕的子孫
[00:05:59.320 --> 00:06:01.040]  是神的子民
[00:06:01.040 --> 00:06:03.560]  從屬靈的角度來看
[00:06:03.560 --> 00:06:07.520]  無論以色列人有沒有當過埃及人的奴隸
[00:06:07.520 --> 00:06:09.080]  當然有了
[00:06:09.080 --> 00:06:11.000]  無論他受埃及統治也好
[00:06:11.000 --> 00:06:12.800]  後來受巴菲倫統治也好
[00:06:12.800 --> 00:06:15.160]  後來再受羅馬統治也好
[00:06:15.160 --> 00:06:17.760]  無論受什麼人統治也好
[00:06:17.760 --> 00:06:20.560]  他們仍然是神的選民
[00:06:20.560 --> 00:06:23.360]  所以在神的國裡面
[00:06:23.360 --> 00:06:25.640]  他們覺得我們仍然是自由人
[00:06:25.640 --> 00:06:30.600]  這就是為什麼他們這樣回答耶穌的話的原因
[00:06:30.600 --> 00:06:32.080]  他們屬靈的生命
[00:06:32.080 --> 00:06:34.160]  他們覺得沒有受任何約束
[00:06:34.160 --> 00:06:35.640]  他們沒有失去自由
[00:06:35.640 --> 00:06:38.600]  但是其實耶穌說了一句話
[00:06:38.600 --> 00:06:43.200]  正正是針對他們屬靈的情況去說的
[00:06:43.200 --> 00:06:44.400]  耶穌說了一句話
[00:06:44.400 --> 00:06:46.160]  正正是告訴他們
[00:06:46.160 --> 00:06:48.560]  你們要留心了
[00:06:48.560 --> 00:06:49.440]  OK?
[00:06:49.440 --> 00:06:51.640]  你們以為自己是一個自由人
[00:06:51.640 --> 00:06:52.800]  其實呢
[00:06:52.800 --> 00:06:56.600]  你們仍然是受綑綁的奴隸
[00:06:56.600 --> 00:06:59.000]  你們沒有真正的自由
[00:06:59.400 --> 00:07:02.440]  但是這些猶太人卻是不知道的
[00:07:02.440 --> 00:07:05.400]  就好像我們身為美國
[00:07:05.400 --> 00:07:08.120]  你對美國人說美國沒有自由
[00:07:08.120 --> 00:07:11.320]  如果你想美國人說美國也沒有自由?
[00:07:11.320 --> 00:07:12.440]  你有沒有搞錯?
[00:07:12.440 --> 00:07:13.280]  你瘋了嗎?
[00:07:13.280 --> 00:07:15.120]  你來美國就是為了自由啊
[00:07:15.120 --> 00:07:17.200]  如果在美國也沒有自由的時候
[00:07:17.200 --> 00:07:19.640]  你去哪裡得到自由?
[00:07:19.640 --> 00:07:22.320]  當你這樣跟美國人說的時候
[00:07:22.320 --> 00:07:23.920]  特別是土生土長的那些
[00:07:23.920 --> 00:07:25.280]  他們會覺得很生氣
[00:07:25.280 --> 00:07:26.640]  為什麼你說這麼無聊的話
[00:07:26.640 --> 00:07:27.680]  美國沒有自由
[00:07:27.680 --> 00:07:30.760]  甚至他們會因為這樣的預估而不開心
[00:07:30.760 --> 00:07:34.440]  因為自由是美國的核心價值
[00:07:34.440 --> 00:07:36.040]  核心價值啊
[00:07:36.040 --> 00:07:37.760]  沒有了它就不是美國了
[00:07:37.760 --> 00:07:38.760]  是不是?
[00:07:38.760 --> 00:07:41.320]  為什麼你說美國會沒有自由?
[00:07:41.320 --> 00:07:43.920]  我們在美國不知道可以享受多少
[00:07:43.920 --> 00:07:47.000]  其他國家不能夠享有的自由
[00:07:47.000 --> 00:07:49.600]  比如說1941年的時候
[00:07:49.600 --> 00:07:51.240]  美國總統羅斯福
[00:07:51.240 --> 00:07:53.480]  他提出了四大自由
[00:07:53.480 --> 00:07:54.280]  大家知不知道?
[00:07:54.280 --> 00:07:55.880]  其中有些你聽過的
[00:07:55.880 --> 00:07:58.160]  Freedom of speech
[00:07:58.160 --> 00:07:59.960]  言論自由
[00:07:59.960 --> 00:08:01.280]  Freedom of worship
[00:08:01.280 --> 00:08:02.160]  是什麼呢?
[00:08:02.160 --> 00:08:03.680]  信仰的自由
[00:08:03.680 --> 00:08:04.400]  還有呢?
[00:08:04.400 --> 00:08:05.600]  這兩樣你聽過了
[00:08:05.600 --> 00:08:07.840]  Freedom from want
[00:08:07.840 --> 00:08:09.880]  免於貴乏
[00:08:09.880 --> 00:08:11.200]  沒有缺少的自由
[00:08:11.200 --> 00:08:13.720]  然後Freedom from fear
[00:08:13.720 --> 00:08:15.880]  免於恐懼的自由
[00:08:15.880 --> 00:08:17.080]  如果羅斯福說的話
[00:08:17.080 --> 00:08:18.600]  我們有四大自由
[00:08:18.600 --> 00:08:20.720]  但其實不僅是四大自由
[00:08:20.720 --> 00:08:22.120]  在美國的社會裡面來說
[00:08:22.120 --> 00:08:23.040]  除此之外
[00:08:23.040 --> 00:08:24.880]  我們有Freedom of assembly
[00:08:24.880 --> 00:08:26.680]  我們坐在這裡是Freedom of assembly
[00:08:26.680 --> 00:08:28.400]  我們在這裡聚集
[00:08:28.400 --> 00:08:29.760]  有集會的自由
[00:08:29.760 --> 00:08:30.600]  還有呢?
[00:08:30.600 --> 00:08:32.120]  Freedom of press
[00:08:32.120 --> 00:08:34.560]  我們是出版的自由
[00:08:34.560 --> 00:08:38.000]  原來在美國真的有很多自由
[00:08:38.000 --> 00:08:39.200]  真的嗎?
[00:08:39.200 --> 00:08:41.160]  是不是真的?
[00:08:41.160 --> 00:08:46.080]  如果細心再想一想
[00:08:46.080 --> 00:08:50.880]  我們在美國是不是真的很自由呢?
[00:08:50.880 --> 00:08:53.520]  我們以為有
[00:08:53.520 --> 00:08:54.520]  以為是
[00:08:54.520 --> 00:08:57.400]  就像我們臉書的用戶一樣
[00:08:57.400 --> 00:09:00.320]  如果你是Facebook客戶的話
[00:09:00.320 --> 00:09:03.000]  在Facebook你是不是真的可以
[00:09:03.000 --> 00:09:05.440]  任意擺什麼上去都可以呢?
[00:09:05.440 --> 00:09:08.680]  是不是真的你想寫什麼
[00:09:08.680 --> 00:09:09.520]  想做什麼
[00:09:09.520 --> 00:09:11.000]  透過Facebook就可以做
[00:09:11.000 --> 00:09:12.040]  一點限制都沒有
[00:09:12.040 --> 00:09:13.640]  你可以完全有自由呢?
[00:09:13.640 --> 00:09:15.600]  是不是?
[00:09:15.600 --> 00:09:17.760]  當然不是了
[00:09:17.760 --> 00:09:19.800]  你上去Facebook查一查他們的
[00:09:19.800 --> 00:09:22.400]  Statement of Rights and Responsibilities
[00:09:22.400 --> 00:09:24.320]  很長的
[00:09:24.320 --> 00:09:25.880]  有19個item
[00:09:25.880 --> 00:09:27.880]  然後每個item裡面
[00:09:27.880 --> 00:09:29.000]  有一大堆
[00:09:29.000 --> 00:09:30.920]  我就稍微數一數
[00:09:30.920 --> 00:09:33.720]  裡面至少有33個
[00:09:33.720 --> 00:09:35.840]  You will not
[00:09:35.840 --> 00:09:39.160]  你不可以這樣不可以那樣
[00:09:39.160 --> 00:09:40.680]  給幾個你看看好不好?
[00:09:40.680 --> 00:09:44.360]  You will not bully, intimidate, or harass any user
[00:09:44.360 --> 00:09:45.560]  OK
[00:09:45.560 --> 00:09:49.880]  你不可以欺負、恐嚇或者騷擾任何使用者
[00:09:49.880 --> 00:09:51.000]  還有呢?
[00:09:51.520 --> 00:09:55.160]  你不可以上載仇恨的言論、恐嚇
[00:09:55.160 --> 00:09:56.760]  或者色情的內容
[00:09:56.760 --> 00:09:59.240]  你不可以煽動暴力的行為
[00:09:59.240 --> 00:10:02.480]  包含了裸體或者暴力傾向的圖文
[00:10:02.480 --> 00:10:03.520]  還有呢?
[00:10:03.520 --> 00:10:05.880]  You will not use Facebook to do anything unlawful
[00:10:05.880 --> 00:10:10.200]  misleading, malicious, or discriminatory
[00:10:10.200 --> 00:10:10.760]  OK
[00:10:10.760 --> 00:10:13.120]  你不可以使用臉書來做任何非法
[00:10:13.120 --> 00:10:17.360]  具誤導性的、惡意的或者歧視性的事情
[00:10:17.360 --> 00:10:19.240]  還有這個可能你不知道
[00:10:19.240 --> 00:10:21.200]  You will not use Facebook
[00:10:21.200 --> 00:10:22.520]  if you are under 13
[00:10:22.520 --> 00:10:24.000]  有沒有這個人在這裡?
[00:10:24.000 --> 00:10:25.480]  這個不止吧?
[00:10:25.480 --> 00:10:27.280]  開玩笑的
[00:10:27.280 --> 00:10:28.040]  開玩笑而已
[00:10:28.040 --> 00:10:30.040]  You look like 13
[00:10:30.040 --> 00:10:30.840]  OK
[00:10:30.840 --> 00:10:32.480]  還有一樣東西
[00:10:32.480 --> 00:10:34.000]  You will not use Facebook
[00:10:34.000 --> 00:10:36.720]  if you are a convicted sex offender
[00:10:36.720 --> 00:10:37.480]  有沒有這個人在這裡?
[00:10:37.480 --> 00:10:38.200]  是這樣
[00:10:38.200 --> 00:10:40.400]  不可以用臉書,因為這樣
[00:10:40.400 --> 00:10:42.200]  你不可以使用臉書
[00:10:42.200 --> 00:10:44.480]  如果你是一個被定罪的性罪犯
[00:10:44.480 --> 00:10:46.160]  You will not
[00:10:46.160 --> 00:10:48.600]  post anyone's identification documents
[00:10:48.600 --> 00:10:51.480]  or sensitive financial information on Facebook
[00:10:51.480 --> 00:10:54.960]  你不可以上載任何人的身份證明檔案
[00:10:54.960 --> 00:10:56.960]  或者敏感的財務資訊
[00:10:56.960 --> 00:10:59.240]  在你的臉書上
[00:10:59.240 --> 00:11:03.440]  但是你用臉書的時候
[00:11:03.440 --> 00:11:04.560]  上Facebook的時候
[00:11:04.560 --> 00:11:06.200]  你不覺得有這麼多限制
[00:11:06.200 --> 00:11:08.640]  我剛才說了最少33個
[00:11:08.640 --> 00:11:09.240]  You will not
[00:11:09.240 --> 00:11:10.640]  我只是列了幾樣東西而已
[00:11:10.640 --> 00:11:12.520]  但是你不覺得的
[00:11:12.520 --> 00:11:13.920]  你不覺得有這麼多限制
[00:11:13.920 --> 00:11:15.360]  你覺得你上面很自由
[00:11:15.360 --> 00:11:16.840]  什麼都可以做
[00:11:16.840 --> 00:11:18.040]  為什麼呢?
[00:11:18.840 --> 00:11:20.400]  為什麼你會在Facebook的時候
[00:11:20.400 --> 00:11:21.640]  覺得這樣的自由?
[00:11:21.640 --> 00:11:24.200]  很簡單
[00:11:24.200 --> 00:11:26.600]  原來Facebook
[00:11:26.600 --> 00:11:28.280]  臉書
[00:11:28.280 --> 00:11:30.800]  雖然說是一個社交的網站
[00:11:30.800 --> 00:11:32.920]  但是基本上
[00:11:32.920 --> 00:11:35.560]  它是一個自我的平台
[00:11:35.560 --> 00:11:38.280]  在Facebook裡面
[00:11:38.280 --> 00:11:40.120]  所有的東西都是說你自己的
[00:11:40.120 --> 00:11:42.560]  從你自我出發的
[00:11:42.560 --> 00:11:43.800]  我喜歡什麼
[00:11:43.800 --> 00:11:44.960]  我喜歡看什麼
[00:11:44.960 --> 00:11:46.080]  我享受什麼
[00:11:46.080 --> 00:11:47.560]  我喜歡做什麼
[00:11:47.560 --> 00:11:48.880]  我想知道什麼
[00:11:48.880 --> 00:11:49.920]  就透過Facebook去做
[00:11:49.920 --> 00:11:50.960]  全部都是我
[00:11:50.960 --> 00:11:54.600]  什麼都是說你自己的
[00:11:54.600 --> 00:11:56.320]  所以
[00:11:56.320 --> 00:11:58.520]  只要在Facebook上
[00:11:58.520 --> 00:12:00.080]  我們這個Me
[00:12:00.080 --> 00:12:02.400]  這個概念不會拿走的時候
[00:12:02.400 --> 00:12:03.960]  你就不覺得沒有自由
[00:12:03.960 --> 00:12:06.480]  如果
[00:12:06.480 --> 00:12:07.920]  美國政府
[00:12:07.920 --> 00:12:09.520]  好像某些極權國家
[00:12:09.520 --> 00:12:11.120]  限制你信仰的自由
[00:12:11.120 --> 00:12:12.600]  限制你出版的自由
[00:12:12.600 --> 00:12:14.160]  限制你集會的自由
[00:12:14.160 --> 00:12:15.680]  但是在Facebook上
[00:12:15.680 --> 00:12:16.440]  你不覺得的
[00:12:17.040 --> 00:12:18.720]  因為沒有說這樣的事情
[00:12:18.720 --> 00:12:19.920]  你不會留意到
[00:12:19.920 --> 00:12:21.560]  也不會介意
[00:12:21.560 --> 00:12:23.120]  因為在Facebook裡面
[00:12:23.120 --> 00:12:24.440]  在臉書裡面來講
[00:12:24.440 --> 00:12:27.440]  你仍然可以做你自己想做的事情
[00:12:27.440 --> 00:12:30.640]  變成有些東西限制了你
[00:12:30.640 --> 00:12:31.320]  你自己也不覺得
[00:12:31.320 --> 00:12:32.720]  不知道也不在乎
[00:12:32.720 --> 00:12:34.520]  我們以為
[00:12:34.520 --> 00:12:35.600]  很自由
[00:12:35.600 --> 00:12:38.160]  因為只要人的自我
[00:12:38.160 --> 00:12:39.960]  不受到限制
[00:12:39.960 --> 00:12:42.280]  你表達自己沒有受到限制
[00:12:42.280 --> 00:12:44.440]  你仍然可以自由的發揮
[00:12:45.280 --> 00:12:47.960]  我們就會有自由的感覺
[00:12:47.960 --> 00:12:50.120]  自由的感覺而已
[00:12:50.120 --> 00:12:51.360]  不是你真的有自由
[00:12:51.360 --> 00:12:53.800]  你可以有自由的感覺
[00:12:53.800 --> 00:12:57.760]  這一個
[00:12:57.760 --> 00:13:02.840]  就正正是當日猶太人的問題
[00:13:02.840 --> 00:13:06.720]  不單單是當日猶太人的問題
[00:13:06.720 --> 00:13:09.000]  都是今天你和我的問題
[00:13:09.000 --> 00:13:11.480]  我們覺得在美國也很自由
[00:13:11.480 --> 00:13:12.200]  是不是?
[00:13:12.200 --> 00:13:13.880]  也很自由
[00:13:14.240 --> 00:13:18.400]  那是不是真的好像我們所想像的那樣呢?
[00:13:18.400 --> 00:13:20.320]  原來呢
[00:13:20.320 --> 00:13:24.080]  我們人所渴求的自由
[00:13:24.080 --> 00:13:25.720]  是什麼樣的自由呢?
[00:13:25.720 --> 00:13:29.000]  是一些自我放縱的自由
[00:13:29.000 --> 00:13:31.880]  放縱自己的自由
[00:13:31.880 --> 00:13:35.800]  第八章三十四節那裡說
[00:13:35.800 --> 00:13:36.880]  耶穌對他們說
[00:13:36.880 --> 00:13:38.760]  「我鄭重的告訴你們
[00:13:38.760 --> 00:13:40.640]  每個犯罪的人
[00:13:40.640 --> 00:13:43.160]  都是罪的奴僕」
[00:13:44.440 --> 00:13:45.520]  耶穌說
[00:13:45.520 --> 00:13:47.200]  無論你在美國
[00:13:47.200 --> 00:13:48.400]  或者其他國家
[00:13:48.400 --> 00:13:50.960]  無論你的膚色是紅是黃是白
[00:13:50.960 --> 00:13:52.360]  是黑是白
[00:13:52.360 --> 00:13:53.120]  OK?
[00:13:53.120 --> 00:13:55.040]  或者無論你有錢也好
[00:13:55.040 --> 00:13:55.840]  沒有錢也好
[00:13:55.840 --> 00:13:57.560]  無論你一個字也不懂
[00:13:57.560 --> 00:13:59.680]  或者你是高級知識分子
[00:13:59.680 --> 00:14:03.280]  耶穌在這裡是「鄭重地」
[00:14:03.280 --> 00:14:06.280]  很認真地告訴你
[00:14:06.280 --> 00:14:08.600]  每一個犯罪的人
[00:14:08.600 --> 00:14:10.760]  都是罪的奴隸
[00:14:13.200 --> 00:14:15.440]  我相信如果你不是第一次來教會
[00:14:15.440 --> 00:14:16.240]  你來過教會
[00:14:16.240 --> 00:14:17.680]  或者你的朋友信耶穌
[00:14:17.680 --> 00:14:19.200]  可能大家都會同意
[00:14:19.200 --> 00:14:20.440]  你信不信耶穌都會同意吧
[00:14:20.440 --> 00:14:21.160]  我相信
[00:14:21.160 --> 00:14:25.160]  人總會犯錯的
[00:14:25.160 --> 00:14:26.320]  同意嗎?
[00:14:26.320 --> 00:14:29.240]  人總會犯錯
[00:14:29.240 --> 00:14:30.680]  就算我們不犯法
[00:14:30.680 --> 00:14:32.880]  沒有被人鎖上警車
[00:14:32.880 --> 00:14:34.000]  抓去坐牢
[00:14:34.000 --> 00:14:37.000]  就算我們沒有犯過法
[00:14:37.000 --> 00:14:41.000]  但是總會有時犯罪得罪神
[00:14:41.680 --> 00:14:44.520]  做一些我們知道如果有神存在的話
[00:14:44.520 --> 00:14:45.640]  神是不喜歡的
[00:14:45.640 --> 00:14:46.720]  神是不開心的
[00:14:46.720 --> 00:14:47.960]  神會難過的
[00:14:47.960 --> 00:14:49.200]  一些這樣的事情
[00:14:49.200 --> 00:14:51.480]  但是我們不明白的是什麼呢?
[00:14:51.480 --> 00:14:53.440]  為什麼因為這樣的緣故
[00:14:53.440 --> 00:14:55.600]  我們就會成為罪的奴隸呢?
[00:14:55.600 --> 00:14:59.480]  原來呢
[00:14:59.480 --> 00:15:02.080]  人犯罪得罪神
[00:15:02.080 --> 00:15:04.680]  不是一個不經意跌倒
[00:15:04.680 --> 00:15:05.680]  失足
[00:15:05.680 --> 00:15:07.080]  慣低了
[00:15:07.080 --> 00:15:09.800]  不是這麼簡單
[00:15:10.600 --> 00:15:12.600]  原來人得罪神
[00:15:12.600 --> 00:15:18.480]  主要原因是因為我們想不斷擴大我們的自我
[00:15:18.480 --> 00:15:19.680]  這是我們的問題
[00:15:19.680 --> 00:15:21.840]  我們不想受任何的約束
[00:15:21.840 --> 00:15:23.360]  我們希望能夠隨心所欲
[00:15:23.360 --> 00:15:25.720]  我們希望能夠自己主宰自己的真命
[00:15:25.720 --> 00:15:28.600]  將自我無限的放大
[00:15:28.600 --> 00:15:31.840]  當我們擁有這樣的心的時候
[00:15:31.840 --> 00:15:32.680]  OK?
[00:15:32.680 --> 00:15:34.920]  我們就會不知不覺地
[00:15:34.920 --> 00:15:38.360]  在放縱自我的自由當中
[00:15:38.360 --> 00:15:40.160]  失去了自由
[00:15:41.120 --> 00:15:42.360]  不斷地擴大自己
[00:15:42.360 --> 00:15:44.520]  只想做自己喜歡的事情
[00:15:44.520 --> 00:15:48.040]  到了一個地步我們再也收不回來了
[00:15:48.040 --> 00:15:51.240]  美國很自由,是不是?
[00:15:51.240 --> 00:15:54.320]  剛才說了很多自由,是不是?
[00:15:54.320 --> 00:15:57.920]  你知不知道美國除了剛才所說的自由之外
[00:15:57.920 --> 00:16:00.400]  還有「Freedom of the view」
[00:16:00.400 --> 00:16:01.600]  有沒有聽過?
[00:16:01.600 --> 00:16:03.080]  意志的自由
[00:16:03.080 --> 00:16:04.920]  寫在這裡的
[00:16:04.920 --> 00:16:06.240]  還有呢?
[00:16:06.240 --> 00:16:08.240]  「Freedom of conscience」
