
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,平安。各位會友,大家好
[00:02:42.000 --> 00:02:44.000]  我認真去看過一下
[00:02:44.000 --> 00:02:47.000]  我預備的講章,作了一些修改
[00:02:47.000 --> 00:02:50.000]  我不知道猜得對不對
[00:02:50.000 --> 00:02:53.000]  修改的部分就是
[00:02:53.000 --> 00:02:56.000]  人的問題,哲學的詬問
[00:02:56.000 --> 00:02:59.000]  「我是誰」我就會減少很多
[00:02:59.000 --> 00:03:03.000]  然後就集中在耶穌的問題
[00:03:03.000 --> 00:03:07.000]  就是一個信仰的考問這個部分
[00:03:07.000 --> 00:03:14.000]  人對自己的身份的尋索
[00:03:14.000 --> 00:03:19.000]  對於自己的人生的生命的價值
[00:03:19.000 --> 00:03:23.000]  是一個不斷追求
[00:03:23.000 --> 00:03:28.000]  要向天地萬物,向上帝問的問題
[00:03:28.000 --> 00:03:31.000]  因為這個問題是存在的問題
[00:03:31.000 --> 00:03:33.000]  甚麼是生命的本質
[00:03:33.000 --> 00:03:37.000]  甚麼是我們生活上最重要的事情
[00:03:37.000 --> 00:03:42.000]  換言之「我是誰」如果是從人出發
[00:03:42.000 --> 00:03:46.000]  我們問的是一個人的存在的問題
[00:03:46.000 --> 00:03:50.000]  我究竟是甚麼呢?為甚麼存在呢?
[00:03:50.000 --> 00:03:53.000]  活著真正的意義是甚麼呢?
[00:03:53.000 --> 00:03:56.000]  這個就是我原本預備的第一部分
[00:03:56.000 --> 00:04:00.000]  最終希望大家透過這個問題
[00:04:00.000 --> 00:04:05.000]  去認識自我,去尋索自己的身份
[00:04:05.000 --> 00:04:10.000]  一個就是Self,一個Identity的追問嘗試
[00:04:10.000 --> 00:04:15.000]  我問這個背後的意思
[00:04:15.000 --> 00:04:18.000]  就是對人的活著和存在
[00:04:18.000 --> 00:04:23.000]  希望各位能夠認真嚴肅的做一番反思
[00:04:23.000 --> 00:04:27.000]  最終希望能夠更加深的認識自己
[00:04:27.000 --> 00:04:30.000]  自己作為一個人,自己作為一個信徒
[00:04:30.000 --> 00:04:32.000]  自己作為一個耶穌的門徒
[00:04:32.000 --> 00:04:36.000]  其實都需要我們時刻的反覆思考
[00:04:36.000 --> 00:04:39.000]  但是由於人不是一個孤立的存在
[00:04:39.000 --> 00:04:43.000]  在他的追求認識自己的過程之中
[00:04:43.000 --> 00:04:46.000]  難免要向周圍的環境看一看
[00:04:46.000 --> 00:04:50.000]  包括向前看,包括往後看
[00:04:50.000 --> 00:04:53.000]  人的活著不是孤立的
[00:04:53.000 --> 00:04:56.000]  所以他活在眾多人的關係
[00:04:56.000 --> 00:04:58.000]  人際的關係裡面
[00:04:58.000 --> 00:05:02.000]  還有一條所謂歷史的長河裡面
[00:05:02.000 --> 00:05:08.000]  他看到自己在混雜在一個擁擠的人群之中
[00:05:08.000 --> 00:05:12.000]  看到自己在歷史長河之中漂流
[00:05:12.000 --> 00:05:16.000]  前面是滾滾水流
[00:05:16.000 --> 00:05:21.000]  後面有接踵而來的巨浪洪濤
[00:05:21.000 --> 00:05:24.000]  連綿不斷,生生不息
[00:05:24.000 --> 00:05:30.000]  所以我們會聽到哲學家或哲人這樣慨嘆
[00:05:30.000 --> 00:05:34.000]  逝者如斯乎,不捨晝夜
[00:05:34.000 --> 00:05:37.000]  因此之故我們也會在這裡問
[00:05:37.000 --> 00:05:43.000]  我是誰,然後會問我是怎麼來的
[00:05:43.000 --> 00:05:46.000]  我往哪裡去
[00:05:46.000 --> 00:05:48.000]  意圖明白人的存在
[00:05:48.000 --> 00:05:56.000]  和他相連的其他個體或人群有什麼關係
[00:05:56.000 --> 00:06:02.000]  今天這部分我會完全停下來
[00:06:02.000 --> 00:06:05.000]  不和大家繼續展開
[00:06:05.000 --> 00:06:08.000]  我希望今天和大家多一點時間去想一想
[00:06:08.000 --> 00:06:10.000]  同樣一個問題
[00:06:10.000 --> 00:06:12.000]  但不是我們從人出發
[00:06:12.000 --> 00:06:16.000]  是從上帝或耶穌出發的
[00:06:16.000 --> 00:06:22.000]  耶穌問我是誰這個問題
[00:06:22.000 --> 00:06:27.000]  要回到我們上兩個月讀的經文
[00:06:27.000 --> 00:06:31.000]  就是八月二十七日的經課裡面
[00:06:31.000 --> 00:06:37.000]  就是《馬太福音》第十六章十三至十四節
[00:06:37.000 --> 00:06:40.000]  我在這裡和大家再讀一次
[00:06:40.000 --> 00:06:42.000]  我選了一段很短的來讀
[00:06:42.000 --> 00:06:49.000]  聖經說:耶穌到了該撒尼亞肥勒比的境內
[00:06:49.000 --> 00:06:54.000]  就問門徒說:人說:人子是誰?
[00:06:54.000 --> 00:07:01.000]  他們說:有人說是施洗約翰,有人說是以利亞
[00:07:01.000 --> 00:07:06.000]  又有人說是耶利米或先知的一位
[00:07:06.000 --> 00:07:10.000]  耶穌說:你們說:我是誰?
[00:07:10.000 --> 00:07:17.000]  西門彼得回答說:你是基督,是永生神的兒子
[00:07:17.000 --> 00:07:24.000]  耶穌在《馬太福音》第十六章所問的問題
[00:07:24.000 --> 00:07:28.000]  我是誰,大家都應該很熟悉
[00:07:28.000 --> 00:07:31.000]  或者已經讀過很多次
[00:07:31.000 --> 00:07:37.000]  也聽過牧師講道可能也講過不少次
[00:07:37.000 --> 00:07:41.000]  我們對於西門彼得的回答
[00:07:41.000 --> 00:07:44.000]  基本上是當它是標準答案
[00:07:44.000 --> 00:07:46.000]  我們不需要再去另尋答案
[00:07:46.000 --> 00:07:48.000]  因為彼得跟我們回答了
[00:07:48.000 --> 00:07:50.000]  祂說:你是基督
[00:07:50.000 --> 00:07:52.000]  我們是非常熟悉這個答案
[00:07:52.000 --> 00:07:56.000]  所以我說我們已經有了一個標準的答案
[00:07:56.000 --> 00:08:00.000]  你是基督,是永生神的兒子
[00:08:00.000 --> 00:08:02.000]  如果答案這麼清楚
[00:08:02.000 --> 00:08:05.000]  我們再追問這個題目做什麼呢?
[00:08:05.000 --> 00:08:10.000]  我希望我們回到一般查經的標準手法
[00:08:10.000 --> 00:08:15.000]  雖然上個星期鄭漢文博士
[00:08:15.000 --> 00:08:19.000]  跟我們用了一個比較顛覆式的查經方法
[00:08:19.000 --> 00:08:21.000]  但是如果用標準的方法
[00:08:21.000 --> 00:08:26.000]  我們就要看這段經文的時、地、人的背景
[00:08:26.000 --> 00:08:28.000]  去看一看這段聖經
[00:08:28.000 --> 00:08:34.000]  耶穌在什麼情況下提出這個問題
[00:08:34.000 --> 00:08:39.000]  我們如果要搞清楚這個問題的背景
[00:08:39.000 --> 00:08:45.000]  我們就要首先回到加利利海以北
[00:08:45.000 --> 00:08:51.000]  蓋撒利亞菲律賓這個地方
[00:08:51.000 --> 00:08:53.000]  門徒在那個時候
[00:08:53.000 --> 00:08:58.000]  已經跟隨了耶穌一段相當長的日子
[00:08:58.000 --> 00:09:02.000]  在山上聽過祂講道
[00:09:02.000 --> 00:09:06.000]  聽過祂教訓人群
[00:09:06.000 --> 00:09:09.000]  也看過祂治病趕鬼
[00:09:09.000 --> 00:09:11.000]  叫跛腳的人行走
[00:09:11.000 --> 00:09:13.000]  叫黑眼的人看見
[00:09:13.000 --> 00:09:15.000]  叫死了的人復活
[00:09:15.000 --> 00:09:17.000]  他們也親自經歷過
[00:09:17.000 --> 00:09:20.000]  也有人跟著耶穌
[00:09:20.000 --> 00:09:24.000]  隨著祂坐船渡過加利利海
[00:09:24.000 --> 00:09:27.000]  看到祂平靜風和浪
[00:09:27.000 --> 00:09:32.000]  也有人看過祂跳進海裡踏波而行
[00:09:32.000 --> 00:09:37.000]  有不少的人包括門徒包括其他的人
[00:09:37.000 --> 00:09:40.000]  親耳聽過祂的宣講
[00:09:40.000 --> 00:09:44.000]  也有很多人親眼見過祂施行的神蹟
[00:09:44.000 --> 00:09:48.000]  換言之已經有很多人知道
[00:09:48.000 --> 00:09:51.000]  耶穌是一個異人
[00:09:51.000 --> 00:09:52.000]  是一個奇人
[00:09:52.000 --> 00:09:55.000]  是一個不平凡的人
[00:09:55.000 --> 00:10:01.000]  故此當耶穌問人說我是誰的時候
[00:10:01.000 --> 00:10:05.000]  連這幾個答案也很自然地流露出來
[00:10:05.000 --> 00:10:07.000]  你是施洗約翰
[00:10:07.000 --> 00:10:09.000]  你是耶利米
[00:10:09.000 --> 00:10:13.000]  你是以利亞或是先知裡的一位
[00:10:13.000 --> 00:10:15.000]  因為他們已經經過跟著耶穌
[00:10:15.000 --> 00:10:19.000]  至少有兩三年的時間
[00:10:19.000 --> 00:10:22.000]  去到該實利亞肥勒比的時候
[00:10:22.000 --> 00:10:25.000]  耶穌問這個問題
[00:10:25.000 --> 00:10:30.000]  基於這些人對耶穌有了一定的認識
[00:10:30.000 --> 00:10:36.000]  因此他們回答耶穌的問題的時候
[00:10:36.000 --> 00:10:41.000]  從猶太人的歷史和傳統裡
[00:10:41.000 --> 00:10:45.000]  尋找一些可以比喻的人物
[00:10:45.000 --> 00:10:50.000]  一般人首先想到的就是耶穌是以利亞
[00:10:50.000 --> 00:10:54.000]  以利亞是猶太傳說裡的神人
[00:10:54.000 --> 00:10:57.000]  滿有大能的先知
[00:10:57.000 --> 00:10:59.000]  有治病趕鬼的能力
[00:10:59.000 --> 00:11:03.000]  也能夠叫死人復活
[00:11:03.000 --> 00:11:06.000]  幾個月前南無阿彌陀佛在這裡用舊約
[00:11:06.000 --> 00:11:09.000]  列王記十六章十七章
[00:11:09.000 --> 00:11:14.000]  比較詳細地介紹過以利亞這位先知
[00:11:14.000 --> 00:11:19.000]  這位來去無蹤和阿克王對抗的先知
[00:11:19.000 --> 00:11:21.000]  以利亞大有能力
[00:11:21.000 --> 00:11:25.000]  能夠叫天火焚祭
[00:11:25.000 --> 00:11:28.000]  能夠叫天降大雨
[00:11:28.000 --> 00:11:32.000]  也能夠叫用油是用不盡的
[00:11:32.000 --> 00:11:36.000]  也能夠叫死了的小蛇復活
[00:11:36.000 --> 00:11:39.000]  以利亞在猶太人的宗教傳統裡
[00:11:39.000 --> 00:11:41.000]  是一個能夠治病趕鬼
[00:11:41.000 --> 00:11:46.000]  顯示神蹟的奇蹟的神人
[00:11:46.000 --> 00:11:51.000]  這是猶太教一個很核心的部分
[00:11:51.000 --> 00:11:54.000]  以利亞代表著非凡的力量
[00:11:54.000 --> 00:11:59.000]  能夠在理性的凡間充分地發揮
[00:11:59.000 --> 00:12:02.000]  超越的力量和神聖的力量
[00:12:02.000 --> 00:12:05.000]  所以他們認為耶穌所作所為
[00:12:05.000 --> 00:12:10.000]  與以利亞是相近
[00:12:10.000 --> 00:12:14.000]  他們有部分的人以為耶穌問這個問題
[00:12:14.000 --> 00:12:16.000]  他馬上就想到是以利亞
[00:12:16.000 --> 00:12:19.000]  以為是以利亞的化身
[00:12:19.000 --> 00:12:22.000]  或者我們當中的人有些都是這樣想的
[00:12:22.000 --> 00:12:25.000]  你不一定是明講耶穌是以利亞
[00:12:25.000 --> 00:12:30.000]  但我們都會祈求一種超凡的神力
[00:12:30.000 --> 00:12:32.000]  介入我們的生命之中
[00:12:32.000 --> 00:12:36.000]  無論是醫治疾病也好
[00:12:36.000 --> 00:12:39.000]  或者是扭轉乾坤也好
[00:12:39.000 --> 00:12:42.000]  我們都希望有這種超凡的能力
[00:12:42.000 --> 00:12:45.000]  介入我們現實的生命
[00:12:45.000 --> 00:12:50.000]  意思是我們希望耶穌就好像以利亞一樣
[00:12:50.000 --> 00:12:54.000]  用神蹟和奇蹟來改變我們的生命
[00:12:54.000 --> 00:12:58.000]  改變這個世界
[00:12:58.000 --> 00:13:02.000]  也有人以為耶穌是耶利米
[00:13:02.000 --> 00:13:04.000]  耶利米是誰呢?
[00:13:04.000 --> 00:13:07.000]  他是猶太人歷史和文化傳統中
[00:13:07.000 --> 00:13:09.000]  一個重要的人物
[00:13:09.000 --> 00:13:13.000]  耶利米是以色列人被擄的時候才知道
[00:13:13.000 --> 00:13:19.000]  他和以色列人一起被巴比倫大軍擄掠
[00:13:19.000 --> 00:13:24.000]  他和被擄的同胞一起受苦、一起流淚
[00:13:24.000 --> 00:13:29.000]  對於國破、家亡、被擄為奴的猶太人
[00:13:29.000 --> 00:13:33.000]  抱著很大的悲悯之情
[00:13:33.000 --> 00:13:37.000]  並且盡力使他們活在困苦之中
[00:13:37.000 --> 00:13:40.000]  不至於失去了希望
[00:13:40.000 --> 00:13:43.000]  將耶穌當作耶利米的人
[00:13:43.000 --> 00:13:47.000]  大概會深刻地感受到他的同情
[00:13:47.000 --> 00:13:50.000]  他的愛心、他的憐憫
[00:13:50.000 --> 00:13:52.000]  我們相信耶穌
[00:13:52.000 --> 00:13:54.000]  或者有些人會想
[00:13:54.000 --> 00:14:02.000]  是不是感受到他的仁愛、他的慈祥、他的愛心呢?
[00:14:02.000 --> 00:14:05.000]  至於說他是施洗約翰的人
[00:14:05.000 --> 00:14:11.000]  一方面可能知道耶穌和他是表兄弟的關係
[00:14:11.000 --> 00:14:15.000]  另一方面也可能因為他們的生活態度
[00:14:15.000 --> 00:14:19.000]  和他們的言行教誨是很相似的
[00:14:19.000 --> 00:14:24.000]  住宿在荒山,在曠野裡行走
[00:14:24.000 --> 00:14:29.000]  然後大聲喊著「天國近了,你們要悔改」
[00:14:29.000 --> 00:14:32.000]  兩個人的生活、言行都有相同之處
[00:14:32.000 --> 00:14:36.000]  所以他們認為他是施洗約翰
[00:14:36.000 --> 00:14:38.000]  但還有一個可能
[00:14:38.000 --> 00:14:41.000]  就是那些認為耶穌是施洗約翰的人
[00:14:41.000 --> 00:14:50.000]  可能會因為施洗約翰敢於反抗當時的統治者希律王
[00:14:50.000 --> 00:14:54.000]  施洗約翰的抗議、他不屈的精神
[00:14:54.000 --> 00:14:57.000]  最後使他賠償自己的生命
[00:14:57.000 --> 00:15:00.000]  連他的頭都被希律王
[00:15:00.000 --> 00:15:03.000]  或者是他的太太王妃
[00:15:03.000 --> 00:15:07.000]  下令之下斬了下來
[00:15:07.000 --> 00:15:12.000]  在某些人去看施洗約翰是一個勇敢
[00:15:12.000 --> 00:15:16.000]  勇於犧牲的革命鬥士
[00:15:16.000 --> 00:15:19.000]  這些答案其實都有一定的根據
[00:15:19.000 --> 00:15:24.000]  不是說天外飛仙、胡亂的猜測
[00:15:24.000 --> 00:15:28.000]  後面都應該有一些重要的理據
[00:15:28.000 --> 00:15:31.000]  這就是我們一般人會時時做的事情
[00:15:31.000 --> 00:15:40.000]  用傳統的成說或者生活中相近的事情做出猜測或者比較
[00:15:40.000 --> 00:15:45.000]  作為我們認識的一個人或者一件事情的基礎
[00:15:45.000 --> 00:15:49.000]  耶穌問門徒的
[00:15:49.000 --> 00:15:51.000]  就是問你們
[00:15:51.000 --> 00:15:53.000]  我是誰?
[00:15:53.000 --> 00:15:56.000]  有人會以為他是以利亞
[00:15:56.000 --> 00:15:58.000]  有人會說他是耶利米
[00:15:58.000 --> 00:16:00.000]  有人會說他施洗約翰
[00:16:00.000 --> 00:16:03.000]  我想跟大家分享
[00:16:03.000 --> 00:16:10.000]  這些你有沒有正式想過你的答案是屬於哪一方面的呢?
[00:16:10.000 --> 00:16:15.000]  在我來看這些都不是很直接的相關的問題
[00:16:15.000 --> 00:16:19.000]  甚至可以說是完全不相關的
[00:16:19.000 --> 00:16:22.000]  這裡說有人這樣問
[00:16:22.000 --> 00:16:25.000]  所以有這些下列的幾個答案
[00:16:25.000 --> 00:16:31.000]  實質上這些有人我們去看都是叫做他者
[00:16:31.000 --> 00:16:33.000]  或者其他的人
[00:16:33.000 --> 00:16:36.000]  他們不是耶穌詢問的對象
[00:16:36.000 --> 00:16:38.000]  什麼是信仰呢?
[00:16:38.000 --> 00:16:42.000]  信仰不是他者跟你說什麼、相信什麼
[00:16:42.000 --> 00:16:46.000]  信仰就是你自己真誠的回答
[00:16:46.000 --> 00:16:50.000]  所以今天我的講題後面有個副題
[00:16:50.000 --> 00:16:53.000]  改了做信仰的考問
[00:16:53.000 --> 00:16:59.000]  有些人說或者應該是信仰的再次認證
[00:16:59.000 --> 00:17:03.000]  Re-confirmation of faith
[00:17:03.000 --> 00:17:06.000]  信仰不是他人給你的答案
[00:17:06.000 --> 00:17:09.000]  不是有人說我是誰
[00:17:09.000 --> 00:17:13.000]  而是你自己的由衷的真誠的回答
[00:17:13.000 --> 00:17:16.000]  耶穌在這裡所要強調的就是
[00:17:16.000 --> 00:17:19.000]  你們說我是誰
[00:17:19.000 --> 00:17:23.000]  祂問的是你們
[00:17:23.000 --> 00:17:27.000]  有個很清晰的對象而不是他者
[00:17:27.000 --> 00:17:30.000]  祂要的答案不是傳統裏面
[00:17:30.000 --> 00:17:32.000]  憑想像的驛冊
[00:17:32.000 --> 00:17:37.000]  不是靠人云亦云的一個穿鑿附會或者推斷
[00:17:37.000 --> 00:17:40.000]  耶穌要求的是你的答案
[00:17:40.000 --> 00:17:42.000]  或者是你們的答案
[00:17:42.000 --> 00:17:45.000]  耶穌問你們說我是誰
[00:17:45.000 --> 00:17:52.000]  亦是今天我想在這裡向大家提出的問題
[00:17:52.000 --> 00:17:59.000]  耶穌問你們說我是誰
[00:17:59.000 --> 00:18:03.000]  你說耶穌是誰
[00:18:03.000 --> 00:18:07.000]  想一想幾秒鐘也好半分鐘也好
[00:18:07.000 --> 00:18:10.000]  用你的內心做誠實的回答
[00:18:10.000 --> 00:18:13.000]  不需要說出來
[00:18:13.000 --> 00:18:16.000]  亦不需要大聲的說
[00:18:16.000 --> 00:18:19.000]  你是基督是真誠的意志
[00:18:19.000 --> 00:18:21.000]  好像彼得一樣
[00:18:21.000 --> 00:18:22.000]  對於你個人來說
[00:18:22.000 --> 00:18:25.000]  耶穌是誰
[00:18:25.000 --> 00:18:30.000]  祂是文化傳統裏面的能人、神人
[00:18:30.000 --> 00:18:33.000]  好像伊利亞
[00:18:33.000 --> 00:18:35.000]  還是祂用愛心憐憫
[00:18:35.000 --> 00:18:38.000]  撫慰你的內心傷口的人
[00:18:38.000 --> 00:18:40.000]  好像耶利米
[00:18:40.000 --> 00:18:43.000]  或者是代表著勇於抗爭
[00:18:43.000 --> 00:18:45.000]  挑戰權威的鬥士
[00:18:45.000 --> 00:18:47.000]  好像施洗約翰
[00:18:47.000 --> 00:18:52.000]  許多人大概都不會直接回答
[00:18:52.000 --> 00:18:54.000]  因為他還未開口
[00:18:54.000 --> 00:18:57.000]  或者未正式向耶穌回答的時候
[00:18:57.000 --> 00:19:00.000]  大家都會借用彼得的答案
[00:19:00.000 --> 00:19:02.000]  大家不需要想
[00:19:02.000 --> 00:19:04.000]  就會借用彼得的答案
[00:19:04.000 --> 00:19:07.000]  當耶穌問你們說我是誰
[00:19:07.000 --> 00:19:10.000]  一說完彼得就立刻上前
[00:19:10.000 --> 00:19:12.000]  衝口而出說
[00:19:12.000 --> 00:19:16.000]  你是基督是永生神的兒子
[00:19:16.000 --> 00:19:18.000]  這個答案耶穌是肯定的
[00:19:18.000 --> 00:19:20.000]  因此我們就說
[00:19:20.000 --> 00:19:22.000]  這個不會錯的答案
[00:19:22.000 --> 00:19:26.000]  所以我叫它做標準答案
[00:19:26.000 --> 00:19:29.000]  如果是這樣的話
[00:19:29.000 --> 00:19:34.000]  我們就不需要代耶穌問大家這個問題
[00:19:34.000 --> 00:19:37.000]  大家的問題一定是對的
[00:19:37.000 --> 00:19:39.000]  就是彼得的答案
[00:19:39.000 --> 00:19:41.000]  下面我們用很少的時間
[00:19:41.000 --> 00:19:44.000]  檢驗一下這個標準答案
[00:19:44.000 --> 00:19:46.000]  彼得的答案
[00:19:46.000 --> 00:19:48.000]  你是基督
[00:19:48.000 --> 00:19:50.000]  今天是基督君王日
[00:19:50.000 --> 00:19:53.000]  所以這個題目其實是很適合的
[00:19:53.000 --> 00:19:57.000]  彼得說你是基督是永生神的兒子
[00:19:57.000 --> 00:20:02.000]  這個答案就把耶穌的身份正確性說得很清楚
[00:20:02.000 --> 00:20:04.000]  連耶穌都是稱讚他
[00:20:04.000 --> 00:20:07.000]  但是我們就跟著去看
[00:20:07.000 --> 00:20:10.000]  未到馬太二十六章之前
[00:20:10.000 --> 00:20:14.000]  十六章之後那幾段經文就看到了
[00:20:14.000 --> 00:20:16.000]  後來一些事情的發生
[00:20:16.000 --> 00:20:19.000]  叫我們對彼得提出這個標準答案
[00:20:19.000 --> 00:20:22.000]  都會產生一些懷疑
[00:20:22.000 --> 00:20:25.000]  因為這次耶穌問完之後
[00:20:25.000 --> 00:20:31.000]  他和門徒就離開了加里尼海北部
[00:20:31.000 --> 00:20:33.000]  就是該撒尼亞菲律比的地方
[00:20:33.000 --> 00:20:37.000]  開始轉向南方行走
[00:20:37.000 --> 00:20:42.000]  來到一個高山那裡
[00:20:42.000 --> 00:20:45.000]  耶穌帶了彼得和幾個門徒
[00:20:45.000 --> 00:20:47.000]  暗暗上了高山
[00:20:47.000 --> 00:20:49.000]  在他面前變化
[00:20:49.000 --> 00:20:50.000]  衣服放光
[00:20:50.000 --> 00:20:54.000]  然後出現了兩個猶太歷史裡面的偉人
[00:20:54.000 --> 00:20:57.000]  一個就是剛才說過的以利亞
[00:20:57.000 --> 00:20:59.000]  另一個是摩西
[00:20:59.000 --> 00:21:02.000]  也是顯示了以利亞和摩西
[00:21:02.000 --> 00:21:04.000]  在猶太人的歷史裡
[00:21:04.000 --> 00:21:06.000]  在文化和宗教上
[00:21:06.000 --> 00:21:09.000]  不可或缺的一個重要地位
[00:21:09.000 --> 00:21:12.000]  但是耶穌是基督
[00:21:12.000 --> 00:21:14.000]  那什麼是基督呢?
[00:21:14.000 --> 00:21:20.000]  他就是連接著猶太這兩個重要傳統的核心人物
[00:21:20.000 --> 00:21:24.000]  一方面是注重神蹟和法力的傳統
[00:21:24.000 --> 00:21:28.000]  另一方面是注重法律和典章的傳統
[00:21:28.000 --> 00:21:32.000]  耶穌和基督是兩者之間連繫的人物
[00:21:32.000 --> 00:21:37.000]  是調和兩個重要傳統的宗道者
[00:21:37.000 --> 00:21:40.000]  最後兩者俱不見
[00:21:40.000 --> 00:21:42.000]  只如一耶穌
[00:21:42.000 --> 00:21:45.000]  這個就是登山變匠的故事
[00:21:45.000 --> 00:21:49.000]  可以見得認識基督是最重要的
[00:21:49.000 --> 00:21:53.000]  是不可以用傳統或者歷史來取代的
[00:21:53.000 --> 00:21:58.000]  以利亞和摩西代表著這麼重要的猶太人的傳統
[00:21:58.000 --> 00:22:00.000]  但是聖經最後說
[00:22:00.000 --> 00:22:07.000]  「門徒四位察看,空無一人,只有耶穌」
[00:22:07.000 --> 00:22:09.000]  彼得認識耶穌
[00:22:09.000 --> 00:22:12.000]  基督是永生神的兒子
[00:22:12.000 --> 00:22:16.000]  他理解的耶穌和耶穌要說的基督
[00:22:16.000 --> 00:22:19.000]  其實當中有一段差異
[00:22:19.000 --> 00:22:21.000]  有一段距離
[00:22:21.000 --> 00:22:23.000]  彼得所說的基督
[00:22:23.000 --> 00:22:26.000]  就是我們今天唱歌讚頌的基督
[00:22:26.000 --> 00:22:29.000]  王者基督
[00:22:29.000 --> 00:22:31.000]  基督是榮耀之王
[00:22:31.000 --> 00:22:34.000]  是要將降臨的尼塞亞
[00:22:34.000 --> 00:22:35.000]  他來到世間
[00:22:35.000 --> 00:22:37.000]  好像君臨天下
[00:22:37.000 --> 00:22:41.000]  凡是跟隨他的人都覺得與有榮焉
[00:22:41.000 --> 00:22:44.000]  而且與他同在
[00:22:44.000 --> 00:22:46.000]  除了得到榮耀之外
[00:22:46.000 --> 00:22:49.000]  也會得到無憂安樂
[00:22:49.000 --> 00:22:51.000]  因此我們看到
[00:22:51.000 --> 00:22:55.000]  耶穌和身邊兩個偉人顯現的時候
[00:22:55.000 --> 00:22:57.000]  彼得馬上作出呼籲
[00:22:57.000 --> 00:23:02.000]  由他建造三座的帳棚
[00:23:02.000 --> 00:23:04.000]  給三個人居住
[00:23:04.000 --> 00:23:07.000]  與主同住帳棚的意思
[00:23:07.000 --> 00:23:10.000]  就是再沒有就放下世上的憂愁
[00:23:10.000 --> 00:23:13.000]  不再思念山下的事情
[00:23:13.000 --> 00:23:17.000]  與主基督可以共享永遠的歡愉和快樂
[00:23:17.000 --> 00:23:19.000]  彼得對於耶穌基督
[00:23:19.000 --> 00:23:22.000]  基督的身份的認識
[00:23:22.000 --> 00:23:27.000]  以及他對基督來到世上的使命的理解
[00:23:27.000 --> 00:23:32.000]  顯然與耶穌自己所說的有些許不同
[00:23:32.000 --> 00:23:33.000]  換言之
[00:23:33.000 --> 00:23:37.000]  他認識的基督是基督的身份
[00:23:37.000 --> 00:23:40.000]  是identity
[00:23:40.000 --> 00:23:43.000]  但是對於基督的命運
[00:23:43.000 --> 00:23:47.000]  destiny就未能真正的了解
[00:23:47.000 --> 00:23:50.000]  的確基督的身份和基督的命運
[00:23:50.000 --> 00:23:56.000]  你可以用兩種不同的方法去認知
[00:23:56.000 --> 00:23:58.000]  我們認識他的身份
[00:23:58.000 --> 00:24:00.000]  彼得認識基督的身份
[00:24:00.000 --> 00:24:02.000]  都是非常清晰和正確的
[00:24:02.000 --> 00:24:05.000]  但是對於基督在世上
[00:24:05.000 --> 00:24:09.000]  要做出來的救贖的使命和工作
[00:24:09.000 --> 00:24:11.000]  他就不是太清楚
[00:24:11.000 --> 00:24:14.000]  所以我們從「我是誰」這句話
[00:24:14.000 --> 00:24:21.000]  就是希望帶出身份和命運中間的分別
[00:24:21.000 --> 00:24:26.000]  這句話也是耶穌問完「我是誰」這句話之後
[00:24:26.000 --> 00:24:30.000]  希望他的門徒思考的問題
