
[00:00:00.000 --> 00:00:05.680]  今天有機會可以跟大家在這裏分享上帝的話語
[00:02:14.920 --> 00:02:16.280]  爲什麼要這樣寫給他
[00:02:16.280 --> 00:02:17.520]  大家都知道啊
[00:02:17.520 --> 00:02:19.960]  但願我們這個總統呢
[00:02:19.960 --> 00:02:20.920]  有所改變了
[00:02:20.920 --> 00:02:24.240]  不要再說一些貶低性別啊
[00:02:24.240 --> 00:02:26.880]  冒犯種族的一些話
[00:02:26.880 --> 00:02:31.720]  其實在香港也有很多校園的欺凌事件
[00:02:31.720 --> 00:02:35.080]  我認識兩對夫婦
[00:02:35.080 --> 00:02:38.200]  他們的女兒都在讀中學的階段
[00:02:38.200 --> 00:02:38.880]  同學呢
[00:02:38.880 --> 00:02:40.800]  就欺負他們一個呢
[00:02:40.800 --> 00:02:43.000]  就成天請病假
[00:02:43.000 --> 00:02:44.480]  其實就不想上學
[00:02:44.480 --> 00:02:45.480]  另一個呢
[00:02:45.480 --> 00:02:48.280]  已經留在家裏退學
[00:02:48.280 --> 00:02:51.440]  就是要看精神科的醫生
[00:02:51.440 --> 00:02:53.600]  那我自己呢
[00:02:53.600 --> 00:02:55.640]  有兩個女兒呢
[00:02:55.640 --> 00:02:59.200]  大女兒的小四剛剛讀完了
[00:02:59.200 --> 00:03:04.640]  她在學校裏面也被同學惡意的話來傷害
[00:03:04.640 --> 00:03:06.560]  我們就向校方呢
[00:03:06.560 --> 00:03:08.240]  向家長反應
[00:03:08.240 --> 00:03:11.320]  但是那位同學的態度真的很不講理
[00:03:11.320 --> 00:03:12.280]  又不知悔改
[00:03:12.280 --> 00:03:15.200]  還回到學校還恐嚇我的女兒
[00:03:15.200 --> 00:03:16.200]  所以我覺得哇
[00:03:16.200 --> 00:03:20.360]  只是十歲的小女孩怎麼這麼邪惡啊
[00:03:20.360 --> 00:03:20.960]  怪不得呢
[00:03:20.960 --> 00:03:26.000]  我們香港這麼多的學童自殺的事情
[00:03:26.000 --> 00:03:27.200]  大家如果記得呢
[00:03:27.200 --> 00:03:31.080]  還在15年9月一開學
[00:03:31.080 --> 00:03:36.320]  就頻頻的發生這個學生自殺的新聞
[00:03:36.320 --> 00:03:37.480]  大家還記得嗎
[00:03:37.480 --> 00:03:40.040]  在這個6月哈
[00:03:40.040 --> 00:03:42.880]  16年6月3
[00:03:42.880 --> 00:03:45.160]  16年3月的時候
[00:03:45.160 --> 00:03:52.040]  9天裏面就有6個成功自殺的青少年的個案
[00:03:52.040 --> 00:03:55.840]  所以不要以爲少年人無憂慮
[00:03:55.840 --> 00:03:58.440]  其實他們有很多的憂慮
[00:03:58.440 --> 00:04:01.280]  很多的煩惱
[00:04:01.280 --> 00:04:02.160]  所以他們呢
[00:04:02.160 --> 00:04:08.640]  其實很需要我們做父母的做老師的師長的
[00:04:08.640 --> 00:04:12.360]  可以在他們身邊多聽他們的心聲
[00:04:12.360 --> 00:04:15.680]  更重要的讓他們知道我們愛他們
[00:04:15.680 --> 00:04:18.320]  以至外面多多的風雨都不怕
[00:04:18.320 --> 00:04:20.400]  因爲有我們的愛
[00:04:20.400 --> 00:04:21.280]  所以今天呢
[00:04:21.280 --> 00:04:22.480]  跟大家分享呢
[00:04:22.480 --> 00:04:24.400]  就是一個很重要的信息
[00:04:24.400 --> 00:04:24.880]  就是
[00:04:24.880 --> 00:04:29.880]  怎麼樣將的愛去傳給別人呢
[00:04:29.880 --> 00:04:34.400]  這個其中的一個途徑就是可以去祝福他們
[00:04:34.400 --> 00:04:36.240]  今天我們的兩段經文呢
[00:04:36.240 --> 00:04:37.400]  比較長哈
[00:04:37.400 --> 00:04:39.360]  我在一邊講的時候
[00:04:39.360 --> 00:04:42.240]  一邊就可以讀那些經文了
[00:04:42.240 --> 00:04:44.680]  這個經文的是關於兩個父親
[00:04:44.680 --> 00:04:47.480]  今天是父親節剛好有兩個父親
[00:04:47.480 --> 00:04:49.160]  一個叫以撒
[00:04:49.160 --> 00:04:51.240]  一個叫雅各
[00:04:51.240 --> 00:04:54.040]  這個故事裏面有四代的人
[00:04:54.040 --> 00:04:57.960]  約瑟是雅各的兒子
[00:04:57.960 --> 00:05:01.960]  然後約瑟的兩個兒子馬拿西和以法連
[00:05:01.960 --> 00:05:05.160]  那什麼叫祝福呢
[00:05:05.160 --> 00:05:09.960]  祝福的定義就是屈膝跪下
[00:05:09.960 --> 00:05:11.040]  跪在神面前
[00:05:12.840 --> 00:05:14.680]  隱身的就是我們跟神的關係
[00:05:14.680 --> 00:05:18.040]  就是屈膝領受神的愛
[00:05:18.040 --> 00:05:21.240]  因爲祝福的源頭是來自神
[00:05:21.240 --> 00:05:28.240]  祝福是肯定對方的價值
[00:05:28.240 --> 00:05:34.160]  當我們去祝福他的時候是肯定對方的價值肯定他的重要性
[00:05:34.160 --> 00:05:35.600]  當我們去祝福的時候
[00:05:35.600 --> 00:05:40.640]  那個人所得到的安全感溫暖是每一個人都需要
[00:05:40.640 --> 00:05:43.320]  男女老幼都需要
[00:05:43.320 --> 00:05:47.160]  希望我們成爲這個流通的管道
[00:05:47.160 --> 00:05:53.120]  將從神給我們的祝福能夠流傳給我們身邊的人
[00:05:53.120 --> 00:05:58.120]  讓這些祝福去到他們身上的時候就產生奇妙的改變
[00:05:58.120 --> 00:06:01.440]  生命真的是會改變的
[00:06:01.440 --> 00:06:06.640]  那既然祝福對別人這麼重要
[00:06:06.640 --> 00:06:09.880]  如果沒有祝福人會怎麼樣呢
[00:06:09.880 --> 00:06:12.400]  經文裏面提到
[00:06:12.400 --> 00:06:16.360]  這個做父親的以紗爲小兒子雅各祝福以後
[00:06:16.360 --> 00:06:18.200]  他的大兒子就回來了
[00:06:18.200 --> 00:06:19.200]  回來以後
[00:06:19.200 --> 00:06:21.360]  他就讓他的爸爸爲他祝福
[00:06:21.360 --> 00:06:22.640]  他爸爸說
[00:06:22.640 --> 00:06:23.400]  哎呀
[00:06:23.400 --> 00:06:27.080]  那你還沒來之前誰拿了東西給我喫
[00:06:27.080 --> 00:06:29.080]  我已經爲他祝福了
[00:06:29.080 --> 00:06:31.000]  他也必定蒙福
[00:06:31.000 --> 00:06:32.320]  這個以早呢
[00:06:32.320 --> 00:06:33.880]  大兒子聽到哎呀
[00:06:33.880 --> 00:06:36.920]  他的祝福已經給他的弟弟搶了以後
[00:06:36.920 --> 00:06:41.480]  他的反應就是大聲的痛哭
[00:06:41.480 --> 00:06:46.960]  而且說父啊求你也給我祝福
[00:06:46.960 --> 00:06:53.560]  一箇中年的大男人可以跪在地上哭
[00:06:53.560 --> 00:06:58.760]  可見父母的祝福對兒女是何等的重要
[00:06:58.760 --> 00:07:04.800]  今天你有沒有聽到一些人成人的哭聲
[00:07:04.800 --> 00:07:10.440]  因爲他們得不到父親的祝福而哭呢
[00:07:10.440 --> 00:07:17.400]  或者他們的臉上顯露不出來喜樂平安
[00:07:17.400 --> 00:07:21.240]  其實我在教會里面也做一些輔導的工作
[00:07:21.240 --> 00:07:24.840]  原來很多的成年人
[00:07:24.840 --> 00:07:28.600]  由小到大沒得到父母的肯定
[00:07:28.600 --> 00:07:30.720]  沒得到父母的祝福
[00:07:30.720 --> 00:07:35.160]  以致他們產生很多成長的困難很自卑
[00:07:35.160 --> 00:07:38.000]  很退縮覺得沒用
[00:07:38.000 --> 00:07:42.040]  工作的時候又覺得遇到重重的困難
[00:07:42.040 --> 00:07:45.600]  結婚了又發現和配偶很難相處
[00:07:45.600 --> 00:07:54.880]  這些某種每一個程度上都是缺乏父母給他們的肯定和祝福
[00:07:54.880 --> 00:07:59.520]  所以生命裏面如果沒有祝福是很遺憾的一件事
[00:07:59.520 --> 00:08:02.400]  而且會有創傷性的
[00:08:02.400 --> 00:08:08.560]  相反有祝福會帶給人生命的改變
[00:08:08.560 --> 00:08:13.680]  讓我們就學習怎麼樣去祝福
[00:08:13.680 --> 00:08:19.440]  特別透過這兩個父親怎麼樣爲兒女來祝福呢
[00:08:19.440 --> 00:08:23.720]  我們也學習祝福讓我們的孩子親友
[00:08:23.720 --> 00:08:28.520]  還有我們能接觸到的所有的人都能夠得到神的祝福
[00:08:28.520 --> 00:08:32.600]  第一就是要採用正面的言語
[00:08:32.600 --> 00:08:35.000]  期待一個美好的未來
[00:08:35.000 --> 00:08:39.400]  我們看雅各怎麼樣得到父親的祝福
[00:08:39.400 --> 00:08:42.360]  這英文我們一起讀
[00:08:42.360 --> 00:08:45.720]  他就上前於父親親嘴
[00:08:45.720 --> 00:08:51.720]  他父親一聞他衣服上的香氣就給他祝福說
[00:08:51.720 --> 00:08:57.840]  我兒的香氣如同耶和華賜福之田地的香氣一樣
[00:08:57.840 --> 00:09:00.840]  願神賜你天上的甘露
[00:09:00.840 --> 00:09:02.480]  地上的肥土
[00:09:02.480 --> 00:09:05.120]  並許多五穀清酒
[00:09:05.120 --> 00:09:07.120]  願多民侍奉你
[00:09:07.120 --> 00:09:08.920]  願兒國配伴你
[00:09:08.920 --> 00:09:11.440]  願你做你兄的主
[00:09:11.440 --> 00:09:14.520]  願父親的兒子向你跪拜
[00:09:14.520 --> 00:09:18.200]  凡咒詛你的願他受咒詛
[00:09:18.200 --> 00:09:21.640]  爲你祝福的願他蒙福
[00:09:21.640 --> 00:09:29.640]  我們看到以撒讓她的兒子上前跟她親吻
[00:09:29.640 --> 00:09:32.840]  然後一聞到衣服上的香氣
[00:09:32.840 --> 00:09:35.520]  她就爲兒子祝福了
[00:09:35.520 --> 00:09:43.640]  祝福的意境像耶和華賜福的田地香氣一樣
[00:09:43.640 --> 00:09:46.760]  很有聲音
[00:09:46.760 --> 00:09:49.040]  也有一些動作
[00:09:49.040 --> 00:09:53.120]  也有一些的聞到的一個氣味
[00:09:53.120 --> 00:09:59.200]  她的很有意境的一個祝福
[00:09:59.200 --> 00:10:00.960]  所以我們要學
[00:10:00.960 --> 00:10:04.240]  你不是每一個人都懂得去祝福的
[00:10:04.240 --> 00:10:06.680]  特別是我們中國人比較直接
[00:10:06.680 --> 00:10:08.280]  小孩子做好了
[00:10:08.280 --> 00:10:09.040]  做得好了
[00:10:09.040 --> 00:10:12.040]  哎 你真棒
[00:10:12.040 --> 00:10:13.920]  一件事做得不好就說
[00:10:13.920 --> 00:10:16.680]  這麼容易你都不會做
[00:10:16.680 --> 00:10:22.680]  當我們如果將祝福和她的表現有關係的話
[00:10:22.680 --> 00:10:24.160]  那就不是祝福了
[00:10:24.160 --> 00:10:27.000]  那是一個說你表現得好
[00:10:27.000 --> 00:10:28.040]  我就愛你
[00:10:28.040 --> 00:10:29.120]  表現得不好
[00:10:29.120 --> 00:10:30.400]  我就不愛你
[00:10:30.400 --> 00:10:33.600]  這反而會帶給她很多的不安全感
[00:10:33.600 --> 00:10:37.200]  祝福是按照她的性情
[00:10:37.200 --> 00:10:39.960]  按照她的氣質來祝福她
[00:10:39.960 --> 00:10:45.000]  像以撒爲她的兒子雅各祝福一樣
[00:10:45.000 --> 00:10:47.520]  就像剛下完雨
[00:10:47.520 --> 00:10:51.880]  田地裏面那種清新的空氣
[00:10:51.880 --> 00:10:57.360]  我相信這個父親的祝福帶給雅各一個很大的力量
[00:10:57.360 --> 00:10:59.880]  去面對她未來的困難
[00:10:59.880 --> 00:11:02.760]  我們知道她的生活一點也不平順
[00:11:02.760 --> 00:11:06.560]  她首先是哥哥姨嫂要追殺她
[00:11:06.560 --> 00:11:10.640]  後來她的岳父多次的欺騙她
[00:11:10.640 --> 00:11:15.200]  後來她自己的兒子們也騙着她去殺其他的人
[00:11:15.200 --> 00:11:20.600]  所以她的一生都生活在很恐懼很不平安的裏面
[00:11:20.600 --> 00:11:22.640]  但是她沒有放棄
[00:11:22.640 --> 00:11:29.480]  因爲她記得爸爸爲她祝福是一個很美好的將來
[00:11:29.480 --> 00:11:34.360]  後來她在雅國渡口遇見神跟他摔跤
[00:11:34.360 --> 00:11:39.720]  這一次她就更親自從上帝那裏得到祝福
[00:11:39.720 --> 00:11:41.600]  就是幫她改了個名字
[00:11:41.600 --> 00:11:46.120]  不叫雅各 叫什麼 以色列
[00:11:46.120 --> 00:11:50.280]  所以雅各生命中我想她有兩件很重要的事
[00:11:50.280 --> 00:11:54.280]  就是她經歷過父親以撒給她的祝福
[00:11:54.280 --> 00:11:57.320]  還有就是上帝親自給她的祝福
[00:11:57.320 --> 00:12:02.360]  以致她一生就學會了怎麼樣祝福了
[00:12:02.360 --> 00:12:04.120]  到她年老的時候
[00:12:04.120 --> 00:12:06.920]  她就在《創世紀》49章
[00:12:06.920 --> 00:12:10.400]  她就逐個逐個的爲她十二個兒子
[00:12:10.400 --> 00:12:13.280]  由大到小一個一個祝福
[00:12:13.280 --> 00:12:17.920]  那個祝福每一個都不同的
[00:12:17.920 --> 00:12:20.920]  例如由大 她怎麼說呢
[00:12:20.920 --> 00:12:22.960]  她說由大是個小獅子
[00:12:22.960 --> 00:12:25.960]  我兒啊 你抓了獅便上去
[00:12:25.960 --> 00:12:31.440]  你屈下身去 臥如公獅 蹲如母獅
[00:12:31.440 --> 00:12:32.720]  誰敢惹你
[00:12:32.720 --> 00:12:38.160]  哇 那個獅子那種的君王氣質 領袖的氣質
[00:12:38.160 --> 00:12:39.720]  形容由大
[00:12:39.720 --> 00:12:45.600]  我們知道耶穌就是由大的後代 是君王
[00:12:45.600 --> 00:12:48.920]  然後以撒加是個強壯的驢
[00:12:48.920 --> 00:12:50.920]  臥在羊圈之中
[00:12:50.920 --> 00:12:54.000]  她以安靜爲家 以肥地爲美
[00:12:54.000 --> 00:12:57.200]  便低肩背重成爲苦苦的僕人
[00:12:57.200 --> 00:13:02.680]  以撒加的性質就是很勤勞 很安靜
[00:13:02.680 --> 00:13:04.880]  這種的氣質
[00:13:04.880 --> 00:13:07.840]  拿弗他利是被釋放的母鹿
[00:13:07.840 --> 00:13:10.560]  他出加美的言語
[00:13:10.560 --> 00:13:15.120]  很自由奔放 很優雅 很美麗
[00:13:15.120 --> 00:13:16.840]  形容他這個兒子
[00:13:16.840 --> 00:13:20.880]  然後約瑟呢 就是多結果子的樹枝
[00:13:20.880 --> 00:13:24.200]  是全旁多結果子的枝子
[00:13:24.200 --> 00:13:27.320]  他的枝條探出牆外
[00:13:27.320 --> 00:13:32.480]  哇 約瑟我們知道他在埃及是做宰相
[00:13:32.480 --> 00:13:35.800]  他真的繁榮昌盛
[00:13:35.800 --> 00:13:40.200]  這個爸爸對每一個孩子都觀察得細美
[00:13:40.200 --> 00:13:43.680]  而呢 就是爲他們祝福的時候
[00:13:43.680 --> 00:13:46.480]  都是很獨特的
[00:13:46.480 --> 00:13:49.000]  丁姐妹 如果你有孩子的話
[00:13:49.000 --> 00:13:52.720]  你對自己的兒女會有怎麼樣的祝福呢
[00:13:52.720 --> 00:13:57.920]  你覺得他有什麼氣質 怎麼樣去祝福他呢
[00:13:57.920 --> 00:14:00.560]  要了解孩子一定要花時間
[00:14:00.560 --> 00:14:02.480]  剛纔前言的說
[00:14:02.480 --> 00:14:05.040]  孩子們現在受的很大的壓力
[00:14:05.040 --> 00:14:08.320]  很需要我們去聆聽他們的心聲
[00:14:08.320 --> 00:14:10.800]  我們越去聆聽越去了解
[00:14:10.800 --> 00:14:14.400]  就越能更適切的去祝福他們
[00:14:14.400 --> 00:14:17.320]  有一個實驗是這樣說
[00:14:17.320 --> 00:14:20.080]  在一個科學家在一箇中學裏面
[00:14:20.080 --> 00:14:23.240]  做了一個智能的測驗
[00:14:23.240 --> 00:14:25.880]  他就讓全校的中學生都調查過
[00:14:25.880 --> 00:14:29.160]  他們的智商有多高
[00:14:29.160 --> 00:14:30.720]  然後就跟那個老師說
[00:14:30.720 --> 00:14:35.480]  這些學生就是IQ很高的
[00:14:35.480 --> 00:14:39.560]  他們明年呢 學業成績一定會很好
[00:14:39.560 --> 00:14:44.720]  但其實呢 這些就是隨意抽出來的樣品
[00:14:44.720 --> 00:14:48.560]  他們的智能其實跟其他人一樣的
[00:14:48.560 --> 00:14:53.040]  但是 老師就對這些同學有期望
[00:14:53.040 --> 00:14:55.400]  這些同學對自己也有期望
[00:14:55.400 --> 00:15:02.200]  真的那一年裏面這些學生的學業成績突飛猛進
[00:15:02.200 --> 00:15:06.400]  這就是一個叫做自我應驗的預言
[00:15:06.400 --> 00:15:10.480]  因爲每一個人都有一個先入爲主的判斷
[00:15:10.480 --> 00:15:13.720]  他無論那個是真還是假
[00:15:13.720 --> 00:15:16.480]  就好像說智能是高還是低都好了
[00:15:16.480 --> 00:15:20.040]  他相信自己有高IQ的時候
[00:15:20.040 --> 00:15:24.720]  他就會影響他跟着的行爲 做事
[00:15:24.720 --> 00:15:28.760]  以致呢 這個判斷到最後真的應驗了
[00:15:28.760 --> 00:15:30.680]  這是一個正面的結果
[00:15:30.680 --> 00:15:33.880]  那相反的結果呢
[00:15:33.880 --> 00:15:36.240]  我聽過我的媽媽跟我哥說
[00:15:36.240 --> 00:15:40.400]  你不努力讀書將來去賣老鼠藥
[00:15:40.400 --> 00:15:41.640]  現在不會這樣說了
[00:15:41.640 --> 00:15:46.360]  那真的我哥哥呢 就沒有這麼高的學歷
[00:15:46.360 --> 00:15:49.040]  其實女兒她有能力
[00:15:49.040 --> 00:15:51.920]  不過她聽到父母這樣預告她的未來
[00:15:51.920 --> 00:15:55.480]  她就會想 哎 努力也沒用了
[00:15:55.480 --> 00:15:57.120]  我真的沒能力了
[00:15:57.120 --> 00:15:59.400]  那她就不敢面對困難
[00:15:59.400 --> 00:16:01.240]  什麼也不敢試
[00:16:01.240 --> 00:16:04.280]  結果就什麼也做不好 惡性循環
[00:16:04.280 --> 00:16:07.800]  她這個實現了父母對她負面的預言
[00:16:07.800 --> 00:16:12.120]  所以弟兄姐妹 我們要很謹慎
[00:16:12.120 --> 00:16:15.760]  小心我們所說的每一句話
[00:16:15.760 --> 00:16:19.480]  是見利呢 還是敗壞一個人呢
[00:16:19.480 --> 00:16:22.800]  這些貶低人的話 人很奇怪的
[00:16:22.800 --> 00:16:24.960]  你稱讚我的話不太記得
[00:16:24.960 --> 00:16:26.960]  但是你貶低我的話呢
[00:16:26.960 --> 00:16:29.760]  我就一生都記住
[00:16:29.760 --> 00:16:33.840]  話一出口 永遠沒辦法收回
[00:16:33.840 --> 00:16:36.520]  所以我們要勒住我們的口
[00:16:36.520 --> 00:16:42.720]  永遠永遠不要對任何人說破壞性的話
[00:16:42.720 --> 00:16:45.920]  特別當你有情緒很高漲的時候
[00:16:45.920 --> 00:16:47.960]  麻煩你離開現場
[00:16:47.960 --> 00:16:49.200]  封口不要說
[00:16:49.200 --> 00:16:51.800]  因爲一說就會說出一些
[00:16:51.800 --> 00:16:56.200]  沒辦法收回的一些破壞性的話
[00:16:56.200 --> 00:16:59.360]  特別我們的有權威的人士
[00:16:59.360 --> 00:17:01.800]  父母啊 老師啊
[00:17:01.800 --> 00:17:05.640]  你們的一句話對孩子的影響是非常非常的大
[00:17:05.640 --> 00:17:09.160]  但相反 如果你對她說出一些正面的話
[00:17:09.160 --> 00:17:11.840]  就能夠給她有潛能
[00:17:11.840 --> 00:17:16.400]  會發揮她的潛能 充滿正的能量
[00:17:16.400 --> 00:17:18.560]  除了學會說正面的話
[00:17:18.560 --> 00:17:25.840]  還有呢 我們要善用表達關懷的身體接觸
[00:17:25.840 --> 00:17:27.960]  我們看這段經文裏面
[00:17:27.960 --> 00:17:35.120]  我又畫下了那幾句動作
[00:17:35.120 --> 00:17:37.040]  她父親以下對她說
[00:17:37.040 --> 00:17:40.680]  我兒 你上前來與我親嘴
[00:17:40.680 --> 00:17:43.640]  她就上前與父親親嘴
[00:17:43.640 --> 00:17:45.000]  約瑟對父親說
[00:17:45.000 --> 00:17:48.920]  這是神在這裏就埃及啊 賜給我的兒子
[00:17:48.920 --> 00:17:52.880]  以色列就說請你領他們到我跟前
[00:17:52.880 --> 00:17:56.000]  我要給他們祝福
[00:17:56.000 --> 00:17:59.280]  以色列年紀老邁了 眼睛昏花
[00:17:59.280 --> 00:18:02.160]  其實這時候她已經一百四十七歲了
[00:18:02.160 --> 00:18:03.640]  不能夠看見
[00:18:03.640 --> 00:18:07.800]  約瑟就帶着她的兩個兒子來到她的面前
[00:18:07.800 --> 00:18:11.200]  以色列就抱着他們 跟他們親嘴
[00:18:11.200 --> 00:18:15.480]  那這幾個動作是我們在說祝福話的時候
[00:18:15.480 --> 00:18:18.560]  要加上去的 加上去呢
[00:18:18.560 --> 00:18:21.560]  你那個祝福呢 就更有力了
[00:18:21.560 --> 00:18:25.960]  上前來的意思就是雙方好像摔跤一樣
[00:18:25.960 --> 00:18:30.600]  緊緊的抱在一起 抱着就是擁抱了
[00:18:30.600 --> 00:18:33.400]  親嘴呢 表示很親密的關係
[00:18:33.400 --> 00:18:36.720]  還有呢 就是要按手在她頭上
[00:18:36.720 --> 00:18:39.880]  表示一個人的能力和祝福啊
[00:18:39.880 --> 00:18:43.440]  可以透過這個手傳到另外一個人身上
[00:18:43.440 --> 00:18:52.080]  這是在聖經裏面常常都用的一些的動作
[00:18:52.080 --> 00:18:54.440]  所以對小孩子來說呢
[00:18:54.440 --> 00:18:56.360]  對小孩子來說
[00:18:56.360 --> 00:18:59.880]  摸得到的 看得到的 感受到的就是真的
[00:18:59.880 --> 00:19:02.120]  你只是口裏面說我愛你愛你
[00:19:02.120 --> 00:19:03.760]  他其實感受不到
[00:19:03.760 --> 00:19:07.600]  所以我們做父母的要更多的去
[00:19:07.600 --> 00:19:11.560]  熱情的擁抱孩子 親吻啊 按手啊
[00:19:11.560 --> 00:19:15.240]  如果他在家裏得不到這些愛
[00:19:15.240 --> 00:19:18.200]  他們去哪兒啊 去外面
[00:19:18.200 --> 00:19:21.200]  用不好的方式去得愛
[00:19:21.200 --> 00:19:24.240]  那你就後悔的了
[00:19:24.240 --> 00:19:30.760]  我們中國人呢 很含蓄 很含蓄
[00:19:30.760 --> 00:19:34.360]  很少有親密的這種身體的接觸
[00:19:34.360 --> 00:19:39.280]  我印象裏面我爸爸媽媽好像從來沒抱過我
[00:19:39.280 --> 00:19:40.920]  更沒有親過我
[00:19:40.920 --> 00:19:43.080]  我看我自己爸爸媽媽
[00:19:43.080 --> 00:19:47.800]  他們也從來沒有說很自然的就去摟摟抱抱
[00:19:47.800 --> 00:19:51.320]  很不習慣啊 中國人很不習慣這樣的方式
[00:19:51.320 --> 00:19:53.120]  但是當我結婚以後呢
[00:19:53.120 --> 00:19:57.320]  我發現原來聖經教我們夫婦之間呢
[00:19:57.320 --> 00:20:02.640]  要彼此相愛 要經常的拍拖
[00:20:02.640 --> 00:20:04.920]  還要將愛情保鮮
[00:20:04.920 --> 00:20:09.400]  保鮮紙要包着 要常常的保鮮 保持期限
[00:20:09.400 --> 00:20:10.800]  怎麼樣保鮮呢
[00:20:10.800 --> 00:20:15.720]  有一個比喻很好的叫感情的銀行
[00:20:15.720 --> 00:20:18.800]  就好像這個夫婦之間的感情呢
[00:20:18.800 --> 00:20:21.800]  就好像銀行的存款一樣
[00:20:21.800 --> 00:20:25.680]  存款越多 關係就越好
[00:20:25.680 --> 00:20:29.840]  存款少了 甚至出現撤資
[00:20:29.840 --> 00:20:31.480]  那就破產了
[00:20:31.480 --> 00:20:33.200]  那什麼是存款呢
[00:20:33.200 --> 00:20:37.240]  就是你常常有身體愛的語言
[00:20:37.240 --> 00:20:41.600]  去來向對方說一些欣賞愛的話
[00:20:41.600 --> 00:20:44.000]  這呢就是存款
[00:20:44.000 --> 00:20:45.320]  什麼是提款呢
[00:20:45.320 --> 00:20:49.040]  吵架了 批評了 責備了
[00:20:49.040 --> 00:20:51.000]  這個就是提款
[00:20:51.000 --> 00:20:54.040]  我感謝主了 這是我的家庭
[00:20:54.040 --> 00:20:58.720]  今天我的兩個女兒來支持我
[00:20:58.720 --> 00:21:01.640]  我們不是做得很好的家庭
[00:21:01.640 --> 00:21:02.960]  但是我們感謝主
[00:21:02.960 --> 00:21:04.920]  我們認識的聖經裏面的教訓呢
[00:21:04.920 --> 00:21:07.040]  我們就常常去存款啊
[00:21:07.040 --> 00:21:11.440]  常常向對方感激了 說愛的話了
[00:21:11.440 --> 00:21:13.600]  不單止呢 我們夫婦之間
[00:21:13.600 --> 00:21:15.680]  這個常常在家裏
[00:21:15.680 --> 00:21:18.720]  很自然的就抱一抱啊 親親嘴啊
[00:21:18.720 --> 00:21:21.200]  其實孩子們不覺得尷尬的
[00:21:21.200 --> 00:21:23.200]  他們會覺得很溫馨的
[00:21:23.200 --> 00:21:27.280]  也走過來搶着讓我們去親他
[00:21:27.280 --> 00:21:29.120]  晚上睡覺的時候 我們一定
[00:21:29.120 --> 00:21:31.680]  有他們BB的時候到現在
[00:21:31.680 --> 00:21:35.160]  每一天晚上都是在臨睡的時候
[00:21:35.160 --> 00:21:36.960]  按手在他們的頭上
[00:21:36.960 --> 00:21:41.280]  告訴他 我們很愛你
[00:21:41.280 --> 00:21:45.880]  我們很希望你將來可以侍奉主
[00:21:45.880 --> 00:21:47.840]  然後呢 就爲他們祝福
