
[00:00:00.000 --> 00:00:02.320]  各位聽聽姊妹 早安
[00:04:48.600 --> 00:04:51.600]  懂得領導的人
[00:04:51.600 --> 00:04:53.600]  不需要一定讀過很多的書
[00:04:53.600 --> 00:04:56.400]  只要他有一個心態
[00:04:56.400 --> 00:04:58.000]  他只要愛人
[00:04:58.000 --> 00:05:00.800]  甚至為所愛人犧牲的時候
[00:05:00.800 --> 00:05:03.600]  這份影響力就已經產生
[00:05:03.600 --> 00:05:06.600]  這份領導力就已經產生
[00:05:06.600 --> 00:05:09.400]  我們每一個人
[00:05:09.400 --> 00:05:11.200]  如果你信耶穌的話
[00:05:11.200 --> 00:05:12.200]  你就是一個基督徒
[00:05:12.200 --> 00:05:15.000]  如果你是一個基督徒的話
[00:05:15.200 --> 00:05:18.600]  你就應該認識主耶穌基督是怎樣領導這個世界
[00:05:18.600 --> 00:05:20.800]  而祂領導這個世界
[00:05:20.800 --> 00:05:21.800]  不是靠權力
[00:05:21.800 --> 00:05:24.800]  而是影響人的生命
[00:05:24.800 --> 00:05:26.600]  讓人甘心樂意
[00:05:26.600 --> 00:05:28.800]  仆心仆命地為祂來做工作
[00:05:28.800 --> 00:05:32.400]  因為祂的領導是愛的領導
[00:05:32.400 --> 00:05:36.200]  只可惜在以色列人的裏面
[00:05:36.200 --> 00:05:38.200]  不是很多人很明白
[00:05:38.200 --> 00:05:39.400]  什麼叫領導
[00:05:39.400 --> 00:05:43.800]  在以色列傑書三十四章裏面講到一件事情
[00:05:44.800 --> 00:05:47.600]  上帝責備當時的領導人
[00:05:47.600 --> 00:05:50.600]  或者責備當時的官員
[00:05:50.600 --> 00:05:53.200]  如果你在聖經的時候
[00:05:53.200 --> 00:05:54.200]  祂不是講官員的
[00:05:54.200 --> 00:05:56.000]  祂是講牧羊人的
[00:05:56.000 --> 00:06:00.800]  牧羊人就好像一個官員那樣
[00:06:00.800 --> 00:06:03.400]  官員如果是牧羊百姓的話
[00:06:03.400 --> 00:06:05.200]  牧羊人就是牧羊羊群
[00:06:05.200 --> 00:06:10.400]  上帝吩咐先知以色列
[00:06:10.400 --> 00:06:12.800]  跟這班領袖講
[00:06:13.400 --> 00:06:15.000]  向他們說寓言
[00:06:15.000 --> 00:06:16.600]  寓言內容講什麼
[00:06:16.600 --> 00:06:18.000]  你們有禍了
[00:06:18.000 --> 00:06:23.200]  究竟這班官員這班領袖做錯了什麼事
[00:06:23.200 --> 00:06:25.200]  上帝要說他們有禍呢
[00:06:25.200 --> 00:06:27.600]  上帝這樣說
[00:06:27.600 --> 00:06:29.800]  你們這群人
[00:06:29.800 --> 00:06:32.200]  喝的是羊奶
[00:06:32.200 --> 00:06:34.600]  吃的是羊肉
[00:06:34.600 --> 00:06:37.200]  穿的是羊毛的衣服
[00:06:37.200 --> 00:06:39.600]  但你不愛惜羊群
[00:06:41.000 --> 00:06:44.000]  你們當中的羊虛弱你不調理
[00:06:44.000 --> 00:06:46.600]  病你不醫治
[00:06:46.600 --> 00:06:49.400]  受傷的你不包紮
[00:06:49.400 --> 00:06:52.000]  迷路的你不領會
[00:06:52.000 --> 00:06:54.800]  失蹤的你不尋找
[00:06:54.800 --> 00:06:58.400]  反之用暴力的來對待他們
[00:06:58.400 --> 00:07:02.800]  上帝說我見到我的百姓我的羊群
[00:07:02.800 --> 00:07:06.400]  好像沒有牧羊人那樣在曠野裡面流浪
[00:07:06.400 --> 00:07:09.000]  被惡獸所吞食
[00:07:09.800 --> 00:07:11.800]  官員你們在哪裡
[00:07:11.800 --> 00:07:15.200]  領導者你們在哪裡
[00:07:15.200 --> 00:07:19.600]  上帝自己親自這樣說
[00:07:19.600 --> 00:07:23.000]  失蹤的我要找回來
[00:07:23.000 --> 00:07:27.200]  迷路的我要帶回家
[00:07:27.200 --> 00:07:30.600]  受傷的我要包紮傷口
[00:07:30.600 --> 00:07:34.000]  有病的我會好好醫治
[00:07:34.000 --> 00:07:37.800]  在舊約裡面上帝呈現了
[00:07:37.800 --> 00:07:39.800]  他是一個有領導力
[00:07:39.800 --> 00:07:43.000]  他是愛百姓的一位領導人
[00:07:43.000 --> 00:07:46.400]  因為他看他的百姓
[00:07:46.400 --> 00:07:49.200]  看每個羊群都是可愛的重要的
[00:07:49.200 --> 00:07:52.800]  去到新約的時候
[00:07:52.800 --> 00:07:56.600]  耶穌基督為我們釘死在十字架上面
[00:07:56.600 --> 00:08:00.400]  在《約翰福音》十二章三十二節這樣說
[00:08:00.400 --> 00:08:05.000]  我若在地上被舉起的時候
[00:08:05.000 --> 00:08:07.800]  就吸引萬人來歸向我
[00:08:07.800 --> 00:08:13.600]  是什麼東西吸引萬人歸向他
[00:08:13.600 --> 00:08:17.800]  是因為耶穌甘願被舉起
[00:08:17.800 --> 00:08:20.000]  釘在十字架上面
[00:08:20.000 --> 00:08:23.600]  用這一份的愛向全世界宣告
[00:08:23.600 --> 00:08:25.000]  你們是重要的
[00:08:25.000 --> 00:08:27.400]  你們是被愛的
[00:08:27.400 --> 00:08:31.600]  於是人去到神的面前
[00:08:31.600 --> 00:08:34.600]  接受基督的救恩
[00:08:35.000 --> 00:08:36.000]  去跟從他
[00:08:36.000 --> 00:08:40.600]  社會學家Weber這樣說
[00:08:40.600 --> 00:08:44.200]  在他的一本書叫《社會經濟組織理論》
[00:08:44.200 --> 00:08:45.200]  講到
[00:08:45.200 --> 00:08:47.400]  力量有兩種的
[00:08:47.400 --> 00:08:49.800]  一種叫權力
[00:08:49.800 --> 00:08:52.400]  一種叫威權
[00:08:52.400 --> 00:08:55.800]  權力是怎樣的呢
[00:08:55.800 --> 00:08:57.800]  是不需要學習的
[00:08:57.800 --> 00:09:00.800]  當你擁有這一種能力的時候
[00:09:00.800 --> 00:09:02.800]  你就利用你的地位
[00:09:02.800 --> 00:09:04.200]  權力
[00:09:04.600 --> 00:09:06.600]  罔顧他人的意願
[00:09:06.600 --> 00:09:10.400]  強迫別人做他不願意做的事情
[00:09:10.400 --> 00:09:13.400]  譬如老闆跟下屬說
[00:09:13.400 --> 00:09:14.600]  跟工人說
[00:09:14.600 --> 00:09:16.200]  你不做事
[00:09:16.200 --> 00:09:17.000]  我解僱你
[00:09:17.000 --> 00:09:21.400]  紀安跟大雄說
[00:09:21.400 --> 00:09:23.000]  你不聽我的話
[00:09:23.000 --> 00:09:23.800]  我打你
[00:09:23.800 --> 00:09:28.000]  不用學的
[00:09:28.000 --> 00:09:30.400]  有時你在街邊都見到的
[00:09:30.400 --> 00:09:32.400]  一個三歲的小蚊子
[00:09:33.600 --> 00:09:36.000]  玩到飛鴻死了
[00:09:36.000 --> 00:09:39.200]  傳言是權力的
[00:09:39.200 --> 00:09:43.200]  反過來一種是威權
[00:09:43.200 --> 00:09:45.000]  是需要學習的
[00:09:45.000 --> 00:09:47.600]  很辛苦地去學習的
[00:09:47.600 --> 00:09:49.600]  它是一種技能
[00:09:49.600 --> 00:09:52.600]  就是運用你那種生命的影響力
[00:09:52.600 --> 00:09:55.200]  讓別人甘心樂意
[00:09:55.200 --> 00:09:57.200]  撲心撲命地為你去做事
[00:09:57.200 --> 00:10:01.000]  黃飛鴻是一個好師父
[00:10:02.600 --> 00:10:04.000]  所以他的徒弟跟他說
[00:10:04.000 --> 00:10:05.200]  師父講道
[00:10:05.200 --> 00:10:07.400]  我要赴湯蹈火都幫你完成
[00:10:07.400 --> 00:10:10.200]  為什麼赴湯蹈火
[00:10:10.200 --> 00:10:13.000]  因為黃飛鴻對他的徒弟好
[00:10:13.000 --> 00:10:16.400]  我們看《水滸傳》的時候
[00:10:16.400 --> 00:10:17.800]  我們很熟悉一句話
[00:10:17.800 --> 00:10:19.200]  他們逼上梁山
[00:10:19.200 --> 00:10:20.200]  是不是
[00:10:20.200 --> 00:10:22.000]  被逼上梁山而已
[00:10:22.000 --> 00:10:23.600]  其實想清楚
[00:10:23.600 --> 00:10:24.600]  有人逼他們嗎
[00:10:24.600 --> 00:10:26.000]  每條都是好漢
[00:10:26.000 --> 00:10:26.800]  怎麼逼
[00:10:26.800 --> 00:10:28.800]  是因為在這個社會裡面
[00:10:28.800 --> 00:10:29.800]  不再重視他
[00:10:29.800 --> 00:10:31.400]  他只是邊緣人的時候
[00:10:31.400 --> 00:10:32.800]  在梁山裡面告訴他們
[00:10:32.800 --> 00:10:34.000]  你們是有用的
[00:10:34.000 --> 00:10:38.200]  對社會對國家都是有用的
[00:10:38.200 --> 00:10:39.400]  你上梁山吧
[00:10:39.400 --> 00:10:42.000]  所以《水滸傳》不是一句
[00:10:42.000 --> 00:10:43.400]  很出名的說話這樣講嗎
[00:10:43.400 --> 00:10:46.200]  一腔熱血只賣給識貨的
[00:10:46.200 --> 00:10:50.800]  一腔熱血只賣給識貨的
[00:10:50.800 --> 00:10:55.400]  我們講回權力
[00:10:55.400 --> 00:10:58.400]  權力的弱點有三樣
[00:10:58.400 --> 00:11:00.600]  第一個弱點
[00:11:00.800 --> 00:11:03.600]  就是這個權力的表現
[00:11:03.600 --> 00:11:06.600]  純粹是一種經濟的買賣
[00:11:06.600 --> 00:11:10.400]  我說純粹是一種買賣
[00:11:10.400 --> 00:11:14.000]  老闆我聽你說不是因為我尊重你
[00:11:14.000 --> 00:11:15.800]  而是因為你出糧給我
[00:11:15.800 --> 00:11:17.200]  你試試不出糧給我
[00:11:17.200 --> 00:11:18.400]  看我還尊不尊重你
[00:11:18.400 --> 00:11:22.000]  純粹是一種買賣
[00:11:22.000 --> 00:11:24.800]  我放了工之後
[00:11:24.800 --> 00:11:26.600]  我就做我喜歡做的事
[00:11:26.600 --> 00:11:28.600]  放了工之後我就可以罵你了
[00:11:31.600 --> 00:11:32.800]  或者不敢當面罵
[00:11:32.800 --> 00:11:34.000]  背後罵你
[00:11:34.000 --> 00:11:36.000]  離職之後繼續罵
[00:11:36.000 --> 00:11:39.000]  第二
[00:11:39.000 --> 00:11:41.800]  時間是非常短促的
[00:11:41.800 --> 00:11:45.800]  香港的家庭暴力
[00:11:45.800 --> 00:11:48.400]  香港的暴力案件
[00:11:48.400 --> 00:11:49.800]  嚴重的暴力案件
[00:11:49.800 --> 00:11:51.200]  百分之七十至八十
[00:11:51.200 --> 00:11:52.400]  發生在家庭
[00:11:52.400 --> 00:11:55.800]  家庭是一個最溫暖的地方
[00:11:55.800 --> 00:11:58.800]  誰知是發生嚴重暴力最多的地方
[00:12:01.400 --> 00:12:02.400]  有時吵架
[00:12:02.400 --> 00:12:05.800]  有人惹麻起來用拳頭
[00:12:05.800 --> 00:12:07.400]  用刀
[00:12:07.400 --> 00:12:09.600]  沒錯
[00:12:09.600 --> 00:12:11.200]  這個家庭
[00:12:11.200 --> 00:12:12.800]  因為當你用到拳
[00:12:12.800 --> 00:12:13.800]  用到拳頭
[00:12:13.800 --> 00:12:15.200]  用到刀劍的時候
[00:12:15.200 --> 00:12:17.200]  會平靜一時
[00:12:17.200 --> 00:12:18.800]  不過
[00:12:18.800 --> 00:12:20.000]  他會很短暫
[00:12:20.000 --> 00:12:24.000]  因為關係傳言破碎的時候
[00:12:24.000 --> 00:12:26.800]  沒有了關係的時候
[00:12:26.800 --> 00:12:28.800]  有一天孩子長大了
[00:12:29.800 --> 00:12:31.400]  他可以還手的時候
[00:12:31.400 --> 00:12:35.600]  他同樣都會用拳頭和刀劍去對付你
[00:12:35.600 --> 00:12:39.400]  權力
[00:12:39.400 --> 00:12:40.800]  是很脆弱的
[00:12:40.800 --> 00:12:43.200]  他接了一場買賣
[00:12:43.200 --> 00:12:45.200]  時間很短
[00:12:45.200 --> 00:12:46.800]  破壞關係
[00:12:46.800 --> 00:12:50.400]  有很多老闆看錯了
[00:12:50.400 --> 00:12:54.400]  以為他請回來的員工是一個物件
[00:12:54.400 --> 00:12:58.200]  可以任意去妄為
[00:12:59.200 --> 00:13:01.200]  但事實上不是這樣
[00:13:01.200 --> 00:13:05.800]  我看每一個員工
[00:13:05.800 --> 00:13:08.600]  或者教會聘請的每一個員工
[00:13:08.600 --> 00:13:11.000]  他們都是移工
[00:13:11.000 --> 00:13:13.600]  沒錯
[00:13:13.600 --> 00:13:14.800]  他們是瘦身的
[00:13:14.800 --> 00:13:17.200]  但他們仍然是移工
[00:13:17.200 --> 00:13:19.800]  我為何這樣說呢
[00:13:19.800 --> 00:13:22.000]  因為
[00:13:22.000 --> 00:13:24.400]  如果你只是一場交易的話
[00:13:24.400 --> 00:13:27.600]  你是買不到他們全心的投入
[00:13:28.800 --> 00:13:30.200]  買不到他們的忠誠
[00:13:30.200 --> 00:13:32.400]  買不到他們的毀身
[00:13:32.400 --> 00:13:34.800]  買不到他們的創意
[00:13:34.800 --> 00:13:37.000]  買不到他們的感情
[00:13:37.000 --> 00:13:41.200]  只要教會或者你的公司一有什麼事的話
[00:13:41.200 --> 00:13:42.200]  他們馬上就走了
[00:13:42.200 --> 00:13:45.800]  因為那場只不過是一個買賣
[00:13:45.800 --> 00:13:48.600]  但反過來
[00:13:48.600 --> 00:13:50.200]  你不是這樣想的
[00:13:50.200 --> 00:13:52.800]  你是愛你的員工的
[00:13:52.800 --> 00:13:54.400]  重視每一個的
[00:13:54.400 --> 00:13:56.000]  事實上
[00:13:56.400 --> 00:14:01.800]  今天是一個全球各企業競爭非常強烈的一個社會
[00:14:01.800 --> 00:14:04.800]  當我在美國西雅圖的時候
[00:14:04.800 --> 00:14:06.600]  Microsoft
[00:14:06.600 --> 00:14:11.200]  微軟公司的總部就在美國西雅圖那裡
[00:14:11.200 --> 00:14:14.600]  我去那裡參觀他們的辦公室
[00:14:14.600 --> 00:14:18.000]  我去到的時候我覺得這是辦公室來的嗎
[00:14:18.000 --> 00:14:20.800]  又有這樣的球桌
[00:14:20.800 --> 00:14:22.800]  又有飲品
[00:14:22.800 --> 00:14:24.000]  又有食物
[00:14:24.000 --> 00:14:25.400]  又可以下棋
[00:14:25.600 --> 00:14:27.000]  又有很多健身的用品
[00:14:27.000 --> 00:14:29.800]  究竟這個是辦公室還是遊戲間來的
[00:14:29.800 --> 00:14:35.600]  對於這些國際企業
[00:14:35.600 --> 00:14:37.000]  他們很明白一件事情
[00:14:37.000 --> 00:14:41.000]  要在這個這麼競爭劇烈的地方裡面
[00:14:41.000 --> 00:14:42.400]  要得勝的話
[00:14:42.400 --> 00:14:44.800]  必須要那些員工
[00:14:44.800 --> 00:14:46.400]  全面的投入
[00:14:46.400 --> 00:14:48.400]  用最好的來給公司
[00:14:48.400 --> 00:14:50.800]  這個公司才可以在全球競爭裡面
[00:14:50.800 --> 00:14:52.200]  脫穎而出
[00:14:56.200 --> 00:14:57.600]  今天很多的老闆
[00:14:57.600 --> 00:15:00.000]  尤其是東方人的老闆
[00:15:00.000 --> 00:15:02.600]  他只知道壓榨
[00:15:02.600 --> 00:15:04.800]  用最少的金錢
[00:15:04.800 --> 00:15:06.400]  獲取最大的利益
[00:15:06.400 --> 00:15:09.200]  看員工只不過是一個工具
[00:15:09.200 --> 00:15:11.800]  並沒有將他看為一個人
[00:15:11.800 --> 00:15:18.200]  如果我們看重我們的員工
[00:15:18.200 --> 00:15:22.200]  看重我們家裡面的每一個分子
[00:15:22.200 --> 00:15:25.200]  看重學校裡面每一個同學
[00:15:25.400 --> 00:15:27.800]  看重醫院裡面每一個病人
[00:15:27.800 --> 00:15:30.600]  他們又怎會投訴
[00:15:30.600 --> 00:15:32.000]  抵制
[00:15:32.000 --> 00:15:33.200]  對抗呢
[00:15:33.200 --> 00:15:40.400]  領導的第一課就是尊重
[00:15:40.400 --> 00:15:43.800]  尊重的第一課就是聆聽
[00:15:43.800 --> 00:15:49.600]  在一個CEO訓練的講座裡面
[00:15:49.600 --> 00:15:52.800]  教授帶他們玩一個遊戲很簡單的
[00:15:52.800 --> 00:15:54.400]  就是大家圍一個圈
[00:15:54.600 --> 00:15:56.000]  大家介紹一下自己
[00:15:56.000 --> 00:15:57.600]  很容易玩遊戲
[00:15:57.600 --> 00:15:59.000]  就輪流介紹自己
[00:15:59.000 --> 00:16:02.600]  有一個參加者就這樣想
[00:16:02.600 --> 00:16:04.200]  我要怎樣介紹自己呢
[00:16:04.200 --> 00:16:06.800]  我介紹自己也要挺威風才行
[00:16:06.800 --> 00:16:09.600]  但又不要讓人感到驕傲
[00:16:09.600 --> 00:16:11.800]  所以就想一下應該怎樣介紹自己呢
[00:16:11.800 --> 00:16:13.600]  大家一個一個介紹的時候
[00:16:13.600 --> 00:16:14.600]  教授就這樣說
[00:16:14.600 --> 00:16:16.800]  你身邊那個已經介紹完自己了
[00:16:16.800 --> 00:16:17.800]  你可不可以告訴他
[00:16:17.800 --> 00:16:19.600]  剛才他介紹自己的什麼
[00:16:19.600 --> 00:16:22.200]  他一句都說不出
[00:16:22.200 --> 00:16:23.600]  為什麼
[00:16:24.600 --> 00:16:25.800]  他沒聽過別人說話
[00:16:25.800 --> 00:16:28.200]  他完全沒聽過別人說話
[00:16:28.200 --> 00:16:30.600]  他只是在想我應該怎樣介紹自己
[00:16:30.600 --> 00:16:32.400]  威風之餘又謙卑
[00:16:32.400 --> 00:16:35.400]  他根本沒聽過別人說話
[00:16:35.400 --> 00:16:37.800]  好 完了那個課的時候
[00:16:37.800 --> 00:16:39.600]  這個CEO就去問那個教授
[00:16:39.600 --> 00:16:42.400]  為什麼你好像知道我沒聽過別人說話
[00:16:42.400 --> 00:16:44.600]  是啊 我知道你沒聽過別人說話
[00:16:44.600 --> 00:16:47.800]  因為我跟你剛才聊天的時候
[00:16:47.800 --> 00:16:50.000]  就是這次玩之前聊天的時候
[00:16:50.000 --> 00:16:52.000]  你三次打斷我的說話
[00:16:54.600 --> 00:16:56.000]  你三次打斷我的說話
[00:16:56.000 --> 00:16:58.000]  你想一想
[00:16:58.000 --> 00:17:01.200]  你作為一個上司下屬跟你說話
[00:17:01.200 --> 00:17:03.400]  我跟你說話你打斷我三次的說話
[00:17:03.400 --> 00:17:05.400]  下屬跟你說話你還聽得下去嗎
[00:17:05.400 --> 00:17:09.400]  你還有真正聆聽嗎
[00:17:09.400 --> 00:17:11.200]  你根本都沒聽過
[00:17:11.200 --> 00:17:13.400]  然後這個教授就這樣說
[00:17:13.400 --> 00:17:15.400]  今天很多的運動
[00:17:15.400 --> 00:17:16.800]  很多的罷工
[00:17:16.800 --> 00:17:18.200]  很多的衝突的出現
[00:17:18.200 --> 00:17:20.200]  是因為沒專心聽別人
[00:17:20.200 --> 00:17:23.800]  你只是想著自己而已
[00:17:25.200 --> 00:17:27.000]  所以我講說
[00:17:27.000 --> 00:17:29.600]  要學習領導很難的地方
[00:17:29.600 --> 00:17:32.000]  第一件事是放下你自己
[00:17:32.000 --> 00:17:36.600]  聽一聽你的子女說什麼
[00:17:36.600 --> 00:17:39.800]  不要兩下子就撤課就罵他
[00:17:39.800 --> 00:17:43.600]  聽一聽妻子說什麼
[00:17:43.600 --> 00:17:46.200]  聽一聽病人說什麼
[00:17:46.200 --> 00:17:50.400]  聽一聽你公司裡的員工說什麼
[00:17:50.400 --> 00:17:54.200]  為什麼做得好好的他們會搞工會
[00:17:54.600 --> 00:17:56.000]  他們要搞罷工嗎
[00:17:56.000 --> 00:18:03.600]  針元二十七章二十三節這樣說
[00:18:03.600 --> 00:18:08.600]  你們要詳細去察看羊群的景況
[00:18:08.600 --> 00:18:11.600]  耶穌這樣說
[00:18:11.600 --> 00:18:14.400]  我認識我的羊
[00:18:14.400 --> 00:18:19.200]  你認不認識你的家人呢
[00:18:19.200 --> 00:18:23.200]  你認不認識你公司裡的員工呢
[00:18:25.000 --> 00:18:26.000]  你的學生
[00:18:26.000 --> 00:18:27.400]  你的病人
[00:18:27.400 --> 00:18:28.400]  你的同事
[00:18:28.400 --> 00:18:29.200]  你的朋友
[00:18:29.200 --> 00:18:30.400]  你認識他嗎
[00:18:30.400 --> 00:18:38.400]  當我們太自我中心的時候
[00:18:38.400 --> 00:18:41.200]  我們根本學不到領導
[00:18:41.200 --> 00:18:46.400]  在聖經講給我們聽
[00:18:46.400 --> 00:18:48.800]  羊是需要牧羊人的
[00:18:48.800 --> 00:18:51.000]  因為羊很差勁的
[00:18:51.000 --> 00:18:52.400]  認不出路的
[00:18:53.000 --> 00:18:55.600]  但牠走了兩個圈就不知道自己去了哪裡
[00:18:55.600 --> 00:18:57.600]  所以羊一定要牧羊人
[00:18:57.600 --> 00:18:59.400]  但我想告訴你
[00:18:59.400 --> 00:19:01.400]  羊是認不出路的
[00:19:01.400 --> 00:19:03.600]  羊不是蠢的
[00:19:03.600 --> 00:19:07.600]  羊是認不出路
[00:19:07.600 --> 00:19:08.800]  但不等於蠢
[00:19:08.800 --> 00:19:16.800]  牠知道誰是牧羊人
[00:19:19.200 --> 00:19:23.400]  耶穌說羊認識牧羊人的聲音
[00:19:23.400 --> 00:19:26.800]  所以如果牧羊人病了
[00:19:26.800 --> 00:19:30.400]  要請個故宮來看著羊就大件事了
[00:19:30.400 --> 00:19:33.200]  因為牧羊人的聲音
[00:19:33.200 --> 00:19:34.400]  那個故宮的聲音
[00:19:34.400 --> 00:19:36.400]  牧羊人是不會聽他的
[00:19:36.400 --> 00:19:40.400]  言下之意
[00:19:40.400 --> 00:19:44.200]  雖然你是公司裡一個很有權力的人
[00:19:44.200 --> 00:19:47.200]  你說的話可能沒有人聽你的
[00:19:49.200 --> 00:19:51.800]  他們只是在買賣裡跟你做事
[00:19:51.800 --> 00:19:53.200]  他們不是真的聽你的
[00:19:53.200 --> 00:19:55.000]  你不要誤會你是領導人
