
[00:00:00.000 --> 00:00:01.280]  看節目好
[00:05:51.720 --> 00:05:54.160]  死後三天主耶穌復活
[00:05:54.160 --> 00:05:56.520]  在約翰福音這裡記載
[00:05:56.520 --> 00:06:00.280]  首先在四福音書裡面
[00:06:00.280 --> 00:06:02.360]  我們看到一個更加大的圖畫
[00:06:02.360 --> 00:06:04.320]  在約翰福音我們看到
[00:06:04.320 --> 00:06:07.560]  主主要是向穆大拉的瑪利亞顯現
[00:06:07.560 --> 00:06:10.920]  然後祂去報告這個消息
[00:06:10.920 --> 00:06:14.280]  告訴門徒
[00:06:14.280 --> 00:06:16.680]  這裡就是這段經文之前
[00:06:16.680 --> 00:06:18.240]  我們看看這段經文
[00:06:18.240 --> 00:06:21.120]  當耶穌基督復活了之後
[00:06:21.120 --> 00:06:22.120]  顯現的時候
[00:06:22.120 --> 00:06:25.360]  你發覺門徒的生命很多的轉變
[00:06:25.360 --> 00:06:27.520]  我們首先看看第十九節
[00:06:27.520 --> 00:06:30.120]  到第二十三節
[00:06:30.120 --> 00:06:33.280]  復活的主給當時的門徒
[00:06:33.280 --> 00:06:36.880]  有喜樂和平安
[00:06:36.880 --> 00:06:39.080]  或者我們看看這段經文
[00:06:39.080 --> 00:06:41.800]  祂說那一天就是七天的第一天
[00:06:41.800 --> 00:06:43.280]  晚上
[00:06:43.280 --> 00:06:44.480]  這個第一天就是
[00:06:44.480 --> 00:06:49.920]  我們會知道耶穌基督被釘死的時候
[00:06:49.920 --> 00:06:52.680]  是星期五
[00:06:52.680 --> 00:06:57.160]  然後復活的時候是星期日
[00:06:57.160 --> 00:07:00.880]  其實星期日是一周的第一天
[00:07:00.880 --> 00:07:02.280]  七天的第一天
[00:07:02.280 --> 00:07:03.240]  然後晚上的時候
[00:07:03.240 --> 00:07:07.720]  或者說早上耶穌基督復活的時候
[00:07:07.720 --> 00:07:10.960]  也有一些人看到祂的復活
[00:07:10.960 --> 00:07:13.080]  包括穆大拉的瑪利亞
[00:07:13.080 --> 00:07:14.360]  到了當晚
[00:07:14.360 --> 00:07:18.360]  但是很多的門徒是很多的疑慮
[00:07:18.360 --> 00:07:19.600]  究竟耶穌基督是怎樣的呢
[00:07:19.600 --> 00:07:21.200]  有些人說祂復活了
[00:07:21.200 --> 00:07:24.960]  有些是去到墳墓裡面看到一個空的墳墓
[00:07:24.960 --> 00:07:27.680]  這裡就是說到晚上
[00:07:27.680 --> 00:07:32.280]  門徒因怕有太人所在的地方
[00:07:32.280 --> 00:07:33.200]  門都關了
[00:07:33.200 --> 00:07:35.080]  這個門是眾數
[00:07:35.080 --> 00:07:38.160]  可想而知他們很害怕
[00:07:38.160 --> 00:07:41.400]  可能那些大門外面的閘口
[00:07:41.400 --> 00:07:42.760]  裡面都全部鎖了
[00:07:42.760 --> 00:07:44.840]  因為怕有太人
[00:07:44.840 --> 00:07:49.640]  一些領袖會捕捉他們
[00:07:49.640 --> 00:07:51.800]  就好像他們捕捉主耶穌一樣
[00:07:51.800 --> 00:07:52.880]  捉拿耶穌基督
[00:07:52.880 --> 00:07:55.480]  甚至將祂處死
[00:07:55.480 --> 00:07:56.720]  很害怕
[00:07:56.720 --> 00:07:58.840]  在這個時候我們就會看到
[00:07:58.840 --> 00:08:01.720]  耶穌基督在他們當中
[00:08:01.720 --> 00:08:03.840]  這裡我們會看到
[00:08:03.840 --> 00:08:05.960]  突然間在祂當中
[00:08:05.960 --> 00:08:10.720]  好像有一個神蹟一樣
[00:08:10.720 --> 00:08:13.560]  耶穌這個身體是會摸到的
[00:08:13.560 --> 00:08:15.320]  是有質量的
[00:08:15.320 --> 00:08:17.960]  如果我們看《路加福音》
[00:08:17.960 --> 00:08:19.480]  主耶穌是吃魚的
[00:08:19.480 --> 00:08:21.120]  讓他們摸
[00:08:21.120 --> 00:08:23.000]  但是這個身體很奇妙的就是
[00:08:23.000 --> 00:08:24.880]  可以穿過牆壁
[00:08:24.880 --> 00:08:27.640]  沒有阻隔的
[00:08:27.640 --> 00:08:29.120]  主耶穌第一件事
[00:08:29.120 --> 00:08:32.800]  你會發覺說願你平安
[00:08:32.800 --> 00:08:36.120]  這個平安是一般當地的猶太人
[00:08:36.120 --> 00:08:39.000]  很常以為是一般的問安的說話
[00:08:39.000 --> 00:08:41.640]  但是這裡是殊不簡單的
[00:08:41.640 --> 00:08:42.960]  在耶穌基督之前
[00:08:42.960 --> 00:08:45.600]  已經跟那些門徒應許過
[00:08:45.600 --> 00:08:49.320]  祂說會賜平安給那些門徒
[00:08:49.320 --> 00:08:51.400]  這些平安很不同
[00:08:51.400 --> 00:08:54.920]  我們如果看《路加福音》第十四章
[00:08:54.920 --> 00:08:56.440]  主耶穌說到
[00:08:56.440 --> 00:08:59.080]  祂賜下的平安
[00:08:59.080 --> 00:09:02.800]  不是世人所賜的
[00:09:02.800 --> 00:09:03.600]  這裡說
[00:09:03.600 --> 00:09:06.880]  祂說我將我的平安賜給你們
[00:09:06.880 --> 00:09:08.640]  我所賜給你們的
[00:09:08.640 --> 00:09:10.600]  不著世人所賜的
[00:09:10.600 --> 00:09:12.400]  世人是怎樣的?
[00:09:12.400 --> 00:09:14.640]  是一些外在環境的平安
[00:09:14.640 --> 00:09:15.840]  沒有事沒有幹
[00:09:15.840 --> 00:09:18.240]  我們就安心
[00:09:18.240 --> 00:09:19.680]  這裡聖經裡面說
[00:09:19.680 --> 00:09:23.520]  你們心裡不要憂愁也不要膽怯
[00:09:23.520 --> 00:09:25.080]  這個平安能夠給人家
[00:09:25.080 --> 00:09:26.480]  不會害怕的
[00:09:26.480 --> 00:09:30.120]  這位門徒當時很害怕
[00:09:30.120 --> 00:09:32.520]  但是我們要知道復活主的來到
[00:09:32.520 --> 00:09:36.120]  證明他已經成就了救恩的時候
[00:09:36.120 --> 00:09:38.040]  他能夠以前所說的話
[00:09:38.040 --> 00:09:39.600]  是真的兌現了
[00:09:39.600 --> 00:09:42.640]  這位門徒聽到平安這個字
[00:09:42.640 --> 00:09:44.600]  非常重要
[00:09:44.600 --> 00:09:49.560]  在約翰福音十六章三十三節
[00:09:49.560 --> 00:09:51.560]  耶穌基督又跟那些門徒說
[00:09:51.560 --> 00:09:54.080]  我對你們說這些事
[00:09:54.080 --> 00:09:56.920]  是要使你們在我裡面有平安
[00:09:56.920 --> 00:09:59.720]  留意這個平安在主裡面
[00:09:59.720 --> 00:10:02.560]  還有就是為什麼能夠主裡面有這個
[00:10:02.560 --> 00:10:04.800]  在世上你們有苦難
[00:10:04.800 --> 00:10:06.840]  很明顯在這個世界
[00:10:06.840 --> 00:10:08.920]  我們是有很多艱難的事
[00:10:08.920 --> 00:10:10.880]  但是你們要有勇氣
[00:10:10.880 --> 00:10:12.840]  我已經勝過世界
[00:10:12.840 --> 00:10:14.360]  換言之
[00:10:14.360 --> 00:10:16.280]  我們不膽怯
[00:10:16.280 --> 00:10:19.720]  不是因為我們做到什麼成就很多大事
[00:10:19.720 --> 00:10:21.320]  以致我們有這個平安
[00:10:21.320 --> 00:10:23.800]  而是因為耶穌基督已經代替了我們
[00:10:23.800 --> 00:10:25.840]  祂先來到這個世界
[00:10:25.840 --> 00:10:27.720]  戰勝罪惡
[00:10:27.720 --> 00:10:29.080]  戰勝死亡
[00:10:29.080 --> 00:10:30.880]  這個黑暗的詮釋
[00:10:30.880 --> 00:10:33.760]  敵黨神的世界祂勝過了
[00:10:33.760 --> 00:10:35.040]  祂從死裡面復活
[00:10:35.040 --> 00:10:37.880]  以致你和我在祂裡面
[00:10:37.880 --> 00:10:39.920]  能夠有這種平安
[00:10:39.920 --> 00:10:43.640]  這種平安對當時的門徒是很重要的
[00:10:43.640 --> 00:10:45.680]  因為活生生的主
[00:10:45.680 --> 00:10:48.600]  本來以為完全失敗了
[00:10:48.600 --> 00:10:49.760]  但是現在
[00:10:49.760 --> 00:10:52.000]  耶穌基督竟然戰勝了
[00:10:52.000 --> 00:10:53.480]  因為海船歸來
[00:10:53.480 --> 00:10:57.320]  經歷過痛楚的一個耶穌基督
[00:10:57.320 --> 00:11:00.120]  祂回來的時候
[00:11:00.120 --> 00:11:03.800]  說這句話是很重要的
[00:11:03.800 --> 00:11:07.320]  平安我想對很多人都非常重要
[00:11:07.320 --> 00:11:10.240]  或者你可能在一個
[00:11:10.240 --> 00:11:12.160]  特別如果你在一個戰亂的地方
[00:11:12.160 --> 00:11:13.760]  你就更加明白
[00:11:13.760 --> 00:11:19.040]  或者在一個我們很落寞的時候
[00:11:19.040 --> 00:11:20.280]  要我們一個自己
[00:11:20.280 --> 00:11:22.760]  自己面對一些事情的時候
[00:11:22.760 --> 00:11:24.680]  別人都不能夠和我們分擔的時候
[00:11:24.680 --> 00:11:26.720]  我們就更加需要這個平安
[00:11:26.720 --> 00:11:28.280]  但是神給我們的平安
[00:11:28.280 --> 00:11:30.400]  你留意是幾方面
[00:11:30.400 --> 00:11:32.720]  第一是神和我們的關係
[00:11:32.720 --> 00:11:34.680]  以致我們和神和好
[00:11:34.680 --> 00:11:36.680]  神住在我們裡面
[00:11:36.680 --> 00:11:37.880]  這個就是正義
[00:11:37.880 --> 00:11:39.240]  耶穌基督說
[00:11:39.240 --> 00:11:41.360]  在我裡面你有平安
[00:11:41.360 --> 00:11:42.640]  還有這個是
[00:11:42.640 --> 00:11:44.240]  當人有了神在裡面
[00:11:44.240 --> 00:11:46.600]  我們整個人的心靈
[00:11:46.600 --> 00:11:48.920]  我們能夠從一個破碎
[00:11:48.920 --> 00:11:50.560]  或者是分離的
[00:11:50.560 --> 00:11:52.240]  就是我們自己自相矛盾
[00:11:52.240 --> 00:11:54.920]  有時候我們都不知道是善還是惡
[00:11:54.920 --> 00:11:57.680]  很多的矛盾在裡面
[00:11:57.680 --> 00:12:00.000]  因為耶穌基督的聖靈在我們裡面
[00:12:00.000 --> 00:12:01.600]  真理在我們裡面
[00:12:01.600 --> 00:12:04.480]  我們能夠有一個整合的生命
[00:12:04.480 --> 00:12:07.520]  內裡面有一個完整的人生
[00:12:07.520 --> 00:12:08.440]  在神裡面
[00:12:08.440 --> 00:12:10.040]  成為一個新造的人
[00:12:10.040 --> 00:12:13.280]  我們裡面有我們自己的內心的平安
[00:12:13.280 --> 00:12:15.320]  還有有這種這樣的生命的時候
[00:12:15.320 --> 00:12:16.920]  我們和人與人之間
[00:12:16.920 --> 00:12:18.440]  我們能夠以基督的愛
[00:12:18.440 --> 00:12:20.640]  和人打通一些的矛盾
[00:12:20.640 --> 00:12:24.560]  以至我們和人與人之間有一個和好的關係
[00:12:24.560 --> 00:12:27.320]  很多人說法術的源頭在哪裡
[00:12:27.320 --> 00:12:29.200]  就是在這個和好裡面
[00:12:29.200 --> 00:12:31.520]  有好的關係
[00:12:31.520 --> 00:12:35.360]  這個關係當耶穌基督說了這個平安
[00:12:35.360 --> 00:12:37.720]  快一點又做一個保證給他們
[00:12:37.720 --> 00:12:39.520]  你會發覺這段經文
[00:12:39.520 --> 00:12:41.520]  是有三次說到
[00:12:41.520 --> 00:12:43.400]  耶穌說願你們平安
[00:12:43.400 --> 00:12:45.160]  每一次都很重要
[00:12:45.160 --> 00:12:46.520]  祂說這句話
[00:12:46.520 --> 00:12:47.400]  當祂說了這句話
[00:12:47.400 --> 00:12:48.760]  祂不是就這樣停在那裡
[00:12:48.760 --> 00:12:50.560]  祂說說了這句話
[00:12:50.560 --> 00:12:53.040]  接著夏文也是同樣說了這句話
[00:12:53.040 --> 00:12:56.240]  然後祂做一些安慰
[00:12:56.240 --> 00:12:59.040]  或者鼓勵信徒的一些事情
[00:12:59.040 --> 00:12:59.840]  祂做出來
[00:12:59.840 --> 00:13:02.880]  祂把祂的手和肋膀給他們看
[00:13:02.880 --> 00:13:04.400]  沒到一看
[00:13:04.400 --> 00:13:06.200]  建主就起來了
[00:13:06.200 --> 00:13:08.160]  這個為什麼會這麼特別呢
[00:13:08.160 --> 00:13:11.160]  耶穌為什麼要這樣給他們看呢
[00:13:11.160 --> 00:13:12.920]  估計一個很簡單
[00:13:12.920 --> 00:13:14.400]  如果耶穌出現的時候
[00:13:14.400 --> 00:13:16.800]  如果讓他們看到祂的釘痕
[00:13:16.800 --> 00:13:18.720]  有兩方面最少
[00:13:18.720 --> 00:13:19.960]  第一
[00:13:19.960 --> 00:13:22.520]  這位就是耶穌釘死的那位
[00:13:22.520 --> 00:13:24.680]  祂來到這個完全
[00:13:24.680 --> 00:13:26.880]  那個身份是同一位
[00:13:26.880 --> 00:13:29.560]  證明主真的復活了
[00:13:29.560 --> 00:13:30.200]  第二
[00:13:30.200 --> 00:13:31.720]  這些釘痕
[00:13:31.720 --> 00:13:33.560]  可以說是
[00:13:33.560 --> 00:13:37.560]  無所謂是飽受創傷
[00:13:37.560 --> 00:13:38.800]  為了罪
[00:13:38.800 --> 00:13:41.760]  為了人背負的代價
[00:13:41.760 --> 00:13:43.560]  耶穌已經承受了
[00:13:43.560 --> 00:13:44.800]  今天來到的那個釘痕
[00:13:44.800 --> 00:13:45.920]  不是在流血了
[00:13:45.920 --> 00:13:48.920]  已經是完全復活的身體
[00:13:48.920 --> 00:13:49.960]  過了
[00:13:49.960 --> 00:13:51.080]  戰勝這個死亡
[00:13:51.080 --> 00:13:54.720]  以致到祂表達了
[00:13:54.720 --> 00:13:55.880]  這些的傷痕
[00:13:55.880 --> 00:13:57.560]  成為了主的榮耀
[00:13:57.560 --> 00:14:01.120]  主的勝利的記號
[00:14:01.120 --> 00:14:02.600]  原來耶穌基督
[00:14:02.600 --> 00:14:04.640]  他們很害怕這些
[00:14:04.640 --> 00:14:06.800]  原來成功了
[00:14:06.800 --> 00:14:08.840]  耶穌基督成就了救恩
[00:14:08.840 --> 00:14:10.760]  能夠給他們看到
[00:14:10.760 --> 00:14:12.800]  這個真的很重要
[00:14:12.800 --> 00:14:15.400]  告訴我們要學一個功課
[00:14:15.400 --> 00:14:16.560]  我們有時候
[00:14:16.560 --> 00:14:20.400]  我們會太看重外面的環境
[00:14:20.400 --> 00:14:21.400]  耶穌也被抓
[00:14:21.400 --> 00:14:22.240]  這個很明顯
[00:14:22.240 --> 00:14:23.000]  在世人眼光
[00:14:23.000 --> 00:14:24.680]  這是一個失敗
[00:14:24.680 --> 00:14:25.760]  是一個令人絕望
[00:14:25.760 --> 00:14:28.280]  沮喪的年代
[00:14:28.280 --> 00:14:30.480]  那個時刻是最黑暗的
[00:14:30.480 --> 00:14:32.560]  但是神往往的大能
[00:14:32.560 --> 00:14:33.280]  祂的救恩
[00:14:33.280 --> 00:14:35.920]  往往是在最黑暗的時候
[00:14:35.920 --> 00:14:37.960]  祂彰顯
[00:14:37.960 --> 00:14:40.240]  是超出我們所想像的
[00:14:40.240 --> 00:14:41.960]  並且最大的救恩
[00:14:41.960 --> 00:14:44.120]  在最黑暗的時候
[00:14:44.120 --> 00:14:46.880]  神就自己工作
[00:14:46.880 --> 00:14:49.720]  如果我們有這個熟練的眼界的時候
[00:14:49.720 --> 00:14:51.280]  我們同樣看看
[00:14:51.280 --> 00:14:53.560]  今天我們發覺了很多的事情
[00:14:53.560 --> 00:14:55.200]  我們難以理解
[00:14:55.200 --> 00:14:56.760]  我們覺得很黑暗
[00:14:56.760 --> 00:14:59.080]  我們想不到為什麼會這樣
[00:14:59.080 --> 00:15:00.760]  但是你會想到
[00:15:00.760 --> 00:15:03.240]  原來神在這裡工作
[00:15:03.240 --> 00:15:06.960]  今天一樣是這樣
[00:15:06.960 --> 00:15:08.800]  最近我跟一位弟兄去談談
[00:15:08.800 --> 00:15:09.800]  一位弟兄跟我說
[00:15:09.800 --> 00:15:12.000]  很真摰的跟我說
[00:15:12.000 --> 00:15:13.360]  他說我真的不明白為什麼
[00:15:13.360 --> 00:15:18.400]  我信心真的有些難處
[00:15:18.400 --> 00:15:20.000]  祈禱這個疫症這麼久
[00:15:20.000 --> 00:15:21.080]  沒有停過
[00:15:21.080 --> 00:15:22.440]  神好像沒有動手
[00:15:22.440 --> 00:15:25.280]  沒有做任何事情
[00:15:25.280 --> 00:15:27.000]  很多事情都是我自己做的
[00:15:27.000 --> 00:15:28.040]  人自己做出來
[00:15:28.040 --> 00:15:31.560]  拼命去做一些事情
[00:15:31.560 --> 00:15:33.600]  為什麼世界這麼多古怪的事情出來
[00:15:33.600 --> 00:15:36.560]  戰亂又發生越來越多了
[00:15:36.560 --> 00:15:39.520]  有時候信得來我的心
[00:15:39.520 --> 00:15:42.480]  有些我都去懷疑
[00:15:42.480 --> 00:15:44.600]  我就跟這位弟兄說
[00:15:44.600 --> 00:15:46.360]  是的 我很明白
[00:15:46.360 --> 00:15:48.480]  我們不明白
[00:15:48.480 --> 00:15:50.000]  就好像主耶穌基督一樣
[00:15:50.000 --> 00:15:51.360]  上十字架我們不明白
[00:15:51.360 --> 00:15:54.200]  這麼黑暗的時代
[00:15:54.200 --> 00:15:57.920]  但是我們從另一個眼光來看
[00:15:57.920 --> 00:16:02.840]  神有工作往往是在艱難的時候進行
[00:16:02.840 --> 00:16:04.960]  我們看到環境的惡劣
[00:16:04.960 --> 00:16:06.960]  不是代表神沒有工作
[00:16:06.960 --> 00:16:07.800]  而我們的信心
[00:16:07.800 --> 00:16:10.120]  也不是基於這個世界和平
[00:16:10.120 --> 00:16:13.560]  很好 我們就信
[00:16:13.560 --> 00:16:15.960]  在逆境的時候一樣
[00:16:15.960 --> 00:16:18.000]  我舉了一些例子
[00:16:18.000 --> 00:16:22.320]  早期的教會起不是這樣發生
[00:16:22.320 --> 00:16:24.040]  十一個仕途
[00:16:24.040 --> 00:16:26.440]  很多都是信道
[00:16:26.440 --> 00:16:30.160]  只要我們看不到神很大的介入
[00:16:30.160 --> 00:16:33.480]  但是教會就是這樣
[00:16:33.480 --> 00:16:37.080]  成長 壯大
[00:16:37.080 --> 00:16:40.040]  還有很多的信徒起來
[00:16:40.040 --> 00:16:40.720]  神有工作
[00:16:40.720 --> 00:16:41.720]  我們今天一樣
[00:16:41.720 --> 00:16:43.240]  到了我們今天一樣
[00:16:43.240 --> 00:16:45.040]  神有工作沒有停止
[00:16:45.040 --> 00:16:48.640]  但是如果我們看到神有工作的時候
[00:16:48.640 --> 00:16:50.040]  我們就會喜樂
[00:16:50.040 --> 00:16:52.360]  我們就會看到這個
[00:16:52.360 --> 00:16:56.440]  不是世人給我們的平安
[00:16:56.440 --> 00:17:00.080]  接著耶穌繼續說
[00:17:00.080 --> 00:17:02.680]  當祂戰勝了死亡的時候
[00:17:02.680 --> 00:17:05.280]  祂讓門徒看到
[00:17:05.280 --> 00:17:07.360]  然後接著第二次說
[00:17:07.360 --> 00:17:09.600]  願你們平安
