
[00:00:00.000 --> 00:00:03.000]  我們先安靜自己的祈禱
[00:03:29.000 --> 00:03:30.000]  耶穌回答說
[00:03:30.000 --> 00:03:33.000]  你們又為什麼因為你們的傳統
[00:03:33.000 --> 00:03:35.000]  違背神的誡命呢
[00:03:35.000 --> 00:03:37.000]  在第六節裡也重複地說
[00:03:37.000 --> 00:03:39.000]  你們因為你們的傳統
[00:03:39.000 --> 00:03:42.000]  就廢棄了神的話
[00:03:42.000 --> 00:03:45.000]  哪一個是更嚴重的問題
[00:03:45.000 --> 00:03:47.000]  這個答案是很清楚的
[00:03:47.000 --> 00:03:49.000]  是人的傳統重要一些
[00:03:49.000 --> 00:03:51.000]  還是神的誡命重要一些呢
[00:03:51.000 --> 00:03:53.000]  這一點是很清楚的
[00:03:53.000 --> 00:03:56.000]  但是為什麼在法利賽人裡面
[00:03:56.000 --> 00:03:59.000]  他們會有一個這樣的問題出現呢
[00:03:59.000 --> 00:04:03.000]  耶穌舉例去說明了他們的一個毛病
[00:04:03.000 --> 00:04:05.000]  第四到第六節裡面
[00:04:05.000 --> 00:04:07.000]  說到關於孝敬父母這件事情
[00:04:07.000 --> 00:04:10.000]  大家很留心耶穌很清楚地去聲明
[00:04:10.000 --> 00:04:15.000]  是神說的 神說當孝敬父母
[00:04:15.000 --> 00:04:18.000]  又說咒罵父母的必被處死
[00:04:18.000 --> 00:04:20.000]  這裡特別我們知道是引述了
[00:04:20.000 --> 00:04:24.000]  在十誡裡面第一個大英許的誡命
[00:04:24.000 --> 00:04:26.000]  第一個關乎人倫關係的誡命
[00:04:26.000 --> 00:04:28.000]  是說到要孝敬父母
[00:04:28.000 --> 00:04:31.000]  然後在初一及二的二十一章第十七節裡面
[00:04:31.000 --> 00:04:34.000]  也提到咒罵父母的必被處死
[00:04:34.000 --> 00:04:37.000]  這麼重的一個提醒
[00:04:37.000 --> 00:04:42.000]  這個神的誡命 神的吩咐是很清楚的
[00:04:42.000 --> 00:04:45.000]  但是法利賽人卻教導人
[00:04:45.000 --> 00:04:46.000]  在第五節說
[00:04:46.000 --> 00:04:48.000]  人家對父母說
[00:04:48.000 --> 00:04:52.000]  我已經給你們的已經獻給神做禮物了
[00:04:52.000 --> 00:04:54.000]  你們就教導他們
[00:04:54.000 --> 00:04:57.000]  就可以不去孝敬父母
[00:04:57.000 --> 00:05:00.000]  其實當中的背景是這樣的
[00:05:00.000 --> 00:05:03.000]  猶太人按照法利賽人的教導
[00:05:03.000 --> 00:05:07.000]  有一個向聖殿做出奉獻的誓言
[00:05:07.000 --> 00:05:09.000]  叫做國耳版
[00:05:09.000 --> 00:05:10.000]  這個誓言就是
[00:05:10.000 --> 00:05:17.000]  我願意奉獻財物給神殿裡的禮儀上的需要
[00:05:17.000 --> 00:05:21.000]  當人做了這個信心的迎獻之後
[00:05:21.000 --> 00:05:25.000]  後來可能出現了經濟困難
[00:05:25.000 --> 00:05:26.000]  在兩難之間
[00:05:26.000 --> 00:05:30.000]  我又發誓要奉獻供應給聖殿的需要
[00:05:30.000 --> 00:05:32.000]  但我又要供應給父母
[00:05:32.000 --> 00:05:33.000]  在這樣的情境下
[00:05:33.000 --> 00:05:35.000]  法利賽人就教導他們
[00:05:35.000 --> 00:05:36.000]  在這樣的情況下
[00:05:36.000 --> 00:05:38.000]  當然要守對神的誓言
[00:05:38.000 --> 00:05:42.000]  父母可以安心不用供養
[00:05:42.000 --> 00:05:44.000]  這個教導
[00:05:44.000 --> 00:05:45.000]  耶穌說
[00:05:45.000 --> 00:05:50.000]  你是明明地因為傳統而廢棄了神的話
[00:05:50.000 --> 00:05:53.000]  馬太福音的教導我們很清楚
[00:05:53.000 --> 00:05:55.000]  耶穌教導我們不要起誓
[00:05:55.000 --> 00:05:57.000]  不要指著天起誓
[00:05:57.000 --> 00:06:00.000]  也不要指著地起誓
[00:06:00.000 --> 00:06:01.000]  頭髮也不要指著起誓
[00:06:01.000 --> 00:06:03.000]  也不要指著耶路撒冷的起誓
[00:06:03.000 --> 00:06:08.000]  但是法利賽人就很喜歡在起誓的問題上得罪上帝
[00:06:08.000 --> 00:06:10.000]  為什麼他們會這麼著重
[00:06:10.000 --> 00:06:13.000]  要守這個奉獻給聖殿的誓言呢?
[00:06:13.000 --> 00:06:17.000]  因為奉獻給聖殿對於宗教領袖來說
[00:06:17.000 --> 00:06:20.000]  是大有益處的一件事情
[00:06:20.000 --> 00:06:22.000]  聖經裡面很清楚
[00:06:22.000 --> 00:06:25.000]  耶穌是去譴責當時的宗教領袖
[00:06:25.000 --> 00:06:28.000]  將聖殿變成了賊窩
[00:06:28.000 --> 00:06:32.000]  變成了宗教領袖在其中逃離的一個地方
[00:06:32.000 --> 00:06:34.000]  為什麼他們這麼著重這個誓言
[00:06:34.000 --> 00:06:37.000]  而傾看了去孝敬父母
[00:06:37.000 --> 00:06:39.000]  因為他們寧願滿足自己
[00:06:39.000 --> 00:06:42.000]  貪圖自己想要有的錢財
[00:06:42.000 --> 00:06:45.000]  而傾看了敬畏上帝
[00:06:45.000 --> 00:06:47.000]  所以耶穌就引述
[00:06:47.000 --> 00:06:49.000]  在七到九節引述以賽亞書一段的經文
[00:06:49.000 --> 00:06:52.000]  去譴責這些偽君子
[00:06:52.000 --> 00:06:55.000]  「這人民用嘴唇去尊敬我
[00:06:55.000 --> 00:06:57.000]  心卻遠離我」
[00:06:57.000 --> 00:07:00.000]  他們把人的規條當作道理去教導人
[00:07:00.000 --> 00:07:03.000]  所以拜我都是圖言
[00:07:03.000 --> 00:07:06.000]  若果我們用嘴唇去尊敬神
[00:07:06.000 --> 00:07:08.000]  心卻遠離神
[00:07:08.000 --> 00:07:11.000]  一切敬拜、侍奉上帝的作為
[00:07:11.000 --> 00:07:12.000]  都是枉言
[00:07:12.000 --> 00:07:14.000]  不單止不會蒙神的月立
[00:07:14.000 --> 00:07:16.000]  甚至會惹神的怒氣
[00:07:16.000 --> 00:07:18.000]  從耶穌的時代
[00:07:18.000 --> 00:07:20.000]  回到我們今天這個世代
[00:07:20.000 --> 00:07:24.000]  基督徒未必會像當時的法利賽人那樣
[00:07:24.000 --> 00:07:26.000]  發展一個很鉅細無遺的規則
[00:07:26.000 --> 00:07:28.000]  去裝扮敬虔
[00:07:28.000 --> 00:07:30.000]  卻違背神的律例
[00:07:30.000 --> 00:07:34.000]  但我們仍然要加深我們對真理的認識
[00:07:34.000 --> 00:07:37.000]  避免了我們因為對一些
[00:07:37.000 --> 00:07:39.000]  關於信仰生活的教導
[00:07:39.000 --> 00:07:41.000]  只是一知半解
[00:07:41.000 --> 00:07:43.000]  卻是很頑固地持守
[00:07:43.000 --> 00:07:45.000]  反而影響了我們作為主要門徒
[00:07:45.000 --> 00:07:47.000]  應有的生活的前行
[00:07:47.000 --> 00:07:50.000]  我舉一個比較詳細的例子
[00:07:50.000 --> 00:07:53.000]  是關乎政教分離的教導
[00:07:53.000 --> 00:07:56.000]  大家都會說 方派的基督徒都會說
[00:07:56.000 --> 00:07:59.000]  我們教會一定是要政教分離的
[00:07:59.000 --> 00:08:02.000]  在政教分離的原則下
[00:08:02.000 --> 00:08:03.000]  很多人都覺得
[00:08:03.000 --> 00:08:06.000]  基督徒之間不要談論政治
[00:08:06.000 --> 00:08:08.000]  而且政治是污穢的 世俗的
[00:08:08.000 --> 00:08:10.000]  談起來只會吵架
[00:08:10.000 --> 00:08:12.000]  所以我們不要談了
[00:08:12.000 --> 00:08:14.000]  究竟政教分離的教導
[00:08:14.000 --> 00:08:18.000]  是不是叫我們不要談論社會政治的事情呢
[00:08:18.000 --> 00:08:21.000]  這是一個怎樣的原則呢
[00:08:21.000 --> 00:08:23.000]  如果我們要去追溯
[00:08:23.000 --> 00:08:26.000]  在宗教改革之後
[00:08:26.000 --> 00:08:29.000]  才逐漸出現所謂政教分離的原則
[00:08:29.000 --> 00:08:30.000]  政教分離的原則
[00:08:30.000 --> 00:08:32.000]  你可以說背後一個最清楚
[00:08:32.000 --> 00:08:33.000]  一個廣闊的應訊
[00:08:33.000 --> 00:08:35.000]  就是我們應訊耶穌是主
[00:08:35.000 --> 00:08:37.000]  祂是歷史的主宰
[00:08:37.000 --> 00:08:40.000]  祂是傳言作主的那位主宰
[00:08:40.000 --> 00:08:42.000]  因為這樣的緣故
[00:08:42.000 --> 00:08:44.000]  所以基督徒要很留心
[00:08:44.000 --> 00:08:46.000]  不要被任何的政治勢力
[00:08:46.000 --> 00:08:49.000]  或明或暗地去拉攏教會
[00:08:49.000 --> 00:08:50.000]  或者侵害教會
[00:08:50.000 --> 00:08:53.000]  要使教會對政權的效忠
[00:08:53.000 --> 00:08:56.000]  蓋過了對上帝的效忠
[00:08:56.000 --> 00:08:58.000]  所以政教分離這個原則
[00:08:58.000 --> 00:09:01.000]  首先是要鼓勵我們提醒我們
[00:09:01.000 --> 00:09:05.000]  必須要以上帝為我們最高的忠誠的對象
[00:09:05.000 --> 00:09:07.000]  以談論政治
[00:09:07.000 --> 00:09:10.000]  有時其實正是去守衛著我們
[00:09:10.000 --> 00:09:11.000]  避免著我們
[00:09:11.000 --> 00:09:18.000]  原來因為我們很認同某些的黨派建制的立場原則
[00:09:18.000 --> 00:09:22.000]  可能我們甚至在當中失去了一種辨別的能力
[00:09:22.000 --> 00:09:25.000]  對於這些不同的政治經濟的勢力
[00:09:25.000 --> 00:09:28.000]  背後所作的不公義的事情
[00:09:28.000 --> 00:09:31.000]  失去了一種敏銳的心靈
[00:09:31.000 --> 00:09:33.000]  我們要談論政治
[00:09:33.000 --> 00:09:36.000]  不是因為我們想奪取世界的權力
[00:09:36.000 --> 00:09:38.000]  或者搞一個基督徒的政黨
[00:09:38.000 --> 00:09:41.000]  而是保持著我們這份心靈的警醒
[00:09:41.000 --> 00:09:43.000]  在聖經裏面
[00:09:43.000 --> 00:09:44.000]  耶穌說
[00:09:44.000 --> 00:09:48.000]  凱撒的物歸給凱撒 神的物歸給神的時候
[00:09:48.000 --> 00:09:52.000]  並不是說政權的行為與神無關
[00:09:52.000 --> 00:09:54.000]  基督徒不用關心
[00:09:54.000 --> 00:09:58.000]  我們很清楚但以理書向我們宣告的訊息
[00:09:58.000 --> 00:10:01.000]  至高者在人的國中去掌權
[00:10:01.000 --> 00:10:08.000]  雖然地上的政權是上帝容讓他們在當中去維持秩序
[00:10:08.000 --> 00:10:10.000]  去審判罪惡的事情
[00:10:10.000 --> 00:10:14.000]  但是上帝並沒有因為設立了地上的政權
[00:10:14.000 --> 00:10:18.000]  而放棄了對地上政權的監察
[00:10:18.000 --> 00:10:20.000]  在舊約的聖經裏面我們會見到
[00:10:20.000 --> 00:10:22.000]  神去興起不同的先知
[00:10:22.000 --> 00:10:24.000]  去到發出神諭
[00:10:24.000 --> 00:10:27.000]  去到指斥執掌政權的人
[00:10:27.000 --> 00:10:29.000]  在當中所行的惡
[00:10:29.000 --> 00:10:32.000]  要呼喚他們離惡去行善
[00:10:32.000 --> 00:10:35.000]  在這個時代裏面我們知道
[00:10:35.000 --> 00:10:38.000]  再沒有興起好像舊約的先知一樣
[00:10:38.000 --> 00:10:40.000]  清清楚楚成為神的代言人
[00:10:40.000 --> 00:10:42.000]  但是神仍然透過教會
[00:10:42.000 --> 00:10:44.000]  透過在建制內外
[00:10:44.000 --> 00:10:47.000]  在不同的專業不同的崗位裏面的基督徒
[00:10:47.000 --> 00:10:50.000]  去到為這個社會去作守望
[00:10:50.000 --> 00:10:52.000]  可能有直接的政治參與
[00:10:52.000 --> 00:10:54.000]  又或者透過自己的專業裏面
[00:10:54.000 --> 00:10:56.000]  去做好自己的崗位
[00:10:56.000 --> 00:10:59.000]  去防範一些惡事的發生
[00:10:59.000 --> 00:11:01.000]  去發出一些警號
[00:11:01.000 --> 00:11:04.000]  讓人知道有不公義的事情的存在
[00:11:04.000 --> 00:11:07.000]  基督徒為此而談論政治
[00:11:07.000 --> 00:11:10.000]  是為了我們的信仰的實踐
[00:11:10.000 --> 00:11:13.000]  而不是去污染了我們的信仰生活
[00:11:13.000 --> 00:11:16.000]  頂展會上帝所啟示的真理是不變的
[00:11:16.000 --> 00:11:19.000]  但是基督徒對真理的認識和體會
[00:11:19.000 --> 00:11:21.000]  卻需要不斷的更新
[00:11:21.000 --> 00:11:24.000]  以致更加貼近真理
[00:11:24.000 --> 00:11:28.000]  我們不要只是將一些所謂信念原則
[00:11:28.000 --> 00:11:31.000]  念口往感地說了而不加心思
[00:11:31.000 --> 00:11:35.000]  以致限制扭曲了我們的信仰的實踐
[00:11:35.000 --> 00:11:39.000]  我也想舉一些其他的例子
[00:11:39.000 --> 00:11:40.000]  讓大家留心
[00:11:40.000 --> 00:11:43.000]  其實過去有一些經常有的說法
[00:11:43.000 --> 00:11:47.000]  不代表是不需要去反省的
[00:11:47.000 --> 00:11:49.000]  不知道你過往有沒有聽過一個說法
[00:11:49.000 --> 00:11:50.000]  就是有人說
[00:11:50.000 --> 00:11:55.000]  基督徒可以分為信徒和門徒兩種
[00:11:55.000 --> 00:11:57.000]  前者信耶穌得永生
[00:11:57.000 --> 00:11:59.000]  不過他們僅僅得救
[00:11:59.000 --> 00:12:00.000]  你不要學他們了
[00:12:00.000 --> 00:12:01.000]  你要做門徒
[00:12:01.000 --> 00:12:05.000]  你信主就要跟從耶穌基督去生活
[00:12:05.000 --> 00:12:06.000]  不過按照聖經
[00:12:06.000 --> 00:12:09.000]  我們看不到有一個這樣的區分
[00:12:09.000 --> 00:12:12.000]  信心沒有行為便是死的
[00:12:12.000 --> 00:12:15.000]  你相信耶穌是你的主的時候
[00:12:15.000 --> 00:12:18.000]  你就跟從這位主做他的門徒
[00:12:18.000 --> 00:12:21.000]  過一個門徒的共同生活
[00:12:21.000 --> 00:12:24.000]  在《約翰福音》14章裡說到永生是什麼呢?
[00:12:24.000 --> 00:12:27.000]  永生就是認識耶穌基督
[00:12:27.000 --> 00:12:29.000]  並且認識猜耶穌基督來的位置
[00:12:29.000 --> 00:12:32.000]  這個認識不只是一種頭腦上的認識
[00:12:32.000 --> 00:12:36.000]  而是一種生命的心心的結連和跟隨
[00:12:36.000 --> 00:12:38.000]  所以不可能我們去說一個教導
[00:12:38.000 --> 00:12:43.000]  就是基督徒可以選擇做信徒或者門徒
[00:12:43.000 --> 00:12:46.000]  過去這些甚囂塵上的說法
[00:12:46.000 --> 00:12:48.000]  其實是大有問題
[00:12:48.000 --> 00:12:50.000]  再舉另一個例子
[00:12:50.000 --> 00:12:52.000]  在第一天會當中都會流傳一種說法
[00:12:52.000 --> 00:12:56.000]  就是日常的做工賺錢只為賺錢
[00:12:56.000 --> 00:13:00.000]  最多加上為了奉獻我盡力去賺多點錢去奉獻
[00:13:00.000 --> 00:13:03.000]  不過工作只不過是副業
[00:13:03.000 --> 00:13:05.000]  我的正業是傳福音
[00:13:05.000 --> 00:13:09.000]  不知道會不會說中了這個是你的心態呢?
[00:13:09.000 --> 00:13:13.000]  當然我們要很著重福音的使命
[00:13:13.000 --> 00:13:16.000]  我們要看這個是一個不可推諉的使命
[00:13:16.000 --> 00:13:21.000]  但這個觀念並不忠實反映聖經對基督徒生活的教導
[00:13:21.000 --> 00:13:24.000]  聖經教導基督徒我們生活的每一個範疇
[00:13:24.000 --> 00:13:26.000]  我們歸屬上帝的緣故
[00:13:26.000 --> 00:13:28.000]  我們任何一個生活的領域
[00:13:28.000 --> 00:13:30.000]  都應該去回應神的呼召
[00:13:30.000 --> 00:13:36.000]  工作是上帝在創造的時候所設立給人的禮物
[00:13:36.000 --> 00:13:38.000]  為什麼是一份禮物呢?
[00:13:38.000 --> 00:13:40.000]  如果你是剛剛退休
[00:13:40.000 --> 00:13:42.000]  或者退休還在適應期間
[00:13:42.000 --> 00:13:43.000]  你就會很明白
[00:13:43.000 --> 00:13:45.000]  或者你有一段時間經歷失業
[00:13:45.000 --> 00:13:46.000]  你會很明白
[00:13:46.000 --> 00:13:48.000]  當你放下工作的時候
[00:13:48.000 --> 00:13:49.000]  你好像那種生命
[00:13:49.000 --> 00:13:52.000]  變得好像不知道為了什麼而去活
[00:13:52.000 --> 00:13:57.000]  好像不能夠去經歷到自己生命裡的那種豐富
[00:13:57.000 --> 00:14:00.000]  在這種體會裡其實正正告訴我們
[00:14:00.000 --> 00:14:02.000]  上帝設下工作
[00:14:02.000 --> 00:14:04.000]  雖然我們活在一個墮落的世界裡
[00:14:04.000 --> 00:14:07.000]  但是工作不只是變成了奏助
[00:14:07.000 --> 00:14:10.000]  它仍然可以成為我們生命的禮物
[00:14:10.000 --> 00:14:12.000]  也都上帝在其中有重要的託付
[00:14:12.000 --> 00:14:15.000]  叫我們透過工作去成為了別人的祝福
[00:14:15.000 --> 00:14:17.000]  為這個社會去守望
[00:14:17.000 --> 00:14:19.000]  在工作間去抵擋罪惡
[00:14:19.000 --> 00:14:21.000]  去關愛其他人
[00:14:21.000 --> 00:14:23.000]  這些都是很重要的事情
[00:14:23.000 --> 00:14:26.000]  如果我們當工作只是一個副業的話
[00:14:26.000 --> 00:14:30.000]  往往會令到基督徒輕看了工作當中當盡的本份
[00:14:30.000 --> 00:14:34.000]  反而令到福音和主的名去受到毀謗
[00:14:34.000 --> 00:14:36.000]  工作有多重要?
[00:14:36.000 --> 00:14:38.000]  幾天之前大家留意
[00:14:38.000 --> 00:14:41.000]  在一個西隧管制區的範圍裡
[00:14:41.000 --> 00:14:44.000]  發生了一個嚴重的交通意外
[00:14:44.000 --> 00:14:46.000]  之後大家就會問
[00:14:46.000 --> 00:14:50.000]  為什麼那輛壞車會停在那個地方這麼久呢?
[00:14:50.000 --> 00:14:53.000]  雖然那個司機是存在好意將尾板放下來
[00:14:53.000 --> 00:14:59.000]  但想不到這個尾板就成為了他和後來撞上來的巴士司機喪命的原因
[00:14:59.000 --> 00:15:02.000]  做好工作重要嗎?
[00:15:02.000 --> 00:15:07.000]  每一個基督徒都要珍惜在工作裡對上帝的侍奉和敬拜
[00:15:07.000 --> 00:15:09.000]  透過以上的例子
[00:15:09.000 --> 00:15:11.000]  我盼望弟兄姊妹去留心
[00:15:11.000 --> 00:15:13.000]  對信仰的理解和實踐
[00:15:13.000 --> 00:15:16.000]  是不可以因循而求斜的
[00:15:16.000 --> 00:15:18.000]  我們需要讀聖經
[00:15:18.000 --> 00:15:20.000]  更加全面有系統的去讀
[00:15:20.000 --> 00:15:23.000]  以反省一些我們心底裡
[00:15:23.000 --> 00:15:26.000]  可能一些有毛病的觀念和執著
[00:15:26.000 --> 00:15:28.000]  聖經的學習
[00:15:28.000 --> 00:15:30.000]  神學的學習
[00:15:30.000 --> 00:15:34.000]  也是指引我們在靈性上的追求和踐行
[00:15:34.000 --> 00:15:37.000]  所以既然北宣在這方面
[00:15:37.000 --> 00:15:39.000]  有上帝很多的恩典給我們的時候
[00:15:39.000 --> 00:15:41.000]  我很盼望我們更加多的弟兄姊妹
[00:15:41.000 --> 00:15:43.000]  要領受這份恩典
[00:15:43.000 --> 00:15:45.000]  在真理上繼續成長
[00:15:45.000 --> 00:15:48.000]  我亦和作為主教老師的弟兄姊妹彼此互勉
[00:15:48.000 --> 00:15:50.000]  學無止境
[00:15:50.000 --> 00:15:52.000]  學習更多的時候
[00:15:52.000 --> 00:15:54.000]  我們會發現自己不曉得的
[00:15:54.000 --> 00:15:57.000]  只會比我們所已經明白的更加多
[00:15:57.000 --> 00:15:59.000]  這個發現
[00:15:59.000 --> 00:16:02.000]  是叫我們更加去操練自己保持謙卑
[00:16:02.000 --> 00:16:03.000]  在我們教導裡面
[00:16:03.000 --> 00:16:06.000]  我們都知道不是我們所說的一切都是絕對的
[00:16:06.000 --> 00:16:10.000]  我們開放和弟兄姊妹學員彼此分享交流
[00:16:10.000 --> 00:16:13.000]  以致在當中可以教學相長
[00:16:13.000 --> 00:16:15.000]  不恩秦的聖經學習
[00:16:15.000 --> 00:16:18.000]  是我們在主學裡面要一同追求的其中一個重點
[00:16:18.000 --> 00:16:20.000]  第二方面
[00:16:20.000 --> 00:16:22.000]  不恩秦的態度
[00:16:22.000 --> 00:16:24.000]  但是有一個清楚的目標
[00:16:24.000 --> 00:16:26.000]  就是要追求誠信
[00:16:26.000 --> 00:16:29.000]  耶穌終於都回答法利賽人他們的問題了
[00:16:29.000 --> 00:16:33.000]  去到經文的第十一節裡面這樣說
[00:16:33.000 --> 00:16:36.000]  耶穌叫群眾前來對他們說
[00:16:36.000 --> 00:16:38.000]  你們要聽也要明白
[00:16:38.000 --> 00:16:41.000]  進到口裡的不能使人污穢
[00:16:41.000 --> 00:16:44.000]  只有從口裡出來的才能使人污穢
[00:16:44.000 --> 00:16:49.000]  耶穌所說的話很快就激怒了法利賽人
[00:16:49.000 --> 00:16:54.000]  剛才我說到法利賽人為什麼要來找耶穌
[00:16:54.000 --> 00:16:57.000]  當然是對他不懷好意
[00:16:57.000 --> 00:17:00.000]  他們從心底裡有惡
[00:17:00.000 --> 00:17:02.000]  而行出一件惡事
[00:17:02.000 --> 00:17:07.000]  去挑戰一位上帝所差來的尼賽亞基督
[00:17:07.000 --> 00:17:09.000]  所以他們聽得明白
[00:17:09.000 --> 00:17:10.000]  你不要以為他們完全不明白
[00:17:10.000 --> 00:17:12.000]  不過他們拒絕接受
[00:17:12.000 --> 00:17:15.000]  以致他們憤怒
[00:17:15.000 --> 00:17:17.000]  進到口裡的不能使人污穢
[00:17:17.000 --> 00:17:22.000]  只有從口裡出來的才能使人污穢
[00:17:22.000 --> 00:17:25.000]  其實這個說話是不難明白的
[00:17:25.000 --> 00:17:29.000]  耶穌在第十七十八節裡面解釋
[00:17:29.000 --> 00:17:32.000]  難道不知道一切進到口裡
[00:17:32.000 --> 00:17:34.000]  進到禱福當中
[00:17:34.000 --> 00:17:36.000]  然後排泄出去
[00:17:36.000 --> 00:17:38.000]  但是從口裡出來的
[00:17:38.000 --> 00:17:40.000]  是發自內心的
[00:17:40.000 --> 00:17:42.000]  才能使人污穢
[00:17:42.000 --> 00:17:44.000]  因為從心裡出來的有惡念
[00:17:44.000 --> 00:17:49.000]  兇殺、姦淫、淫亂、偷渡、假見證和毀謗
[00:17:49.000 --> 00:17:51.000]  這些才會使人污穢
[00:17:51.000 --> 00:17:54.000]  不洗手吃飯卻不會
[00:17:54.000 --> 00:17:56.000]  這裡很明顯聖經又再一次
[00:17:56.000 --> 00:17:59.000]  將我們的焦點放在內心裡
[00:17:59.000 --> 00:18:02.000]  剛才我們讀到第八節的時候
[00:18:02.000 --> 00:18:04.000]  耶穌引述先知二賽亞書
[00:18:04.000 --> 00:18:10.000]  「這人民用嘴唇去尊敬我,但心卻遠離我」
[00:18:10.000 --> 00:18:12.000]  一個遠離上帝的心
