
[00:00:00.000 --> 00:00:02.000]  頂姐妹,早晨
[00:06:27.000 --> 00:06:31.000]  因為你們不是我的羊
[00:06:31.000 --> 00:06:33.000]  原來不是猶太人
[00:06:33.000 --> 00:06:35.000]  你有個名字是猶太人
[00:06:35.000 --> 00:06:37.000]  就是圈裡面的羊
[00:06:37.000 --> 00:06:39.000]  或者是圈內的羊
[00:06:39.000 --> 00:06:41.000]  例如耶穌說不是我的羊
[00:06:41.000 --> 00:06:43.000]  是信主的人
[00:06:43.000 --> 00:06:45.000]  信主的人
[00:06:45.000 --> 00:06:47.000]  聖經又說
[00:06:47.000 --> 00:06:49.000]  原來我們是神的選民
[00:06:49.000 --> 00:06:51.000]  這句話
[00:06:51.000 --> 00:06:55.000]  你們是聖潔蒙愛神的選民
[00:06:55.000 --> 00:06:57.000]  另外的羊
[00:06:57.000 --> 00:06:59.000]  耶穌說要令他們回來
[00:06:59.000 --> 00:07:01.000]  有個問題在這裡
[00:07:01.000 --> 00:07:03.000]  我不知道大家讀經的時候
[00:07:03.000 --> 00:07:05.000]  有沒有想過這個問題
[00:07:05.000 --> 00:07:07.000]  十章說到除了這個木人
[00:07:07.000 --> 00:07:09.000]  還有一個叫什麼
[00:07:09.000 --> 00:07:11.000]  故宮
[00:07:11.000 --> 00:07:13.000]  記不記得他
[00:07:13.000 --> 00:07:15.000]  到策內
[00:07:15.000 --> 00:07:17.000]  故宮就逃跑
[00:07:17.000 --> 00:07:19.000]  因他是故宮
[00:07:19.000 --> 00:07:21.000]  並不顧念陽
[00:07:21.000 --> 00:07:23.000]  是這樣的這個故宮
[00:07:23.000 --> 00:07:25.000]  當然了,打工而已
[00:07:25.000 --> 00:07:27.000]  對的
[00:07:27.000 --> 00:07:29.000]  我回想就是
[00:07:29.000 --> 00:07:31.000]  耶穌是好木人
[00:07:31.000 --> 00:07:35.000]  然後說要令那些羊回來
[00:07:35.000 --> 00:07:39.000]  那故宮會有什麼反應呢
[00:07:39.000 --> 00:07:41.000]  故宮一定說
[00:07:41.000 --> 00:07:43.000]  好木人
[00:07:43.000 --> 00:07:45.000]  你知道
[00:07:45.000 --> 00:07:47.000]  有危險我就先走
[00:07:47.000 --> 00:07:49.000]  那你現在扔下那些羊
[00:07:49.000 --> 00:07:51.000]  你又走去找那些羊回來
[00:07:51.000 --> 00:07:53.000]  不要搞這麼多事
[00:07:53.000 --> 00:07:55.000]  我們也有很多羊在這裡
[00:07:55.000 --> 00:07:57.000]  不用一定要找那些羊回來
[00:07:57.000 --> 00:07:59.000]  這裡也有很多事情要做
[00:07:59.000 --> 00:08:01.000]  我雖然故宮而已
[00:08:01.000 --> 00:08:03.000]  沒有危險的時候我都要打工
[00:08:03.000 --> 00:08:05.000]  沒有盜賊過來
[00:08:05.000 --> 00:08:07.000]  我都要照顧那些羊
[00:08:07.000 --> 00:08:09.000]  你在這裡幫幫忙
[00:08:09.000 --> 00:08:11.000]  因為他們認得你的聲音
[00:08:11.000 --> 00:08:13.000]  不認得我的聲音
[00:08:13.000 --> 00:08:15.000]  很多事情要做
[00:08:15.000 --> 00:08:17.000]  不只是靠那隻牧羊狗
[00:08:17.000 --> 00:08:19.000]  很多事情要處理
[00:08:19.000 --> 00:08:21.000]  那些羊又說要病
[00:08:21.000 --> 00:08:23.000]  又說要吃多些
[00:08:23.000 --> 00:08:25.000]  又說要處理他們的心情
[00:08:25.000 --> 00:08:27.000]  又說有些衝突
[00:08:27.000 --> 00:08:29.000]  又說要調解一下
[00:08:29.000 --> 00:08:31.000]  所以好木人你在這裡就好了
[00:08:31.000 --> 00:08:33.000]  你搞這麼多事幹什麼
[00:08:33.000 --> 00:08:35.000]  另外那些羊
[00:08:35.000 --> 00:08:37.000]  有沒有想過這個問題
[00:08:37.000 --> 00:08:39.000]  故宮一定會投訴的
[00:08:39.000 --> 00:08:41.000]  當然好木人一定不會理他
[00:08:41.000 --> 00:08:43.000]  我另外有羊一定要帶回來
[00:08:43.000 --> 00:08:45.000]  為什麼這麼重要呢
[00:08:45.000 --> 00:08:47.000]  就在這裡
[00:08:47.000 --> 00:08:49.000]  看回第28節
[00:08:49.000 --> 00:08:51.000]  他說什麼
[00:08:51.000 --> 00:08:53.000]  我又賜給他們永生
[00:08:53.000 --> 00:08:55.000]  不滅亡誰也不能從我手裡
[00:08:55.000 --> 00:08:57.000]  把他們調走
[00:08:57.000 --> 00:08:59.000]  原來那些羊是會滅亡
[00:08:59.000 --> 00:09:01.000]  原來那些羊是會滅亡
[00:09:01.000 --> 00:09:03.000]  這個就
[00:09:03.000 --> 00:09:05.000]  要想想
[00:09:05.000 --> 00:09:07.000]  他滅亡了
[00:09:07.000 --> 00:09:09.000]  一定要救他回來
[00:09:09.000 --> 00:09:11.000]  我在澳洲讀書
[00:09:11.000 --> 00:09:13.000]  在Tasmania讀書
[00:09:13.000 --> 00:09:15.000]  有沒有去過Tasmania
[00:09:15.000 --> 00:09:17.000]  有很多羊
[00:09:17.000 --> 00:09:19.000]  有一次看到那些羊
[00:09:19.000 --> 00:09:21.000]  真的看不到東西
[00:09:21.000 --> 00:09:23.000]  在山上
[00:09:23.000 --> 00:09:25.000]  好像一隻牧羊狗走過來
[00:09:25.000 --> 00:09:27.000]  看不到東西
[00:09:27.000 --> 00:09:29.000]  牠會死的
[00:09:29.000 --> 00:09:31.000]  還有
[00:09:31.000 --> 00:09:33.000]  山羊和綿羊有分別
[00:09:33.000 --> 00:09:35.000]  那些綿羊很軟弱
[00:09:35.000 --> 00:09:37.000]  不會打架
[00:09:37.000 --> 00:09:39.000]  所以有很多危險
[00:09:39.000 --> 00:09:41.000]  在這裡耶穌說
[00:09:41.000 --> 00:09:43.000]  那些不信耶穌的人
[00:09:43.000 --> 00:09:45.000]  會滅亡
[00:09:45.000 --> 00:09:47.000]  好木人
[00:09:47.000 --> 00:09:49.000]  看到這裡
[00:09:49.000 --> 00:09:51.000]  原來沒有主的人
[00:09:51.000 --> 00:09:53.000]  不是歸在羊圈裡的
[00:09:53.000 --> 00:09:55.000]  羊是會滅亡的
[00:09:55.000 --> 00:09:57.000]  滅亡的意思是
[00:09:57.000 --> 00:09:59.000]  在聖經裡說
[00:09:59.000 --> 00:10:01.000]  永遠離開神團能的榮光
[00:10:01.000 --> 00:10:03.000]  永遠離開神
[00:10:03.000 --> 00:10:05.000]  沒有光
[00:10:05.000 --> 00:10:07.000]  在滅亡的裡面
[00:10:07.000 --> 00:10:09.000]  在罪的裡面
[00:10:09.000 --> 00:10:11.000]  在魔鬼的裡面
[00:10:11.000 --> 00:10:13.000]  這種心態
[00:10:13.000 --> 00:10:15.000]  好木人就覺得
[00:10:15.000 --> 00:10:17.000]  一定要他回來
[00:10:17.000 --> 00:10:19.000]  不回這個羊圈
[00:10:19.000 --> 00:10:21.000]  所以耶穌
[00:10:21.000 --> 00:10:23.000]  用了另一個比喻
[00:10:23.000 --> 00:10:25.000]  在路加福音
[00:10:25.000 --> 00:10:27.000]  解釋這個重要性
[00:10:27.000 --> 00:10:29.000]  有100隻羊
[00:10:29.000 --> 00:10:31.000]  不見了一隻
[00:10:31.000 --> 00:10:33.000]  好木人
[00:10:33.000 --> 00:10:35.000]  扔下那99隻
[00:10:35.000 --> 00:10:37.000]  一定會找回那隻
[00:10:37.000 --> 00:10:39.000]  其實我也想過很多次
[00:10:39.000 --> 00:10:41.000]  為什麼要找回那隻
[00:10:41.000 --> 00:10:43.000]  因為他只有100隻
[00:10:43.000 --> 00:10:45.000]  價值很大
[00:10:45.000 --> 00:10:47.000]  那99隻可能
[00:10:47.000 --> 00:10:49.000]  照顧或者綁住
[00:10:49.000 --> 00:10:51.000]  都要帶回來
[00:10:51.000 --> 00:10:53.000]  因為會虧錢
[00:10:53.000 --> 00:10:55.000]  這個錢銀的問題
[00:10:55.000 --> 00:10:57.000]  另外有個女人
[00:10:57.000 --> 00:10:59.000]  只有10個小銀
[00:10:59.000 --> 00:11:01.000]  是不是這樣記載
[00:11:01.000 --> 00:11:03.000]  第二個比喻
[00:11:03.000 --> 00:11:05.000]  不是 是一個婦人
[00:11:05.000 --> 00:11:07.000]  有10塊錢
[00:11:07.000 --> 00:11:09.000]  你留意耶穌說什麼
[00:11:09.000 --> 00:11:11.000]  婦人通常在那個時代
[00:11:11.000 --> 00:11:13.000]  可能沒什麼收入
[00:11:13.000 --> 00:11:15.000]  沒什麼技能
[00:11:15.000 --> 00:11:17.000]  去維生
[00:11:17.000 --> 00:11:19.000]  只有10塊錢
[00:11:19.000 --> 00:11:21.000]  沒了1塊
[00:11:21.000 --> 00:11:23.000]  他賺不賺
[00:11:23.000 --> 00:11:25.000]  賺不賺
[00:11:25.000 --> 00:11:27.000]  因為他只有10塊
[00:11:27.000 --> 00:11:29.000]  養生
[00:11:29.000 --> 00:11:31.000]  不要緊耶穌說
[00:11:31.000 --> 00:11:33.000]  再弄多一個比喻
[00:11:33.000 --> 00:11:35.000]  有兩個小孩不見了
[00:11:35.000 --> 00:11:37.000]  你找不找回來
[00:11:37.000 --> 00:11:39.000]  不要緊
[00:11:39.000 --> 00:11:41.000]  可能剛剛去完商場
[00:11:41.000 --> 00:11:43.000]  老公 大兒子去了哪裡
[00:11:43.000 --> 00:11:45.000]  不要緊
[00:11:45.000 --> 00:11:47.000]  我們還有個小孩
[00:11:47.000 --> 00:11:49.000]  不用緊張
[00:11:49.000 --> 00:11:51.000]  不用擔心
[00:11:51.000 --> 00:11:53.000]  你會不會這樣
[00:11:53.000 --> 00:11:55.000]  有沒有這樣的父母
[00:11:55.000 --> 00:11:57.000]  我剛剛
[00:11:57.000 --> 00:11:59.000]  從埃德利回來
[00:11:59.000 --> 00:12:01.000]  有個家庭說
[00:12:01.000 --> 00:12:03.000]  他真的有一次回來
[00:12:03.000 --> 00:12:05.000]  家裡不見了兒子
[00:12:05.000 --> 00:12:07.000]  很緊張地去找他
[00:12:07.000 --> 00:12:09.000]  他沒有回家
[00:12:09.000 --> 00:12:11.000]  找到自己在逛街
[00:12:11.000 --> 00:12:13.000]  他的兒子幾歲
[00:12:13.000 --> 00:12:15.000]  很開心
[00:12:15.000 --> 00:12:17.000]  很緊張
[00:12:17.000 --> 00:12:19.000]  你會不會說兩個不見了一個
[00:12:19.000 --> 00:12:21.000]  不要緊還有一個
[00:12:21.000 --> 00:12:23.000]  你說球鞋就說
[00:12:23.000 --> 00:12:25.000]  不見了一對
[00:12:25.000 --> 00:12:27.000]  耶穌給我們看見
[00:12:27.000 --> 00:12:29.000]  那些人是會滅亡
[00:12:29.000 --> 00:12:31.000]  必須令他們來
[00:12:31.000 --> 00:12:33.000]  耶穌那個必須
[00:12:33.000 --> 00:12:35.000]  其實很危險
[00:12:35.000 --> 00:12:37.000]  難不難
[00:12:37.000 --> 00:12:39.000]  難度高
[00:12:39.000 --> 00:12:41.000]  可能對牧羊人來說
[00:12:41.000 --> 00:12:43.000]  找回那些羊回來
[00:12:43.000 --> 00:12:45.000]  是要走很遠很遠
[00:12:45.000 --> 00:12:49.000]  我們在特斯文尼亞讀神學
[00:12:49.000 --> 00:12:51.000]  要拿牛奶
[00:12:51.000 --> 00:12:53.000]  拿完牛奶那些牛有五隻牛
[00:12:53.000 --> 00:12:55.000]  就要回到自己的
[00:12:55.000 --> 00:12:57.000]  棚裡吃草
[00:12:57.000 --> 00:12:59.000]  他們怎樣回
[00:12:59.000 --> 00:13:01.000]  我們會鎖住那些閘
[00:13:01.000 --> 00:13:03.000]  就引他們去不同的
[00:13:03.000 --> 00:13:05.000]  那些棚裡吃草
[00:13:05.000 --> 00:13:07.000]  有一次
[00:13:07.000 --> 00:13:09.000]  忘記了山
[00:13:09.000 --> 00:13:11.000]  不知某一個閘
[00:13:11.000 --> 00:13:13.000]  其實不是發生在我身上
[00:13:13.000 --> 00:13:15.000]  有位同學
[00:13:15.000 --> 00:13:17.000]  即是我太太
[00:13:17.000 --> 00:13:19.000]  不知她不記得山
[00:13:19.000 --> 00:13:21.000]  還是農夫不記得山
[00:13:21.000 --> 00:13:23.000]  看到一隻牛怎樣
[00:13:23.000 --> 00:13:25.000]  牠醒目了
[00:13:25.000 --> 00:13:27.000]  那裡開了
[00:13:27.000 --> 00:13:29.000]  馬上整支箭走出去
[00:13:29.000 --> 00:13:31.000]  你猜你追不追得到那隻牛呢
[00:13:31.000 --> 00:13:33.000]  其實牛很快
[00:13:33.000 --> 00:13:35.000]  牠要走上來
[00:13:35.000 --> 00:13:37.000]  一腳踢開你
[00:13:37.000 --> 00:13:39.000]  那些乳牛多高大
[00:13:39.000 --> 00:13:41.000]  弄了很久
[00:13:41.000 --> 00:13:43.000]  但我太太說
[00:13:43.000 --> 00:13:45.000]  我必須令牠回來
[00:13:45.000 --> 00:13:47.000]  因為一會兒走了隻牛
[00:13:47.000 --> 00:13:49.000]  書都沒得讀
[00:13:49.000 --> 00:13:51.000]  賠錢要
[00:13:51.000 --> 00:13:53.000]  不知道走去哪
[00:13:53.000 --> 00:13:55.000]  沒有人
[00:13:55.000 --> 00:13:57.000]  沒有恐龍
[00:13:57.000 --> 00:13:59.000]  沒有老虎獅子去捉牠
[00:13:59.000 --> 00:14:01.000]  但不知道走去哪
[00:14:01.000 --> 00:14:03.000]  有沒有那些定位
[00:14:03.000 --> 00:14:05.000]  所以一定要令牠回來
[00:14:05.000 --> 00:14:07.000]  我不知道耶穌的必須
[00:14:07.000 --> 00:14:09.000]  是否成為我們的必須呢
[00:14:09.000 --> 00:14:13.000]  我必須令牠們來
[00:14:13.000 --> 00:14:15.000]  這個必須
[00:14:15.000 --> 00:14:17.000]  一直改變我
[00:14:17.000 --> 00:14:19.000]  想想怎樣去侍奉
[00:14:19.000 --> 00:14:21.000]  長話短說
[00:14:21.000 --> 00:14:23.000]  我就開始蒙照
[00:14:23.000 --> 00:14:25.000]  我就看這本書
[00:14:25.000 --> 00:14:27.000]  去一些沒人去過的地方
[00:14:27.000 --> 00:14:29.000]  很難去的地方
[00:14:29.000 --> 00:14:31.000]  很少人去的地方宣教
[00:14:31.000 --> 00:14:33.000]  那時候我也不知道去哪
[00:14:33.000 --> 00:14:35.000]  但一打開這本書
[00:14:35.000 --> 00:14:37.000]  第一個國家已經很難
[00:14:37.000 --> 00:14:39.000]  阿富汗
[00:14:39.000 --> 00:14:41.000]  馬來西亞
[00:14:41.000 --> 00:14:43.000]  基督
[00:14:43.000 --> 00:14:45.000]  是否帶領我們去這個地方
[00:14:45.000 --> 00:14:47.000]  結果我們真的去了
[00:14:47.000 --> 00:14:49.000]  馬來西亞
[00:14:49.000 --> 00:14:51.000]  就變成這樣
[00:14:51.000 --> 00:14:53.000]  要穿他們的衣服
[00:14:53.000 --> 00:14:55.000]  你看我都穿很多衣服
[00:14:55.000 --> 00:14:57.000]  因為在沙漠很冷
[00:14:57.000 --> 00:14:59.000]  我量度過
[00:14:59.000 --> 00:15:01.000]  裡面的溫度是67度
[00:15:01.000 --> 00:15:03.000]  攝氏
[00:15:03.000 --> 00:15:05.000]  你說為什麼不進去房間
[00:15:05.000 --> 00:15:07.000]  開冷氣呢
[00:15:07.000 --> 00:15:09.000]  沒有電
[00:15:09.000 --> 00:15:11.000]  我不敢買冷氣機
[00:15:11.000 --> 00:15:13.000]  因為開冷氣機
[00:15:13.000 --> 00:15:15.000]  整個鎮會停電
[00:15:15.000 --> 00:15:17.000]  我太太是護士
[00:15:17.000 --> 00:15:19.000]  有機會就在醫院
[00:15:19.000 --> 00:15:21.000]  和傳福音
[00:15:21.000 --> 00:15:23.000]  很多人都沒見過基督徒
[00:15:23.000 --> 00:15:25.000]  很多人沒見過外國人
[00:15:25.000 --> 00:15:27.000]  那些小朋友哭
[00:15:27.000 --> 00:15:29.000]  為什麼你會這樣
[00:15:29.000 --> 00:15:31.000]  我已經曬到這麼黑
[00:15:31.000 --> 00:15:33.000]  還是不夠黑
[00:15:33.000 --> 00:15:35.000]  有機會去到埃及
[00:15:35.000 --> 00:15:37.000]  去學阿拉伯文
[00:15:37.000 --> 00:15:39.000]  讓我們更加清楚
[00:15:39.000 --> 00:15:41.000]  他們的宗教
[00:15:41.000 --> 00:15:43.000]  因為伊斯蘭教的古蘭經
[00:15:43.000 --> 00:15:45.000]  是阿拉伯文
[00:15:45.000 --> 00:15:47.000]  後來我們就去到西薩克拉
[00:15:47.000 --> 00:15:49.000]  有七年的時間
[00:15:49.000 --> 00:15:51.000]  接著我們去到阿富汗
