
[00:00:00.000 --> 00:00:01.600]  在二月十二日
[00:04:58.600 --> 00:05:00.600]  我要論到耶和華說
[00:05:00.600 --> 00:05:02.600]  祂是我的避難所
[00:05:02.600 --> 00:05:04.200]  是我的山寨
[00:05:04.200 --> 00:05:05.400]  是我的神
[00:05:05.400 --> 00:05:08.400]  是我所倚靠的
[00:05:08.400 --> 00:05:09.800]  避難所
[00:05:09.800 --> 00:05:13.600]  其實原文是說地下的碉堡
[00:05:13.600 --> 00:05:16.600]  可能讓大家明白一點
[00:05:16.600 --> 00:05:17.800]  在美國中部
[00:05:17.800 --> 00:05:19.200]  可能大家都知道
[00:05:19.200 --> 00:05:20.600]  經常有龍捲風
[00:05:20.600 --> 00:05:21.800]  叫Tristar
[00:05:21.800 --> 00:05:23.800]  當龍捲風吹來的時候
[00:05:23.800 --> 00:05:26.400]  整間所有東西都被它拔走
[00:05:26.400 --> 00:05:27.200]  弄壞了
[00:05:27.200 --> 00:05:30.400]  那些人就走進地牢那裡避難
[00:05:30.400 --> 00:05:31.600]  好像這樣的避難所
[00:05:31.600 --> 00:05:33.600]  就是那種的避難所
[00:05:33.600 --> 00:05:35.200]  山寨指什麼呢?
[00:05:35.200 --> 00:05:37.000]  山寨是說
[00:05:37.000 --> 00:05:40.600]  現在位於以色列的一個地方叫馬薩大
[00:05:40.600 --> 00:05:42.600]  大家如果去過
[00:05:42.600 --> 00:05:44.000]  去過以色列
[00:05:44.000 --> 00:05:46.000]  又或者你們看到照片的時候
[00:05:46.000 --> 00:05:49.000]  看到這個城市的一個堡壘要塞
[00:05:49.000 --> 00:05:51.000]  就在一個山頂
[00:05:51.000 --> 00:05:52.200]  是易守難攻
[00:05:52.200 --> 00:05:55.400]  是當年希律王建造的要塞
[00:05:55.400 --> 00:05:57.000]  用來防衛自己的
[00:05:57.000 --> 00:05:59.400]  所以你們去攻打它的時候
[00:05:59.400 --> 00:06:00.800]  你都不知道怎麼上去的
[00:06:00.800 --> 00:06:02.200]  搞了很多
[00:06:02.200 --> 00:06:05.400]  就是後期羅馬軍隊苦戰了很多年
[00:06:05.400 --> 00:06:07.600]  才勉強攻陷
[00:06:07.600 --> 00:06:10.600]  所以山寨避難所是代表
[00:06:10.600 --> 00:06:11.600]  我們要尋求神
[00:06:11.600 --> 00:06:13.400]  我們要倚靠這些東西
[00:06:13.400 --> 00:06:16.400]  究竟誰才是你真正的倚靠
[00:06:16.400 --> 00:06:19.800]  誰才是你真正的保護呢?
[00:06:19.800 --> 00:06:21.800]  今天的講題
[00:06:21.800 --> 00:06:25.200]  是神的大能的手去保護我們
[00:06:25.200 --> 00:06:28.000]  今天讓我們一起看《詩篇九十一篇》
[00:06:28.000 --> 00:06:31.800]  讓《詩篇九十一篇》回答四個問題
[00:06:31.800 --> 00:06:32.800]  第一
[00:06:32.800 --> 00:06:35.000]  為什麼是神大能的手呢?
[00:06:35.000 --> 00:06:35.800]  第二
[00:06:35.800 --> 00:06:37.400]  怎麼大能法呢?
[00:06:37.400 --> 00:06:39.200]  怎麼保護法呢?
[00:06:39.200 --> 00:06:40.000]  第三
[00:06:40.000 --> 00:06:42.400]  誰的大能手去保護我們呢?
[00:06:42.400 --> 00:06:45.000]  我們的神是一個什麼樣的神呢?
[00:06:45.000 --> 00:06:45.800]  第四
[00:06:45.800 --> 00:06:49.000]  我們要怎麼去領受這個保護呢?
[00:06:49.000 --> 00:06:51.800]  今天我們先回答第一條問題
[00:06:51.800 --> 00:06:55.400]  為什麼是大能的手呢?
[00:06:55.400 --> 00:06:58.600]  讓我們一起看看《詩篇九十一篇》
[00:06:58.600 --> 00:07:01.200]  其實《詩篇九十一篇》一共有十六節
[00:07:01.200 --> 00:07:06.400]  讓我們看第一節和最後的那一節,第十六節
[00:07:06.400 --> 00:07:08.400]  《詩篇九十一篇》第一節
[00:07:08.400 --> 00:07:10.600]  我們先讀,一二三
[00:07:10.600 --> 00:07:17.200]  「住在至高者隱密處的必住在全能者的任下」
[00:07:17.200 --> 00:07:20.600]  讓我們看《詩篇九十一篇》第十六節,最後一節
[00:07:20.600 --> 00:07:22.400]  我們一起讀,一二三
[00:07:22.400 --> 00:07:28.800]  「我要使他足享長壽,將我的救恩顯明給他」
[00:07:28.800 --> 00:07:31.400]  留意那兩個藍色的字
[00:07:31.400 --> 00:07:32.800]  「住在」
[00:07:32.800 --> 00:07:35.000]  希伯來文也Sharp
[00:07:35.000 --> 00:07:37.800]  其實無論是中文版
[00:07:37.800 --> 00:07:40.600]  或者是希伯來文版
[00:07:40.600 --> 00:07:44.000]  都是全篇詩的第一個字
[00:07:44.000 --> 00:07:45.600]  而第一個字
[00:07:45.600 --> 00:07:49.600]  它第一個字母就是「郁」
[00:07:49.600 --> 00:07:54.600]  其實希伯來文每一個字母都有它的意思
[00:07:54.600 --> 00:07:56.800]  「郁」就是代表「手」
[00:07:56.800 --> 00:08:03.200]  好了,我們再看《詩篇九十一篇》的最後一節
[00:08:03.200 --> 00:08:05.800]  這個「救恩」
[00:08:05.800 --> 00:08:09.800]  其實在中文版就好像在中間
[00:08:09.800 --> 00:08:14.400]  但其實希伯來文版是全篇詩的最後一個字
[00:08:14.400 --> 00:08:16.600]  但它最後一個字母是甚麼呢?
[00:08:16.600 --> 00:08:18.000]  也是「郁」
[00:08:18.000 --> 00:08:21.600]  好了,我們宏觀地看《詩篇九十一篇》
[00:08:21.600 --> 00:08:24.400]  當我們看的時候,大家看到甚麼呢?
[00:08:24.400 --> 00:08:28.600]  就好像神張開他的手
[00:08:28.600 --> 00:08:31.000]  在大家的前後左右
[00:08:31.000 --> 00:08:32.200]  張開他的手
[00:08:32.200 --> 00:08:33.800]  張開他的手來做甚麼呢?
[00:08:33.800 --> 00:08:36.000]  保護你和我
[00:08:36.000 --> 00:08:37.800]  所以今天我們很清楚
[00:08:37.800 --> 00:08:40.200]  當我們看《詩篇九十一篇》的時候
[00:08:40.200 --> 00:08:45.000]  神的大人的手就好像張開去保護你和我
[00:08:45.000 --> 00:08:48.000]  就好像保護他們所愛的人一樣
[00:08:48.000 --> 00:08:51.000]  所以當我們看《詩篇九十一篇》的時候
[00:08:51.000 --> 00:08:54.800]  我們很清楚,神對你說,祂是保護你
[00:08:54.800 --> 00:08:58.400]  無論今次的環境如何,祂一樣保護你
[00:08:58.400 --> 00:09:01.800]  第二條問題
[00:09:01.800 --> 00:09:03.800]  如何大能化呢?
[00:09:03.800 --> 00:09:09.000]  我們知道神是絕對有能力
[00:09:09.000 --> 00:09:10.400]  無論任何時間
[00:09:10.400 --> 00:09:14.200]  全天候,二十四小時,七二四
[00:09:14.200 --> 00:09:16.400]  滴水不漏地保護你和我
[00:09:16.400 --> 00:09:19.400]  如何保護呢?我們先看六節聖經
[00:09:19.400 --> 00:09:22.400]  第一節,《詩篇九十一篇》四節
[00:09:22.400 --> 00:09:24.400]  第一節我們一起讀,一二三
[00:09:24.400 --> 00:09:27.600]  祂必用自己的領毛遮蔽你
[00:09:27.600 --> 00:09:31.400]  你要投靠在祂翅膀底下
[00:09:31.400 --> 00:09:34.600]  祂的誠實是大小盾牌
[00:09:34.600 --> 00:09:36.600]  第一節是甚麼遮蔽你呢?
[00:09:36.600 --> 00:09:37.800]  遮蔽你換句話說
[00:09:37.800 --> 00:09:40.800]  你就是在祂下面,祂在你上面
[00:09:40.800 --> 00:09:43.600]  在祂翅膀底下,換句話說
[00:09:43.600 --> 00:09:45.000]  又是祂在你上面
[00:09:45.000 --> 00:09:50.000]  所以在說,從上面而來的危險
[00:09:50.000 --> 00:09:52.600]  你在上面的危險,傷害不到你
[00:09:52.600 --> 00:09:55.000]  為甚麼?因為神遮蔽了你
[00:09:55.000 --> 00:09:56.600]  還用祂的翅膀遮蔽你
[00:09:56.600 --> 00:09:58.400]  留意,是上面
[00:09:58.400 --> 00:09:59.800]  我們看第二節
[00:09:59.800 --> 00:10:02.400]  《詩篇九十一篇》十三節
[00:10:02.400 --> 00:10:04.400]  我們一起讀,一二三
[00:10:04.400 --> 00:10:08.000]  你要踩在獅子和翼蛇的身上
[00:10:08.000 --> 00:10:11.200]  踐踏少壯獅子和大蛇
[00:10:11.200 --> 00:10:13.400]  既然踩在,即是甚麼?
[00:10:13.400 --> 00:10:15.000]  在下面
[00:10:15.000 --> 00:10:18.200]  神會讓你踩著下面的敵人
[00:10:18.200 --> 00:10:21.800]  換句話說,下面的敵人是威脅不到你
[00:10:21.800 --> 00:10:24.200]  因為神會覆蓋你,保護你
[00:10:24.200 --> 00:10:27.000]  甚至你可以踐踏你的敵人
[00:10:27.000 --> 00:10:28.800]  這個就是下面,留意
[00:10:28.800 --> 00:10:31.000]  上面和下面都保護你
[00:10:31.000 --> 00:10:32.400]  好了,接著第三節
[00:10:32.400 --> 00:10:35.200]  《詩篇九十一篇》七節,我們一起讀,一二三
[00:10:35.200 --> 00:10:38.200]  雖有千人撲倒在你旁邊
[00:10:38.200 --> 00:10:40.600]  萬人撲倒在你右邊
[00:10:40.600 --> 00:10:44.400]  這災卻不得臨近你
[00:10:44.400 --> 00:10:47.000]  你的旁邊是甚麼?
[00:10:47.000 --> 00:10:49.800]  是你的周圍,你的右邊左手
[00:10:49.800 --> 00:10:51.000]  換句話說
[00:10:51.000 --> 00:10:53.800]  你的周圍,左右、前後
[00:10:53.800 --> 00:10:56.800]  你四圍的
[00:10:56.800 --> 00:10:58.600]  那些是危險,那些是危機
[00:10:58.600 --> 00:11:00.200]  傷害不到你,為甚麼?
[00:11:00.200 --> 00:11:03.200]  因為神環繞你,保護你
[00:11:03.200 --> 00:11:05.000]  好了,加上去
[00:11:05.000 --> 00:11:08.000]  上面、下面、你的周圍
[00:11:08.000 --> 00:11:09.800]  好了,我們繼續看第四節
[00:11:09.800 --> 00:11:12.000]  《詩篇九十一篇》五至六節
[00:11:12.000 --> 00:11:13.800]  我們一起讀,一二三
[00:11:13.800 --> 00:11:16.000]  你必不怕黑夜的驚駭
[00:11:16.000 --> 00:11:18.200]  或是白日非的節
[00:11:18.200 --> 00:11:20.600]  也不怕黑夜行的瘟疫
[00:11:20.600 --> 00:11:24.200]  或是五間滅人的病毒
[00:11:24.200 --> 00:11:27.400]  黑夜、白日、五間,代表甚麼?
[00:11:27.400 --> 00:11:30.400]  不只是客觀的環境,周圍的環境
[00:11:30.400 --> 00:11:32.400]  而是時間
[00:11:32.400 --> 00:11:35.000]  換句話說,白日、黑夜、五間
[00:11:35.000 --> 00:11:41.400]  是代表神二十四小時,不分晝夜的保護你
[00:11:41.400 --> 00:11:44.000]  不會偷懶,不會打瞌睡
[00:11:44.000 --> 00:11:45.400]  時間不得了
[00:11:45.400 --> 00:11:47.600]  再長一點的時間,不只是一天
[00:11:47.600 --> 00:11:49.600]  我們繼續看,第五節
[00:11:49.600 --> 00:11:50.800]  《詩篇九十一篇》十六節
[00:11:50.800 --> 00:11:52.600]  我們一起讀,一二三
[00:11:52.600 --> 00:11:55.000]  我要使祂足享長壽
[00:11:55.000 --> 00:11:58.200]  將我的救恩顯明給祂
[00:11:58.200 --> 00:11:59.800]  足享長壽是甚麼意思?
[00:11:59.800 --> 00:12:01.600]  是你一生的年日
[00:12:01.600 --> 00:12:03.600]  所以不只是一天、半天
[00:12:03.600 --> 00:12:06.200]  不是隔天、不是一個星期
[00:12:06.200 --> 00:12:07.800]  是你一生的年日
[00:12:07.800 --> 00:12:11.600]  你有多長,神就保護你多長
[00:12:11.600 --> 00:12:13.800]  所以頂智慧,留意到現在
[00:12:13.800 --> 00:12:17.000]  上下、周圍
[00:12:17.000 --> 00:12:18.800]  每一天,不只是每一天
[00:12:18.800 --> 00:12:20.200]  是你一生的年日
[00:12:20.200 --> 00:12:23.200]  全世人神都保護你
[00:12:23.200 --> 00:12:27.000]  不只是你自己,不只是你個人
[00:12:27.000 --> 00:12:29.200]  還有其他東西,我們看最後一節
[00:12:29.200 --> 00:12:31.600]  《詩篇九十一篇》十節
[00:12:31.600 --> 00:12:33.600]  我們一起讀,一二三
[00:12:33.600 --> 00:12:36.000]  禍福必不臨到你
[00:12:36.000 --> 00:12:39.200]  災害也不靠近你的帳棚
[00:12:39.200 --> 00:12:40.400]  帳棚是甚麼?
[00:12:40.400 --> 00:12:43.400]  帳棚是指你的家人
[00:12:43.400 --> 00:12:46.400]  你所愛的人,你所眷顧的人
[00:12:46.400 --> 00:12:48.200]  換句話說,神的保護
[00:12:48.200 --> 00:12:50.600]  總括來說,換句話說
[00:12:50.600 --> 00:12:53.200]  神的保護是全天候
[00:12:53.200 --> 00:12:55.800]  二十四小時,七二四
[00:12:55.800 --> 00:12:58.400]  滴水不漏的保護你
[00:12:58.400 --> 00:13:01.200]  所以頂智慧,有神與你同在
[00:13:01.200 --> 00:13:03.000]  你是不需要懼怕的
[00:13:03.000 --> 00:13:06.000]  所以今天當我們聽神的話的時候
[00:13:06.000 --> 00:13:09.200]  我們向神宣告,向全世界宣告
[00:13:09.200 --> 00:13:11.400]  我們不要懼怕
[00:13:11.400 --> 00:13:13.000]  你跟附近的頂智慧說好嗎?
[00:13:13.000 --> 00:13:15.000]  你很肯定地跟她說
[00:13:15.000 --> 00:13:19.000]  你跟我都不要懼怕
[00:13:19.000 --> 00:13:20.800]  家庭的觀眾也是
[00:13:20.800 --> 00:13:22.400]  各位頂智慧也是一樣
[00:13:22.400 --> 00:13:23.800]  我們不要懼怕
[00:13:23.800 --> 00:13:26.000]  因為我們的神全天候
[00:13:26.000 --> 00:13:29.400]  全方位,二十四小時,七二四的
[00:13:29.400 --> 00:13:31.400]  去保護你跟我
[00:13:31.400 --> 00:13:36.000]  有一位在醫治祈禱室
[00:13:36.000 --> 00:13:38.200]  Healing Room服侍的
[00:13:38.200 --> 00:13:42.200]  代禱者姐妹跟我分享以下的見證
[00:13:42.200 --> 00:13:45.400]  在大年初一,她收到一個電話
[00:13:45.400 --> 00:13:48.200]  這個電話是她以前
[00:13:48.200 --> 00:13:51.200]  教她畫畫的老師打電話來的
[00:13:51.200 --> 00:13:54.200]  這個老師已經三十年沒見了
[00:13:54.200 --> 00:13:56.200]  頂智慧,你有沒有見過一些朋友
[00:13:56.200 --> 00:13:58.200]  三十年沒見了
[00:13:58.200 --> 00:14:01.200]  三十年沒見了,怎樣找回她呢?
[00:14:01.200 --> 00:14:03.200]  她很奇怪
[00:14:03.200 --> 00:14:05.200]  因為她的老師有很多學生
[00:14:05.200 --> 00:14:07.200]  她說,其實第一個奇怪的就是
[00:14:07.200 --> 00:14:10.200]  三十年沒見教畫畫的老師
[00:14:10.200 --> 00:14:12.200]  竟然記得她
[00:14:12.200 --> 00:14:14.200]  這個第一個奇怪
[00:14:14.200 --> 00:14:16.200]  更加奇怪的是什麼呢?
[00:14:16.200 --> 00:14:18.200]  這個老師說,我打電話來拜年
[00:14:18.200 --> 00:14:21.200]  三十年沒見,竟然記得她
[00:14:21.200 --> 00:14:23.200]  打電話來拜年
[00:14:23.200 --> 00:14:26.200]  最奇怪的是什麼呢?不單只記得她
[00:14:26.200 --> 00:14:29.200]  三十年沒見,竟然記得她的電話
[00:14:29.200 --> 00:14:32.200]  還有呢,最奇怪的是什麼呢?
[00:14:32.200 --> 00:14:34.200]  三十年來,這位代禱的姐妹
[00:14:34.200 --> 00:14:36.200]  都沒有她的電話
[00:14:36.200 --> 00:14:38.200]  大家明白那種複雜性吧?
[00:14:38.200 --> 00:14:40.200]  又記得她,又記得她的電話
[00:14:40.200 --> 00:14:43.200]  又三十年沒見她的電話,真是很巧了
[00:14:43.200 --> 00:14:45.200]  既然人家打電話來
[00:14:45.200 --> 00:14:48.200]  那你沒理由三十年沒見了
[00:14:48.200 --> 00:14:50.200]  一場打電話來
[00:14:50.200 --> 00:14:52.200]  你沒理由說幾句就掛線了
[00:14:52.200 --> 00:14:55.200]  於是這位姐妹想了想
[00:14:55.200 --> 00:14:57.200]  其實這段時間
[00:14:57.200 --> 00:14:59.200]  她的老師應該七十多歲了
[00:14:59.200 --> 00:15:02.200]  於是就問她,最近身體怎樣?
[00:15:02.200 --> 00:15:05.200]  老師說,不好啊,身體很差
[00:15:05.200 --> 00:15:07.200]  我患了柏金遜症
[00:15:07.200 --> 00:15:09.200]  所以你留意我說話
[00:15:09.200 --> 00:15:11.200]  不是很流利,說話不是很行
[00:15:11.200 --> 00:15:13.200]  窒窒窒窒
[00:15:13.200 --> 00:15:16.200]  現在我走不動,要坐輪椅
[00:15:16.200 --> 00:15:18.200]  還有,有些時間
[00:15:18.200 --> 00:15:21.200]  突然間會全身抽筋
[00:15:21.200 --> 00:15:23.200]  很痛啊
[00:15:23.200 --> 00:15:26.200]  這位姐妹其實很想
[00:15:26.200 --> 00:15:28.200]  問她信不信耶穌
[00:15:28.200 --> 00:15:30.200]  但不知為何,她說自己很敷衍
[00:15:30.200 --> 00:15:33.200]  又害怕推銷她,又不好意思
[00:15:33.200 --> 00:15:36.200]  因為三十年沒見,不知怎樣聊天
[00:15:36.200 --> 00:15:39.200]  見她說話不流利,不知怎樣算
[00:15:39.200 --> 00:15:42.200]  於是她說,過年了,大家都知道了
[00:15:42.200 --> 00:15:46.200]  祝你精神爽利,身體健康
[00:15:46.200 --> 00:15:48.200]  就掛線了
[00:15:48.200 --> 00:15:50.200]  掛線之後她就後悔
[00:15:50.200 --> 00:15:52.200]  哎呀,人家一場打電話來
[00:15:52.200 --> 00:15:57.200]  自己又是醫治祈禱室服侍的代禱者
[00:15:57.200 --> 00:16:00.200]  我老師身體不舒服
[00:16:00.200 --> 00:16:02.200]  你隨便掛了線就掛了
[00:16:02.200 --> 00:16:05.200]  好像她說,不知是聖靈責備也好
[00:16:05.200 --> 00:16:07.200]  聖靈催促也好
[00:16:07.200 --> 00:16:09.200]  自己後悔也好
[00:16:09.200 --> 00:16:12.200]  於是再次打電話給老師
[00:16:12.200 --> 00:16:19.200]  問老師,我剛剛又抽筋,全身痛
[00:16:19.200 --> 00:16:22.200]  原來老師已經信了耶穌
[00:16:22.200 --> 00:16:25.200]  姐妹就跟老師說
[00:16:25.200 --> 00:16:30.200]  你信不信耶穌是有能力保護你
[00:16:30.200 --> 00:16:33.200]  耶穌是有能力醫治你的神
[00:16:33.200 --> 00:16:34.200]  老師說信
[00:16:34.200 --> 00:16:36.200]  於是姐妹就為她祈禱
[00:16:36.200 --> 00:16:38.200]  祈完禱之後
[00:16:38.200 --> 00:16:41.200]  老師說不知道,剛才我的身體還很痛
[00:16:41.200 --> 00:16:43.200]  但當祈完禱之後
[00:16:43.200 --> 00:16:47.200]  我的痛楚已經減退了
[00:16:47.200 --> 00:16:50.200]  由開頭十到十分之一
[00:16:50.200 --> 00:16:54.200]  於是就祝福她,為她祈禱,然後掛線
[00:16:54.200 --> 00:16:56.200]  那天是年初一
[00:16:56.200 --> 00:16:59.200]  九天之後,年初十
[00:16:59.200 --> 00:17:01.200]  老師又打電話來
[00:17:01.200 --> 00:17:06.200]  這個電話就很不同
[00:17:06.200 --> 00:17:10.200]  剛才年初一,這位老師因為拍金訊證
[00:17:10.200 --> 00:17:12.200]  她說話不流利
[00:17:12.200 --> 00:17:15.200]  但這位姐妹收電話的時候
[00:17:15.200 --> 00:17:21.200]  電話的另一邊的這位老師竟然口齒伶俐
[00:17:21.200 --> 00:17:24.200]  好像是兩個人一樣
[00:17:24.200 --> 00:17:26.200]  老師就跟她說
[00:17:26.200 --> 00:17:30.200]  你九天之前為我祈完禱之後
[00:17:30.200 --> 00:17:32.200]  神真的醫治我
[00:17:32.200 --> 00:17:35.200]  你現在看到,開頭我口齒不伶俐
[00:17:35.200 --> 00:17:38.200]  但今天我說話流利了很多
[00:17:38.200 --> 00:17:39.200]  好像兩個人,這是第一
[00:17:39.200 --> 00:17:42.200]  第二,她說我現在不用坐輪椅了
