
[00:00:00.000 --> 00:00:04.280]  最近我在網上看到一個調查報告
[00:05:55.480 --> 00:05:58.680]  我們經歷耶穌的過程裏面
[00:05:58.680 --> 00:06:01.120]  我們的生命是會改變
[00:06:01.120 --> 00:06:03.520]  無論快或慢
[00:06:03.520 --> 00:06:07.960]  是一定會有改變
[00:06:07.960 --> 00:06:09.560]  但是今天弟兄姊妹
[00:06:09.560 --> 00:06:10.760]  很想和大家去看一看
[00:06:10.760 --> 00:06:12.240]  現在我們的現況
[00:06:12.240 --> 00:06:14.400]  當我們說我們要和弟兄姊妹
[00:06:14.400 --> 00:06:18.600]  一起有深入的關係的時候
[00:06:18.600 --> 00:06:19.760]  首先就要檢視一下
[00:06:19.760 --> 00:06:21.360]  我們有沒有這個
[00:06:21.360 --> 00:06:22.880]  相交的基礎
[00:06:22.880 --> 00:06:24.320]  我們有沒有這個生命之道
[00:06:24.320 --> 00:06:27.800]  在我生命當中呢
[00:06:27.800 --> 00:06:28.840]  有三種的情況
[00:06:28.840 --> 00:06:30.320]  看看你屬於哪一類的情況
[00:06:30.320 --> 00:06:32.080]  第一
[00:06:32.080 --> 00:06:33.920]  信了耶穌
[00:06:33.920 --> 00:06:37.560]  但是生命好像沒有什麼改變
[00:06:37.560 --> 00:06:38.440]  信了很久
[00:06:38.440 --> 00:06:40.760]  好像和以前差不多分別
[00:06:40.760 --> 00:06:41.760]  不單止是你自己說
[00:06:41.760 --> 00:06:43.560]  是別人也是這樣說
[00:06:43.560 --> 00:06:45.120]  特別是你家人
[00:06:45.120 --> 00:06:47.120]  你最好的朋友覺得
[00:06:47.120 --> 00:06:51.280]  你信了耶穌和之前沒有什麼分別
[00:06:51.280 --> 00:06:52.200]  因為很多時候
[00:06:52.200 --> 00:06:53.200]  如果我們信了耶穌之後
[00:06:53.200 --> 00:06:55.520]  我們仍然帶著舊的價值觀
[00:06:55.520 --> 00:06:57.360]  以前的方法
[00:06:57.360 --> 00:06:58.640]  甚至老我
[00:06:58.640 --> 00:07:01.200]  去面對我們現在新的生活
[00:07:01.200 --> 00:07:03.000]  新的基督徒身份
[00:07:03.000 --> 00:07:04.320]  我們就出現了很多問題
[00:07:04.320 --> 00:07:05.560]  舉個例子
[00:07:05.560 --> 00:07:07.400]  可能有時候我們很容易
[00:07:07.400 --> 00:07:09.840]  很喜歡批評別人
[00:07:09.840 --> 00:07:11.720]  我們信了耶穌之後
[00:07:11.720 --> 00:07:14.600]  的確會批評少了
[00:07:14.600 --> 00:07:15.960]  我們公開可能批評少了
[00:07:15.960 --> 00:07:17.440]  我們會在暗地裡
[00:07:17.440 --> 00:07:19.360]  在他背後不斷批評他
[00:07:19.360 --> 00:07:22.080]  我們在教會裡面很少會批評
[00:07:22.080 --> 00:07:23.800]  但是離開了教會
[00:07:23.800 --> 00:07:28.720]  就很多對人的批評
[00:07:28.720 --> 00:07:30.080]  信了耶穌
[00:07:30.080 --> 00:07:30.880]  特別
[00:07:30.880 --> 00:07:35.440]  我們信耶穌的人很有愛心
[00:07:35.440 --> 00:07:36.400]  但是
[00:07:36.400 --> 00:07:38.720]  同樣如果別人對我們不好
[00:07:38.720 --> 00:07:41.080]  我們會不會好像以前沒有信耶穌一樣
[00:07:41.080 --> 00:07:41.880]  別人對我不好
[00:07:41.880 --> 00:07:48.240]  我更加一樣不會對他好
[00:07:48.240 --> 00:07:53.480]  信耶穌帶給我們生命有什麼改變呢
[00:07:53.480 --> 00:07:54.160]  特別留意
[00:07:54.160 --> 00:07:57.200]  如果我們生命沒有轉化的時候
[00:07:57.200 --> 00:08:01.040]  很多時候我們都帶著很多自己人生的傷痕
[00:08:01.040 --> 00:08:01.840]  苦毒
[00:08:01.840 --> 00:08:03.400]  甚至很多的刺
[00:08:03.400 --> 00:08:04.600]  進入我們這個團體
[00:08:04.600 --> 00:08:05.080]  這個小組
[00:08:05.080 --> 00:08:06.720]  這間教會裡面
[00:08:06.720 --> 00:08:08.400]  去和弟兄姊妹相交的時候
[00:08:08.400 --> 00:08:09.880]  就彼此傷害
[00:08:09.880 --> 00:08:12.000]  出現很多的磨擦
[00:08:12.000 --> 00:08:17.760]  甚至我們會很辛苦
[00:08:17.760 --> 00:08:20.320]  第二個狀況
[00:08:20.320 --> 00:08:20.960]  嘩
[00:08:20.960 --> 00:08:21.680]  很開心
[00:08:21.680 --> 00:08:23.640]  見到有些人回來教會
[00:08:23.640 --> 00:08:27.080]  生命是經常有很多很明顯的改變
[00:08:27.080 --> 00:08:28.400]  以前很擔心
[00:08:28.400 --> 00:08:29.680]  很沒有平安
[00:08:29.680 --> 00:08:31.560]  回來教會唱唱詩歌
[00:08:31.560 --> 00:08:33.720]  坐進來已經很有平安
[00:08:33.720 --> 00:08:34.920]  人沒有那麼緊張
[00:08:34.920 --> 00:08:38.160]  生活很多的壓力感都失去了
[00:08:38.160 --> 00:08:40.360]  沒有那麼辛苦
[00:08:40.360 --> 00:08:42.080]  但是可能有個可能性
[00:08:42.080 --> 00:08:44.640]  就是他仍然都沒有信耶穌
[00:08:44.640 --> 00:08:45.000]  真的
[00:08:45.000 --> 00:08:47.320]  有些人回教會很久
[00:08:47.320 --> 00:08:48.160]  你不和他聊天
[00:08:48.160 --> 00:08:51.400]  原來你不知道他從來都沒有接受過耶穌基督
[00:08:51.400 --> 00:08:54.040]  成為他人生的主
[00:08:54.040 --> 00:08:54.760]  那你說
[00:08:54.760 --> 00:08:58.040]  不是啊牧師 他有改變
[00:08:58.040 --> 00:08:59.520]  可能改變就是
[00:08:59.520 --> 00:09:01.000]  在一個環境當中
[00:09:01.000 --> 00:09:05.000]  是環境有些東西改變他
[00:09:05.000 --> 00:09:06.160]  不是因為這個生命
[00:09:06.160 --> 00:09:08.200]  知道在他生命當中改變
[00:09:08.200 --> 00:09:12.920]  以致到當他人生裡面遇到一些挑戰或者困難
[00:09:12.920 --> 00:09:16.000]  他就很容易放棄了對神的追求
[00:09:16.000 --> 00:09:19.440]  甚至離開我們這裡
[00:09:19.440 --> 00:09:21.000]  兩種情況
[00:09:21.000 --> 00:09:22.560]  你是屬於哪一種呢
[00:09:22.560 --> 00:09:24.920]  當然感謝主還有第三種
[00:09:24.920 --> 00:09:26.440]  就是我們信了耶穌
[00:09:26.440 --> 00:09:27.920]  耶穌是我們的主
[00:09:27.920 --> 00:09:28.920]  我們的生命
[00:09:28.920 --> 00:09:30.960]  我們很多舊的老我不好的東西
[00:09:30.960 --> 00:09:31.720]  我們的性格
[00:09:31.720 --> 00:09:33.080]  我們的價值觀
[00:09:33.080 --> 00:09:34.480]  我們在神裡面
[00:09:34.480 --> 00:09:41.200]  聖靈都幫我們慢慢的脫去舊的舊人
[00:09:41.200 --> 00:09:43.320]  你是哪一種呢
[00:09:43.320 --> 00:09:45.080]  無論你是哪一種
[00:09:45.080 --> 00:09:47.800]  今天我們都要很認真去想一想
[00:09:47.800 --> 00:09:49.560]  在我們生命裡面
[00:09:49.560 --> 00:09:52.600]  特別我們的老我還有些什麼
[00:09:52.600 --> 00:09:56.120]  現在帶進來在教會和弟兄姊妹相處裡面
[00:09:56.120 --> 00:09:58.000]  是在影響的
[00:09:58.000 --> 00:10:02.520]  我們認真的徹底求聖靈幫助我們
[00:10:02.520 --> 00:10:05.280]  KO了他 搞定了他
[00:10:05.280 --> 00:10:08.760]  因為耶穌這個生命之道已經主動顯現給我們
[00:10:08.760 --> 00:10:12.720]  他是主動顯現給我們能夠去領受
[00:10:12.720 --> 00:10:15.680]  生命之道能夠完全更新我們
[00:10:15.680 --> 00:10:18.920]  只要我們願意
[00:10:18.920 --> 00:10:21.160]  我們停一停 想一想
[00:10:21.160 --> 00:10:24.680]  特別在現在我們和弟兄姊妹之間相處
[00:10:24.680 --> 00:10:27.920]  我們自己有沒有一些不好的東西
[00:10:27.920 --> 00:10:28.920]  我們就帶到神面前
[00:10:28.920 --> 00:10:31.840]  求神幫我們好好去處理它
[00:10:48.960 --> 00:10:51.160]  不用擔心 只要你願意
[00:10:51.160 --> 00:10:53.160]  聖靈一定會幫助你
[00:10:53.160 --> 00:10:55.160]  好好KO它
[00:10:55.160 --> 00:10:57.160]  第二點
[00:10:57.160 --> 00:11:00.520]  我們很想和弟兄姊妹更加深入的團契
[00:11:00.520 --> 00:11:02.040]  怎麼做呢
[00:11:02.040 --> 00:11:04.240]  原來很奇妙 在第三節
[00:11:04.240 --> 00:11:07.960]  這裡告訴我們團契相交
[00:11:07.960 --> 00:11:11.040]  我們將所有的團契
[00:11:11.040 --> 00:11:13.040]  我們將所有的團契
[00:11:13.040 --> 00:11:19.040]  這裡告訴我們團契相交
[00:11:19.040 --> 00:11:21.040]  我們將所看見所聽見的傳給你們
[00:11:21.040 --> 00:11:23.040]  使你們與我們相交
[00:11:23.040 --> 00:11:28.040]  我們乃是與父並他兒子耶穌基督相交
[00:11:28.040 --> 00:11:31.040]  為什麼作者約翰
[00:11:31.040 --> 00:11:34.040]  他寫這一封書
[00:11:34.040 --> 00:11:36.040]  要將這個生命之道
[00:11:36.040 --> 00:11:39.040]  要和那群讀者看的弟兄姊妹去分享呢
[00:11:39.040 --> 00:11:41.040]  為什麼
[00:11:41.040 --> 00:11:43.040]  在另外一個聖經的譯本
[00:11:43.040 --> 00:11:45.040]  英文message
[00:11:45.040 --> 00:11:49.040]  因為你都能夠經歷
[00:11:49.040 --> 00:11:51.040]  和我們一起去經歷這件事
[00:11:51.040 --> 00:11:56.040]  經歷和神的兒子有好的相交
[00:11:56.040 --> 00:11:58.040]  我們自己和神有好的關係
[00:11:58.040 --> 00:11:59.040]  好的相交
[00:11:59.040 --> 00:12:01.040]  我們都很想你能夠經歷到
[00:12:01.040 --> 00:12:03.040]  原來很棒的一件事
[00:12:03.040 --> 00:12:05.040]  和神有一個美好的相交的時候
[00:12:05.040 --> 00:12:08.040]  我們就能夠和身邊的弟兄姊妹有一個好的相交
[00:12:08.040 --> 00:12:10.040]  新漢語譯本就說
[00:12:10.040 --> 00:12:16.040]  好讓你們與我們契合相交
[00:12:16.040 --> 00:12:18.040]  見不見這個特別
[00:12:18.040 --> 00:12:20.040]  約翰他寫這封書
[00:12:20.040 --> 00:12:24.040]  是很想收到這封書看的讀者
[00:12:24.040 --> 00:12:27.040]  和他一起能夠更加進入
[00:12:27.040 --> 00:12:32.040]  深入一些的關係當中
[00:12:32.040 --> 00:12:33.040]  我有一個經歷
[00:12:33.040 --> 00:12:36.040]  很開心的
[00:12:36.040 --> 00:12:39.040]  有一次有小朋友來我家玩
[00:12:39.040 --> 00:12:42.040]  他說玩飛行棋
[00:12:42.040 --> 00:12:44.040]  飛行棋我都會玩
[00:12:44.040 --> 00:12:46.040]  但原來小朋友的世界
[00:12:46.040 --> 00:12:50.040]  他們玩飛行棋和我那個年代是不同規則的
[00:12:50.040 --> 00:12:53.040]  小朋友不單邀請我和他一起玩
[00:12:53.040 --> 00:12:56.040]  他還要很清楚地講解
[00:12:56.040 --> 00:12:58.040]  牧師我就是這樣玩的
[00:12:58.040 --> 00:12:59.040]  怎樣玩飛行棋
[00:12:59.040 --> 00:13:01.040]  他的規則是怎樣的
[00:13:01.040 --> 00:13:03.040]  很清楚地brief了我
[00:13:03.040 --> 00:13:08.040]  以致到我能夠跟著他們的規矩一起玩
[00:13:08.040 --> 00:13:10.040]  以致到整個過程中
[00:13:10.040 --> 00:13:14.040]  他快樂我又快樂
[00:13:14.040 --> 00:13:15.040]  見不見弟兄姊妹
[00:13:15.040 --> 00:13:21.040]  我們相交的基礎是要大家有同一個認識
[00:13:21.040 --> 00:13:23.040]  今日我們相交是因為我們一起認識神
[00:13:23.040 --> 00:13:26.040]  一起在神裡面有耶穌改變我們的生命
[00:13:26.040 --> 00:13:27.040]  有這個福音在我們當中
[00:13:27.040 --> 00:13:30.040]  我們才能夠相交
[00:13:30.040 --> 00:13:32.040]  耶穌都是這樣邀請我們
[00:13:32.040 --> 00:13:33.040]  你們來啊
[00:13:33.040 --> 00:13:37.040]  我和你們一起經歷這個生命的改變
[00:13:37.040 --> 00:13:42.040]  我們再想想寫這封書信的作者約翰
[00:13:42.040 --> 00:13:44.040]  我們相信他是
[00:13:44.040 --> 00:13:48.040]  以前跟著耶穌的十二使徒之一的使徒約翰
[00:13:48.040 --> 00:13:49.040]  如果在當時來說
[00:13:49.040 --> 00:13:53.040]  估計他寫這封書信已經是很大很老年紀了
[00:13:53.040 --> 00:14:00.040]  差不多和他同一輩的人已經回到天家了
[00:14:00.040 --> 00:14:04.040]  約翰是親身經歷過和耶穌一起生活同行
[00:14:04.040 --> 00:14:09.040]  所以你想一下約翰本身在教會是很有地位
[00:14:09.040 --> 00:14:11.040]  很受尊重
[00:14:11.040 --> 00:14:13.040]  但是他寫這封信
[00:14:13.040 --> 00:14:16.040]  他寫給教會裡面特別很多年輕的人
[00:14:16.040 --> 00:14:19.040]  很多小時候的
[00:14:19.040 --> 00:14:20.040]  他跟他們說
[00:14:20.040 --> 00:14:23.040]  約翰很坦白很真誠說
[00:14:23.040 --> 00:14:25.040]  其實我寫給你們
[00:14:25.040 --> 00:14:30.040]  是很想和你們建立更加深入的關係
[00:14:30.040 --> 00:14:36.040]  今天如果我們的叔叔或者叔叔阿姨
[00:14:36.040 --> 00:14:37.040]  走過來和你說
[00:14:37.040 --> 00:14:41.040]  我好想和你更加認識多一點
[00:14:41.040 --> 00:14:44.040]  你會覺得怎樣?
[00:14:44.040 --> 00:14:46.040]  好
[00:14:46.040 --> 00:14:50.040]  等一下文山文太公山我們行動
[00:14:50.040 --> 00:14:52.040]  完了崇拜之後
[00:14:52.040 --> 00:14:56.040]  大太我們一起要和你們深入認識
[00:14:56.040 --> 00:14:59.040]  如果今天澳洲總理走過來說
[00:14:59.040 --> 00:15:01.040]  等一下我請你吃飯
[00:15:01.040 --> 00:15:05.040]  我好想認識你和你做朋友
[00:15:05.040 --> 00:15:07.040]  你會怎樣呢?
[00:15:07.040 --> 00:15:09.040]  如果他和我的話我會很害怕
[00:15:09.040 --> 00:15:10.040]  因為我怕我的英文不行
[00:15:10.040 --> 00:15:12.040]  不會和他聊天
[00:15:12.040 --> 00:15:14.040]  但我會覺得很榮幸很開心
[00:15:14.040 --> 00:15:19.040]  嘩這樣邀請我?
[00:15:19.040 --> 00:15:22.040]  來的弟兄姊妹知道我們有一個說法
[00:15:22.040 --> 00:15:24.040]  我們教會
[00:15:24.040 --> 00:15:27.040]  回來三二四教會坐下來敬拜
[00:15:27.040 --> 00:15:29.040]  我們有一個很特別的陣法
[00:15:29.040 --> 00:15:31.040]  這個叫做填字法
[00:15:31.040 --> 00:15:32.040]  就是坐下來的時候
[00:15:32.040 --> 00:15:35.040]  整個教堂裡面分了一個填字型
[00:15:35.040 --> 00:15:37.040]  角落這邊的填字是年輕的
[00:15:37.040 --> 00:15:39.040]  那邊是成熟的
[00:15:39.040 --> 00:15:42.040]  有四個不同的特點
[00:15:42.040 --> 00:15:44.040]  四個口
[00:15:44.040 --> 00:15:46.040]  今天很感謝主
[00:15:46.040 --> 00:15:48.040]  今天我們這個
[00:15:48.040 --> 00:15:51.040]  弟兄說是市場監考型
[00:15:51.040 --> 00:15:54.040]  是回來考試的監考市場型
[00:15:54.040 --> 00:15:56.040]  因為有社交距離
[00:15:56.040 --> 00:15:59.040]  今天我們回來這裡
[00:15:59.040 --> 00:16:01.040]  有時真的很難
[00:16:01.040 --> 00:16:04.040]  我想和你們分享一下弟兄姊妹
[00:16:04.040 --> 00:16:07.040]  有時年紀越大
[00:16:07.040 --> 00:16:10.040]  在教會試夢得越久的人
[00:16:10.040 --> 00:16:11.040]  甚至
[00:16:11.040 --> 00:16:13.040]  好像我們這些被人封為
[00:16:13.040 --> 00:16:15.040]  教會領導高層
[00:16:15.040 --> 00:16:16.040]  也不是
[00:16:16.040 --> 00:16:18.040]  其實我也很低層
[00:16:18.040 --> 00:16:20.040]  很多人
[00:16:20.040 --> 00:16:21.040]  越是這些人
[00:16:21.040 --> 00:16:24.040]  就越是寂寞
[00:16:24.040 --> 00:16:26.040]  你試一下研究一下
[00:16:26.040 --> 00:16:28.040]  這些人越是心靈孤單
[00:16:28.040 --> 00:16:29.040]  靈裡面
[00:16:29.040 --> 00:16:31.040]  好像覺得走這條信仰的路
[00:16:31.040 --> 00:16:35.040]  越來越少人和他同行一樣
[00:16:35.040 --> 00:16:36.040]  可能
[00:16:36.040 --> 00:16:37.040]  你問一下他們
[00:16:37.040 --> 00:16:39.040]  可能成熟的弟兄姊妹
[00:16:39.040 --> 00:16:40.040]  也很想和年輕的
[00:16:40.040 --> 00:16:42.040]  多一些深入的聊天
[00:16:42.040 --> 00:16:43.040]  認識
[00:16:43.040 --> 00:16:45.040]  在主裡面彼此的激勵
[00:16:45.040 --> 00:16:48.040]  可不可以
[00:16:48.040 --> 00:16:50.040]  又或者反過來公平一點
[00:16:50.040 --> 00:16:51.040]  年輕的
[00:16:51.040 --> 00:16:56.040]  年輕的不是不想和姨姨叔叔溝通
[00:16:56.040 --> 00:16:57.040]  而是有時
[00:16:57.040 --> 00:17:00.040]  牧師我真的不知道說什麼
[00:17:00.040 --> 00:17:01.040]  和你的代溝
[00:17:01.040 --> 00:17:03.040]  和大家的叔叔姨姨的代溝
[00:17:03.040 --> 00:17:04.040]  這麼多年
[00:17:04.040 --> 00:17:05.040]  這麼多個gap
[00:17:05.040 --> 00:17:06.040]  說什麼對
[00:17:06.040 --> 00:17:09.040]  說完一兩句就沒話題了
[00:17:09.040 --> 00:17:12.040]  又真的
[00:17:12.040 --> 00:17:16.040]  但是感謝主
[00:17:16.040 --> 00:17:19.040]  以前過往可能我們會很容易
[00:17:19.040 --> 00:17:22.040]  因為年齡的差距
[00:17:22.040 --> 00:17:24.040]  或者甚至可能我們差不多年齡
[00:17:24.040 --> 00:17:25.040]  但是性格不同
[00:17:25.040 --> 00:17:26.040]  興趣不同
[00:17:26.040 --> 00:17:31.040]  都不能夠在團體小組裡面交心
[00:17:31.040 --> 00:17:33.040]  但是
[00:17:33.040 --> 00:17:35.040]  使徒約翰在這裡所寫的
[00:17:35.040 --> 00:17:39.040]  就給我們一個很好的提醒和教導
[00:17:39.040 --> 00:17:42.040]  今天因為我們同樣有耶穌基督
[00:17:42.040 --> 00:17:45.040]  改變我們的福音在這裡
[00:17:45.040 --> 00:17:46.040]  我們有這個基礎的時候
[00:17:46.040 --> 00:17:49.040]  無論什麼年紀小組
[00:17:49.040 --> 00:17:52.040]  有什麼性格的限制
[00:17:52.040 --> 00:17:54.040]  我們不知道說什麼的時候
[00:17:54.040 --> 00:17:57.040]  其實我們可以說神
[00:17:57.040 --> 00:17:58.040]  這是我們基督徒一個
[00:17:58.040 --> 00:18:00.040]  很大很大的
[00:18:00.040 --> 00:18:02.040]  共同的話題
[00:18:02.040 --> 00:18:03.040]  就是因為我們有神
[00:18:03.040 --> 00:18:05.040]  在我們生命當中
