
[00:00:00.000 --> 00:00:04.000]  今日講題是「跟耶穌面對死亡」
[00:03:10.000 --> 00:03:11.000]  他的宗教信仰
[00:03:11.000 --> 00:03:13.000]  也都影響了很多地方
[00:03:13.000 --> 00:03:16.000]  很廣泛的地方
[00:03:16.000 --> 00:03:18.000]  這群希臘人來見耶穌的時候
[00:03:18.000 --> 00:03:20.000]  面對著一個宗教上
[00:03:20.000 --> 00:03:22.000]  在哲學上
[00:03:22.000 --> 00:03:25.000]  對於生死的信仰問題上
[00:03:25.000 --> 00:03:27.000]  有一種衝突
[00:03:27.000 --> 00:03:29.000]  一種不同
[00:03:29.000 --> 00:03:31.000]  我在這裡就不講希臘人
[00:03:31.000 --> 00:03:33.000]  不如講一下中國人
[00:03:33.000 --> 00:03:36.000]  我們中國人都有我們一套的生死觀
[00:03:36.000 --> 00:03:38.000]  有我們的宇宙人生
[00:03:38.000 --> 00:03:39.000]  有我們的哲學思想
[00:03:39.000 --> 00:03:42.000]  有我們的宗教信仰
[00:03:42.000 --> 00:03:44.000]  我們中國人去見耶穌
[00:03:44.000 --> 00:03:48.000]  主耶穌會怎樣跟我們講生死的問題呢?
[00:03:48.000 --> 00:03:50.000]  我想他的講法也是一樣的
[00:03:50.000 --> 00:03:53.000]  我們中國人有什麼問題呢?
[00:03:53.000 --> 00:03:56.000]  我們中國人對孔夫子的影響很大
[00:03:56.000 --> 00:03:58.000]  儒家思想
[00:03:58.000 --> 00:04:01.000]  他的門生
[00:04:01.000 --> 00:04:05.000]  問孔夫子很多關於生死的問題
[00:04:05.000 --> 00:04:07.000]  特別是死後的問題
[00:04:07.000 --> 00:04:09.000]  孔夫子怎樣回答門徒呢?
[00:04:09.000 --> 00:04:10.000]  他的門生說
[00:04:10.000 --> 00:04:12.000]  未知生就應知死
[00:04:12.000 --> 00:04:14.000]  大家都聽過這個說話
[00:04:14.000 --> 00:04:18.000]  你不要問死後的問題
[00:04:18.000 --> 00:04:20.000]  這些你死了去哪裡
[00:04:20.000 --> 00:04:22.000]  這些不重要的
[00:04:22.000 --> 00:04:24.000]  你必須要去關心
[00:04:24.000 --> 00:04:28.000]  你現在人生所面對的事情
[00:04:28.000 --> 00:04:30.000]  如果你不了解你人生的目的
[00:04:30.000 --> 00:04:34.000]  你講死亡和死後的問題是沒有意思的
[00:04:34.000 --> 00:04:36.000]  生前比死後更加重要
[00:04:36.000 --> 00:04:39.000]  這個就是儒家的思想
[00:04:39.000 --> 00:04:41.000]  主耶穌怎樣說呢?
[00:04:41.000 --> 00:04:44.000]  主耶穌會有一段經文
[00:04:44.000 --> 00:04:47.000]  第23至26節
[00:04:47.000 --> 00:04:51.000]  講的跟孔夫子所講的有點相反
[00:04:51.000 --> 00:04:56.000]  他說你不懂得死就怎樣知生呢?
[00:04:56.000 --> 00:05:02.000]  你不懂得死就怎樣知生呢?
[00:05:02.000 --> 00:05:05.000]  好,我想請問各位朋友
[00:05:05.000 --> 00:05:06.000]  各位弟兄姊妹
[00:05:06.000 --> 00:05:08.000]  你懂不懂得死呢?
[00:05:08.000 --> 00:05:11.000]  我問你
[00:05:11.000 --> 00:05:13.000]  你懂不懂得死呢?
[00:05:13.000 --> 00:05:14.000]  你不知怎樣回答我
[00:05:14.000 --> 00:05:16.000]  你懂不懂得死呢?
[00:05:16.000 --> 00:05:18.000]  主耶穌問我們的問題
[00:05:18.000 --> 00:05:20.000]  你不懂得死
[00:05:20.000 --> 00:05:23.000]  就不知道怎樣去生活
[00:05:23.000 --> 00:05:24.000]  不知道人生的意義
[00:05:24.000 --> 00:05:30.000]  因為生命人生的價值的意義
[00:05:30.000 --> 00:05:32.000]  必須假定了死亡的意義
[00:05:32.000 --> 00:05:34.000]  死亡的價值
[00:05:34.000 --> 00:05:35.000]  所以我們中國人有時說
[00:05:35.000 --> 00:05:39.000]  死猶中於泰山猶輕於鴻毛
[00:05:39.000 --> 00:05:42.000]  意思是在某一方面來說
[00:05:42.000 --> 00:05:46.000]  死亡的意義
[00:05:46.000 --> 00:05:52.000]  是幫助你衡量生命的價值
[00:05:52.000 --> 00:05:56.000]  即是說當你的生命到結束的時候
[00:05:56.000 --> 00:05:59.000]  你的死亡就會跟你結帳
[00:05:59.000 --> 00:06:02.000]  所以中國人所講的結帳很有意思
[00:06:02.000 --> 00:06:05.000]  生命就好像你走進超級市場
[00:06:05.000 --> 00:06:06.000]  超市
[00:06:06.000 --> 00:06:08.000]  架在上面有很多東西你想買
[00:06:08.000 --> 00:06:09.000]  你想用
[00:06:09.000 --> 00:06:11.000]  你想享受
[00:06:11.000 --> 00:06:12.000]  你想做
[00:06:12.000 --> 00:06:13.000]  很多東西任你
[00:06:13.000 --> 00:06:16.000]  你在超級市場推十輛車都可以
[00:06:16.000 --> 00:06:21.000]  你喜歡甚麼就放在你的車上
[00:06:21.000 --> 00:06:23.000]  有沒有人不准你
[00:06:23.000 --> 00:06:25.000]  你喜歡最貴的東西放在你的車上都可以
[00:06:25.000 --> 00:06:27.000]  沒人會攔阻你
[00:06:27.000 --> 00:06:29.000]  不過去到一個地方
[00:06:29.000 --> 00:06:31.000]  你就要停下來
[00:06:31.000 --> 00:06:33.000]  停下來的地方就是
[00:06:33.000 --> 00:06:34.000]  哪裡呢?
[00:06:34.000 --> 00:06:35.000]  收銀員那裡
[00:06:35.000 --> 00:06:39.000]  那裡跟你互相討價錢
[00:06:39.000 --> 00:06:41.000]  在那裡要計數
[00:06:41.000 --> 00:06:45.000]  當你的人生
[00:06:45.000 --> 00:06:49.000]  你活了一生
[00:06:49.000 --> 00:06:51.000]  你的人生的購物車
[00:06:51.000 --> 00:06:53.000]  你可以放很多東西進去
[00:06:53.000 --> 00:06:56.000]  你喜歡做甚麼都可以
[00:06:56.000 --> 00:07:01.000]  但是當你去到死門關的時候
[00:07:01.000 --> 00:07:05.000]  在那裡就要結帳
[00:07:05.000 --> 00:07:08.000]  你就要在那裡結帳
[00:07:08.000 --> 00:07:11.000]  究竟你的生命的價值是甚麼呢?
[00:07:11.000 --> 00:07:14.000]  朱利生在這裡跟你討論生命的價值
[00:07:14.000 --> 00:07:17.000]  死亡定義了生命的價值
[00:07:17.000 --> 00:07:19.000]  就是說你的死亡
[00:07:19.000 --> 00:07:22.000]  不是一個有品質的死亡
[00:07:22.000 --> 00:07:24.000]  不是一個有價值的死亡
[00:07:24.000 --> 00:07:28.000]  或者是帶著尊嚴的死亡
[00:07:28.000 --> 00:07:32.000]  在那裡你必須要去有所交代
[00:07:32.000 --> 00:07:36.000]  你必須要有所面對
[00:07:36.000 --> 00:07:37.000]  很多人
[00:07:37.000 --> 00:07:38.000]  或者他不是信基督教的
[00:07:38.000 --> 00:07:41.000]  他信任何其他的宗教都好
[00:07:41.000 --> 00:07:45.000]  他們都會有一個懷抱著這樣的想法
[00:07:45.000 --> 00:07:46.000]  一種這樣的信念就是說
[00:07:46.000 --> 00:07:48.000]  我人生之後
[00:07:48.000 --> 00:07:50.000]  我死後
[00:07:50.000 --> 00:07:53.000]  我會用一種更高的形態
[00:07:53.000 --> 00:07:55.000]  而存在
[00:07:55.000 --> 00:07:59.000]  希臘人他相信靈魂不朽
[00:07:59.000 --> 00:08:03.000]  有些人相信精神不死等等
[00:08:03.000 --> 00:08:07.000]  但是當你以為你死後
[00:08:07.000 --> 00:08:10.000]  以一種更高的形態而存在的時候
[00:08:10.000 --> 00:08:14.000]  你憑甚麼去到那個境界當中呢?
[00:08:14.000 --> 00:08:18.000]  各人有各人不同的答案
[00:08:18.000 --> 00:08:21.000]  在當中見到一些醫護人員
[00:08:21.000 --> 00:08:24.000]  有些醫生和護士
[00:08:24.000 --> 00:08:25.000]  我做牧師
[00:08:25.000 --> 00:08:28.000]  我的行業除了做醫生護士
[00:08:28.000 --> 00:08:30.000]  或者做殯儀行業
[00:08:30.000 --> 00:08:31.000]  不作弄的那些
[00:08:31.000 --> 00:08:32.000]  除了那些之外
[00:08:32.000 --> 00:08:36.000]  我想我面對死亡是最多的
[00:08:36.000 --> 00:08:40.000]  跑殯儀館 去醫院
[00:08:40.000 --> 00:08:42.000]  看到死人
[00:08:42.000 --> 00:08:44.000]  去念房領認屍
[00:08:44.000 --> 00:08:48.000]  陪人去看到死亡臨終的那一刻
[00:08:48.000 --> 00:08:52.000]  我見得很多
[00:08:52.000 --> 00:08:54.000]  每一次我見到一個人
[00:08:54.000 --> 00:08:56.000]  呼出他最後一口氣的時候
[00:08:56.000 --> 00:08:59.000]  我覺得那個都是一個很莊嚴的時刻
[00:08:59.000 --> 00:09:01.000]  在那個時候
[00:09:01.000 --> 00:09:05.000]  如果那個是一個基督徒去世的人
[00:09:05.000 --> 00:09:08.000]  在在囚當中有親友來送終的話
[00:09:08.000 --> 00:09:11.000]  我時時都會聽到親友會這樣說
[00:09:11.000 --> 00:09:14.000]  他說這一位的親友
[00:09:14.000 --> 00:09:16.000]  他信耶穌
[00:09:16.000 --> 00:09:19.000]  他的死法真的不同
[00:09:19.000 --> 00:09:21.000]  他死得很安然
[00:09:21.000 --> 00:09:24.000]  他死得眼閉
[00:09:24.000 --> 00:09:26.000]  他的死法
[00:09:26.000 --> 00:09:29.000]  很多人見到很多親友去死亡的時候
[00:09:29.000 --> 00:09:31.000]  他發現基督徒的死
[00:09:31.000 --> 00:09:33.000]  是不同的
[00:09:33.000 --> 00:09:35.000]  不知道你有沒有見過
[00:09:35.000 --> 00:09:37.000]  我又不想你見
[00:09:37.000 --> 00:09:39.000]  但希望你有見到
[00:09:39.000 --> 00:09:41.000]  你的親友去世
[00:09:41.000 --> 00:09:44.000]  親愛的人去世
[00:09:44.000 --> 00:09:49.000]  為什麼基督徒去世的時候會比較安然呢?
[00:09:49.000 --> 00:09:51.000]  當然現在有一些生死教育
[00:09:51.000 --> 00:09:53.000]  不是基督教有的
[00:09:53.000 --> 00:09:56.000]  它幫助你了卻你的心願
[00:09:56.000 --> 00:09:58.000]  讓你能夠面對自己的死亡
[00:09:58.000 --> 00:10:02.000]  能夠坦然一點
[00:10:02.000 --> 00:10:04.000]  但主耶穌就告訴我們
[00:10:04.000 --> 00:10:08.000]  當你去面對你的人生的時候
[00:10:08.000 --> 00:10:10.000]  你要知道一件事
[00:10:10.000 --> 00:10:17.000]  你的人生是一個向著死亡而生活的
[00:10:17.000 --> 00:10:19.000]  即是你每多活一天
[00:10:19.000 --> 00:10:21.000]  你就接近死亡一天
[00:10:21.000 --> 00:10:23.000]  好像危言聳聽一樣
[00:10:23.000 --> 00:10:25.000]  實際上是一個事實
[00:10:25.000 --> 00:10:28.000]  你每多活一天
[00:10:28.000 --> 00:10:30.000]  即是你死亡近一天
[00:10:30.000 --> 00:10:32.000]  真的
[00:10:32.000 --> 00:10:34.000]  人生有多少歲呢?
[00:10:34.000 --> 00:10:36.000]  人生有多少個十年呢?
[00:10:36.000 --> 00:10:38.000]  人生有多少個七十年呢?
[00:10:38.000 --> 00:10:40.000]  人生七十個古來希
[00:10:40.000 --> 00:10:42.000]  強壯一點就八十歲
[00:10:42.000 --> 00:10:46.000]  再好命一點就九十歲
[00:10:46.000 --> 00:10:49.000]  都要去世的
[00:10:49.000 --> 00:10:51.000]  人是必有一死
[00:10:51.000 --> 00:10:53.000]  死後就且有審判
[00:10:53.000 --> 00:11:01.000]  當你知道你的人生是向著死亡而存在的時候
[00:11:01.000 --> 00:11:04.000]  你就會想到存在生活的價值
[00:11:04.000 --> 00:11:06.000]  主耶穌就提到一件事
[00:11:06.000 --> 00:11:12.000]  死亡是發動生命的
[00:11:12.000 --> 00:11:14.000]  他用了一個說法
[00:11:14.000 --> 00:11:16.000]  一粒墨紙
[00:11:16.000 --> 00:11:19.000]  如果不落在地裡死了
[00:11:19.000 --> 00:11:21.000]  仍舊是一粒
[00:11:21.000 --> 00:11:23.000]  若是死了
[00:11:23.000 --> 00:11:26.000]  就結出許多紙粒來
[00:11:26.000 --> 00:11:29.000]  即是墨紙是要死
[00:11:29.000 --> 00:11:31.000]  然後發動生命
[00:11:31.000 --> 00:11:33.000]  不單發動自我的生命
[00:11:33.000 --> 00:11:37.000]  是結出許多紙粒來
[00:11:37.000 --> 00:11:40.000]  主耶穌基督為我們死
[00:11:40.000 --> 00:11:45.000]  祂的死是將復活的生命
[00:11:45.000 --> 00:11:47.000]  發動在我們當中
[00:11:47.000 --> 00:11:50.000]  讓我們藉著祂的死和復活
[00:11:50.000 --> 00:11:53.000]  我們能夠得到復活的生命
[00:11:53.000 --> 00:11:55.000]  永生的盼望
[00:11:55.000 --> 00:11:58.000]  這就是耶穌基督的死
[00:11:58.000 --> 00:11:59.000]  這粒墨紙的死
[00:11:59.000 --> 00:12:01.000]  在我們生命裡發動
[00:12:01.000 --> 00:12:05.000]  保羅這樣說
[00:12:05.000 --> 00:12:06.000]  保羅說
[00:12:06.000 --> 00:12:09.000]  因著基督的復活緣故
[00:12:09.000 --> 00:12:11.000]  基督的死而復活的緣故
[00:12:11.000 --> 00:12:16.000]  他的人生有一個不同的價值和方向
[00:12:16.000 --> 00:12:19.000]  人生態度的轉變就是使他不怕死
[00:12:19.000 --> 00:12:25.000]  他在前書第十五章和後書第四章
[00:12:25.000 --> 00:12:27.000]  都提到他的一些經歷
[00:12:27.000 --> 00:12:29.000]  他的經歷是什麼呢?
[00:12:29.000 --> 00:12:31.000]  他的經歷就是說
[00:12:31.000 --> 00:12:35.000]  我是為主天天而冒死的
[00:12:35.000 --> 00:12:38.000]  我是時刻冒險的
[00:12:38.000 --> 00:12:40.000]  為什麼這麼容易犯險呢?
[00:12:40.000 --> 00:12:43.000]  因為我能夠誇口極力地說
[00:12:43.000 --> 00:12:46.000]  我能夠冒死就是因為
[00:12:46.000 --> 00:12:49.000]  我相信死人復活
[00:12:49.000 --> 00:12:51.000]  所以我願意全福音
[00:12:51.000 --> 00:12:53.000]  面對危險都不怕
[00:12:53.000 --> 00:12:55.000]  天天的不冒死
[00:12:55.000 --> 00:12:58.000]  如果沒有復活的盼望
[00:12:58.000 --> 00:13:00.000]  如果人死人沒有復活的話
[00:13:00.000 --> 00:13:01.000]  保羅怎麼說呢?
[00:13:01.000 --> 00:13:04.000]  我們一切做的事情都是徒然無益的
[00:13:04.000 --> 00:13:07.000]  他就引用一句舊約裡面的說法
[00:13:07.000 --> 00:13:09.000]  讓我們吃吃喝喝吧
[00:13:09.000 --> 00:13:11.000]  因為明天要死了
[00:13:11.000 --> 00:13:15.000]  哥林多前書第十五章第三章
[00:13:15.000 --> 00:13:16.000]  我們吃吃喝喝吧
[00:13:16.000 --> 00:13:18.000]  因為我們明天就滅亡了
[00:13:18.000 --> 00:13:21.000]  如果我們沒有復活的話
[00:13:21.000 --> 00:13:24.000]  我們生命去到死亡的關口的時候
[00:13:24.000 --> 00:13:26.000]  一切都是徒然的話
[00:13:26.000 --> 00:13:31.000]  我們中國人就會這樣說
[00:13:31.000 --> 00:13:33.000]  做個飽鬼
[00:13:33.000 --> 00:13:35.000]  好過做餓鬼
[00:13:35.000 --> 00:13:37.000]  所以吃吃喝喝吧
[00:13:37.000 --> 00:13:39.000]  因為明天就死了
[00:13:39.000 --> 00:13:40.000]  大難臨頭了
[00:13:40.000 --> 00:13:41.000]  吃吃喝喝吧
[00:13:41.000 --> 00:13:42.000]  明天就死了
[00:13:42.000 --> 00:13:44.000]  要斬頭了
[00:13:44.000 --> 00:13:46.000]  餵軟仔吃雞腿吧
[00:13:46.000 --> 00:13:47.000]  有吃的
[00:13:47.000 --> 00:13:49.000]  吃飽他
[00:13:49.000 --> 00:13:50.000]  喝飽他
[00:13:50.000 --> 00:13:51.000]  吃吃喝喝吧
[00:13:51.000 --> 00:13:53.000]  明天就死亡了
[00:13:53.000 --> 00:13:54.000]  做個飽鬼
[00:13:54.000 --> 00:13:56.000]  我說沒有飽鬼這回事
[00:13:56.000 --> 00:13:57.000]  一會兒我會再說
[00:13:57.000 --> 00:14:00.000]  因為每年都有什麼福貴門關
[00:14:00.000 --> 00:14:02.000]  放什麼盂蘭節那些中國的迷信
[00:14:02.000 --> 00:14:03.000]  個個都是餓鬼
[00:14:03.000 --> 00:14:04.000]  如果不是餓鬼
[00:14:04.000 --> 00:14:05.000]  沒有人去燒衣
[00:14:05.000 --> 00:14:06.000]  沒有人去燒街衣
[00:14:06.000 --> 00:14:08.000]  多少餓鬼
[00:14:08.000 --> 00:14:09.000]  元寶蠟燭吃得飽嗎
[00:14:09.000 --> 00:14:12.000]  當然不飽了
[00:14:12.000 --> 00:14:14.000]  個個都是餓鬼
[00:14:14.000 --> 00:14:16.000]  所以沒有飽鬼這回事
[00:14:16.000 --> 00:14:19.000]  個個都是餓鬼
[00:14:19.000 --> 00:14:21.000]  這是一個說法
[00:14:21.000 --> 00:14:23.000]  吃飽明天就死亡了
[00:14:23.000 --> 00:14:26.000]  主耶穌說
[00:14:26.000 --> 00:14:28.000]  生命的價值就是這樣
[00:14:28.000 --> 00:14:30.000]  普羅也明白了
[00:14:30.000 --> 00:14:33.000]  我願意去天天的冒死
[00:14:33.000 --> 00:14:35.000]  在哥倫多後書第四章說
[00:14:35.000 --> 00:14:38.000]  我們為了全福金的緣故
[00:14:38.000 --> 00:14:39.000]  我們處處受困
[00:14:39.000 --> 00:14:41.000]  卻不被困住
[00:14:41.000 --> 00:14:44.000]  內心困擾卻沒有絕望
[00:14:44.000 --> 00:14:48.000]  遭受迫害卻不被撇棄
[00:14:48.000 --> 00:14:50.000]  擊倒在地卻不致滅亡
[00:14:50.000 --> 00:14:53.000]  因為我們身上常帶著耶穌的死
[00:14:53.000 --> 00:14:57.000]  所以耶穌的生也在我們身上顯明
[00:14:57.000 --> 00:14:59.000]  因為我們這活著的人
[00:14:59.000 --> 00:15:01.000]  常為耶穌被置於死地
[00:15:01.000 --> 00:15:02.000]  使耶穌的生命
[00:15:02.000 --> 00:15:05.000]  在我們這必死的人身上顯明出來
[00:15:05.000 --> 00:15:06.000]  這樣看來
[00:15:06.000 --> 00:15:08.000]  死是在我身上運作
[00:15:08.000 --> 00:15:10.000]  生卻在你們身上運作
[00:15:10.000 --> 00:15:11.000]  什麼意思呢
[00:15:11.000 --> 00:15:13.000]  其實我們人都必死
[00:15:13.000 --> 00:15:14.000]  但在我們必死的生命裡
[00:15:14.000 --> 00:15:17.000]  如果有基督的死在我們生命裡運作
[00:15:17.000 --> 00:15:19.000]  這就是十字架的意思
[00:15:19.000 --> 00:15:20.000]  隨主的意思
[00:15:20.000 --> 00:15:21.000]  為主而活的意思
[00:15:21.000 --> 00:15:22.000]  我們明白
[00:15:22.000 --> 00:15:24.000]  我們的生活是為主而活的時候
[00:15:24.000 --> 00:15:27.000]  我們的生命既然是必死的時候
[00:15:27.000 --> 00:15:31.000]  我們願意讓基督的死
[00:15:31.000 --> 00:15:33.000]  在我們生命裡彰顯出來
[00:15:33.000 --> 00:15:38.000]  基督的死是來發動生命在別人身上
[00:15:38.000 --> 00:15:39.000]  所以他說
[00:15:39.000 --> 00:15:41.000]  我使耶穌的生命
[00:15:41.000 --> 00:15:44.000]  在我這必死的人身上顯明出來
[00:15:44.000 --> 00:15:47.000]  使死運行在我們身上
[00:15:47.000 --> 00:15:50.000]  使生運行在你們身上
[00:15:50.000 --> 00:15:52.000]  這就是藉著保祿的死
[00:15:52.000 --> 00:15:54.000]  他背十字架
[00:15:54.000 --> 00:15:55.000]  他為主而活
[00:15:55.000 --> 00:16:00.000]  存在一個為主而死的態度
[00:16:00.000 --> 00:16:03.000]  為主而活
[00:16:03.000 --> 00:16:07.000]  然後將生命發動在別人身上
[00:16:07.000 --> 00:16:09.000]  一粒麥子若不落在地裡便死了
[00:16:09.000 --> 00:16:11.000]  就不仍舊是一粒
[00:16:11.000 --> 00:16:15.000]  若若死了就結出許多的子粒來
[00:16:15.000 --> 00:16:17.000]  所以聽完這段你會明白
[00:16:17.000 --> 00:16:20.000]  主在後面說的那句話的意思
[00:16:20.000 --> 00:16:21.000]  耶穌說
[00:16:21.000 --> 00:16:26.000]  那些愛惜自己生命的人
[00:16:26.000 --> 00:16:27.000]  是不行的
[00:16:27.000 --> 00:16:29.000]  因為他們必定會喪失生命
[00:16:29.000 --> 00:16:32.000]  耶穌不是叫我們糟蹋自己的生命
[00:16:32.000 --> 00:16:33.000]  不是
[00:16:33.000 --> 00:16:35.000]  不是叫我們浪費自己的生命
[00:16:35.000 --> 00:16:36.000]  不是虐待我們自己
[00:16:36.000 --> 00:16:37.000]  不是這個意思
[00:16:37.000 --> 00:16:38.000]  意思就是說
[00:16:38.000 --> 00:16:40.000]  如果你將你的人生
[00:16:40.000 --> 00:16:43.000]  很自我中心的
[00:16:43.000 --> 00:16:45.000]  為了要捨身
[00:16:45.000 --> 00:16:47.000]  為了得盡自己一切的好處
[00:16:47.000 --> 00:16:49.000]  愛惜生命
[00:16:49.000 --> 00:16:51.000]  到頭來你會發現
[00:16:51.000 --> 00:16:53.000]  你會喪失一切
[00:16:53.000 --> 00:16:57.000]  你得不到人生的價值
[00:16:57.000 --> 00:17:00.000]  你以為可以維護
[00:17:00.000 --> 00:17:02.000]  自己這個必死的生命
[00:17:02.000 --> 00:17:05.000]  這個地上的生命
[00:17:05.000 --> 00:17:08.000]  但是你到頭來會喪失了你的生命
[00:17:08.000 --> 00:17:13.000]  但是如果你願意為主而活的話
[00:17:13.000 --> 00:17:15.000]  存諸一個為主而死
[00:17:15.000 --> 00:17:16.000]  背十字架
[00:17:16.000 --> 00:17:17.000]  跟隨主
[00:17:17.000 --> 00:17:19.000]  至於死地而後生
[00:17:19.000 --> 00:17:24.000]  你就會有一個不同的生命
[00:17:24.000 --> 00:17:26.000]  這個生命就是讓基督的生命
[00:17:26.000 --> 00:17:29.000]  在我們生命裡面來成長
[00:17:29.000 --> 00:17:30.000]  讓老我
[00:17:30.000 --> 00:17:31.000]  舊我
[00:17:31.000 --> 00:17:32.000]  那個敗壞的我
[00:17:32.000 --> 00:17:33.000]  自私的我
[00:17:33.000 --> 00:17:34.000]  驕傲的我
[00:17:34.000 --> 00:17:37.000]  軟弱的我
[00:17:37.000 --> 00:17:39.000]  自以為義的我
[00:17:39.000 --> 00:17:40.000]  自以為是的我
[00:17:40.000 --> 00:17:42.000]  那個我
[00:17:42.000 --> 00:17:43.000]  每一天都會死亡
[00:17:43.000 --> 00:17:45.000]  就好像朕所表明的意思
[00:17:45.000 --> 00:17:48.000]  我們每一天與主同死
[00:17:48.000 --> 00:17:51.000]  讓我們可以每一天與主同活
[00:17:51.000 --> 00:17:55.000]  就像施朕若翰見證這位十字架上的羔羊
[00:17:55.000 --> 00:17:56.000]  看那神的羔羊
[00:17:56.000 --> 00:17:58.000]  當主耶穌出來傳道的時候
[00:17:58.000 --> 00:17:59.000]  祂說
[00:17:59.000 --> 00:18:02.000]  這個就是神的羔羊擔負世人罪孽的
[00:18:02.000 --> 00:18:04.000]  那位施朕若翰
[00:18:04.000 --> 00:18:05.000]  祂指著耶穌說
[00:18:05.000 --> 00:18:07.000]  祂必興亡
[00:18:07.000 --> 00:18:09.000]  我必衰微
[00:18:09.000 --> 00:18:11.000]  中文譯得白一點
[00:18:11.000 --> 00:18:13.000]  祂必增加
[00:18:13.000 --> 00:18:16.000]  我必減少
[00:18:16.000 --> 00:18:18.000]  一個天天冒死
[00:18:18.000 --> 00:18:23.000]  一個讓自己落在地裡死了的墨子
[00:18:23.000 --> 00:18:24.000]  那粒墨子就是
[00:18:24.000 --> 00:18:26.000]  每一天讓主增加
[00:18:26.000 --> 00:18:31.000]  讓舊我老我減少
[00:18:31.000 --> 00:18:38.000]  當我老我老阿當
[00:18:38.000 --> 00:18:43.000]  每一天死去的時候
[00:18:43.000 --> 00:18:45.000]  基督這個新的生命
[00:18:45.000 --> 00:18:49.000]  每一天在我生命裡就成長
[00:18:49.000 --> 00:18:51.000]  增加
