
[00:00:00.000 --> 00:00:03.780]  我想問,《浪子回頭,金不換》有多少人聽過呢?
[00:12:25.600 --> 00:12:27.600]  中國人有兩句說話是很出名的
[00:12:27.600 --> 00:12:30.600]  叫子欲養時,親不在
[00:12:30.600 --> 00:12:33.600]  還有一句,肆欲靜時,風不息
[00:12:33.600 --> 00:12:34.600]  對不對
[00:12:34.600 --> 00:12:36.600]  當你想通想楚
[00:12:36.600 --> 00:12:38.600]  我醒悟了,過了
[00:12:38.600 --> 00:12:40.600]  到你五十多六十歲
[00:12:40.600 --> 00:12:44.600]  我醒悟我要勤力讀書了,讀不到
[00:12:44.600 --> 00:12:47.600]  到你七十幾八十歲
[00:12:47.600 --> 00:12:49.600]  我醒悟了,我要做運動
[00:12:49.600 --> 00:12:51.600]  你千萬不要做
[00:12:51.800 --> 00:12:54.600]  很危險的,做哪裏就斷哪裏
[00:12:54.600 --> 00:12:55.600]  對不對
[00:12:55.600 --> 00:12:57.600]  你不要太時醒悟
[00:12:57.600 --> 00:12:59.600]  要醒悟,要及時醒悟
[00:12:59.600 --> 00:13:00.600]  人是如何呢
[00:13:00.600 --> 00:13:02.600]  是及時行樂
[00:13:02.600 --> 00:13:04.600]  就不懂得及時醒悟
[00:13:04.600 --> 00:13:09.600]  以至不是今生無悔,而是有悔一生
[00:13:09.600 --> 00:13:13.600]  有一首詩叫金柳依
[00:13:13.600 --> 00:13:14.600]  有沒有聽過
[00:13:14.600 --> 00:13:17.600]  金柳依幾句說話是很精準的
[00:13:17.600 --> 00:13:18.600]  第一句是什麼
[00:13:18.600 --> 00:13:20.600]  勸君莫惜金柳依
[00:13:20.800 --> 00:13:22.600]  勸君惜取少年思
[00:13:22.600 --> 00:13:25.600]  花開衰竭直衰竭
[00:13:25.600 --> 00:13:28.600]  莫待無花空竭之
[00:13:28.600 --> 00:13:29.600]  你知不知道我剛纔在做什麼
[00:13:29.600 --> 00:13:31.600]  叫做拋書包
[00:13:31.600 --> 00:13:34.600]  我已經離開香港四十年了
[00:13:34.600 --> 00:13:37.600]  所以你的中文都是一起的
[00:13:37.600 --> 00:13:39.600]  後面兩句話很有意思
[00:13:39.600 --> 00:13:42.600]  花開衰竭直衰竭
[00:13:42.600 --> 00:13:45.600]  莫待無花空竭之
[00:13:45.600 --> 00:13:48.600]  一個人要醒悟
[00:13:48.600 --> 00:13:50.600]  趁你可以的時候醒悟
[00:13:50.800 --> 00:13:52.600]  人的關係破壞了
[00:13:52.600 --> 00:13:53.600]  你要修補
[00:13:53.600 --> 00:13:55.600]  你要及時去修補
[00:13:55.600 --> 00:13:57.600]  人有事情做錯了
[00:13:57.600 --> 00:13:58.600]  傷害了人
[00:13:58.600 --> 00:14:00.600]  需要及時去迴轉
[00:14:00.600 --> 00:14:02.600]  這個是需要的
[00:14:02.600 --> 00:14:03.600]  醒悟
[00:14:03.600 --> 00:14:04.600]  不單止他要醒悟
[00:14:04.600 --> 00:14:05.600]  而且他要做一個決定
[00:14:05.600 --> 00:14:07.600]  所以這個人他做了決定
[00:14:07.600 --> 00:14:09.600]  他說我要起來
[00:14:09.600 --> 00:14:10.600]  我要起來
[00:14:10.600 --> 00:14:12.600]  他明白之後他要起來
[00:14:12.600 --> 00:14:13.600]  他決定要起來
[00:14:13.600 --> 00:14:14.600]  有體會
[00:14:14.600 --> 00:14:16.600]  有時人們不一定有醒悟
[00:14:16.600 --> 00:14:18.600]  我有次去看醫生
[00:14:18.800 --> 00:14:20.600]  醫生給了一個驗血報告給我看
[00:14:20.600 --> 00:14:23.600]  其實我真的很不喜歡醫生
[00:14:23.600 --> 00:14:24.600]  除了巫醫之外
[00:14:24.600 --> 00:14:26.600]  因爲他是婦產科
[00:14:26.600 --> 00:14:28.600]  跟我沒關係
[00:14:28.600 --> 00:14:29.600]  醫生跟我說
[00:14:29.600 --> 00:14:30.600]  驗完膽固醇
[00:14:30.600 --> 00:14:32.600]  他說William
[00:14:32.600 --> 00:14:34.600]  你知不知道你的膽固醇很高
[00:14:34.600 --> 00:14:36.600]  我說我知道
[00:14:36.600 --> 00:14:37.600]  你明明會死的
[00:14:37.600 --> 00:14:39.600]  我說我明白
[00:14:39.600 --> 00:14:41.600]  你聽不聽我說
[00:14:41.600 --> 00:14:43.600]  我說我不聽
[00:14:43.600 --> 00:14:44.600]  我知不知道
[00:14:44.600 --> 00:14:45.600]  我知道
[00:14:45.600 --> 00:14:46.600]  我明不明白
[00:14:46.600 --> 00:14:47.600]  我明白
[00:14:47.800 --> 00:14:48.600]  我不聽的時候
[00:14:48.600 --> 00:14:50.600]  事實仍然是事實
[00:14:50.600 --> 00:14:52.600]  就是我要承擔這個
[00:14:52.600 --> 00:14:54.600]  不醒悟不決定的後果
[00:14:54.600 --> 00:14:55.600]  但我想說
[00:14:55.600 --> 00:14:57.600]  我剛纔說的是比喻
[00:14:57.600 --> 00:14:59.600]  不是我真的不聽
[00:14:59.600 --> 00:15:00.600]  我有聽
[00:15:00.600 --> 00:15:01.600]  我現在很多
[00:15:01.600 --> 00:15:02.600]  一個星期都做幾天運動
[00:15:02.600 --> 00:15:04.600]  而且現在扣肉不喫
[00:15:04.600 --> 00:15:06.600]  東坡肉也不喫
[00:15:06.600 --> 00:15:09.600]  現在肥豬肉我已經不會喫了
[00:15:09.600 --> 00:15:11.600]  因爲我要愛護自己
[00:15:11.600 --> 00:15:13.600]  我又明又知又聽
[00:15:13.600 --> 00:15:15.600]  這個纔有機會
[00:15:15.600 --> 00:15:17.600]  可以有改變
[00:15:17.800 --> 00:15:19.600]  不醒悟不回頭
[00:15:19.600 --> 00:15:21.600]  不是表示你有把握
[00:15:21.600 --> 00:15:22.600]  有些人說
[00:15:22.600 --> 00:15:24.600]  你講我就聽
[00:15:24.600 --> 00:15:25.600]  你講我就聽
[00:15:25.600 --> 00:15:26.600]  那我就很沒面子
[00:15:26.600 --> 00:15:27.600]  以前的人很喜歡這樣說
[00:15:27.600 --> 00:15:30.600]  你不聽不表示你有面子
[00:15:30.600 --> 00:15:31.600]  是表示你無腦
[00:15:31.600 --> 00:15:32.600]  你明不明白
[00:15:32.600 --> 00:15:33.600]  不是有面子
[00:15:33.600 --> 00:15:34.600]  有些人是死牛一邊頸
[00:15:34.600 --> 00:15:35.600]  我是不聽
[00:15:35.600 --> 00:15:36.600]  我有我的主權
[00:15:36.600 --> 00:15:38.600]  我爲什麼要聽你
[00:15:38.600 --> 00:15:39.600]  我喜歡這樣就這樣
[00:15:39.600 --> 00:15:40.600]  你管我那麼多
[00:15:40.600 --> 00:15:42.600]  這些不是有面子
[00:15:42.600 --> 00:15:43.600]  這些是無腦
[00:15:43.600 --> 00:15:45.600]  如果你明知那件事不好的時候
[00:15:45.800 --> 00:15:49.600]  爲什麼要死雞顫凡蓋
[00:15:49.600 --> 00:15:52.600]  金老二這句好像不太適合
[00:15:52.600 --> 00:15:53.600]  對不對
[00:15:53.600 --> 00:15:54.600]  有些人就是這樣
[00:15:54.600 --> 00:15:55.600]  死都不肯
[00:15:55.600 --> 00:15:57.600]  最近我來之前
[00:15:57.600 --> 00:15:58.600]  上飛機
[00:15:58.600 --> 00:16:00.600]  我昨天早上五點到香港
[00:16:00.600 --> 00:16:01.600]  我臨來之前
[00:16:01.600 --> 00:16:02.600]  星期五上飛機之前
[00:16:02.600 --> 00:16:05.600]  有人給了一份電郵給我
[00:16:05.600 --> 00:16:06.600]  題目我很喜歡
[00:16:06.600 --> 00:16:08.600]  因爲裏面有兩個字叫醒悟
[00:16:08.600 --> 00:16:11.600]  題目叫頓時醒悟
[00:16:11.600 --> 00:16:13.600]  裏面講了很大段的東西
[00:16:13.600 --> 00:16:14.600]  講到人生
[00:16:14.800 --> 00:16:15.600]  我一直在看
[00:16:15.600 --> 00:16:17.600]  他說我們拿一些手機
[00:16:17.600 --> 00:16:18.600]  很高檔的手機
[00:16:18.600 --> 00:16:19.600]  其實百分之七十的東西
[00:16:19.600 --> 00:16:20.600]  我們不會用
[00:16:20.600 --> 00:16:22.600]  開一部很有馬力的車
[00:16:22.600 --> 00:16:23.600]  百分之七十的馬力
[00:16:23.600 --> 00:16:24.600]  你用不到
[00:16:24.600 --> 00:16:26.600]  你用得到就會抄牌
[00:16:26.600 --> 00:16:27.600]  對不對
[00:16:27.600 --> 00:16:29.600]  那麼你要那麼多幹什麼
[00:16:29.600 --> 00:16:31.600]  人生至少要百分之三十
[00:16:31.600 --> 00:16:33.600]  有些人家裏有很多東西
[00:16:33.600 --> 00:16:34.600]  對不起 姐妹
[00:16:34.600 --> 00:16:35.600]  有些人家裏有很多衣服
[00:16:35.600 --> 00:16:37.600]  百分之七十不穿
[00:16:37.600 --> 00:16:39.600]  是看的 是摸的
[00:16:39.600 --> 00:16:41.600]  是證明我有衣服
[00:16:41.600 --> 00:16:42.600]  但是不穿
[00:16:42.800 --> 00:16:45.600]  爲什麼 因爲不適合穿
[00:16:45.600 --> 00:16:46.600]  因爲已經過時了
[00:16:46.600 --> 00:16:47.600]  還保留着
[00:16:47.600 --> 00:16:48.600]  證明我曾經有過
[00:16:48.600 --> 00:16:49.600]  擁有過這些衣服
[00:16:49.600 --> 00:16:50.600]  百分之七十不穿
[00:16:50.600 --> 00:16:52.600]  那麼你那麼執着幹什麼
[00:16:52.600 --> 00:16:54.600]  其實人生只需要百分之三十
[00:16:54.600 --> 00:16:55.600]  有時候有些人說
[00:16:55.600 --> 00:16:56.600]  你把家裏百分之五十的東西
[00:16:56.600 --> 00:16:57.600]  拿走了
[00:16:57.600 --> 00:16:59.600]  你不會覺得沒有了
[00:16:59.600 --> 00:17:01.600]  因爲你不記得你有那些東西
[00:17:01.600 --> 00:17:03.600]  是搬家的時候才知道的
[00:17:03.600 --> 00:17:04.600]  大家在那裏吵
[00:17:04.600 --> 00:17:05.600]  誰買的
[00:17:05.600 --> 00:17:06.600]  是你
[00:17:06.600 --> 00:17:08.600]  不是我是你
[00:17:08.600 --> 00:17:09.600]  吵一場幹什麼
[00:17:09.600 --> 00:17:10.600]  然後又搬去另一個房子
[00:17:10.600 --> 00:17:12.600]  繼續放在那裏
[00:17:12.800 --> 00:17:14.600]  人就是這樣
[00:17:14.600 --> 00:17:15.600]  頓時醒悟
[00:17:15.600 --> 00:17:17.600]  明白人生很短
