
[00:00:00.000 --> 00:00:03.760]  可能今天大家覺得這個題目比較有趣
[00:04:45.760 --> 00:04:47.760]  我們經常都會有個意見就是
[00:04:47.760 --> 00:04:50.520]  一千人的教會當然是成功啦
[00:04:50.520 --> 00:04:51.160]  那你
[00:04:51.160 --> 00:04:53.920]  究竟你教會有什麼事工的呀
[00:04:53.920 --> 00:04:55.440]  你有什麼策略的呀
[00:04:55.440 --> 00:04:57.920]  爲什麼你可以有一千人那麼多呀
[00:04:57.920 --> 00:04:59.320]  那我們這些教會呢
[00:04:59.320 --> 00:05:01.280]  教務呢經常很有興趣
[00:05:01.280 --> 00:05:03.040]  我記得有一年
[00:05:03.040 --> 00:05:07.000]  我就參加了華里克牧師的講座
[00:05:07.000 --> 00:05:11.000]  當時整個城鎮都坐滿了教務同工
[00:05:11.000 --> 00:05:13.080]  聽華里克牧師講
[00:05:13.080 --> 00:05:15.400]  那個直奔標杆
[00:05:15.400 --> 00:05:18.160]  就是可能大家早年都聽過
[00:05:18.160 --> 00:05:19.360]  哇就是怎麼樣呢
[00:05:19.360 --> 00:05:23.440]  是以慕道者爲主的一個教會啦
[00:05:23.440 --> 00:05:24.960]  那他其中一個例子呢
[00:05:24.960 --> 00:05:26.880]  就是整個人像出來的
[00:05:26.880 --> 00:05:29.840]  他就說馬鞍風的老馬
[00:05:29.840 --> 00:05:31.600]  就是說他吸引呢
[00:05:31.600 --> 00:05:32.640]  在教會里面呢
[00:05:32.640 --> 00:05:34.160]  專吸引一些呢
[00:05:34.160 --> 00:05:36.560]  中上教育的人士啦
[00:05:36.560 --> 00:05:38.560]  可能是財經界的人士啦
[00:05:38.560 --> 00:05:39.880]  可能是專業的人士
[00:05:39.880 --> 00:05:41.400]  做電腦的人士啦
[00:05:41.400 --> 00:05:42.800]  專吸引這幫人呢
[00:05:42.800 --> 00:05:43.720]  來回教會的
[00:05:43.720 --> 00:05:46.320]  所以他的教會呢就增長得很大啦
[00:05:46.320 --> 00:05:47.000]  還有呢
[00:05:47.000 --> 00:05:50.080]  財務呢也是很豐盛的
[00:05:50.080 --> 00:05:51.920]  大家聽到呢津津有味
[00:05:51.920 --> 00:05:53.720]  哇那我們要學一下
[00:05:53.720 --> 00:05:55.200]  究竟在香港
[00:05:55.200 --> 00:05:56.240]  哪一個呢
[00:05:56.240 --> 00:06:00.120]  是我們的馬鞍風老馬呢
[00:06:00.120 --> 00:06:00.960]  那其實
[00:06:00.960 --> 00:06:01.920]  究竟
[00:06:01.920 --> 00:06:04.840]  我們這樣做是不是真的有智慧呢
[00:06:04.840 --> 00:06:08.880]  我們這樣做是不是真的合乎神的心意呢
[00:06:08.880 --> 00:06:11.440]  在《不在一樣》這本書裏面提及到
[00:06:11.440 --> 00:06:14.400]  作計劃是很有價值的操練
[00:06:14.400 --> 00:06:17.600]  但永遠不能取代聆聽神的話語
[00:06:17.600 --> 00:06:22.280]  我們與神的關係遠比人所能作的任何計劃重要
[00:06:22.280 --> 00:06:24.560]  其實最好的計劃會議
[00:06:24.560 --> 00:06:25.960]  就是禱告
[00:06:25.960 --> 00:06:29.280]  我們願意花時間到天父的面前
[00:06:29.280 --> 00:06:31.720]  發掘他想要我們做什麼
[00:06:31.720 --> 00:06:35.760]  倘若教會真是很認真要進行神的旨意
[00:06:35.760 --> 00:06:37.680]  就會花更多的時間
[00:06:37.680 --> 00:06:39.680]  來尋求神的旨意
[00:06:39.680 --> 00:06:41.840]  更少爭論或者辯論
[00:06:41.840 --> 00:06:46.840]  每個會友對於教會應該怎樣做的意見
[00:06:46.840 --> 00:06:48.080]  第二個不要呢
[00:06:48.080 --> 00:06:50.840]  就是我們要不要作糊塗人
[00:06:50.840 --> 00:06:52.440]  糊塗的意思就是指
[00:06:52.440 --> 00:06:53.840]  不願意分辨
[00:06:53.840 --> 00:06:56.400]  不願意理解神旨意的人
[00:06:56.400 --> 00:06:59.320]  這裏的糊塗與第十五節的無知
[00:06:59.320 --> 00:07:01.320]  不是完全同一個字
[00:07:01.320 --> 00:07:03.080]  在第十七節的糊塗
[00:07:03.080 --> 00:07:04.200]  更有愚昧
[00:07:04.200 --> 00:07:05.040]  遲鈍
[00:07:05.040 --> 00:07:07.080]  行事愚蠢的意思
[00:07:07.080 --> 00:07:10.280]  特別是指生活行爲上的不明智
[00:07:10.280 --> 00:07:12.120]  與這種糊塗相反的
[00:07:12.120 --> 00:07:14.360]  就是明白主的旨意
[00:07:14.360 --> 00:07:16.600]  很多時候不是神沒有說
[00:07:16.600 --> 00:07:20.360]  而是人不願意信服那些已知的真理
[00:07:20.360 --> 00:07:21.720]  我問下自己
[00:07:21.720 --> 00:07:24.120]  我是不是真的尋求信服
[00:07:24.120 --> 00:07:27.440]  還是隻是想神支持我的決定呢
[00:07:27.440 --> 00:07:30.800]  我有沒有在已知的真理上忠心呢
[00:07:30.800 --> 00:07:31.920]  作爲教會
[00:07:31.920 --> 00:07:35.200]  教會尋求方向是靠神的引導
[00:07:35.200 --> 00:07:37.800]  還是靠人的規劃呢
[00:07:37.800 --> 00:07:40.320]  是否我們只是追求成功
[00:07:40.320 --> 00:07:42.480]  而不追求忠心
[00:07:42.480 --> 00:07:45.440]  讓我們檢討我們開會的心態
[00:07:45.440 --> 00:07:46.600]  在我年輕的時候
[00:07:46.600 --> 00:07:48.440]  開會經常有個意思
[00:07:48.440 --> 00:07:50.120]  就是我經常想我有一個
[00:07:50.120 --> 00:07:51.240]  很好的想法
[00:07:51.240 --> 00:07:52.800]  很好的意見
[00:07:52.800 --> 00:07:54.280]  我希望在開會里面
[00:07:54.280 --> 00:07:55.480]  清楚地表達
[00:07:55.480 --> 00:07:57.880]  以至開會的人都聽我的意見
[00:07:57.880 --> 00:07:59.520]  聽我講
[00:07:59.520 --> 00:08:01.960]  但是隨着年日我發覺
[00:08:01.960 --> 00:08:04.280]  原來開會不是這樣的
[00:08:04.280 --> 00:08:06.040]  開會就是讓我們
[00:08:06.040 --> 00:08:09.480]  聆聽不同弟兄姊妹的意見
[00:08:09.480 --> 00:08:12.800]  以至我們集合一個最好的共識
[00:08:12.800 --> 00:08:14.520]  我們能夠在會議裏面
[00:08:14.520 --> 00:08:16.240]  我們仍然能夠開懷
[00:08:16.240 --> 00:08:18.520]  我們仍然能夠很慫容地
[00:08:18.520 --> 00:08:20.440]  面對不同的意見
[00:08:20.440 --> 00:08:22.680]  這個是我們要學習的
[00:08:22.680 --> 00:08:24.440]  以往我是要爭勝
[00:08:24.440 --> 00:08:28.560]  但是現在我卻是尋求一個和睦的聲音
[00:08:28.560 --> 00:08:33.000]  我們一起在神裏面尋求主的共識
[00:08:33.000 --> 00:08:35.280]  教會要有羣體的辨識
[00:08:35.280 --> 00:08:37.760]  不是隻是靠少數人的督定
[00:08:37.760 --> 00:08:40.560]  也不是模仿成功的模式
[00:08:40.560 --> 00:08:42.320]  我們是要借神的話
[00:08:42.320 --> 00:08:43.320]  藉着禱告
[00:08:43.320 --> 00:08:44.200]  藉着聆聽
[00:08:44.200 --> 00:08:45.320]  藉着等候
[00:08:45.320 --> 00:08:48.320]  我們一起尋求神
[00:08:48.320 --> 00:08:49.520]  在過去5月1號
[00:08:49.520 --> 00:08:51.800]  過去的星期二
[00:08:51.800 --> 00:08:52.720]  星期三
[00:08:52.720 --> 00:08:54.960]  我們有教務的檢視營
[00:08:54.960 --> 00:08:56.360]  其實這個檢視營
[00:08:56.360 --> 00:08:57.680]  我們有一個心願
[00:08:57.680 --> 00:09:00.080]  就是我們由去年9月開始
[00:09:00.080 --> 00:09:04.040]  將教會今年的主題鋪排的時候
[00:09:04.040 --> 00:09:08.000]  差不多如果由去年9月到今年4月
[00:09:08.000 --> 00:09:10.000]  已經有七個月的時間了
[00:09:10.000 --> 00:09:11.920]  究竟我們在這七個月裏面
[00:09:11.920 --> 00:09:13.840]  我們是否能夠做到
[00:09:13.840 --> 00:09:18.360]  我們很想帶出給弟兄姐妹所知道的東西呢
[00:09:18.360 --> 00:09:20.680]  大家知道我們今年的主題
[00:09:20.680 --> 00:09:23.520]  上卷就是「渴慕靈火」
[00:09:23.520 --> 00:09:25.280]  究竟在今年裏面
[00:09:25.280 --> 00:09:26.560]  我們做了些什麼
[00:09:26.560 --> 00:09:29.480]  讓弟兄姐妹渴慕這個靈火呢
[00:09:29.480 --> 00:09:30.760]  我就數一數
[00:09:30.760 --> 00:09:34.600]  在今年裏面我們辦了幾個聖靈講座
[00:09:34.600 --> 00:09:36.000]  在聖靈講座裏面
[00:09:36.000 --> 00:09:40.240]  我們去聽到什麼叫做「被聖靈充滿」
[00:09:40.240 --> 00:09:43.400]  我們去處理一些外顯的恩賜
[00:09:43.400 --> 00:09:45.240]  我們也有機會
[00:09:45.240 --> 00:09:46.760]  有一羣弟兄姐妹
[00:09:46.760 --> 00:09:48.840]  去了臺灣的烈火特會
[00:09:48.840 --> 00:09:51.720]  去領受神給他們的訊息
[00:09:51.720 --> 00:09:55.560]  我們也都願意在教會里面
[00:09:55.560 --> 00:09:59.680]  我們去多教導多分享多認識
[00:09:59.680 --> 00:10:03.880]  當我們今天看到我們的星期三晚的月土會
[00:10:03.880 --> 00:10:08.840]  我們越來越多弟兄姐妹都能夠領受感動來參與的時候
[00:10:08.840 --> 00:10:12.960]  我們知道聖靈在教會當中來動功
[00:10:12.960 --> 00:10:15.200]  但我們不單止去回顧
[00:10:15.200 --> 00:10:17.120]  我們更加去前瞻
[00:10:17.120 --> 00:10:20.240]  我們下半年我們的主題是什麼
[00:10:20.240 --> 00:10:21.960]  「點燃生命」
[00:10:21.960 --> 00:10:24.720]  我們如何去點燃弟兄姐妹的生命呢
[00:10:24.720 --> 00:10:29.440]  我們就發現我們需要重拾一個很基本的真理
[00:10:29.440 --> 00:10:32.960]  就是教會需要有跨代的同行
[00:10:32.960 --> 00:10:36.120]  教會需要有門徒的訓練
[00:10:36.120 --> 00:10:40.360]  可能你覺得這些都是很老生常談
[00:10:40.360 --> 00:10:41.880]  沒有什麼新意
[00:10:41.880 --> 00:10:43.160]  其實你想想
[00:10:43.160 --> 00:10:46.040]  教會的屬靈原則
[00:10:46.040 --> 00:10:48.520]  二千年以來都是這樣的
[00:10:48.520 --> 00:10:51.720]  我們只是因爲時代不同的轉變
[00:10:51.720 --> 00:10:54.040]  我們在形式上做出調節
[00:10:54.040 --> 00:10:58.080]  但是那個核心思想仍然是沒有變的
[00:10:58.080 --> 00:11:00.480]  在5月1號我們三股合成醒止
[00:11:00.480 --> 00:11:02.640]  我們很感謝神
[00:11:02.640 --> 00:11:04.520]  不是一個事工的會議
[00:11:04.520 --> 00:11:06.360]  而是我們一起祈禱
[00:11:06.360 --> 00:11:08.080]  我們一起彼此服侍
[00:11:08.080 --> 00:11:09.480]  我們一起安靜
[00:11:09.480 --> 00:11:11.600]  我們一起尋求主
[00:11:11.600 --> 00:11:14.040]  我們一起去思想到
[00:11:14.040 --> 00:11:17.200]  在神心意的教會應該是怎樣
[00:11:17.200 --> 00:11:19.680]  而在每一點裏面我們再發揮
[00:11:19.680 --> 00:11:21.880]  我們再分享
[00:11:21.880 --> 00:11:24.920]  其實大家知不知道每次做完這些聚會
[00:11:24.920 --> 00:11:26.760]  我們教會同工繼續要忙
[00:11:26.760 --> 00:11:28.280]  因爲我們要整理
[00:11:28.280 --> 00:11:31.560]  我們要統合弟兄姊妹的體見
[00:11:31.560 --> 00:11:35.240]  我發現整個的聚會所着重的
[00:11:35.240 --> 00:11:37.560]  反而不是我們怎樣做事工
[00:11:37.560 --> 00:11:38.680]  怎樣去牧養
[00:11:38.680 --> 00:11:40.920]  反而是我們作爲領袖
[00:11:40.920 --> 00:11:44.800]  生命是需要更新成長
[00:11:44.800 --> 00:11:45.920]  弟兄姊妹
[00:11:45.920 --> 00:11:48.720]  這個就是我們不要作糊塗人
[00:11:48.720 --> 00:11:51.520]  我們要明白主的旨意
[00:11:51.520 --> 00:11:54.520]  第三我們不要醉酒
[00:11:54.520 --> 00:12:00.720]  當然醉酒在希羅時代已經是一個問題
[00:12:00.720 --> 00:12:05.000]  但是到今天醉酒仍然是一個問題
[00:12:05.000 --> 00:12:08.240]  迂酒的問題在社會里仍然很嚴重
[00:12:08.240 --> 00:12:12.200]  迂酒令到一個人失去了常性
[00:12:12.200 --> 00:12:18.320]  很多家庭暴力的問題都是從迂酒引起
[00:12:18.320 --> 00:12:21.600]  而這裏所說的我們放蕩
[00:12:21.600 --> 00:12:24.800]  放蕩的意思就是說我們失控
[00:12:24.800 --> 00:12:26.360]  我們耗散
[00:12:26.360 --> 00:12:28.120]  我們敗壞
[00:12:28.120 --> 00:12:33.440]  其實如果我們引申不要醉酒這個原則的時候
[00:12:33.440 --> 00:12:36.160]  就不只是說喝酒的問題
[00:12:36.160 --> 00:12:40.200]  而是我們不要被其他的力量來控制我們
[00:12:40.200 --> 00:12:44.080]  人總會被某些東西影響和掌管
[00:12:44.080 --> 00:12:48.080]  問題是我們在什麼影響之下生活呢
[00:12:48.080 --> 00:12:51.600]  被酒精影響會帶來放蕩
[00:12:51.600 --> 00:12:54.880]  被情慾影響會帶來敗壞
[00:12:54.880 --> 00:12:58.000]  被恐懼影響會帶來退縮
[00:12:58.000 --> 00:13:01.160]  被世界影響會帶來妥協
[00:13:01.160 --> 00:13:06.680]  被性靈充滿才能帶來聖潔喜樂智慧和感恩
[00:13:06.680 --> 00:13:08.120]  我就問一下自己
[00:13:08.120 --> 00:13:13.040]  我現在正被什麼牽引麻醉和支配呢
[00:13:13.040 --> 00:13:16.600]  我發覺有兩個機器在影響我們
[00:13:16.600 --> 00:13:18.800]  第一個就是滑手機
[00:13:18.800 --> 00:13:20.920]  在我們今天的生活裏面
[00:13:20.920 --> 00:13:24.560]  我們自然都用很多時間滑手機
[00:13:24.560 --> 00:13:26.440]  我最近發現
[00:13:26.440 --> 00:13:30.000]  中國裏面有很多手機短片
[00:13:30.000 --> 00:13:31.560]  不是很長的
[00:13:31.560 --> 00:13:35.000]  但是它一滑的時候你就覺得挺好看的
[00:13:35.000 --> 00:13:38.040]  看着看着就看了一些時間去了
[00:13:38.040 --> 00:13:40.560]  這個其中一個
[00:13:40.560 --> 00:13:44.160]  還有滑手機還有什麼好處呢
[00:13:44.160 --> 00:13:47.840]  就是可以放鬆心情
[00:13:47.840 --> 00:13:51.360]  經常看看有什麼網上的產品
[00:13:51.360 --> 00:13:52.720]  有什麼買
[00:13:52.720 --> 00:13:57.760]  現在我發覺去淘寶買很多東西都很划算
[00:13:57.760 --> 00:13:59.680]  買喫的東西又划算
[00:13:59.680 --> 00:14:05.600]  買那些器材又很划算
[00:14:05.600 --> 00:14:09.600]  想着想着滑着滑着真的滑了一些時間
[00:14:09.600 --> 00:14:13.040]  不過通常不是我下單的
[00:14:13.040 --> 00:14:16.200]  通常在家裏說買什麼
[00:14:16.200 --> 00:14:20.840]  現在我穿着西褲都可以淘寶
[00:14:20.840 --> 00:14:22.200]  現在真的很便宜
[00:14:22.200 --> 00:14:24.280]  八十多塊錢
[00:14:24.280 --> 00:14:27.120]  但是你出去買二百塊錢
[00:14:27.120 --> 00:14:29.400]  好像很划算
[00:14:29.400 --> 00:14:32.640]  淘下淘下真的很划算
[00:14:32.640 --> 00:14:34.040]  另外一個機器是什麼呢
[00:14:34.040 --> 00:14:35.120]  打機
[00:14:35.120 --> 00:14:38.040]  打機真的很影響我們
[00:14:38.040 --> 00:14:40.640]  有些人覺得打機只是小朋友
[00:14:40.640 --> 00:14:41.520]  其實不是的
[00:14:41.520 --> 00:14:44.800]  打機大人小孩都一起玩的
[00:14:44.800 --> 00:14:46.760]  打機有什麼問題呢
[00:14:46.760 --> 00:14:48.040]  通常打得很晚
[00:14:48.040 --> 00:14:50.360]  第二天早上很晚起牀
[00:14:50.360 --> 00:14:52.800]  這些都是影響着我們的
[00:14:52.800 --> 00:14:54.920]  雖然我們沒有喝醉酒
[00:14:54.920 --> 00:15:00.480]  但是我們在手機和打機裏面
[00:15:00.480 --> 00:15:02.680]  都是很影響我們的
[00:15:02.680 --> 00:15:06.200]  究竟我們有沒有一種熟練的敏銳呢
[00:15:06.200 --> 00:15:08.840]  我們不是說不可以
[00:15:08.840 --> 00:15:10.960]  不是說不可以打機
[00:15:10.960 --> 00:15:12.640]  而是我們去想一想
[00:15:12.640 --> 00:15:15.440]  這樣東西會不會合制了我們的生命
[00:15:15.440 --> 00:15:17.440]  令到我們有一些更重要的東西
[00:15:17.440 --> 00:15:19.960]  我們忽略了沒有去做呢
[00:15:19.960 --> 00:15:23.360]  有時我們有時想一想
[00:15:23.360 --> 00:15:26.760]  有沒有些人其實我們需要關心一下他呢
[00:15:26.760 --> 00:15:28.520]  有沒有些人我們心裏面
[00:15:28.520 --> 00:15:30.840]  應該是爲他祈禱的呢
[00:15:30.840 --> 00:15:34.040]  如果我們經常在兩個機器裏面
[00:15:34.040 --> 00:15:35.280]  困擾我們的時候
[00:15:35.280 --> 00:15:39.400]  我們自然就少了時間去做這些事情
[00:15:39.400 --> 00:15:43.480]  今天杜牧師其實買了很多書
[00:15:43.480 --> 00:15:47.840]  我太太經常說你不要再買書了
[00:15:47.840 --> 00:15:50.400]  那我現在就不買實體書了
[00:15:50.400 --> 00:15:51.360]  其實都買的
[00:15:51.360 --> 00:15:57.000]  剛剛《浸神75週年》又送了兩本書給我了
[00:15:57.000 --> 00:15:59.520]  現在我就買電子書
[00:15:59.520 --> 00:16:02.800]  現在我今天看一看我的電子書庫
[00:16:02.800 --> 00:16:06.280]  我有一萬一千多本書
[00:16:06.280 --> 00:16:08.400]  我真的想一想
[00:16:08.400 --> 00:16:11.400]  其實我有沒有機會看這麼多書呢
[00:16:11.400 --> 00:16:13.760]  這次講這篇《道》的時候
[00:16:13.760 --> 00:16:16.920]  我大概看了四十本書左右
[00:16:16.920 --> 00:16:19.760]  我覺得挺有趣的
[00:16:19.760 --> 00:16:21.720]  現在真的不同了
[00:16:21.720 --> 00:16:23.920]  我將這四十本書的內容
[00:16:23.920 --> 00:16:25.840]  fit入我的AI裏面
[00:16:25.840 --> 00:16:28.480]  然後它就總結了
[00:16:28.480 --> 00:16:31.640]  當然那些重點是我自己的
[00:16:31.640 --> 00:16:34.440]  但是裏面很多內容都是
[00:16:34.440 --> 00:16:37.520]  總合了不同的書籍的內容
[00:16:37.520 --> 00:16:42.520]  其實不知道大家有沒有時間玩一下AI呢
[00:16:42.520 --> 00:16:46.120]  現在這樣東西都是沒辦法的
[00:16:46.120 --> 00:16:49.840]  這樣東西不可以說它是好還是不好
[00:16:49.840 --> 00:16:52.520]  而是說你不用
[00:16:52.520 --> 00:16:55.080]  你就一直不敢去用
[00:16:55.080 --> 00:17:00.360]  還有你慢慢就會落後了
[00:17:00.360 --> 00:17:04.920]  所以我決定幾十歲的人都去玩一下AI
[00:17:04.920 --> 00:17:08.280]  但是你知道玩這個東西是花你的時間
[00:17:08.280 --> 00:17:12.000]  但是你其實要看到你的目的是什麼
[00:17:12.000 --> 00:17:16.440]  你的目的就是看你的PowerPoint是不是變漂亮了
[00:17:16.440 --> 00:17:19.640]  以前的PowerPoint你記不記得
[00:17:19.640 --> 00:17:21.160]  很小的字
[00:17:21.160 --> 00:17:25.320]  現在我跟它說一定要18點字以上的
[00:17:25.320 --> 00:17:26.280]  現在它做到了
[00:17:26.280 --> 00:17:28.040]  字變大了
[00:17:28.040 --> 00:17:29.880]  其實你要慢慢跟它玩
[00:17:29.880 --> 00:17:32.920]  其實AI這東西就好像跟它聊天一樣
[00:17:32.920 --> 00:17:34.400]  你慢慢要求它
[00:17:34.400 --> 00:17:36.320]  這樣東西最浪費時間
[00:17:36.320 --> 00:17:40.800]  但是如果你能夠對準這樣東西的好處的話
[00:17:40.800 --> 00:17:45.200]  那你就可以使用這個工具
