
[00:00:00.000 --> 00:00:06.000]  起來,走吧,你的信救了你
[00:03:59.000 --> 00:04:03.000]  你們去把身體給祭司降
[00:04:03.000 --> 00:04:05.000]  他們去的時候
[00:04:05.000 --> 00:04:08.000]  身體就結症了
[00:04:08.000 --> 00:04:11.000]  這十位麻風病人被醫治
[00:04:11.000 --> 00:04:15.000]  能夠恢復正常的生活
[00:04:15.000 --> 00:04:17.000]  這是恩典
[00:04:17.000 --> 00:04:19.000]  在以前的時候
[00:04:19.000 --> 00:04:22.000]  他們要面對的那種病那種恐怖
[00:04:22.000 --> 00:04:26.000]  他們的面的器官是扭曲的
[00:04:26.000 --> 00:04:28.000]  皮膚是剝落的
[00:04:28.000 --> 00:04:30.000]  耳朵是剝落的
[00:04:30.000 --> 00:04:32.000]  鼻子是剝落的
[00:04:32.000 --> 00:04:34.000]  手指是剝落的
[00:04:34.000 --> 00:04:36.000]  是很恐怖的
[00:04:36.000 --> 00:04:38.000]  除此之外
[00:04:38.000 --> 00:04:42.000]  他們是要和群眾分開的
[00:04:42.000 --> 00:04:44.000]  他們要離開家人
[00:04:44.000 --> 00:04:46.000]  離開他們住的地方
[00:04:46.000 --> 00:04:48.000]  住在一個很偏僻的地方
[00:04:48.000 --> 00:04:50.000]  如果當人走過來的時候
[00:04:50.000 --> 00:04:53.000]  不覺間走近他們的時候
[00:04:53.000 --> 00:04:56.000]  他們要率先走出來說
[00:04:56.000 --> 00:04:58.000]  不要走過來
[00:04:58.000 --> 00:05:00.000]  不潔的
[00:05:00.000 --> 00:05:03.000]  Unclean
[00:05:03.000 --> 00:05:08.000]  這群人是非常孤單的活死人
[00:05:08.000 --> 00:05:12.000]  但現在因為耶穌基督的緣故
[00:05:12.000 --> 00:05:16.000]  他們能夠回到家中
[00:05:16.000 --> 00:05:19.000]  和親友和朋友相聚
[00:05:19.000 --> 00:05:22.000]  開始新的生活
[00:05:22.000 --> 00:05:25.000]  這是白白的恩典
[00:05:25.000 --> 00:05:28.000]  但是在十位麻風病人當中
[00:05:28.000 --> 00:05:30.000]  原來只有一位
[00:05:30.000 --> 00:05:33.000]  他回到耶穌基督那裡
[00:05:33.000 --> 00:05:36.000]  他俯伏在耶穌基督的腳跟前面
[00:05:36.000 --> 00:05:39.000]  他大聲歸榮耀給神
[00:05:39.000 --> 00:05:43.000]  他感謝神賜給他白白的恩典
[00:05:43.000 --> 00:05:47.000]  這位人物是撒瑪尼亞人
[00:05:47.000 --> 00:05:50.000]  他是一個雙重不潔症的人
[00:05:50.000 --> 00:05:52.000]  第一方面他是不潔症的
[00:05:52.000 --> 00:05:55.000]  因為他是外邦人
[00:05:55.000 --> 00:05:57.000]  外邦人是狗來的
[00:05:57.000 --> 00:05:59.000]  第二方面他是不潔症的
[00:05:59.000 --> 00:06:03.000]  因為他真的患大麻風
[00:06:03.000 --> 00:06:05.000]  是不潔症的
[00:06:05.000 --> 00:06:09.000]  相對於這個不潔症的外邦人來說
[00:06:09.000 --> 00:06:13.000]  其他的九位是猶太人
[00:06:13.000 --> 00:06:15.000]  是耶穌基督的同胞
[00:06:15.000 --> 00:06:19.000]  但這群人偏偏沒有回來
[00:06:19.000 --> 00:06:23.000]  是感謝耶穌歸榮耀給神
[00:06:23.000 --> 00:06:25.000]  因此耶穌基督說
[00:06:25.000 --> 00:06:27.000]  潔症了的不是十位嗎?
[00:06:27.000 --> 00:06:29.000]  其他的九位在哪裡呢?
[00:06:29.000 --> 00:06:32.000]  除了這個外邦人之外
[00:06:32.000 --> 00:06:38.000]  再沒有其他的人來歸榮耀給神嗎?
[00:06:38.000 --> 00:06:42.000]  當我們聽到耶穌基督這樣慨嘆的時候
[00:06:42.000 --> 00:06:46.000]  你有沒有想過耶穌基督的慨嘆
[00:06:46.000 --> 00:06:50.000]  可能都是對我們的慨嘆
[00:06:50.000 --> 00:06:55.000]  有沒有想過那九個被醫好的麻風病人
[00:06:55.000 --> 00:06:59.000]  那種屬靈那種靈性的情況
[00:06:59.000 --> 00:07:02.000]  原來和我們的靈性的情況
[00:07:02.000 --> 00:07:05.000]  都是可能很相近的
[00:07:05.000 --> 00:07:08.000]  我們是不是常常有謝恩的心呢?
[00:07:08.000 --> 00:07:13.000]  我們感恩的雙數有多高呢?
[00:07:13.000 --> 00:07:17.000]  在這個世代我們說有IQ有EQ
[00:07:17.000 --> 00:07:21.000]  我們的GQ我們的感恩的雙數有多高呢?
[00:07:21.000 --> 00:07:23.000]  回到教會當中
[00:07:23.000 --> 00:07:27.000]  我們是不是一著實很開心的感謝神呢?
[00:07:27.000 --> 00:07:32.000]  我們是不是每一天為我們能夠有足夠的飲食來感謝神呢?
[00:07:32.000 --> 00:07:36.000]  我們有沒有為我們生命得到救贖來感謝神呢?
[00:07:36.000 --> 00:07:39.000]  我們有沒有為我們能夠在尖沙咀浸信會
[00:07:39.000 --> 00:07:45.000]  去長大一同敬拜去感謝神呢?
[00:07:45.000 --> 00:07:47.000]  當我們要問的時候
[00:07:47.000 --> 00:07:51.000]  要審視下我們那種屬靈的光景的時候
[00:07:51.000 --> 00:07:54.000]  或者我們可以想一想
[00:07:54.000 --> 00:07:58.000]  為什麼有九位的病人
[00:07:58.000 --> 00:08:00.000]  得到八百的恩典
[00:08:00.000 --> 00:08:04.000]  竟然不會去感謝呢?
[00:08:04.000 --> 00:08:07.000]  或者我們可以問問其中的一位
[00:08:07.000 --> 00:08:11.000]  他的回答可能是說
[00:08:11.000 --> 00:08:16.000]  人之所以能夠得到醫治
[00:08:16.000 --> 00:08:18.000]  這個是順理成章的
[00:08:18.000 --> 00:08:20.000]  是很自然的
[00:08:20.000 --> 00:08:26.000]  因為現在的科技、醫學這麼昌明
[00:08:26.000 --> 00:08:29.000]  我們是否需要找一些特別的原因去感謝呢?
[00:08:29.000 --> 00:08:34.000]  是否需要說有些特別的超自然因素
[00:08:34.000 --> 00:08:38.000]  使得我得到醫治而我需要去感謝呢?
[00:08:38.000 --> 00:08:40.000]  其實
[00:08:40.000 --> 00:08:44.000]  醫我的人不是耶穌
[00:08:44.000 --> 00:08:47.000]  耶穌是極其量作為一個中介
[00:08:47.000 --> 00:08:51.000]  他叫我找祭司
[00:08:51.000 --> 00:08:54.000]  所以其實
[00:08:54.000 --> 00:08:56.000]  不需要這麼造作
[00:08:56.000 --> 00:08:59.000]  去說多謝的說話
[00:08:59.000 --> 00:09:01.000]  這樣回答的意思就是
[00:09:01.000 --> 00:09:05.000]  一切的事情發生都是非常自然的
[00:09:05.000 --> 00:09:07.000]  是我們應得的
[00:09:07.000 --> 00:09:10.000]  我們不需要去那麼多解釋
[00:09:10.000 --> 00:09:13.000]  也不需要去找一些感謝的原因
[00:09:13.000 --> 00:09:17.000]  意思就是我們今天有丈夫有妻子有兒女
[00:09:17.000 --> 00:09:19.000]  我們有爸爸媽媽有朋友
[00:09:19.000 --> 00:09:21.000]  這個是很自然的事
[00:09:21.000 --> 00:09:23.000]  是我們應得的
[00:09:23.000 --> 00:09:24.000]  天經地義
[00:09:24.000 --> 00:09:26.000]  今天我們能夠讀書
[00:09:26.000 --> 00:09:27.000]  能夠工作
[00:09:27.000 --> 00:09:28.000]  能夠有食物
[00:09:28.000 --> 00:09:29.000]  能夠健康
[00:09:29.000 --> 00:09:31.000]  是應得的
[00:09:31.000 --> 00:09:33.000]  天經地義
[00:09:33.000 --> 00:09:35.000]  今天我們能夠在沾浸當中去成長
[00:09:35.000 --> 00:09:37.000]  能夠回到這間教會當中
[00:09:37.000 --> 00:09:39.000]  要被眾人去接納
[00:09:39.000 --> 00:09:42.000]  是自然的事
[00:09:42.000 --> 00:09:45.000]  這個是天經地義的
[00:09:45.000 --> 00:09:49.000]  這個是第一個人可能的答案
[00:09:49.000 --> 00:09:52.000]  或者我們可以問另一位的朋友
[00:09:52.000 --> 00:09:53.000]  問問他
[00:09:53.000 --> 00:09:55.000]  為什麼你得到伯伯的恩典
[00:09:55.000 --> 00:09:58.000]  你不去多謝耶穌
[00:09:58.000 --> 00:10:00.000]  第二位的朋友
[00:10:00.000 --> 00:10:01.000]  他可能的答案
[00:10:01.000 --> 00:10:03.000]  他這麼說
[00:10:03.000 --> 00:10:04.000]  是啊
[00:10:04.000 --> 00:10:07.000]  我的病已經好了
[00:10:07.000 --> 00:10:09.000]  但是你知不知道
[00:10:09.000 --> 00:10:11.000]  我的病雖然好了
[00:10:11.000 --> 00:10:14.000]  但是還有很多後遺病
[00:10:14.000 --> 00:10:16.000]  後遺的問題
[00:10:16.000 --> 00:10:19.000]  你看不看得見我的鼻子
[00:10:19.000 --> 00:10:22.000]  你看不看得見我的耳朵
[00:10:22.000 --> 00:10:25.000]  你看不看得見我的手指
[00:10:25.000 --> 00:10:27.000]  它們剝落了
[00:10:27.000 --> 00:10:28.000]  沒錯
[00:10:28.000 --> 00:10:31.000]  我的病是醫好了
[00:10:31.000 --> 00:10:33.000]  但是我身體的遺憾
[00:10:33.000 --> 00:10:35.000]  仍然是很多的
[00:10:35.000 --> 00:10:37.000]  還有你知不知道
[00:10:37.000 --> 00:10:40.000]  當一些小朋友見到我的時候
[00:10:40.000 --> 00:10:42.000]  有些小朋友一見到我的時候
[00:10:42.000 --> 00:10:43.000]  見到我是很害怕的
[00:10:43.000 --> 00:10:44.000]  馬上就走了
[00:10:44.000 --> 00:10:45.000]  有些小朋友見到我
[00:10:45.000 --> 00:10:47.000]  又眉眉嘴嘴就走了
[00:10:47.000 --> 00:10:49.000]  有些小朋友很大聲地笑我
[00:10:49.000 --> 00:10:51.000]  他就走了
[00:10:51.000 --> 00:10:53.000]  沒錯
[00:10:53.000 --> 00:10:56.000]  我是病好了
[00:10:56.000 --> 00:11:02.000]  但是生活絕對是不容易的
[00:11:02.000 --> 00:11:06.000]  或者我們問第三個麻風病人
[00:11:06.000 --> 00:11:10.000]  這位麻風病人他安靜地說
[00:11:10.000 --> 00:11:14.000]  他說我確實是很願意去感謝的
[00:11:14.000 --> 00:11:16.000]  但是我確實在這個社會當中
[00:11:16.000 --> 00:11:17.000]  在這麼長的日子
[00:11:17.000 --> 00:11:19.000]  我都是少數人士
[00:11:19.000 --> 00:11:21.000]  我都是minority
[00:11:21.000 --> 00:11:25.000]  如今你看到這麼多個人都沒有去感謝
[00:11:25.000 --> 00:11:28.000]  我去感謝
[00:11:28.000 --> 00:11:31.000]  這個我都不想這麼做了
[00:11:31.000 --> 00:11:32.000]  過往我是minority
[00:11:32.000 --> 00:11:33.000]  是少數人士
[00:11:33.000 --> 00:11:36.000]  今日我都不想做少數人士
[00:11:36.000 --> 00:11:40.000]  既然這個社會都不流行說多謝
[00:11:40.000 --> 00:11:43.000]  既然教會都不流行說多謝
[00:11:43.000 --> 00:11:45.000]  所以無謂勉強
[00:11:45.000 --> 00:11:47.000]  無謂造作
[00:11:47.000 --> 00:11:51.000]  所以其實我的心裡是感謝的
[00:11:51.000 --> 00:11:54.000]  不過無需說出來
[00:11:54.000 --> 00:11:58.000]  無需做出來
[00:11:58.000 --> 00:12:01.000]  相對於這些回答
[00:12:01.000 --> 00:12:04.000]  撒瑪尼亞人的感謝是很特別的
[00:12:04.000 --> 00:12:06.000]  因為撒瑪尼亞人
[00:12:06.000 --> 00:12:08.000]  他有很多的原因
[00:12:08.000 --> 00:12:10.000]  是可以不需要去說多謝的
[00:12:10.000 --> 00:12:12.000]  第一方面他可以這麼說
[00:12:12.000 --> 00:12:15.000]  他說我現在趕著去見我的家人
[00:12:15.000 --> 00:12:16.000]  時間很趕急
[00:12:16.000 --> 00:12:18.000]  我沒有時間去說多謝
[00:12:18.000 --> 00:12:20.000]  所以我快點去見我的親人
[00:12:20.000 --> 00:12:21.000]  見我的家人
[00:12:21.000 --> 00:12:22.000]  我快點去見他們
[00:12:22.000 --> 00:12:24.000]  我要和他們一起
[00:12:24.000 --> 00:12:26.000]  或者撒瑪尼亞人這麼說
[00:12:26.000 --> 00:12:31.000]  他說耶穌基督是猶太人
[00:12:31.000 --> 00:12:37.000]  猶太人和我們撒瑪尼亞人是世仇
[00:12:37.000 --> 00:12:41.000]  猶太人說我們是狗
[00:12:41.000 --> 00:12:44.000]  說我們是污穢
[00:12:44.000 --> 00:12:48.000]  如果我去多謝猶太人的時候
[00:12:48.000 --> 00:12:51.000]  我們撒瑪尼亞的同胞
[00:12:51.000 --> 00:12:54.000]  他會怎麼看我
[00:12:54.000 --> 00:12:56.000]  所以在歷史背景下
[00:12:56.000 --> 00:12:59.000]  撒瑪尼亞人他有很多的原因
[00:12:59.000 --> 00:13:01.000]  是不需要去說多謝的話
[00:13:01.000 --> 00:13:05.000]  但是撒瑪尼亞人卻拋到耶穌基督那裡
[00:13:05.000 --> 00:13:07.000]  跪在耶穌基督的面前
[00:13:07.000 --> 00:13:08.000]  多謝耶穌
[00:13:08.000 --> 00:13:12.000]  跪榮耀給神
[00:13:12.000 --> 00:13:14.000]  撒瑪尼亞人所做的
[00:13:14.000 --> 00:13:17.000]  其實是揭示了一個很重要的
[00:13:17.000 --> 00:13:20.000]  屬靈的真理
[00:13:20.000 --> 00:13:23.000]  原來感謝的心
[00:13:23.000 --> 00:13:27.000]  是信心的表現
[00:13:27.000 --> 00:13:29.000]  感恩的心
[00:13:29.000 --> 00:13:34.000]  是一種信心的回應
[00:13:34.000 --> 00:13:38.000]  這個道理是可見於耶穌基督的回答
[00:13:38.000 --> 00:13:40.000]  當撒瑪尼亞人走去
[00:13:40.000 --> 00:13:43.000]  俯伏在耶穌基督的面前
[00:13:43.000 --> 00:13:44.000]  多謝耶穌
[00:13:44.000 --> 00:13:46.000]  跪榮耀給神的時候
[00:13:46.000 --> 00:13:48.000]  耶穌基督的回答是
[00:13:48.000 --> 00:13:59.000]  起來走吧,你的信救了你
[00:13:59.000 --> 00:14:02.000]  究竟是什麼意思呢
[00:14:02.000 --> 00:14:05.000]  為什麼撒瑪尼亞人多謝耶穌基督
[00:14:05.000 --> 00:14:08.000]  這個是信心的表現
[00:14:08.000 --> 00:14:13.000]  為什麼這樣是可以換來生命的得救呢
[00:14:13.000 --> 00:14:15.000]  何解呢
[00:14:15.000 --> 00:14:17.000]  第一
[00:14:17.000 --> 00:14:20.000]  當人的身體得到醫治的時候
[00:14:20.000 --> 00:14:22.000]  如果他不能復活
[00:14:22.000 --> 00:14:25.000]  得到恩典的源頭去說多謝的時候
[00:14:25.000 --> 00:14:29.000]  這表明他與恩典的源頭是有隔斷的
[00:14:29.000 --> 00:14:31.000]  一個與神的生命
[00:14:31.000 --> 00:14:34.000]  與恩典的源頭有隔斷的生命
[00:14:34.000 --> 00:14:35.000]  黏迷的生命
[00:14:35.000 --> 00:14:39.000]  這是不是一個真的救贖了的生命呢
[00:14:39.000 --> 00:14:40.000]  另一方面
[00:14:40.000 --> 00:14:42.000]  從另一個角度來看
[00:14:42.000 --> 00:14:43.000]  一個人
[00:14:43.000 --> 00:14:45.000]  他領受了神的恩典
[00:14:45.000 --> 00:14:48.000]  竟然不去向神說多謝
[00:14:48.000 --> 00:14:52.000]  這位人物是什麼樣的人物呢
[00:14:52.000 --> 00:14:54.000]  一個領受了神的恩典的人
[00:14:54.000 --> 00:14:56.000]  不去向神說多謝的話的人
[00:14:56.000 --> 00:15:01.000]  這個人是不是一個目中無神的人呢
[00:15:01.000 --> 00:15:05.000]  他是不是一個忘恩負義
[00:15:05.000 --> 00:15:10.000]  是一個對神不尊敬的人呢
[00:15:10.000 --> 00:15:15.000]  這樣的生命是不是有信心的呢
[00:15:15.000 --> 00:15:20.000]  這樣的生命是不是有靈性的呢
[00:15:20.000 --> 00:15:22.000]  相對來說
[00:15:22.000 --> 00:15:25.000]  當人願意感謝上主
[00:15:25.000 --> 00:15:27.000]  威榮耀彼神
[00:15:27.000 --> 00:15:31.000]  他就正正宣佈我是相信神的
[00:15:31.000 --> 00:15:35.000]  他正正是以神為他的主人
[00:15:35.000 --> 00:15:38.000]  所以從這個角度去明白
[00:15:38.000 --> 00:15:41.000]  原來一個人常常是對神很自然的
[00:15:41.000 --> 00:15:44.000]  自然而然的感謝主
[00:15:44.000 --> 00:15:47.000]  自然而然的感謝人
[00:15:47.000 --> 00:15:50.000]  感謝神透過人給他的恩典的時候
[00:15:50.000 --> 00:15:56.000]  這個人是一種有信心的表現
[00:15:56.000 --> 00:15:58.000]  所以原來因此
[00:15:58.000 --> 00:16:01.000]  我們見到的道理就是感恩的心
[00:16:01.000 --> 00:16:04.000]  是一個信心的表現
[00:16:04.000 --> 00:16:08.000]  這樣的人的生命是有靈性的
[00:16:08.000 --> 00:16:12.000]  這樣的人的生命是更加的完全的
[00:16:12.000 --> 00:16:14.000]  另一方面
[00:16:14.000 --> 00:16:16.000]  更加重要的
[00:16:16.000 --> 00:16:20.000]  原來當一個人能夠常常對神謝恩的時候
[00:16:20.000 --> 00:16:23.000]  他的信心
[00:16:23.000 --> 00:16:27.000]  是讓他能夠見到生命的奧秘
[00:16:27.000 --> 00:16:31.000]  他的眼睛看到的東西是更加多的
[00:16:31.000 --> 00:16:34.000]  有一位演講的朋友
[00:16:34.000 --> 00:16:39.000]  他對一班行政人員講一個講座
[00:16:39.000 --> 00:16:42.000]  在講座當中他拿了一張白紙出來
[00:16:42.000 --> 00:16:48.000]  在白紙上面有一些用墨水塗了的圖案
[00:16:48.000 --> 00:16:50.000]  於是他就問了當眾
[00:16:50.000 --> 00:16:53.000]  他說這張紙你見到什麼
[00:16:53.000 --> 00:16:55.000]  當時的人就說
[00:16:55.000 --> 00:17:00.000]  這張紙上面是有墨水的圖案
[00:17:00.000 --> 00:17:02.000]  於是這個主講的人就說
[00:17:02.000 --> 00:17:04.000]  你所見到的是對的
[00:17:04.000 --> 00:17:06.000]  但又是不對的
[00:17:06.000 --> 00:17:09.000]  因為你們常常見到的就是那個圖案
[00:17:09.000 --> 00:17:11.000]  那個墨水的地方
[00:17:11.000 --> 00:17:16.000]  你沒有見到墨水以外白色的地方
[00:17:16.000 --> 00:17:20.000]  這個例子就是說人很多時候
[00:17:20.000 --> 00:17:22.000]  人著實太多的時候
[00:17:22.000 --> 00:17:27.000]  是會看見生命當中不如意的
[00:17:27.000 --> 00:17:30.000]  生命當中不理想的地方
[00:17:30.000 --> 00:17:31.000]  見不到恩典
[00:17:31.000 --> 00:17:34.000]  見不到神很多時候有恩典
[00:17:34.000 --> 00:17:36.000]  正如在黑色的墨水以外
[00:17:36.000 --> 00:17:38.000]  原來仍然有那麼多白色的地方
[00:17:38.000 --> 00:17:40.000]  是白白的恩典
[00:17:40.000 --> 00:17:46.000]  因此來感謝上主
[00:17:46.000 --> 00:17:48.000]  當我講這個例子的時候
[00:17:48.000 --> 00:17:51.000]  我想起朱牧師
[00:17:51.000 --> 00:17:53.000]  在2010年4月7日
[00:17:53.000 --> 00:17:56.000]  9點多的時候我在神學院
[00:17:56.000 --> 00:17:58.000]  我收到一個電話
[00:17:58.000 --> 00:18:03.000]  就知道朱師母的身體狀態越來越差
[00:18:03.000 --> 00:18:05.000]  於是在早會之後
[00:18:05.000 --> 00:18:11.000]  我就前往威爾斯去探望師母
[00:18:11.000 --> 00:18:13.000]  去到醫院的時候
[00:18:13.000 --> 00:18:16.000]  見到師母在離流的階段
[00:18:16.000 --> 00:18:20.000]  牧師帶領我們一同去唱歌
[00:18:20.000 --> 00:18:22.000]  當我們唱歌的時候
[00:18:22.000 --> 00:18:24.000]  師母就平息地在這裡聽
[00:18:24.000 --> 00:18:27.000]  她閉上眼睛,眼睛打不開
[00:18:27.000 --> 00:18:29.000]  她平息地在這裡聽
[00:18:29.000 --> 00:18:32.000]  當我們停止唱歌的時候
[00:18:32.000 --> 00:18:34.000]  師母就在這裡氣喘
[00:18:34.000 --> 00:18:36.000]  很辛苦地在這裡氣喘
[00:18:36.000 --> 00:18:38.000]  當我們唱歌的時候
[00:18:38.000 --> 00:18:41.000]  她又平息地在這裡聽
[00:18:41.000 --> 00:18:44.000]  當我們不唱的時候
[00:18:44.000 --> 00:18:47.000]  她就在這裡再氣喘
[00:18:47.000 --> 00:18:51.000]  後來同工請我為師母禱告
[00:18:51.000 --> 00:18:54.000]  在禱告當中我求神
[00:18:54.000 --> 00:18:58.000]  能夠保管師母的生命
[00:18:58.000 --> 00:19:01.000]  如果師母能夠多留一些時間
[00:19:01.000 --> 00:19:02.000]  和我們一起
[00:19:02.000 --> 00:19:04.000]  這真是何等的好
[00:19:04.000 --> 00:19:07.000]  所以我為師母的生命禱告
[00:19:07.000 --> 00:19:10.000]  但另一方面,我禱告
[00:19:10.000 --> 00:19:14.000]  神啊,禰讓師母去光強
[00:19:14.000 --> 00:19:17.000]  讓師母知道禰的應許
[00:19:17.000 --> 00:19:21.000]  原來當她打開眼睛的時候
[00:19:21.000 --> 00:19:25.000]  如果她打開眼睛的時候
[00:19:25.000 --> 00:19:27.000]  她見到祂在天家的時候
[00:19:27.000 --> 00:19:30.000]  這是神的同在
[00:19:30.000 --> 00:19:33.000]  但當她打開眼睛的時候
[00:19:33.000 --> 00:19:36.000]  原來祂仍然在醫院見到我們的時候
[00:19:36.000 --> 00:19:40.000]  這也是仍然有神的同在
[00:19:40.000 --> 00:19:43.000]  當我這樣禱告的時候
[00:19:43.000 --> 00:19:48.000]  師母很安詳地回到天家
[00:19:48.000 --> 00:19:52.000]  在4月18日的安息禮拜的秩序表上寫著
[00:19:52.000 --> 00:19:55.000]  諸侯榮賢師母
[00:19:55.000 --> 00:20:02.000]  歸家感恩崇拜而至
[00:20:02.000 --> 00:20:07.000]  朱牧師用很有盼望的心情去懷念師母
[00:20:07.000 --> 00:20:10.000]  他在這裡和師母聊天
[00:20:10.000 --> 00:20:14.000]  他說了一番話,我將它記錄下來
[00:20:14.000 --> 00:20:17.000]  他說,我都怕死
[00:20:17.000 --> 00:20:20.000]  我怕窒息的死
[00:20:20.000 --> 00:20:22.000]  想到都害怕
[00:20:22.000 --> 00:20:24.000]  但在最後的兩個小時
[00:20:24.000 --> 00:20:27.000]  我抓住你的手和你聊天
[00:20:27.000 --> 00:20:31.000]  在弟兄姊妹的唱詩祈禱
[00:20:31.000 --> 00:20:34.000]  我看見你平安的離去
[00:20:34.000 --> 00:20:37.000]  我對死亡不太怕
[00:20:37.000 --> 00:20:42.000]  那種怕窒息的感覺慢慢移走了
[00:20:42.000 --> 00:20:47.000]  Nora,我很掛念你
[00:20:47.000 --> 00:20:50.000]  我知道有一天我們會在一起
[00:20:50.000 --> 00:20:53.000]  我也知道你病的時候
