
[00:00:00.000 --> 00:00:01.620]  弟兄姊妹主內 平安
[00:03:01.640 --> 00:03:04.640]  其實就是天堂的新然
[00:03:04.640 --> 00:03:06.880]  地上建立的天堂
[00:03:06.880 --> 00:03:07.920]  明白嗎
[00:03:07.920 --> 00:03:10.680]  因為伊甸園其實就是一個paradise
[00:03:10.680 --> 00:03:11.720]  就是一個樂園
[00:03:11.720 --> 00:03:13.200]  就好像天堂一樣
[00:03:13.200 --> 00:03:16.080]  上帝的原意就是這個樂園裡面
[00:03:16.080 --> 00:03:17.200]  是沒有罪惡的
[00:03:17.200 --> 00:03:19.960]  這個樂園可以和神是直接見面的
[00:03:19.960 --> 00:03:21.600]  直接溝通的
[00:03:21.600 --> 00:03:24.480]  但是人是選擇犯罪
[00:03:24.480 --> 00:03:26.600]  亞當夏娃選擇犯罪
[00:03:26.600 --> 00:03:27.920]  犯了罪之後
[00:03:27.920 --> 00:03:30.400]  我們和神的距離就遠了
[00:03:30.400 --> 00:03:34.040]  我們天和地的距離是拉遠了
[00:03:34.040 --> 00:03:35.600]  直至到有一天
[00:03:35.600 --> 00:03:37.040]  新天新地的時候
[00:03:37.040 --> 00:03:38.720]  New Heavens and New Earth
[00:03:38.720 --> 00:03:40.120]  啟示祿所說的新天新地
[00:03:40.120 --> 00:03:43.720]  再這個天與地合在一起
[00:03:43.720 --> 00:03:45.680]  我們回到上帝的角度那裡
[00:03:45.680 --> 00:03:46.960]  但是在這段時間
[00:03:46.960 --> 00:03:47.760]  我們知道
[00:03:47.760 --> 00:03:50.040]  我們在新地分得很清楚
[00:03:50.040 --> 00:03:54.280]  這個我們在長闊心的空間那裡
[00:03:54.280 --> 00:03:56.640]  我們是不可以超越
[00:03:56.640 --> 00:03:58.120]  我們是屬肉體的
[00:03:58.120 --> 00:04:00.240]  我們是屬血氣的
[00:04:00.240 --> 00:04:01.320]  不單止這樣
[00:04:01.320 --> 00:04:02.480]  新地在頭一天
[00:04:02.480 --> 00:04:03.720]  這個我上次說的
[00:04:03.720 --> 00:04:05.240]  它創造了一個第四空間出來
[00:04:05.240 --> 00:04:07.280]  就是時間
[00:04:07.280 --> 00:04:08.920]  時間就很麻煩了
[00:04:08.920 --> 00:04:09.920]  上次都說過了
[00:04:09.920 --> 00:04:11.520]  一有時間
[00:04:11.520 --> 00:04:13.280]  我們就要向前走
[00:04:13.280 --> 00:04:14.320]  一有時間
[00:04:14.320 --> 00:04:15.560]  我們有大限
[00:04:15.560 --> 00:04:17.560]  我們的生命就要結束
[00:04:17.560 --> 00:04:20.400]  之後有定了什麼時候結束
[00:04:20.400 --> 00:04:22.400]  如果沒有時間就無窮無盡
[00:04:22.400 --> 00:04:24.120]  一有時間
[00:04:24.120 --> 00:04:26.200]  七十年八十年一百歲
[00:04:26.200 --> 00:04:27.240]  長命百二歲
[00:04:27.240 --> 00:04:29.840]  就是我們開始倒數的日子
[00:04:29.840 --> 00:04:33.040]  這個時間對我們來說是不好的
[00:04:33.040 --> 00:04:34.720]  我們看看對著鏡子
[00:04:34.720 --> 00:04:36.520]  我們知道時間是多麼殘酷
[00:04:36.520 --> 00:04:38.280]  看看臉書十年前的照片
[00:04:38.280 --> 00:04:40.640]  我們知道時間是多麼殘酷
[00:04:40.640 --> 00:04:42.320]  我們很明白這件事的
[00:04:42.320 --> 00:04:43.480]  我們回想昨天的事情
[00:04:43.480 --> 00:04:44.200]  我們沒有做到
[00:04:44.200 --> 00:04:45.480]  我們很遺憾
[00:04:45.480 --> 00:04:47.920]  我們憂慮明天的事情還沒發生
[00:04:47.920 --> 00:04:49.000]  我們有很多憂慮
[00:04:49.000 --> 00:04:51.360]  因為有時間掌管了我們
[00:04:51.360 --> 00:04:54.080]  但是上帝說願意不是要我們憂慮
[00:04:54.080 --> 00:04:56.280]  上帝說有時間給你們
[00:04:56.280 --> 00:04:59.280]  是要你們積極去為主工作
[00:04:59.280 --> 00:05:00.160]  聖經說
[00:05:00.160 --> 00:05:01.040]  福音書說
[00:05:01.040 --> 00:05:03.760]  你趁著白日就要做差
[00:05:03.760 --> 00:05:06.400]  那差你們那個人的工作
[00:05:06.400 --> 00:05:07.800]  做上帝的工作
[00:05:07.800 --> 00:05:09.000]  因為黑夜來到
[00:05:09.000 --> 00:05:10.280]  你就什麼都做不了
[00:05:10.280 --> 00:05:12.560]  趁著白天我們要做事
[00:05:12.560 --> 00:05:13.880]  因為黑暗來到的時候
[00:05:13.880 --> 00:05:14.680]  我們很難做
[00:05:14.680 --> 00:05:18.160]  所以上帝就要我們愛惜光陰
[00:05:18.160 --> 00:05:20.320]  在《以忽所書》和《歌羅西書》
[00:05:20.320 --> 00:05:22.000]  都有叫我們愛惜光陰
[00:05:22.000 --> 00:05:24.720]  和合本的舊版就是愛惜光陰
[00:05:24.720 --> 00:05:27.160]  在新版、修訂版就叫做把握時機
[00:05:27.160 --> 00:05:28.680]  是更加貼切原意
[00:05:28.680 --> 00:05:30.680]  就是我們要把握這個機會
[00:05:30.680 --> 00:05:32.280]  上帝給你在地上
[00:05:32.280 --> 00:05:37.560]  30年、50年、70年、90年、100年
[00:05:37.560 --> 00:05:38.680]  不知道多長
[00:05:38.680 --> 00:05:40.320]  有些人的生命很短
[00:05:40.320 --> 00:05:42.440]  但是你要把握時機
[00:05:42.440 --> 00:05:44.880]  就是因為你不知道有什麼時候
[00:05:44.880 --> 00:05:46.400]  你才要把握時機
[00:05:46.400 --> 00:05:48.200]  是一個很簡單的定律
[00:05:48.200 --> 00:05:49.560]  但是今天我們譬如有些
[00:05:49.560 --> 00:05:50.400]  讀大學的時候
[00:05:50.400 --> 00:05:51.520]  他設定一些任務
[00:05:51.520 --> 00:05:53.560]  說明是三個星期後交的
[00:05:53.560 --> 00:05:54.800]  那我們會把握時機
[00:05:54.800 --> 00:05:55.720]  通常不會的
[00:05:55.720 --> 00:05:57.440]  是最後一天才做的
[00:05:57.440 --> 00:05:58.720]  你問那些學生、大學生
[00:05:58.720 --> 00:06:00.560]  個個都是這樣的
[00:06:00.560 --> 00:06:01.920]  但是問題就是我們的生命
[00:06:01.920 --> 00:06:03.480]  我們不知道有多長
[00:06:03.480 --> 00:06:05.400]  你不可以說有些事情我退休了
[00:06:05.400 --> 00:06:07.280]  我才去做
[00:06:07.280 --> 00:06:08.280]  是不是
[00:06:08.280 --> 00:06:09.280]  你不可以
[00:06:09.280 --> 00:06:10.680]  退了休你有沒有能力呢
[00:06:10.680 --> 00:06:12.240]  有沒有健康呢
[00:06:12.240 --> 00:06:13.240]  是不是
[00:06:13.240 --> 00:06:14.760]  你有時間
[00:06:14.760 --> 00:06:17.600]  但是你的時間可能就在床上
[00:06:17.600 --> 00:06:18.680]  多悲哀
[00:06:18.680 --> 00:06:21.120]  所以我們不一定要把握時機
[00:06:21.120 --> 00:06:23.640]  還有我們有時間就要明白一件事
[00:06:23.640 --> 00:06:25.880]  我們在世是一個過客
[00:06:25.880 --> 00:06:27.040]  寄居
[00:06:27.040 --> 00:06:27.880]  是客旅
[00:06:27.880 --> 00:06:28.920]  聖經說得很清楚
[00:06:28.920 --> 00:06:30.280]  我們是一個過客
[00:06:30.280 --> 00:06:33.040]  暫時在這裏居住
[00:06:33.040 --> 00:06:35.920]  所以我們只不過是一個旅行者
[00:06:35.920 --> 00:06:37.240]  一個四圍去
[00:06:37.240 --> 00:06:38.640]  在一個地方那裏
[00:06:38.640 --> 00:06:40.040]  最多你就去到這裏
[00:06:40.040 --> 00:06:41.320]  之前有些朋友去到蘇格蘭
[00:06:41.320 --> 00:06:42.320]  很遠是吧
[00:06:42.320 --> 00:06:43.320]  我都沒去過
[00:06:43.320 --> 00:06:44.320]  你在這裏四十年
[00:06:44.320 --> 00:06:45.320]  那你明白
[00:06:45.320 --> 00:06:47.920]  我們是一個世界旅行者
[00:06:47.920 --> 00:06:49.960]  在世界的旅行者
[00:06:49.960 --> 00:06:51.040]  世界旅行這個字
[00:06:51.040 --> 00:06:53.200]  我想起一件事就是
[00:06:53.200 --> 00:06:54.960]  你知道我很愛國的
[00:06:54.960 --> 00:06:56.240]  所以我回到香港
[00:06:56.240 --> 00:06:57.640]  我搭英航
[00:06:57.640 --> 00:07:01.600]  其實是早期沒得選擇的
[00:07:01.600 --> 00:07:02.960]  讀書的時候
[00:07:02.960 --> 00:07:04.160]  現在說很多年前
[00:07:04.160 --> 00:07:05.160]  N這麼多年前
[00:07:05.160 --> 00:07:06.480]  只有英航有飛機
[00:07:06.480 --> 00:07:08.440]  直航過來英國
[00:07:08.440 --> 00:07:12.040]  原來英航的經濟客艙英文
[00:07:12.040 --> 00:07:13.280]  不是叫economy的
[00:07:13.280 --> 00:07:14.000]  知道嗎
[00:07:14.000 --> 00:07:15.400]  economy是很便宜的
[00:07:15.400 --> 00:07:16.560]  搭economy
[00:07:16.560 --> 00:07:17.080]  是不是
[00:07:17.080 --> 00:07:18.880]  它叫world traveller
[00:07:18.880 --> 00:07:19.840]  很厲害的
[00:07:19.840 --> 00:07:20.680]  知道嗎
[00:07:20.680 --> 00:07:21.840]  它叫world traveller
[00:07:21.840 --> 00:07:22.640]  知道嗎
[00:07:22.640 --> 00:07:24.360]  所以呢
[00:07:24.360 --> 00:07:25.200]  它就是這樣解釋
[00:07:25.200 --> 00:07:26.200]  我心想
[00:07:26.200 --> 00:07:28.640]  應該譯做客旅
[00:07:28.640 --> 00:07:29.200]  是不是
[00:07:29.200 --> 00:07:30.880]  我們個個都是客旅
[00:07:30.880 --> 00:07:32.240]  我們回香港就是客旅
[00:07:32.240 --> 00:07:33.280]  我在英國就是客旅
[00:07:33.280 --> 00:07:36.600]  再西就是客旅
[00:07:36.600 --> 00:07:37.760]  到了第二天
[00:07:37.760 --> 00:07:40.080]  今天我有重點了
[00:07:40.080 --> 00:07:41.560]  就是上帝做了什麼呢
[00:07:41.560 --> 00:07:45.520]  原來第二天他開始整理一些混亂
[00:07:45.520 --> 00:07:47.520]  因為一開始的時候
[00:07:47.520 --> 00:07:48.400]  創世一章二節
[00:07:48.400 --> 00:07:50.680]  他說地是空虛混沌
[00:07:50.680 --> 00:07:52.040]  是chaos
[00:07:52.040 --> 00:07:53.120]  混亂
[00:07:53.120 --> 00:07:54.400]  那些東西沒有秩序的
[00:07:54.400 --> 00:07:55.440]  是很亂的
[00:07:55.440 --> 00:07:56.680]  沒有那麼整齊的
[00:07:56.680 --> 00:07:59.600]  上帝開始去整理這個混亂
[00:07:59.600 --> 00:08:02.760]  這就是上帝第二天所做的事
[00:08:02.760 --> 00:08:04.480]  他花了一整天時間
[00:08:04.480 --> 00:08:07.960]  去整理一些混亂的東西
[00:08:07.960 --> 00:08:09.760]  那麼到了創世記
[00:08:09.760 --> 00:08:11.360]  剛才一章六節十節
[00:08:11.360 --> 00:08:13.840]  我們唱歌也有讀到這段經文
[00:08:13.840 --> 00:08:15.320]  就是上帝說
[00:08:15.320 --> 00:08:18.480]  縱水之間有穹倉
[00:08:18.480 --> 00:08:20.480]  把水和水分開
[00:08:20.480 --> 00:08:21.720]  上帝就做了穹倉
[00:08:21.720 --> 00:08:26.400]  把穹倉以下的水和穹倉以上的水分開
[00:08:26.400 --> 00:08:27.520]  事就這樣成了
[00:08:27.520 --> 00:08:29.800]  上帝稱穹倉為天
[00:08:29.800 --> 00:08:30.920]  有晚上有早晨
[00:08:30.920 --> 00:08:31.480]  第二天
[00:08:31.480 --> 00:08:34.120]  第二天上帝花很多時間
[00:08:34.120 --> 00:08:36.880]  去做一個叫做穹倉
[00:08:36.880 --> 00:08:38.240]  什麼是穹倉呢
[00:08:38.240 --> 00:08:40.400]  穹倉我們也有一些idea
[00:08:40.400 --> 00:08:42.440]  那麼穹倉是什麼呢
[00:08:42.440 --> 00:08:43.840]  就是很虛無縹緲
[00:08:43.840 --> 00:08:44.560]  很離地
[00:08:44.560 --> 00:08:45.840]  穹倉是不是宇宙呢
[00:08:45.840 --> 00:08:47.240]  是不是太空呢
[00:08:47.240 --> 00:08:48.160]  是不是天呢
[00:08:48.160 --> 00:08:49.240]  天又是什麼呢
[00:08:49.240 --> 00:08:51.080]  我們很多時候都不明白
[00:08:51.080 --> 00:08:53.880]  那麼我嘗試看穹字怎麼解
[00:08:53.880 --> 00:08:55.440]  倉字怎麼解
[00:08:55.440 --> 00:08:57.600]  看完之後也都更加不太明白
[00:08:57.600 --> 00:08:58.200]  是不是
[00:08:58.200 --> 00:09:01.520]  我回到希伯來文
[00:09:01.520 --> 00:09:06.480]  希伯來文穹倉的字就是racquea
[00:09:06.480 --> 00:09:07.440]  racquea這個字
[00:09:07.440 --> 00:09:09.600]  我的希伯來文就不太好
[00:09:09.600 --> 00:09:10.600]  喜歡這樣讀
[00:09:10.600 --> 00:09:13.000]  不過我就照英文去拼
[00:09:13.000 --> 00:09:14.520]  就像外國人拼廣東話一樣
[00:09:14.520 --> 00:09:15.480]  你明白嗎
[00:09:15.480 --> 00:09:17.160]  那麼這裡有沒有希伯來人
[00:09:17.160 --> 00:09:18.200]  沒有 幸好沒有
[00:09:18.200 --> 00:09:19.520]  那麼你就明白
[00:09:19.520 --> 00:09:22.040]  那麼racquea這個字呢
[00:09:22.040 --> 00:09:23.240]  就是解什麼呢
[00:09:23.240 --> 00:09:24.680]  有幾個解釋
[00:09:24.680 --> 00:09:27.000]  就是希伯來文很精彩的
[00:09:27.000 --> 00:09:30.280]  它一個字可以有很多心意在一邊
[00:09:30.280 --> 00:09:33.920]  它可以解作很廣闊
[00:09:33.920 --> 00:09:35.720]  它可以解作很spread out
[00:09:35.720 --> 00:09:37.280]  就是很鋪展開的
[00:09:37.280 --> 00:09:39.440]  鋪張很展開的
[00:09:39.440 --> 00:09:42.560]  就好像你撿床換床單的時候
[00:09:42.560 --> 00:09:44.280]  一搖起床單
[00:09:44.280 --> 00:09:45.840]  鋪到床上
[00:09:45.840 --> 00:09:48.960]  就是鋪展出去的意思
[00:09:48.960 --> 00:09:51.000]  另外一個意思就是
[00:09:51.000 --> 00:09:52.240]  它是一樣東西
[00:09:52.240 --> 00:09:55.080]  是一個拱形頂的東西
[00:09:55.080 --> 00:09:56.080]  racquea
[00:09:56.080 --> 00:09:57.280]  穹倉是一個拱
[00:09:57.280 --> 00:09:58.800]  所以這個穹字呢
[00:09:58.800 --> 00:10:01.120]  這個穹不是無穹的穹
[00:10:01.120 --> 00:10:01.960]  雖然一樣讀法
[00:10:01.960 --> 00:10:03.520]  大家知道寫法是不同的
[00:10:03.520 --> 00:10:04.800]  剛才我們唱了幾首歌
[00:10:04.800 --> 00:10:06.600]  都有穹倉這個字 是不是
[00:10:06.600 --> 00:10:09.720]  穹字其實是解作拱形的意思
[00:10:09.720 --> 00:10:10.360]  一個R
[00:10:10.360 --> 00:10:11.560]  一個Vote
[00:10:11.560 --> 00:10:12.800]  就是一個Doom
[00:10:12.800 --> 00:10:16.080]  所以是一個拱頂的
[00:10:16.080 --> 00:10:17.320]  那麼摩西就說
[00:10:17.320 --> 00:10:20.080]  這個穹倉就是天
[00:10:20.080 --> 00:10:20.880]  其實不是摩西說的
[00:10:20.880 --> 00:10:22.520]  摩西照上帝所說
[00:10:22.520 --> 00:10:24.680]  他稱穹倉為天
[00:10:24.680 --> 00:10:25.320]  那麼問題就是
[00:10:25.320 --> 00:10:27.480]  這個天這個字是代表什麼呢
[00:10:27.480 --> 00:10:28.560]  之前也說過
[00:10:28.560 --> 00:10:31.400]  天有很多意思
[00:10:31.400 --> 00:10:32.840]  天你可以看到那個天
[00:10:32.840 --> 00:10:33.680]  天空
[00:10:33.680 --> 00:10:35.640]  雀仔飛過的就是天
[00:10:35.640 --> 00:10:36.720]  天可以說
[00:10:36.720 --> 00:10:38.520]  不是 我層次高一點
[00:10:38.520 --> 00:10:40.760]  我看到的天是那些星星月亮
[00:10:40.760 --> 00:10:42.280]  是外太空
[00:10:42.280 --> 00:10:44.160]  也都可以說得通
[00:10:44.160 --> 00:10:45.120]  那你就說不是
[00:10:45.120 --> 00:10:46.720]  我天是說到天國
[00:10:46.720 --> 00:10:47.760]  上帝的地方
[00:10:47.760 --> 00:10:49.560]  又不是錯
[00:10:49.560 --> 00:10:49.960]  是不是
[00:10:49.960 --> 00:10:52.400]  天有很多的解釋
[00:10:52.400 --> 00:10:54.760]  那麼就是因為
[00:10:54.760 --> 00:10:58.840]  原文的希伯來文是有幾種的解釋
[00:10:58.840 --> 00:10:59.400]  三物焉
[00:10:59.400 --> 00:11:01.320]  三物焉這個字是解作
[00:11:01.320 --> 00:11:02.000]  天
[00:11:02.000 --> 00:11:03.800]  就是這個字
[00:11:03.800 --> 00:11:04.640]  穹倉為天
[00:11:04.640 --> 00:11:06.200]  天就是三物焉
[00:11:06.200 --> 00:11:08.880]  起初神創造天地的天
[00:11:08.880 --> 00:11:10.680]  也是三物焉
[00:11:10.680 --> 00:11:12.520]  是同一個字來的
[00:11:12.520 --> 00:11:13.760]  同一個字的根
[00:11:13.760 --> 00:11:14.800]  那麼
[00:11:14.800 --> 00:11:18.400]  你在那些舊的英文翻譯
[00:11:18.400 --> 00:11:19.520]  KJV的那些
[00:11:19.520 --> 00:11:21.000]  就是英皇御准版本
[00:11:21.000 --> 00:11:23.240]  就是在十六世紀那本版本
[00:11:23.240 --> 00:11:25.080]  第一本英文聖經的時候
[00:11:25.080 --> 00:11:27.600]  他翻譯就是Heavens
[00:11:27.600 --> 00:11:28.680]  就是
[00:11:28.680 --> 00:11:31.080]  起初神創造天地當然是Heavens
[00:11:31.080 --> 00:11:33.720]  他說這個穹倉就是Heavens
[00:11:33.720 --> 00:11:34.720]  但是後來人們就說
[00:11:34.720 --> 00:11:37.160]  上帝做Heavens就做了
[00:11:37.160 --> 00:11:39.280]  為什麼現在又說天又是Heavens
[00:11:39.280 --> 00:11:40.960]  那麼不如叫做Sky
[00:11:40.960 --> 00:11:41.720]  所以呢
[00:11:41.720 --> 00:11:44.480]  在新的譯本裡面
[00:11:44.480 --> 00:11:46.360]  就是國際新譯本
[00:11:46.360 --> 00:11:47.120]  NIV
[00:11:47.120 --> 00:11:51.160]  NRSV就是新標準修訂版
[00:11:51.160 --> 00:11:53.120]  就是神學家很多讀這本的
[00:11:53.120 --> 00:11:55.680]  就是叫做Sky
[00:11:55.680 --> 00:11:57.000]  那麼你說哪樣才對呢
[00:11:57.000 --> 00:11:58.120]  其實三樣都一樣
[00:11:58.120 --> 00:11:59.400]  其實一樣都對的
[00:11:59.400 --> 00:12:00.920]  為什麼呢
[00:12:00.920 --> 00:12:03.600]  因為猶太人的天的觀念
[00:12:03.600 --> 00:12:06.880]  Heavens觀念是有很多層的
[00:12:06.880 --> 00:12:08.280]  我們中國人就
[00:12:08.280 --> 00:12:09.240]  低層次一點
[00:12:09.240 --> 00:12:11.800]  我們地獄有十八層是不是
[00:12:11.800 --> 00:12:13.200]  但是天我們沒有想過
[00:12:13.200 --> 00:12:15.240]  真的有多少層是不是
[00:12:15.240 --> 00:12:16.680]  因為天就是天
[00:12:16.680 --> 00:12:18.200]  但是地獄可以十八層的
[00:12:18.200 --> 00:12:20.080]  所以其實我們很灰的
[00:12:20.080 --> 00:12:21.080]  有什麼信仰呢
[00:12:21.080 --> 00:12:23.040]  其實我們人是很灰的
[00:12:23.040 --> 00:12:24.040]  但是我們信主的不是
[00:12:24.040 --> 00:12:24.880]  我們不要想地獄
[00:12:24.880 --> 00:12:25.760]  我們不會去地獄
[00:12:25.760 --> 00:12:26.760]  我們去天
[00:12:26.760 --> 00:12:28.920]  我們去哪一層呢
[00:12:28.920 --> 00:12:30.360]  那麼就說明天
[00:12:30.360 --> 00:12:32.200]  因為有天機的
[00:12:32.200 --> 00:12:34.880]  保羅有一次把天機說出來
[00:12:34.880 --> 00:12:36.520]  哥倫多後書十二章二節
[00:12:36.520 --> 00:12:38.840]  大家不知道記不記得
[00:12:38.840 --> 00:12:39.760]  保羅說
[00:12:39.760 --> 00:12:43.560]  我認識一個在基督裡的人
[00:12:43.560 --> 00:12:45.240]  保羅有一個朋友
[00:12:45.240 --> 00:12:47.360]  那麼就
[00:12:47.360 --> 00:12:49.320]  有些學者說
[00:12:49.320 --> 00:12:50.440]  不是保羅的朋友
[00:12:50.440 --> 00:12:51.800]  是保羅自己
[00:12:51.800 --> 00:12:54.920]  不過他謙虛不想說得這麼盡
[00:12:54.920 --> 00:12:55.720]  等於就是
[00:12:55.720 --> 00:12:57.000]  有些人問我醫學的東西
[00:12:57.000 --> 00:12:58.120]  其實他自己有什麼問題
[00:12:58.120 --> 00:12:59.760]  我朋友問
[00:12:59.760 --> 00:13:00.520]  一樣你不明白
[00:13:00.520 --> 00:13:01.920]  就是他不會說自己出來
[00:13:01.920 --> 00:13:03.520]  他是朋友問
[00:13:03.520 --> 00:13:03.920]  OK
[00:13:03.920 --> 00:13:04.960]  那麼就
[00:13:04.960 --> 00:13:06.600]  保羅也都說
[00:13:06.600 --> 00:13:09.560]  他認識基督裡的人
[00:13:09.560 --> 00:13:10.720]  他在十四年前
[00:13:10.720 --> 00:13:13.400]  被提到第三層天上去
[00:13:13.400 --> 00:13:14.560]  哇 三層天
[00:13:14.560 --> 00:13:16.360]  起碼三層
[00:13:16.360 --> 00:13:17.160]  不知道有沒有第四層
[00:13:17.160 --> 00:13:17.920]  沒有說
[00:13:17.920 --> 00:13:20.120]  總之他這個朋友
[00:13:20.120 --> 00:13:25.000]  被十四年前提到去第三層天上去
[00:13:25.000 --> 00:13:26.480]  怎麼提
[00:13:26.480 --> 00:13:28.560]  他說或在身內我不知道
[00:13:28.560 --> 00:13:30.720]  或在身外我也不知道
[00:13:30.720 --> 00:13:32.800]  只有上帝知道
[00:13:32.800 --> 00:13:34.960]  就是可能是他整個肉身
[00:13:34.960 --> 00:13:37.040]  被提到去第三層天
[00:13:37.040 --> 00:13:38.720]  也都可能是他的意識
[00:13:38.720 --> 00:13:39.680]  他的mind
[00:13:39.680 --> 00:13:40.520]  他的靈
[00:13:40.520 --> 00:13:41.880]  就是他可能是在睡覺
[00:13:41.880 --> 00:13:42.640]  有個夢
