
[00:00:00.000 --> 00:00:03.720]  我們繼續來跟大家思想
[00:08:30.680 --> 00:08:33.160]  他說在我們的行業那裏
[00:08:33.160 --> 00:08:35.600]  我們每天都要講大話的
[00:08:35.600 --> 00:08:39.960]  每天都要做些不誠實的事
[00:08:39.960 --> 00:08:41.360]  有些行業
[00:08:41.360 --> 00:08:44.000]  其實很多行業都是這樣
[00:08:44.000 --> 00:08:46.960]  要講大話、不誠實、騙人
[00:08:46.960 --> 00:08:48.720]  然後才能賺到錢
[00:08:48.720 --> 00:08:51.200]  如果你誠誠實實做生意
[00:08:51.200 --> 00:08:52.720]  很難賺錢
[00:08:52.720 --> 00:08:55.000]  或者誠誠實實做人
[00:08:55.000 --> 00:08:56.560]  做決定的時候
[00:08:56.560 --> 00:08:57.960]  賺的錢很少
[00:08:57.960 --> 00:08:59.080]  你要賺多些錢嗎?
[00:08:59.080 --> 00:09:01.400]  賺大錢嗎?
[00:09:01.400 --> 00:09:06.200]  你要做多些不誠實的決定
[00:09:06.200 --> 00:09:10.440]  所以你想想在你每天的生活裏面
[00:09:10.440 --> 00:09:11.600]  真的一睜大眼
[00:09:11.600 --> 00:09:16.800]  你要做有道德關係的決定
[00:09:16.800 --> 00:09:17.840]  所以我時時說
[00:09:17.840 --> 00:09:23.640]  如果你帶一個小寶在袋子裏
[00:09:23.640 --> 00:09:26.480]  每天寫下你做了多少
[00:09:26.480 --> 00:09:28.240]  和道德有關的決定
[00:09:28.240 --> 00:09:29.400]  你會發現
[00:09:29.400 --> 00:09:35.440]  真的我們每天做不知幾百、幾千個
[00:09:35.440 --> 00:09:37.960]  和道德有關係的決定
[00:09:37.960 --> 00:09:40.560]  第一個決定我們做的就是
[00:09:40.560 --> 00:09:42.320]  一睜大眼
[00:09:42.320 --> 00:09:44.920]  我需要現在起身嗎?
[00:09:44.920 --> 00:09:47.520]  那也是一個道德的決定
[00:09:47.520 --> 00:09:48.720]  你遲起身的時候
[00:09:48.720 --> 00:09:50.720]  你沒有時間靈脩
[00:09:50.720 --> 00:09:52.840]  你遲起身的時候
[00:09:52.840 --> 00:09:54.560]  你有很多應該做的事情
[00:09:54.560 --> 00:09:56.120]  你做不到
[00:09:56.120 --> 00:09:58.080]  所以應不應該現在起身
[00:09:58.080 --> 00:10:00.520]  那也是一個道德的決定
[00:10:00.520 --> 00:10:02.280]  然後我們一連串的
[00:10:02.280 --> 00:10:05.720]  在我們生活裏面做很多道德的決定
[00:10:05.720 --> 00:10:08.920]  這些道德是非對錯的決定
[00:10:08.920 --> 00:10:11.200]  我們每天累積起來的時候
[00:10:11.200 --> 00:10:14.400]  成爲一種生活的習慣
[00:10:14.400 --> 00:10:15.600]  好像那個弟兄說
[00:10:15.600 --> 00:10:17.160]  在他的行業裏面
[00:10:17.160 --> 00:10:21.120]  累積起來的生活習慣就是要撒謊
[00:10:21.120 --> 00:10:23.280]  要騙人
[00:10:23.280 --> 00:10:28.480]  做一些不誠實的數字來做報告
[00:10:28.480 --> 00:10:31.120]  成爲一種生活上的習慣
[00:10:31.120 --> 00:10:35.560]  這個習慣性自然慢慢形成一個
[00:10:35.560 --> 00:10:38.440]  只會撒謊的品格
[00:10:38.440 --> 00:10:41.480]  一個不誠實的品格
[00:10:41.480 --> 00:10:43.520]  所以我要常常檢討
[00:10:43.520 --> 00:10:46.080]  我們每天所做的
[00:10:46.080 --> 00:10:51.640]  在生活上無數的道德的抉擇
[00:10:51.640 --> 00:10:57.400]  這裏說到誠實的品格
[00:10:57.400 --> 00:11:01.920]  想大家留意的是在原文的字根那裏
[00:11:01.920 --> 00:11:05.840]  希臘文的字根那裏有兩個字
[00:11:05.840 --> 00:11:08.720]  是幫助我們明白保祿究竟在說
[00:11:08.720 --> 00:11:11.960]  什麼是一個成熟的生命呢?
[00:11:11.960 --> 00:11:17.920]  這兩個字的字根
[00:11:17.920 --> 00:11:21.680]  就是太陽和檢查
[00:11:21.680 --> 00:11:24.040]  太陽和檢查有什麼關係呢?
[00:11:24.040 --> 00:11:29.840]  我想這個用字保祿就想到
[00:11:29.840 --> 00:11:34.560]  很多時候,很多東西你不夠光的時候
[00:11:34.560 --> 00:11:37.480]  蒙查查的時候
[00:11:37.480 --> 00:11:40.120]  你都不知道它是乾淨還是污糟的
[00:11:40.120 --> 00:11:42.200]  你穿衣服穿了很多天
[00:11:42.200 --> 00:11:46.080]  你都沒有見到太陽光過生活
[00:11:46.080 --> 00:11:48.040]  那件衣服你自己看一下
[00:11:48.040 --> 00:11:51.560]  也很乾淨,也沒有污糟
[00:11:51.560 --> 00:11:53.800]  當你有太陽光的時候
[00:11:53.800 --> 00:11:57.000]  將那件衣服拿起來
[00:11:57.000 --> 00:12:00.760]  在太陽光線的照射之下
[00:12:00.760 --> 00:12:04.240]  一照射的時候,一檢查的時候
[00:12:04.240 --> 00:12:06.520]  原來這件衣服是那麼污糟的
[00:12:06.520 --> 00:12:08.000]  早就應該洗了
[00:12:08.000 --> 00:12:11.040]  只不過是沒有陽光看不清楚
[00:12:11.040 --> 00:12:14.040]  沒有經過太陽光的檢查
[00:12:14.040 --> 00:12:17.200]  才知道那件衣服是那麼污糟的
[00:12:17.200 --> 00:12:19.920]  原來保祿的用字
[00:12:19.920 --> 00:12:22.920]  有這樣一種的用意在這裏
[00:12:22.920 --> 00:12:24.240]  這個意思就是說
[00:12:24.240 --> 00:12:28.800]  一個誠實無過的生命
[00:12:28.800 --> 00:12:30.880]  一個土鼠起羽的品格
[00:12:30.880 --> 00:12:33.240]  沒有愛心的品格
[00:12:33.240 --> 00:12:37.600]  是一個經得起考驗的品格
[00:12:37.600 --> 00:12:40.760]  如果不經得起太陽光
[00:12:40.760 --> 00:12:43.880]  那個照射的檢查
[00:12:43.880 --> 00:12:45.800]  那個考驗
[00:12:45.800 --> 00:12:48.520]  你不知道是不是真的乾淨
[00:12:48.520 --> 00:12:53.080]  你經過太陽光線的檢查
[00:12:53.080 --> 00:12:56.200]  原來那件衣服是那麼污糟的
[00:12:56.200 --> 00:12:58.360]  你要拿去洗
[00:12:58.360 --> 00:13:00.200]  所以這個誠實無過
[00:13:00.200 --> 00:13:04.840]  就是經得起考驗的一種生命
[00:13:04.840 --> 00:13:07.680]  因爲經得起考驗的生命
[00:13:07.680 --> 00:13:10.880]  在聖經裏面我們看到
[00:13:10.880 --> 00:13:12.480]  是最重要的
[00:13:12.480 --> 00:13:18.080]  神在我們生命上的那種考驗
[00:13:18.080 --> 00:13:20.560]  譬如在舊約聖經裏面
[00:13:20.560 --> 00:13:24.640]  一個最能夠在這方面幫助我們的生命
[00:13:24.640 --> 00:13:27.680]  就是阿伯拉罕的生命
[00:13:27.680 --> 00:13:30.320]  在《創世紀》22章講到
[00:13:30.320 --> 00:13:35.320]  神要考驗阿伯拉罕的信心
[00:13:35.320 --> 00:13:38.960]  所以吩咐他將他當時獨一的義子
[00:13:38.960 --> 00:13:40.120]  這個義煞
[00:13:40.120 --> 00:13:41.800]  帶到山上去
[00:13:41.800 --> 00:13:44.080]  獻祭給神
[00:13:44.080 --> 00:13:48.080]  如果我們是阿伯拉罕的時候
[00:13:48.080 --> 00:13:50.360]  一定有很多的疑問
[00:13:50.360 --> 00:13:53.360]  對神有很多的質疑
[00:13:53.360 --> 00:13:54.480]  你有教導我們
[00:13:54.480 --> 00:13:57.360]  你不可以將人來獻祭
[00:13:57.360 --> 00:13:59.520]  只是獻祭身
[00:13:59.520 --> 00:14:01.040]  那爲何你現在要
[00:14:01.040 --> 00:14:03.280]  我甚至將不單止將一個人
[00:14:03.280 --> 00:14:05.440]  而是我親生的義子
[00:14:05.440 --> 00:14:07.640]  獨一的義子
[00:14:07.640 --> 00:14:10.640]  來到廁所獻祭給你呢?
[00:14:10.640 --> 00:14:12.120]  我們有很多這些問題
[00:14:12.120 --> 00:14:16.160]  但這些是從你而來的命令
[00:14:16.160 --> 00:14:18.320]  有很多的質疑
[00:14:18.320 --> 00:14:20.040]  我們看到阿伯拉罕
[00:14:20.040 --> 00:14:23.240]  一個經得起考驗的信心的生命
[00:14:23.240 --> 00:14:25.560]  一個信服的生命
[00:14:25.560 --> 00:14:29.200]  信靠信服在聖經裏面分開的
[00:14:29.200 --> 00:14:30.480]  一個信心的生命
[00:14:30.480 --> 00:14:33.320]  經得起考驗的生命
[00:14:33.320 --> 00:14:35.720]  當神吩咐的時候
[00:14:35.720 --> 00:14:37.840]  我們毫無疑問地照着
[00:14:37.840 --> 00:14:40.240]  我們清楚從神所領受的
[00:14:40.240 --> 00:14:42.120]  我們去做
[00:14:42.120 --> 00:14:44.360]  他就帶着兒子到山上
[00:14:44.360 --> 00:14:48.280]  兒子去到山上都會問
[00:14:48.280 --> 00:14:51.280]  什麼都有了
[00:14:51.280 --> 00:14:53.920]  但是祭神在哪裏呢?
[00:14:53.920 --> 00:14:56.040]  阿伯拉罕只能夠回答他兒子
[00:14:56.040 --> 00:14:58.200]  神會預備
[00:14:58.200 --> 00:15:02.160]  他真的一切預備好的時候
[00:15:02.160 --> 00:15:05.160]  就一刀要斬下去的時候
[00:15:05.160 --> 00:15:12.000]  神就說停止那裏有獻祭的羔羊
[00:15:12.000 --> 00:15:14.160]  這是神給他的考驗
[00:15:14.160 --> 00:15:18.760]  但是他照着祝神所吩咐的
[00:15:18.760 --> 00:15:21.760]  合理不合理這個他都不理了
[00:15:21.760 --> 00:15:23.280]  我清楚是神吩咐
[00:15:23.280 --> 00:15:25.720]  我就去做
[00:15:25.720 --> 00:15:29.320]  經得起考驗的生命
[00:15:29.320 --> 00:15:33.280]  所以神能夠大大地使用他
[00:15:33.280 --> 00:15:37.680]  若失能夠從一個坐監的人
[00:15:37.680 --> 00:15:41.520]  變成一個全國的首長
[00:15:41.520 --> 00:15:45.240]  本地整個埃及國家
[00:15:45.240 --> 00:15:49.760]  因爲他是一個經得起考驗的生命
[00:15:49.760 --> 00:15:51.960]  他沒有說我這麼辛苦
[00:15:51.960 --> 00:15:57.080]  可以做到波提伐屋企的管家
[00:15:57.080 --> 00:16:01.520]  說一句大話或者騙騙老闆
[00:16:01.520 --> 00:16:09.240]  我就可以很順利地繼續做管家
[00:16:09.240 --> 00:16:12.520]  繼續在這個地方發達
[00:16:12.520 --> 00:16:14.720]  他沒有這樣想
[00:16:14.720 --> 00:16:16.040]  他經得起考驗
[00:16:16.040 --> 00:16:18.920]  要坐監就坐監
[00:16:18.920 --> 00:16:20.400]  我遵行神的旨意
[00:16:20.400 --> 00:16:24.040]  做下父神心意的事情
[00:16:24.040 --> 00:16:26.880]  我一定要這樣做
[00:16:26.880 --> 00:16:31.240]  這個就是經得起考驗的生命
[00:16:31.240 --> 00:16:35.320]  很多年前有個弟兄在我們中間聚會
[00:16:35.320 --> 00:16:39.840]  現在他已經早就移民去了其他地方
[00:16:39.840 --> 00:16:40.960]  有一次他走來問我
[00:16:40.960 --> 00:16:47.240]  牧師有份很好的工作要我去做
[00:16:47.240 --> 00:16:48.240]  我掙扎了很久
[00:16:48.240 --> 00:16:50.640]  不知道應不應該去做
[00:16:50.640 --> 00:16:53.880]  這份工作比現在的工作好很多
[00:16:53.880 --> 00:16:55.880]  讓我賺很多錢
[00:16:55.880 --> 00:17:00.800]  就在馬會那裏做一個行政總裁
[00:17:00.800 --> 00:17:02.520]  我應不應該去呢
[00:17:02.520 --> 00:17:05.000]  我都在掙扎
[00:17:05.000 --> 00:17:07.440]  我最緊要是你問一下自己
[00:17:07.440 --> 00:17:08.440]  將來我的兒子
[00:17:08.440 --> 00:17:10.520]  他的兒子當時還是很小
[00:17:10.520 --> 00:17:11.480]  什麼都不懂
[00:17:11.480 --> 00:17:13.080]  你的兒子長大的時候
[00:17:13.080 --> 00:17:16.600]  你如何解釋給他知道
[00:17:16.600 --> 00:17:20.000]  你在做什麼工作
[00:17:20.000 --> 00:17:21.400]  所以他回去想了之後
[00:17:21.400 --> 00:17:24.560]  就說他拒絕了這份工作
[00:17:24.560 --> 00:17:25.640]  一份很好
[00:17:25.640 --> 00:17:27.880]  賺很多錢的工作
[00:17:27.880 --> 00:17:30.280]  他覺得他不應該做
[00:17:30.280 --> 00:17:32.880]  終於他的生命是經得起考驗
[00:17:32.880 --> 00:17:35.440]  他能夠放下一份
[00:17:35.440 --> 00:17:37.200]  賺那麼多錢的工作
[00:17:37.200 --> 00:17:39.440]  他不去做
[00:17:39.440 --> 00:17:43.680]  我們爲這樣的生命感謝神
[00:17:43.680 --> 00:17:45.600]  一個經得起考驗的生命
[00:17:45.600 --> 00:17:48.560]  經得起什麼樣的考驗呢
[00:17:48.560 --> 00:17:50.680]  很多時候聖經給人
[00:17:50.680 --> 00:17:54.760]  在生命在愛心上的考驗
[00:17:54.760 --> 00:17:57.800]  是痛苦一些的困難
[00:17:57.800 --> 00:18:02.320]  經得起痛苦困難的
[00:18:02.320 --> 00:18:06.560]  那種的考驗
[00:18:06.560 --> 00:18:08.640]  一個人要成材
[00:18:08.640 --> 00:18:10.600]  能夠被神使用得着
[00:18:10.600 --> 00:18:11.600]  那個品格
[00:18:11.600 --> 00:18:14.960]  神最重要的體驗是品格
[00:18:14.960 --> 00:18:17.840]  而那種品格是經得起考驗的
[00:18:17.840 --> 00:18:22.840]  特別是苦難、困難、逆境
[00:18:22.840 --> 00:18:24.760]  那種的考驗
[00:18:24.760 --> 00:18:25.920]  究竟我們的生命
[00:18:25.920 --> 00:18:30.400]  是不是經得起逆境困難
[00:18:30.400 --> 00:18:32.840]  那種的考驗呢
[00:18:32.840 --> 00:18:35.360]  這個是重要的
[00:18:35.360 --> 00:18:38.400]  很多時候在逆境困難裏面
[00:18:38.400 --> 00:18:41.920]  我們是愁眉苦臉
[00:18:41.920 --> 00:18:44.120]  神看我那麼好
[00:18:44.120 --> 00:18:45.840]  我時時返教會
[00:18:45.840 --> 00:18:47.280]  我日日讀聖經
[00:18:47.280 --> 00:18:51.000]  但爲什麼你讓那種苦難淋到我呢
[00:18:51.000 --> 00:18:52.120]  讓我在職業上
[00:18:52.120 --> 00:18:53.120]  或者家庭上
[00:18:53.120 --> 00:18:55.440]  或者夫妻的關係上
[00:18:55.440 --> 00:18:59.200]  經歷那麼多的磨鍊
[00:18:59.200 --> 00:19:00.960]  覺得你很痛苦
[00:19:00.960 --> 00:19:02.880]  神不應該將這些痛苦困難
[00:19:02.880 --> 00:19:04.360]  加在我們的身上
[00:19:04.360 --> 00:19:05.840]  但我們不知道
[00:19:05.840 --> 00:19:08.200]  如果生命要能夠被神
[00:19:08.200 --> 00:19:09.760]  真是使用得着
[00:19:09.760 --> 00:19:12.400]  能夠榮耀神的
[00:19:12.400 --> 00:19:16.160]  必須經過痛苦、困難
[00:19:16.160 --> 00:19:18.160]  那種的考驗
[00:19:18.160 --> 00:19:21.320]  就好像一個運動員
[00:19:21.320 --> 00:19:26.480]  你說他在奧運會那裏
[00:19:26.480 --> 00:19:28.120]  只是跑一分鐘
[00:19:28.120 --> 00:19:29.800]  不夠一分鐘
[00:19:29.800 --> 00:19:31.720]  拿一個金牌
