
[00:00:00.000 --> 00:00:02.520]  所以今天我們講這個題目是講到
[00:03:07.920 --> 00:03:10.440]  不過內容一般般
[00:03:10.440 --> 00:03:13.280]  盒子比內容漂亮很多
[00:03:13.280 --> 00:03:14.360]  有沒有買過?
[00:03:14.360 --> 00:03:15.480]  有沒有買過這樣的月餅?
[00:03:15.480 --> 00:03:16.800]  很棒
[00:03:16.800 --> 00:03:18.000]  一開很失望
[00:03:18.000 --> 00:03:19.560]  一吃就更加失望
[00:03:19.560 --> 00:03:21.960]  不像以前的月餅
[00:03:21.960 --> 00:03:23.560]  盒子很漂亮
[00:03:23.560 --> 00:03:25.880]  比以前的盒子漂亮
[00:03:25.880 --> 00:03:28.600]  但是沒有內容
[00:03:28.600 --> 00:03:31.920]  information(資訊)
[00:03:31.920 --> 00:03:34.280]  但沒有 message(訊息)
[00:03:34.280 --> 00:03:35.600]  是不是?
[00:03:35.600 --> 00:03:36.560]  有很多 information(資訊)
[00:03:36.560 --> 00:03:38.120]  但是沒有 message(訊息)
[00:03:38.120 --> 00:03:40.520]  有些人看了很多聖經
[00:03:40.520 --> 00:03:41.880]  有很多 information(資訊)
[00:03:41.880 --> 00:03:44.080]  但是不知道神當天說什麼
[00:03:44.080 --> 00:03:45.200]  有 information(資訊)
[00:03:45.200 --> 00:03:46.480]  你可能今天聽了很多道
[00:03:46.480 --> 00:03:47.960]  聽了很多資訊
[00:03:47.960 --> 00:03:50.200]  但是你不知道那個 message(訊息)是什麼
[00:03:50.200 --> 00:03:53.640]  不知道神給你什麼說話
[00:03:53.640 --> 00:03:56.000]  好像那些夫婦的關係
[00:03:56.000 --> 00:03:57.440]  經常聽到太太說話
[00:03:57.440 --> 00:03:58.480]  很多 information(資訊)
[00:03:58.480 --> 00:04:01.760]  但是不知道說什麼
[00:04:01.760 --> 00:04:05.720]  no message(訊息)
[00:04:05.720 --> 00:04:07.680]  sound but no music(聲音但沒有音樂)
[00:04:07.680 --> 00:04:09.360]  很多聲音
[00:04:09.360 --> 00:04:11.360]  music 是一個感人
[00:04:11.360 --> 00:04:13.200]  music is movement(音樂是動作)
[00:04:13.200 --> 00:04:15.320]  但是那個 music(音樂)是不出來的
[00:04:15.320 --> 00:04:16.040]  有 sound(聲音)
[00:04:16.040 --> 00:04:17.360]  但是沒有 music(音樂)
[00:04:17.360 --> 00:04:19.680]  感動不到我們的心
[00:04:19.680 --> 00:04:20.800]  有 living(生活)
[00:04:20.800 --> 00:04:21.480]  有生活
[00:04:21.480 --> 00:04:23.080]  但是沒有生命
[00:04:23.080 --> 00:04:26.200]  這是今天現代人最痛苦的事情
[00:04:26.200 --> 00:04:27.840]  你生活很好
[00:04:27.840 --> 00:04:28.680]  earn your living(賺你的生活)
[00:04:28.680 --> 00:04:29.760]  我的英文是什麼?
[00:04:29.760 --> 00:04:32.200]  怎樣去賺你的生活
[00:04:32.200 --> 00:04:33.880]  但是從來沒有感覺
[00:04:33.880 --> 00:04:35.880]  看到我們的 life(生命)是什麼
[00:04:35.880 --> 00:04:39.400]  耶穌說我們叫養得生命
[00:04:39.400 --> 00:04:40.760]  不是得生活
[00:04:40.760 --> 00:04:43.080]  並且得得更豐盛
[00:04:43.080 --> 00:04:45.240]  有沒有一個豐盛的生命呢?
[00:04:45.240 --> 00:04:47.000]  但是我們搞錯了
[00:04:47.000 --> 00:04:48.240]  豐盛的生活
[00:04:48.240 --> 00:04:50.560]  就以為豐盛的生命
[00:04:50.560 --> 00:04:51.480]  不是的
[00:04:51.480 --> 00:04:52.600]  我記得有一次
[00:04:52.600 --> 00:04:54.040]  我們十多歲的時候
[00:04:54.040 --> 00:04:55.880]  我們有一些團友一起吃飯
[00:04:55.880 --> 00:04:58.960]  其中一個團友家裡很有錢的
[00:04:58.960 --> 00:05:00.800]  我們去他家裡吃飯
[00:05:00.800 --> 00:05:01.440]  我們去完之後
[00:05:01.440 --> 00:05:03.200]  我以後都不去吃了
[00:05:03.200 --> 00:05:04.040]  他說你有很多菜
[00:05:04.040 --> 00:05:06.400]  但是沒有東西吃的
[00:05:06.400 --> 00:05:07.440]  知不知道你聽到沒有
[00:05:07.440 --> 00:05:08.360]  很多菜
[00:05:08.360 --> 00:05:09.200]  為什麼呢?
[00:05:09.200 --> 00:05:11.040]  他的工人幫他盛飯
[00:05:11.040 --> 00:05:12.760]  幾乎幫他擦嘴巴
[00:05:12.760 --> 00:05:15.280]  你吃得很不安心的
[00:05:15.280 --> 00:05:15.920]  第二
[00:05:15.920 --> 00:05:18.520]  就是那些菜是很尖很小的
[00:05:18.520 --> 00:05:21.560]  雞田雞腳
[00:05:21.560 --> 00:05:23.520]  響螺片
[00:05:23.520 --> 00:05:24.600]  很少東西吃的
[00:05:24.600 --> 00:05:27.520]  但是那碟子很大
[00:05:27.520 --> 00:05:29.200]  我們知道
[00:05:29.200 --> 00:05:31.840]  真的沒有生命在裡面
[00:05:31.840 --> 00:05:33.920]  就是說不知道為什麼
[00:05:33.920 --> 00:05:35.440]  我們人生裡面
[00:05:35.440 --> 00:05:37.440]  只是追求一些外面的事
[00:05:37.440 --> 00:05:39.400]  好像剛才說的卡通片
[00:05:39.400 --> 00:05:42.200]  看到外面很多的東西
[00:05:42.200 --> 00:05:45.040]  我們人生裡面要鞏固
[00:05:45.040 --> 00:05:45.920]  不倒翁
[00:05:45.920 --> 00:05:49.040]  是說我們內在的生命是怎麼樣的
[00:05:49.040 --> 00:05:52.160]  究竟我們從神的關係是怎麼樣的呢?
[00:05:52.160 --> 00:05:53.760]  其實這個世界
[00:05:53.760 --> 00:05:56.960]  可以說是一個很大的騙局
[00:05:56.960 --> 00:06:00.800]  有些朋友在股票行工作的話
[00:06:00.800 --> 00:06:04.240]  其實股票市場就像一個大騙局一樣
[00:06:04.240 --> 00:06:06.320]  我們前幾年試過
[00:06:06.320 --> 00:06:10.640]  我們的泡沫爆了
[00:06:10.640 --> 00:06:12.080]  很多人在夢裡
[00:06:12.080 --> 00:06:15.680]  包括那些銀行家在夢裡
[00:06:15.680 --> 00:06:17.040]  正在爆
[00:06:17.040 --> 00:06:18.400]  一個很大的騙局
[00:06:18.400 --> 00:06:19.600]  金錢很大的騙局
[00:06:19.600 --> 00:06:23.040]  而聖經裡面說魔鬼是什麼呢?
[00:06:23.040 --> 00:06:24.080]  是騙者
[00:06:24.080 --> 00:06:25.520]  欺騙者
[00:06:25.520 --> 00:06:27.600]  魔鬼最喜歡騙我們
[00:06:27.600 --> 00:06:28.880]  用什麼來騙我們呢?
[00:06:28.880 --> 00:06:30.560]  非真非假
[00:06:30.560 --> 00:06:33.440]  用一些外面的形式來騙我們
[00:06:33.440 --> 00:06:35.760]  我們只要注意外面沒有內涵
[00:06:35.760 --> 00:06:37.680]  我們就是受騙
[00:06:37.680 --> 00:06:41.040]  人生裡面我們很容易受到很多困惑
[00:06:41.040 --> 00:06:42.480]  很容易受騙
[00:06:42.480 --> 00:06:47.280]  而很多人喜歡在騙局當中
[00:06:47.280 --> 00:06:50.240]  你不想走出來
[00:06:50.240 --> 00:06:51.200]  繼續在那裡
[00:06:51.200 --> 00:06:52.880]  好像吸毒的人
[00:06:52.880 --> 00:06:55.040]  知道在騙局當中
[00:06:55.040 --> 00:06:57.600]  他知道暫時罵他沒用
[00:06:57.600 --> 00:06:59.360]  但他卻走不出來
[00:06:59.360 --> 00:07:02.320]  騙局的勢很大
[00:07:02.320 --> 00:07:03.760]  走不出來
[00:07:03.760 --> 00:07:05.840]  所以我今天要求主幫助我們
[00:07:05.840 --> 00:07:08.080]  有四方面跟大家分享
[00:07:08.080 --> 00:07:11.600]  第一方面就是我們要真認識基督
[00:07:11.600 --> 00:07:12.640]  這是第一方面
[00:07:12.640 --> 00:07:13.920]  要真認識基督
[00:07:13.920 --> 00:07:15.040]  第二方面
[00:07:15.040 --> 00:07:16.560]  我們要真什麼呢?
[00:07:16.560 --> 00:07:22.080]  我們要真的有成長
[00:07:22.080 --> 00:07:26.080]  我們真的有敬拜
[00:07:26.080 --> 00:07:27.440]  尊崇主的名
[00:07:27.440 --> 00:07:29.600]  第三方面是真正有生長
[00:07:29.600 --> 00:07:31.840]  後面是真的快樂
[00:07:31.840 --> 00:07:33.920]  這四個「真」字在當中
[00:07:33.920 --> 00:07:36.240]  我們稍後可以慢慢思想
[00:07:36.240 --> 00:07:40.240]  真認識基督
[00:07:40.240 --> 00:07:43.040]  《哥羅西書》第二章第十六節說
[00:07:43.040 --> 00:07:46.640]  「所以不要讓人因著飲食節其月朔
[00:07:46.640 --> 00:07:48.560]  安息日批評你們
[00:07:48.560 --> 00:07:51.280]  這些不過是將來事的影子
[00:07:51.280 --> 00:07:54.160]  那真體卻是屬於基督的」
[00:07:54.160 --> 00:07:56.720]  先講講哥羅西教會的背景
[00:07:56.720 --> 00:07:58.880]  哥羅西當時
[00:07:58.880 --> 00:08:00.480]  人們信了主之後
[00:08:00.480 --> 00:08:03.920]  有些人說信耶穌是不夠的
[00:08:03.920 --> 00:08:06.880]  因為受到猶太人以往的傳統
[00:08:06.880 --> 00:08:08.560]  還要守律法
[00:08:08.560 --> 00:08:11.680]  其實猶太人不僅守十戒
[00:08:11.680 --> 00:08:12.880]  他們加了很多條
[00:08:12.880 --> 00:08:14.320]  幾百條
[00:08:14.320 --> 00:08:20.880]  所以如果你現在去一些猶太人的醫院
[00:08:20.880 --> 00:08:23.360]  有一個電梯叫安息日電梯
[00:08:23.360 --> 00:08:26.160]  你進去不用按任何按鈕
[00:08:26.160 --> 00:08:28.160]  手指按一按也是不對的
[00:08:28.160 --> 00:08:30.320]  安息日什麼都不可以做
[00:08:30.320 --> 00:08:34.080]  所以就直升上去,每一層都停
[00:08:34.080 --> 00:08:37.360]  其實有很多的規條
[00:08:37.360 --> 00:08:38.800]  信耶穌不夠
[00:08:38.800 --> 00:08:41.200]  所以在哥羅西裡面一個重點
[00:08:41.200 --> 00:08:43.680]  就是耶穌就夠數
[00:08:43.680 --> 00:08:44.960]  有耶穌就夠了
[00:08:44.960 --> 00:08:47.040]  耶穌是最高的權柄
[00:08:47.040 --> 00:08:48.640]  有耶穌我們什麼都可以
[00:08:48.640 --> 00:08:52.400]  這是哥羅西的耶穌是頭的意思
[00:08:52.400 --> 00:08:54.480]  耶穌基督是最重要的
[00:08:54.480 --> 00:08:56.240]  有耶穌我們就夠了
[00:08:56.240 --> 00:09:00.320]  但是當時這個異端就說到有耶穌不夠
[00:09:00.320 --> 00:09:03.920]  我們還要守舊約聖經
[00:09:03.920 --> 00:09:06.800]  究竟是不是舊約不好呢?
[00:09:06.800 --> 00:09:07.760]  不是這個意思
[00:09:07.760 --> 00:09:10.880]  舊約是將來事的影移
[00:09:10.880 --> 00:09:13.120]  就是說還沒到實體之前
[00:09:13.120 --> 00:09:15.280]  先有一個給你看一下
[00:09:15.280 --> 00:09:18.240]  但博士說得很抽象
[00:09:18.240 --> 00:09:20.240]  什麼叫做實體呢?
[00:09:20.240 --> 00:09:22.480]  舉個例子很簡單
[00:09:22.480 --> 00:09:25.440]  當你去餐館吃東西之前
[00:09:25.440 --> 00:09:27.280]  有一個菜牌給你
[00:09:27.280 --> 00:09:28.640]  那個叫做影子
[00:09:28.640 --> 00:09:30.160]  就是給你看看什麼
[00:09:30.160 --> 00:09:32.400]  對不對?
[00:09:32.400 --> 00:09:34.160]  所以你看了菜牌之後
[00:09:34.160 --> 00:09:35.680]  你就點菜
[00:09:35.680 --> 00:09:38.000]  點了菜之後就可以吃了
[00:09:38.000 --> 00:09:39.600]  你不會拿著
[00:09:39.600 --> 00:09:41.760]  來到菜之後還會
[00:09:41.760 --> 00:09:44.000]  「啊,侍應,你不要拿菜牌走」
[00:09:44.000 --> 00:09:45.600]  「我還要看著他們吃的」
[00:09:45.600 --> 00:09:48.480]  神經的
[00:09:48.480 --> 00:09:50.320]  我記得我們以前
[00:09:50.320 --> 00:09:53.200]  從香港搬來德州的時候
[00:09:53.200 --> 00:09:55.760]  我知道德州沒有中國菜吃的
[00:09:55.760 --> 00:10:01.360]  我和太太和師母買了曲卜
[00:10:01.360 --> 00:10:03.120]  我們只是看曲卜
[00:10:03.120 --> 00:10:06.640]  想像吃什麼
[00:10:06.640 --> 00:10:08.800]  煮不到,因為沒有材料
[00:10:08.800 --> 00:10:12.000]  很有想像力
[00:10:12.000 --> 00:10:15.600]  我們說到舊約聖經就是這樣
[00:10:15.600 --> 00:10:18.160]  舊約聖經全部是說什麼呢?
[00:10:18.160 --> 00:10:21.360]  說耶穌基督
[00:10:21.360 --> 00:10:22.720]  舊約的人物
[00:10:22.720 --> 00:10:24.480]  很多是在預表耶穌基督
[00:10:24.480 --> 00:10:26.480]  他不是完全預表
[00:10:26.480 --> 00:10:28.240]  是部分預表耶穌基督
[00:10:28.240 --> 00:10:29.760]  好像藥室
[00:10:29.760 --> 00:10:31.680]  是預表耶穌基督的什麼呢?
[00:10:31.680 --> 00:10:35.520]  那種寬恕的藥室
[00:10:35.520 --> 00:10:37.440]  好像摩西
[00:10:37.440 --> 00:10:38.320]  預表什麼呢?
[00:10:38.320 --> 00:10:39.920]  預表耶穌的模樣
[00:10:39.920 --> 00:10:42.000]  怎麼帶領群眾
[00:10:42.000 --> 00:10:42.960]  我們知道
[00:10:42.960 --> 00:10:45.120]  在舊約裡面的人物
[00:10:45.120 --> 00:10:46.000]  每一個人物
[00:10:46.000 --> 00:10:47.200]  好像大胃王一樣
[00:10:47.200 --> 00:10:49.760]  都是在預表耶穌基督
[00:10:49.760 --> 00:10:51.840]  是某一方面在預表耶穌基督
[00:10:51.840 --> 00:10:54.400]  所以看得不太清楚
[00:10:54.400 --> 00:10:57.360]  我們現在有真體
[00:10:57.360 --> 00:10:59.040]  什麼叫真體呢?
[00:10:59.040 --> 00:11:01.200]  真體是屬於基督
[00:11:01.200 --> 00:11:02.000]  真體是什麼呢?
[00:11:02.000 --> 00:11:06.400]  真體就是我們跟耶穌的關係
[00:11:06.400 --> 00:11:07.600]  真體是什麼呢?
[00:11:07.600 --> 00:11:11.280]  是我們要認識耶穌基督
[00:11:11.280 --> 00:11:12.240]  各位弟兄姊妹
[00:11:12.240 --> 00:11:15.920]  我們今天究竟是不是認識神呢?
[00:11:15.920 --> 00:11:17.760]  認識耶穌基督
[00:11:17.760 --> 00:11:20.160]  你不要只是知道耶穌基督
[00:11:20.160 --> 00:11:24.800]  你們知道魔鬼也相信有神
[00:11:24.800 --> 00:11:25.920]  魔鬼相信有神
[00:11:25.920 --> 00:11:26.560]  有沒有神呢?
[00:11:26.560 --> 00:11:28.240]  相信
[00:11:28.240 --> 00:11:28.960]  他知道有神
[00:11:28.960 --> 00:11:31.680]  不過卻不是認識耶穌基督
[00:11:31.680 --> 00:11:33.520]  在《瑪達芬第七章》裡面
[00:11:33.520 --> 00:11:34.400]  大家記住
[00:11:34.400 --> 00:11:35.360]  《瑪達芬第七章》
[00:11:35.360 --> 00:11:38.480]  因為你們記憶的關係
[00:11:38.480 --> 00:11:39.840]  不要記這麼多
[00:11:39.840 --> 00:11:41.600]  記第七章
[00:11:41.600 --> 00:11:42.720]  第七章說什麼呢?
[00:11:42.720 --> 00:11:43.840]  將來有些人說
[00:11:43.840 --> 00:11:45.920]  我見到耶穌的時候說
[00:11:45.920 --> 00:11:47.520]  我不是奉祢的名
[00:11:47.520 --> 00:11:48.880]  傳道講鬼祖
[00:11:48.880 --> 00:11:50.160]  二能什麼呢?
[00:11:50.160 --> 00:11:51.200]  耶穌說
[00:11:51.200 --> 00:11:53.120]  我不認識祢
[00:11:53.120 --> 00:11:55.360]  我不認識祢
[00:11:55.360 --> 00:11:58.160]  這些人認不認識耶穌呢?
[00:11:58.160 --> 00:12:00.720]  他們是認知耶穌基督
[00:12:00.720 --> 00:12:03.360]  不是認識耶穌基督
[00:12:03.360 --> 00:12:05.680]  今天如果你打電話給美國總統
[00:12:05.680 --> 00:12:06.880]  他說我認識你了
[00:12:06.880 --> 00:12:08.880]  奧巴馬你近來怎麼樣?
[00:12:08.880 --> 00:12:10.320]  神經的
[00:12:10.320 --> 00:12:11.360]  他不會理你
[00:12:11.360 --> 00:12:13.440]  因為你不認識他
[00:12:13.440 --> 00:12:15.600]  你知道他是誰
[00:12:15.600 --> 00:12:17.360]  我們很多人知道有神
[00:12:17.360 --> 00:12:19.360]  但卻不認識神
[00:12:19.360 --> 00:12:20.560]  認識是什麼呢?
[00:12:20.560 --> 00:12:24.160]  認識是我們的生命有關係
[00:12:24.160 --> 00:12:27.440]  認識是他的生命在影響我們的生命
[00:12:27.440 --> 00:12:29.200]  認識是怎麼開始的呢?
[00:12:29.200 --> 00:12:33.600]  認識是接受主耶穌基督的愛
[00:12:33.600 --> 00:12:34.960]  接受主耶穌基督
[00:12:34.960 --> 00:12:38.160]  成為我們的救主這個認識
[00:12:38.160 --> 00:12:39.120]  如果你認識這個人
[00:12:39.120 --> 00:12:40.160]  你接受他
[00:12:40.160 --> 00:12:41.680]  在街上有些人給你東西
[00:12:41.680 --> 00:12:43.520]  你不會拿的
[00:12:43.520 --> 00:12:44.800]  因為你不認識他
[00:12:44.800 --> 00:12:46.400]  但怎麼開始呢?
[00:12:46.400 --> 00:12:50.560]  當你憑信心去接受的時候
[00:12:50.560 --> 00:12:52.960]  接受這個人的時候
[00:12:52.960 --> 00:12:54.720]  這就是認識
[00:12:54.720 --> 00:12:55.760]  認識
[00:12:55.760 --> 00:12:57.360]  我們今天先講這個重點
[00:12:57.360 --> 00:12:59.680]  這個真體 reality(現實)
[00:12:59.680 --> 00:13:02.320]  是認識耶穌基督
[00:13:02.320 --> 00:13:05.440]  究竟我們是不是認識耶穌基督呢?
[00:13:05.440 --> 00:13:06.880]  我們人生裡面
[00:13:06.880 --> 00:13:08.800]  很奇怪很特別的事情
[00:13:08.800 --> 00:13:11.040]  不斷地認識耶穌基督
[00:13:11.040 --> 00:13:15.840]  是神的愛不斷地在改變我們
[00:13:15.840 --> 00:13:16.960]  你知道嗎?
[00:13:16.960 --> 00:13:19.520]  神創造了偉大
[00:13:19.520 --> 00:13:21.280]  我們認識祂的時候
[00:13:21.280 --> 00:13:24.400]  但是我們經歷了很多奇妙的事情
[00:13:24.400 --> 00:13:27.440]  所以我們說祈禱要求神跡
[00:13:27.440 --> 00:13:30.480]  因為你一路認識的時候
[00:13:30.480 --> 00:13:32.160]  你知道神的偉大
[00:13:32.160 --> 00:13:34.080]  你記不記得看《超人》
[00:13:34.080 --> 00:13:37.760]  超人那個女孩子被超人打在那裡飛
[00:13:37.760 --> 00:13:39.440]  記不記得那個故事
[00:13:39.440 --> 00:13:42.000]  那個女孩子不知道叫什麼名字
[00:13:42.000 --> 00:13:43.200]  我忘記了
[00:13:43.200 --> 00:13:44.720]  他們說得很厲害
[00:13:44.720 --> 00:13:46.960]  超人把她帶到處去飛
[00:13:46.960 --> 00:13:49.200]  我們就是這樣認識耶穌基督
[00:13:49.200 --> 00:13:51.680]  神帶你到處去飛
[00:13:51.680 --> 00:13:53.360]  你的眼界看到
[00:13:53.360 --> 00:13:55.040]  你認識神
[00:13:55.040 --> 00:13:57.760]  你是改變了你一生
[00:13:57.760 --> 00:14:00.480]  認識神是不斷地知道神的偉大
[00:14:00.480 --> 00:14:03.200]  不斷地知道神的本性
[00:14:03.200 --> 00:14:05.360]  原來祂是這樣的
[00:14:05.360 --> 00:14:08.320]  我們的生命被改變
[00:14:08.320 --> 00:14:09.360]  認識
[00:14:09.360 --> 00:14:12.560]  我們也是舉一個夫婦的例子來講
[00:14:12.560 --> 00:14:15.760]  夫婦結婚之後是不斷地認識的
[00:14:15.760 --> 00:14:17.760]  有時候你太太做了一些事情
[00:14:17.760 --> 00:14:19.760]  你結婚十年、二十年才發現
[00:14:19.760 --> 00:14:22.160]  原來你是這樣的
[00:14:22.160 --> 00:14:24.720]  可能你還沒有完全認識祂
[00:14:24.720 --> 00:14:26.880]  我們認識神之後
[00:14:26.880 --> 00:14:29.760]  就跟著認識自己
[00:14:29.760 --> 00:14:33.200]  然後我們知道自己是這麼渺小的
[00:14:33.200 --> 00:14:34.720]  很多人不認識自己
[00:14:34.720 --> 00:14:37.040]  以為自己很厲害
[00:14:37.040 --> 00:14:40.080]  其實我們一點都不厲害
[00:14:40.080 --> 00:14:42.320]  我們比起以為那些人很厲害
[00:14:42.320 --> 00:14:45.120]  你以為你比其他人厲害嗎?
[00:14:45.120 --> 00:14:47.840]  不是的
[00:14:47.840 --> 00:14:50.880]  有一次我和我爸爸去買菜
[00:14:50.880 --> 00:14:52.080]  在香港
[00:14:52.080 --> 00:14:54.240]  那個街市的女人
[00:14:54.240 --> 00:14:56.640]  她說四個半人錢一斤
[00:14:56.640 --> 00:14:58.000]  買四兩多少錢
[00:14:58.000 --> 00:15:00.000]  她馬上說出來
[00:15:00.000 --> 00:15:01.440]  我說很厲害
[00:15:01.440 --> 00:15:05.120]  我們數了這麼久都不懂得計算
[00:15:05.120 --> 00:15:07.840]  那個街市的女人賣菜比你厲害
[00:15:07.840 --> 00:15:09.360]  比我厲害
[00:15:09.360 --> 00:15:10.080]  我們以為自己很厲害
[00:15:10.080 --> 00:15:11.360]  不是的
[00:15:11.360 --> 00:15:13.360]  我們有很多事情不知道
[00:15:13.360 --> 00:15:15.520]  人有很多錯覺
[00:15:15.520 --> 00:15:16.640]  不認識自己
[00:15:16.640 --> 00:15:17.760]  當我們認識神的時候
[00:15:17.760 --> 00:15:18.880]  認識自己
[00:15:18.880 --> 00:15:21.200]  我們的生命不一樣
