
[00:00:00.000 --> 00:00:04.860]  魯帝吉教會我今天是一個開場的
[00:03:45.120 --> 00:03:47.120]  去饒恕我們
[00:03:47.120 --> 00:03:49.120]  所以一個人如果他不謙卑
[00:03:49.120 --> 00:03:51.120]  我可以告訴大家
[00:03:51.120 --> 00:03:53.120]  他不可能真的
[00:03:53.120 --> 00:03:55.120]  認真得到成就
[00:03:55.120 --> 00:03:57.120]  不是的
[00:03:57.120 --> 00:03:59.120]  見到很牙刷的人很厲害
[00:03:59.120 --> 00:04:01.120]  做CEO很高級的
[00:04:01.120 --> 00:04:03.120]  很多大大大大有錢人
[00:04:03.120 --> 00:04:05.120]  都很厲害的
[00:04:05.120 --> 00:04:07.120]  也很牙刷的
[00:04:07.120 --> 00:04:09.120]  但是看你什麼叫成就
[00:04:09.120 --> 00:04:11.120]  看你什麼成就
[00:04:11.120 --> 00:04:13.120]  什麼成就
[00:04:13.120 --> 00:04:15.120]  是不是
[00:04:15.120 --> 00:04:17.120]  以德服人者
[00:04:17.120 --> 00:04:19.120]  有句中國人的說話
[00:04:19.120 --> 00:04:21.120]  不知道是什麼
[00:04:21.120 --> 00:04:23.120]  是不是
[00:04:23.120 --> 00:04:25.120]  我不應該問你
[00:04:25.120 --> 00:04:27.120]  你都不是中國文化
[00:04:27.120 --> 00:04:29.120]  但是以力服人
[00:04:29.120 --> 00:04:31.120]  大家都知道
[00:04:31.120 --> 00:04:33.120]  以力服人
[00:04:33.120 --> 00:04:35.120]  都不知道
[00:04:35.120 --> 00:04:37.120]  我們要重新有國教
[00:04:37.120 --> 00:04:39.120]  以力服人者
[00:04:39.120 --> 00:04:41.120]  是不是有句中國人的說話
[00:04:41.120 --> 00:04:43.120]  不是
[00:04:43.120 --> 00:04:45.120]  我作假
[00:04:45.120 --> 00:04:47.120]  沒聽過
[00:04:47.120 --> 00:04:49.120]  以力服人是霸
[00:04:49.120 --> 00:04:51.120]  靠你好打
[00:04:51.120 --> 00:04:53.120]  好叻
[00:04:53.120 --> 00:04:55.120]  你是霸王
[00:04:55.120 --> 00:04:57.120]  惡霸
[00:04:57.120 --> 00:04:59.120]  講得通俗一點
[00:04:59.120 --> 00:05:01.120]  人家雙手奉獻給你
[00:05:01.120 --> 00:05:03.120]  你霸回來
[00:05:03.120 --> 00:05:05.120]  爭回來搶回來
[00:05:05.120 --> 00:05:07.120]  行不行
[00:05:07.120 --> 00:05:09.120]  以德服人就很不同
[00:05:09.120 --> 00:05:11.120]  以德服人
[00:05:11.120 --> 00:05:13.120]  其中一定要有謙卑的樣式
[00:05:13.120 --> 00:05:15.120]  所以當時耶穌
[00:05:15.120 --> 00:05:17.120]  來到這個世界的時候
[00:05:17.120 --> 00:05:19.120]  他是謙卑的樣式
[00:05:19.120 --> 00:05:21.120]  來到這個世界
[00:05:21.120 --> 00:05:23.120]  在人類歷史裡面
[00:05:23.120 --> 00:05:25.120]  有一個很偉大的領袖
[00:05:25.120 --> 00:05:27.120]  講出來個個都同意
[00:05:27.120 --> 00:05:29.120]  在舊約的人物
[00:05:29.120 --> 00:05:31.120]  誰是大領袖
[00:05:31.120 --> 00:05:33.120]  摩西
[00:05:33.120 --> 00:05:35.120]  摩西是大領袖
[00:05:35.120 --> 00:05:37.120]  我記得是靈修的時候
[00:05:37.120 --> 00:05:39.120]  我真的不記得讀了哪裡
[00:05:39.120 --> 00:05:41.120]  因為我早上
[00:05:41.120 --> 00:05:43.120]  不是早上一定是靈修
[00:05:43.120 --> 00:05:45.120]  當我坐下讀聖經
[00:05:45.120 --> 00:05:47.120]  靈修式的讀聖經
[00:05:47.120 --> 00:05:49.120]  我是一次過讀七卷書
[00:05:49.120 --> 00:05:51.120]  嘩
[00:05:51.120 --> 00:05:53.120]  不是 每一卷書讀一點點
[00:05:53.120 --> 00:05:55.120]  其中我最近才讀了一句
[00:05:55.120 --> 00:05:57.120]  好像是文述
[00:05:57.120 --> 00:05:59.120]  不過也不是很難找
[00:05:59.120 --> 00:06:01.120]  就是說什麼
[00:06:01.120 --> 00:06:03.120]  摩西他為人極其謙卑
[00:06:03.120 --> 00:06:05.120]  記不記得有這麼一句聖經
[00:06:05.120 --> 00:06:07.120]  你找找看 真的
[00:06:07.120 --> 00:06:09.120]  摩西為人極其謙卑
[00:06:09.120 --> 00:06:11.120]  原來
[00:06:11.120 --> 00:06:13.120]  你看他有時候好像很牢醜很兇
[00:06:13.120 --> 00:06:15.120]  原來神給我們聽
[00:06:15.120 --> 00:06:17.120]  原來他是一個很謙卑的人
[00:06:17.120 --> 00:06:19.120]  他是一個
[00:06:19.120 --> 00:06:21.120]  很被神去用他的領袖
[00:06:21.120 --> 00:06:25.120]  但你知道摩西
[00:06:25.120 --> 00:06:27.120]  的謙卑是經歷過什麼
[00:06:27.120 --> 00:06:31.120]  經過四十年的曠野
[00:06:31.120 --> 00:06:33.120]  的磨練
[00:06:33.120 --> 00:06:37.120]  你頭四十年就很威風
[00:06:37.120 --> 00:06:39.120]  是不是
[00:06:39.120 --> 00:06:41.120]  王子來的
[00:06:41.120 --> 00:06:43.120]  雖然不是公主親生的
[00:06:43.120 --> 00:06:45.120]  你知道摩西這個名字
[00:06:45.120 --> 00:06:47.120]  是什麼意思嗎
[00:06:47.120 --> 00:06:49.120]  摩西這個名字當然是希伯來文
[00:06:49.120 --> 00:06:51.120]  摩西這個名字
[00:06:51.120 --> 00:06:53.120]  是拿出來的
[00:06:53.120 --> 00:06:55.120]  在水裏拿出來的
[00:06:55.120 --> 00:06:57.120]  他在水裏撿回來的
[00:06:59.120 --> 00:07:01.120]  如果別人說你
[00:07:01.120 --> 00:07:03.120]  兒子你不要捱賊
[00:07:03.120 --> 00:07:05.120]  其實我在垃圾站撿你回來的
[00:07:05.120 --> 00:07:07.120]  那你捱什麼賊
[00:07:07.120 --> 00:07:09.120]  但是摩西不是
[00:07:09.120 --> 00:07:11.120]  是公主去撿他回來的
[00:07:11.120 --> 00:07:13.120]  多麼不同
[00:07:13.120 --> 00:07:15.120]  是不是
[00:07:15.120 --> 00:07:17.120]  但是
[00:07:17.120 --> 00:07:19.120]  神給他要經歷四十年
[00:07:19.120 --> 00:07:21.120]  很淒涼的生活
[00:07:21.120 --> 00:07:23.120]  我相信都很淒涼
[00:07:23.120 --> 00:07:25.120]  吃慣住慣
[00:07:25.120 --> 00:07:27.120]  威慣叻慣
[00:07:27.120 --> 00:07:29.120]  白手打死人的
[00:07:29.120 --> 00:07:31.120]  居然要去
[00:07:31.120 --> 00:07:33.120]  四十年
[00:07:33.120 --> 00:07:35.120]  逃難
[00:07:35.120 --> 00:07:37.120]  所以整個順了
[00:07:37.120 --> 00:07:39.120]  神要用的人
[00:07:39.120 --> 00:07:41.120]  很多時候就是這樣
[00:07:41.120 --> 00:07:43.120]  我最近看
[00:07:43.120 --> 00:07:45.120]  看這個什麼
[00:07:45.120 --> 00:07:47.120]  藥室
[00:07:47.120 --> 00:07:49.120]  講藥室
[00:07:49.120 --> 00:07:51.120]  為什麼會看藥室呢
[00:07:51.120 --> 00:07:53.120]  我忘記了
[00:07:53.120 --> 00:07:55.120]  因為我看書又看
[00:07:55.120 --> 00:07:57.120]  又看東西
[00:07:57.120 --> 00:07:59.120]  看一看都忘記了
[00:07:59.120 --> 00:08:01.120]  講藥室
[00:08:01.120 --> 00:08:03.120]  藥室又是很厲害的
[00:08:03.120 --> 00:08:05.120]  是雅各很喜歡的
[00:08:05.120 --> 00:08:07.120]  那個兒子特別喜歡
[00:08:07.120 --> 00:08:09.120]  他給他一件好衣服
[00:08:09.120 --> 00:08:11.120]  那件彩衣來的
[00:08:11.120 --> 00:08:13.120]  彩衣來的
[00:08:13.120 --> 00:08:15.120]  七彩的好衣服
[00:08:15.120 --> 00:08:17.120]  我想藥室
[00:08:17.120 --> 00:08:19.120]  可能年少
[00:08:19.120 --> 00:08:21.120]  都可能有一點點
[00:08:21.120 --> 00:08:23.120]  氣焰都不一定
[00:08:23.120 --> 00:08:25.120]  態度
[00:08:25.120 --> 00:08:27.120]  可能都有
[00:08:27.120 --> 00:08:29.120]  那些大佬就看不過眼
[00:08:29.120 --> 00:08:31.120]  大佬是哥哥
[00:08:31.120 --> 00:08:33.120]  不是外面街的大佬
[00:08:33.120 --> 00:08:35.120]  看不過眼
[00:08:35.120 --> 00:08:37.120]  丟進洞裡賣給別人當奴隸
[00:08:37.120 --> 00:08:39.120]  慘不慘
[00:08:39.120 --> 00:08:41.120]  慘不慘
[00:08:41.120 --> 00:08:43.120]  一個他爸爸手裏的
[00:08:43.120 --> 00:08:45.120]  如果是女的
[00:08:45.120 --> 00:08:47.120]  就叫掌上明珠
[00:08:47.120 --> 00:08:49.120]  兒子叫什麼
[00:08:49.120 --> 00:08:51.120]  金波羅
[00:08:51.120 --> 00:08:53.120]  金波羅
[00:08:53.120 --> 00:08:55.120]  就是這個意思
[00:08:55.120 --> 00:08:57.120]  一個爸爸手裏的金波羅
[00:08:57.120 --> 00:09:01.120]  結果要丟進洞裡
[00:09:01.120 --> 00:09:03.120]  還要被人賣了
[00:09:03.120 --> 00:09:05.120]  賣了做奴隸
[00:09:05.120 --> 00:09:07.120]  慘不慘
[00:09:07.120 --> 00:09:09.120]  很慘
[00:09:09.120 --> 00:09:11.120]  但他還是聰明人
[00:09:11.120 --> 00:09:13.120]  一個聰明人
[00:09:13.120 --> 00:09:15.120]  是按不下去的
[00:09:15.120 --> 00:09:17.120]  你按下去
[00:09:17.120 --> 00:09:19.120]  他會在他的崗位
[00:09:19.120 --> 00:09:21.120]  最好
[00:09:21.120 --> 00:09:23.120]  我記得
[00:09:23.120 --> 00:09:25.120]  我之前不是介紹了一本書給大家
[00:09:25.120 --> 00:09:27.120]  什麼
[00:09:27.120 --> 00:09:29.120]  十四個快樂
[00:09:29.120 --> 00:09:31.120]  記不記得
[00:09:31.120 --> 00:09:33.120]  在教會賣了一百本
[00:09:33.120 --> 00:09:35.120]  你們有沒有人買
[00:09:35.120 --> 00:09:37.120]  有沒有看
[00:09:37.120 --> 00:09:39.120]  哎呀
[00:09:39.120 --> 00:09:41.120]  我講的那些
[00:09:41.120 --> 00:09:43.120]  頭幾頁已經講這個
[00:09:43.120 --> 00:09:45.120]  虐室
[00:09:45.120 --> 00:09:47.120]  要看才行
[00:09:47.120 --> 00:09:49.120]  賣書要看
[00:09:49.120 --> 00:09:51.120]  賣書不看幹什麼
[00:09:51.120 --> 00:09:53.120]  金屋藏書
[00:09:53.120 --> 00:09:55.120]  我真的在看會議
[00:09:55.120 --> 00:09:57.120]  我在看那本書的時候
[00:09:57.120 --> 00:09:59.120]  看到他講到虐室的事蹟
[00:09:59.120 --> 00:10:03.120]  結果慘到要怎樣
[00:10:03.120 --> 00:10:05.120]  要坐牢
[00:10:05.120 --> 00:10:07.120]  慘到要怎樣
[00:10:07.120 --> 00:10:09.120]  坐牢
[00:10:09.120 --> 00:10:11.120]  然後就
[00:10:11.120 --> 00:10:13.120]  以為想著幫了兩個人
[00:10:13.120 --> 00:10:15.120]  那兩個人會有
[00:10:15.120 --> 00:10:17.120]  一朝得貴
[00:10:17.120 --> 00:10:19.120]  的時候會幫他
[00:10:19.120 --> 00:10:21.120]  誰不知忘記了他
[00:10:21.120 --> 00:10:23.120]  你看他喜樂
[00:10:23.120 --> 00:10:25.120]  喜樂
[00:10:25.120 --> 00:10:27.120]  真是他經歷過
[00:10:27.120 --> 00:10:29.120]  我相信
[00:10:29.120 --> 00:10:31.120]  連他那些與生俱來的
[00:10:31.120 --> 00:10:33.120]  罪性裏面那些
[00:10:33.120 --> 00:10:35.120]  驕傲自大
[00:10:35.120 --> 00:10:37.120]  我想神都是藉著這些
[00:10:37.120 --> 00:10:39.120]  苦難困難
[00:10:39.120 --> 00:10:41.120]  無論你是失業
[00:10:41.120 --> 00:10:43.120]  或者是破產
[00:10:43.120 --> 00:10:45.120]  或者是生病
[00:10:45.120 --> 00:10:47.120]  或者是經歷到很愛的人生病
[00:10:47.120 --> 00:10:49.120]  經歷到一些
[00:10:49.120 --> 00:10:51.120]  是很空難
[00:10:51.120 --> 00:10:53.120]  不是自己空難
[00:10:53.120 --> 00:10:55.120]  自己空難就沒得再玩
[00:10:55.120 --> 00:10:57.120]  親人空難
[00:10:57.120 --> 00:10:59.120]  心裏面是很難過
[00:10:59.120 --> 00:11:01.120]  很多時候神是藉著這些
[00:11:01.120 --> 00:11:03.120]  去將我們那些自大驕傲
[00:11:03.120 --> 00:11:05.120]  以為自己什麼都行
[00:11:05.120 --> 00:11:07.120]  有錢巴閉了
[00:11:07.120 --> 00:11:09.120]  有權巴閉了
[00:11:09.120 --> 00:11:11.120]  有健康巴閉了
[00:11:11.120 --> 00:11:13.120]  是不是
[00:11:13.120 --> 00:11:15.120]  神就是很多時候透過
[00:11:15.120 --> 00:11:17.120]  這些難處去磨我們
[00:11:17.120 --> 00:11:19.120]  磨了我們那些不合用的東西
[00:11:19.120 --> 00:11:21.120]  所以有句說話
[00:11:21.120 --> 00:11:23.120]  我不是教大家
[00:11:23.120 --> 00:11:25.120]  傷就不看不發的
[00:11:25.120 --> 00:11:27.120]  不是教大家
[00:11:27.120 --> 00:11:29.120]  但薑不磨就不辣的
[00:11:29.120 --> 00:11:31.120]  我知道的
[00:11:31.120 --> 00:11:33.120]  我每天都用薑沖咖啡
[00:11:33.120 --> 00:11:35.120]  用了幾天就用攪拌機磨
[00:11:35.120 --> 00:11:37.120]  磨到它
[00:11:37.120 --> 00:11:39.120]  融合了
[00:11:39.120 --> 00:11:41.120]  那杯咖啡喝起來是很辣的
[00:11:41.120 --> 00:11:43.120]  因為磨了
[00:11:43.120 --> 00:11:45.120]  比煲還要厲害
[00:11:45.120 --> 00:11:47.120]  敗壞之先人心的驕傲
[00:11:47.120 --> 00:11:49.120]  專榮以前必有謙卑
[00:11:49.120 --> 00:11:51.120]  我們看看老弟家這個教會
[00:11:51.120 --> 00:11:53.120]  出了什麼問題
[00:11:53.120 --> 00:11:55.120]  我給大家一些老弟家教會的背景
[00:11:55.120 --> 00:11:57.120]  因為啟示錄
[00:11:57.120 --> 00:11:59.120]  當我們研究啟示錄七個教會的時候
[00:11:59.120 --> 00:12:01.120]  每一個的教會
[00:12:01.120 --> 00:12:03.120]  他們都是真真正正有這個教會存在
[00:12:03.120 --> 00:12:05.120]  不是一個虛構的教會
[00:12:05.120 --> 00:12:07.120]  而因為有這個教會存在
[00:12:07.120 --> 00:12:09.120]  就有歷史記載
[00:12:09.120 --> 00:12:11.120]  因為有教會存在
[00:12:11.120 --> 00:12:13.120]  有時聖經裏面有記載
[00:12:13.120 --> 00:12:15.120]  譬如已忽所教會有已忽所書
[00:12:15.120 --> 00:12:17.120]  有史圖行傳
[00:12:17.120 --> 00:12:19.120]  老弟家聖經裏面有提及
[00:12:19.120 --> 00:12:21.120]  不過不是說很多
[00:12:21.120 --> 00:12:23.120]  還有一些宗教歷史裏面
[00:12:23.120 --> 00:12:25.120]  有記載一些東西
[00:12:25.120 --> 00:12:27.120]  讓我們明白到
[00:12:27.120 --> 00:12:29.120]  原來發生了什麼事
[00:12:29.120 --> 00:12:31.120]  甚至有地理環境
[00:12:31.120 --> 00:12:33.120]  你告訴我老弟家在哪裏
[00:12:33.120 --> 00:12:35.120]  老弟家就在土耳其的地方
[00:12:35.120 --> 00:12:37.120]  去到一個
[00:12:37.120 --> 00:12:39.120]  差不多一個Circular的Path
[00:12:39.120 --> 00:12:41.120]  一個
[00:12:41.120 --> 00:12:43.120]  我都不知道中文叫什麼
[00:12:43.120 --> 00:12:45.120]  總之你沿著一路橫一個圈
[00:12:45.120 --> 00:12:47.120]  去到最尾的站
[00:12:47.120 --> 00:12:49.120]  就去到老弟家這個地方
[00:12:49.120 --> 00:12:51.120]  所以現在還有老弟家的地方存在
[00:12:51.120 --> 00:12:53.120]  老弟家這個教會
[00:12:53.120 --> 00:12:55.120]  七個教會裏面
[00:12:55.120 --> 00:12:57.120]  是最後的一間在哥羅西書
[00:12:57.120 --> 00:12:59.120]  都有提及到老弟家這個教會的地方
[00:12:59.120 --> 00:13:01.120]  在哥羅西書
[00:13:01.120 --> 00:13:03.120]  二章一節四章十二十六節有提
[00:13:03.120 --> 00:13:05.120]  我都列了給你
[00:13:05.120 --> 00:13:07.120]  你慢慢可以看完
[00:13:07.120 --> 00:13:09.120]  這個城市坐落於
[00:13:09.120 --> 00:13:11.120]  坐落於肥沃的河谷
[00:13:11.120 --> 00:13:13.120]  凡是那些地方
[00:13:13.120 --> 00:13:15.120]  是肥沃的
[00:13:15.120 --> 00:13:17.120]  特別
[00:13:17.120 --> 00:13:19.120]  以前是農業
[00:13:19.120 --> 00:13:21.120]  農業的教會
[00:13:21.120 --> 00:13:23.120]  農業的社會
[00:13:23.120 --> 00:13:25.120]  是不是要肥沃的地
[00:13:25.120 --> 00:13:27.120]  是好的
[00:13:27.120 --> 00:13:29.120]  總之你放東西進去就能種出東西
[00:13:29.120 --> 00:13:31.120]  這樣才好
[00:13:31.120 --> 00:13:33.120]  我試過去廣西那裏
[00:13:33.120 --> 00:13:35.120]  短孫
[00:13:35.120 --> 00:13:37.120]  去到那些山區的地方
[00:13:37.120 --> 00:13:39.120]  你知不知道他們怎樣種東西
[00:13:39.120 --> 00:13:41.120]  他們說要找一個地方
[00:13:41.120 --> 00:13:43.120]  挖一個洞
[00:13:43.120 --> 00:13:45.120]  放一粒那些玉米下去
[00:13:45.120 --> 00:13:47.120]  就種一棵這樣種
[00:13:47.120 --> 00:13:49.120]  因為那裏極其貧瘠
[00:13:49.120 --> 00:13:51.120]  不是這樣殺了種就有東西出
[00:13:51.120 --> 00:13:53.120]  是當地的居民
[00:13:53.120 --> 00:13:55.120]  跟我們講的
[00:13:55.120 --> 00:13:57.120]  還要是有些福音的機構
[00:13:57.120 --> 00:13:59.120]  去給他們有改良了的品種的種子
[00:13:59.120 --> 00:14:01.120]  他們才能有
[00:14:01.120 --> 00:14:03.120]  好一些的收成
[00:14:03.120 --> 00:14:05.120]  好像是這個World Vision
[00:14:05.120 --> 00:14:07.120]  去供應一些種子給他們
[00:14:07.120 --> 00:14:09.120]  因為他們不想只給物資
[00:14:09.120 --> 00:14:11.120]  只給物資他們
[00:14:11.120 --> 00:14:13.120]  他們就整天張開嘴巴吃東西
[00:14:13.120 --> 00:14:15.120]  是不是
[00:14:15.120 --> 00:14:17.120]  這樣對他們有沒有好處
[00:14:17.120 --> 00:14:19.120]  是有immediate的好處
[00:14:19.120 --> 00:14:21.120]  但是長遠是沒有好處
[00:14:21.120 --> 00:14:23.120]  所以有些福音機構他們做著做著
[00:14:23.120 --> 00:14:25.120]  覺得這樣是不行的
[00:14:25.120 --> 00:14:27.120]  要他們去學習自食其力
[00:14:27.120 --> 00:14:29.120]  但是像這些這麼肥沃的
[00:14:29.120 --> 00:14:31.120]  土地的地方怎樣
[00:14:31.120 --> 00:14:33.120]  當然是會富庶起來
[00:14:33.120 --> 00:14:35.120]  對不對
[00:14:35.120 --> 00:14:37.120]  所以有人跟我說的
[00:14:37.120 --> 00:14:39.120]  我不知道這是真是假
[00:14:39.120 --> 00:14:41.120]  有人跟我說
[00:14:41.120 --> 00:14:43.120]  為什麼有這個熱帶的地方
[00:14:43.120 --> 00:14:45.120]  是有人說的
[00:14:45.120 --> 00:14:47.120]  有這個熱帶的地方
[00:14:47.120 --> 00:14:49.120]  那些人似乎是懶一點的
[00:14:49.120 --> 00:14:51.120]  牧師你這樣說很歧視
[00:14:51.120 --> 00:14:53.120]  不是
[00:14:53.120 --> 00:14:55.120]  有人這樣分析
[00:14:55.120 --> 00:14:57.120]  其實他去海邊
[00:14:57.120 --> 00:14:59.120]  他就算不去打魚
[00:14:59.120 --> 00:15:01.120]  他都去摸蜆
[00:15:01.120 --> 00:15:03.120]  真的有人這樣去分析
[00:15:03.120 --> 00:15:05.120]  反而有些地方比較嚴寒一點
[00:15:05.120 --> 00:15:07.120]  你發覺他們
[00:15:07.120 --> 00:15:09.120]  很努力的
[00:15:09.120 --> 00:15:11.120]  為了生存
[00:15:11.120 --> 00:15:13.120]  生存是一個很重要的元素
[00:15:13.120 --> 00:15:15.120]  令到你會去努力
[00:15:15.120 --> 00:15:17.120]  是不是
[00:15:17.120 --> 00:15:19.120]  不吃就死了
[00:15:19.120 --> 00:15:21.120]  有些人說
[00:15:21.120 --> 00:15:23.120]  有些熱帶的地方
[00:15:23.120 --> 00:15:25.120]  香蕉樹
[00:15:25.120 --> 00:15:27.120]  我住那裡
[00:15:27.120 --> 00:15:29.120]  我住那裡是原居民村
[00:15:29.120 --> 00:15:31.120]  真的走出去
[00:15:31.120 --> 00:15:33.120]  前面就有香蕉樹
[00:15:33.120 --> 00:15:35.120]  是有機的
[00:15:35.120 --> 00:15:37.120]  因為沒有人去淋東西
[00:15:37.120 --> 00:15:39.120]  除了狗或者什麼
[00:15:39.120 --> 00:15:41.120]  真的走下去就有了
[00:15:41.120 --> 00:15:43.120]  那條河裡面有魚
[00:15:43.120 --> 00:15:45.120]  有大閘蟹
[00:15:45.120 --> 00:15:47.120]  我兩個女兒小時候
[00:15:47.120 --> 00:15:49.120]  我真的去買了一個
[00:15:49.120 --> 00:15:51.120]  捉蟹的網
[00:15:51.120 --> 00:15:53.120]  在那裡玩
[00:15:53.120 --> 00:15:55.120]  捉了六隻七隻
[00:15:55.120 --> 00:15:57.120]  那些叫
[00:15:57.120 --> 00:15:59.120]  有毛的淡水蟹
[00:15:59.120 --> 00:16:03.120]  就是這樣
[00:16:03.120 --> 00:16:05.120]  那些原居民跟我說
[00:16:05.120 --> 00:16:07.120]  以前我們那條河有螳螂魚
[00:16:07.120 --> 00:16:09.120]  撈到螳螂魚
[00:16:09.120 --> 00:16:11.120]  我們種米
[00:16:11.120 --> 00:16:13.120]  種田的
[00:16:13.120 --> 00:16:15.120]  是這樣吃東西的
[00:16:15.120 --> 00:16:17.120]  所以這個地方發生什麼問題
[00:16:17.120 --> 00:16:19.120]  其實這個地方還有一樣東西
[00:16:19.120 --> 00:16:21.120]  原來這個地方
