
[00:00:00.000 --> 00:00:02.000]  請我再次感謝祢
[00:02:07.000 --> 00:02:09.000]  我已經決定過了兩個星期
[00:02:09.000 --> 00:02:11.000]  我希望我就去打了
[00:02:11.000 --> 00:02:12.000]  打針了
[00:02:12.000 --> 00:02:14.000]  希望能夠打完針之後
[00:02:14.000 --> 00:02:17.000]  對自己都有些保護
[00:02:17.000 --> 00:02:19.000]  對身邊的人都有些保護
[00:02:19.000 --> 00:02:21.000]  雖然打完針之後
[00:02:21.000 --> 00:02:23.000]  仍然都要戴著口罩
[00:02:23.000 --> 00:02:24.000]  這個是不能變的
[00:02:24.000 --> 00:02:27.000]  不過我仍然深信打完針
[00:02:27.000 --> 00:02:29.000]  都是對自己對身邊的人
[00:02:29.000 --> 00:02:34.000]  都是一個好的一個保護的一個過程
[00:02:34.000 --> 00:02:35.000]  所以求主就幫助我們
[00:02:35.000 --> 00:02:40.000]  能夠在這個疫情又高又低又高又低那邊
[00:02:40.000 --> 00:02:44.000]  今天聽聞又去到三十幾宗的感染的時候
[00:02:44.000 --> 00:02:48.000]  我們都需要繼續為這個疫情來祈禱
[00:02:48.000 --> 00:02:51.000]  過去兩年我講道的機會是少了
[00:02:51.000 --> 00:02:53.000]  所以變了講十二個門徒
[00:02:53.000 --> 00:02:56.000]  講到現在才講到第八個門徒
[00:02:56.000 --> 00:02:57.000]  講了七個而已
[00:02:57.000 --> 00:02:59.000]  今天去到第八個門徒
[00:02:59.000 --> 00:03:01.000]  剛才我祈禱已經講了
[00:03:01.000 --> 00:03:06.000]  今天我要講的這個門徒就是約翰
[00:03:06.000 --> 00:03:09.000]  當然約翰我們很熟悉的
[00:03:09.000 --> 00:03:12.000]  而且資料在聖經裏面的記載
[00:03:12.000 --> 00:03:16.000]  關於他的生平其實是很多的
[00:03:16.000 --> 00:03:20.000]  當我自己去思考這個使徒約翰的時候
[00:03:20.000 --> 00:03:26.000]  我們回想起過去我所分享的其他使徒的時候
[00:03:26.000 --> 00:03:29.000]  我們都明白耶穌的十二個門徒或者十二個使徒
[00:03:29.000 --> 00:03:33.000]  他們是有很多不同的背景
[00:03:33.000 --> 00:03:36.000]  用今天來說可能有很多不同的光譜
[00:03:36.000 --> 00:03:39.000]  但是不同的光譜不同的背景的人
[00:03:39.000 --> 00:03:43.000]  因著耶穌的生命的影響生命
[00:03:43.000 --> 00:03:45.000]  讓他們經過三年之後
[00:03:45.000 --> 00:03:49.000]  他們每一個人的生命都有它的改變
[00:03:49.000 --> 00:03:52.000]  甚至去到人生的最終的時候
[00:03:52.000 --> 00:03:57.000]  他們都願意為這個信仰而擺上他們自己的生命
[00:03:57.000 --> 00:03:58.000]  對於約翰來說
[00:03:58.000 --> 00:04:02.000]  他也是耶穌基督的十二個使徒之一
[00:04:02.000 --> 00:04:06.000]  當然如果我們看回約翰的生平裏面
[00:04:06.000 --> 00:04:10.000]  我今天很想和大家從三方面去思考
[00:04:10.000 --> 00:04:13.000]  當然在這三方面的思考之前
[00:04:13.000 --> 00:04:15.000]  會講一點點的背景
[00:04:15.000 --> 00:04:21.000]  而這三方面的思考就是在他人生的生平的三個不同的階段
[00:04:21.000 --> 00:04:25.000]  第一個階段就是他跟隨耶穌的初期
[00:04:25.000 --> 00:04:27.000]  第二個階段就是他的晚期
[00:04:27.000 --> 00:04:29.000]  到最後耶穌升天之後
[00:04:29.000 --> 00:04:30.000]  他的晚年
[00:04:30.000 --> 00:04:35.000]  就是三個不同的階段來看約翰的轉變
[00:04:35.000 --> 00:04:39.000]  然後從這三方面的階段的生平當中
[00:04:39.000 --> 00:04:42.000]  我們嘗試去找到三個功課
[00:04:42.000 --> 00:04:46.000]  是我們自己可以透過這個使徒約翰
[00:04:46.000 --> 00:04:49.000]  對我們今天的一些提醒
[00:04:49.000 --> 00:04:51.000]  當然要看回背景
[00:04:51.000 --> 00:04:52.000]  約翰這個名字
[00:04:52.000 --> 00:04:54.000]  無論是希伯來文也好
[00:04:54.000 --> 00:04:55.000]  或者希利文也好
[00:04:55.000 --> 00:04:57.000]  是一些學者認為
[00:04:57.000 --> 00:04:59.000]  都是有一個名字的意思
[00:04:59.000 --> 00:05:02.000]  都是有神的仁慈
[00:05:02.000 --> 00:05:04.000]  或者神的恩賜的意思
[00:05:04.000 --> 00:05:08.000]  換言之這個名字都是一個挺好的名字
[00:05:08.000 --> 00:05:09.000]  John
[00:05:09.000 --> 00:05:12.000]  John就是神有恩賜給你
[00:05:12.000 --> 00:05:13.000]  神有恩賜給你
[00:05:13.000 --> 00:05:15.000]  一個好的名字
[00:05:15.000 --> 00:05:16.000]  當然看回聖經
[00:05:16.000 --> 00:05:18.000]  他是一個漁夫出身
[00:05:18.000 --> 00:05:19.000]  他爸爸叫西比泰
[00:05:19.000 --> 00:05:20.000]  他有兩兄弟
[00:05:20.000 --> 00:05:22.000]  一個雅各一個渠
[00:05:22.000 --> 00:05:23.000]  很多學者就說
[00:05:23.000 --> 00:05:25.000]  這個西比泰的爸爸
[00:05:25.000 --> 00:05:29.000]  其實都算是有一點錢的
[00:05:29.000 --> 00:05:31.000]  因為他有一個船隊
[00:05:31.000 --> 00:05:34.000]  他可以請人幫他去打魚
[00:05:34.000 --> 00:05:36.000]  所以他可能用今天來說
[00:05:36.000 --> 00:05:39.000]  都有一點點的富二代的感覺
[00:05:39.000 --> 00:05:42.000]  當然是不是很富就不敢說了
[00:05:42.000 --> 00:05:44.000]  但是很奇怪
[00:05:44.000 --> 00:05:46.000]  當耶穌的呼召臨到的時候
[00:05:46.000 --> 00:05:50.000]  兩兄弟即是起來就跟了耶穌
[00:05:50.000 --> 00:05:55.000]  就是說他們不想承接他爸爸的生意
[00:05:55.000 --> 00:05:58.000]  就是兩個人都跟了耶穌
[00:05:58.000 --> 00:06:03.000]  成為了耶穌十二的門徒中的兩位
[00:06:03.000 --> 00:06:04.000]  有時候我都會想
[00:06:04.000 --> 00:06:06.000]  如果這個爸爸怎樣
[00:06:06.000 --> 00:06:08.000]  自己有一盤生意
[00:06:08.000 --> 00:06:10.000]  想交給自己的兒子
[00:06:10.000 --> 00:06:12.000]  誰知道兩個兒子都不理他
[00:06:12.000 --> 00:06:14.000]  去跟隨了耶穌
[00:06:14.000 --> 00:06:16.000]  但是當然從他的背景來說
[00:06:16.000 --> 00:06:20.000]  我們都明白這個家庭的背景
[00:06:20.000 --> 00:06:22.000]  某個情況都很敬畏神
[00:06:22.000 --> 00:06:23.000]  為什麼我這樣說
[00:06:23.000 --> 00:06:25.000]  就是因為其實他媽媽
[00:06:25.000 --> 00:06:29.000]  他媽媽其實如果看回整個福音書那邊
[00:06:29.000 --> 00:06:33.000]  雖然初期都沒有提他的名字
[00:06:33.000 --> 00:06:35.000]  通常稱他媽媽的
[00:06:35.000 --> 00:06:38.000]  就叫做西比太兩個兒子的媽媽
[00:06:38.000 --> 00:06:40.000]  就是兩個兒子的媽媽
[00:06:40.000 --> 00:06:41.000]  其實很少這樣說的
[00:06:41.000 --> 00:06:44.000]  應該是說哪個媽媽的兒子
[00:06:44.000 --> 00:06:47.000]  但是他反而是哪兩個兒子的媽媽
[00:06:47.000 --> 00:06:48.000]  去到後期
[00:06:48.000 --> 00:06:50.000]  去到耶穌死的時候
[00:06:50.000 --> 00:06:53.000]  差不多才知道他叫薩羅米
[00:06:53.000 --> 00:06:54.000]  換言之
[00:06:54.000 --> 00:06:59.000]  其實他媽媽也極有可能是敬畏神
[00:06:59.000 --> 00:07:04.000]  以致他敬畏神的家庭影響了這兩個兒子
[00:07:04.000 --> 00:07:05.000]  但是另一方面
[00:07:05.000 --> 00:07:08.000]  為什麼會稱之為兩個兒子的媽媽呢
[00:07:08.000 --> 00:07:10.000]  很多學者就說
[00:07:10.000 --> 00:07:13.000]  可能這兩個兒子的名氣
[00:07:13.000 --> 00:07:15.000]  是比他媽媽還要大
[00:07:15.000 --> 00:07:16.000]  薩羅米兩個兒子
[00:07:16.000 --> 00:07:17.000]  不知道是誰薩羅米
[00:07:17.000 --> 00:07:19.000]  但是兩個兒子的彼得
[00:07:19.000 --> 00:07:21.000]  不是 因為漢和雅各的媽媽
[00:07:21.000 --> 00:07:24.000]  在當時來說可能個個都知道是誰
[00:07:24.000 --> 00:07:25.000]  小小的背景
[00:07:25.000 --> 00:07:28.000]  但是今天我嘗試從三個階段
[00:07:28.000 --> 00:07:31.000]  他的人生的心平裡面三個階段
[00:07:31.000 --> 00:07:35.000]  來看他為什麼我會將今天的名字
[00:07:35.000 --> 00:07:37.000]  這個題目的名字
[00:07:37.000 --> 00:07:41.000]  就是被耶穌傳言改變的約翰
[00:07:41.000 --> 00:07:47.000]  我們看回最初約翰跟隨耶穌的早期時間
[00:07:47.000 --> 00:07:51.000]  如果看回聖經的約翰的心平
[00:07:51.000 --> 00:07:55.000]  很明顯他最初是跟隨施洗約翰
[00:07:55.000 --> 00:07:58.000]  但是當施洗約翰見到耶穌
[00:07:58.000 --> 00:08:01.000]  他就說這是神的羔羊的時候
[00:08:01.000 --> 00:08:03.000]  他就馬上轉大
[00:08:03.000 --> 00:08:05.000]  有大跟大
[00:08:05.000 --> 00:08:08.000]  施洗約翰都說這是神的羔羊
[00:08:08.000 --> 00:08:11.000]  於是他就開始去跟隨耶穌
[00:08:11.000 --> 00:08:13.000]  不過是不是真的這樣呢
[00:08:13.000 --> 00:08:14.000]  我覺得不是
[00:08:14.000 --> 00:08:17.000]  不是說忽然間見到耶穌
[00:08:17.000 --> 00:08:18.000]  跟隨耶穌
[00:08:18.000 --> 00:08:19.000]  我覺得不是
[00:08:19.000 --> 00:08:22.000]  因為聖經沒有說一個的改變
[00:08:22.000 --> 00:08:25.000]  而帶來一些衝突
[00:08:25.000 --> 00:08:26.000]  對我來說
[00:08:26.000 --> 00:08:30.000]  我相信當他由跟隨施洗約翰
[00:08:30.000 --> 00:08:32.000]  轉去跟隨耶穌的過程
[00:08:32.000 --> 00:08:36.000]  他一定有跟施洗約翰聊天
[00:08:36.000 --> 00:08:38.000]  有溝通
[00:08:38.000 --> 00:08:40.000]  不是說貿貿然走就走
[00:08:40.000 --> 00:08:41.000]  一定不會
[00:08:41.000 --> 00:08:44.000]  而且我相信是很坦誠的溝通
[00:08:44.000 --> 00:08:46.000]  所以換言之
[00:08:46.000 --> 00:08:49.000]  當他去跟耶穌之後
[00:08:49.000 --> 00:08:50.000]  發生什麼事呢
[00:08:50.000 --> 00:08:53.000]  比較重要的是他的個性
[00:08:53.000 --> 00:08:56.000]  他的個性其實有兩方面
[00:08:56.000 --> 00:09:02.000]  我們要看看早期的約翰是一個怎樣的人
[00:09:02.000 --> 00:09:05.000]  其實如果看某些事件
[00:09:05.000 --> 00:09:09.000]  早期的約翰可能有兩方面的個性
[00:09:09.000 --> 00:09:12.000]  我們覺得約翰是這樣的
[00:09:12.000 --> 00:09:16.000]  第一其實他的心胸比較窄
[00:09:16.000 --> 00:09:17.000]  為什麼我說比較窄呢
[00:09:17.000 --> 00:09:21.000]  因為當他見到有人趕鬼的時候
[00:09:21.000 --> 00:09:23.000]  他就跟耶穌說
[00:09:23.000 --> 00:09:26.000]  喂 耶穌 這些人趕鬼
[00:09:26.000 --> 00:09:28.000]  他們不是用你的名字
[00:09:28.000 --> 00:09:29.000]  不是跟隨你
[00:09:29.000 --> 00:09:32.000]  他不是說趕鬼不對
[00:09:32.000 --> 00:09:33.000]  他不是說信仰問題
[00:09:33.000 --> 00:09:36.000]  而是他好像不是跟隨你
[00:09:36.000 --> 00:09:38.000]  我們跟隨你趕鬼沒有問題
[00:09:38.000 --> 00:09:39.000]  這班人不是跟隨你
[00:09:39.000 --> 00:09:41.000]  為什麼他們會趕鬼呢
[00:09:41.000 --> 00:09:45.000]  好像耶穌比較厲害
[00:09:45.000 --> 00:09:47.000]  但耶穌反而跟他們說
[00:09:47.000 --> 00:09:48.000]  喂 不要緊
[00:09:48.000 --> 00:09:52.000]  他跟誰去趕鬼都沒有所謂
[00:09:52.000 --> 00:09:54.000]  為什麼我們要這樣想呢
[00:09:54.000 --> 00:09:58.000]  他的心胸好像跟隨了耶穌
[00:09:58.000 --> 00:10:00.000]  他自己就很厲害
[00:10:00.000 --> 00:10:03.000]  他真的有一個心胸比較狹窄
[00:10:03.000 --> 00:10:04.000]  第二方面就是
[00:10:04.000 --> 00:10:07.000]  因為聖經也說他是一個雷子
[00:10:07.000 --> 00:10:09.000]  The son of thunder
[00:10:09.000 --> 00:10:10.000]  一個雷子
[00:10:10.000 --> 00:10:12.000]  換言之很多解經家說
[00:10:12.000 --> 00:10:15.000]  他的個性原本是比較急躁
[00:10:15.000 --> 00:10:18.000]  比較強烈的一種個性
[00:10:18.000 --> 00:10:19.000]  也可以看得出
[00:10:19.000 --> 00:10:21.000]  為什麼他們這樣說
[00:10:21.000 --> 00:10:23.000]  因為有一次他們去到一個
[00:10:23.000 --> 00:10:24.000]  撒瑪利亞的地方
[00:10:24.000 --> 00:10:25.000]  打算進去
[00:10:25.000 --> 00:10:27.000]  結果不被人接待
[00:10:27.000 --> 00:10:29.000]  這個村莊不接待他們
[00:10:29.000 --> 00:10:30.000]  他就跟耶穌說
[00:10:30.000 --> 00:10:31.000]  喂 耶穌
[00:10:31.000 --> 00:10:33.000]  不如我們祈禱放火燒了他
[00:10:33.000 --> 00:10:35.000]  想都不想
[00:10:35.000 --> 00:10:37.000]  放火燒了他
[00:10:37.000 --> 00:10:39.000]  某個情況好像很熟悉
[00:10:39.000 --> 00:10:42.000]  因為以利亞也試過這樣的一個經歷
[00:10:42.000 --> 00:10:44.000]  所以他就說
[00:10:44.000 --> 00:10:47.000]  不如我們祈禱放火燒了他
[00:10:47.000 --> 00:10:48.000]  換言之
[00:10:48.000 --> 00:10:52.000]  他的個性跟隨耶穌初期的時候
[00:10:52.000 --> 00:10:53.000]  他的心胸比較狹窄
[00:10:53.000 --> 00:10:56.000]  同樣他也是比較急躁
[00:10:56.000 --> 00:11:01.000]  或者他那種心態
[00:11:01.000 --> 00:11:05.000]  好像他自己是特別了不起
[00:11:05.000 --> 00:11:08.000]  也是比較衝動的一個人
[00:11:08.000 --> 00:11:10.000]  但耶穌就乘機教導他
[00:11:10.000 --> 00:11:12.000]  喂 不行
[00:11:12.000 --> 00:11:14.000]  其實今天撒瑪利亞人
[00:11:14.000 --> 00:11:16.000]  都應該是我們所愛的人
[00:11:16.000 --> 00:11:18.000]  我們不應該有任何的歧視
[00:11:18.000 --> 00:11:20.000]  如果用今天來說
[00:11:20.000 --> 00:11:23.000]  雖然當時撒瑪利亞人和猶太人
[00:11:23.000 --> 00:11:25.000]  是絕對水火不容
[00:11:25.000 --> 00:11:28.000]  不過在耶穌的觀點當中
[00:11:28.000 --> 00:11:30.000]  我們不應該有這樣的歧視
[00:11:30.000 --> 00:11:34.000]  我們應該同樣是愛這班人
[00:11:34.000 --> 00:11:37.000]  所以初期跟隨耶穌的約翰
[00:11:37.000 --> 00:11:41.000]  並不是我們今天所想的晚年的約翰
[00:11:41.000 --> 00:11:43.000]  所以去到後期
[00:11:43.000 --> 00:11:45.000]  跟隨耶穌後期的約翰
[00:11:45.000 --> 00:11:47.000]  變成一個怎樣的約翰呢?
[00:11:47.000 --> 00:11:49.000]  當然我們知道
[00:11:49.000 --> 00:11:52.000]  彼得、雅各、約翰
[00:11:52.000 --> 00:11:54.000]  這三個是耶穌
[00:11:54.000 --> 00:11:56.000]  用人來說
[00:11:56.000 --> 00:11:58.000]  他是比較偏愛這三個
[00:11:58.000 --> 00:12:00.000]  我可以這樣說
[00:12:00.000 --> 00:12:03.000]  比較跟這三個緊密一點
[00:12:03.000 --> 00:12:05.000]  因為很多時候
[00:12:05.000 --> 00:12:08.000]  只是帶著這三個去某些地方
[00:12:08.000 --> 00:12:10.000]  譬如聖經那邊
[00:12:10.000 --> 00:12:12.000]  包括去了艾魯女兒的地方
[00:12:12.000 --> 00:12:15.000]  在山上變像的時候
[00:12:15.000 --> 00:12:17.000]  甚至去到喀西馬尼園祈禱
[00:12:17.000 --> 00:12:20.000]  都是這三個跟隨耶穌
[00:12:20.000 --> 00:12:22.000]  比較緊密一點的關係
[00:12:22.000 --> 00:12:25.000]  但是去到後期
[00:12:25.000 --> 00:12:27.000]  去到最後的時候
[00:12:27.000 --> 00:12:29.000]  當耶穌釘十字架的時候
[00:12:29.000 --> 00:12:31.000]  我們都看得到
[00:12:31.000 --> 00:12:33.000]  十一個使徒
[00:12:33.000 --> 00:12:34.000]  當時猶太人已經不在了
[00:12:34.000 --> 00:12:36.000]  十一個使徒當中
[00:12:36.000 --> 00:12:39.000]  只有約翰一個使徒
[00:12:39.000 --> 00:12:42.000]  和四位婦人
[00:12:42.000 --> 00:12:45.000]  就在十字架的下面
[00:12:45.000 --> 00:12:49.000]  我們發覺這個約翰很有趣
[00:12:49.000 --> 00:12:53.000]  去到耶穌最後晚餐的時候
[00:12:53.000 --> 00:12:57.000]  我們說約翰可能拉著耶穌的胸膛
[00:12:57.000 --> 00:13:00.000]  去到耶穌釘十字架的時候
[00:13:00.000 --> 00:13:06.000]  卻只有約翰在十字架的下面
[00:13:06.000 --> 00:13:10.000]  以至到耶穌可以將祂自己的媽媽
[00:13:10.000 --> 00:13:14.000]  交託給約翰
[00:13:14.000 --> 00:13:17.000]  當然耶穌在十字架上面
[00:13:17.000 --> 00:13:19.000]  說了七句話
[00:13:19.000 --> 00:13:20.000]  即是十加七言
[00:13:20.000 --> 00:13:22.000]  這是我們一般來說
[00:13:22.000 --> 00:13:24.000]  十加七言的第三句
[00:13:24.000 --> 00:13:28.000]  就是說耶穌見母親和祂所愛的那門徒
[00:13:28.000 --> 00:13:29.000]  站在旁邊
[00:13:29.000 --> 00:13:30.000]  就對祂母親說
[00:13:30.000 --> 00:13:31.000]  母親
[00:13:31.000 --> 00:13:33.000]  看你的兒子
[00:13:33.000 --> 00:13:34.000]  又對那門徒說
[00:13:34.000 --> 00:13:37.000]  看你的母親
[00:13:37.000 --> 00:13:42.000]  從此那門徒就接他到自己的家裡去
[00:13:42.000 --> 00:13:44.000]  即是十加七言
[00:13:44.000 --> 00:13:46.000]  耶穌在十字架上面
[00:13:46.000 --> 00:13:48.000]  說了很重要的七句話
[00:13:48.000 --> 00:13:49.000]  我自己也在想
[00:13:49.000 --> 00:13:51.000]  如果說完這十二個門徒
[00:13:51.000 --> 00:13:53.000]  會不會跟大家說十加七言呢
[00:13:53.000 --> 00:13:55.000]  由七篇讀也不錯
[00:13:55.000 --> 00:13:56.000]  不用這樣
[00:13:56.000 --> 00:13:57.000]  一句說一篇
[00:13:57.000 --> 00:13:59.000]  很有趣的
[00:13:59.000 --> 00:14:01.000]  約翰是在十字架下面
[00:14:01.000 --> 00:14:04.000]  所以三年的跟隨耶穌
[00:14:04.000 --> 00:14:07.000]  由一個比較心胸窄
[00:14:07.000 --> 00:14:11.000]  比較暴躁或急躁的門徒
[00:14:11.000 --> 00:14:17.000]  去到後期被稱為一個愛的使徒
[00:14:17.000 --> 00:14:18.000]  充滿愛
[00:14:18.000 --> 00:14:19.000]  甚至去到最後
[00:14:19.000 --> 00:14:25.000]  耶穌將祂自己的媽媽交託給約翰
[00:14:25.000 --> 00:14:27.000]  當然
[00:14:27.000 --> 00:14:31.000]  去到晚年的使徒約翰
[00:14:31.000 --> 00:14:32.000]  耶穌升天之後
[00:14:32.000 --> 00:14:33.000]  其實我們也明白
[00:14:33.000 --> 00:14:35.000]  耶穌升天之後
[00:14:35.000 --> 00:14:38.000]  早期教會就在耶路撒冷
[00:14:38.000 --> 00:14:41.000]  當時彼得和約翰
[00:14:41.000 --> 00:14:44.000]  在耶路撒冷傳道
[00:14:44.000 --> 00:14:48.000]  也有一個神蹟騎士在當中
[00:14:48.000 --> 00:14:49.000]  所以很明顯
[00:14:49.000 --> 00:14:52.000]  神蹟騎士和傳道
[00:14:52.000 --> 00:14:56.000]  在早期教會是沒有分割的
[00:14:56.000 --> 00:14:59.000]  直至羅馬
[00:14:59.000 --> 00:15:03.000]  將耶路撒冷的攻陷聖殿毀壞之後
[00:15:03.000 --> 00:15:06.000]  門徒就開始四散
[00:15:06.000 --> 00:15:10.000]  而傳統學者的研究
[00:15:10.000 --> 00:15:15.000]  就說約翰去到爾忽所
[00:15:15.000 --> 00:15:17.000]  定居在爾忽所
[00:15:17.000 --> 00:15:20.000]  但是去到羅馬皇帝
[00:15:20.000 --> 00:15:22.000]  就是梅爾一個皇帝
[00:15:22.000 --> 00:15:23.000]  叫做竇米先
[00:15:23.000 --> 00:15:24.000]  梅爾一個皇帝
[00:15:24.000 --> 00:15:26.000]  這個皇帝是出名
[00:15:26.000 --> 00:15:28.000]  也是殘暴的
[00:15:28.000 --> 00:15:29.000]  出名是一個
[00:15:29.000 --> 00:15:33.000]  當他自己是神的皇帝
[00:15:33.000 --> 00:15:38.000]  他就下令要抓住約翰
[00:15:38.000 --> 00:15:41.000]  學者去研究
[00:15:41.000 --> 00:15:44.000]  原本竇米先
[00:15:44.000 --> 00:15:48.000]  是想將他炸死
[00:15:48.000 --> 00:15:50.000]  從柔和那邊炸掉
[00:15:50.000 --> 00:15:57.000]  變成日本食物的天婦羅
[00:15:57.000 --> 00:15:59.000]  後來就說還是不要了
[00:15:59.000 --> 00:16:03.000]  不如將他放逐到拔摩島
[00:16:03.000 --> 00:16:05.000]  我們大家都知道
[00:16:05.000 --> 00:16:08.000]  約翰晚年有一段時間
[00:16:08.000 --> 00:16:10.000]  是在拔摩島
[00:16:10.000 --> 00:16:12.000]  就是放逐到那裡
[00:16:12.000 --> 00:16:15.000]  而當他被放逐到拔摩島的時候
[00:16:15.000 --> 00:16:20.000]  反而他就寫了啟示錄
[00:16:20.000 --> 00:16:23.000]  當他完成了啟示錄
[00:16:23.000 --> 00:16:26.000]  所謂在拔摩島之後
[00:16:26.000 --> 00:16:28.000]  最後有一段日子
[00:16:28.000 --> 00:16:31.000]  他就回到爾忽所
[00:16:31.000 --> 00:16:32.000]  很多學者就說
[00:16:32.000 --> 00:16:34.000]  他就在那段時間
[00:16:34.000 --> 00:16:37.000]  才繼續完成了約翰福音
[00:16:37.000 --> 00:16:40.000]  和約翰一書二書三書
[00:16:40.000 --> 00:16:45.000]  即是說他在拔摩島完成了啟示錄
[00:16:45.000 --> 00:16:48.000]  然後在最後那段日子
[00:16:48.000 --> 00:16:51.000]  就寫了約翰福音和一二三書
[00:16:51.000 --> 00:16:56.000]  所以當我們去研究約翰福音和約翰一二三書的時候
[00:16:56.000 --> 00:17:00.000]  我們是看得到約翰去到晚年的時候
[00:17:00.000 --> 00:17:02.000]  他真的愛心爆棚
[00:17:02.000 --> 00:17:07.000]  很多學者就經常這樣說
[00:17:07.000 --> 00:17:10.000]  他說他去到晚年的時候
[00:17:10.000 --> 00:17:13.000]  他已經年紀大沒什麼話可以說
[00:17:13.000 --> 00:17:15.000]  他只會說一句話
[00:17:15.000 --> 00:17:20.000]  他說「小子們呀,你們要彼此相愛」
[00:17:20.000 --> 00:17:22.000]  他不斷見到人
[00:17:22.000 --> 00:17:26.000]  他就說「小子們呀,你們要彼此相愛」
[00:17:26.000 --> 00:17:29.000]  傳說他去到一百歲
[00:17:29.000 --> 00:17:30.000]  即是主後一百年
[00:17:30.000 --> 00:17:32.000]  差不多一百歲九十多歲
[00:17:32.000 --> 00:17:36.000]  他就真正安息在主的懷抱當中
[00:17:36.000 --> 00:17:38.000]  所以晚年的時候
[00:17:38.000 --> 00:17:42.000]  他就真的帶出了他的愛
[00:17:42.000 --> 00:17:44.000]  甚至他跟人說
[00:17:44.000 --> 00:17:47.000]  「你們要彼此相愛」
[00:17:47.000 --> 00:17:49.000]  他什麼都不說
[00:17:49.000 --> 00:17:50.000]  見到人就說
[00:17:50.000 --> 00:17:54.000]  「小子們呀,你們要彼此相愛」
[00:17:54.000 --> 00:17:56.000]  這個約翰
[00:17:56.000 --> 00:17:59.000]  因著耶穌那三年
[00:17:59.000 --> 00:18:02.000]  因著他自己的過程那邊
[00:18:02.000 --> 00:18:06.000]  去到九十多歲,一百歲的時候
[00:18:06.000 --> 00:18:11.000]  他的生命是完全改變了
[00:18:11.000 --> 00:18:14.000]  成為一個愛的使徒
[00:18:14.000 --> 00:18:17.000]  原本是一個一不如意
[00:18:17.000 --> 00:18:19.000]  不如他的意思
[00:18:19.000 --> 00:18:21.000]  就是要放火燒死人
[00:18:21.000 --> 00:18:22.000]  但去到最後
[00:18:22.000 --> 00:18:27.000]  他就說「小子們呀,你們要彼此相愛」
[00:18:27.000 --> 00:18:33.000]  很快就說了他三個階段的生命
[00:18:33.000 --> 00:18:34.000]  他的生平
[00:18:34.000 --> 00:18:39.000]  我們看到耶穌聖靈將他改變
[00:18:39.000 --> 00:18:43.000]  我們的神將整個約翰
[00:18:43.000 --> 00:18:47.000]  百分之一百,一百八十度的改變
[00:18:47.000 --> 00:18:50.000]  究竟在這三個階段的生平當中
[00:18:50.000 --> 00:18:53.000]  我們學到什麼功課呢?
[00:18:53.000 --> 00:18:55.000]  當我自己去思考的時候
[00:18:55.000 --> 00:18:57.000]  我覺得很重要的
[00:18:57.000 --> 00:19:00.000]  有三個功課給我們去反省
[00:19:00.000 --> 00:19:03.000]  這三個功課是要我們去學習的
