
[00:00:00.000 --> 00:00:05.880]  早期基督教在羅馬帝國傳播的前三百年
[00:04:15.440 --> 00:04:18.440]  而且帶領了很多人信耶穌
[00:04:18.440 --> 00:04:21.800]  之後他又從撒瑪利亞向南行
[00:04:21.800 --> 00:04:23.280]  經過耶路撒冷
[00:04:23.280 --> 00:04:26.520]  就去到加薩路上的曠野那裡
[00:04:26.520 --> 00:04:31.240]  在那裡就帶領一位埃提亞伯的太監信主
[00:04:31.240 --> 00:04:35.000]  福音就由這個太監傳了去非洲
[00:04:35.000 --> 00:04:37.280]  後來他就去了亞瑟都
[00:04:37.280 --> 00:04:41.400]  再沿著地中海沿岸的城鎮
[00:04:41.400 --> 00:04:44.880]  最終去到北部的蓋薩利亞
[00:04:44.880 --> 00:04:46.480]  他走過的地方
[00:04:46.480 --> 00:04:49.920]  他其實是邊行邊傳福音的
[00:04:49.920 --> 00:04:54.160]  後來「肥尼」在蓋薩利亞定居了下來
[00:04:54.160 --> 00:04:57.680]  我們不知道他何時成家立室
[00:04:57.680 --> 00:05:00.600]  但我們知道他有四個女兒
[00:05:00.600 --> 00:05:02.320]  都是先知
[00:05:02.320 --> 00:05:05.080]  而且他在蓋薩利亞那裡
[00:05:05.080 --> 00:05:08.560]  曾經接待過保羅的宣教團隊
[00:05:08.560 --> 00:05:12.640]  後來有些資料告訴我們
[00:05:12.640 --> 00:05:16.400]  他很可能被按納為主教
[00:05:16.400 --> 00:05:18.400]  就在今天土耳其
[00:05:18.400 --> 00:05:20.600]  裡面一個地方叫做Trelis
[00:05:20.600 --> 00:05:23.480]  他就在那裡服侍道老
[00:05:23.480 --> 00:05:26.280]  從這個圖裡面大家可以看到
[00:05:26.280 --> 00:05:27.960]  他傳福音的足跡
[00:05:27.960 --> 00:05:32.360]  是全面耶路撒冷、猶太和撒瑪利亞
[00:05:32.360 --> 00:05:35.400]  一個地中海的沿岸
[00:05:35.400 --> 00:05:38.600]  他的足跡是很好的
[00:05:38.600 --> 00:05:41.000]  很佳味的足跡給我們看到的
[00:05:41.000 --> 00:05:44.120]  「肥尼」的身上究竟有什麼特質
[00:05:44.120 --> 00:05:46.680]  令到我們需要學習
[00:05:46.680 --> 00:05:48.600]  以致可以幫助我們
[00:05:48.600 --> 00:05:52.040]  成為一個有效的福音使者呢?
[00:05:52.040 --> 00:05:56.960]  第一樣就是他有很美好的生活見證
[00:05:56.960 --> 00:06:00.520]  第一樣就是他有美好的品格
[00:06:00.520 --> 00:06:03.560]  在《誓圖行傳》六章那裡就告訴我們
[00:06:03.560 --> 00:06:07.520]  耶路撒冷教會要按納、執事、管理
[00:06:07.520 --> 00:06:11.480]  供應飯食給窮寡婦的時候
[00:06:11.480 --> 00:06:15.480]  其中一個條件就是要有好的明星
[00:06:15.480 --> 00:06:17.440]  好的明星有另一個翻譯
[00:06:17.440 --> 00:06:20.000]  就是「被證明為好」
[00:06:20.000 --> 00:06:22.560]  由於管理飯食這個工作
[00:06:22.560 --> 00:06:24.200]  除了可能要下手下腳
[00:06:24.200 --> 00:06:28.160]  去派飯給有需要的人之外
[00:06:28.160 --> 00:06:30.680]  其實還會包括什麼呢?
[00:06:30.680 --> 00:06:35.280]  統籌一些財務的管理和管理食物
[00:06:35.280 --> 00:06:39.560]  因此教會要找人做這份工作的時候
[00:06:39.560 --> 00:06:43.720]  他一定會對負責人有一定的品格要求
[00:06:43.720 --> 00:06:50.640]  譬如說忠心、誠實、有責任感、不貪財、不偏私
[00:06:50.640 --> 00:06:52.000]  做事公平公正
[00:06:52.000 --> 00:06:54.600]  我相信如果今天要找人做這些工作
[00:06:54.600 --> 00:06:58.560]  教會同樣會有這樣的要求對於負責人來說
[00:06:58.560 --> 00:07:01.160]  我相信這裡說了
[00:07:01.160 --> 00:07:05.200]  好明星包括在裏面的這些美好的品格
[00:07:05.200 --> 00:07:07.840]  而肥李就在過去的日子
[00:07:07.840 --> 00:07:11.840]  已經證明他有這些品格
[00:07:11.840 --> 00:07:13.840]  另外他有什麼好呢?
[00:07:13.840 --> 00:07:16.160]  就是他很愛教會
[00:07:16.160 --> 00:07:22.040]  當時那些講希臘話的猶太人埋怨
[00:07:22.040 --> 00:07:25.400]  在每天供應飯食上疏忽了
[00:07:25.400 --> 00:07:29.840]  他們應該是講希臘話的寡婦
[00:07:29.840 --> 00:07:31.560]  大家可以想像
[00:07:31.560 --> 00:07:34.160]  如果問題不即時解決
[00:07:34.160 --> 00:07:38.160]  教會的怨氣一定會越來越大
[00:07:38.160 --> 00:07:42.880]  信徒之間的關係一定會失去了和諧
[00:07:42.880 --> 00:07:44.880]  以及失去了合一的見證
[00:07:44.880 --> 00:07:48.400]  很明顯就會影響福音的傳播
[00:07:48.400 --> 00:07:52.760]  肥李在教會這麼有需要的時候
[00:07:52.760 --> 00:07:55.760]  他就不計較付出時間
[00:07:55.760 --> 00:07:57.440]  付出他的精神
[00:07:57.440 --> 00:07:59.440]  他現身去服侍
[00:07:59.440 --> 00:08:02.320]  好讓教會可以保持合一
[00:08:02.320 --> 00:08:04.080]  可以保持和諧
[00:08:04.080 --> 00:08:07.840]  使徒也可以專心祈禱傳道
[00:08:07.840 --> 00:08:11.200]  福音就可以繼續很興旺的傳開
[00:08:11.200 --> 00:08:15.480]  我們就看到肥李真是一個很愛教會的人
[00:08:15.480 --> 00:08:19.480]  另外肥李也是一個很愛人靈魂的人
[00:08:19.480 --> 00:08:23.120]  在一個這麼動盪要被迫害
[00:08:23.120 --> 00:08:26.040]  要被迫離開耶路撒冷的日子
[00:08:26.040 --> 00:08:28.120]  肥李不是想著自己
[00:08:28.120 --> 00:08:31.240]  如何逃離自己的安危
[00:08:31.240 --> 00:08:34.200]  而是他帶著一個福音的心智
[00:08:34.200 --> 00:08:37.920]  去尋找哪裡有傳福音的機會
[00:08:37.920 --> 00:08:40.440]  他就厲害了
[00:08:40.440 --> 00:08:42.320]  他效法主耶穌基督
[00:08:42.320 --> 00:08:43.880]  去了哪裡?
[00:08:43.880 --> 00:08:45.080]  撒瑪利亞
[00:08:45.080 --> 00:08:49.280]  撒瑪利亞是一個不歡迎猶太人的地方
[00:08:49.280 --> 00:08:51.280]  你可以想像一下
[00:08:51.280 --> 00:08:53.280]  肥李願意去撒瑪利亞
[00:08:53.280 --> 00:08:57.080]  他真是一個愛人靈魂的人
[00:08:57.080 --> 00:08:58.880]  另外我們看到
[00:08:58.880 --> 00:09:01.480]  肥李是一個好父親
[00:09:01.480 --> 00:09:04.280]  我不知道如果你家裡有兒女
[00:09:04.280 --> 00:09:06.480]  你帶你兒女信耶穌
[00:09:06.480 --> 00:09:08.080]  是否覺得艱難?
[00:09:08.080 --> 00:09:11.880]  但是肥李可以培育四個女兒
[00:09:11.880 --> 00:09:14.880]  都是港語言,即是先知
[00:09:14.880 --> 00:09:18.080]  你說他是不是很好的榜樣?
[00:09:18.080 --> 00:09:19.480]  所以我們相信
[00:09:19.480 --> 00:09:21.280]  他在他的家庭裡面
[00:09:21.280 --> 00:09:24.880]  一定是一個很好的屬靈的榜樣
[00:09:24.880 --> 00:09:29.880]  也很注重兒女的宗教教育的一位好父親
[00:09:29.880 --> 00:09:34.680]  另外就是他樂意接待宣教士
[00:09:34.680 --> 00:09:38.880]  當肥李在蓋撒利亞定居的時候
[00:09:38.880 --> 00:09:40.280]  二十年前
[00:09:40.280 --> 00:09:43.480]  在耶路撒冷迫害過他的保羅
[00:09:43.480 --> 00:09:48.480]  和他的宣教團隊
[00:09:48.480 --> 00:09:52.880]  完成了第三次的福音旅程
[00:09:52.880 --> 00:09:57.880]  經過蓋撒利亞回到耶路撒冷
[00:09:57.880 --> 00:09:59.480]  這個時候
[00:09:59.480 --> 00:10:04.680]  我們看到肥李不計前言地熱誠地接待
[00:10:04.680 --> 00:10:07.680]  保羅和他的宣教團隊
[00:10:07.680 --> 00:10:09.480]  其實我們知道後來
[00:10:09.480 --> 00:10:13.680]  保羅在蓋撒利亞因為福音的緣故
[00:10:13.680 --> 00:10:17.480]  他被拘禁了大概兩年的時間
[00:10:17.480 --> 00:10:21.080]  我們也很相信肥李在這段時間
[00:10:21.080 --> 00:10:24.080]  他也會供應保羅的需要
[00:10:24.080 --> 00:10:29.480]  成為保羅在一段艱難的時候的後援
[00:10:29.480 --> 00:10:34.280]  要成為主所使用的福音使者
[00:10:34.280 --> 00:10:38.480]  有美好的生命真的是一個很需要的條件
[00:10:38.480 --> 00:10:41.880]  警察會在二零零六年
[00:10:41.880 --> 00:10:45.080]  我們開始資助一位苗族的傳道人
[00:10:45.080 --> 00:10:46.880]  叫做維瓦達
[00:10:46.880 --> 00:10:51.480]  在清邁水坑村做開荒報道
[00:10:51.480 --> 00:10:54.880]  那條村是零基督徒的
[00:10:54.880 --> 00:10:57.280]  一切從零開始的
[00:10:57.280 --> 00:10:59.680]  但是不到兩年
[00:10:59.680 --> 00:11:02.880]  這間教會已經有十幾個成年人信主
[00:11:02.880 --> 00:11:06.480]  還有一大堆的兒童在那裡聚會
[00:11:06.480 --> 00:11:11.880]  這間水坑教會就成功的建立了
[00:11:11.880 --> 00:11:16.680]  我看回這個教會發展的歷程裡面
[00:11:16.680 --> 00:11:20.080]  我想告訴大家其中一個很重要的因素
[00:11:20.080 --> 00:11:22.880]  為什麼他這麼快可以成立
[00:11:22.880 --> 00:11:28.680]  就是維瓦達很快就帶領了第一位的弟兄信主
[00:11:28.680 --> 00:11:30.680]  那個就叫做雷實
[00:11:30.680 --> 00:11:37.480]  雷實當時就是這條村裡面,他這條村是大的,是村民來的
[00:11:37.480 --> 00:11:41.880]  他是一位官來的,所謂的地方官
[00:11:41.880 --> 00:11:46.080]  但是他的官位就不大,是一個小官來的
[00:11:46.080 --> 00:11:51.280]  不過他就有權去分配政府的一筆錢
[00:11:51.280 --> 00:11:57.880]  去幫助他管轄下的幾條村子裡面的一些工作
[00:11:57.880 --> 00:12:03.680]  譬如鋪橋整路,或者一些民生的需要
[00:12:03.680 --> 00:12:07.680]  大家可以想一下,在泰國如果你是一個貪官的話
[00:12:07.680 --> 00:12:10.880]  這個位置就絕對是一個游說位置
[00:12:10.880 --> 00:12:15.080]  一定可以把錢某部分放進袋子裡
[00:12:15.080 --> 00:12:21.880]  不過感謝神,雷實他是一個很勤力、很誠實、很敦厚
[00:12:21.880 --> 00:12:24.280]  做事公平、公正的人
[00:12:24.280 --> 00:12:28.680]  因此他很得到村民的尊重和愛戴
[00:12:28.680 --> 00:12:33.880]  由於這個雷實他信了耶穌沒多久,他已經很積極傳福音了
[00:12:33.880 --> 00:12:37.680]  所以在聖靈幫助之下,他就結果累累
[00:12:37.680 --> 00:12:41.680]  帶領了很多水坑村的村民信了耶穌
[00:12:41.680 --> 00:12:45.080]  幫助了這間教會建立
[00:12:45.080 --> 00:12:52.880]  我們看到很明顯,聖靈就是使用這位有生命見證
[00:12:52.880 --> 00:12:57.880]  也很肯傳福音的雷實,去幫助這個教會的成長
[00:12:57.880 --> 00:13:00.880]  所以我們盼望承浸家的弟兄姊妹們
[00:13:00.880 --> 00:13:05.880]  我們都要培育我們,我們要有美好的生命見證
[00:13:05.880 --> 00:13:08.480]  愛教會、愛人靈魂
[00:13:08.480 --> 00:13:12.680]  相信當我們向我們的親朋戚友傳福音的時候
[00:13:12.680 --> 00:13:16.680]  神都會使用我們,領人歸主
[00:13:16.680 --> 00:13:23.480]  肥利還有什麼可以值得我們學校呢?原來他是被人看得見
[00:13:23.480 --> 00:13:25.480]  被聖靈充滿的人
[00:13:25.480 --> 00:13:31.680]  被聖靈充滿其實應該有另一個翻譯,叫做「滿有聖靈」
[00:13:31.680 --> 00:13:38.080]  「滿有聖靈」不是在描述他有一次很特別的屬靈經驗
[00:13:38.080 --> 00:13:42.080]  其實是在描述他生命的特質
[00:13:42.080 --> 00:13:52.080]  什麼特質呢?就是說他願意將自己的生命時常被聖靈管理和引導
[00:13:52.080 --> 00:13:56.080]  我們怎樣在肥利的身上看到他是一個滿有聖靈的人呢?
[00:13:56.080 --> 00:14:01.080]  第一樣就是他很敏銳、從神而來的聲音
[00:14:01.080 --> 00:14:05.080]  在《士郎傳八章》二十六節和二十九節
[00:14:05.080 --> 00:14:13.080]  我們看到無論肥利是一個好人多、聖多的撒瑪利亞城,一個大城
[00:14:13.080 --> 00:14:16.080]  或者去到了無人冤的曠野
[00:14:16.080 --> 00:14:24.080]  他很厲害,他聽到又分辨到從主、從神而來的聲音
[00:14:24.080 --> 00:14:29.080]  我們可想而知他和神的靈的關係有多親密
[00:14:29.080 --> 00:14:37.080]  除了聽到之外,更加重要的是他願意馴服聖靈的引導
[00:14:37.080 --> 00:14:45.080]  聖靈告訴他:「起來,向南走,往加薩的曠野的路上去」
[00:14:45.080 --> 00:14:48.080]  其實當時肥利在做什麼呢?
[00:14:48.080 --> 00:14:54.080]  他在撒瑪利亞城治病趕鬼,傳福音
[00:14:54.080 --> 00:15:00.080]  很多人被他醫治,癱瘓的、瘸腿的都得到醫治
[00:15:00.080 --> 00:15:05.080]  很多人信耶穌,聖經說「傳承皆大歡喜」
[00:15:05.080 --> 00:15:13.080]  我們可以想像肥利在那裡一定很受當地人歡迎和尊重
[00:15:13.080 --> 00:15:17.080]  這個時候如果你在那裡傳福音,你會做什麼呢?
[00:15:17.080 --> 00:15:21.080]  快點去開信仰班、浸禮班、門徒訓練班等等
[00:15:21.080 --> 00:15:30.080]  這個時候聽到要離開撒瑪利亞,去到一個抗疫的地方
[00:15:30.080 --> 00:15:36.080]  我們也不敢不敬地說「神,你有沒有搞錯?」
[00:15:36.080 --> 00:15:39.080]  不如說「當然是自己聽錯了」
[00:15:39.080 --> 00:15:42.080]  最容易的藉口就是這樣
[00:15:42.080 --> 00:15:51.080]  不過很多時候我們明明很清楚聽到神的聲音,但不等於我們會聽從
[00:15:51.080 --> 00:15:59.080]  特別是當神的命令和我們的意願和利益有所衝突的時候
[00:15:59.080 --> 00:16:01.080]  我們未必會聽話
[00:16:01.080 --> 00:16:11.080]  譬如昔日的巴蘭,他明明很清楚聽到神要他拒絕
[00:16:11.080 --> 00:16:18.080]  摩押王要求他去奏助以色列民的聲音
[00:16:18.080 --> 00:16:27.080]  不過巴蘭因為希望得到錢財和尊榮
[00:16:27.080 --> 00:16:32.080]  所以他拒絕了神的心意,就跟了去
[00:16:32.080 --> 00:16:41.080]  感謝主,肥李不是巴蘭,也不是像若拿那樣逃避了聖靈的呼召
[00:16:41.080 --> 00:16:50.080]  他沒有找任何藉口,也不愁,沒有留戀一些明星或成功的感覺
[00:16:50.080 --> 00:16:58.080]  說真的,這個行程在理性上他是完全不明白的,過不了他的理性
[00:16:58.080 --> 00:17:05.080]  但是他立刻的馴服聖靈,往聖靈所指示的地方去
[00:17:05.080 --> 00:17:08.080]  以致神的工作沒有受到阻延
[00:17:08.080 --> 00:17:14.080]  大家可以想像,如果他稍微延誤一點,過一兩天才去
[00:17:14.080 --> 00:17:23.080]  其實他就遇不到那位已經開著馬車,正走回去非洲的太監
[00:17:23.080 --> 00:17:29.080]  同樣我們看到,當聖靈再一次提示他
[00:17:29.080 --> 00:17:37.080]  叫肥李走貼近太監的車,肥李就立刻飛跑到那輛車那裡
[00:17:37.080 --> 00:17:45.080]  我們再一次看到,或者引證到,肥李真的是一個很聽聖靈引導的人
[00:17:45.080 --> 00:17:55.080]  另外我們又看到,肥李能夠突破向猶太人視為雜種不潔的撒瑪利亞人傳福音
[00:17:55.080 --> 00:18:01.080]  或者是一個完全意想不到,一個非洲很可能是黑人去傳福音
[00:18:01.080 --> 00:18:06.080]  完全是因為他馴服聖靈,而帶給他的一個突破
[00:18:06.080 --> 00:18:13.080]  因為其實要知道,當時的猶太人,甚至是那些最親近耶穌的使徒
[00:18:13.080 --> 00:18:18.080]  其實對這個救恩官是非常之狹窄的
[00:18:18.080 --> 00:18:25.080]  譬如彼得,他第一次見到哥利留這個外邦人的時候,他怎樣跟他說
[00:18:25.080 --> 00:18:30.080]  他說,猶太人和別國的人來往是不合理的
[00:18:30.080 --> 00:18:35.080]  他們會視外邦人為俗而不潔的
[00:18:35.080 --> 00:18:39.080]  一開口,其實外邦人聽起來都很忍耳的
[00:18:39.080 --> 00:18:46.080]  但是我們看到,因為肥李馴服聖靈
[00:18:46.080 --> 00:18:59.080]  所以我們看到,肥李可以證明幫助他突破了很多文化、種族和信仰上的偏見
[00:18:59.080 --> 00:19:07.080]  使他成為在新約裡面,第一位復行主耶穌在《士徒行傳》一章八節所說
[00:19:07.080 --> 00:19:12.080]  將這個福音從耶路撒冷帶到撒瑪尼亞
[00:19:12.080 --> 00:19:17.080]  從猶太人傳到給遠方的外邦人的宣教士
[00:19:17.080 --> 00:19:22.080]  除了馴服聖靈之外,肥李還有一樣值得我們學習
[00:19:22.080 --> 00:19:26.080]  就是靠著聖靈作供
[00:19:26.080 --> 00:19:31.080]  無論他是宣講、傳揚神覺的福音
[00:19:31.080 --> 00:19:35.080]  或者是行神蹟、醫病講鬼
[00:19:35.080 --> 00:19:37.080]  這些都不是他自己的能力
[00:19:37.080 --> 00:19:43.080]  他都是靠著聖靈的能力去工作才有這樣的果效
[00:19:43.080 --> 00:19:49.080]  說到這裡,我又想起我泰國裡面山區的同學
[00:19:49.080 --> 00:19:53.080]  他們一畢業之後,其實他們什麼都沒有
[00:19:53.080 --> 00:20:00.080]  真是白無,沒錢、沒經驗、沒人脈、沒權、沒勢、沒高深的學識
[00:20:00.080 --> 00:20:04.080]  有的只是一本聖經,他們參考書也不多
[00:20:04.080 --> 00:20:07.080]  你家裡的書一定比他們多
[00:20:07.080 --> 00:20:12.080]  他們就是這樣,他們就有這些聆聽聖靈的聲音
[00:20:12.080 --> 00:20:18.080]  去馴服聖靈和與聖靈同供,這些經驗他們就有很多
[00:20:18.080 --> 00:20:24.080]  其實他們就是靠著聖靈的引導進入一些福音未到的村子裡
[00:20:24.080 --> 00:20:30.080]  那些村民有困難、病、有鬼婦
[00:20:30.080 --> 00:20:34.080]  那些村子有很多鬼婦,因為有巫師,很多鬼婦的人
[00:20:34.080 --> 00:20:37.080]  他們其實就是什麼都沒有依靠
[00:20:37.080 --> 00:20:41.080]  就是靠著聖靈的工作、靠著聖靈的能力
[00:20:41.080 --> 00:20:47.080]  為他們祈禱、醫病、講鬼、作見證、傳福音
[00:20:47.080 --> 00:20:52.080]  當然他們也會幫他們種田或者建屋的工作
[00:20:52.080 --> 00:20:58.080]  但無論如何我們發現其實福音就是這樣
[00:20:58.080 --> 00:21:07.080]  他們就是靠著聖靈的恩典去面對他們每一天生活的挑戰
[00:21:07.080 --> 00:21:12.080]  就是這樣,一間間這些村的教會就是這樣成立的
[00:21:12.080 --> 00:21:21.080]  肥利被稱為傳福音的肥利是因為他讓聖靈完全管理他的生活
[00:21:21.080 --> 00:21:27.080]  他不受外在的環境、自己的私慾或者情緒
[00:21:27.080 --> 00:21:30.080]  或者一些傳統的思想的影響
[00:21:30.080 --> 00:21:32.080]  他只是循著聖靈的引導
[00:21:32.080 --> 00:21:38.080]  隨時預備去、隨時預備離開、隨時預備停留
[00:21:38.080 --> 00:21:46.080]  任主使用,以致他真的沒有錯過任何一個神為他預備傳福音的機會
[00:21:46.080 --> 00:21:50.080]  傳福音就成為他生活的一部分
[00:21:50.080 --> 00:21:54.080]  無論他去到哪裡他都向人傳福音
[00:21:54.080 --> 00:21:59.080]  各位弟兄姊妹我們真的要學校聖靈、學校肥利
[00:21:59.080 --> 00:22:05.080]  學校肥利是馴服讓聖靈管理我們的生活
[00:22:05.080 --> 00:22:13.080]  如果有某日你清清楚楚的聽到神呼召你去海外宣教
[00:22:13.080 --> 00:22:19.080]  或者你聽到神要你向某人傳福音
[00:22:19.080 --> 00:22:23.080]  可能你馬上想「咦!好多困難的喎!」
[00:22:23.080 --> 00:22:27.080]  可能要付上好多代價的喎!
[00:22:27.080 --> 00:22:30.080]  可能你會好多猶疑是吧?
[00:22:30.080 --> 00:22:37.080]  但是我在這裡很想鼓勵你聽從聖靈的引導去行動
[00:22:37.080 --> 00:22:41.080]  因為聖靈必會為了自己的旨意去負責任
[00:22:41.080 --> 00:22:43.080]  祂會為你開路
[00:22:43.080 --> 00:22:46.080]  祂會幫你衝破好多的艱難
[00:22:46.080 --> 00:22:49.080]  讓你經歷祂的恩典和能力
[00:22:49.080 --> 00:22:54.080]  幫助你最終達成神要你去的目標
[00:22:54.080 --> 00:22:56.080]  在神的恩典和權能之下
[00:22:56.080 --> 00:23:02.080]  神可以使用你將福音傳給你不料的人
[00:23:02.080 --> 00:23:05.080]  好像撞到太監那樣
[00:23:05.080 --> 00:23:12.080]  你可能想「咦!我這個家人很難信耶穌的喎!可以嗎?」
[00:23:12.080 --> 00:23:14.080]  或者這個朋友或者這個親戚
[00:23:14.080 --> 00:23:18.080]  如果你馴服聖靈叫你去向他傳福音的話
[00:23:18.080 --> 00:23:20.080]  神是可以使用你
[00:23:20.080 --> 00:23:23.080]  讓你將福音傳給他
[00:23:23.080 --> 00:23:27.080]  我們要對聖靈的引導有信心
[00:23:27.080 --> 00:23:29.080]  聖靈的引導可能是一步一步
[00:23:29.080 --> 00:23:31.080]  你看不到很多步的
[00:23:31.080 --> 00:23:35.080]  也有時聖靈的引領你未必通得過你的理性
[00:23:35.080 --> 00:23:37.080]  或者你的理解
[00:23:37.080 --> 00:23:42.080]  但是如果我們願意走上去的時候
[00:23:42.080 --> 00:23:44.080]  回頭看將來你回頭
[00:23:44.080 --> 00:23:49.080]  你就會看到原因和一個美好的結果
[00:23:49.080 --> 00:23:54.080]  我們都會讚歎聖靈的引導是何等奇妙
[00:23:54.080 --> 00:23:56.080]  我們付出過什麼代價
[00:23:56.080 --> 00:23:58.080]  或者有什麼損失
[00:23:58.080 --> 00:24:00.080]  其實都不會徒然的
[00:24:00.080 --> 00:24:04.080]  另一樣我們可以從肥尼身上學的是什麼呢?
[00:24:04.080 --> 00:24:06.080]  就是熟讀聖經
[00:24:06.080 --> 00:24:10.080]  能夠回應福音對象的需要
[00:24:10.080 --> 00:24:16.080]  我們看到當埃提阿伯的太監
[00:24:16.080 --> 00:24:20.080]  二賽亞書五十三章七至八節的時候
[00:24:20.080 --> 00:24:24.080]  我們相信肥尼是很留心的去觀察
[00:24:24.080 --> 00:24:25.080]  細心的聆聽
[00:24:25.080 --> 00:24:29.080]  他知道這個太監被這段經文所吸引
[00:24:29.080 --> 00:24:31.080]  他正在思考
[00:24:31.080 --> 00:24:37.080]  經文裡面提到一個像羊被牽到宰殺之地
[00:24:37.080 --> 00:24:40.080]  被人剪毛、毛色
[00:24:40.080 --> 00:24:43.080]  也被人不按公義審判
[00:24:43.080 --> 00:24:45.080]  究竟這個是誰呢?
[00:24:45.080 --> 00:24:48.080]  他的面容反映了
