
[00:00:00.000 --> 00:00:03.600]  剛才我們讀了很大段的經文
[00:08:36.000 --> 00:08:41.000]  比我們每一個人更加愛他們一家
[00:08:41.000 --> 00:08:43.000]  更加愛他們一家
[00:08:43.000 --> 00:08:45.000]  所以我們真的明白
[00:08:45.000 --> 00:08:48.000]  最後為什麼結果是這樣
[00:08:48.000 --> 00:08:52.000]  不過我們不是神
[00:08:52.000 --> 00:08:54.000]  我相信有一句說話
[00:08:54.000 --> 00:08:56.000]  阿Lee經常說的
[00:08:56.000 --> 00:08:58.000]  他經常說的一句說話是
[00:08:58.000 --> 00:09:01.000]  有很多東西我們真的不明白
[00:09:01.000 --> 00:09:03.000]  有很多東西我們真的不明白
[00:09:03.000 --> 00:09:04.000]  我們不是神
[00:09:04.000 --> 00:09:06.000]  我們有限制
[00:09:06.000 --> 00:09:08.000]  有很多東西我們真的不明白
[00:09:08.000 --> 00:09:10.000]  不過我相信在正經裡面說
[00:09:10.000 --> 00:09:13.000]  將來我們回到上天上的時候
[00:09:13.000 --> 00:09:15.000]  一切我們都明白
[00:09:15.000 --> 00:09:18.000]  我們都知道究竟發生什麼事
[00:09:18.000 --> 00:09:23.000]  所以我們只要相信
[00:09:23.000 --> 00:09:25.000]  神是一個充滿愛的神
[00:09:25.000 --> 00:09:28.000]  神是一個充滿憐憫的神
[00:09:28.000 --> 00:09:31.000]  因為在聖經裡面
[00:09:31.000 --> 00:09:34.000]  舊約新約一直貫穿的
[00:09:34.000 --> 00:09:36.000]  跟我們說的都是同一樣東西
[00:09:36.000 --> 00:09:38.000]  神是一個慈愛的神
[00:09:38.000 --> 00:09:40.000]  神是一個充滿憐憫的神
[00:09:40.000 --> 00:09:43.000]  神是一個充滿恩典的神
[00:09:43.000 --> 00:09:46.000]  所以我們要持守的
[00:09:46.000 --> 00:09:48.000]  就是這個信念
[00:09:48.000 --> 00:09:50.000]  第一,我們持守的
[00:09:50.000 --> 00:09:52.000]  神是一個信實的神
[00:09:52.000 --> 00:09:54.000]  祂說得出,做得到
[00:09:54.000 --> 00:09:56.000]  祂既然應許了我們將來有一個
[00:09:56.000 --> 00:09:58.000]  永遠的家鄉的時候
[00:09:58.000 --> 00:10:02.000]  我們將來一定可以進入這個家鄉
[00:10:02.000 --> 00:10:03.000]  另外就是
[00:10:03.000 --> 00:10:05.000]  既然神在聖經裡面說
[00:10:05.000 --> 00:10:06.000]  介紹祂自己
[00:10:06.000 --> 00:10:07.000]  祂是一個信實的神
[00:10:07.000 --> 00:10:09.000]  祂是一個慈愛的神
[00:10:09.000 --> 00:10:11.000]  祂是一個憐憫的神
[00:10:11.000 --> 00:10:13.000]  我們就堅心相信
[00:10:13.000 --> 00:10:15.000]  這個神
[00:10:15.000 --> 00:10:17.000]  不單止又真又活
[00:10:17.000 --> 00:10:20.000]  並且祂的屬性是充滿恩典
[00:10:20.000 --> 00:10:23.000]  充滿憐憫,充滿慈愛
[00:10:23.000 --> 00:10:26.000]  在十一章三十五節裡面這樣說
[00:10:26.000 --> 00:10:29.000]  有婦人得自己的死人復活
[00:10:29.000 --> 00:10:32.000]  又有人忍受嚴刑不肯苟且得釋放
[00:10:32.000 --> 00:10:35.000]  為要得著更美的復活
[00:10:35.000 --> 00:10:36.000]  其實在經文裡面說
[00:10:36.000 --> 00:10:38.000]  當時有女人的親人
[00:10:38.000 --> 00:10:41.000]  因為主的名而被迫害致死
[00:10:41.000 --> 00:10:43.000]  但後來復活了
[00:10:43.000 --> 00:10:45.000]  這個失去親人的人
[00:10:45.000 --> 00:10:47.000]  是一個熱切的期待
[00:10:47.000 --> 00:10:52.000]  是一件非常榮耀又美好的事情
[00:10:52.000 --> 00:10:55.000]  另外有些人因為主的名受到迫害
[00:10:55.000 --> 00:10:57.000]  而預了會死
[00:10:57.000 --> 00:11:02.000]  但是他們都不怕,為什麼呢?
[00:11:02.000 --> 00:11:06.000]  他們所盼望的是什麼呢?
[00:11:06.000 --> 00:11:11.000]  他們所盼望的不是上一句所說的那種復活
[00:11:11.000 --> 00:11:14.000]  因為當那種復活帶來的
[00:11:14.000 --> 00:11:16.000]  可能他仍然會再死亡
[00:11:16.000 --> 00:11:21.000]  因為一個扭壞的身體是會衰老的
[00:11:21.000 --> 00:11:25.000]  但是他們期望一個更美的復活
[00:11:25.000 --> 00:11:29.000]  就是將來在永恆裡面的復活
[00:11:29.000 --> 00:11:32.000]  那個復活是不再扭壞
[00:11:32.000 --> 00:11:34.000]  身體不再有病痛
[00:11:34.000 --> 00:11:36.000]  身體不再有限制
[00:11:36.000 --> 00:11:41.000]  所以他們是期望的,盼望的是一個更美的復活
[00:11:41.000 --> 00:11:44.000]  所以聖經裡面給我們看到這種比較
[00:11:44.000 --> 00:11:46.000]  就是說復活是好
[00:11:46.000 --> 00:11:51.000]  但是都沒有更美的復活更好
[00:11:51.000 --> 00:11:53.000]  更美的復活好的地方
[00:11:53.000 --> 00:11:54.000]  我剛才已經說了
[00:11:54.000 --> 00:11:59.000]  就是不扭壞,不會衰老
[00:11:59.000 --> 00:12:01.000]  是可以活到永遠
[00:12:01.000 --> 00:12:05.000]  所以就是在世的死人復活
[00:12:05.000 --> 00:12:08.000]  不是神給每一個人的應許
[00:12:08.000 --> 00:12:09.000]  但是將來有一天
[00:12:09.000 --> 00:12:12.000]  每個信主的人都會有一個永恆的復活
[00:12:12.000 --> 00:12:15.000]  當我們將來復活的時候
[00:12:15.000 --> 00:12:21.000]  我剛才說的就是將來的復活是可以傳到永恆的
[00:12:21.000 --> 00:12:24.000]  不扭壞的,不會衰老的
[00:12:24.000 --> 00:12:28.000]  不會有癲瘀,嗅聞等類的病
[00:12:28.000 --> 00:12:31.000]  所以就是將來有一天
[00:12:31.000 --> 00:12:34.000]  我們信主的人都有永恆的復活
[00:12:34.000 --> 00:12:40.000]  這個是神給我們每一個相信祂到底的人的應許
[00:12:40.000 --> 00:12:43.000]  神給我們的應許就是我們將來有一天
[00:12:43.000 --> 00:12:46.000]  我們會得著這個永恆的復活
[00:12:46.000 --> 00:12:48.000]  我們會得著這個永恆的復活
[00:12:48.000 --> 00:12:51.000]  所以這個也是神要我們持守的信念
[00:12:51.000 --> 00:12:53.000]  就是說這個相信
[00:12:53.000 --> 00:12:56.000]  這個是我們信主的人盼望
[00:12:56.000 --> 00:12:58.000]  所以聖經再這樣說
[00:12:58.000 --> 00:13:00.000]  在十二章一到二節這樣說
[00:13:00.000 --> 00:13:04.000]  我們既然有謝許多的見證人如同雲彩圍著我們
[00:13:04.000 --> 00:13:06.000]  就當放下各樣的重擔
[00:13:06.000 --> 00:13:08.000]  脫去容易纏累我們的罪
[00:13:08.000 --> 00:13:11.000]  全心忍耐奔那擺在我們前頭的路程
[00:13:11.000 --> 00:13:15.000]  仰望為我們信心創始成中的耶穌
[00:13:15.000 --> 00:13:17.000]  他因擺在前面的喜樂
[00:13:17.000 --> 00:13:19.000]  就輕看羞辱
[00:13:19.000 --> 00:13:21.000]  忍受了十字架的苦難
[00:13:21.000 --> 00:13:23.000]  便坐在神寶座的右邊
[00:13:23.000 --> 00:13:27.000]  聖經這樣說既然過去已經有這麼多的見證人
[00:13:27.000 --> 00:13:30.000]  在我們身邊在我們人生裡面環繞出現
[00:13:30.000 --> 00:13:35.000]  就像雲彩一樣圍繞著我們去作出美好的見證
[00:13:35.000 --> 00:13:37.000]  就是他們這一班人
[00:13:37.000 --> 00:13:40.000]  無論遇見什麼的患難
[00:13:40.000 --> 00:13:42.000]  不論好死
[00:13:42.000 --> 00:13:43.000]  不論慘死
[00:13:43.000 --> 00:13:47.000]  或者不論面對什麼挑戰的時候
[00:13:47.000 --> 00:13:49.000]  面對什麼逼迫等等
[00:13:49.000 --> 00:13:52.000]  他們仍然對神持守這個信心
[00:13:52.000 --> 00:13:54.000]  並且持守到底
[00:13:54.000 --> 00:13:58.000]  他們仍然持守著這個信心並且持守到底
[00:13:58.000 --> 00:14:01.000]  到死那一刻他們都堅心相信
[00:14:01.000 --> 00:14:05.000]  雖然他們的眼睛未曾見到這個應許的出現
[00:14:05.000 --> 00:14:06.000]  應許實現
[00:14:06.000 --> 00:14:10.000]  但是他們的生命仍然堅心相信
[00:14:10.000 --> 00:14:14.000]  有一天這個應許會完全實現
[00:14:14.000 --> 00:14:16.000]  雖然他們的眼目今天不能夠看
[00:14:16.000 --> 00:14:18.000]  但是他們仍然持守這個應許
[00:14:18.000 --> 00:14:19.000]  仍然相信
[00:14:19.000 --> 00:14:21.000]  所以聖經這樣鼓勵我們
[00:14:21.000 --> 00:14:25.000]  就說我們應該放下各樣的重擔
[00:14:25.000 --> 00:14:27.000]  用意纏住我們的罪
[00:14:27.000 --> 00:14:31.000]  望著耶穌繼續向前奔跑
[00:14:31.000 --> 00:14:32.000]  我們怎樣?
[00:14:32.000 --> 00:14:34.000]  這一條逐齡的賽道
[00:14:34.000 --> 00:14:38.000]  所以不要後退
[00:14:38.000 --> 00:14:39.000]  也不要停下
[00:14:39.000 --> 00:14:42.000]  要繼續望著耶穌去直跑
[00:14:42.000 --> 00:14:43.000]  向前跑
[00:14:43.000 --> 00:14:47.000]  不是要我們望著這一班信心英雄
[00:14:47.000 --> 00:14:50.000]  這一班信心英雄作為一個見證
[00:14:50.000 --> 00:14:53.000]  以及作為一個鼓勵者
[00:14:53.000 --> 00:14:58.000]  好像我們都跑過這個路程
[00:14:58.000 --> 00:15:00.000]  你繼續跑
[00:15:00.000 --> 00:15:01.000]  我跑完了
[00:15:01.000 --> 00:15:03.000]  所以我覺得人生真的好像一個運動
[00:15:03.000 --> 00:15:05.000]  一個比賽
[00:15:05.000 --> 00:15:06.000]  在田徑上比賽
[00:15:06.000 --> 00:15:07.000]  有些人跑得快些
[00:15:07.000 --> 00:15:09.000]  有些人跑得慢些
[00:15:09.000 --> 00:15:14.000]  但是你和我都是在這個賽場裏面
[00:15:14.000 --> 00:15:15.000]  有些人跑完了
[00:15:15.000 --> 00:15:17.000]  可以進去更衣室
[00:15:17.000 --> 00:15:18.000]  洗澡
[00:15:18.000 --> 00:15:19.000]  換衣服
[00:15:19.000 --> 00:15:21.000]  然後坐在看台上
[00:15:21.000 --> 00:15:23.000]  大家在等一件事
[00:15:23.000 --> 00:15:26.000]  就是在等頒獎典禮出現
[00:15:26.000 --> 00:15:29.000]  當我們每一個人都跑完這條路的時候
[00:15:29.000 --> 00:15:32.000]  頒獎典禮就出現了
[00:15:32.000 --> 00:15:34.000]  我們就在等這一天
[00:15:34.000 --> 00:15:37.000]  所以可能有些人跑得快些
[00:15:37.000 --> 00:15:39.000]  他跑完這條路程
[00:15:39.000 --> 00:15:40.000]  我們跑得慢些
[00:15:40.000 --> 00:15:41.000]  但是一樣的
[00:15:41.000 --> 00:15:43.000]  我們都是一樣的
[00:15:43.000 --> 00:15:45.000]  就是我們每一個人
[00:15:45.000 --> 00:15:47.000]  都要望著耶穌
[00:15:47.000 --> 00:15:49.000]  跑這條路程
[00:15:49.000 --> 00:15:51.000]  直至到跑完
[00:15:51.000 --> 00:15:52.000]  可能有一天
[00:15:52.000 --> 00:15:53.000]  我又跑完了
[00:15:53.000 --> 00:15:55.000]  我可以和阿Lee
[00:15:55.000 --> 00:15:56.000]  坐在看台裏面
[00:15:56.000 --> 00:15:58.000]  看你們繼續跑
[00:15:58.000 --> 00:16:00.000]  但是我再強調一點
[00:16:00.000 --> 00:16:02.000]  我們每一個人
[00:16:02.000 --> 00:16:04.000]  都要跑完
[00:16:04.000 --> 00:16:06.000]  這一條路程
[00:16:06.000 --> 00:16:07.000]  聖經跟我們說
[00:16:07.000 --> 00:16:08.000]  我們怎樣跑
[00:16:08.000 --> 00:16:10.000]  我再次說
[00:16:10.000 --> 00:16:13.000]  我們同樣都是望著耶穌去跑
[00:16:13.000 --> 00:16:15.000]  我們不是望著隔壁的人去跑
[00:16:15.000 --> 00:16:17.000]  望著隔壁的人去跑
[00:16:17.000 --> 00:16:18.000]  跑不了的
[00:16:18.000 --> 00:16:20.000]  你一定會出界
[00:16:20.000 --> 00:16:22.000]  你唯一要望著的
[00:16:22.000 --> 00:16:24.000]  就是望著耶穌去跑
[00:16:24.000 --> 00:16:26.000]  望著前面去跑
[00:16:26.000 --> 00:16:27.000]  我相信
[00:16:27.000 --> 00:16:29.000]  耶穌是怎樣等我們
[00:16:29.000 --> 00:16:31.000]  望著我們去跑呢
[00:16:31.000 --> 00:16:32.000]  祂一定是張開雙手
[00:16:32.000 --> 00:16:33.000]  湊到了
[00:16:33.000 --> 00:16:35.000]  湊到了
[00:16:35.000 --> 00:16:36.000]  你跑得好
[00:16:36.000 --> 00:16:37.000]  湊到了
[00:16:37.000 --> 00:16:40.000]  所以當我們望著耶穌的時候
[00:16:40.000 --> 00:16:43.000]  耶穌帶來鼓勵
[00:16:43.000 --> 00:16:45.000]  帶來安慰
[00:16:45.000 --> 00:16:48.000]  雖然有些人跑完
[00:16:48.000 --> 00:16:50.000]  有些人衝線
[00:16:50.000 --> 00:16:51.000]  衝了線
[00:16:51.000 --> 00:16:53.000]  有些人上了看台
[00:16:53.000 --> 00:16:54.000]  看我們
[00:16:54.000 --> 00:16:55.000]  但是我再次強調
[00:16:55.000 --> 00:16:57.000]  我們每一個人
[00:16:57.000 --> 00:17:00.000]  都仍然要跑這條賽道
[00:17:00.000 --> 00:17:02.000]  我們望著耶穌跑
[00:17:02.000 --> 00:17:04.000]  到我們衝線那天
[00:17:04.000 --> 00:17:06.000]  我們就可以上看台
[00:17:06.000 --> 00:17:09.000]  和那群之前跑完的
[00:17:09.000 --> 00:17:12.000]  一起彼此鼓勵
[00:17:12.000 --> 00:17:16.000]  彼此一起繼續圍著
[00:17:16.000 --> 00:17:18.000]  那群繼續跑的人
[00:17:18.000 --> 00:17:20.000]  來打氣
[00:17:20.000 --> 00:17:22.000]  來鼓勵他們
[00:17:22.000 --> 00:17:24.000]  不論遇見什麼風浪
[00:17:24.000 --> 00:17:26.000]  遇見什麼患難
[00:17:26.000 --> 00:17:28.000]  我們都要望著耶穌
[00:17:28.000 --> 00:17:30.000]  繼續向前跑
[00:17:30.000 --> 00:17:32.000]  鼓勵你旁邊那個
[00:17:32.000 --> 00:17:33.000]  望著耶穌
[00:17:33.000 --> 00:17:35.000]  繼續向前跑
[00:17:41.000 --> 00:17:43.000]  再鼓勵你旁邊那個
[00:17:43.000 --> 00:17:45.000]  再鼓勵你旁邊那個
[00:17:45.000 --> 00:17:49.000]  我們等著頒獎典禮那天
[00:17:49.000 --> 00:18:01.000]  所以我真的覺得
[00:18:01.000 --> 00:18:03.000]  阿Lee真的好像
[00:18:12.000 --> 00:18:14.000]  阿Lee真的好像
[00:18:14.000 --> 00:18:17.000]  這段經文裏面所說
[00:18:17.000 --> 00:18:20.000]  是很多的見證人
[00:18:20.000 --> 00:18:22.000]  好像雲彩一樣
[00:18:22.000 --> 00:18:24.000]  圍著我們
[00:18:24.000 --> 00:18:26.000]  今天他跑完了
[00:18:26.000 --> 00:18:29.000]  我們繼續跑
[00:18:29.000 --> 00:18:31.000]  和他一樣
[00:18:31.000 --> 00:18:33.000]  還有我很相信
[00:18:33.000 --> 00:18:36.000]  如果他用什麼說話鼓勵我們
[00:18:36.000 --> 00:18:37.000]  他一定說
[00:18:37.000 --> 00:18:38.000]  跑吧!
[00:18:38.000 --> 00:18:41.000]  跑吧!忠義!
[00:18:41.000 --> 00:18:43.000]  跑吧!Brian!
[00:18:43.000 --> 00:18:45.000]  跑吧!美珊!
[00:18:45.000 --> 00:18:47.000]  跑吧!阿歡!
[00:18:47.000 --> 00:18:49.000]  我在上面等你
[00:18:49.000 --> 00:18:51.000]  你繼續跑
[00:18:51.000 --> 00:18:53.000]  你繼續向前跑
[00:18:53.000 --> 00:18:55.000]  很容易跑
[00:18:55.000 --> 00:18:57.000]  我都跑完了
[00:18:57.000 --> 00:18:58.000]  很容易跑
[00:18:58.000 --> 00:19:01.000]  我在上面等你
[00:19:01.000 --> 00:19:03.000]  我在看台等你
[00:19:03.000 --> 00:19:05.000]  並且到最後
[00:19:05.000 --> 00:19:07.000]  我們等什麼
[00:19:07.000 --> 00:19:09.000]  我們一起
[00:19:09.000 --> 00:19:11.000]  我們一起
[00:19:11.000 --> 00:19:13.000]  等頒獎典禮那天
[00:19:13.000 --> 00:19:15.000]  我們穿上禮服
[00:19:15.000 --> 00:19:17.000]  我們一起
[00:19:17.000 --> 00:19:20.000]  站在頒獎台上
[00:19:20.000 --> 00:19:23.000]  我們一起拿這個獎賞
[00:19:23.000 --> 00:19:25.000]  我們一起
[00:19:25.000 --> 00:19:28.000]  等這個頒獎典禮出現
[00:19:28.000 --> 00:19:31.000]  我們一起拿這個獎賞
[00:19:31.000 --> 00:19:33.000]  我們在那天
[00:19:33.000 --> 00:19:35.000]  不單止拿到獎賞
[00:19:35.000 --> 00:19:37.000]  不單止拿到獎賞
[00:19:37.000 --> 00:19:39.000]  我們在那天
[00:19:39.000 --> 00:19:41.000]  我們更加可以
[00:19:41.000 --> 00:19:46.000]  跟這個一直鼓勵我們向前跑的人
[00:19:46.000 --> 00:19:49.000]  永遠永遠去同在
[00:19:49.000 --> 00:19:52.000]  我們今天仍然未看到
[00:19:52.000 --> 00:19:54.000]  那天的利林
[00:19:54.000 --> 00:19:56.000]  但是在這一段經文
