
[00:00:00.000 --> 00:00:02.880]  我們會繼續來看尼希米記
[00:01:23.040 --> 00:01:24.720]  甚至一隻手拿着武器
[00:01:24.720 --> 00:01:27.040]  一隻手來帶他們去工作
[00:01:27.040 --> 00:01:28.240]  不爲所動
[00:01:28.240 --> 00:01:29.280]  所以很快
[00:01:29.280 --> 00:01:32.240]  城牆已經建好了一半
[00:01:32.240 --> 00:01:34.640]  敵人既然發覺
[00:01:34.640 --> 00:01:38.560]  他那種恐嚇手段不行的時候
[00:01:38.560 --> 00:01:41.880]  於是他們就改變策略了
[00:01:41.880 --> 00:01:44.280]  之前是想搞平民的
[00:01:44.280 --> 00:01:46.280]  但是現在他們想着
[00:01:46.280 --> 00:01:50.400]  要搞尼希米
[00:01:50.400 --> 00:01:52.440]  和第六章裏面
[00:01:52.440 --> 00:01:55.640]  我們看到敵人用不同的方法
[00:01:55.640 --> 00:01:57.840]  去攻擊尼希米
[00:01:57.840 --> 00:01:59.920]  而尼希米又怎麼用智慧
[00:01:59.920 --> 00:02:03.520]  去分析當中的真偽和回應呢
[00:02:03.520 --> 00:02:05.760]  很值得我們去學習的
[00:02:05.760 --> 00:02:07.400]  中國人有一句話
[00:02:07.400 --> 00:02:09.720]  射人先射馬
[00:02:09.720 --> 00:02:11.800]  擒賊先擒王
[00:02:11.800 --> 00:02:15.080]  如果能夠打倒了那個領袖
[00:02:15.080 --> 00:02:18.760]  羣衆就很容易就被擊敗了
[00:02:18.760 --> 00:02:21.680]  朱逸蘇曾經講過這樣的教導
[00:02:21.680 --> 00:02:23.520]  回顧第十四章的二十七節
[00:02:23.520 --> 00:02:25.360]  Doris 麻煩
[00:02:25.360 --> 00:02:26.840]  耶穌對他不說
[00:02:26.840 --> 00:02:28.600]  你門都是跌倒了
[00:02:28.600 --> 00:02:30.240]  因爲天上給着說
[00:02:30.240 --> 00:02:31.640]  我要擊打牧人
[00:02:31.640 --> 00:02:33.040]  羊就分散了
[00:02:33.040 --> 00:02:34.560]  這裏很清楚地講
[00:02:34.560 --> 00:02:36.200]  就是擊打牧人
[00:02:36.200 --> 00:02:37.840]  羊就分散了
[00:02:37.840 --> 00:02:40.000]  所以主耶穌被捕
[00:02:40.000 --> 00:02:41.640]  被釘十字架的時候
[00:02:41.640 --> 00:02:44.680]  那些門徒都很害怕就四散分圖
[00:02:44.680 --> 00:02:45.720]  也都因爲這句話
[00:02:45.720 --> 00:02:47.960]  所以我們更加鼓勵大家
[00:02:47.960 --> 00:02:50.000]  你要去守望
[00:02:50.000 --> 00:02:51.680]  我們教會的牧者
[00:02:51.680 --> 00:02:52.880]  領袖
[00:02:52.880 --> 00:02:55.080]  或者帶領工作者
[00:02:55.080 --> 00:02:57.480]  所以我們都很期望
[00:02:57.480 --> 00:02:58.600]  我帶領察經
[00:02:58.600 --> 00:03:00.560]  最期望的回報就是什麼
[00:03:00.560 --> 00:03:02.160]  希望大家能夠爲我吐槽
[00:03:02.160 --> 00:03:03.840]  這個是很重要的
[00:03:03.840 --> 00:03:07.160]  因爲如果一個領袖
[00:03:07.160 --> 00:03:08.360]  很無奈的
[00:03:08.360 --> 00:03:09.400]  你很積極
[00:03:09.400 --> 00:03:10.400]  你很偉新
[00:03:10.400 --> 00:03:12.440]  你很樂意去侍奉神
[00:03:12.440 --> 00:03:16.520]  未必能夠完全感染所有的弟兄姊妹
[00:03:16.520 --> 00:03:19.000]  當然都會有一定的感染力
[00:03:19.000 --> 00:03:22.080]  但是不能夠全部感染
[00:03:22.080 --> 00:03:25.640]  但是如果一個牧者或者領袖
[00:03:25.640 --> 00:03:26.760]  他做得不好
[00:03:26.760 --> 00:03:27.480]  他懶
[00:03:27.480 --> 00:03:28.280]  他懶
[00:03:28.280 --> 00:03:30.120]  很求其的時候
[00:03:30.120 --> 00:03:31.680]  往往會怎麼樣呢
[00:03:31.680 --> 00:03:34.040]  就影響到其他人
[00:03:34.040 --> 00:03:37.080]  負面的影響是大很多的
[00:03:37.080 --> 00:03:40.640]  所以我們一定要守望紀念做領導的
[00:03:40.640 --> 00:03:42.240]  特別是那些好的
[00:03:42.240 --> 00:03:43.400]  盡責的領導
[00:03:43.400 --> 00:03:45.200]  我們更加要守望他
[00:03:45.200 --> 00:03:46.240]  因爲爲什麼呢
[00:03:46.240 --> 00:03:47.400]  他盡責他努力
[00:03:47.400 --> 00:03:49.480]  不過他就會更加用不同的方法
[00:03:49.480 --> 00:03:50.840]  要將他打倒
[00:03:50.840 --> 00:03:52.640]  你想想一個有名望的
[00:03:52.640 --> 00:03:55.320]  有很多人認識的領袖
[00:03:55.320 --> 00:03:56.960]  如果他被打倒的時候
[00:03:56.960 --> 00:03:59.360]  是比一個平平無名的人認識的人
[00:03:59.360 --> 00:04:01.280]  是不是影響力大很多呢
[00:04:01.280 --> 00:04:04.200]  所以我們更加要利用他去關注
[00:04:04.200 --> 00:04:06.480]  我們留意到
[00:04:06.480 --> 00:04:08.720]  作爲領袖
[00:04:08.720 --> 00:04:10.880]  同樣的他要怎麼樣呢
[00:04:10.880 --> 00:04:12.600]  他要有生命力
[00:04:12.600 --> 00:04:16.440]  我們要靠這些有生命力的人
[00:04:16.440 --> 00:04:18.120]  他要有警覺
[00:04:18.120 --> 00:04:19.320]  有耐性
[00:04:19.320 --> 00:04:22.680]  這樣的時候他就能夠產生光輝
[00:04:22.680 --> 00:04:25.520]  我不知道大家有沒有在萊佛斯看過
[00:04:25.520 --> 00:04:27.680]  一套電影是講邱吉爾的
[00:04:27.680 --> 00:04:29.000]  我不記得了
[00:04:29.000 --> 00:04:31.680]  它的直譯的名字不是邱吉爾的
[00:04:31.680 --> 00:04:33.400]  它叫《黑暗時代》
[00:04:33.400 --> 00:04:36.000]  講到第二次世界大戰的時候
[00:04:36.000 --> 00:04:37.560]  大家知不知道
[00:04:37.560 --> 00:04:39.640]  那時候英國的首相邱吉爾
[00:04:39.640 --> 00:04:41.840]  面對德國的進攻
[00:04:41.840 --> 00:04:44.920]  德軍距離英國
[00:04:44.920 --> 00:04:47.360]  只有二十二海里之遙
[00:04:47.360 --> 00:04:49.000]  那個壓力是很大的
[00:04:49.000 --> 00:04:52.440]  所以他工作是不斷地要面對
[00:04:52.440 --> 00:04:55.320]  但是他面對這個困境的時候
[00:04:55.320 --> 00:04:58.520]  更加叫他的鬥志是強患的
[00:04:58.520 --> 00:04:59.520]  這樣的時候
[00:04:59.520 --> 00:05:01.520]  後來大家都記得
[00:05:01.520 --> 00:05:03.200]  他的宣告就是
[00:05:03.200 --> 00:05:04.320]  我沒有什麼興許
[00:05:04.320 --> 00:05:05.680]  只有血和汗
[00:05:05.680 --> 00:05:07.680]  但我們要保護這個國家
[00:05:07.680 --> 00:05:09.880]  英國的首相
[00:05:09.880 --> 00:05:11.680]  有一個人大家記得了
[00:05:11.680 --> 00:05:13.080]  就是鐵良子
[00:05:13.080 --> 00:05:14.680]  就是戴卓爾夫人
[00:05:14.680 --> 00:05:15.880]  戴卓爾夫人那時候
[00:05:15.880 --> 00:05:18.520]  面對福克林羣島的危機
[00:05:18.520 --> 00:05:21.200]  跟阿根廷要開戰
[00:05:21.200 --> 00:05:22.200]  還有
[00:05:22.200 --> 00:05:25.640]  他將那個煤礦藥霜收歸國有
[00:05:25.640 --> 00:05:26.920]  有一套電影的背景
[00:05:26.920 --> 00:05:28.240]  都在這裏
[00:05:28.240 --> 00:05:29.240]  就是《John Elias》
[00:05:29.240 --> 00:05:31.120]  這套是父母要看的
[00:05:31.120 --> 00:05:32.280]  這套電影很好
[00:05:32.280 --> 00:05:33.680]  是講一個小朋友
[00:05:33.680 --> 00:05:34.680]  他喜歡跳芭蕾舞
[00:05:34.680 --> 00:05:35.680]  是男孩子
[00:05:35.680 --> 00:05:37.680]  但是父母不喜歡他跳
[00:05:37.680 --> 00:05:40.880]  這套電影其實很值得大家去看
[00:05:40.880 --> 00:05:42.400]  我看得哭的
[00:05:42.400 --> 00:05:43.960]  我記得我在九龍灣看的
[00:05:43.960 --> 00:05:44.880]  爲什麼呢
[00:05:44.880 --> 00:05:46.880]  後來父母不贊成
[00:05:46.880 --> 00:05:50.480]  後來終於體會到兒子跳芭蕾舞
[00:05:50.480 --> 00:05:52.480]  後來教他的老師說
[00:05:52.480 --> 00:05:53.480]  我已經教盡他了
[00:05:53.480 --> 00:05:54.280]  不行了
[00:05:54.280 --> 00:05:55.280]  你兒子這麼有天分
[00:05:55.280 --> 00:05:56.680]  你送去倫敦那裏
[00:05:56.680 --> 00:06:00.280]  去芭蕾舞學院學跳舞
[00:06:00.280 --> 00:06:01.680]  爸爸爲了兒子的緣故
[00:06:01.680 --> 00:06:03.680]  本來是一個抗工
[00:06:03.680 --> 00:06:06.880]  他已經和大兒子罷工
[00:06:06.880 --> 00:06:11.280]  去抗議戴卓爾要將牆收歸國有
[00:06:11.280 --> 00:06:13.280]  但是爲了兒子去復工
[00:06:13.280 --> 00:06:15.280]  結果被人罵他出賣
[00:06:15.280 --> 00:06:16.280]  大兒子罵他
[00:06:16.280 --> 00:06:17.280]  我看到哭到肥肥的
[00:06:17.280 --> 00:06:18.280]  爲什麼呢
[00:06:18.280 --> 00:06:19.680]  那時候我買了一間房子
[00:06:19.680 --> 00:06:21.280]  跟我女兒過來英國讀書
[00:06:21.280 --> 00:06:22.280]  很有感觸
[00:06:22.280 --> 00:06:23.280]  我真的滴了眼淚
[00:06:23.280 --> 00:06:25.280]  我用太太的手摸一下我的眼睛
[00:06:25.280 --> 00:06:27.280]  看到原來我真的在流眼淚
[00:06:27.280 --> 00:06:28.280]  那個背景是
[00:06:28.280 --> 00:06:30.280]  那時候戴卓爾夫人
[00:06:30.280 --> 00:06:37.280]  因爲要將這些抗產收歸由國營的時候
[00:06:37.280 --> 00:06:42.280]  結果國內國外面對的壓力都很大
[00:06:42.280 --> 00:06:43.280]  但是你要留意到
[00:06:43.280 --> 00:06:45.280]  至少他在人的面前
[00:06:45.280 --> 00:06:47.280]  他沒有垂頭喪氣
[00:06:47.280 --> 00:06:49.280]  沒有面容枯槁
[00:06:49.280 --> 00:06:50.280]  每次都是精神熱議
[00:06:50.280 --> 00:06:51.280]  充滿了自信
[00:06:51.280 --> 00:06:55.280]  整天都會吹到頭很厲害
[00:06:55.280 --> 00:06:57.280]  戴卓爾夫人的時候
[00:06:57.280 --> 00:06:59.280]  那時候顯得朝氣勃勃
[00:06:59.280 --> 00:07:01.280]  所以就被人有這份信心
[00:07:01.280 --> 00:07:04.280]  稱他爲鐵良子
[00:07:04.280 --> 00:07:06.280]  所以今天作爲一個領袖
[00:07:06.280 --> 00:07:07.280]  面對壓力的時候
[00:07:07.280 --> 00:07:09.280]  仍然要有德性的信心
[00:07:09.280 --> 00:07:12.280]  我們的德性信心不是靠自己
[00:07:12.280 --> 00:07:15.280]  而是深信神會幫助我們
[00:07:15.280 --> 00:07:17.280]  神會加力量給我們
[00:07:17.280 --> 00:07:18.280]  會賜下恩典
[00:07:18.280 --> 00:07:21.280]  這個不是單單不需要自己
[00:07:21.280 --> 00:07:23.280]  在壓力之下久言殘喘
[00:07:23.280 --> 00:07:27.280]  更加能夠發揮更強的能耐
[00:07:27.280 --> 00:07:30.280]  突破自己的侷限
[00:07:30.280 --> 00:07:31.280]  經歷神更多
[00:07:31.280 --> 00:07:32.280]  爲神做更多的事
[00:07:32.280 --> 00:07:33.280]  這個很重要
[00:07:33.280 --> 00:07:35.280]  這個都是我自己過去所經歷到的
[00:07:35.280 --> 00:07:36.280]  好了
[00:07:36.280 --> 00:07:38.280]  我們看到了
[00:07:38.280 --> 00:07:41.280]  他們現在針對的就是針對尼稀米
[00:07:41.280 --> 00:07:44.280]  我們看看如何針對尼稀米
[00:07:44.280 --> 00:07:46.280]  第一種方法就是什麼呢
[00:07:46.280 --> 00:07:48.280]  假意結盟
[00:07:48.280 --> 00:07:50.280]  尼稀米的敵人主要是
[00:07:50.280 --> 00:07:51.280]  參巴拉
[00:07:51.280 --> 00:07:52.280]  多比亞
[00:07:52.280 --> 00:07:54.280]  和基線
[00:07:54.280 --> 00:07:56.280]  還有阿拉伯人
[00:07:56.280 --> 00:07:57.280]  阿曼人
[00:07:57.280 --> 00:07:58.280]  阿薩特人
[00:07:58.280 --> 00:08:00.280]  當他們知道尼稀米
[00:08:00.280 --> 00:08:03.280]  竟然在一個不利的環境之下
[00:08:03.280 --> 00:08:05.280]  仍然可以好好的帶領他的子民
[00:08:05.280 --> 00:08:07.280]  來收縮他的成長
[00:08:07.280 --> 00:08:09.280]  而且有美好的果效
[00:08:09.280 --> 00:08:11.280]  沒有破裂的地方
[00:08:11.280 --> 00:08:12.280]  這都令他們很生氣
[00:08:12.280 --> 00:08:15.280]  我們看看尼稀米記第六章第一節
[00:08:15.280 --> 00:08:16.280]  參巴拉
[00:08:16.280 --> 00:08:17.280]  多比亞
[00:08:17.280 --> 00:08:18.280]  阿伯拉
[00:08:18.280 --> 00:08:19.280]  阿拉伯人
[00:08:19.280 --> 00:08:20.280]  基線
[00:08:20.280 --> 00:08:22.280]  和我們其餘的仇敵
[00:08:22.280 --> 00:08:25.280]  正見我已經收縮了成長
[00:08:25.280 --> 00:08:27.280]  其中沒有破裂之處
[00:08:27.280 --> 00:08:31.280]  那是我說沒有安穩散
[00:08:31.280 --> 00:08:33.280]  這裏他們就覺得
[00:08:33.280 --> 00:08:35.280]  這幫人都很厲害
[00:08:35.280 --> 00:08:36.280]  我們這樣攻擊你
[00:08:36.280 --> 00:08:39.280]  你竟然可以將成長收好
[00:08:39.280 --> 00:08:42.280]  連裂痕都沒有
[00:08:42.280 --> 00:08:46.280]  唯一就是那時候還沒有安回城門
[00:08:46.280 --> 00:08:49.280]  於是他們要作最後一擊
[00:08:49.280 --> 00:08:51.280]  因爲城門都安好了的時候
[00:08:51.280 --> 00:08:54.280]  有時候他們要攻進去的時候
[00:08:54.280 --> 00:08:55.280]  就很難了
[00:08:55.280 --> 00:08:57.280]  要使他們功虧一簣
[00:08:57.280 --> 00:09:02.280]  所以他們表面釋出善意
[00:09:02.280 --> 00:09:04.280]  他就說尼稀米
[00:09:04.280 --> 00:09:07.280]  不如我們大家一起見面
[00:09:07.280 --> 00:09:10.280]  協商和談
[00:09:10.280 --> 00:09:14.280]  就好像現在俄烏戰爭
[00:09:14.280 --> 00:09:17.280]  就說不如我們一起見面
[00:09:17.280 --> 00:09:21.280]  可能布布俄羅斯
[00:09:21.280 --> 00:09:25.280]  普通就說到我們不如普京
[00:09:25.280 --> 00:09:28.280]  我們和烏克蘭的總統扎連斯基
[00:09:28.280 --> 00:09:30.280]  不如一起見見面
[00:09:30.280 --> 00:09:31.280]  我們要和談
[00:09:31.280 --> 00:09:34.280]  我們看看第六章第二節
[00:09:34.280 --> 00:09:38.280]  三馬拉、羅基善就打發人來見我
[00:09:38.280 --> 00:09:39.280]  說請你來
[00:09:39.280 --> 00:09:43.280]  我們在阿拉平原的一個村莊相會
[00:09:43.280 --> 00:09:45.280]  他們卻想害我
[00:09:45.280 --> 00:09:48.280]  這裏就說不如我們來見面
[00:09:48.280 --> 00:09:50.280]  選擇地點當然很重要
[00:09:50.280 --> 00:09:52.280]  很簡單的舉個例子
[00:09:52.280 --> 00:09:58.280]  扎連斯基是不會去到俄羅斯的境界裏面
[00:09:58.280 --> 00:10:01.280]  去克里姆林宮去見他
[00:10:01.280 --> 00:10:05.280]  而普京也不會去到烏克蘭的境地
[00:10:05.280 --> 00:10:08.280]  可能會在一箇中立的地方
[00:10:08.280 --> 00:10:10.280]  如果我們留意一下
[00:10:10.280 --> 00:10:14.280]  阿拉平原是在亞實特省
[00:10:14.280 --> 00:10:18.280]  和撒馬尼亞省之間的一箇中立地區
[00:10:18.280 --> 00:10:21.280]  但是就近着參巴拉的家鄉
[00:10:21.280 --> 00:10:23.280]  但是最重要我們要知道
[00:10:23.280 --> 00:10:26.280]  原來這個地方在猶大省之外
[00:10:26.280 --> 00:10:29.280]  即是說尼希米要和他們見面
[00:10:29.280 --> 00:10:32.280]  這個地方就要離開自己管載的地方
[00:10:32.280 --> 00:10:36.280]  由波斯的政府帶進去管理
[00:10:36.280 --> 00:10:41.280]  但這個地方其實對尼希米是非常不利的
[00:10:41.280 --> 00:10:43.280]  爲什麼呢
[00:10:43.280 --> 00:10:45.280]  因爲如果去了這個地方
[00:10:45.280 --> 00:10:48.280]  不是自己的本土
[00:10:48.280 --> 00:10:50.280]  他會失去了那種保護
[00:10:50.280 --> 00:10:52.280]  和不熟悉那個地方
[00:10:52.280 --> 00:10:55.280]  尼希米看穿你們的詭計
[00:10:55.280 --> 00:10:57.280]  表面就好像說
[00:10:57.280 --> 00:11:01.280]  不如我們坐下一起去談一下
[00:11:01.280 --> 00:11:03.280]  我們有一些和平方案
[00:11:03.280 --> 00:11:05.280]  不要大家對峙
[00:11:05.280 --> 00:11:08.280]  但其實是想陷害他
[00:11:08.280 --> 00:11:12.280]  因爲很相信背後有很多陰謀
[00:11:12.280 --> 00:11:14.280]  或者據估計
[00:11:14.280 --> 00:11:16.280]  尼希米去到那裏
[00:11:16.280 --> 00:11:18.280]  可能被扣留
[00:11:18.280 --> 00:11:20.280]  被捉拿
[00:11:20.280 --> 00:11:22.280]  捉拿了他的時候
[00:11:22.280 --> 00:11:24.280]  這個不是主場
[00:11:24.280 --> 00:11:26.280]  他們埋伏很多人的時候
[00:11:26.280 --> 00:11:27.280]  捉了他
[00:11:27.280 --> 00:11:29.280]  他們就沒了頭
[00:11:29.280 --> 00:11:31.280]  沒了頭的時候
[00:11:31.280 --> 00:11:33.280]  這個夾城裏面就會來亂
[00:11:33.280 --> 00:11:35.280]  甚至不單單扣留
[00:11:35.280 --> 00:11:37.280]  甚至把他殺了
[00:11:37.280 --> 00:11:39.280]  你想想多恐怖
[00:11:39.280 --> 00:11:42.280]  有個人可以把自己的前妻婦
[00:11:42.280 --> 00:11:44.280]  特意租個地方
[00:11:44.280 --> 00:11:45.280]  在龍尾村
[00:11:45.280 --> 00:11:47.280]  大家知道龍尾村在哪裏嗎
[00:11:47.280 --> 00:11:49.280]  就是大埔大尾都
[00:11:49.280 --> 00:11:51.280]  淡水湖
[00:11:51.280 --> 00:11:54.280]  是很偏僻的地方
[00:11:54.280 --> 00:11:56.280]  甚至把他殺了
[00:11:56.280 --> 00:11:58.280]  殺了都好
[00:11:58.280 --> 00:12:00.280]  還有一招很絕
[00:12:00.280 --> 00:12:02.280]  大家有沒有想到呢
[00:12:02.280 --> 00:12:04.280]  和談
[00:12:04.280 --> 00:12:07.280]  可以散播一些謠言
[00:12:07.280 --> 00:12:11.280]  我們已經定下了一些協議
[00:12:11.280 --> 00:12:14.280]  他願意
[00:12:14.280 --> 00:12:18.280]  甚至可能會出賣同胞
[00:12:18.280 --> 00:12:22.280]  他就拿取這個好處
[00:12:22.280 --> 00:12:24.280]  很自然的
[00:12:24.280 --> 00:12:26.280]  你想想當年
[00:12:26.280 --> 00:12:28.280]  一些民主派的人士
[00:12:28.280 --> 00:12:30.280]  比如李柱銘
[00:12:30.280 --> 00:12:33.280]  他們去到外地
[00:12:33.280 --> 00:12:36.280]  去見美國的人
[00:12:36.280 --> 00:12:39.280]  就立刻被人說勾結外國勢力
[00:12:39.280 --> 00:12:41.280]  說是漢奸
[00:12:41.280 --> 00:12:43.280]  但不要忘記葉劉淑儀
[00:12:43.280 --> 00:12:45.280]  這些人都會去外國
[00:12:45.280 --> 00:12:47.280]  但就沒事
[00:12:47.280 --> 00:12:49.280]  即是說如果要去
[00:12:49.280 --> 00:12:52.280]  引這些人去見面
[00:12:52.280 --> 00:12:55.280]  跟着就可以散播一些謠言
[00:12:55.280 --> 00:12:57.280]  就說他已經和我們達成協議
[00:12:57.280 --> 00:12:59.280]  而這些協議對我們有利
[00:12:59.280 --> 00:13:01.280]  如果這些協議會怎麼樣呢
[00:13:01.280 --> 00:13:04.280]  會對國內城裏的人不利
[00:13:04.280 --> 00:13:06.280]  人民就不會信任他
[00:13:06.280 --> 00:13:09.280]  所以李柱銘看穿他們的詭計
[00:13:09.280 --> 00:13:12.280]  表面好像可以坐下來聊聊
[00:13:12.280 --> 00:13:14.280]  但其實是想陷害他
[00:13:14.280 --> 00:13:16.280]  甚至想扣留他
[00:13:16.280 --> 00:13:18.280]  他一定有很多很多的陰謀
[00:13:18.280 --> 00:13:22.280]  所以他就拒絕了
[00:13:22.280 --> 00:13:24.280]  我們看看第三節
[00:13:24.280 --> 00:13:38.280]  縱使我剛纔所說的一些事
[00:13:38.280 --> 00:13:40.280]  即是沒有發生
[00:13:40.280 --> 00:13:42.280]  但都會拖慢了工程
[00:13:42.280 --> 00:13:44.280]  因爲阿頭不在
[00:13:44.280 --> 00:13:46.280]  那誰做帶領呢
[00:13:46.280 --> 00:13:48.280]  這時候會不會鬆下來影響了他們
[00:13:48.280 --> 00:13:50.280]  所以你留意到
[00:13:50.280 --> 00:13:53.280]  他說到我現在做很多事
[00:13:53.280 --> 00:13:55.280]  怎麼能夠下來見你呢
[00:13:55.280 --> 00:13:57.280]  不可以停工的
[00:13:57.280 --> 00:13:59.280]  剛纔我說他們會拿到一些協議
[00:13:59.280 --> 00:14:02.280]  但可能其實是沒有的
[00:14:02.280 --> 00:14:04.280]  我不知道大家有沒有看過金庸的小說
[00:14:04.280 --> 00:14:08.280]  就是《倚天屠龍記》
[00:14:08.280 --> 00:14:10.280]  我記得那時候
[00:14:10.280 --> 00:14:14.280]  那些人去圍攻
[00:14:14.280 --> 00:14:18.280]  我記得那個女主角
[00:14:18.280 --> 00:14:20.280]  就是殷素素
[00:14:20.280 --> 00:14:23.280]  說政派覺得她不好
[00:14:23.280 --> 00:14:27.280]  她自刎還是什麼
[00:14:27.280 --> 00:14:29.280]  快要死的時候
[00:14:29.280 --> 00:14:32.280]  她對着很多的名門政派表面
[00:14:32.280 --> 00:14:34.280]  就跟她說
[00:14:34.280 --> 00:14:38.280]  我願意說話給少林的方丈聽
[00:14:38.280 --> 00:14:40.280]  那個倚天屠龍劍
[00:14:40.280 --> 00:14:44.280]  那些刀和劍是在哪裏
[00:14:44.280 --> 00:14:46.280]  方丈就走過去了
[00:14:46.280 --> 00:14:48.280]  殷素素就跟她說
[00:14:48.280 --> 00:14:50.280]  你過來 我小聲地說給你聽
[00:14:50.280 --> 00:14:52.280]  於是就在中間
[00:14:52.280 --> 00:14:54.280]  說給她聽
[00:14:54.280 --> 00:14:56.280]  然後就死了
[00:14:56.280 --> 00:14:58.280]  那些人就問方丈
[00:14:58.280 --> 00:15:00.280]  她說給你聽
[00:15:00.280 --> 00:15:02.280]  她說沒有 其實她沒有說過東西給我聽
[00:15:02.280 --> 00:15:04.280]  但現在每個人都見到她
[00:15:04.280 --> 00:15:06.280]  好像在耳邊
[00:15:06.280 --> 00:15:08.280]  她很小聲地說給你聽
[00:15:08.280 --> 00:15:10.280]  所以那些人每個人都肯定
[00:15:10.280 --> 00:15:12.280]  你是知道的
[00:15:12.280 --> 00:15:14.280]  不過你不肯給我們知道
[00:15:14.280 --> 00:15:16.280]  結果方丈就撞板了
[00:15:16.280 --> 00:15:18.280]  明不明白這個道理
[00:15:18.280 --> 00:15:20.280]  我舉個例子
[00:15:20.280 --> 00:15:22.280]  他們可以約尼希米說見面
[00:15:22.280 --> 00:15:24.280]  然後就散播我們有些協議
[00:15:24.280 --> 00:15:26.280]  所以就影響到他們
[00:15:26.280 --> 00:15:28.280]  所以尼希米說到
[00:15:28.280 --> 00:15:30.280]  我現在不行
[00:15:30.280 --> 00:15:32.280]  我是會去拒絕你這個邀請
[00:15:32.280 --> 00:15:34.280]  其中一個原因是什麼呢
[00:15:34.280 --> 00:15:36.280]  就是免得挑起他們之間的衝突
[00:15:36.280 --> 00:15:38.280]  更加合理的原因
[00:15:38.280 --> 00:15:40.280]  就是我要辦理這個這麼大的工程
[00:15:40.280 --> 00:15:42.280]  所以我拒絕見你
[00:15:42.280 --> 00:15:46.280]  但人不會因爲一次的拒絕而罷休的嘛
[00:15:46.280 --> 00:15:48.280]  他們竟然怎麼樣呢
[00:15:48.280 --> 00:15:50.280]  岳飛就有多少個金牌
[00:15:50.280 --> 00:15:52.280]  要召回回公
[00:15:52.280 --> 00:15:54.280]  十二金牌 是不是
[00:15:54.280 --> 00:15:56.280]  好了 但是呢
[00:15:56.280 --> 00:15:58.280]  他們這次沒有十二個金牌
[00:15:58.280 --> 00:16:00.280]  我們看看有多少次
[00:16:00.280 --> 00:16:02.280]  六四 第六章第四節
[00:16:02.280 --> 00:16:04.280]  這樣四次打發人來見我
[00:16:04.280 --> 00:16:06.280]  我都如此培訓
[00:16:06.280 --> 00:16:08.280]  看不看得到 他們死不罷休
[00:16:08.280 --> 00:16:10.280]  不是一次拒絕就算了
[00:16:10.280 --> 00:16:14.280]  是四次打發人來見他
[00:16:14.280 --> 00:16:16.280]  但是尼希米仍然有這個堅持
[00:16:16.280 --> 00:16:18.280]  四次的邀請
[00:16:18.280 --> 00:16:20.280]  但是他四次的拒絕
[00:16:20.280 --> 00:16:22.280]  那這個是不是就說多了
[00:16:22.280 --> 00:16:24.280]  尼希米說你很不近人情
[00:16:24.280 --> 00:16:26.280]  人家肯和你尼大去見面
[00:16:26.280 --> 00:16:28.280]  爲什麼你會拒絕呢
[00:16:28.280 --> 00:16:30.280]  這樣
[00:16:30.280 --> 00:16:32.280]  就是一句話 道不同
[00:16:32.280 --> 00:16:34.280]  不相爲謀嘛
[00:16:34.280 --> 00:16:36.280]  這樣的時候大家的目標截然不同
